"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
3,951754583E1;5,709274769E0;-8,072785378E0;-1,007378292E1
3,961754583E1;2,999403238E0;-6,137589931E0;-7,810173035E0
3,971754583E1;-7,956135273E-2;-3,050848961E0;2,787638307E-1
3,981754583E1;3,455235958E0;-1,118046403E0;-6,755536556E0
3,991754583E1;2,359323025E0;-4,369892120E0;-4,657031059E0
4,001754583E1;1,628913999E0;-9,756733894E0;-5,939583778E0
4,011754583E1;2,979662418E0;-1,579203129E1;-8,218149185E0
4,021754583E1;3,842274904E0;-7,290930748E0;-4,118646145E0
4,031754583E1;7,533802032E0;-9,955338478E0;-5,708078384E0
4,041754583E1;4,761118889E0;-6,202794552E0;-3,466003656E0
4,051754583E1;3,211168051E0;-1,278963685E0;-8,015357971E0
4,061754583E1;9,002995491E-1;-1,010967612E0;-4,079164505E0
4,071754583E1;3,773481369E0;-4,493122578E0;-3,905086517E0
4,081754583E1;5,391627789E0;-7,282555580E0;-5,727818966E0
4,091754583E1;6,074778557E0;-9,125029564E0;-6,114260197E0
4,101754583E1;6,197410822E-1;-6,129813194E0;-1,531406522E0
4,111754583E1;2,869592667E0;-9,528220177E0;-3,033500910E0
4,121754583E1;4,269393921E0;-8,058428764E0;-7,280162811E0
4,131754583E1;3,562314749E0;-6,334399700E0;-8,126026154E0
4,141754583E1;1,046261668E0;1,074975610E0;-4,813760757E0
4,151754583E1;6,037091732E0;-1,920240164E0;-8,176873207E0
4,161754583E1;4,676173687E0;-6,402595043E0;-4,305884361E0
4,171754583E1;6,111268997E0;-1,198923779E1;-6,151348591E0
4,181754583E1;5,638088226E0;-1,082213879E1;-5,370690346E0
4,191754583E1;1,717448473E0;-9,179466248E0;-4,389633179E0
4,201754583E1;5,775675774E0;-9,586245537E0;-7,884350777E0
4,211754583E1;6,174678802E0;-7,243672371E0;-7,664809227E0
4,221754583E1;7,190431952E-1;-1,085743308E0;-5,191826820E0
4,231754583E1;1,961516380E0;-2,338984162E-1;-3,472583771E0
4,241754583E1;2,767299414E0;-5,770291805E0;-6,114858150E0
4,251754583E1;3,192025423E0;-1,026281643E1;-4,813760757E0
4,261754583E1;4,644468784E0;-1,223330593E1;-8,048856735E0
4,271754583E1;4,873581409E0;-6,646064758E0;-5,127220631E0
4,281754583E1;6,591030121E0;-1,070967579E1;-5,254040241E0
4,291754583E1;4,713860512E0;-6,528218269E0;-3,029911757E0
4,301754583E1;1,602592945E0;-4,124029636E0;-5,020142078E0
4,311754583E1;1,180259824E0;-7,902296782E-1;-4,902295589E0
4,321754583E1;4,427320004E0;-3,908675671E0;-6,092126369E0
4,331754583E1;3,487539053E0;-6,965506554E0;-3,211766243E0
4,341754583E1;5,866004944E0;-1,456810284E1;-8,745168686E0
4,351754583E1;6,221338749E0;-8,007580757E0;-4,795216560E0
4,361754583E1;2,280359983E0;-8,937790871E0;-3,689134359E0
4,371754583E1;3,687937975E0;-7,932805061E0;-6,739983082E0
4,381754583E1;2,311466694E0;-5,465207100E0;-3,999004841E0
4,391754583E1;1,231705427E0;-1,805982947E0;-3,265006542E0
4,401754583E1;2,334796667E0;-9,505487680E-1;-4,421936035E0
4,411754583E1;2,683550596E0;-1,763510346E0;-5,432305813E0
4,421754583E1;5,188237667E0;-1,495633793E1;-6,740581512E0
4,431754583E1;-1,237687469E0;-3,025724173E0;-2,600399971E0
4,441754583E1;4,039084435E0;-1,230329609E1;-1,283569908E1
4,451754583E1;2,784049034E0;-8,416155815E0;-4,944169998E0
4,461754583E1;3,182454109E0;-4,245465755E0;-6,126822472E0
4,471754583E1;2,779263496E0;-4,238286972E0;-7,745566845E0
4,481754583E1;7,543373108E-1;-1,712662816E0;-4,368097782E0
4,491754583E1;2,337189436E0;-7,668996453E-1;-6,568298340E0
4,501754583E1;2,566900492E0;-8,113463402E0;-5,800201893E0
4,511754583E1;4,868197441E0;-1,105663490E1;-7,901100159E0
4,521754583E1;5,757729530E0;-9,148957253E0;-5,234299660E0
4,531754583E1;2,837289333E0;-7,905886173E0;-3,795016766E0
4,541754583E1;5,330012321E0;-9,002396584E0;-7,193423271E0
4,551754583E1;5,916254044E0;-7,334001541E0;-7,578069210E0
4,561754583E1;1,280758262E0;-9,780662656E-1;-3,464209080E0
4,571754583E1;1,284347534E0;-9,254241586E-1;-3,851248026E0
4,581754583E1;5,753541946E0;-9,801599503E0;-7,344171047E0
4,591754583E1;6,238687038E0;-8,080561638E0;-7,891529083E0
4,601754583E1;6,658029079E0;-7,073781967E0;-6,424728870E0
4,611754583E1;2,236092806E0;-1,169731331E1;-7,554141045E0
4,621754583E1;3,920041800E0;-8,516056061E0;-3,020340443E0
4,631754583E1;6,393621922E0;-7,314260483E0;-9,290133476E0
4,641754583E1;3,060420275E0;-4,378865242E0;-6,670591354E0
4,651754583E1;8,344969153E-1;9,361918569E-1;-3,818944931E0
4,661754583E1;6,253642082E0;-3,531806231E0;-3,985844374E0
4,671754583E1;3,468396425E0;-1,062233829E1;-4,846662045E0
4,681754583E1;6,480361938E0;-1,010309505E1;-8,596215248E0
4,691754583E1;7,075576782E0;-1,189771271E1;-8,246863365E0
4,701754583E1;3,567698479E0;-1,125344467E1;-4,763511658E0
4,711754583E1;5,389235020E0;-9,428917885E0;-6,336194515E0
4,721754583E1;4,856233597E0;-4,805984497E0;-8,632107735E0
4,731754583E1;2,511865616E0;-8,135596663E-2;-3,656233072E0
4,741754583E1;3,579064369E0;-4,420739710E-1;-3,423531055E0
4,751754583E1;2,821736097E0;-9,363115311E0;-4,635495663E0
4,761754583E1;5,587240696E0;-1,104945660E1;-1,146760273E1
4,771754583E1;1,018385315E1;-1,920778465E1;-1,185703468E1
4,781754583E1;3,428914785E0;-5,268995285E0;-1,942373753E0
4,791754583E1;4,784449100E0;-1,265922832E1;-7,484150887E0
4,801754583E1;6,364908218E0;-7,305885792E0;-7,841877937E0
4,811754583E1;1,934597135E0;-1,549352646E0;-7,548757076E0
4,821754583E1;-4,654040039E-1;1,091127157E0;-3,434896946E0
4,831754583E1;3,932604074E0;-6,657430649E0;-6,052644730E0
4,841754583E1;4,515256405E0;-7,286743164E0;-4,631906509E0
4,851754583E1;5,971887112E0;-8,965308189E0;-6,946363926E0
4,861754583E1;7,292725086E0;-1,282971668E1;-9,658030510E0
4,871754583E1;2,795415163E0;-7,753942013E0;-2,304288149E0
4,881754583E1;4,319045067E0;-6,944569588E0;-6,229115486E0
4,891754583E1;4,361517429E0;-5,006382942E0;-7,651050568E0
4,901754583E1;1,395015597E0;-2,111666054E-1;-5,469394207E0
4,911754583E1;4,577469826E0;-1,987239242E0;-5,445466042E0
4,921754583E1;3,589233875E0;-8,808578491E0;-5,800201893E0
4,931754583E1;6,790232658E0;-1,223629665E1;-8,918647766E0
4,941754583E1;7,033702374E0;-1,315214920E1;-1,114756203E1
4,951754583E1;3,538386583E0;-7,824530125E0;-4,609174728E0
4,961754583E1;6,661019802E0;-8,842676163E0;-7,005586624E0
4,971754583E1;4,590032101E0;-5,428118229E0;-7,706683636E0
4,981754583E1;2,747558594E0;-2,278565407E0;-1,899901152E0
4,991754583E1;1,258026481E0;5,054838061E-1;-4,196412563E0
5,001754583E1;4,785047054E0;-9,059824944E0;-5,711069584E0
5,011754583E1;5,446662426E0;-9,850054741E0;-6,077171326E0
5,021754583E1;4,234697819E0;-2,342513466E1;-9,707681656E0
5,031754583E1;3,644867182E0;-5,771488190E0;2,545365095E0
5,041754583E1;1,433121300E1;-1,377548027E1;-1,451964760E1
5,051754583E1;3,330210924E0;-2,337189436E0;-6,254240036E0
5,061754583E1;1,057807064E1;-1,118465137E1;-1,549591923E1
5,071754583E1;4,701896608E-1;-4,767699242E-1;-5,709873199E0
5,081754583E1;4,049253941E0;2,085943222E0;-7,452445984E0
5,091754583E1;2,416152716E0;-9,010771751E0;-7,120441914E0
5,101754583E1;5,233701229E0;-9,025727272E0;-7,422535896E0
5,111754583E1;4,633102894E0;-7,935198307E0;-2,049452543E0
5,121754583E1;3,594617844E0;-1,194317627E1;-3,561716557E0
5,131754583E1;2,509472847E0;-7,660023689E0;-4,727021217E0
5,141754583E1;2,717050076E0;-3,433700502E-1;-9,017352104E0
5,151754583E1;6,162116528E0;-2,869592667E0;-1,012343407E1
5,161754583E1;-5,024927258E-1;1,340578914E0;6,879364848E-1
5,171754583E1;4,009772778E0;-3,964308977E0;-2,402393818E0
5,181754583E1;3,436691523E0;-1,512503147E1;-1,075932693E1
5,191754583E1;5,748756409E0;-9,678967476E0;-1,014496994E1
5,201754583E1;3,140579700E0;-8,160123825E0;-3,202194929E0
5,211754583E1;4,822733879E0;-9,190233231E0;-4,458426952E0
5,221754583E1;7,357929707E0;-6,702296257E0;-6,288936138E0
5,231754583E1;4,775475979E0;-4,604389191E0;-8,627920151E0
5,241754583E1;-1,119840980E0;1,304088384E-1;-2,565105915E0
5,251754583E1;4,214358807E0;-4,712664127E0;-4,942375183E0
5,261754583E1;4,829912663E0;-6,878168583E0;-6,579065800E0
5,271754583E1;5,853442192E0;-9,282357216E0;-5,200799942E0
5,281754583E1;5,117649555E0;-7,852047443E0;-4,469194412E0
5,291754583E1;4,077968121E0;-9,184849739E0;-3,984049797E0
5,301754583E1;4,198207378E0;-7,178467751E0;-6,438487530E0
5,311754583E1;3,777668715E0;-6,522236347E0;-6,765107632E0
5,321754583E1;3,079562664E0;-2,003988981E0;-4,228715897E0
5,331754583E1;5,247459888E0;-3,197409153E0;-1,959123492E0
5,341754583E1;4,679762840E0;-6,717849731E0;-4,558327198E0
5,351754583E1;5,828317642E0;-7,819146156E0;-5,177470207E0
5,361754583E1;3,427718401E0;-8,781061172E0;-9,930214286E-2
5,371754583E1;2,506481647E0;-5,248656273E0;-5,897111416E0
5,381754583E1;7,849056244E0;-1,192283726E1;-8,678768158E0
5,391754583E1;4,036691666E0;-5,927619934E0;-4,302295208E0
5,401754583E1;3,675375462E0;-2,324028969E0;-6,044867992E0
5,411754583E1;1,223928809E0;-1,094716311E0;-6,015556335E0
5,421754583E1;3,024527788E0;-3,823730469E0;-6,467799664E0
5,431754583E1;4,972883701E0;-8,452646255E0;-5,751747608E0
5,441754583E1;6,034100533E0;-1,258624744E1;-6,034698486E0
5,451754583E1;5,372485161E0;-1,410987663E1;-6,729813576E0
5,461754583E1;5,887540340E0;-8,711668968E0;-6,674778938E0
5,471754583E1;8,273782730E0;-8,307880402E0;-4,741377831E0
5,481754583E1;4,452444553E0;-8,740981102E0;-7,928617954E0
5,491754583E1;2,468794823E0;-3,172882795E0;-1,594816327E0
5,501754583E1;5,313860893E0;-1,538584948E0;-5,888138294E0
5,511754583E1;5,028516769E0;-3,910470486E0;-5,224130154E0
5,521754583E1;4,574478626E0;-1,411346626E1;-6,431907177E0
5,531754583E1;6,876374245E0;-9,963713646E0;-4,985445976E0
5,541754583E1;4,747360229E0;-8,111070633E0;-7,515855789E0
5,551754583E1;5,244469166E0;-9,232706070E0;-5,625525951E0
5,561754583E1;3,564707518E0;-6,428318024E0;-4,758127689E0
5,571754583E1;2,892922640E0;-3,672384501E0;-4,551746845E0
5,581754583E1;-3,708875179E-1;-6,640082598E-2;-3,086741209E0
5,591754583E1;2,827120066E0;-1,987837434E0;-5,332405090E0
5,601754583E1;3,165106058E0;-9,159127235E0;-3,705285788E0
5,611754583E1;4,311268330E0;-7,942376614E0;-7,840681553E0
5,621754583E1;6,517450809E0;-1,076411247E1;-7,203592777E0
5,631754583E1;4,365705013E0;-7,626523972E0;-3,579662561E0
5,641754583E1;5,452046394E0;-9,738189697E0;-7,467999458E0
5,651754583E1;2,675773859E0;-4,738387108E0;-4,298706055E0
5,661754583E1;4,012763500E0;-4,081557274E0;-4,122833252E0
5,671754583E1;7,232306600E-1;1,879562140E0;-4,735395908E0
5,681754583E1;3,678964853E0;-8,021339417E0;-3,973282099E0
5,691754583E1;5,032105923E0;-9,681958199E0;-5,757131100E0
5,701754583E1;5,196014404E0;-1,029870892E1;-6,371488571E0
5,711754583E1;4,508676052E0;-8,770891190E0;-6,853642464E0
5,721754583E1;4,199403763E0;-8,338388443E0;-3,992424488E0
5,731754583E1;5,413163185E0;-7,796414375E0;-7,537391186E0
5,741754583E1;2,696711063E0;-2,041675806E0;-4,247260094E0
5,751754583E1;1,434497118E0;-1,125224829E0;-4,630111694E0
5,761754583E1;2,843869686E0;-3,863212109E0;-4,799404144E0
5,771754583E1;5,586044312E0;-1,172722340E1;-3,485744476E0
5,781754583E1;7,448258877E0;-1,085324574E1;-6,369095802E0
5,791754583E1;5,518447399E0;-1,077069283E1;-8,224729538E0
5,801754583E1;5,072185993E0;-1,098604679E1;-7,200003147E0
5,811754583E1;4,972285271E0;-8,642276764E0;-7,189833641E0
5,821754583E1;5,683551788E0;-5,507081509E0;-7,016354084E0
5,831754583E1;2,520838737E0;-2,408375978E0;-5,100899696E0
5,841754583E1;3,008974493E-1;-1,054636598E0;-5,827121258E0
5,851754583E1;4,204189301E0;-3,976273060E0;-4,238286972E0
5,861754583E1;4,474578381E0;-1,850848389E1;-1,006122112E1
5,871754583E1;3,996612072E0;-6,625127792E0;-4,356731892E0
5,881754583E1;1,016829967E1;-1,122772217E1;-5,575874805E0
5,891754583E1;4,175475597E0;-9,991230965E0;-5,725426197E0
5,901754583E1;-1,663011760E-1;-4,433900356E0;-1,866401672E0
5,911754583E1;4,877170563E0;-7,194021225E0;-6,540182590E0
5,921754583E1;1,551147223E0;1,281356573E0;-5,762515068E0
5,931754583E1;2,796013355E0;-1,698904037E0;-7,531409264E0
5,941754583E1;1,971087694E0;-8,182256699E0;-2,459223509E0
5,951754583E1;8,469395638E0;-1,255155087E1;-7,478168964E0
5,961754583E1;4,673780918E0;-9,786644936E0;-5,507081509E0
5,971754583E1;3,074178934E0;-7,825128078E0;-3,222533941E0
5,981754583E1;1,100459099E1;-1,167637634E1;-8,122436523E0
5,991754583E1;4,259822369E0;-6,055037498E0;-6,060421467E0
6,001754583E1;2,012962103E0;-2,343171597E0;-2,633899450E0
6,011754583E1;2,011765718E0;-1,406979680E0;-6,245266914E0
6,021754583E1;6,790830612E0;-5,006981373E0;-2,791825771E0
6,031754583E1;5,342574596E0;-1,162852001E1;-6,027520180E0
6,041754583E1;4,596612453E0;-9,211769104E0;-6,183053493E0
6,051754583E1;5,111069202E0;-7,371688366E0;-6,592226505E0
6,061754583E1;6,885347366E0;-9,973284721E0;-5,119443893E0
6,071754583E1;4,113860130E0;-8,718249321E0;-6,245865345E0
6,081754583E1;1,333998680E0;-2,498705149E0;-3,611367464E0
6,091754583E1;4,232305050E0;-4,814957142E0;-7,808976650E0
6,101754583E1;3,949353695E0;-1,003190875E0;-2,552543640E0
6,111754583E1;5,386841774E0;-8,678169250E0;-1,024845982E1
6,121754583E1;1,619342685E0;-9,823733330E0;-6,221339107E-1
6,131754583E1;2,311466694E0;-6,396613121E0;-4,802993298E0
6,141754583E1;5,542973518E0;-8,406583786E0;-9,604789734E0
6,151754583E1;6,074180126E0;-1,092144108E1;-6,571887493E0
6,161754583E1;6,982256413E0;-6,736992359E0;-4,257429600E0
6,171754583E1;3,004188776E0;-5,341976643E0;-4,426123619E0
6,181754583E1;6,404987812E0;-8,684749603E0;-6,466004848E0
6,191754583E1;4,110869408E0;-3,554538012E0;-5,161916733E0
6,201754583E1;3,846462488E0;-3,504288673E0;-6,958328247E0
6,211754583E1;4,349553585E0;-7,438089371E0;-5,496313572E0
6,221754583E1;2,891726255E0;-2,615355253E0;-4,278964996E0
6,231754583E1;5,643472195E0;-6,983452797E0;-7,975875854E0
6,241754583E1;2,574079037E0;-4,825725079E0;-3,242274761E0
6,251754583E1;2,791825771E0;-8,001599312E0;-7,216155052E0
6,261754583E1;2,764906645E0;-2,657827854E0;-4,822733879E0
6,271754583E1;6,348756790E0;-1,050329494E1;-9,129815102E0
6,281754583E1;7,010970116E-1;1,387837082E-1;-4,442275047E0
6,291754583E1;1,534756470E1;-1,246421337E1;-1,762792397E1
6,301754583E1;1,844268084E0;-1,599003673E0;-4,849055290E0
6,311754583E1;3,754936934E0;-2,489133835E0;-3,683750391E0
6,321754583E1;6,445067883E0;-7,725826263E0;-1,339322662E1
6,331754583E1;-3,672982752E-1;-1,914258122E0;3,227319479E0
6,341754583E1;9,791430473E0;-1,183849049E1;-1,958286095E1
6,351754583E1;1,356730461E0;-4,388436794E0;-2,758924484E0
6,361754583E1;3,142374277E0;-6,426523209E0;-5,273182869E0
6,371754583E1;9,125029564E0;-3,675375462E0;-9,281160355E0
6,381754583E1;5,221737385E0;-3,772883177E0;-8,928817749E0
6,391754583E1;5,327619553E0;-6,405586243E0;-6,873383045E0
6,401754583E1;3,629911900E0;-5,188237667E0;-6,229713917E0
6,411754583E1;8,750552177E0;-7,389634609E0;-9,859027863E0
6,421754583E1;4,333401680E0;-4,538586140E0;-6,616154671E0
6,431754583E1;3,988835335E0;8,907282352E-1;-7,457231998E0
6,441754583E1;3,831507206E0;-3,774079561E0;-9,580264091E0
6,451754583E1;5,541179180E0;-3,477369547E0;-4,003790379E0
6,461754583E1;3,273381472E0;-6,459424496E0;-5,947360516E0
6,471754583E1;6,196812630E0;-1,840678811E0;-2,410768747E0
6,481754583E1;6,280561447E0;-1,521237016E0;-5,833103180E0
6,491754583E1;5,766104221E0;-1,001934624E1;-5,011766911E0
6,501754583E1;5,862415314E0;-1,077607632E1;-8,315656662E0
6,511754583E1;4,642673969E0;-9,941579819E0;-3,471387386E0
6,521754583E1;6,313462734E0;-1,149153042E1;-6,216553211E0
6,531754583E1;4,559523582E0;-8,749356270E0;-4,694119930E0
6,541754583E1;5,881557941E0;-8,282156944E0;-6,060421467E0
6,551754583E1;6,286543369E0;-6,554539204E0;-3,640081406E0
6,561754583E1;4,747958183E0;-6,025725842E0;-7,470990658E0
6,571754583E1;3,317050457E0;-4,092324734E0;-6,108876228E0
6,581754583E1;1,733001828E0;-4,791627407E0;-6,943971157E0
6,591754583E1;5,656632900E0;-3,862613916E0;-6,296114445E0
6,601754583E1;3,264408350E0;-3,902693748E0;-4,752145767E0
6,611754583E1;2,172683001E0;-8,135597229E0;-6,215356827E0
6,621754583E1;7,073183537E0;-6,865008354E0;-5,523232937E0
6,631754583E1;1,075155067E1;-1,796172333E1;-1,059721375E1
6,641754583E1;1,007976532E1;-9,719645500E0;-7,244270325E0
6,651754583E1;9,655039310E-1;-4,158725739E0;-6,634100914E0
6,661754583E1;4,821537495E0;-5,289932728E0;-7,378866673E0
6,671754583E1;2,698505640E0;-2,276770830E0;-3,548556089E0
6,681754583E1;-1,834098577E0;-4,178466320E0;-5,347360611E0
6,691754583E1;3,087937593E0;-4,096512318E0;-1,841277003E0
6,701754583E1;3,565305710E0;-4,399802685E0;-6,418746710E-1
6,711754583E1;4,229313850E0;-1,224168110E1;-1,179482079E1
6,721754583E1;3,339184046E0;-7,727620602E0;-5,531607628E0
6,731754583E1;5,857629776E0;-1,089272690E1;-1,108175945E1
6,741754583E1;4,788636208E0;-6,633502483E0;-7,645666599E0
6,751754583E1;4,953142643E0;-5,019543648E0;-5,559125423E0
6,761754583E1;7,944171429E-1;-2,316252232E0;-3,410370588E0
6,771754583E1;-6,640082598E-2;-1,283749342E0;-1,405185103E0
6,781754583E1;6,218945980E0;-4,560121536E0;-3,695116282E0
6,791754583E1;3,068196774E0;-1,045424175E1;-4,473979950E0
6,801754583E1;4,459623337E0;-8,766105652E0;-7,188039303E0
6,811754583E1;1,000199890E1;-8,720044136E0;-6,893722057E0
6,821754583E1;5,256433010E0;-8,552546501E0;-2,550748825E0
6,831754583E1;4,784449100E0;-1,040040398E1;-8,931210518E0
6,841754583E1;5,181059361E0;-4,392025948E0;-2,317448616E0
6,851754583E1;1,414756417E0;-4,376472473E0;-5,176273346E0
6,861754583E1;1,451845169E0;-2,190629244E0;-5,643472195E0
6,871754583E1;5,860022545E0;-8,877371788E0;-8,967700958E0
6,881754583E1;4,645665169E0;-4,724628448E0;-3,390031576E0
6,891754583E1;6,780661106E0;-1,454596901E1;-8,651848793E0
6,901754583E1;1,813759565E0;-1,408415413E1;-6,344569206E0
6,911754583E1;3,493520916E-1;-7,790432453E0;-3,799802303E0
6,921754583E1;1,633699656E0;-6,190830231E0;-4,305285931E0
6,931754583E1;1,668036652E1;-1,142154026E1;-1,609592056E1
6,941754583E1;-4,410570145E0;2,578864574E0;8,451449394E0
6,951754583E1;7,764709592E-1;-6,010172367E0;-6,014957905E0
6,961754583E1;3,239283562E0;-6,424728870E0;-3,413959742E0
6,971754583E1;3,785445452E0;-8,670392990E0;-1,710269928E0
6,981754583E1;6,037689686E0;-6,899106026E0;-3,299104214E0
6,991754583E1;3,793222189E0;-9,035298347E0;-4,676173687E0
7,001754583E1;1,822732687E0;-5,341976643E0;-6,912864685E0
7,011754583E1;4,402793884E0;-3,976871252E0;-4,778466702E0
7,021754583E1;3,236890793E0;-6,011967063E-1;-6,599404812E0
7,031754583E1;1,011565804E0;-1,865803480E0;-4,578067780E0
7,041754583E1;9,311669350E0;-1,135095215E1;-5,405984402E0
7,051754583E1;1,524227977E0;-5,891129494E0;-7,029514790E0
7,061754583E1;1,417388535E1;-1,509452343E1;-1,078205872E1
7,071754583E1;4,876572609E0;-7,838887215E0;-3,498306751E0
7,081754583E1;6,071787357E0;-7,213762283E0;-4,325026989E0
7,091754583E1;6,023931026E0;-4,012165546E0;-6,477370739E0
7,101754583E1;5,446662426E0;-2,413161755E0;-1,106022453E1
7,111754583E1;-2,900100946E0;-1,250309658E1;-4,892724037E0
7,121754583E1;1,141496086E1;-7,202396393E-1;-4,934000492E0
7,131754583E1;7,187440872E0;-3,023331404E0;-1,624128342E1
7,141754583E1;2,182852507E0;-1,240798187E1;-9,911669731E0
7,151754583E1;9,333204269E0;-9,492327690E0;-8,604590416E0
7,161754583E1;5,367101192E0;-1,117926693E1;-1,550848198E1
7,171754583E1;7,363313675E0;-1,308395386E1;-4,491926193E0
7,181754583E1;2,922832966E0;-1,782054663E0;-1,077488041E1
7,191754583E1;-2,892922640E0;1,611566067E0;-6,857231617E0
7,201754583E1;9,399605751E0;-7,477570534E0;-7,088736892E-1
7,211754583E1;2,356332064E0;-6,841079712E0;-1,212562919E0
7,221754583E1;9,922437668E0;-1,753161240E1;-1,390768337E1
7,231754583E1;9,419944763E0;-1,077787113E1;-4,944767952E0
7,241754583E1;4,969294548E0;-1,081137085E1;-5,188237667E0
7,251754583E1;6,703492641E0;-5,187639713E0;-4,257429600E0
7,261754583E1;1,197009563E0;5,107480049E0;-1,086879826E1
7,271754583E1;8,928817749E0;-5,371886730E0;2,810968399E0
7,281754583E1;5,888736725E0;-7,959126472E0;-1,118644550E-1
7,291754583E1;6,696912289E0;-1,042134094E1;-6,655037880E0
7,301754583E1;5,587839127E0;-9,909276962E0;4,158725739E0
7,311754583E1;3,753142357E0;-9,465408325E0;-4,941776752E0
7,321754583E1;5,941977024E0;-8,869595528E0;-3,276372433E0
7,331754583E1;6,907480717E0;-3,817748547E0;-6,881159782E0
7,341754583E1;-3,467200041E0;-9,493523836E-1;-3,854837179E0
7,351754583E1;6,485745907E0;-8,533403397E0;-1,228714466E0
7,361754583E1;1,508674622E0;-9,050851464E-1;-5,313860893E0
7,371754583E1;5,431707382E0;-8,215756416E0;-6,065805554E-1
7,381754583E1;5,437091351E0;-7,367500782E0;-1,167637634E1
7,391754583E1;7,074978352E0;-6,049055576E0;-4,101896286E0
7,401754583E1;5,547161102E0;-3,301496983E0;-3,669393539E0
7,411754583E1;3,066402197E0;-5,691926956E0;-4,094717979E0
7,421754583E1;-5,365904570E-1;-4,598406792E0;-4,750350952E0
7,431754583E1;2,851048231E0;-3,032902718E0;-8,467002869E0
7,441754583E1;7,535596848E0;-1,434078407E1;-1,040279675E1
7,451754583E1;8,716454506E0;-9,556933403E0;-9,744770050E0
7,461754583E1;4,667200565E0;-8,681160927E0;-2,691327333E0
7,471754583E1;8,067401886E0;-9,969695091E0;-2,311466694E0
7,481754583E1;5,806782246E0;-5,601597786E0;-4,526023865E0
7,491754583E1;4,103092670E0;-1,330409408E0;-6,039484501E0
7,501754583E1;-9,661021233E-1;-1,188036442E0;-8,494520187E-2
7,511754583E1;6,040680885E0;-6,970292568E0;-3,756731510E0
7,521754583E1;8,565108299E0;-8,028517723E0;-7,671987534E0
7,531754583E1;5,243272781E0;-1,053679466E1;-7,707880020E0
7,541754583E1;8,711668968E0;-1,319043446E1;-6,075974941E0
7,551754583E1;3,293122053E0;-5,975476265E0;-3,434896946E0
7,561754583E1;8,036294937E0;-8,098507881E0;-1,229611778E1
7,571754583E1;7,785646915E0;-6,637091637E0;-5,773283005E0
7,581754583E1;5,394020557E0;-7,220940590E0;-5,126024246E0
7,591754583E1;1,343569875E0;-3,828516304E-1;-1,046142101E1
7,601754583E1;4,711467743E0;-4,923830986E0;-1,025563812E1
7,611754583E1;3,811168194E0;-8,227720261E0;-4,186841488E0
7,621754583E1;4,867599487E0;-1,043031406E1;-8,471788406E0
7,631754583E1;6,098706722E0;-9,325428009E0;-1,951346874E0
7,641754583E1;7,575078487E0;-7,335795879E0;-5,173282623E0
7,651754583E1;5,168497086E0;-5,829514027E0;-4,767699242E0
7,661754583E1;6,282954216E0;-6,270391941E0;-5,958128452E0
7,671754583E1;3,718446493E0;-2,609971285E0;-3,080160856E0
7,681754583E1;4,092923164E0;-3,867997885E0;8,751748800E-1
7,691754583E1;1,169791126E1;-7,423133850E0;1,055832958E1
7,701754583E1;9,297910690E0;-1,584646797E1;-7,770691514E-1
7,711754583E1;1,864008784E0;-1,263410378E1;-7,912466049E0
7,721754583E1;8,922835350E0;-1,017009449E1;-9,202795982E0
7,731754583E1;1,428634739E1;-8,992227554E0;-7,412366390E0
7,741754583E1;2,535793781E0;-5,448457241E0;-2,723032236E0
7,751754583E1;4,899304390E0;-5,021338463E0;-4,445266247E0
7,761754583E1;2,254039049E0;-2,367697954E0;-3,321835995E0
7,771754583E1;2,590230405E-1;-2,593221426E0;-3,068196774E0
7,781754583E1;4,293322086E0;-6,587440968E0;-5,603990555E0
7,791754583E1;4,965705395E0;-7,727022648E0;-5,452644825E0
7,801754583E1;2,072782516E0;-6,165705681E0;-1,993221283E0
7,811754583E1;4,231706619E0;-7,929215908E0;-3,089732170E0
7,821754583E1;4,010370731E0;-7,991429329E0;-2,181057930E0
7,831754583E1;6,051448345E0;-8,283951759E0;-5,233103275E0
7,841754583E1;5,726622581E0;-4,003192425E0;-5,239085197E0
7,851754583E1;3,334398270E0;-3,972683907E0;-2,410170555E0
7,861754583E1;2,698505640E0;-2,697309256E0;-4,463212490E0
7,871754583E1;7,748558044E0;-1,062054348E1;-1,281356573E0
7,881754583E1;7,499105930E0;-1,095553875E1;-5,441278458E0
7,891754583E1;4,744967461E0;-1,034118080E1;-6,613163471E0
7,901754583E1;6,415755749E0;-1,099741268E1;-4,482953072E0
7,911754583E1;6,198009014E0;-4,734797955E0;-6,704091072E0
7,921754583E1;4,833501816E0;-5,331208706E0;-5,212764263E0
7,931754583E1;5,130809784E0;-7,178467751E0;-9,172286987E0
7,941754583E1;3,957728624E0;1,208375469E-1;-3,506681681E0
7,951754583E1;4,471587181E0;-2,182254314E0;-6,810571671E0
7,961754583E1;4,643272400E0;-5,648257732E0;-3,352942705E0
7,971754583E1;5,108078003E0;-9,680164337E0;8,901300430E-1
7,981754583E1;1,025503922E1;-8,819944382E0;-4,092923164E0
7,991754583E1;4,185046673E0;-1,058046341E1;-5,163113117E0
8,001754583E1;7,429116249E0;-6,429514408E0;-2,423929453E0
8,011754583E1;6,836892605E0;-4,157529354E0;-6,397211552E0
8,021754583E1;3,425325632E0;-6,010172367E0;-2,459821701E0
