"Time (s)";"Temperature (°C)"
8,726689266E1;3,112890625E1
8,736689266E1;3,110546875E1
8,746689266E1;3,116406250E1
8,756689266E1;3,109765625E1
8,766689266E1;3,110546875E1
8,776689266E1;3,111328125E1
8,786689266E1;3,109765625E1
8,796689266E1;3,107031250E1
8,806689266E1;3,107031250E1
8,816689266E1;3,103515625E1
8,826689266E1;3,104296875E1
8,836689266E1;3,113671875E1
8,846689266E1;3,108984375E1
8,856689266E1;3,108984375E1
8,866689266E1;3,107031250E1
8,876689266E1;3,114843750E1
8,886689266E1;3,113671875E1
8,896689266E1;3,112890625E1
8,906689266E1;3,112109375E1
8,916689266E1;3,114843750E1
8,926689266E1;3,108203125E1
8,936689266E1;3,111328125E1
8,946689266E1;3,108203125E1
8,956689266E1;3,112890625E1
8,966689266E1;3,115625000E1
8,976689266E1;3,115625000E1
8,986689266E1;3,115625000E1
8,996689266E1;3,114843750E1
9,006689266E1;3,114843750E1
9,016689266E1;3,113281250E1
9,026689266E1;3,115625000E1
9,036689266E1;3,112890625E1
9,046689266E1;3,119140625E1
9,056689266E1;3,108203125E1
9,066689266E1;3,114843750E1
9,076689266E1;3,118359375E1
9,086689266E1;3,117187500E1
9,096689266E1;3,109765625E1
9,106689266E1;3,112109375E1
9,116689266E1;3,116406250E1
9,126689266E1;3,110546875E1
9,136689266E1;3,113671875E1
9,146689266E1;3,117968750E1
9,156689266E1;3,118359375E1
9,166689266E1;3,116406250E1
9,176689266E1;3,115625000E1
9,186689266E1;3,119921875E1
9,196689266E1;3,119140625E1
9,206689266E1;3,118359375E1
9,216689266E1;3,119921875E1
9,226689266E1;3,116015625E1
9,236689266E1;3,119921875E1
9,246689266E1;3,120312500E1
9,256689266E1;3,117578125E1
9,266689266E1;3,122265625E1
9,276689266E1;3,126953125E1
9,286689266E1;3,122265625E1
9,296689266E1;3,119531250E1
9,306689266E1;3,118359375E1
9,316689266E1;3,124609375E1
9,326689266E1;3,126171875E1
9,336689266E1;3,129687500E1
9,346689266E1;3,126953125E1
9,356689266E1;3,128125000E1
9,366689266E1;3,124609375E1
9,376689266E1;3,123828125E1
9,386689266E1;3,128125000E1
9,396689266E1;3,124609375E1
9,406689266E1;3,125390625E1
9,416689266E1;3,129687500E1
9,426689266E1;3,129687500E1
9,436689266E1;3,128125000E1
9,446689266E1;3,128125000E1
9,456689266E1;3,131250000E1
9,466689266E1;3,128125000E1
9,476689266E1;3,128906250E1
9,486689266E1;3,129687500E1
9,496689266E1;3,131640625E1
9,506689266E1;3,135156250E1
9,516689266E1;3,128515625E1
9,526689266E1;3,128515625E1
9,536689266E1;3,130468750E1
9,546689266E1;3,130468750E1
9,556689266E1;3,133203125E1
9,566689266E1;3,128125000E1
9,576689266E1;3,132031250E1
9,586689266E1;3,131250000E1
9,596689266E1;3,135156250E1
9,606689266E1;3,130859375E1
9,616689266E1;3,133593750E1
9,626689266E1;3,129687500E1
9,636689266E1;3,134765625E1
9,646689266E1;3,132812500E1
9,656689266E1;3,130859375E1
9,666689266E1;3,131250000E1
9,676689266E1;3,130859375E1
9,686689266E1;3,130859375E1
9,696689266E1;3,135546875E1
9,706689266E1;3,138671875E1
9,716689266E1;3,137109375E1
9,726689266E1;3,136328125E1
9,736689266E1;3,133593750E1
9,746689266E1;3,136328125E1
9,756689266E1;3,135546875E1
9,766689266E1;3,133593750E1
9,776689266E1;3,133593750E1
9,786689266E1;3,138671875E1
9,796689266E1;3,138671875E1
9,806689266E1;3,138671875E1
9,816689266E1;3,136328125E1
9,826689266E1;3,142968750E1
9,836689266E1;3,136328125E1
9,846689266E1;3,137890625E1
9,856689266E1;3,135546875E1
9,866689266E1;3,135546875E1
9,876689266E1;3,137890625E1
9,886689266E1;3,137109375E1
9,896689266E1;3,134765625E1
9,906689266E1;3,140234375E1
9,916689266E1;3,138671875E1
9,926689266E1;3,140234375E1
9,936689266E1;3,133593750E1
9,946689266E1;3,135546875E1
9,956689266E1;3,141406250E1
9,966689266E1;3,133593750E1
9,976689266E1;3,140234375E1
9,986689266E1;3,137109375E1
9,996689266E1;3,137109375E1
1,000668927E2;3,140234375E1
1,001668927E2;3,139453125E1
1,002668927E2;3,137890625E1
1,003668927E2;3,136328125E1
1,004668927E2;3,141406250E1
1,005668927E2;3,135546875E1
1,006668927E2;3,134765625E1
1,007668927E2;3,137109375E1
1,008668927E2;3,137890625E1
1,009668927E2;3,132031250E1
1,010668927E2;3,132812500E1
1,011668927E2;3,132812500E1
1,012668927E2;3,132812500E1
1,013668927E2;3,141406250E1
1,014668927E2;3,139453125E1
1,015668927E2;3,136328125E1
1,016668927E2;3,133593750E1
1,017668927E2;3,132812500E1
1,018668927E2;3,132031250E1
1,019668927E2;3,137890625E1
1,020668927E2;3,138671875E1
1,021668927E2;3,135546875E1
1,022668927E2;3,137109375E1
1,023668927E2;3,134765625E1
1,024668927E2;3,134765625E1
1,025668927E2;3,135546875E1
1,026668927E2;3,136328125E1
1,027668927E2;3,135937500E1
1,028668927E2;3,139453125E1
1,029668927E2;3,135546875E1
1,030668927E2;3,132812500E1
1,031668927E2;3,137109375E1
1,032668927E2;3,132812500E1
1,033668927E2;3,132031250E1
1,034668927E2;3,132812500E1
1,035668927E2;3,136328125E1
1,036668927E2;3,137109375E1
1,037668927E2;3,138671875E1
1,038668927E2;3,135546875E1
1,039668927E2;3,132812500E1
1,040668927E2;3,134765625E1
1,041668927E2;3,137109375E1
1,042668927E2;3,134765625E1
1,043668927E2;3,137109375E1
1,044668927E2;3,135546875E1
1,045668927E2;3,137109375E1
1,046668927E2;3,137109375E1
1,047668927E2;3,132031250E1
1,048668927E2;3,137109375E1
1,049668927E2;3,137109375E1
1,050668927E2;3,137109375E1
1,051668927E2;3,135546875E1
1,052668927E2;3,133593750E1
1,053668927E2;3,135546875E1
1,054668927E2;3,132812500E1
1,055668927E2;3,132812500E1
1,056668927E2;3,132812500E1
1,057668927E2;3,137109375E1
1,058668927E2;3,135546875E1
1,059668927E2;3,132031250E1
1,060668927E2;3,132421875E1
1,061668927E2;3,132031250E1
1,062668927E2;3,132031250E1
1,063668927E2;3,131250000E1
1,064668927E2;3,129687500E1
1,065668927E2;3,132812500E1
1,066668927E2;3,131640625E1
1,067668927E2;3,131250000E1
1,068668927E2;3,134375000E1
1,069668927E2;3,131250000E1
1,070668927E2;3,130468750E1
1,071668927E2;3,134765625E1
1,072668927E2;3,128906250E1
1,073668927E2;3,132421875E1
1,074668927E2;3,131250000E1
1,075668927E2;3,129687500E1
1,076668927E2;3,129687500E1
1,077668927E2;3,130468750E1
1,078668927E2;3,126953125E1
1,079668927E2;3,130468750E1
1,080668927E2;3,126953125E1
1,081668927E2;3,130468750E1
1,082668927E2;3,124609375E1
1,083668927E2;3,128125000E1
1,084668927E2;3,129687500E1
1,085668927E2;3,126171875E1
1,086668927E2;3,126953125E1
1,087668927E2;3,124609375E1
1,088668927E2;3,126953125E1
1,089668927E2;3,128906250E1
1,090668927E2;3,130468750E1
1,091668927E2;3,128125000E1
1,092668927E2;3,128125000E1
1,093668927E2;3,125390625E1
1,094668927E2;3,132421875E1
1,095668927E2;3,123046875E1
1,096668927E2;3,124609375E1
1,097668927E2;3,126171875E1
1,098668927E2;3,126171875E1
1,099668927E2;3,130468750E1
1,100668927E2;3,124609375E1
1,101668927E2;3,126953125E1
1,102668927E2;3,124609375E1
1,103668927E2;3,123046875E1
1,104668927E2;3,125390625E1
1,105668927E2;3,123046875E1
1,106668927E2;3,124609375E1
1,107668927E2;3,123046875E1
1,108668927E2;3,123046875E1
1,109668927E2;3,126171875E1
1,110668927E2;3,125390625E1
1,111668927E2;3,123828125E1
1,112668927E2;3,124609375E1
1,113668927E2;3,124609375E1
1,114668927E2;3,123828125E1
1,115668927E2;3,128125000E1
1,116668927E2;3,126171875E1
1,117668927E2;3,123046875E1
1,118668927E2;3,122265625E1
1,119668927E2;3,122265625E1
1,120668927E2;3,124609375E1
1,121668927E2;3,126171875E1
1,122668927E2;3,126171875E1
1,123668927E2;3,123828125E1
1,124668927E2;3,124609375E1
1,125668927E2;3,126171875E1
1,126668927E2;3,124609375E1
1,127668927E2;3,125390625E1
1,128668927E2;3,123828125E1
1,129668927E2;3,125390625E1
1,130668927E2;3,122265625E1
1,131668927E2;3,123046875E1
1,132668927E2;3,122265625E1
1,133668927E2;3,123046875E1
1,134668927E2;3,124609375E1
1,135668927E2;3,124609375E1
1,136668927E2;3,123828125E1
1,137668927E2;3,120312500E1
1,138668927E2;3,128125000E1
1,139668927E2;3,123046875E1
1,140668927E2;3,118750000E1
1,141668927E2;3,121484375E1
1,142668927E2;3,123828125E1
1,143668927E2;3,120312500E1
1,144668927E2;3,122265625E1
1,145668927E2;3,123828125E1
1,146668927E2;3,119531250E1
1,147668927E2;3,122265625E1
1,148668927E2;3,124609375E1
1,149668927E2;3,118750000E1
1,150668927E2;3,125390625E1
1,151668927E2;3,120312500E1
1,152668927E2;3,123828125E1
1,153668927E2;3,126953125E1
1,154668927E2;3,122265625E1
1,155668927E2;3,121484375E1
1,156668927E2;3,122265625E1
1,157668927E2;3,124609375E1
1,158668927E2;3,124609375E1
1,159668927E2;3,119531250E1
1,160668927E2;3,123828125E1
1,161668927E2;3,120312500E1
1,162668927E2;3,122265625E1
1,163668927E2;3,125390625E1
1,164668927E2;3,119531250E1
1,165668927E2;3,124609375E1
1,166668927E2;3,125390625E1
1,167668927E2;3,120312500E1
1,168668927E2;3,123046875E1
1,169668927E2;3,125390625E1
1,170668927E2;3,122265625E1
1,171668927E2;3,123046875E1
1,172668927E2;3,122265625E1
1,173668927E2;3,124609375E1
1,174668927E2;3,121484375E1
1,175668927E2;3,123828125E1
1,176668927E2;3,125390625E1
1,177668927E2;3,123828125E1
1,178668927E2;3,125390625E1
1,179668927E2;3,124609375E1
1,180668927E2;3,123046875E1
1,181668927E2;3,123046875E1
1,182668927E2;3,123046875E1
1,183668927E2;3,123828125E1
1,184668927E2;3,126953125E1
1,185668927E2;3,123046875E1
1,186668927E2;3,124609375E1
1,187668927E2;3,124609375E1
1,188668927E2;3,126171875E1
1,189668927E2;3,121484375E1
1,190668927E2;3,126953125E1
1,191668927E2;3,123046875E1
1,192668927E2;3,128125000E1
1,193668927E2;3,120312500E1
1,194668927E2;3,125390625E1
1,195668927E2;3,128125000E1
1,196668927E2;3,123828125E1
1,197668927E2;3,121484375E1
1,198668927E2;3,128906250E1
1,199668927E2;3,131250000E1
1,200668927E2;3,126171875E1
1,201668927E2;3,126953125E1
1,202668927E2;3,126953125E1
1,203668927E2;3,132812500E1
1,204668927E2;3,128515625E1
1,205668927E2;3,131640625E1
1,206668927E2;3,129687500E1
1,207668927E2;3,132421875E1
1,208668927E2;3,131250000E1
1,209668927E2;3,128125000E1
1,210668927E2;3,132421875E1
1,211668927E2;3,133203125E1
1,212668927E2;3,132812500E1
1,213668927E2;3,132421875E1
1,214668927E2;3,132031250E1
1,215668927E2;3,132031250E1
1,216668927E2;3,132031250E1
1,217668927E2;3,132812500E1
1,218668927E2;3,128906250E1
1,219668927E2;3,130078125E1
1,220668927E2;3,131640625E1
1,221668927E2;3,133203125E1
1,222668927E2;3,130078125E1
1,223668927E2;3,133593750E1
1,224668927E2;3,136328125E1
1,225668927E2;3,136328125E1
1,226668927E2;3,135546875E1
1,227668927E2;3,132812500E1
1,228668927E2;3,134765625E1
1,229668927E2;3,138671875E1
1,230668927E2;3,140234375E1
1,231668927E2;3,140234375E1
1,232668927E2;3,137890625E1
1,233668927E2;3,134765625E1
1,234668927E2;3,136328125E1
1,235668927E2;3,142968750E1
1,236668927E2;3,136328125E1
1,237668927E2;3,140234375E1
1,238668927E2;3,143750000E1
1,239668927E2;3,142968750E1
1,240668927E2;3,141406250E1
1,241668927E2;3,140234375E1
1,242668927E2;3,139453125E1
1,243668927E2;3,134765625E1
1,244668927E2;3,142187500E1
1,245668927E2;3,140234375E1
1,246668927E2;3,140234375E1
1,247668927E2;3,142968750E1
1,248668927E2;3,137890625E1
1,249668927E2;3,135546875E1
1,250668927E2;3,134765625E1
1,251668927E2;3,137890625E1
1,252668927E2;3,133593750E1
1,253668927E2;3,137890625E1
1,254668927E2;3,134765625E1
1,255668927E2;3,137890625E1
1,256668927E2;3,134765625E1
1,257668927E2;3,132812500E1
1,258668927E2;3,135546875E1
1,259668927E2;3,136328125E1
1,260668927E2;3,133593750E1
1,261668927E2;3,135546875E1
1,262668927E2;3,138671875E1
1,263668927E2;3,135546875E1
1,264668927E2;3,137109375E1
1,265668927E2;3,132031250E1
1,266668927E2;3,136328125E1
1,267668927E2;3,137109375E1
1,268668927E2;3,137109375E1
1,269668927E2;3,130078125E1
1,270668927E2;3,132031250E1
1,271668927E2;3,130859375E1
1,272668927E2;3,137890625E1
1,273668927E2;3,133593750E1
1,274668927E2;3,137890625E1
1,275668927E2;3,132812500E1
1,276668927E2;3,138281250E1
1,277668927E2;3,136328125E1
1,278668927E2;3,133593750E1
1,279668927E2;3,132031250E1
1,280668927E2;3,132031250E1
1,281668927E2;3,133203125E1
1,282668927E2;3,132031250E1
1,283668927E2;3,130078125E1
1,284668927E2;3,130078125E1
1,285668927E2;3,134765625E1
1,286668927E2;3,131250000E1
1,287668927E2;3,134375000E1
1,288668927E2;3,131250000E1
1,289668927E2;3,131250000E1
1,290668927E2;3,129687500E1
1,291668927E2;3,128125000E1
1,292668927E2;3,131640625E1
1,293668927E2;3,131250000E1
1,294668927E2;3,130468750E1
1,295668927E2;3,132031250E1
1,296668927E2;3,132421875E1
1,297668927E2;3,128906250E1
1,298668927E2;3,131640625E1
1,299668927E2;3,129687500E1
1,300668927E2;3,131250000E1
1,301668927E2;3,130078125E1
1,302668927E2;3,135937500E1
1,303668927E2;3,132812500E1
1,304668927E2;3,131250000E1
1,305668927E2;3,133203125E1
1,306668927E2;3,129687500E1
1,307668927E2;3,128906250E1
1,308668927E2;3,126171875E1
1,309668927E2;3,131640625E1
1,310668927E2;3,128125000E1
1,311668927E2;3,131640625E1
1,312668927E2;3,128125000E1
1,313668927E2;3,134765625E1
1,314668927E2;3,129687500E1
1,315668927E2;3,126953125E1
1,316668927E2;3,126171875E1
1,317668927E2;3,128125000E1
1,318668927E2;3,128125000E1
1,319668927E2;3,124609375E1
1,320668927E2;3,129687500E1
1,321668927E2;3,126171875E1
1,322668927E2;3,128906250E1
1,323668927E2;3,129687500E1
1,324668927E2;3,128906250E1
1,325668927E2;3,126171875E1
1,326668927E2;3,126953125E1
1,327668927E2;3,126953125E1
1,328668927E2;3,125390625E1
1,329668927E2;3,128125000E1
1,330668927E2;3,126953125E1
1,331668927E2;3,128906250E1
1,332668927E2;3,128125000E1
1,333668927E2;3,126171875E1
1,334668927E2;3,126171875E1
1,335668927E2;3,125390625E1
1,336668927E2;3,123828125E1
1,337668927E2;3,126171875E1
1,338668927E2;3,126953125E1
1,339668927E2;3,120312500E1
1,340668927E2;3,123828125E1
1,341668927E2;3,123046875E1
1,342668927E2;3,119531250E1
1,343668927E2;3,121484375E1
1,344668927E2;3,126171875E1
1,345668927E2;3,125390625E1
1,346668927E2;3,121484375E1
1,347668927E2;3,123046875E1
1,348668927E2;3,123828125E1
1,349668927E2;3,120312500E1
1,350668927E2;3,123046875E1
1,351668927E2;3,123046875E1
1,352668927E2;3,121484375E1
1,353668927E2;3,123828125E1
1,354668927E2;3,123046875E1
1,355668927E2;3,120312500E1
1,356668927E2;3,122265625E1
1,357668927E2;3,117578125E1
1,358668927E2;3,121484375E1
1,359668927E2;3,123046875E1
1,360668927E2;3,120312500E1
1,361668927E2;3,122265625E1
1,362668927E2;3,119140625E1
1,363668927E2;3,121093750E1
1,364668927E2;3,119531250E1
1,365668927E2;3,122265625E1
1,366668927E2;3,125390625E1
1,367668927E2;3,118750000E1
1,368668927E2;3,123828125E1
1,369668927E2;3,123046875E1
1,370668927E2;3,123046875E1
1,371668927E2;3,123828125E1
1,372668927E2;3,115234375E1
1,373668927E2;3,121093750E1
1,374668927E2;3,118359375E1
1,375668927E2;3,119531250E1
1,376668927E2;3,118359375E1
1,377668927E2;3,115625000E1
1,378668927E2;3,114843750E1
1,379668927E2;3,117968750E1
1,380668927E2;3,110546875E1
1,381668927E2;3,112890625E1
1,382668927E2;3,114843750E1
1,383668927E2;3,112109375E1
1,384668927E2;3,112109375E1
1,385668927E2;3,113671875E1
1,386668927E2;3,112109375E1
1,387668927E2;3,111328125E1
1,388668927E2;3,112890625E1
1,389668927E2;3,112890625E1
1,390668927E2;3,115625000E1
1,391668927E2;3,117187500E1
1,392668927E2;3,110546875E1
1,393668927E2;3,112109375E1
1,394668927E2;3,109765625E1
1,395668927E2;3,114843750E1
1,396668927E2;3,112109375E1
1,397668927E2;3,112890625E1
1,398668927E2;3,113671875E1
1,399668927E2;3,116015625E1
1,400668927E2;3,115625000E1
1,401668927E2;3,112890625E1
1,402668927E2;3,111328125E1
1,403668927E2;3,117187500E1
1,404668927E2;3,111328125E1
1,405668927E2;3,115625000E1
1,406668927E2;3,108984375E1
1,407668927E2;3,112890625E1
1,408668927E2;3,113671875E1
1,409668927E2;3,117187500E1
1,410668927E2;3,105468750E1
1,411668927E2;3,109765625E1
1,412668927E2;3,112890625E1
1,413668927E2;3,114843750E1
1,414668927E2;3,112109375E1
1,415668927E2;3,114843750E1
1,416668927E2;3,112109375E1
1,417668927E2;3,105468750E1
1,418668927E2;3,112109375E1
1,419668927E2;3,111328125E1
1,420668927E2;3,110546875E1
1,421668927E2;3,110546875E1
1,422668927E2;3,108984375E1
1,423668927E2;3,105078125E1
1,424668927E2;3,107031250E1
1,425668927E2;3,105078125E1
1,426668927E2;3,108203125E1
1,427668927E2;3,105468750E1
1,428668927E2;3,108203125E1
1,429668927E2;3,108203125E1
1,430668927E2;3,108203125E1
1,431668927E2;3,112109375E1
1,432668927E2;3,106250000E1
1,433668927E2;3,111328125E1
1,434668927E2;3,105468750E1
1,435668927E2;3,109765625E1
1,436668927E2;3,109765625E1
1,437668927E2;3,112890625E1
1,438668927E2;3,108984375E1
1,439668927E2;3,108984375E1
1,440668927E2;3,105468750E1
1,441668927E2;3,111328125E1
1,442668927E2;3,108203125E1
1,443668927E2;3,117187500E1
1,444668927E2;3,107031250E1
1,445668927E2;3,108984375E1
1,446668927E2;3,111328125E1
1,447668927E2;3,114843750E1
1,448668927E2;3,112109375E1
1,449668927E2;3,112890625E1
1,450668927E2;3,112890625E1
1,451668927E2;3,112890625E1
1,452668927E2;3,116406250E1
1,453668927E2;3,115625000E1
1,454668927E2;3,110546875E1
1,455668927E2;3,112890625E1
1,456668927E2;3,112109375E1
1,457668927E2;3,119140625E1
1,458668927E2;3,111328125E1
1,459668927E2;3,112890625E1
1,460668927E2;3,113671875E1
1,461668927E2;3,113671875E1
1,462668927E2;3,114843750E1
1,463668927E2;3,112890625E1
1,464668927E2;3,110546875E1
1,465668927E2;3,110546875E1
1,466668927E2;3,112109375E1
1,467668927E2;3,111328125E1
1,468668927E2;3,117968750E1
1,469668927E2;3,114843750E1
1,470668927E2;3,110546875E1
1,471668927E2;3,113671875E1
1,472668927E2;3,112109375E1
1,473668927E2;3,113671875E1
1,474668927E2;3,111328125E1
1,475668927E2;3,115625000E1
1,476668927E2;3,115625000E1
1,477668927E2;3,111328125E1
1,478668927E2;3,113671875E1
1,479668927E2;3,115625000E1
1,480668927E2;3,108984375E1
1,481668927E2;3,110546875E1
1,482668927E2;3,117187500E1
1,483668927E2;3,113671875E1
1,484668927E2;3,112109375E1
1,485668927E2;3,114843750E1
1,486668927E2;3,114453125E1
1,487668927E2;3,112109375E1
1,488668927E2;3,117187500E1
1,489668927E2;3,112890625E1
1,490668927E2;3,113671875E1
1,491668927E2;3,115625000E1
1,492668927E2;3,113671875E1
1,493668927E2;3,115625000E1
1,494668927E2;3,114843750E1
1,495668927E2;3,117187500E1
1,496668927E2;3,117968750E1
1,497668927E2;3,117187500E1
1,498668927E2;3,108984375E1
1,499668927E2;3,117578125E1
1,500668927E2;3,119140625E1
1,501668927E2;3,117968750E1
1,502668927E2;3,119531250E1
1,503668927E2;3,119140625E1
1,504668927E2;3,119921875E1
1,505668927E2;3,117187500E1
1,506668927E2;3,116015625E1
1,507668927E2;3,120312500E1
1,508668927E2;3,118750000E1
1,509668927E2;3,119921875E1
1,510668927E2;3,119140625E1
1,511668927E2;3,115234375E1
1,512668927E2;3,120312500E1
1,513668927E2;3,119140625E1
1,514668927E2;3,120312500E1
1,515668927E2;3,118359375E1
1,516668927E2;3,119531250E1
1,517668927E2;3,116406250E1
1,518668927E2;3,118750000E1
1,519668927E2;3,123828125E1
1,520668927E2;3,118750000E1
1,521668927E2;3,121484375E1
1,522668927E2;3,121484375E1
1,523668927E2;3,122656250E1
1,524668927E2;3,120312500E1
1,525668927E2;3,119921875E1
1,526668927E2;3,123046875E1
1,527668927E2;3,122265625E1
1,528668927E2;3,122265625E1
1,529668927E2;3,122265625E1
1,530668927E2;3,125390625E1
1,531668927E2;3,119531250E1
1,532668927E2;3,123046875E1
1,533668927E2;3,120312500E1
1,534668927E2;3,122265625E1
1,535668927E2;3,121093750E1
1,536668927E2;3,124609375E1
1,537668927E2;3,121484375E1
1,538668927E2;3,122265625E1
1,539668927E2;3,123828125E1
1,540668927E2;3,120312500E1
1,541668927E2;3,121875000E1
1,542668927E2;3,118359375E1
1,543668927E2;3,119921875E1
1,544668927E2;3,119531250E1
1,545668927E2;3,125390625E1
1,546668927E2;3,122265625E1
1,547668927E2;3,123828125E1
1,548668927E2;3,118359375E1
1,549668927E2;3,123828125E1
1,550668927E2;3,123046875E1
1,551668927E2;3,123046875E1
1,552668927E2;3,120312500E1
1,553668927E2;3,119140625E1
1,554668927E2;3,118359375E1
1,555668927E2;3,119531250E1
1,556668927E2;3,120312500E1
1,557668927E2;3,122265625E1
1,558668927E2;3,119531250E1
1,559668927E2;3,122265625E1
1,560668927E2;3,117968750E1
1,561668927E2;3,120312500E1
1,562668927E2;3,117578125E1
1,563668927E2;3,125390625E1
1,564668927E2;3,121093750E1
1,565668927E2;3,125390625E1
1,566668927E2;3,118750000E1
1,567668927E2;3,119531250E1
1,568668927E2;3,118750000E1
1,569668927E2;3,118750000E1
1,570668927E2;3,124609375E1
1,571668927E2;3,120312500E1
1,572668927E2;3,123046875E1
1,573668927E2;3,121484375E1
1,574668927E2;3,121484375E1
1,575668927E2;3,117968750E1
1,576668927E2;3,119531250E1
1,577668927E2;3,121484375E1
1,578668927E2;3,119140625E1
1,579668927E2;3,120312500E1
1,580668927E2;3,121484375E1
1,581668927E2;3,117187500E1
1,582668927E2;3,123828125E1
1,583668927E2;3,116406250E1
1,584668927E2;3,120312500E1
1,585668927E2;3,119531250E1
1,586668927E2;3,117187500E1
1,587668927E2;3,117968750E1
1,588668927E2;3,120312500E1
1,589668927E2;3,114453125E1
1,590668927E2;3,122656250E1
1,591668927E2;3,116015625E1
1,592668927E2;3,116015625E1
1,593668927E2;3,118359375E1
1,594668927E2;3,118359375E1
1,595668927E2;3,121875000E1
1,596668927E2;3,121875000E1
1,597668927E2;3,121484375E1
1,598668927E2;3,117578125E1
1,599668927E2;3,117187500E1
1,600668927E2;3,115234375E1
1,601668927E2;3,114843750E1
1,602668927E2;3,119140625E1
1,603668927E2;3,121093750E1
1,604668927E2;3,118359375E1
1,605668927E2;3,117968750E1
1,606668927E2;3,115625000E1
1,607668927E2;3,119140625E1
1,608668927E2;3,115234375E1
1,609668927E2;3,117187500E1
1,610668927E2;3,118750000E1
1,611668927E2;3,117968750E1
1,612668927E2;3,115625000E1
1,613668927E2;3,117968750E1
1,614668927E2;3,112890625E1
1,615668927E2;3,115625000E1
1,616668927E2;3,117187500E1
1,617668927E2;3,120312500E1
1,618668927E2;3,123828125E1
1,619668927E2;3,119921875E1
1,620668927E2;3,122265625E1
1,621668927E2;3,119531250E1
1,622668927E2;3,121484375E1
1,623668927E2;3,118359375E1
1,624668927E2;3,119921875E1
1,625668927E2;3,119921875E1
1,626668927E2;3,118359375E1
1,627668927E2;3,118750000E1
1,628668927E2;3,121093750E1
1,629668927E2;3,123046875E1
1,630668927E2;3,119531250E1
1,631668927E2;3,122265625E1
1,632668927E2;3,119531250E1
1,633668927E2;3,118359375E1
1,634668927E2;3,120312500E1
1,635668927E2;3,124218750E1
1,636668927E2;3,123828125E1
1,637668927E2;3,121484375E1
1,638668927E2;3,124609375E1
1,639668927E2;3,122265625E1
1,640668927E2;3,122265625E1
1,641668927E2;3,122265625E1
1,642668927E2;3,125390625E1
1,643668927E2;3,131250000E1
1,644668927E2;3,126171875E1
1,645668927E2;3,123828125E1
1,646668927E2;3,126953125E1
1,647668927E2;3,128125000E1
1,648668927E2;3,126171875E1
1,649668927E2;3,125390625E1
1,650668927E2;3,126171875E1
1,651668927E2;3,129687500E1
1,652668927E2;3,131640625E1
1,653668927E2;3,130468750E1
1,654668927E2;3,128125000E1
1,655668927E2;3,131250000E1
1,656668927E2;3,131250000E1
1,657668927E2;3,128906250E1
1,658668927E2;3,128906250E1
1,659668927E2;3,130468750E1
1,660668927E2;3,132031250E1
1,661668927E2;3,129687500E1
1,662668927E2;3,131250000E1
1,663668927E2;3,131250000E1
1,664668927E2;3,128906250E1
1,665668927E2;3,133203125E1
1,666668927E2;3,131250000E1
1,667668927E2;3,132031250E1
1,668668927E2;3,131640625E1
1,669668927E2;3,133203125E1
1,670668927E2;3,133593750E1
1,671668927E2;3,137890625E1
1,672668927E2;3,135546875E1
1,673668927E2;3,130078125E1
1,674668927E2;3,139453125E1
1,675668927E2;3,137109375E1
1,676668927E2;3,142187500E1
1,677668927E2;3,135546875E1
1,678668927E2;3,142968750E1
1,679668927E2;3,139453125E1
1,680668927E2;3,136328125E1
1,681668927E2;3,134765625E1
1,682668927E2;3,137109375E1
1,683668927E2;3,138671875E1
1,684668927E2;3,135546875E1
1,685668927E2;3,136328125E1
1,686668927E2;3,138671875E1
1,687668927E2;3,137890625E1
1,688668927E2;3,138671875E1
1,689668927E2;3,143750000E1
1,690668927E2;3,141406250E1
1,691668927E2;3,138671875E1
1,692668927E2;3,145703125E1
1,693668927E2;3,142968750E1
1,694668927E2;3,133593750E1
1,695668927E2;3,142968750E1
1,696668927E2;3,140234375E1
1,697668927E2;3,142187500E1
1,698668927E2;3,144140625E1
1,699668927E2;3,139453125E1
1,700668927E2;3,143359375E1
1,701668927E2;3,142187500E1
1,702668927E2;3,142578125E1
1,703668927E2;3,143750000E1
1,704668927E2;3,137500000E1
1,705668927E2;3,140234375E1
1,706668927E2;3,144921875E1
1,707668927E2;3,142578125E1
1,708668927E2;3,145703125E1
1,709668927E2;3,148437500E1
1,710668927E2;3,143359375E1
1,711668927E2;3,146093750E1
1,712668927E2;3,146875000E1
1,713668927E2;3,144140625E1
1,714668927E2;3,144531250E1
1,715668927E2;3,144140625E1
1,716668927E2;3,146093750E1
1,717668927E2;3,148828125E1
1,718668927E2;3,145703125E1
1,719668927E2;3,144140625E1
1,720668927E2;3,147656250E1
1,721668927E2;3,146093750E1
1,722668927E2;3,145312500E1
1,723668927E2;3,146093750E1
1,724668927E2;3,149218750E1
1,725668927E2;3,148437500E1
1,726668927E2;3,150390625E1
1,727668927E2;3,151171875E1
1,728668927E2;3,148046875E1
1,729668927E2;3,148046875E1
1,730668927E2;3,148828125E1
1,731668927E2;3,150390625E1
1,732668927E2;3,150390625E1
1,733668927E2;3,150390625E1
1,734668927E2;3,151953125E1
1,735668927E2;3,146093750E1
1,736668927E2;3,153125000E1
1,737668927E2;3,146875000E1
1,738668927E2;3,151171875E1
1,739668927E2;3,151171875E1
1,740668927E2;3,151953125E1
1,741668927E2;3,148828125E1
1,742668927E2;3,150390625E1
1,743668927E2;3,151953125E1
1,744668927E2;3,150390625E1
