"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
1,416600725E1;1,005280018E1;3,328160095E1;2,903599930E1
1,426600725E1;1,156559944E1;3,395259857E1;2,709619904E1
1,436600725E1;1,249279976E1;3,686840057E1;2,208199883E1
1,446600725E1;1,260260010E1;3,700259781E1;2,077659988E1
1,456600725E1;1,850740051E1;3,916199875E1;1,316379929E1
1,466600725E1;2,352159882E1;3,868619919E1;2,757200003E0
1,476600725E1;2,775499916E1;3,585580063E1;-4,209000111E0
1,486600725E1;2,713279915E1;3,594120026E1;-3,806399822E0
1,496600725E1;2,202099991E1;3,962559891E1;3,537999988E-1
1,506600725E1;1,427400017E1;4,166299820E1;1,228539944E1
1,516600725E1;5,660799980E0;3,652679825E1;2,676679993E1
1,526600725E1;-1,219999976E-2;2,956060028E1;3,625839996E1
1,536600725E1;-3,184200048E0;2,730360031E1;3,858860016E1
1,546600725E1;-7,441999912E0;3,110999870E1;3,500180054E1
1,556600725E1;-7,661599636E0;3,749060059E1;2,685219955E1
1,566600725E1;-6,404999733E0;4,226079941E1;1,960540009E1
1,576600725E1;-1,707999945E0;4,535960007E1;1,224879932E1
1,586600725E1;3,464799881E0;4,600619888E1;7,307799816E0
1,596600725E1;5,233799934E0;4,599399948E1;8,832799911E0
1,606600725E1;8,173999786E-1;4,562799835E1;1,116300011E1
1,616600725E1;-3,733199835E0;4,466419983E1;1,370059967E1
1,626600725E1;-3,330600023E0;4,301720047E1;1,947119904E1
1,636600725E1;-3,720999956E0;3,700259781E1;2,845039940E1
1,646600725E1;-5,990200043E0;3,270819855E1;3,474559784E1
1,656600725E1;-6,112199783E0;3,563619995E1;3,097579956E1
1,666600725E1;-1,061399937E0;4,097979736E1;2,267980003E1
1,676600725E1;6,356199741E0;4,391999817E1;1,423740005E1
1,686600725E1;1,049199963E1;4,461539841E1;8,857199669E0
1,696600725E1;6,514800072E0;4,466419983E1;1,005280018E1
1,706600725E1;1,488399982E0;4,470079803E1;1,431059933E1
1,716600725E1;-1,293200016E0;4,213879776E1;2,103279877E1
1,726600725E1;-9,271999598E-1;3,497739792E1;3,176879883E1
1,736600725E1;-1,927599907E0;3,067079926E1;3,694160080E1
1,746600725E1;-2,464400053E0;3,384280014E1;3,274480057E1
1,756600725E1;1,134599924E0;3,928400040E1;2,560779953E1
1,766600725E1;6,478199959E0;4,261459732E1;1,718980026E1
1,776600725E1;1,084579945E1;4,376139832E1;1,178520012E1
1,786600725E1;7,222399712E0;4,277320099E1;1,345660019E1
1,796600725E1;1,903199911E0;4,295619965E1;1,703120041E1
1,806600725E1;-1,122399926E0;4,161420059E1;2,089859962E1
1,816600725E1;-3,147599936E0;3,774679947E1;2,668140030E1
1,826600725E1;-3,062199831E0;3,093919945E1;3,485540009E1
1,836600725E1;-3,989399910E0;2,947519875E1;3,597779846E1
1,846600725E1;-1,927599907E0;3,561180115E1;3,013399887E1
1,856600725E1;5,001999855E0;4,086999893E1;2,104500008E1
1,866600725E1;9,576999664E0;4,199239731E1;1,454239941E1
1,876600725E1;9,686800003E0;4,365159988E1;1,179739952E1
1,886600725E1;6,295199871E0;4,285860062E1;1,362739944E1
1,896600725E1;3,757599831E0;4,259019852E1;1,507919979E1
1,906600725E1;8,783999681E-1;4,168740082E1;1,904419899E1
1,916600725E1;3,660000116E-2;3,699039841E1;2,835280037E1
1,926600725E1;-7,197999954E-1;3,320840073E1;3,352560043E1
1,936600725E1;-1,976400018E0;2,996319962E1;3,664879990E1
1,946600725E1;-2,366800070E0;3,378179932E1;3,357439804E1
1,956600725E1;1,049199939E0;3,964999771E1;2,630319977E1
1,966600725E1;5,648600101E0;4,454219818E1;1,816580009E1
1,976600725E1;7,795799732E0;4,679919815E1;1,054080009E1
1,986600725E1;4,489599705E0;4,744580078E1;1,113859940E1
1,996600725E1;1,976400018E0;4,740919876E1;1,167539978E1
2,006600725E1;-3,355000019E0;4,594519806E1;1,545739937E1
2,016600725E1;-6,002399921E0;4,054059982E1;2,597379875E1
2,026600725E1;-6,502599716E0;3,272039795E1;3,548979950E1
2,036600725E1;-9,942999840E0;3,124419975E1;3,522140121E1
2,046600725E1;-8,479000092E0;3,614859772E1;2,921899986E1
2,056600725E1;-1,598199964E0;4,226079941E1;1,937360001E1
2,066600725E1;5,831599712E0;4,382239914E1;1,132159996E1
2,076600725E1;5,977999687E0;4,438359833E1;9,881999969E0
2,086600725E1;2,476599932E0;4,373699951E1;1,381040001E1
2,096600725E1;-6,588000059E-1;4,217539978E1;1,871479988E1
2,106600725E1;-1,488399982E0;3,932059860E1;2,568099976E1
2,116600725E1;-3,415999889E0;3,206159973E1;3,477000046E1
2,126600725E1;-5,648600101E0;2,963379860E1;3,690499878E1
2,136600725E1;-3,977200031E0;3,456259918E1;3,163459969E1
2,146600725E1;1,390799999E0;4,171179962E1;2,231379890E1
2,156600725E1;6,990599632E0;4,406639862E1;1,293200016E1
2,166600725E1;7,222399712E0;4,426160049E1;1,055299950E1
2,176600725E1;2,500999928E0;4,416399765E1;1,343219948E1
2,186600725E1;-3,001199961E0;4,326119995E1;1,867819977E1
2,196600725E1;-4,989799976E0;3,670980072E1;2,841379929E1
2,206600725E1;-5,428999901E0;2,985339928E1;3,501399994E1
2,216600725E1;-7,832399845E0;2,968260002E1;3,381839752E1
2,226600725E1;-6,136600018E0;3,662440109E1;2,624219894E1
2,236600725E1;9,027999640E-1;4,216320038E1;1,759239960E1
2,246600725E1;5,843800068E0;4,384679794E1;9,271999359E0
2,256600725E1;4,855599880E0;4,320019913E1;8,661999702E0
2,266600725E1;1,073599935E0;4,300500107E1;1,343219948E1
2,276600725E1;-3,281800032E0;4,049179840E1;1,959319878E1
2,286600725E1;-4,416399956E0;3,413560104E1;2,899939919E1
2,296600725E1;-6,600199699E0;2,934099960E1;3,347679901E1
2,306600725E1;-7,197999954E0;3,152479935E1;3,109779930E1
2,316600725E1;-3,184200048E0;3,864960098E1;2,217959976E1
2,326600725E1;2,342400074E0;4,301720047E1;1,024800014E1
2,336600725E1;5,099599838E0;4,351739883E1;4,855599880E0
2,346600725E1;3,525799990E0;4,346859741E1;6,941799641E0
2,356600725E1;4,269999862E-1;4,265119934E1;1,069939995E1
2,366600725E1;-4,379799843E0;3,951580048E1;1,962979889E1
2,376600725E1;-4,318799973E0;3,240319824E1;2,954839897E1
2,386600725E1;-5,001999855E0;2,998760033E1;3,346459961E1
2,396600725E1;-4,538399696E0;3,392819977E1;2,797459984E1
2,406600725E1;1,537199974E0;3,888140106E1;1,799499893E1
2,416600725E1;6,173199654E0;4,082119751E1;9,747799873E0
2,426600725E1;5,038599968E0;4,096759796E1;9,698999405E0
2,436600725E1;1,646999955E0;4,047959900E1;1,305399990E1
2,446600725E1;-3,476999998E0;3,877159882E1;1,749480057E1
2,456600725E1;-5,855999947E0;3,273260117E1;2,699860001E1
2,466600725E1;-5,392399788E0;2,690099907E1;3,261059952E1
2,476600725E1;-6,990599632E0;2,798679924E1;3,218359756E1
2,486600725E1;-3,733199835E0;3,485540009E1;2,370459938E1
2,496600725E1;3,525799990E0;3,873500061E1;1,463999939E1
2,506600725E1;6,856400013E0;3,989400101E1;7,698199749E0
2,516600725E1;3,379400015E0;4,119939804E1;9,796599388E0
2,526600725E1;-9,393999577E-1;4,089439774E1;1,406659985E1
2,536600725E1;-4,806799889E0;3,601440048E1;2,255780029E1
2,546600725E1;-5,636399746E0;2,963379860E1;3,085379982E1
2,556600725E1;-6,587999821E0;2,782819939E1;3,250080109E1
2,566600725E1;-5,941400051E0;3,307419968E1;2,659599876E1
2,576600725E1;-1,281000018E0;3,889360046E1;1,747039986E1
2,586600725E1;4,709199905E0;4,076020050E1;8,808400154E0
2,596600725E1;5,428999901E0;4,212659836E1;7,661599636E0
2,606600725E1;1,537199974E0;4,196799850E1;1,038220024E1
2,616600725E1;-4,977600098E0;3,990620041E1;1,561599922E1
2,626600725E1;-5,258199692E0;3,396479797E1;2,691320038E1
2,636600725E1;-6,502599716E0;2,924339867E1;3,320840073E1
2,646600725E1;-6,551399708E0;3,187859917E1;3,080500031E1
2,656600725E1;-2,476599932E0;3,819820023E1;2,120359993E1
2,666600725E1;3,794199944E0;4,132139969E1;1,356639957E1
2,676600725E1;6,880799770E0;4,206559753E1;1,027239990E1
2,686600725E1;5,916999817E0;4,172399902E1;1,094339943E1
2,696600725E1;5,733999610E-1;4,005260086E1;1,709219933E1
2,706600725E1;-3,611199856E0;3,517259979E1;2,535159874E1
2,716600725E1;-4,233399868E0;2,879199982E1;3,375740051E1
2,726600725E1;-6,478199959E0;2,798679924E1;3,459920120E1
2,736600725E1;-6,075599670E0;3,420879745E1;2,699860001E1
2,746600725E1;1,085799932E0;3,986959839E1;1,655539894E1
2,756600725E1;4,831200123E0;4,272439957E1;1,023579979E1
2,766600725E1;2,952399969E0;4,285860062E1;1,019919968E1
2,776600725E1;-1,915399909E0;4,199239731E1;1,362739944E1
2,786600725E1;-7,124799728E0;3,924739838E1;2,132559967E1
2,796600725E1;-6,417200089E0;3,245199966E1;3,251300049E1
2,806600725E1;-7,222399712E0;2,942639923E1;3,374520111E1
2,816600725E1;-7,149199963E0;3,398920059E1;2,914579964E1
2,826600725E1;-1,988600016E0;3,936940002E1;1,928820038E1
2,836600725E1;5,038599968E0;4,284639740E1;1,148019981E1
2,846600725E1;6,014599800E0;4,318799973E1;7,417599678E0
2,856600725E1;4,172399998E0;4,243159866E1;1,248059940E1
2,866600725E1;-4,880000114E0;3,994279861E1;1,961759949E1
2,876600725E1;-6,966199875E0;3,509939957E1;2,820639992E1
2,886600725E1;-7,820199966E0;3,001199913E1;3,329380035E1
2,896600725E1;-8,247200012E0;3,150039864E1;3,087819862E1
2,906600725E1;-4,770199776E0;3,839339828E1;2,336299896E1
2,916600725E1;1,451799989E0;4,245599747E1;1,534759998E1
2,926600725E1;5,697400093E0;4,312699890E1;8,869400024E0
2,936600725E1;2,854799986E0;4,298059845E1;1,132159996E1
2,946600725E1;-2,061800003E0;4,144339752E1;1,579899979E1
2,956600725E1;-7,502999783E0;3,819820023E1;2,435120010E1
2,966600725E1;-7,637199879E0;3,130519867E1;3,263499832E1
2,976600725E1;-9,491600037E0;3,001199913E1;3,442839813E1
2,986600725E1;-8,052000046E0;3,623400116E1;2,608359909E1
2,996600725E1;-6,710000038E-1;4,204119873E1;1,736059952E1
3,006600725E1;4,843400002E0;4,468859863E1;9,015799522E0
3,016600725E1;2,830399990E0;4,433480072E1;1,018700027E1
3,026600725E1;2,244799852E0;4,340760040E1;1,446920013E1
3,036600725E1;-5,551000118E0;3,925959778E1;2,359479904E1
3,046600725E1;-7,381000042E0;3,198839951E1;3,230559921E1
3,056600725E1;-8,064199448E0;2,935319901E1;3,472119904E1
3,066600725E1;-1,001620007E1;3,318399811E1;3,012179947E1
3,076600725E1;-4,623799801E0;3,907659912E1;2,255780029E1
3,086600725E1;3,379400015E0;4,306599808E1;1,399339962E1
3,096600725E1;4,233399868E0;4,323679733E1;1,026019955E1
3,106600725E1;8,539999723E-1;4,282199860E1;1,339559937E1
3,116600725E1;-3,464799881E0;4,071139908E1;1,820240021E1
3,126600725E1;-7,295599937E0;3,490419769E1;2,780379868E1
3,136600725E1;-7,649399757E0;2,770619965E1;3,479439926E1
3,146600725E1;-7,502999783E0;2,991440010E1;3,290340042E1
3,156600725E1;-5,245999813E0;3,586800003E1;2,640079880E1
3,166600725E1;8,295999765E-1;4,096759796E1;1,839760017E1
3,176600725E1;5,551000118E0;4,261459732E1;1,201700020E1
3,186600725E1;4,099199772E0;4,273659897E1;1,135820007E1
3,196600725E1;5,367999673E-1;4,288299942E1;1,559159946E1
3,206600725E1;-4,599400043E0;3,945479965E1;2,361919975E1
3,216600725E1;-6,990599632E0;3,159799957E1;3,329380035E1
3,226600725E1;-6,648999691E0;2,863339996E1;3,620959854E1
3,236600725E1;-7,149199963E0;3,242760086E1;3,229339981E1
3,246600725E1;-3,489199877E0;3,883259964E1;2,259440041E1
3,256600725E1;3,220799923E0;4,221199799E1;1,463999939E1
3,266600725E1;4,867799759E0;4,180939865E1;1,183399963E1
3,276600725E1;1,402999997E0;4,154100037E1;1,367619991E1
3,286600725E1;-3,550199986E0;3,945479965E1;2,020319939E1
3,296600725E1;-4,770199776E0;3,342799759E1;2,919459915E1
3,306600725E1;-4,318799973E0;2,915799904E1;3,445280075E1
3,316600725E1;-7,478600025E0;3,035359955E1;3,301319885E1
3,326600725E1;-5,026400089E0;3,763700104E1;2,415600014E1
3,336600725E1;3,208600044E0;4,215100098E1;1,534759998E1
3,346600725E1;7,027199745E0;4,283419800E1;9,845399857E0
3,356600725E1;5,355799675E0;4,299279785E1;1,320039940E1
3,366600725E1;1,829999983E-1;4,234619904E1;1,825119972E1
3,376600725E1;-3,550199986E0;3,806399918E1;2,591279984E1
3,386600725E1;-4,721399784E0;2,953619957E1;3,564839935E1
3,396600725E1;-5,965799809E0;2,796239853E1;3,651459885E1
3,406600725E1;-5,453399658E0;3,439179993E1;2,956060028E1
3,416600725E1;-7,807999849E-1;4,035759735E1;1,925160027E1
3,426600725E1;4,343199730E0;4,332220078E1;1,015040016E1
3,436600725E1;4,160200119E0;4,382239914E1;9,674599648E0
3,446600725E1;-1,317600012E0;4,323679733E1;1,390799999E1
3,456600725E1;-7,185800076E0;3,988179779E1;2,220400047E1
3,466600725E1;-7,381000042E0;3,198839951E1;3,218359756E1
3,476600725E1;-8,100799561E0;3,057320023E1;3,489199829E1
3,486600725E1;-7,710399628E0;3,508720016E1;3,112220001E1
3,496600725E1;-3,208600044E0;4,177280045E1;2,159399986E1
3,506600725E1;2,171599865E0;4,384679794E1;1,468879986E1
3,516600725E1;3,367199898E0;4,449340057E1;1,215119934E1
3,526600725E1;1,903199911E0;4,456660080E1;1,268799973E1
3,536600725E1;-6,160999775E0;4,119939804E1;1,910519981E1
3,546600725E1;-9,015799522E0;3,580699921E1;2,709619904E1
3,556600725E1;-9,528200150E0;2,940199852E1;3,464799881E1
3,566600725E1;-1,060179996E1;3,218359756E1;3,195179939E1
3,576600725E1;-7,002799988E0;3,954019928E1;2,236260033E1
3,586600725E1;1,756799936E0;4,388339996E1;1,301739979E1
3,596600725E1;5,807199955E0;4,507899857E1;9,808799744E0
3,606600725E1;2,757200003E0;4,487159729E1;1,346879959E1
3,616600725E1;-1,085799932E0;4,211439896E1;1,980060005E1
3,626600725E1;-5,746200085E0;3,462360001E1;2,890180016E1
3,636600725E1;-4,501800060E0;2,798679924E1;3,624620056E1
3,646600725E1;-5,916999817E0;2,865779877E1;3,619739914E1
3,656600725E1;-6,270800114E0;3,470899963E1;2,918239975E1
3,666600725E1;6,100000143E-1;4,078459930E1;1,823900032E1
3,676600725E1;5,087399960E0;4,374919891E1;1,217560005E1
3,686600725E1;2,598599911E0;4,402980042E1;1,182180023E1
3,696600725E1;-1,549399972E0;4,291959763E1;1,504259968E1
3,706600725E1;-7,734799862E0;3,944260025E1;2,260659981E1
3,716600725E1;-8,820599556E0;3,231779861E1;3,230559921E1
3,726600725E1;-9,979599953E0;2,901159859E1;3,625839996E1
3,736600725E1;-9,589200020E0;3,337919998E1;3,051219940E1
3,746600725E1;-3,598999977E0;4,045520020E1;2,165499878E1
3,756600725E1;3,062199831E0;4,316360092E1;1,462779999E1
3,766600725E1;4,209000111E0;4,466419983E1;1,132159996E1
3,776600725E1;-7,197999954E-1;4,284639740E1;1,525000000E1
3,786600725E1;-6,466000080E0;3,971099854E1;2,191119957E1
3,796600725E1;-6,526999950E0;3,228120041E1;3,259840012E1
3,806600725E1;-7,441999912E0;2,764519882E1;3,550199890E1
3,816600725E1;-7,759199619E0;3,089039993E1;3,337919998E1
3,826600725E1;-4,599400043E0;3,789319992E1;2,385099983E1
3,836600725E1;2,781599998E0;4,188259888E1;1,566479969E1
3,846600725E1;4,660399914E0;4,343199921E1;1,077260017E1
3,856600725E1;1,500599980E0;4,315139771E1;1,211460018E1
3,866600725E1;-3,598999977E0;4,188259888E1;1,690919876E1
3,876600725E1;-6,905200005E0;3,617300034E1;2,615679932E1
3,886600725E1;-6,490399837E0;3,119540024E1;3,414780045E1
3,896600725E1;-8,869400024E0;2,985339928E1;3,462360001E1
3,906600725E1;-7,759199619E0;3,574599838E1;2,680340004E1
3,916600725E1;-7,075999975E-1;4,139459991E1;1,914179993E1
3,926600725E1;4,233399868E0;4,337099838E1;1,173639965E1
3,936600725E1;2,598599911E0;4,391999817E1;1,082139969E1
3,946600725E1;-1,537199974E0;4,296839905E1;1,409099960E1
3,956600725E1;-7,576200008E0;3,864960098E1;2,204539871E1
3,966600725E1;-8,588799477E0;3,272039795E1;3,118319893E1
3,976600725E1;-1,013819981E1;2,798679924E1;3,433079910E1
3,986600725E1;-1,067500019E1;3,272039795E1;2,965819931E1
3,996600725E1;-5,233799934E0;3,938159943E1;2,143540001E1
4,006600725E1;2,122799873E0;4,307819748E1;1,245619965E1
4,016600725E1;2,927999973E0;4,417620087E1;1,076039982E1
4,026600725E1;-6,100000143E-1;4,276099777E1;1,207800007E1
4,036600725E1;-6,124399662E0;4,176060104E1;1,742160034E1
4,046600725E1;-8,771800041E0;3,641699982E1;2,674239922E1
4,056600725E1;-9,210999489E0;2,938979912E1;3,391600037E1
4,066600725E1;-9,088999748E0;2,968260002E1;3,203720093E1
4,076600725E1;-5,721799850E0;3,652679825E1;2,548579979E1
4,086600725E1;7,563999891E-1;4,141899872E1;1,607959938E1
4,096600725E1;4,257800102E0;4,180939865E1;9,430600166E0
4,106600725E1;3,757599831E0;4,233399963E1;9,564800262E0
4,116600725E1;-1,220000029E0;4,150439835E1;1,433500004E1
4,126600725E1;-7,539599895E0;3,767359924E1;2,422920036E1
4,136600725E1;-7,454199791E0;3,070739937E1;3,297660065E1
4,146600725E1;-9,528200150E0;2,930439949E1;3,413560104E1
4,156600725E1;-9,015799522E0;3,411119843E1;2,849919891E1
4,166600725E1;-3,330600023E0;4,135799789E1;1,931259918E1
4,176600725E1;2,293599844E0;4,401760101E1;1,169979954E1
4,186600725E1;2,708400011E0;4,388339996E1;9,845399857E0
4,196600725E1;-2,098399878E0;4,405419922E1;1,266359997E1
4,206600725E1;-8,125200272E0;4,152880096E1;1,948340034E1
4,216600725E1;-8,588799477E0;3,434299850E1;3,012179947E1
4,226600725E1;-8,759599686E0;2,840159988E1;3,547760010E1
4,236600725E1;-1,071159935E1;3,220800018E1;3,304980087E1
4,246600725E1;-5,599800110E0;4,022340012E1;2,370459938E1
4,256600725E1;1,744599938E0;4,373699951E1;1,406659985E1
4,266600725E1;4,404200077E0;4,427379990E1;1,001620007E1
