"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,330956972E2;5,233929448E1;4,876339255E0;7,144461798E0;6,110206114E0;2,656149478E2;4,697755159E0;3,428648932E0
2,340956850E2;5,233929147E1;4,876257850E0;6,770083223E0;5,811673599E0;2,663819166E2;4,695152348E0;3,432212327E0
2,350956736E2;5,233928861E1;4,876177006E0;6,603115231E0;5,568722582E0;2,666412540E2;4,692482066E0;3,435862205E0
2,360956641E2;5,233928733E1;4,876103087E0;6,384779277E0;5,168891111E0;2,665430273E2;4,691703429E0;3,436925365E0
2,370956532E2;5,233928727E1;4,876027890E0;6,191788335E0;4,992033093E0;2,665924988E2;4,687595927E0;3,442525448E0
2,380956435E2;5,233928488E1;4,875962669E0;5,831159269E0;4,691638726E0;2,665959714E2;4,685307711E0;3,445639082E0
2,390956340E2;5,233928492E1;4,875904448E0;5,308365693E0;4,062536007E0;2,668706576E2;4,682740634E0;3,449127018E0
2,400956248E2;5,233928536E1;4,875848014E0;5,503459829E0;3,722975775E0;2,668332127E2;4,671665228E0;3,464113311E0
2,410956160E2;5,233928746E1;4,875797218E0;6,075252883E0;3,360872905E0;2,691564396E2;4,676512699E0;3,457566487E0
2,420956075E2;5,233928550E1;4,875747613E0;5,930833923E0;3,172277832E0;2,680690343E2;4,666124810E0;3,471572597E0
2,430955995E2;5,233928227E1;4,875707663E0;6,593984900E0;2,820277908E0;2,670619876E2;4,668561906E0;3,468294503E0
2,440955911E2;5,233927999E1;4,875675026E0;7,049868050E0;2,417747099E0;2,661672726E2;4,664649414E0;3,473554790E0
2,450955826E2;5,233927777E1;4,875643715E0;6,695532003E0;2,153145592E0;2,663016984E2;4,663932452E0;3,474517393E0
2,460955757E2;5,233927741E1;4,875618327E0;7,040262318E0;1,814330715E0;2,666782888E2;4,665281665E0;3,472705577E0
2,470955681E2;5,233927366E1;4,875599838E0;7,091196460E0;1,382559495E0;2,659407248E2;4,664215176E0;3,474137853E0
2,480955620E2;5,233927421E1;4,875591544E0;7,905152074E0;8,569465486E-1;2,669308863E2;4,658791998E0;3,481406921E0
2,490955546E2;5,233927467E1;4,875591400E0;8,144708938E0;2,959824790E-1;NaN;4,656620920E0;3,484310353E0
