"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1,300551750E1;5,723635101E1;6,839599609E-1;-8,785308838E0
1,310601050E1;5,281208801E1;-3,170593262E0;-6,097503662E0
1,320650350E1;4,803127289E1;-6,366157532E0;-4,843429565E0
1,330699550E1;5,118185425E1;-7,507575989E0;-2,434661865E0
1,340748850E1;5,312463379E1;-3,099929810E0;-1,007324219E0
1,350798150E1;5,325514221E1;-5,458381653E0;-6,566925049E-1
1,360847450E1;5,228727722E1;-6,702369690E0;-2,481536865E-1
1,370896750E1;5,830540466E1;-1,319057083E1;4,548645020E-2
1,380945950E1;6,729508972E1;-9,618667603E0;3,118148804E0
1,390995250E1;6,965160370E1;-5,913665771E0;4,360778809E0
1,401044550E1;6,387426758E1;-6,895080566E0;4,417984009E0
1,411093850E1;5,786643219E1;-1,215386581E1;3,432556152E0
1,421143150E1;5,841351318E1;-1,420736694E1;1,539764404E0
1,431192350E1;5,980653381E1;-1,329150009E1;-2,267303467E-1
1,441241675E1;5,907364655E1;-1,530609894E1;-2,748443604E0
1,451290975E1;6,148051453E1;-1,615801620E1;-4,287628174E0
1,461340275E1;6,711701965E1;-1,250590897E1;-6,400222778E0
1,471389575E1;6,973623657E1;-3,653862000E0;-5,233840942E0
1,481438775E1;6,507729340E1;3,325653076E-2;-7,346496582E-1
1,491488075E1;6,083792877E1;1,049499512E0;-2,172851562E-1
1,501537375E1;6,318801880E1;4,604148865E0;-2,783676147E0
1,511586675E1;6,450391388E1;1,299943542E1;-5,044937134E0
1,521635975E1;6,215304565E1;1,947155762E1;-4,669036865E0
1,531685175E1;6,086103821E1;2,229071808E1;-5,617065430E0
1,541734471E1;6,155019379E1;2,964006805E1;-6,729339600E0
1,551783771E1;5,708509064E1;5,141384888E1;-1,029849243E1
1,561833071E1;4,121839905E1;8,475992584E1;-1,691647339E1
1,571882371E1;5,885543823E0;1,050887833E2;-5,432897949E1
1,581931671E1;-1,921827698E1;8,396590424E1;-8,961816406E1
1,591980871E1;-3,063337708E1;6,988826752E1;-1,086951904E2
1,602030171E1;-3,970137024E1;5,813735199E1;-1,169774170E2
1,612079471E1;-4,652249146E1;4,665959930E1;-1,216869812E2
1,622128771E1;-5,312867737E1;2,971800995E1;-1,270478821E2
1,632177971E1;-4,883264160E1;1,641558075E1;-1,311615295E2
1,642227238E1;-4,397027588E1;7,533767700E0;-1,323822327E2
1,652276538E1;-3,887059021E1;4,486793518E0;-1,352600708E2
1,662325838E1;-3,253851318E1;3,547889709E0;-1,375809937E2
1,672375138E1;-2,876185608E1;4,934715271E0;-1,398122559E2
1,682424438E1;-2,593580627E1;1,948982239E0;-1,400950928E2
1,692473638E1;-2,422642517E1;3,261032104E0;-1,435628052E2
1,702522938E1;-2,331716919E1;-1,283991623E1;-1,341813354E2
1,712572237E1;-1,885531616E1;-1,462645721E1;-1,277626648E2
1,722621538E1;-1,674670410E1;-2,609312057E1;-1,080917358E2
1,732670738E1;-1,705824280E1;-3,392113876E1;-9,598941040E1
1,742720025E1;-1,595458984E1;-3,717194366E1;-8,750070190E1
1,752769325E1;-1,608529663E1;-3,763332367E1;-8,388903809E1
1,762818625E1;-1,411456299E1;-3,926677704E1;-8,360925293E1
1,772867925E1;-7,987457275E0;-3,454471207E1;-8,438208008E1
1,782917125E1;-1,395294189E0;-2,902063370E1;-8,772668457E1
1,792966425E1;4,905364990E0;-2,494415665E1;-9,322161865E1
1,803015725E1;1,253918457E1;-2,022028732E1;-1,014356384E2
1,813065025E1;1,665013123E1;-1,927665710E1;-1,088830872E2
1,823114325E1;2,549783325E1;-1,698975754E1;-1,162247620E2
1,833163525E1;3,191501617E1;-1,395218277E1;-1,174365234E2
1,843212858E1;3,436537170E1;-1,555700684E1;-1,167574463E2
1,853262158E1;3,606547546E1;-1,589315796E1;-1,179981079E2
1,863311458E1;3,761484528E1;-1,469085693E1;-1,195826721E2
1,873360758E1;3,893135071E1;-1,339545059E1;-1,203433838E2
1,883409958E1;4,072870636E1;-1,175312042E1;-1,210375671E2
1,893459258E1;4,153952789E1;-1,137643433E1;-1,217339478E2
1,903508558E1;4,164473724E1;-1,144756317E1;-1,237075806E2
1,913557858E1;4,416794586E1;-1,196166229E1;-1,242560730E2
1,923607158E1;4,549055481E1;-1,029995728E1;-1,244970703E2
1,933656358E1;4,499682617E1;-1,033045959E1;-1,260821533E2
1,943705638E1;4,627222443E1;-1,121744156E1;-1,274138489E2
1,953754938E1;4,665876007E1;-9,912536621E0;-1,280619812E2
1,963804238E1;4,533740997E1;-1,117852402E1;-1,296295776E2
1,973853537E1;4,669413757E1;-1,113473892E1;-1,309273682E2
1,983902738E1;4,823681641E1;-9,720909119E0;-1,317460327E2
1,993952038E1;4,877565002E1;-1,046994781E1;-1,314560242E2
2,004001338E1;5,133395386E1;-1,134057999E1;-1,314029846E2
2,014050638E1;5,233609772E1;-9,767105103E0;-1,317635803E2
2,024099838E1;5,009823608E1;-1,034946442E1;-1,334210510E2
2,034149138E1;5,003948212E1;-1,215906525E1;-1,354193115E2
2,044198483E1;5,138005829E1;-1,225172043E1;-1,368179626E2
2,054247783E1;5,314368439E1;-1,053204346E1;-1,377480774E2
2,064297083E1;5,429529572E1;-9,472137451E0;-1,365956726E2
2,074346283E1;5,371440125E1;-9,658493042E0;-1,362339478E2
2,084395583E1;5,315926361E1;-1,031877899E1;-1,360182800E2
2,094444883E1;5,397774506E1;-1,151354980E1;-1,368867798E2
2,104494183E1;5,598567963E1;-9,869377136E0;-1,367963867E2
2,114543383E1;5,626317596E1;-1,015655518E1;-1,362847290E2
2,124592683E1;5,595878601E1;-9,652626038E0;-1,335607300E2
2,134641983E1;5,418095398E1;-9,179321289E0;-1,342737427E2
2,144691238E1;5,358711243E1;-9,876174927E0;-1,362548523E2
2,154740538E1;5,540235901E1;-9,567733765E0;-1,349566345E2
2,164789738E1;5,467273712E1;-1,030576324E1;-1,333610229E2
2,174839038E1;5,559919739E1;-1,007073975E1;-1,341631470E2
2,184888338E1;5,653042603E1;-9,594390869E0;-1,348798218E2
2,194937637E1;5,659360504E1;-9,710105896E0;-1,360275269E2
2,204986838E1;5,716320038E1;-1,066657639E1;-1,375820007E2
2,215036138E1;5,785646820E1;-9,281417847E0;-1,383766174E2
2,225085438E1;5,751100159E1;-8,031387329E0;-1,369601440E2
2,235134738E1;5,600788879E1;-8,840980530E0;-1,362910767E2
2,245184025E1;5,503746033E1;-8,513473511E0;-1,362416077E2
2,255233225E1;5,481560516E1;-9,759384155E0;-1,353310852E2
2,265282525E1;5,504621124E1;-1,015920258E1;-1,347554932E2
2,275331825E1;5,411325836E1;-9,344345093E0;-1,331708984E2
2,285381125E1;5,194771576E1;-1,103657532E1;-1,336490173E2
2,295430325E1;5,386523438E1;-9,788139343E0;-1,345325928E2
2,305479625E1;5,340160370E1;-1,070500565E1;-1,335467834E2
2,315528925E1;5,349631500E1;-1,099101639E1;-1,341984558E2
2,325578225E1;5,586278534E1;-1,108771133E1;-1,359774170E2
2,335627525E1;5,712725830E1;-9,306541443E0;-1,370848389E2
2,345676721E1;5,668314362E1;-9,050827026E0;-1,359310608E2
2,355726021E1;5,776407623E1;-9,146766663E0;-1,352868042E2
2,365775321E1;5,880849457E1;-8,941329956E0;-1,336189880E2
2,375824621E1;5,814206696E1;-7,860122681E0;-1,319242859E2
2,385873821E1;5,545660400E1;-9,068458557E0;-1,310650024E2
2,395923121E1;5,567314911E1;-9,563163757E0;-1,308463135E2
2,405972421E1;5,375018311E1;-9,051071167E0;-1,277475586E2
2,416021721E1;5,163201141E1;-9,429031372E0;-1,260264282E2
2,426070921E1;5,274022675E1;-7,264190674E0;-1,206257324E2
2,436120221E1;4,927772522E1;-6,736213684E0;-1,131543274E2
2,446169563E1;4,543993378E1;-6,624206543E0;-1,069452209E2
2,456218863E1;4,227314758E1;-9,547180176E0;-1,020372925E2
2,466268063E1;3,936969757E1;-9,988838196E0;-9,792950439E1
2,476317363E1;3,844373322E1;-1,118737030E1;-9,516296387E1
2,486366663E1;3,852259827E1;-1,183340454E1;-9,184982300E1
2,496415963E1;3,870069885E1;-1,060267639E1;-8,923107910E1
2,506465163E1;3,748672485E1;-9,844123840E0;-8,631292725E1
2,516514463E1;3,634927368E1;-9,347534180E0;-8,347760010E1
2,526563763E1;3,507257080E1;-1,050567627E1;-7,990411377E1
2,536613062E1;3,446956635E1;-9,369552612E0;-7,822348022E1
2,546662250E1;3,201892853E1;-1,092667389E1;-7,787823486E1
2,556711550E1;3,034138489E1;-1,081541824E1;-7,603915405E1
2,566760850E1;2,884834290E1;-1,010800171E1;-7,532479858E1
2,576810150E1;2,768426514E1;-8,867630005E0;-7,551925659E1
2,586859350E1;2,649111938E1;-9,016029358E0;-7,570666504E1
2,596908650E1;2,688195038E1;-9,054145813E0;-7,425857544E1
2,606957950E1;2,618029785E1;-8,316886902E0;-7,371121216E1
2,617007250E1;2,498050690E1;-8,107696533E0;-7,354911804E1
2,627056450E1;2,484755707E1;-8,894027710E0;-7,411439514E1
2,637105750E1;2,436627960E1;-8,801345825E0;-7,477734375E1
2,647155075E1;2,511589813E1;-8,036621094E0;-7,516442871E1
2,657204375E1;2,532043457E1;-8,025093079E0;-7,390652466E1
2,667253575E1;2,585658264E1;-7,969879150E0;-7,366999817E1
2,677302875E1;2,497143555E1;-8,425529480E0;-7,250534058E1
2,687352175E1;2,431535339E1;-8,832580566E0;-7,195513916E1
2,697401375E1;2,485105133E1;-9,375198364E0;-7,224102783E1
2,707450675E1;2,627751923E1;-8,046897888E0;-7,241903687E1
2,717499975E1;2,564548492E1;-8,581817627E0;-7,061346436E1
2,727549275E1;2,398606110E1;-9,584007263E0;-7,116912842E1
2,737598446E1;2,509780121E1;-9,972763062E0;-7,177093506E1
2,747647746E1;2,580899048E1;-8,814750671E0;-7,105448914E1
2,757697046E1;2,458646393E1;-9,075958252E0;-7,028144836E1
2,767746346E1;2,492313385E1;-8,845024109E0;-7,076126099E1
2,777795546E1;2,495037842E1;-7,246032715E0;-7,103071594E1
2,787844846E1;2,397517395E1;-8,945693970E0;-6,959265137E1
2,797894146E1;2,492694855E1;-8,547065735E0;-6,825656128E1
2,807943346E1;2,297010040E1;-8,990478516E0;-6,792199707E1
2,817992646E1;2,240560913E1;-9,161689758E0;-6,973208618E1
2,828041946E1;2,311509705E1;-8,701080322E0;-7,082408142E1
2,838091200E1;2,400512695E1;-8,393760681E0;-7,106044006E1
2,848140400E1;2,341080475E1;-7,023468018E0;-7,133827209E1
2,858189700E1;2,247035980E1;-8,952056885E0;-7,167732239E1
2,868239000E1;2,364236450E1;-8,394622803E0;-7,241084290E1
2,878288300E1;2,463789368E1;-7,848693848E0;-7,206872559E1
2,888337500E1;2,402828217E1;-7,914329529E0;-7,183566284E1
2,898386800E1;2,379915619E1;-9,770866394E0;-7,123437500E1
2,908436100E1;2,391192627E1;-1,101821899E1;-7,135998535E1
2,918485300E1;2,535853577E1;-7,633895874E0;-7,274990845E1
2,928534600E1;2,291655731E1;-7,975799561E0;-7,115815735E1
2,938584021E1;2,174995422E1;-9,688056946E0;-7,153298950E1
2,948633321E1;2,268782806E1;-9,459403992E0;-7,148197937E1
2,958682521E1;2,444181824E1;-8,536567688E0;-7,148171997E1
2,968731821E1;2,337731934E1;-7,339988708E0;-7,087995911E1
2,978781121E1;2,289602661E1;-8,588356018E0;-7,012911987E1
2,988830321E1;2,318743134E1;-8,245101929E0;-6,888157654E1
2,998879621E1;2,162506866E1;-9,985366821E0;-6,933181763E1
3,008928921E1;2,027470398E1;-1,076396942E1;-7,029946899E1
3,018978221E1;1,954765320E1;-1,158070374E1;-7,177769470E1
3,029027421E1;2,195698547E1;-1,122041321E1;-7,283612061E1
3,039076675E1;2,281996155E1;-8,299499512E0;-7,215628052E1
3,049125975E1;2,093893433E1;-7,436820984E0;-7,304725647E1
3,059175275E1;1,878408051E1;-9,289306641E0;-7,159588623E1
3,069224475E1;1,804519653E1;-9,692886353E0;-7,006253052E1
3,079273775E1;1,906020355E1;-8,453872681E0;-6,667997742E1
3,089323075E1;1,790959167E1;-8,254043579E0;-6,509277344E1
3,099372275E1;1,701376343E1;-9,017288208E0;-6,457058716E1
3,109421575E1;1,424574280E1;-1,358803558E1;-6,593281555E1
3,119470875E1;1,516252899E1;-1,206374741E1;-6,811274719E1
3,129520075E1;1,744511414E1;-9,483436584E0;-6,992987061E1
3,139569408E1;1,798307800E1;-8,228988647E0;-6,812550354E1
3,149618708E1;1,791878510E1;-8,074470520E0;-6,993548584E1
3,159668008E1;2,137471771E1;-8,046096802E0;-7,108854675E1
3,169717208E1;2,327561951E1;-5,898727417E0;-7,055842590E1
3,179766508E1;2,108010101E1;-7,247428894E0;-6,991416931E1
3,189815808E1;2,184343719E1;-8,694786072E0;-6,913870239E1
3,199865008E1;2,109245300E1;-8,187278748E0;-6,839335632E1
3,209914308E1;2,033647919E1;-9,768272400E0;-6,753637695E1
3,219963608E1;2,045654297E1;-1,066154480E1;-6,703198242E1
3,230012808E1;2,152559662E1;-1,027320862E1;-6,691067505E1
3,240062050E1;2,241603851E1;-9,424209595E0;-6,872500610E1
3,250111350E1;2,363944244E1;-8,982543945E0;-6,914634705E1
3,260160650E1;2,267533875E1;-8,809066772E0;-6,896903992E1
3,270209850E1;2,172071075E1;-8,646644592E0;-6,928996277E1
3,280259150E1;2,157875824E1;-9,094955444E0;-7,152497864E1
3,290308450E1;2,242671204E1;-9,228820801E0;-7,359465027E1
3,300357650E1;2,310536957E1;-7,709236145E0;-7,427081299E1
3,310406950E1;2,342486572E1;-7,763389587E0;-7,296003723E1
3,320456250E1;2,308007812E1;-8,532341003E0;-7,212089539E1
3,330505550E1;2,353602600E1;-8,754150391E0;-7,155503845E1
3,340554738E1;2,304796600E1;-8,613845825E0;-7,138696289E1
3,350604038E1;2,187471771E1;-9,316741943E0;-7,134181213E1
3,360653338E1;2,198228455E1;-9,709808350E0;-7,205395508E1
3,370702538E1;2,294192505E1;-8,657333374E0;-7,296920776E1
3,380751838E1;2,254984283E1;-8,442329407E0;-7,273519897E1
3,390801138E1;2,261293793E1;-8,601043701E0;-7,360131836E1
3,400850338E1;2,349109650E1;-8,818870544E0;-7,396937561E1
3,410899638E1;2,311061096E1;-9,191200256E0;-7,399467468E1
3,420948938E1;2,207328033E1;-1,029205322E1;-7,409931946E1
3,430998238E1;2,302445984E1;-1,029804993E1;-7,626483154E1
3,441047471E1;2,414801025E1;-9,345886230E0;-7,652505493E1
3,451096771E1;2,470845032E1;-7,880653381E0;-7,618911743E1
3,461146071E1;2,568286896E1;-7,484474182E0;-7,465164185E1
3,471195271E1;2,503706360E1;-6,895523071E0;-7,291674805E1
3,481244571E1;2,368507385E1;-9,161499023E0;-7,102157593E1
3,491293871E1;2,360614014E1;-9,863204956E0;-7,202784729E1
3,501343071E1;2,456861877E1;-1,031002808E1;-7,221611023E1
3,511392371E1;2,361839294E1;-9,101257324E0;-7,299391174E1
3,521441671E1;2,353202057E1;-8,855667114E0;-7,374848938E1
3,531490871E1;2,417106628E1;-7,980987549E0;-7,342961121E1
3,541540146E1;2,312317657E1;-9,101524353E0;-7,217851257E1
3,551589446E1;2,136135864E1;-8,539947510E0;-7,286976624E1
3,561638646E1;2,153076172E1;-9,542358398E0;-7,470556641E1
3,571687946E1;2,258740997E1;-9,136116028E0;-7,570297241E1
3,581737246E1;2,323535919E1;-9,577819824E0;-7,512582397E1
3,591786546E1;2,371856689E1;-8,449974060E0;-7,518099976E1
3,601835746E1;2,344723511E1;-7,859207153E0;-7,521203613E1
3,611885046E1;2,231838989E1;-9,594665527E0;-7,429348755E1
3,621934346E1;2,399921417E1;-9,768615723E0;-7,546752930E1
3,631983546E1;2,518959045E1;-9,145401001E0;-7,526638794E1
3,642032883E1;2,477402496E1;-8,746833801E0;-7,325157166E1
3,652082183E1;2,393911743E1;-8,435577393E0;-7,219287109E1
3,662131383E1;2,416463470E1;-8,754272461E0;-7,299227905E1
3,672180683E1;2,418959045E1;-9,071723938E0;-7,240211487E1
3,682229983E1;2,389001465E1;-8,132873535E0;-7,257443237E1
3,692279183E1;2,263528442E1;-9,556999207E0;-7,121833801E1
3,702328483E1;2,253698730E1;-1,010233307E1;-7,041354370E1
3,712377783E1;2,349655914E1;-9,840026855E0;-7,301773071E1
3,722426983E1;2,295601654E1;-9,079093933E0;-7,266044617E1
3,732476283E1;1,929388428E1;-1,304785538E1;-7,334115601E1
3,742525596E1;1,783424377E1;-1,553428268E1;-7,494366455E1
3,752574796E1;1,574932098E1;-1,519387054E1;-7,466500854E1
3,762624096E1;1,114950562E1;-1,660625458E1;-7,025083923E1
3,772673396E1;9,556884766E0;-1,731082153E1;-6,885260010E1
3,782722596E1;8,953063965E0;-1,567867279E1;-6,825756836E1
3,792771896E1;7,378067017E0;-1,758693695E1;-6,693991089E1
3,802821196E1;6,688720703E0;-1,682310486E1;-6,628875732E1
3,812870396E1;5,751815796E0;-1,684119797E1;-6,565214539E1
3,822919696E1;5,437500000E0;-1,696895218E1;-6,529881287E1
3,832968996E1;6,294326782E0;-1,476645660E1;-6,492297363E1
3,843018100E1;5,189834595E0;-1,569826126E1;-6,276564026E1
3,853067400E1;2,891601562E0;-1,633062363E1;-6,023286438E1
3,863116700E1;1,836303711E0;-1,744341278E1;-5,844937134E1
3,873165900E1;7,986907959E-1;-1,704776764E1;-6,013459778E1
3,883215200E1;5,406951904E-1;-1,848741150E1;-5,998439026E1
3,893264500E1;1,401962280E0;-1,847247314E1;-6,066195679E1
3,903313700E1;5,862884521E-1;-1,804293060E1;-6,033894348E1
3,913363000E1;1,906433105E-1;-1,876842117E1;-5,925131226E1
3,923412300E1;-8,282775879E-1;-1,912490082E1;-5,940556335E1
3,933461500E1;-1,982452393E0;-2,015476990E1;-5,982856750E1
3,943510858E1;-7,962493896E-1;-1,877786636E1;-5,925880432E1
3,953560158E1;9,539794922E-2;-1,732436752E1;-5,928454590E1
3,963609358E1;-1,213714600E0;-1,831793976E1;-6,001017761E1
3,973658658E1;3,717346191E-1;-1,824295425E1;-5,971862793E1
3,983707958E1;9,555664062E-1;-1,753031540E1;-5,831617737E1
3,993757158E1;-4,091339111E-1;-1,644451523E1;-5,606719971E1
4,003806458E1;-2,902343750E0;-1,840427780E1;-5,570010376E1
4,013855758E1;-3,013839722E0;-1,899978256E1;-5,615490723E1
4,023904958E1;-4,827285767E0;-1,752484894E1;-5,446417236E1
4,033954258E1;-6,219879150E0;-1,740281677E1;-5,468757629E1
4,044003496E1;-7,699722290E0;-2,103857803E1;-5,356260681E1
4,054052696E1;-6,856384277E0;-2,091614151E1;-5,517218018E1
4,064101996E1;-6,409454346E0;-2,074989700E1;-5,430375671E1
4,074151296E1;-6,649169922E0;-2,053193665E1;-5,117828369E1
