"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2,235134738E1;-4,069607239E-3;-1,178934798E-2;-3,425215930E-2
2,245184025E1;7,082449738E-3;-8,014027961E-3;-3,286452219E-2
2,255233225E1;1,828930457E-3;-7,783346809E-3;-2,814231627E-2
2,265282525E1;6,047208793E-3;8,182228543E-3;-2,808678895E-2
2,275331825E1;5,783289671E-3;8,461594582E-3;-2,809157968E-2
2,285381125E1;-1,624337863E-3;-4,917974584E-3;-2,780274861E-2
2,295430325E1;-2,138720825E-3;-1,534459926E-2;-2,712958679E-2
2,305479625E1;5,096970126E-3;-2,443706850E-3;-2,565218695E-2
2,315528925E1;2,768951701E-3;-6,262019277E-3;-2,442993596E-2
2,325578225E1;1,374461316E-2;1,820638962E-2;-2,272850461E-2
2,335627525E1;-1,499173231E-3;-7,943972945E-3;-2,170251310E-2
2,345676721E1;-3,402367001E-3;-2,730353503E-3;-2,223775163E-2
2,355726021E1;1,183597650E-2;1,737743802E-2;-1,798194461E-2
2,365775321E1;1,115859486E-3;-1,008728333E-2;-2,082173713E-2
2,375824621E1;7,065455429E-3;1,099930727E-3;-1,967505366E-2
2,385873821E1;-1,750513911E-4;-1,593863964E-2;-1,979028247E-2
2,395923121E1;3,977036104E-3;5,771610420E-3;-1,400841959E-2
2,405972421E1;5,938042421E-3;3,669689875E-3;-1,309023052E-2
2,416021721E1;8,873643354E-3;1,399863232E-2;-1,404238492E-2
2,426070921E1;3,704060568E-3;-6,145094987E-3;-1,456109807E-2
2,436120221E1;1,111811958E-3;-1,278740540E-2;-1,470491290E-2
2,446169563E1;5,633837543E-3;3,845308674E-4;-1,218631305E-2
2,456218863E1;1,809950685E-3;-5,294773262E-3;-8,594591171E-3
2,466268063E1;2,704309765E-3;4,343498498E-3;-1,032332703E-2
2,476317363E1;1,015707105E-2;1,981208334E-3;-6,902290974E-3
2,486366663E1;-1,903099939E-3;-1,484901644E-2;-6,844889373E-3
2,496415963E1;4,489597864E-3;-6,292434409E-3;-6,704417523E-3
2,506465163E1;1,154118590E-2;8,146710694E-3;-7,003112696E-3
2,516514463E1;6,587369367E-3;-5,398144946E-3;-4,301336594E-3
2,526563763E1;3,562024795E-4;-1,179752965E-2;-2,749377862E-3
2,536613062E1;9,822510183E-3;-2,193981782E-4;-3,707635216E-3
2,546662250E1;8,334238082E-3;7,503579371E-3;-1,706265379E-3
2,556711550E1;2,945429180E-3;-2,880162559E-3;1,727282070E-4
2,566760850E1;1,070863474E-2;4,777180497E-3;-3,883552272E-3
2,576810150E1;4,207035061E-3;-3,189848270E-3;1,930904575E-3
2,586859350E1;3,382544965E-3;-1,047820412E-2;-5,656010471E-4
2,596908650E1;6,038543768E-3;4,892122000E-3;1,337785739E-3
2,606957950E1;7,787535898E-3;-3,764407709E-3;8,402052335E-4
2,617007250E1;3,759359010E-3;1,052031294E-3;-6,863963790E-4
2,627056450E1;9,450001642E-3;3,433430102E-3;-3,919224255E-4
2,637105750E1;2,208477817E-3;-4,637516104E-3;-1,491453964E-3
2,647155075E1;5,432889331E-3;-1,474563032E-4;5,737151951E-4
2,657204375E1;3,333420958E-3;2,683163621E-3;-1,821271610E-3
2,667253575E1;7,794580422E-3;2,958321944E-3;-1,999894157E-4
2,677302875E1;4,739862401E-3;-1,050956547E-2;6,270706654E-4
2,687352175E1;5,185722839E-3;2,865953138E-4;7,732254453E-4
2,697401375E1;7,758190855E-3;8,625594899E-3;1,665479504E-3
2,707450675E1;4,708096385E-3;-1,062568184E-2;-1,298110466E-3
2,717499975E1;1,909868675E-3;1,420874149E-3;-5,260450765E-3
2,727549275E1;9,198307991E-3;7,102956064E-3;-2,552756574E-3
2,737598446E1;-1,428914256E-3;-2,515614266E-3;4,196171649E-4
2,747647746E1;-1,031475607E-3;-6,027855910E-3;-2,228602767E-3
2,757697046E1;6,331268698E-3;4,347358830E-3;-6,932765245E-6
2,767746346E1;-7,438776083E-4;-7,962161675E-3;-1,918356866E-4
2,777795546E1;-9,485769551E-4;-6,271128543E-3;8,596852422E-4
2,787844846E1;6,717063952E-3;5,548385903E-3;1,611797139E-3
2,797894146E1;-5,132446531E-4;7,700273767E-3;-1,033111941E-3
2,807943346E1;-1,000219490E-3;-6,437656935E-3;1,160086598E-3
2,817992646E1;-5,474644247E-3;9,236234473E-4;1,616821159E-3
2,828041946E1;1,677978085E-3;7,531922311E-3;-1,793791540E-3
2,838091200E1;-2,974420786E-3;-7,921837270E-3;-1,217045821E-3
2,848140400E1;-2,979142359E-3;2,158652060E-4;-2,569433767E-3
2,858189700E1;5,008121952E-4;7,522905245E-3;-4,859068431E-4
2,868239000E1;-3,527561203E-4;-2,389423084E-3;-1,348500606E-3
2,878288300E1;4,240148701E-4;2,655523829E-3;2,151262015E-4
2,888337500E1;1,934535219E-3;1,071673352E-2;5,982383154E-4
2,898386800E1;-3,848809749E-3;3,660773626E-3;-4,118935671E-3
2,908436100E1;-5,625113379E-3;7,766169729E-4;-3,337353468E-3
2,918485300E1;3,168304916E-3;1,512252353E-2;-4,281186499E-3
2,928534600E1;-2,053305740E-3;1,107754000E-2;-7,421455812E-3
2,938584021E1;-3,034826368E-3;4,603108857E-3;-9,319755249E-3
2,948633321E1;-8,072532713E-3;-1,077719685E-2;-1,226912811E-2
2,958682521E1;-9,113689885E-5;-3,742383095E-3;-1,139361784E-2
2,968731821E1;-1,940460876E-3;3,732931567E-3;-1,259091683E-2
2,978781121E1;7,773675025E-4;1,284761354E-2;-9,676283225E-3
2,988830321E1;3,363442142E-3;1,573516987E-2;-1,141876541E-2
2,998879621E1;-3,265722655E-3;-8,351838216E-3;-1,419836469E-2
3,008928921E1;6,552792620E-4;-8,078842424E-3;-1,523324661E-2
3,018978221E1;8,340139873E-3;1,821466722E-2;-1,736140437E-2
3,029027421E1;-2,835670020E-3;-8,605204523E-3;-1,927474514E-2
3,039076675E1;6,000360474E-3;1,478332747E-2;-1,821027696E-2
3,049125975E1;-1,878891140E-3;1,131170988E-2;-1,734481007E-2
3,059175275E1;6,849572528E-4;4,582621157E-3;-2,119408175E-2
3,069224475E1;-1,994691789E-3;-5,197119899E-3;-2,306222543E-2
3,079273775E1;4,716371186E-4;6,462041056E-4;-2,327255532E-2
3,089323075E1;1,013638685E-3;-2,333641984E-3;-2,439194918E-2
3,099372275E1;6,220265757E-3;1,545456052E-2;-2,084675245E-2
3,109421575E1;-6,434181239E-3;-7,783049718E-3;-2,331813425E-2
3,119470875E1;-2,020742046E-3;-1,683387673E-3;-2,522462606E-2
3,129520075E1;-7,291671354E-3;-1,226225682E-2;-2,682304755E-2
3,139569408E1;-3,448246047E-3;8,674621582E-3;-2,555299178E-2
3,149618708E1;5,623912439E-3;1,620568708E-2;-2,183653414E-2
3,159668008E1;-1,743973698E-4;6,489144173E-3;-2,257974818E-2
3,169717208E1;-8,545367047E-3;-1,110540237E-2;-2,618242055E-2
3,179766508E1;-7,089802995E-3;-3,089003963E-3;-2,814382315E-2
3,189815808E1;-8,181214333E-3;-7,074389607E-3;-2,512174658E-2
3,199865008E1;7,008559071E-3;1,879763417E-2;-2,232829481E-2
3,209914308E1;-4,396912176E-3;-7,809776813E-3;-2,225930616E-2
3,219963608E1;-3,600772470E-3;-1,744099148E-2;-2,597469091E-2
3,230012808E1;-9,720546193E-3;-2,357737720E-2;-2,724515274E-2
3,240062050E1;-2,443701029E-3;-6,411255337E-3;-2,637009695E-2
3,250111350E1;-1,589843072E-3;1,710415445E-2;-2,508092672E-2
3,260160650E1;1,768402988E-3;2,643773519E-2;-2,416160330E-2
3,270209850E1;-4,243950360E-3;4,455072805E-3;-2,466453984E-2
3,280259150E1;-8,664409630E-3;-1,040112972E-2;-2,731544152E-2
3,290308450E1;-1,085768733E-2;-2,536965907E-2;-2,450265735E-2
3,300357650E1;-2,052215394E-3;-9,912786074E-3;-2,383786067E-2
3,310406950E1;5,288665183E-3;7,681153715E-3;-2,405324578E-2
3,320456250E1;-9,918346070E-3;-1,238716487E-2;-2,429717965E-2
3,330505550E1;-7,873329334E-3;4,440108314E-3;-2,477989160E-2
3,340554738E1;-4,196231253E-3;3,441438079E-3;-2,504792809E-2
3,350604038E1;-8,964715526E-3;-7,939117961E-3;-2,524141222E-2
3,360653338E1;-2,575527411E-3;1,885290956E-3;-2,131646127E-2
3,370702538E1;-4,714674316E-3;8,286108496E-4;-2,210259251E-2
3,380751838E1;-2,088735346E-4;8,942681598E-4;-2,337924205E-2
3,390801138E1;-6,691993214E-3;-1,598793827E-2;-1,818115078E-2
3,400850338E1;-4,392649978E-3;-2,766957972E-3;-2,299641445E-2
3,410899638E1;-3,916790709E-3;2,900017425E-3;-1,943090186E-2
3,420948938E1;-1,764159650E-3;-2,719301265E-4;-1,810697466E-2
3,430998238E1;7,949454710E-3;6,336703897E-3;-1,784066111E-2
3,441047471E1;-1,222142484E-2;-2,191709727E-2;-1,476104185E-2
3,451096771E1;7,591646165E-3;4,526264966E-3;-1,562330779E-2
3,461146071E1;-5,134026986E-3;-1,120907161E-2;-1,497070398E-2
3,471195271E1;5,342993885E-3;1,401361823E-2;-1,326059923E-2
3,481244571E1;-1,486222493E-3;-3,397475230E-3;-1,282103918E-2
