"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1,759256838E1;-8,015407920E-1;-8,717544079E-1;1,056696773E0
1,769306638E1;7,845613956E-1;1,177117452E-1;-1,000793219E0
1,779356438E1;-6,816130877E-1;-4,223116636E-1;-1,636265039E0
1,789406238E1;-7,495207787E-1;3,881552815E-1;1,457471013E0
1,799456054E1;-6,944356561E-1;1,318556070E0;4,214523137E-1
1,809505854E1;-5,896912813E-1;9,164521098E-1;-1,813001633E-1
1,819555554E1;1,068484038E-1;1,053593397E0;9,522349238E-1
1,829605354E1;3,031508327E-1;8,833711147E-1;-1,332430094E-1
1,839655154E1;1,956822157E0;-1,205123663E0;-4,690328538E-1
1,849704954E1;-6,870105863E-2;-2,069248915E0;-5,379788280E-1
1,859754754E1;5,036154389E-1;-9,287254810E-1;-4,442931414E-1
1,869804554E1;-8,499473929E-1;-7,372170687E-1;9,122549295E-1
1,879854354E1;9,029375911E-1;5,108535886E-1;-9,644011259E-1
1,889904154E1;-1,153326154E0;-2,210118026E-1;-1,171474576E0
1,899953988E1;-1,005289674E0;-6,822502241E-3;1,275036693E0
1,910003788E1;-8,352664113E-1;1,324543595E0;6,041221023E-1
1,920053588E1;-8,595697880E-1;9,093649983E-1;1,034579799E-1
1,930103388E1;1,521631032E-1;9,228591919E-1;8,325221539E-1
1,940153088E1;-2,763616145E-1;6,754515171E-1;1,094153374E-1
1,950202888E1;1,162476301E0;-1,108621836E0;-1,305611968E0
1,960252688E1;1,326315284E0;-1,526654243E0;-1,990701854E-1
1,970302488E1;9,138004780E-1;-6,252767146E-2;-9,075295329E-1
1,980352288E1;-4,644396901E-1;-6,687336564E-1;1,028709054E0
1,990402088E1;1,773425490E-1;3,684082329E-1;-6,269736290E-1
2,000451850E1;-9,902329445E-1;-4,451353848E-1;-1,193589687E0
2,010501650E1;-8,278304935E-1;4,678577483E-1;1,236611485E0
2,020551450E1;-6,332951784E-1;9,615831375E-1;6,733359694E-1
2,030601150E1;-8,110508323E-1;8,389972448E-1;1,229580939E-1
