"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
5,531979166E-2;-7,588405377E-1;5,848654068E-1;-1,030857103E0
1,558137917E-1;-2,215708816E-1;1,381214079E0;-9,937910181E-1
2,563087917E-1;1,287410706E-1;7,588879001E-1;-8,980165493E-1
3,568037917E-1;-2,664814447E-1;1,236771480E0;-5,022179371E-1
4,572987917E-1;7,956130922E-2;1,555492095E0;1,836470103E-1
5,577937917E-1;-1,325400797E0;2,069702672E0;-3,032202315E-1
6,582887917E-1;1,321930329E0;3,385402792E0;-2,629709226E-1
7,587837917E-1;2,267629167E0;-1,088987782E0;1,261492338E0
8,592787917E-1;4,591132866E-1;-5,773891568E-2;-3,394482933E0
9,597734167E-1;1,525460211E0;-1,238735413E0;-4,480376369E-1
1,060268417E0;-1,047201240E-1;-4,557733570E-1;-2,923217232E0
1,160763417E0;-2,893504314E0;4,328249067E0;1,475153691E0
1,261258417E0;-1,757950768E0;2,324952638E0;-1,139605374E0
1,361753417E0;1,478301540E0;8,050271094E-1;-2,182170357E0
1,462248417E0;-1,826665492E0;-2,559716593E0;-2,152395165E0
1,562743417E0;-2,488111297E0;-3,863907931E0;-2,875408643E0
1,663238417E0;-1,212276324E0;-4,713932288E0;-9,738292086E-1
1,763733417E0;3,233425471E0;-6,099231817E0;6,765019764E0
1,864228417E0;6,373822326E0;-1,869893957E0;7,739581629E0
1,964724917E0;6,224649330E0;4,821666652E-1;5,916434991E0
2,065219917E0;2,142533251E0;-1,902600358E0;-3,066455305E-2
2,165714917E0;3,379478978E0;3,103759371E0;-6,388995266E0
2,266209917E0;8,359197038E-1;4,204259151E-1;-2,691081601E-1
2,366704917E0;-1,293322241E0;3,371892800E0;-1,346277258E0
2,467199917E0;1,955902407E-1;3,973088311E0;-5,548429365E0
2,567695917E0;1,948574384E0;-2,331093677E0;7,324795353E-1
2,668190917E0;-2,534201390E0;-6,004406351E-1;-1,172613783E0
2,768685917E0;-5,196104801E0;1,025166008E0;-3,791436078E0
2,869180917E0;4,105832093E0;4,159899834E0;6,684830464E0
2,969675167E0;1,419568305E0;-8,799504071E-1;1,681631740E0
3,070171167E0;-3,662527485E0;-3,136880924E0;-1,660982590E0
3,170666167E0;1,623577659E0;-3,764508188E0;5,430325256E-1
3,271161167E0;2,063370283E0;2,135242943E0;1,578255014E0
3,371656167E0;-2,032624016E0;3,665717726E0;-1,621630536E0
3,472152167E0;4,537610670E0;-4,440527594E-1;1,340036524E0
3,572647167E0;2,755800923E0;-7,745432353E-1;-4,911564084E0
3,673142167E0;-6,110268436E0;-9,040128690E0;-8,193995655E-2
3,773638167E0;-3,173405557E0;1,036820678E0;-1,637587003E0
3,874133167E0;-2,759891050E0;5,692799458E0;-1,599915147E-1
3,974628583E0;9,624932116E-1;1,635632864E0;3,802860661E0
4,075124583E0;1,810765743E0;2,893930283E0;3,531697204E0
4,175619583E0;-7,570881271E-1;-4,258052366E0;3,093831091E0
4,276114583E0;-3,168450041E0;1,332905552E0;-4,771672958E-1
4,376610583E0;7,359098044E0;1,773938810E0;2,933724094E0
4,477105583E0;7,768889920E-1;-2,919587865E0;-8,606031400E-1
4,577601583E0;2,115920234E0;2,772794686E0;1,898214362E0
4,678096583E0;4,593200149E0;-8,036445937E0;-9,441627753E-1
4,778591583E0;7,427413805E-2;1,043956620E0;-2,364361410E0
4,879087583E0;-2,385682405E0;-5,388729626E-1;-3,097739370E-1
4,979582208E0;-1,627653168E0;5,613764983E0;-4,499490917E-1
5,080078208E0;-2,024898674E0;8,189941195E0;1,832743234E0
5,180573208E0;-4,514662687E0;-1,680769042E1;7,409594598E-1
5,281069208E0;3,264092655E-1;-1,878348446E0;2,506706028E0
5,381564208E0;-1,700656533E0;-4,224084136E0;-4,472848663E0
5,482060208E0;6,201826478E0;2,382635128E0;-2,014516650E0
5,582555208E0;-2,977788711E0;2,946997274E0;-2,475769579E-1
5,683051208E0;1,816896257E0;1,334753857E0;1,652862269E0
5,783546208E0;-3,791255692E-1;-1,637037365E0;1,911999173E0
5,884042208E0;1,937204327E0;8,429182363E-1;-4,905981163E0
5,984537917E0;-5,116451690E0;8,893731952E-1;3,206423614E0
6,085033917E0;-3,481962103E-2;2,905553378E0;3,498251715E-1
6,185528917E0;3,047323946E-2;1,566326986E0;1,047773975E0
6,286024917E0;-3,855099978E-1;-1,446074903E-2;5,343693786E0
6,386519917E0;-1,202461553E0;4,766118103E-1;3,391601425E0
6,487015917E0;-3,495299164E0;-4,446752540E0;-6,691475240E0
6,587511917E0;3,680379619E0;1,158049246E0;1,059638268E0
6,688006917E0;-1,397691825E0;3,441878709E0;-2,050734743E-1
6,788502917E0;4,992652394E-1;5,999190634E-1;8,534022939E-1
6,888997917E0;1,133518349E0;-6,893896490E-1;4,857191995E0
6,989494167E0;-2,593535426E0;-8,371289080E-1;-3,175183110E0
7,089990167E0;-4,847347038E0;1,426791371E0;-3,300074959E-1
7,190485167E0;5,968421855E-1;3,060536753E0;1,381878469E0
7,290981167E0;2,531690596E0;8,797211963E-1;1,502008198E0
7,391477167E0;-1,561731074E0;-3,919528985E-1;5,112209535E0
7,491972167E0;-1,018633206E0;-1,309573992E0;3,558926810E0
7,592468167E0;-6,799896652E-1;3,712414759E-1;-6,105876008E0
7,692964167E0;3,335435411E0;5,079131252E-1;1,517120912E0
7,793459167E0;-1,071064458E0;3,160787265E0;1,481532419E-1
7,893955167E0;-4,491590232E-1;8,863747430E-1;4,055769110E-1
7,994450292E0;2,616350092E0;-2,136741584E0;2,752215410E0
8,094945292E0;-2,188189188E0;-1,193511440E0;-3,693225367E0
8,195441292E0;-3,620371399E0;1,254236528E0;-1,967742434E0
8,295937292E0;-6,845393836E-1;1,392445995E0;1,591083658E0
8,396433292E0;1,824761639E0;1,796684479E0;1,193471825E0
8,496928292E0;-1,122872981E0;-7,465023279E-1;1,696302989E0
8,597424292E0;2,196135993E-1;-2,443637960E0;3,218750129E0
8,697920292E0;-7,585358977E-2;7,008765042E-1;-2,818478105E0
8,798416292E0;-1,421623309E-1;-3,276773220E0;-1,960364417E0
8,898911292E0;8,377989259E-1;2,871709694E0;1,171936237E0
8,999408292E0;-5,984334321E-1;1,445871420E0;3,396331823E-1
9,099904292E0;4,001352290E0;-1,902795070E0;3,636986847E0
9,200400292E0;5,790251493E0;-2,168908287E0;-2,465595424E0
9,300896292E0;-2,442213140E0;-1,788780212E0;-5,777528536E-1
9,401391292E0;-1,542380738E0;1,269339886E0;1,921388924E0
9,501887292E0;1,470875430E0;2,249223302E0;2,752117762E-1
9,602383292E0;-4,469652575E-1;-1,075197709E0;2,061461021E0
9,702879292E0;5,581386611E-2;-2,350103559E0;2,390871516E0
9,803374292E0;-2,158400548E0;2,164118832E0;-3,245508158E0
9,903870292E0;3,628665674E0;-1,497574840E0;-3,460634823E0
1,000436529E1;-4,810415878E-1;2,711659123E0;6,254123390E-1
1,010486129E1;-2,180006448E-1;1,999191683E0;7,719891715E-1
1,020535729E1;4,087220698E0;-2,454983897E0;2,352530154E0
1,030585329E1;-3,266930309E0;-4,925136057E0;-3,058016603E0
1,040634829E1;-3,577258708E0;1,250942207E0;-1,671520150E0
1,050684429E1;7,026818320E-3;1,411770458E0;9,717379519E-1
1,060734029E1;7,378370467E-1;1,914607031E0;7,441005841E-1
1,070783629E1;-1,153242908E0;-1,294479990E-1;1,463237650E0
1,080833229E1;-4,905946957E-1;-2,265930551E0;3,429564473E0
1,090882829E1;-1,089790897E-1;2,168483779E0;-3,282810762E0
1,100932383E1;2,024254896E-1;-2,846621046E0;-1,950899967E0
1,110981983E1;1,868773631E0;3,068577259E0;1,439903752E0
1,121031583E1;-3,093562996E-1;2,066764446E0;1,888147612E-1
1,131081183E1;3,999819442E0;-2,138760043E0;2,179142668E0
1,141130783E1;3,117439224E0;-2,679193043E0;-6,243744582E-1
1,151180383E1;-2,081512732E0;-3,372158264E0;-2,060398582E0
1,161229983E1;-3,528498485E0;1,501328752E0;1,422673177E0
1,171279583E1;1,297472595E0;3,048090370E0;1,007428187E0
1,181329083E1;6,795501007E-1;3,703164464E-1;1,974716700E0
1,191378683E1;-1,184379404E0;-7,510830367E-1;4,398559496E0
1,201428292E1;-4,590548144E-1;-2,505675164E0;1,928565212E0
1,211477892E1;-3,276465656E0;-3,410603122E0;-4,994650680E0
1,221527492E1;4,135226923E0;7,624973863E-1;-8,163379633E-1
1,231577092E1;-1,130301723E0;2,858006160E0;9,560665369E-1
1,241626692E1;9,918307391E-1;1,131211696E0;8,546688008E-1
1,251676192E1;1,733881289E0;-6,965092188E-1;4,805073423E0
1,261725792E1;-3,991049496E0;-3,987266055E0;-2,158829441E0
1,271775392E1;-5,215624561E0;2,575249429E0;1,135293783E0
1,281824992E1;5,297878513E-1;3,424312504E0;7,116589160E-1
1,291874592E1;1,540776115E0;4,549975777E-1;1,598390485E0
1,301924142E1;-7,417198902E-1;9,611150229E-1;4,721050396E0
1,311973742E1;9,389571454E-1;-1,956805217E0;1,231687033E0
1,322023342E1;-2,948462586E0;6,216022933E-1;-3,771276633E0
1,332072942E1;4,698908452E0;-6,679818231E-1;-1,033606464E0
1,342122542E1;-8,627682178E-1;3,147432225E0;6,592863556E-1
1,352172042E1;-7,366200218E-1;9,406585389E-1;3,599873400E-1
1,362221642E1;2,310645964E0;-1,647856468E0;2,793093295E0
1,372271242E1;-5,826413598E0;-6,436064183E0;-5,197427441E0
1,382320842E1;-3,252942600E0;1,065233468E0;-1,905800539E0
1,392370458E1;-4,070322829E-1;1,359744857E0;9,825838061E-1
1,402420058E1;1,520194940E0;1,844780751E0;1,270833850E-1
1,412469658E1;1,841266282E-1;-3,417586452E-1;1,472512796E0
1,422519258E1;-1,429167679E-1;-3,309456232E0;2,640220473E0
1,432568858E1;-7,794866176E-1;1,753948349E-1;-2,751982984E0
1,442618458E1;-2,453109572E0;-3,426304066E0;-1,260173060E0
1,452668058E1;2,760957583E0;1,059263461E0;-8,072081208E-1
1,462717658E1;-6,017625444E-1;3,056216245E0;7,607344508E-2
1,472767258E1;2,568514021E0;-1,950227684E-1;2,477736583E0
1,482816858E1;2,330308396E0;-2,193998689E0;9,933746964E-1
1,492866446E1;-1,775570037E0;-4,936848029E0;-2,416626163E0
1,502915946E1;-3,639393561E0;1,160607988E0;1,495090065E0
1,512965546E1;1,595111367E0;2,870368343E0;2,096837845E-1
1,523015146E1;1,628574543E0;6,582608271E-1;2,316074811E0
1,533064746E1;-1,605999759E0;-1,065646867E0;3,597409675E0
1,543114346E1;1,244448289E-2;-9,455362862E-1;2,463808807E0
1,553163946E1;-2,126996907E0;2,598547075E0;-2,427241052E0
1,563213546E1;2,955654661E0;-1,254193259E0;-3,385647790E0
1,573263146E1;-2,319064200E-1;1,762371848E0;8,891533399E-1
1,583312746E1;-3,273924749E-1;2,270848060E0;9,129316270E-1
1,593362342E1;4,775093579E0;-2,707926845E0;1,449504295E0
1,603411942E1;-2,242314232E0;-6,665865020E0;-4,182605157E0
1,613461542E1;-1,864922947E0;-1,010188950E0;-3,048815424E0
1,623511142E1;-2,302844901E0;1,378323800E0;1,278728614E0
1,633560742E1;1,303472569E0;1,916870488E0;-1,086481373E-1
1,643610342E1;1,212596605E0;5,381367981E-2;2,019764819E0
1,653659942E1;-6,773597337E-1;-1,625508410E-1;3,538389050E0
1,663709542E1;1,943784052E-1;-2,819870034E0;-1,499702349E0
1,673759142E1;-2,716725735E0;-8,537016714E-1;-2,831201938E0
1,683808742E1;4,015290005E0;4,006763595E-1;-1,536429588E0
1,693858383E1;-8,770037028E-1;2,705866871E0;7,925666928E-1
1,703907983E1;7,167161728E-1;1,003581596E0;1,351876259E0
1,713957583E1;1,138716012E0;-6,483591521E-1;4,181411741E0
1,724007183E1;-2,518309535E-1;7,418568905E0;-3,054429921E0
1,734056783E1;-5,299748452E0;1,998873594E0;-5,351604192E-1
1,744106383E1;4,380522005E-1;2,502966149E0;1,955475998E0
1,754155983E1;1,515024685E0;4,882384139E-1;1,740504723E0
1,764205583E1;-5,826957974E-1;-1,957519162E-1;3,455895362E0
1,774255183E1;-6,516710150E-1;-1,085187092E0;2,851706077E0
1,784304683E1;-1,969109805E0;1,535040874E0;-3,329679996E0
1,794354254E1;2,037434227E0;-7,262171674E-1;-2,479998286E0
1,804403854E1;-1,415803868E-1;2,539334076E0;2,176286888E-1
1,814453454E1;-5,069113509E-1;1,785963024E0;7,769499493E-1
1,824503054E1;2,293607323E0;-1,855831988E0;1,575342808E0
1,834552654E1;-3,862034483E0;-2,027815558E0;-4,147811301E0
1,844602254E1;-4,949108471E0;1,491265694E0;-1,061843691E0
1,854651854E1;-1,945669779E-1;1,286397384E0;4,230121386E-1
1,864701454E1;1,453199004E0;1,665693984E0;8,567925096E-1
1,874751054E1;-4,160367027E-1;-2,917134959E-1;1,526945404E0
1,884800654E1;1,746325041E-1;-2,540124620E0;2,564670939E0
1,894850267E1;-1,024731121E0;1,699044163E0;-3,065251071E0
1,904899867E1;-2,330250216E0;-5,043815823E0;-2,042438421E0
1,914949467E1;8,006965153E-1;1,797602491E0;6,927430272E-2
1,924999067E1;-4,419704197E-1;2,620926708E0;5,275603545E-1
1,935048667E1;3,859398558E0;-7,537084365E-1;1,868173707E0
1,945098267E1;3,279551524E0;-3,104029512E0;9,552204448E-1
1,955147867E1;-1,493501523E0;-4,115247572E0;-2,428390760E0
1,965197467E1;-3,146261027E0;1,486804853E0;1,171530586E0
1,975247067E1;1,583349985E0;2,581663824E0;2,598514330E-1
1,985296667E1;8,997647206E-1;1,072758835E0;1,656971985E0
1,995346254E1;-1,638266450E0;-1,302863143E0;3,137540782E0
2,005395854E1;-7,805623591E-2;-1,253488669E0;2,620964715E0
2,015445454E1;-6,075306764E-1;2,832670759E0;-3,493738250E0
2,025495054E1;2,808868498E0;-1,112398279E0;-1,441269661E0
2,035544654E1;-3,461773860E-1;2,600570796E0;7,128434157E-1
2,045594254E1;-5,175192234E-1;1,413477845E0;6,253632224E-1
2,055643854E1;2,964752929E0;-2,389064142E0;2,184743131E0
2,065693454E1;-7,548080054E0;-1,042604861E1;-6,181382858E0
2,075743054E1;-4,271873137E0;1,779354501E0;-1,713826948E0
2,085792654E1;-8,297465059E-1;1,703772807E0;1,702643855E0
2,095842329E1;1,472513381E0;1,280836097E0;3,459695175E-1
2,105891929E1;-6,633704165E-1;-4,318934745E-1;2,679319927E0
2,115941529E1;3,712499544E-1;-2,335559195E0;2,684233342E0
2,125991129E1;-9,296982256E-1;3,244080852E0;-4,063963105E0
2,136040729E1;-4,900487119E-1;-4,242764236E0;-2,270437585E0
2,146090329E1;1,077559984E0;1,470721502E0;9,730515289E-1
2,156140029E1;-4,042761979E-1;2,487862791E0;4,120182494E-2
2,166189629E1;3,810019407E0;-1,730877575E0;2,841363230E0
2,176239229E1;6,410007235E-1;-7,783284304E0;-1,921399741E0
2,186288829E1;-2,071209353E0;-1,143143524E0;-4,017961890E0
2,196338354E1;-3,265670527E0;1,114900888E0;1,646995612E0
2,206387954E1;1,108102330E0;2,322896465E0;1,776828504E-1
2,216437554E1;1,222757166E0;-9,989441693E-2;1,665022724E0
2,226487154E1;-4,607980156E-1;-5,856641364E-1;3,634278709E0
2,236536754E1;3,617805348E-1;-2,274194421E0;2,567430532E-1
2,246586354E1;-3,002611603E0;-2,213170540E0;-4,416739951E0
2,256635954E1;3,097558691E0;3,746942568E-1;-1,703440100E0
2,266685554E1;-1,758938947E-1;3,160001984E0;9,043689644E-1
2,276735154E1;3,909651576E-1;3,310547322E-1;9,944751424E-1
2,286784754E1;1,554566335E0;-8,929014051E-1;4,361056332E0
2,296834442E1;-5,826042154E-1;3,166889420E0;-1,652642999E0
2,306884042E1;-4,899072385E0;2,193411629E0;-4,601605229E-1
2,316933642E1;8,583870453E-1;2,323983462E0;1,566591865E0
2,326983242E1;1,870151966E0;7,882461852E-1;1,492768575E0
2,337032842E1;-1,148888559E0;-2,934302384E-1;2,749747008E0
2,347082442E1;-2,979336177E-1;-1,356637062E0;3,522499534E0
2,357132042E1;-1,549428240E0;3,149416770E0;-2,837056171E0
2,367181642E1;9,891097373E-1;-2,485055543E0;-5,546462946E0
2,377231242E1;2,729877877E-1;1,513078147E0;1,784555014E0
2,387280942E1;9,564597622E-2;1,954035391E0;-7,373865187E-2
2,397330533E1;4,176073818E0;-1,630896034E0;2,242944562E0
2,407380133E1;2,563775730E0;-5,881207271E0;-8,059825444E-1
2,417429733E1;-1,888576396E0;-2,782860083E0;-4,210874691E0
2,427479333E1;-2,950020869E0;1,517676982E0;1,451076904E0
2,437528933E1;1,517908386E0;2,828260789E0;6,008962794E-1
2,447578533E1;1,085580463E0;1,339474314E-1;1,598870834E0
2,457628233E1;-1,227039228E0;-7,540382195E-1;4,315909688E0
2,467677833E1;4,975069816E-1;-1,525564876E0;2,749904591E0
2,477727433E1;-1,114417031E0;1,178016903E0;-5,066274394E0
2,487777033E1;4,825684274E0;-7,272018385E-1;-2,611379667E-1
2,497826654E1;-6,569389178E-1;2,428221191E0;9,554221737E-1
2,507876354E1;-2,246772149E-1;1,556987228E0;3,213694042E-1
2,517925954E1;2,552343254E0;-2,335056335E0;1,952644923E0
2,527975554E1;-5,012610403E0;-3,945110554E0;-3,270485709E0
2,538025154E1;-3,390114478E0;1,458534150E0;-1,976063021E0
2,548074754E1;-8,768896821E-1;1,078836431E0;6,648342669E-1
2,558124454E1;2,392782679E0;1,572951297E0;3,481674859E-1
2,568174054E1;2,579119116E-1;-2,831514180E-1;1,404106220E0
2,578223654E1;1,110972436E-1;-1,889765135E0;2,615316597E0
2,588273254E1;-8,622257423E-1;1,905321068E-1;-3,613934784E0
2,598322854E1;-1,894864199E0;-3,727742066E0;-1,209924720E0
2,608372554E1;1,176124744E0;1,230557059E0;-8,387082410E-1
2,618422154E1;3,481704095E-1;2,533451192E0;2,698793896E-1
2,628471754E1;2,682696109E0;4,402503151E-1;2,586176705E0
2,638521354E1;2,246617198E0;-9,521418858E-1;2,654204382E0
2,648571054E1;-1,858038143E0;-3,703488985E0;-8,376030441E-1
2,658620654E1;-3,320593423E0;9,288038939E-1;-1,438496912E-1
2,668670254E1;1,091819589E0;2,904696177E0;6,143954538E-1
2,678719854E1;1,316948939E0;3,484765112E-1;1,398111947E0
2,688769454E1;-4,728685690E-1;-5,292817748E-1;4,218363805E0
2,698819192E1;-6,118602473E-1;-1,404202992E-1;3,761753857E0
2,708868792E1;-6,320343107E-1;9,855411816E-1;-6,143607506E0
2,718918392E1;4,099909156E0;-8,858245200E-1;-9,260178418E-1
2,728967992E1;-4,727109866E-1;3,025128939E0;6,557278132E-1
2,739017692E1;-5,890474816E-1;1,218018875E0;4,538398290E-1
2,749067292E1;2,389558817E0;-1,265116442E0;2,658723110E0
2,759116892E1;-7,928751919E0;-8,269330012E0;-6,159086255E0
2,769166492E1;-4,654209412E0;2,071840414E0;-1,939109642E0
2,779216192E1;-4,451514512E-1;1,039254874E0;1,675932459E0
2,789265792E1;1,812934914E0;1,299080579E0;8,407657300E-1
2,799315383E1;-5,707891122E-1;-3,467539215E-1;1,690010215E0
2,809364983E1;4,278626963E-1;-2,606919118E0;2,745061634E0
2,819414683E1;-7,929154792E-1;1,390525185E0;-3,632093605E0
2,829464283E1;-1,757438259E0;-2,764936613E0;-9,756605566E-1
2,839513883E1;1,083457778E0;1,133516083E0;-1,276512666E0
2,849563483E1;5,256044608E-1;2,704750053E0;1,634062886E-1
2,859613183E1;2,888148556E0;-3,624566191E-1;2,382133437E0
2,869662783E1;2,368510594E0;-1,162097273E0;2,564093526E0
2,879712383E1;-2,440961982E0;-3,219465244E0;-4,078889000E-1
2,889761983E1;-3,173738263E0;9,090970230E-1;-1,566907614E-3
2,899811629E1;5,559576496E-1;2,725921066E0;1,040969424E0
2,909861229E1;9,431582236E-1;3,704825073E-1;1,130831627E0
2,919910829E1;-6,679998033E-1;-3,778540921E-1;4,281279845E0
2,929960529E1;2,926823795E-2;-7,846700281E-1;3,515793947E0
2,940010129E1;-4,353933254E-1;4,162842153E0;-5,173262653E0
2,950059729E1;2,281908945E0;-4,058233711E0;-2,809930937E0
2,960109329E1;-2,784144424E-1;1,701298850E0;1,366729356E0
2,970159029E1;-4,348299462E-1;2,023136616E0;8,402158359E-2
2,980208629E1;3,592091925E0;-2,603421314E0;2,409741066E0
2,990258229E1;-5,483029427E0;-9,368187309E0;-3,574197691E0
3,000307871E1;-3,440279203E0;4,987499535E-2;-2,662953863E0
3,010357571E1;-2,796713891E0;1,022641765E0;1,064241342E0
3,020407171E1;1,364038467E0;2,056884406E0;7,114307284E-2
3,030456771E1;1,114832475E0;-2,797974551E-1;1,531751523E0
3,040506371E1;-2,864619653E-1;-1,729345604E0;3,214909386E0
3,050556071E1;-7,503350316E-1;-2,411046165E0;-1,949666351E0
