"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
5,582555208E0;3,132293224E-1;-1,051785111E0;-3,130659759E-1
5,683051208E0;-5,836514756E-2;-8,195952773E-1;3,644489348E-1
5,783546208E0;-1,173547879E-1;-2,186928540E-1;-3,518253863E-1
5,884042208E0;-1,151362181E0;-3,403859138E-1;-4,089145362E-1
5,984537917E0;-6,287936568E-1;-6,217303872E-1;5,428498983E-1
6,085033917E0;-5,995284319E-1;9,351503849E-1;4,265492857E-1
6,185528917E0;-4,758193195E-1;9,012703300E-1;-2,063909769E-1
6,286024917E0;-2,894307971E-1;7,660927773E-1;1,290409639E-2
6,386519917E0;1,591430753E-1;1,165072560E0;5,548854470E-1
6,487015917E0;1,723352432E0;-4,513575435E-1;9,603181481E-1
6,587511917E0;6,239518523E-1;-8,701941371E-1;-1,156634092E0
6,688006917E0;9,030442834E-1;-1,335868835E0;-3,426758647E-1
6,788502917E0;-3,261477351E-1;-7,685136199E-1;4,046714604E-1
6,888997917E0;1,738808751E-1;-6,357872486E-1;-1,720052063E-1
6,989494167E0;-1,470099688E0;-5,459434986E-1;-1,119484544E0
7,089990167E0;-9,861246943E-1;4,086329341E-1;1,444776177E0
7,190485167E0;-4,237995297E-2;1,202745318E0;9,435285926E-1
7,290981167E0;-3,584873974E-1;3,171905577E-1;-5,170068145E-1
7,391477167E0;-1,891318113E-1;4,619434476E-1;-4,758873582E-2
7,491972167E0;7,302039862E-2;8,782976866E-1;9,095181227E-1
7,592468167E0;1,946333528E0;-5,204036236E-1;6,485731602E-1
7,692964167E0;4,581815302E-1;-6,885421276E-1;-1,169695854E0
7,793459167E0;7,035456300E-1;-1,829505682E0;-3,942389488E-1
7,893955167E0;-6,668526679E-2;-4,467571676E-1;4,006692171E-1
7,994450292E0;4,300258160E-1;1,712239534E-1;-4,848861396E-1
8,094945292E0;-1,492949605E0;1,159851432E0;-7,915104628E-1
8,195441292E0;-1,356365561E0;-3,359307945E-1;2,210071832E-1
8,295937292E0;-7,314810157E-2;1,212875962E0;1,619669199E0
8,396433292E0;-4,449858665E-1;5,691457391E-1;7,382863015E-2
8,496928292E0;-6,594386697E-1;6,466123462E-1;-2,539147735E-1
8,597424292E0;6,398425438E-3;5,756076574E-1;3,070148528E-1
8,697920292E0;1,528718114E0;2,056075260E-2;1,366085529E0
8,798416292E0;2,365998179E-1;-1,279809833E0;-1,823735237E-1
8,898911292E0;9,936596751E-1;-8,055000305E-1;-9,562295675E-1
8,999408292E0;5,045156479E-1;-2,081377208E-1;1,519837528E-1
9,099904292E0;2,223210186E-1;-9,104447812E-2;-3,417953849E-1
9,200400292E0;-3,983732760E-1;6,014671922E-1;-4,317947924E-1
9,300896292E0;-5,497578382E-1;-1,111419916E0;-1,982081532E-1
9,401391292E0;-1,606015414E-1;1,426980019E0;1,956677318E0
9,501887292E0;-5,588372946E-1;8,622366786E-1;1,507533640E-1
9,602383292E0;-9,985517263E-1;8,762045503E-1;-2,461611480E-1
9,702879292E0;1,159835458E-1;6,082493067E-1;2,994897366E-1
9,803374292E0;1,884663582E0;5,275411159E-2;7,508556843E-1
9,903870292E0;6,972203404E-2;-4,536060616E-2;-7,866817713E-1
1,000436529E1;7,848342657E-1;-1,112927556E0;-7,961245179E-1
1,010486129E1;3,299220800E-1;-3,608002663E-1;6,976597756E-2
1,020535729E1;4,462390244E-1;-2,126063854E-1;-6,062576175E-1
1,030585329E1;-1,287687540E0;8,592399359E-1;-6,289280653E-1
1,040634829E1;-1,273282170E0;-6,849464774E-1;2,125021070E-1
1,050684429E1;-2,563997209E-1;4,353460073E-1;9,920985699E-1
1,060734029E1;-4,281676114E-1;2,448146939E-1;1,230733916E-1
1,070783629E1;-6,293482184E-1;9,571295381E-1;-9,299824387E-2
1,080833229E1;-1,097417250E-1;7,600657344E-1;4,029916227E-1
1,090882829E1;1,707198620E0;-5,956972837E-1;9,243885279E-1
1,100932383E1;5,595482588E-1;-9,221786261E-2;2,351274341E-1
1,110981983E1;8,152331710E-1;-1,493487209E-1;-9,063132405E-1
1,121031583E1;4,893252850E-1;7,986509055E-2;-5,184079707E-2
1,131081183E1;-2,150909044E-2;-4,177126884E-1;-1,981383711E-1
1,141130783E1;-4,472288787E-1;-1,105958745E-1;-3,396565616E-1
1,151180383E1;-8,276054859E-1;-4,859704077E-1;-8,235856891E-1
1,161229983E1;-4,197461903E-1;4,198124111E-1;1,311936259E0
1,171279583E1;-1,295309365E-1;7,621086836E-1;8,897622824E-1
1,181329083E1;-6,967970133E-1;8,860037923E-1;-2,549743950E-1
1,191378683E1;3,500016332E-1;1,040019840E-1;-4,024304450E-2
1,201428292E1;6,909839809E-2;4,153583348E-1;6,625279784E-1
1,211477892E1;1,322336435E0;-1,405601978E0;4,226723611E-1
1,221527492E1;7,602474838E-2;-6,343236566E-1;-1,248643279E0
1,231577092E1;5,416482687E-1;-9,050403833E-1;-3,651672900E-1
1,241626692E1;-2,576680183E-1;-4,906113148E-1;3,329216242E-1
1,251676192E1;2,973408103E-1;-6,139678955E-1;-4,525794387E-1
1,261725792E1;-1,337728620E0;-1,129948378E0;-8,937351704E-1
1,271775392E1;-6,406316757E-1;-1,808545142E-1;1,205246091E0
1,281824992E1;-1,929074377E-1;1,149604559E0;9,844949841E-1
1,291874592E1;-6,330400109E-1;9,311792254E-1;-2,409406304E-1
1,301924142E1;4,711360857E-2;1,851230711E-1;-1,202043444E-1
1,311973742E1;1,684994400E-1;-1,829675436E-1;6,375107765E-1
1,322023342E1;1,494744897E0;-1,149686337E0;2,777407765E-1
1,332072942E1;3,824403882E-2;-4,858154058E-1;-1,090989232E0
1,342122542E1;6,666941047E-1;-1,242050886E0;-6,408388615E-1
1,352172042E1;-4,228283186E-3;-5,657781363E-1;3,402325213E-1
1,362221642E1;2,847644091E-1;-5,020656064E-2;-3,942578435E-1
1,372271242E1;-1,277348638E0;-1,639579684E-1;-1,033277512E0
1,382320842E1;-1,249177933E0;-8,205156326E-1;2,253102362E-1
1,392370458E1;-1,958697103E-2;1,452450871E0;1,574342370E0
1,402420058E1;-5,626809597E-1;8,282988071E-1;1,755216718E-1
1,412469658E1;-8,265556097E-1;5,089902878E-1;-2,663022876E-1
1,422519258E1;-1,131485179E-1;3,457694054E-1;1,423868239E-1
1,432568858E1;9,914348722E-1;-8,017098308E-1;1,061982393E0
1,442618458E1;1,006489873E0;-1,560541511E0;2,533687353E-1
1,452668058E1;1,211241484E-1;-4,999639988E-1;-1,327418566E0
1,462717658E1;5,419865847E-1;-4,554590285E-1;-2,662217617E-1
1,472767258E1;-9,399899095E-2;-5,826038718E-1;1,268665940E-1
1,482816858E1;-1,560689956E-1;-8,008832335E-1;-4,204567373E-1
1,492866446E1;-1,058555722E0;-9,103671908E-1;-5,843353868E-1
1,502915946E1;-1,661492139E-1;2,056724876E-1;1,347144604E0
1,512965546E1;-2,927378714E-1;1,115802884E0;8,286264539E-1
1,523015146E1;-5,223791003E-1;4,759112298E-1;-1,840060800E-1
1,533064746E1;-2,211092114E-1;1,929779351E-1;-1,129471883E-1
1,543114346E1;1,100608334E-1;1,763879508E-1;5,634451509E-1
1,553163946E1;1,601121068E0;-1,326088667E0;2,165540755E-1
1,563213546E1;2,532023489E-1;4,142416716E-1;-4,828289151E-1
1,573263146E1;6,861098409E-1;-6,634580493E-1;-8,976109624E-1
1,583312746E1;4,445134103E-1;1,203603074E-1;7,105299085E-2
1,593362342E1;2,628914118E-1;3,825441897E-1;-4,402920008E-1
1,603411942E1;-3,622985184E-1;1,193123698E0;-8,396016955E-1
1,613461542E1;-1,178455710E0;-5,034708977E-1;-2,186839283E-1
1,623511142E1;1,531918198E-1;1,084955812E0;1,572216630E0
1,633560742E1;-5,023862123E-1;8,179916143E-1;3,795136809E-1
1,643610342E1;-6,996481419E-1;4,969998002E-1;-5,128921270E-1
1,653659942E1;-1,418222338E-1;2,486124188E-1;3,208819926E-1
1,663709542E1;5,058367848E-1;-3,340475559E-1;9,287953973E-1
1,673759142E1;1,067215562E0;-1,653344750E0;2,063743621E-1
1,683808742E1;1,564270109E-1;-7,002166510E-1;-1,350703955E0
1,693858383E1;4,745064974E-1;-9,635935426E-1;-4,092229009E-1
1,703907983E1;-3,481146097E-1;-5,594375730E-1;3,423397541E-1
1,713957583E1;8,885852247E-2;-7,126410604E-1;-3,127466142E-1
1,724007183E1;-1,809069872E0;-1,055849344E-1;-8,186431527E-1
1,734056783E1;-7,977432609E-1;-2,496322542E-1;9,721687436E-1
1,744106383E1;1,075766608E-1;1,298592448E0;9,389998317E-1
1,754155983E1;-6,282370090E-1;8,974184990E-1;5,996989086E-2
1,764205583E1;-3,757072985E-1;6,953035593E-1;-8,581493050E-2
1,774255183E1;8,409115672E-2;5,959478021E-1;3,576914966E-1
1,784304683E1;1,985725760E0;-1,594200134E0;2,859972417E-1
1,794354254E1;1,740752161E-1;1,019904912E-1;-7,253590822E-1
1,804403854E1;6,796457767E-1;-1,121621370E0;-6,842523217E-1
1,814453454E1;9,301825613E-2;-5,822170973E-1;2,516453564E-1
1,824503054E1;1,842532754E-1;-1,534332186E-1;-4,296371341E-1
1,834552654E1;-1,281223655E0;4,382500648E-1;-9,701869488E-1
1,844602254E1;-1,097290277E0;-5,908755064E-1;3,403313160E-1
1,854651854E1;1,360595226E-1;1,217208147E0;1,270756245E0
1,864701454E1;-6,215254068E-1;9,038407207E-1;1,610965133E-1
1,874751054E1;-9,879195094E-1;8,421379924E-1;-1,822997630E-1
1,884800654E1;-1,597722322E-1;6,621841192E-1;4,016639590E-1
1,894850267E1;1,643699169E0;-8,194343448E-1;9,166665077E-1
1,904899867E1;7,497861981E-1;-6,180575490E-1;1,859298646E-1
1,914949467E1;6,002900600E-1;-4,356165528E-1;-1,121725202E0
1,924999067E1;4,798817337E-1;3,545042127E-2;-9,070382267E-2
1,935048667E1;1,145574152E-1;-3,154701293E-1;5,561158061E-2
1,945098267E1;-1,099374294E-1;-3,740225732E-1;-4,717865884E-1
1,955147867E1;-1,126956344E0;-2,108985186E-1;-6,856591105E-1
1,965197467E1;-2,641756833E-1;3,522946239E-1;1,206613898E0
1,975247067E1;-1,765191406E-1;9,202184677E-1;9,422905445E-1
1,985296667E1;-4,424203038E-1;5,660768151E-1;-1,297930032E-1
1,995346254E1;-3,550023735E-1;6,206997633E-1;-1,498903241E-2
2,005395854E1;5,223817751E-2;1,022263050E0;4,471733868E-1
2,015445454E1;2,075772762E0;-1,239579558E0;4,662971795E-1
2,025495054E1;3,970892131E-1;-1,242331192E-1;-6,618250012E-1
2,035544654E1;6,203116775E-1;-8,665698171E-1;-7,368878722E-1
2,045594254E1;6,053721905E-2;-3,539784253E-1;2,069331110E-1
2,055643854E1;2,855762839E-1;2,107688934E-1;-4,391501844E-1
2,065693454E1;-1,115808010E0;2,623007298E-1;-9,801451564E-1
2,075743054E1;-1,121588707E0;-4,936735630E-1;3,383268118E-1
2,085792654E1;2,894289196E-1;1,192825317E0;1,552953124E0
2,095842329E1;-7,578908801E-1;1,085074186E0;2,353122234E-1
2,105891929E1;-8,662289381E-1;8,412528038E-1;-3,088805676E-1
2,115941529E1;-1,952322870E-1;7,507557869E-1;2,836980224E-1
2,125991129E1;2,184896469E0;-1,390131593E0;1,018309832E0
2,136040729E1;6,271150112E-1;-9,715762138E-1;-1,235752925E-1
2,146090329E1;4,909599125E-1;-6,036413312E-1;-1,123890042E0
2,156140029E1;3,316340148E-1;7,638159394E-2;3,411569074E-2
2,166189629E1;1,869773865E-1;-2,276270464E-2;-2,023035437E-1
2,176239229E1;-1,785643697E-1;7,284967303E-1;-9,424008727E-1
2,186288829E1;-1,300823331E0;-8,993497491E-1;-3,807828724E-1
2,196338354E1;8,380339481E-3;8,856855631E-1;1,832115054E0
2,206387954E1;-3,818570375E-1;9,408253431E-1;6,504726410E-1
2,216437554E1;-7,423430085E-1;9,479464889E-1;-3,958860934E-1
2,226487154E1;6,571468711E-2;3,150548935E-1;1,549910754E-1
2,236536754E1;7,519247532E-1;6,654722095E-1;1,029958248E0
2,246586354E1;9,274665117E-1;-2,208095551E0;1,318328679E-1
2,256635954E1;8,553583175E-2;-5,784634948E-1;-1,229632258E0
2,266685554E1;4,958591163E-1;-8,664081693E-1;-4,719135761E-1
2,276735154E1;-2,398058325E-1;-5,448409319E-1;2,793937027E-1
2,286784754E1;5,779064074E-2;-7,554321289E-1;-3,260805905E-1
2,296834442E1;-1,341755629E0;-1,158188730E-1;-8,225519061E-1
2,306884042E1;-7,686646581E-1;-2,498523742E-1;9,431222677E-1
2,316933642E1;1,514105052E-1;1,059484482E0;1,180038691E0
2,326983242E1;-5,520963073E-1;6,603630185E-1;-7,124428451E-2
2,337032842E1;-5,848350525E-1;8,231229782E-1;-1,515215784E-1
2,347082442E1;4,116780162E-1;4,387560487E-1;4,735789895E-1
2,357132042E1;1,565121531E0;-6,766273975E-1;6,928113699E-1
2,367181642E1;1,228029430E-1;-1,355085373E-1;-3,752974570E-1
2,377231242E1;6,914574504E-1;-8,306392431E-1;-9,421994686E-1
2,387280942E1;4,241321385E-1;1,275995970E-1;-1,950410753E-1
2,397330533E1;1,243084371E-1;-2,367453724E-1;-2,822559476E-1
2,407380133E1;-1,324442625E-1;8,989095688E-1;-6,848292351E-1
2,417429733E1;-1,227047801E0;-6,923171878E-1;-6,304688454E-1
2,427479333E1;-1,351711303E-1;5,552517772E-1;1,398557305E0
2,437528933E1;-6,000425667E-2;8,712546229E-1;6,748851538E-1
2,447578533E1;-5,505947471E-1;9,655271769E-1;-2,122388035E-1
2,457628233E1;1,072867140E-1;5,320731997E-1;1,585030258E-1
2,467677833E1;3,882789314E-1;6,398221254E-1;6,250945330E-1
2,477727433E1;1,533864379E0;-1,614271760E0;1,806641817E-1
2,487777033E1;4,679379761E-1;-3,343326449E-1;-1,089035034E0
2,497826654E1;3,993709981E-1;-1,228279948E0;-6,973218322E-1
2,507876354E1;-1,356146485E-1;-6,218269467E-1;2,588672340E-1
2,517925954E1;1,948276609E-1;7,144390047E-2;-3,556099236E-1
2,527975554E1;-9,834865928E-1;-1,025097817E-1;-8,069248796E-1
2,538025154E1;-1,338388443E0;-7,140113115E-1;2,042771727E-1
2,548074754E1;6,917297840E-2;1,150229096E0;1,502154469E0
2,558124454E1;-6,150329709E-1;1,105807662E0;4,451710582E-1
2,568174054E1;-9,159784913E-1;9,680755138E-1;-3,367570937E-1
2,578223654E1;-1,086946726E-1;7,903272510E-1;3,726131022E-1
2,588273254E1;1,471458316E0;-6,900416613E-1;1,262483954E0
2,598322854E1;8,704050779E-1;-1,768697858E0;7,305742055E-2
2,608372554E1;2,341918647E-1;-5,093522668E-1;-1,213458300E0
2,618422154E1;5,062434673E-1;-9,029715508E-2;-2,882884741E-1
2,628471754E1;-1,784424931E-1;-5,445473790E-1;1,262497157E-1
2,638521354E1;-2,486702055E-1;-1,141519785E0;-1,844495684E-1
2,648571054E1;-1,003591776E0;-2,178795040E-1;-8,109943271E-1
2,658620654E1;-3,997612298E-1;4,718963504E-1;1,358215690E0
2,668670254E1;6,185271777E-3;1,187224507E0;9,070283771E-1
2,678719854E1;-6,222011447E-1;9,622638822E-1;-1,304902434E-1
2,688769454E1;-1,003944352E-1;5,360813737E-1;6,576296687E-2
2,698819192E1;5,004902482E-1;1,279453874E0;4,679082334E-1
2,708868792E1;1,635389566E0;-1,636724353E0;3,564281464E-1
2,718918392E1;4,660151899E-1;-2,373233736E-1;-1,063641071E0
2,728967992E1;5,581611991E-1;-1,179660201E0;-7,436856031E-1
2,739017692E1;-1,229426637E-1;-5,921376348E-1;3,106372654E-1
2,749067292E1;3,633050025E-1;-1,468627006E-1;-4,667703509E-1
2,759116892E1;-1,213232398E0;-4,517921209E-1;-1,268870831E0
2,769166492E1;-9,600690603E-1;-6,380246282E-1;5,274509192E-1
2,779216192E1;1,005155146E-1;1,207988739E0;1,305816531E0
2,789265792E1;-5,578684211E-1;7,556363940E-1;1,885254234E-1
2,799315383E1;-9,776648283E-1;7,610266805E-1;-2,663232088E-1
2,809364983E1;-1,993391365E-1;6,728723645E-1;3,483070433E-1
2,819414683E1;1,690219402E0;-7,190982699E-1;1,245710015E0
2,829464283E1;1,019526958E0;-1,810482144E0;-1,743267849E-2
2,839513883E1;2,117892653E-1;-3,767703772E-1;-1,198769212E0
2,849563483E1;5,126786232E-1;-1,839554682E-2;-2,273790091E-1
2,859613183E1;-1,055852175E-1;-3,488440514E-1;5,729971826E-2
2,869662783E1;-4,154807031E-1;-9,554668069E-1;-1,670848131E-1
2,879712383E1;-9,455177784E-1;-2,797271013E-1;-8,556506634E-1
2,889761983E1;-4,498517513E-1;2,486793995E-1;1,146945715E0
2,899811629E1;1,384541579E-2;9,629726410E-1;8,835380077E-1
2,909861229E1;-5,627801418E-1;9,267088771E-1;1,846233616E-3
2,919910829E1;-1,488560587E-1;5,842298269E-1;9,095020592E-2
2,929960529E1;1,752030849E-1;8,573275208E-1;4,196400344E-1
2,940010129E1;2,094005346E0;-1,654280663E0;7,540072799E-1
2,950059729E1;4,734474123E-1;-9,985825047E-3;-6,127961278E-1
2,960109329E1;5,379315019E-1;-9,118710160E-1;-9,414374232E-1
2,970159029E1;2,705144882E-1;-2,112300247E-1;1,430889964E-1
2,980208629E1;1,878588498E-1;-9,863799810E-2;-4,070046544E-1
2,990258229E1;-8,991583586E-1;1,318463534E-1;-9,775269032E-1
3,000307871E1;-1,376985073E0;-8,945287466E-1;-2,579794079E-2
3,010357571E1;5,172617733E-2;9,123525620E-1;1,792668343E0
3,020407171E1;-4,318585694E-1;1,066809058E0;6,492054462E-1
3,030456771E1;-8,014509082E-1;1,105825543E0;-2,751955390E-1
3,040506371E1;1,261303574E-1;3,387613595E-1;2,117730826E-1
3,050556071E1;1,033737898E0;4,933532178E-1;1,267147303E0
3,060605671E1;8,295285106E-1;-1,970873237E0;-1,139218509E-1
3,070655271E1;-3,082435206E-2;-6,283627152E-1;-1,282412648E0
3,080704971E1;5,233068466E-1;-3,248097301E-1;-2,936713994E-1
3,090754571E1;-1,837146431E-1;-6,568418145E-1;-4,818778485E-3
3,100804204E1;-1,618874222E-1;-6,888965964E-1;-5,298877358E-1
3,110853804E1;-1,376656651E0;-4,123165905E-1;-6,700864434E-1
3,120903504E1;-8,867032081E-2;7,124488354E-1;1,525846004E0
3,130953104E1;-1,646916270E-1;8,120410442E-1;6,183536053E-1
3,141002704E1;-7,226714492E-1;9,485906363E-1;-1,612480581E-1
3,151052304E1;-3,184527857E-3;4,504818022E-1;1,570747644E-1
3,161102004E1;3,661460280E-1;4,969172478E-1;6,648563743E-1
3,171151604E1;1,337848902E0;-1,682262182E0;2,744823694E-1
3,181201204E1;3,065158725E-1;-2,072960287E-1;-1,014093161E0
3,191250804E1;3,914626539E-1;-1,167613149E0;-7,936721444E-1
3,201300442E1;3,759358078E-2;-4,526676238E-1;2,266659886E-1
3,211350042E1;1,870317161E-1;4,224559292E-2;-3,929893374E-1
3,221399642E1;-1,185186148E0;-9,493803978E-2;-1,015000463E0
3,231449342E1;-1,126416802E0;-8,702231050E-1;4,072402418E-1
3,241498942E1;2,667275444E-2;9,192786813E-1;1,231279850E0
3,251548542E1;-5,105566382E-1;6,066922545E-1;4,556858540E-1
3,261598142E1;-1,071573853E0;1,205589533E0;-2,741451859E-1
3,271647842E1;2,063119784E-2;5,310358405E-1;3,170718849E-1
3,281697442E1;1,380820513E0;-3,475192785E-1;1,133135200E0
3,291747042E1;9,183779955E-1;-2,109228373E0;1,273054481E-1
3,301796683E1;2,485464886E-2;-5,898305774E-1;-1,324599504E0
3,311846383E1;5,303692818E-1;-2,477950007E-1;-2,941099405E-1
3,321895983E1;-2,936902940E-1;-4,681108594E-1;1,270455122E-1
3,331945583E1;-2,711240649E-1;-1,044107199E0;-2,208771408E-1
3,341995183E1;-1,490501881E0;3,241314739E-2;-8,128017187E-1
3,352044883E1;-4,097731113E-1;1,228196472E-1;1,385212183E0
3,362094483E1;-1,334283035E-2;1,100875735E0;8,059165478E-1
3,372144083E1;-6,732071638E-1;1,024701595E0;-1,573682278E-1
3,382193683E1;-1,124526113E-1;5,555633903E-1;1,123513728E-1
3,392243383E1;5,707477331E-1;4,013066590E-1;7,173281312E-1
3,402292971E1;1,466323018E0;-1,673400283E0;2,618736625E-1
3,412342571E1;3,448302746E-1;-1,227062270E-1;-1,192096472E0
3,422392171E1;4,602807164E-1;-1,056976795E0;-7,819097638E-1
3,432441871E1;2,146390080E-1;-3,096432984E-1;1,478461176E-1
3,442491471E1;1,734013408E-1;1,543175578E-1;-4,557834268E-1
3,452541071E1;-1,043001175E0;-3,379482627E-1;-6,776389480E-1
3,462590671E1;-1,031546235E0;-7,924932837E-1;2,653622031E-1
3,472640371E1;-5,548453331E-2;1,426363230E0;1,410051465E0
3,482689971E1;-4,194724858E-1;9,994533658E-1;4,969384372E-1
3,492739571E1;-9,946494699E-1;8,758118749E-1;-1,832688749E-1
3,502789196E1;9,466933552E-4;4,952332079E-1;2,744445503E-1
3,512838896E1;8,035714030E-1;6,485846639E-1;1,162001491E0
3,522888496E1;1,214608431E0;-2,396864176E0;4,699508101E-2
3,532938096E1;3,340403363E-2;-1,361897588E-1;-1,111669660E0
3,542987696E1;5,599948764E-1;-1,370995492E-1;-5,367693901E-1
3,553037396E1;-1,425323635E-1;-4,686612487E-1;1,735787392E-1
3,563086996E1;-3,061431274E-2;-6,985296011E-1;-3,537224233E-1
3,573136596E1;-1,350963712E0;1,668314934E-1;-6,758625507E-1
3,583186196E1;-8,096984029E-1;-4,400610924E-1;6,886712909E-1
3,593235796E1;7,927316427E-2;9,876201749E-1;1,161789894E0
3,603285479E1;-6,798078418E-1;8,396844864E-1;8,858402818E-2
3,613335079E1;-6,136758924E-1;6,521995664E-1;-3,036324866E-2
3,623384679E1;1,971257180E-1;8,030806780E-1;3,926392496E-1
3,633434279E1;1,890640020E0;-7,430151701E-1;7,777327895E-1
3,643483979E1;4,238035679E-1;-4,005233645E-1;-3,717172444E-1
3,653533579E1;5,748419762E-1;-8,361090422E-1;-1,158372641E0
3,663583179E1;4,077425003E-1;-2,535232008E-1;-9,316924959E-2
3,673632779E1;2,037916929E-1;-1,732901484E-1;-3,903603554E-1
3,683682479E1;-7,087296247E-1;2,791964114E-1;-8,448119164E-1
3,693732079E1;-1,358597875E0;-1,233306885E0;-3,633528650E-1
3,703781729E1;-1,206687689E-1;-1,719402224E-1;1,481066227E0
3,713831329E1;-4,928271472E-1;4,748777151E-1;5,578135252E-1
3,723881029E1;-8,555023670E-1;8,746870756E-1;-5,695724487E-2
3,733930629E1;2,541794479E-1;1,766624451E-1;2,165895998E-1
3,743980229E1;7,397604585E-1;6,338449121E-1;9,860622287E-1
3,754029829E1;1,082030177E0;-2,373361588E0;-1,292646974E-1
3,764079529E1;3,861180246E-1;4,404729009E-1;-9,943433404E-1
3,774129129E1;6,094439626E-1;-6,908621192E-1;-7,555987239E-1
3,784178729E1;-1,063636020E-1;-5,347998738E-1;2,920747995E-1
3,794228329E1;2,084059119E-1;-4,050815850E-2;-5,270506144E-1
3,804278004E1;-1,089105248E0;-7,469701767E-2;-8,674626350E-1
3,814327604E1;-1,088849664E0;-8,592214584E-1;2,344911247E-1
3,824377204E1;-8,854152262E-2;1,296805739E0;1,460761070E0
3,834426904E1;-3,956393301E-1;1,179857731E0;5,206443071E-1
3,844476504E1;-8,748348355E-1;8,618808985E-1;-1,159121841E-1
3,854526104E1;-1,619881541E-1;7,598736882E-1;2,557416558E-1
3,864575704E1;1,104470491E0;-8,402147144E-2;1,321119308E0
3,874625404E1;9,163976908E-1;-2,163155079E0;-6,412987411E-2
3,884675004E1;1,167755350E-1;-5,050608516E-1;-1,246746063E0
