"Time (s)";"Illuminance (lx)"
1,784182215E1;3,046249866E0
1,794182215E1;3,046249866E0
1,804182215E1;3,046249866E0
1,814182215E1;3,046249866E0
1,824182215E1;3,046249866E0
1,834182215E1;3,046249866E0
1,844182215E1;3,046249866E0
1,854182215E1;3,046249866E0
1,864182215E1;3,046249866E0
1,874182215E1;3,046249866E0
1,884182215E1;3,046249866E0
1,894182215E1;3,046249866E0
1,904182215E1;3,046249866E0
1,914182215E1;3,046249866E0
1,924182215E1;3,046249866E0
1,934182215E1;3,046249866E0
1,944182215E1;3,046249866E0
1,954182215E1;3,046249866E0
1,964182215E1;3,046249866E0
1,974182215E1;3,046249866E0
1,984182215E1;3,046249866E0
1,994182215E1;3,046249866E0
2,004182215E1;3,046249866E0
2,014182215E1;3,046249866E0
2,024182215E1;3,046249866E0
2,034182215E1;3,046249866E0
2,044182215E1;3,046249866E0
2,054182215E1;3,046249866E0
2,064182215E1;3,046249866E0
2,074182215E1;3,046249866E0
2,084182215E1;3,046249866E0
2,094182215E1;3,046249866E0
2,104182215E1;3,046249866E0
2,114182215E1;3,046249866E0
2,124182215E1;3,046249866E0
2,134182215E1;3,046249866E0
2,144182215E1;3,046249866E0
2,154182215E1;3,046249866E0
2,164182215E1;3,046249866E0
2,174182215E1;3,046249866E0
2,184182215E1;3,046249866E0
2,194182215E1;3,046249866E0
2,204182215E1;3,046249866E0
2,214182215E1;3,046249866E0
2,224182215E1;3,046249866E0
2,234182215E1;3,046249866E0
2,244182215E1;3,046249866E0
2,254182215E1;8,974999785E-1
2,264182215E1;8,974999785E-1
2,274182215E1;8,974999785E-1
2,284182215E1;8,974999785E-1
2,294182215E1;8,974999785E-1
2,304182215E1;8,974999785E-1
2,314182215E1;8,974999785E-1
2,324182215E1;8,974999785E-1
2,334182215E1;8,974999785E-1
2,344182215E1;8,974999785E-1
2,354182215E1;8,974999785E-1
2,364182215E1;8,974999785E-1
2,374182215E1;8,974999785E-1
2,384182215E1;8,974999785E-1
2,394182215E1;8,974999785E-1
2,404182215E1;8,974999785E-1
2,414182215E1;8,974999785E-1
2,424182215E1;8,974999785E-1
2,434182215E1;8,974999785E-1
2,444182215E1;8,974999785E-1
2,454182215E1;8,974999785E-1
2,464182215E1;8,974999785E-1
2,474182215E1;8,974999785E-1
2,484182215E1;8,974999785E-1
2,494182215E1;8,974999785E-1
2,504182215E1;8,974999785E-1
2,514182215E1;8,974999785E-1
2,524182215E1;8,974999785E-1
2,534182215E1;8,974999785E-1
2,544182215E1;8,974999785E-1
2,554182215E1;8,974999785E-1
2,564182215E1;8,974999785E-1
2,574182215E1;8,974999785E-1
2,584182215E1;8,974999785E-1
2,594182215E1;8,974999785E-1
2,604182215E1;8,974999785E-1
2,614182215E1;8,974999785E-1
2,624182215E1;8,974999785E-1
2,634182215E1;8,974999785E-1
2,644182215E1;8,974999785E-1
2,654182215E1;8,974999785E-1
2,664182215E1;8,974999785E-1
2,674182215E1;8,974999785E-1
2,684182215E1;8,974999785E-1
2,694182215E1;8,974999785E-1
2,704182215E1;8,974999785E-1
2,714182215E1;8,974999785E-1
2,724182215E1;8,974999785E-1
2,734182215E1;8,974999785E-1
2,744182215E1;8,974999785E-1
2,754182215E1;8,974999785E-1
2,764182215E1;8,974999785E-1
2,774182215E1;8,974999785E-1
2,784182215E1;8,974999785E-1
2,794182215E1;8,974999785E-1
2,804182215E1;8,974999785E-1
2,814182215E1;8,974999785E-1
2,824182215E1;8,974999785E-1
2,834182215E1;8,974999785E-1
2,844182215E1;8,974999785E-1
2,854182215E1;8,974999785E-1
2,864182215E1;8,974999785E-1
2,874182215E1;8,974999785E-1
2,884182215E1;8,974999785E-1
2,894182215E1;8,974999785E-1
2,904182215E1;8,974999785E-1
2,914182215E1;8,974999785E-1
2,924182215E1;8,974999785E-1
2,934182215E1;8,974999785E-1
2,944182215E1;8,974999785E-1
2,954182215E1;8,974999785E-1
2,964182215E1;8,974999785E-1
2,974182215E1;8,974999785E-1
2,984182215E1;8,974999785E-1
2,994182215E1;8,974999785E-1
3,004182215E1;8,974999785E-1
3,014182215E1;8,974999785E-1
3,024182215E1;8,974999785E-1
3,034182215E1;8,974999785E-1
3,044182215E1;8,974999785E-1
3,054182215E1;8,974999785E-1
3,064182215E1;8,974999785E-1
3,074182215E1;8,974999785E-1
3,084182215E1;8,974999785E-1
3,094182215E1;8,974999785E-1
3,104182215E1;8,974999785E-1
3,114182215E1;8,974999785E-1
3,124182215E1;8,974999785E-1
3,134182215E1;8,974999785E-1
3,144182215E1;8,974999785E-1
3,154182215E1;8,974999785E-1
3,164182215E1;8,974999785E-1
3,174182215E1;8,974999785E-1
3,184182215E1;8,974999785E-1
3,194182215E1;8,974999785E-1
3,204182215E1;8,974999785E-1
3,214182215E1;8,974999785E-1
3,224182215E1;8,974999785E-1
3,234182215E1;8,974999785E-1
3,244182215E1;8,974999785E-1
3,254182215E1;8,974999785E-1
3,264182215E1;8,974999785E-1
3,274182215E1;8,974999785E-1
3,284182215E1;8,974999785E-1
3,294182215E1;8,974999785E-1
3,304182215E1;8,974999785E-1
3,314182215E1;8,974999785E-1
3,324182215E1;8,974999785E-1
3,334182215E1;8,974999785E-1
3,344182215E1;8,974999785E-1
3,354182215E1;8,974999785E-1
3,364182215E1;8,974999785E-1
3,374182215E1;8,974999785E-1
3,384182215E1;8,974999785E-1
3,394182215E1;8,974999785E-1
3,404182215E1;8,974999785E-1
3,414182215E1;8,974999785E-1
3,424182215E1;8,974999785E-1
3,434182215E1;8,974999785E-1
3,444182215E1;8,974999785E-1
3,454182215E1;8,974999785E-1
3,464182215E1;8,974999785E-1
3,474182215E1;8,974999785E-1
3,484182215E1;8,974999785E-1
3,494182215E1;8,974999785E-1
3,504182215E1;8,974999785E-1
3,514182215E1;8,974999785E-1
3,524182215E1;8,974999785E-1
3,534182215E1;8,974999785E-1
3,544182215E1;8,974999785E-1
3,554182215E1;8,974999785E-1
3,564182215E1;8,974999785E-1
3,574182215E1;8,974999785E-1
3,584182215E1;8,974999785E-1
3,594182215E1;8,974999785E-1
3,604182215E1;8,974999785E-1
3,614182215E1;8,974999785E-1
3,624182215E1;8,974999785E-1
3,634182215E1;8,974999785E-1
3,644182215E1;8,974999785E-1
3,654182215E1;8,974999785E-1
3,664182215E1;8,974999785E-1
3,674182215E1;8,974999785E-1
3,684182215E1;8,974999785E-1
3,694182215E1;8,974999785E-1
3,704182215E1;8,974999785E-1
3,714182215E1;8,974999785E-1
3,724182215E1;8,974999785E-1
3,734182215E1;8,974999785E-1
3,744182215E1;8,974999785E-1
3,754182215E1;8,974999785E-1
3,764182215E1;8,974999785E-1
3,774182215E1;8,974999785E-1
3,784182215E1;8,974999785E-1
3,794182215E1;8,974999785E-1
3,804182215E1;8,974999785E-1
3,814182215E1;8,974999785E-1
3,824182215E1;8,974999785E-1
3,834182215E1;8,974999785E-1
3,844182215E1;8,974999785E-1
3,854182215E1;8,974999785E-1
3,864182215E1;8,974999785E-1
3,874182215E1;8,974999785E-1
3,884182215E1;8,974999785E-1
3,894182215E1;8,974999785E-1
3,904182215E1;8,974999785E-1
3,914182215E1;8,974999785E-1
3,924182215E1;8,974999785E-1
3,934182215E1;8,974999785E-1
3,944182215E1;8,974999785E-1
3,954182215E1;8,974999785E-1
3,964182215E1;8,974999785E-1
3,974182215E1;8,974999785E-1
3,984182215E1;8,974999785E-1
3,994182215E1;8,974999785E-1
4,004182215E1;8,974999785E-1
4,014182215E1;8,974999785E-1
4,024182215E1;8,974999785E-1
4,034182215E1;8,974999785E-1
4,044182215E1;8,974999785E-1
4,054182215E1;8,974999785E-1
4,064182215E1;8,974999785E-1
4,074182215E1;8,974999785E-1
4,084182215E1;8,974999785E-1
4,094182215E1;8,974999785E-1
4,104182215E1;8,974999785E-1
4,114182215E1;8,974999785E-1
4,124182215E1;8,974999785E-1
4,134182215E1;8,974999785E-1
4,144182215E1;8,974999785E-1
4,154182215E1;8,974999785E-1
4,164182215E1;8,974999785E-1
4,174182215E1;8,974999785E-1
4,184182215E1;8,974999785E-1
4,194182215E1;8,974999785E-1
4,204182215E1;8,974999785E-1
4,214182215E1;8,974999785E-1
4,224182215E1;8,974999785E-1
4,234182215E1;8,974999785E-1
4,244182215E1;8,974999785E-1
4,254182215E1;8,974999785E-1
4,264182215E1;8,974999785E-1
4,274182215E1;8,974999785E-1
4,284182215E1;8,974999785E-1
4,294182215E1;8,974999785E-1
4,304182215E1;8,974999785E-1
4,314182215E1;8,974999785E-1
4,324182215E1;8,974999785E-1
4,334182215E1;8,974999785E-1
4,344182215E1;8,974999785E-1
4,354182215E1;8,974999785E-1
4,364182215E1;8,974999785E-1
4,374182215E1;8,974999785E-1
4,384182215E1;8,974999785E-1
4,394182215E1;8,974999785E-1
4,404182215E1;8,974999785E-1
4,414182215E1;8,974999785E-1
4,424182215E1;8,974999785E-1
4,434182215E1;8,974999785E-1
4,444182215E1;8,974999785E-1
4,454182215E1;8,974999785E-1
4,464182215E1;8,974999785E-1
4,474182215E1;8,974999785E-1
4,484182215E1;8,974999785E-1
4,494182215E1;8,974999785E-1
4,504182215E1;8,974999785E-1
4,514182215E1;8,974999785E-1
4,524182215E1;8,974999785E-1
4,534182215E1;8,974999785E-1
4,544182215E1;8,974999785E-1
4,554182215E1;8,974999785E-1
4,564182215E1;8,974999785E-1
4,574182215E1;8,974999785E-1
4,584182215E1;8,974999785E-1
4,594182215E1;8,974999785E-1
4,604182215E1;8,974999785E-1
4,614182215E1;8,974999785E-1
4,624182215E1;8,974999785E-1
4,634182215E1;8,974999785E-1
4,644182215E1;8,974999785E-1
4,654182215E1;8,974999785E-1
4,664182215E1;8,974999785E-1
4,674182215E1;8,974999785E-1
4,684182215E1;8,974999785E-1
4,694182215E1;8,974999785E-1
4,704182215E1;8,974999785E-1
4,714182215E1;8,974999785E-1
4,724182215E1;8,974999785E-1
4,734182215E1;8,974999785E-1
4,744182215E1;8,974999785E-1
4,754182215E1;8,974999785E-1
4,764182215E1;8,974999785E-1
4,774182215E1;8,974999785E-1
4,784182215E1;8,974999785E-1
4,794182215E1;8,974999785E-1
4,804182215E1;8,974999785E-1
4,814182215E1;8,974999785E-1
4,824182215E1;8,974999785E-1
4,834182215E1;8,974999785E-1
4,844182215E1;8,974999785E-1
4,854182215E1;8,974999785E-1
4,864182215E1;8,974999785E-1
4,874182215E1;8,974999785E-1
4,884182215E1;8,974999785E-1
4,894182215E1;8,974999785E-1
4,904182215E1;8,974999785E-1
4,914182215E1;8,974999785E-1
4,924182215E1;8,974999785E-1
4,934182215E1;8,974999785E-1
4,944182215E1;8,974999785E-1
4,954182215E1;8,974999785E-1
4,964182215E1;8,974999785E-1
4,974182215E1;8,974999785E-1
4,984182215E1;8,974999785E-1
4,994182215E1;8,974999785E-1
5,004182215E1;8,974999785E-1
5,014182215E1;8,974999785E-1
5,024182215E1;8,974999785E-1
5,034182215E1;8,974999785E-1
5,044182215E1;8,974999785E-1
5,054182215E1;8,974999785E-1
5,064182215E1;8,974999785E-1
5,074182215E1;8,974999785E-1
5,084182215E1;8,974999785E-1
5,094182215E1;8,974999785E-1
5,104182215E1;8,974999785E-1
5,114182215E1;8,974999785E-1
5,124182215E1;8,974999785E-1
5,134182215E1;8,974999785E-1
5,144182215E1;8,974999785E-1
5,154182215E1;8,974999785E-1
5,164182215E1;8,974999785E-1
5,174182215E1;8,974999785E-1
5,184182215E1;8,974999785E-1
5,194182215E1;8,974999785E-1
5,204182215E1;8,974999785E-1
5,214182215E1;8,974999785E-1
5,224182215E1;8,974999785E-1
5,234182215E1;8,974999785E-1
5,244182215E1;8,974999785E-1
5,254182215E1;8,974999785E-1
5,264182215E1;8,974999785E-1
5,274182215E1;8,974999785E-1
5,284182215E1;8,974999785E-1
5,294182215E1;8,974999785E-1
5,304182215E1;8,974999785E-1
5,314182215E1;8,974999785E-1
5,324182215E1;8,974999785E-1
5,334182215E1;8,974999785E-1
5,344182215E1;8,974999785E-1
5,354182215E1;8,974999785E-1
5,364182215E1;8,974999785E-1
5,374182215E1;8,974999785E-1
5,384182215E1;8,974999785E-1
5,394182215E1;8,974999785E-1
5,404182215E1;8,974999785E-1
5,414182215E1;8,974999785E-1
5,424182215E1;8,974999785E-1
5,434182215E1;8,974999785E-1
5,444182215E1;8,974999785E-1
5,454182215E1;8,974999785E-1
5,464182215E1;8,974999785E-1
5,474182215E1;8,974999785E-1
5,484182215E1;8,974999785E-1
5,494182215E1;8,974999785E-1
5,504182215E1;8,974999785E-1
5,514182215E1;8,974999785E-1
5,524182215E1;8,974999785E-1
5,534182215E1;8,974999785E-1
5,544182215E1;8,974999785E-1
5,554182215E1;8,974999785E-1
5,564182215E1;8,974999785E-1
5,574182215E1;8,974999785E-1
5,584182215E1;8,974999785E-1
5,594182215E1;8,974999785E-1
5,604182215E1;8,974999785E-1
5,614182215E1;8,974999785E-1
5,624182215E1;8,974999785E-1
5,634182215E1;8,974999785E-1
5,644182215E1;8,974999785E-1
5,654182215E1;8,974999785E-1
5,664182215E1;8,974999785E-1
5,674182215E1;8,974999785E-1
5,684182215E1;8,974999785E-1
5,694182215E1;8,974999785E-1
5,704182215E1;8,974999785E-1
5,714182215E1;8,974999785E-1
5,724182215E1;8,974999785E-1
5,734182215E1;8,974999785E-1
5,744182215E1;8,974999785E-1
5,754182215E1;8,974999785E-1
5,764182215E1;8,974999785E-1
5,774182215E1;8,974999785E-1
5,784182215E1;8,974999785E-1
5,794182215E1;8,974999785E-1
5,804182215E1;8,974999785E-1
5,814182215E1;8,974999785E-1
5,824182215E1;8,974999785E-1
5,834182215E1;8,974999785E-1
5,844182215E1;8,974999785E-1
5,854182215E1;8,974999785E-1
5,864182215E1;8,974999785E-1
5,874182215E1;8,974999785E-1
5,884182215E1;8,974999785E-1
5,894182215E1;8,974999785E-1
5,904182215E1;8,974999785E-1
5,914182215E1;8,974999785E-1
5,924182215E1;8,974999785E-1
5,934182215E1;8,974999785E-1
5,944182215E1;8,974999785E-1
5,954182215E1;8,974999785E-1
5,964182215E1;8,974999785E-1
5,974182215E1;8,974999785E-1
5,984182215E1;8,974999785E-1
5,994182215E1;8,974999785E-1
6,004182215E1;8,974999785E-1
6,014182215E1;8,974999785E-1
6,024182215E1;8,974999785E-1
6,034182215E1;8,974999785E-1
6,044182215E1;8,974999785E-1
6,054182215E1;8,974999785E-1
6,064182215E1;8,974999785E-1
6,074182215E1;8,974999785E-1
6,084182215E1;8,974999785E-1
6,094182215E1;8,974999785E-1
6,104182215E1;8,974999785E-1
6,114182215E1;8,974999785E-1
6,124182215E1;8,974999785E-1
6,134182215E1;8,974999785E-1
6,144182215E1;8,974999785E-1
6,154182215E1;8,974999785E-1
6,164182215E1;8,974999785E-1
6,174182215E1;8,974999785E-1
6,184182215E1;8,974999785E-1
6,194182215E1;8,974999785E-1
6,204182215E1;8,974999785E-1
6,214182215E1;8,974999785E-1
6,224182215E1;8,974999785E-1
6,234182215E1;8,974999785E-1
6,244182215E1;8,974999785E-1
6,254182215E1;8,974999785E-1
6,264182215E1;8,974999785E-1
6,274182215E1;8,974999785E-1
6,284182215E1;8,974999785E-1
6,294182215E1;8,974999785E-1
6,304182215E1;8,974999785E-1
6,314182215E1;8,974999785E-1
6,324182215E1;8,974999785E-1
6,334182215E1;8,974999785E-1
6,344182215E1;8,974999785E-1
6,354182215E1;8,974999785E-1
6,364182215E1;8,974999785E-1
6,374182215E1;8,974999785E-1
6,384182215E1;8,974999785E-1
6,394182215E1;8,974999785E-1
6,404182215E1;8,974999785E-1
6,414182215E1;8,974999785E-1
6,424182215E1;8,974999785E-1
6,434182215E1;8,974999785E-1
6,444182215E1;8,974999785E-1
6,454182215E1;8,974999785E-1
6,464182215E1;8,974999785E-1
6,474182215E1;8,974999785E-1
6,484182215E1;8,974999785E-1
6,494182215E1;8,974999785E-1
6,504182215E1;8,974999785E-1
6,514182215E1;8,974999785E-1
6,524182215E1;8,974999785E-1
6,534182215E1;8,974999785E-1
6,544182215E1;8,974999785E-1
6,554182215E1;8,974999785E-1
6,564182215E1;8,974999785E-1
6,574182215E1;8,974999785E-1
6,584182215E1;8,974999785E-1
6,594182215E1;8,974999785E-1
6,604182215E1;8,974999785E-1
6,614182215E1;8,974999785E-1
6,624182215E1;8,974999785E-1
6,634182215E1;8,974999785E-1
6,644182215E1;8,974999785E-1
6,654182215E1;8,974999785E-1
6,664182215E1;8,974999785E-1
6,674182215E1;8,974999785E-1
6,684182215E1;8,974999785E-1
6,694182215E1;8,974999785E-1
6,704182215E1;8,974999785E-1
6,714182215E1;8,974999785E-1
6,724182215E1;8,974999785E-1
6,734182215E1;8,974999785E-1
6,744182215E1;8,974999785E-1
6,754182215E1;8,974999785E-1
6,764182215E1;8,974999785E-1
6,774182215E1;8,974999785E-1
6,784182215E1;8,974999785E-1
6,794182215E1;8,974999785E-1
6,804182215E1;8,974999785E-1
6,814182215E1;8,974999785E-1
6,824182215E1;8,974999785E-1
6,834182215E1;8,974999785E-1
6,844182215E1;8,974999785E-1
6,854182215E1;8,974999785E-1
6,864182215E1;8,974999785E-1
6,874182215E1;8,974999785E-1
6,884182215E1;8,974999785E-1
6,894182215E1;8,974999785E-1
6,904182215E1;8,974999785E-1
6,914182215E1;8,974999785E-1
6,924182215E1;8,974999785E-1
6,934182215E1;8,974999785E-1
6,944182215E1;8,974999785E-1
6,954182215E1;8,974999785E-1
6,964182215E1;8,974999785E-1
6,974182215E1;8,974999785E-1
6,984182215E1;8,974999785E-1
6,994182215E1;8,974999785E-1
7,004182215E1;8,974999785E-1
7,014182215E1;8,974999785E-1
7,024182215E1;8,974999785E-1
7,034182215E1;8,974999785E-1
7,044182215E1;8,974999785E-1
7,054182215E1;8,974999785E-1
7,064182215E1;8,974999785E-1
7,074182215E1;8,974999785E-1
7,084182215E1;8,974999785E-1
7,094182215E1;8,974999785E-1
7,104182215E1;8,974999785E-1
7,114182215E1;8,974999785E-1
7,124182215E1;8,974999785E-1
7,134182215E1;8,974999785E-1
7,144182215E1;8,974999785E-1
7,154182215E1;8,974999785E-1
7,164182215E1;8,974999785E-1
7,174182215E1;8,974999785E-1
7,184182215E1;8,974999785E-1
7,194182215E1;8,974999785E-1
7,204182215E1;8,974999785E-1
7,214182215E1;8,974999785E-1
7,224182215E1;8,974999785E-1
7,234182215E1;8,974999785E-1
7,244182215E1;8,974999785E-1
7,254182215E1;8,974999785E-1
7,264182215E1;8,974999785E-1
7,274182215E1;8,974999785E-1
7,284182215E1;8,974999785E-1
7,294182215E1;8,974999785E-1
7,304182215E1;8,974999785E-1
7,314182215E1;8,974999785E-1
7,324182215E1;8,974999785E-1
7,334182215E1;8,974999785E-1
7,344182215E1;8,974999785E-1
7,354182215E1;8,974999785E-1
7,364182215E1;8,974999785E-1
7,374182215E1;8,974999785E-1
7,384182215E1;8,974999785E-1
7,394182215E1;8,974999785E-1
7,404182215E1;8,974999785E-1
7,414182215E1;8,974999785E-1
7,424182215E1;8,974999785E-1
7,434182215E1;8,974999785E-1
7,444182215E1;8,974999785E-1
7,454182215E1;8,974999785E-1
7,464182215E1;8,974999785E-1
7,474182215E1;8,974999785E-1
7,484182215E1;8,974999785E-1
7,494182215E1;8,974999785E-1
7,504182215E1;8,974999785E-1
7,514182215E1;8,974999785E-1
7,524182215E1;8,974999785E-1
7,534182215E1;8,974999785E-1
7,544182215E1;8,974999785E-1
7,554182215E1;8,974999785E-1
7,564182215E1;8,974999785E-1
7,574182215E1;8,974999785E-1
7,584182215E1;8,974999785E-1
7,594182215E1;8,974999785E-1
7,604182215E1;8,974999785E-1
7,614182215E1;8,974999785E-1
7,624182215E1;8,974999785E-1
7,634182215E1;8,974999785E-1
7,644182215E1;8,974999785E-1
7,654182215E1;8,974999785E-1
7,664182215E1;8,974999785E-1
7,674182215E1;8,974999785E-1
7,684182215E1;8,974999785E-1
7,694182215E1;8,974999785E-1
7,704182215E1;8,974999785E-1
7,714182215E1;8,974999785E-1
7,724182215E1;8,974999785E-1
7,734182215E1;8,974999785E-1
7,744182215E1;8,974999785E-1
7,754182215E1;8,974999785E-1
7,764182215E1;8,974999785E-1
7,774182215E1;8,974999785E-1
7,784182215E1;8,974999785E-1
7,794182215E1;8,974999785E-1
7,804182215E1;8,974999785E-1
7,814182215E1;8,974999785E-1
7,824182215E1;8,974999785E-1
7,834182215E1;8,974999785E-1
7,844182215E1;8,974999785E-1
7,854182215E1;8,974999785E-1
7,864182215E1;8,974999785E-1
7,874182215E1;8,974999785E-1
7,884182215E1;8,974999785E-1
7,894182215E1;8,974999785E-1
7,904182215E1;8,974999785E-1
7,914182215E1;8,974999785E-1
7,924182215E1;8,974999785E-1
7,934182215E1;8,974999785E-1
7,944182215E1;8,974999785E-1
7,954182215E1;8,974999785E-1
7,964182215E1;8,974999785E-1
7,974182215E1;8,974999785E-1
7,984182215E1;8,974999785E-1
7,994182215E1;8,974999785E-1
8,004182215E1;8,974999785E-1
8,014182215E1;8,974999785E-1
8,024182215E1;8,974999785E-1
8,034182215E1;8,974999785E-1
8,044182215E1;8,974999785E-1
8,054182215E1;8,974999785E-1
8,064182215E1;8,974999785E-1
8,074182215E1;8,974999785E-1
8,084182215E1;8,974999785E-1
8,094182215E1;8,974999785E-1
8,104182215E1;8,974999785E-1
8,114182215E1;8,974999785E-1
8,124182215E1;8,974999785E-1
8,134182215E1;8,974999785E-1
8,144182215E1;8,974999785E-1
8,154182215E1;8,974999785E-1
8,164182215E1;8,974999785E-1
8,174182215E1;8,974999785E-1
8,184182215E1;8,974999785E-1
8,194182215E1;8,974999785E-1
8,204182215E1;8,974999785E-1
8,214182215E1;8,974999785E-1
8,224182215E1;8,974999785E-1
8,234182215E1;8,974999785E-1
8,244182215E1;8,974999785E-1
8,254182215E1;8,974999785E-1
8,264182215E1;8,974999785E-1
8,274182215E1;8,974999785E-1
8,284182215E1;8,974999785E-1
8,294182215E1;8,974999785E-1
8,304182215E1;8,974999785E-1
8,314182215E1;8,974999785E-1
8,324182215E1;8,974999785E-1
8,334182215E1;8,974999785E-1
