"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
8,039288625E1;6,452246189E0;-1,487019634E1;-5,524429321E0
8,049288625E1;2,407777786E0;-7,959126472E0;-5,423332691E0
8,059288625E1;-4,037290096E0;-7,150352478E0;2,940180779E0
8,069288625E1;-7,794619799E-1;-1,141675472E1;4,716253281E0
8,079288625E1;8,733802289E-2;-8,279764175E0;-3,792623878E-1
8,089288625E1;-1,073779106E0;-8,196015358E0;2,072782516E0
8,099288625E1;1,097707391E0;-1,045543861E1;-7,166503668E-1
8,109288625E1;1,230509043E0;-1,056610680E1;2,480160713E0
8,119288625E1;-3,589234054E-1;-1,322752380E1;2,811566591E-1
8,129288625E1;-5,440082073E0;-1,592184162E1;2,437688112E0
8,139288625E1;-1,197607756E0;-5,950351715E0;1,198205948E0
8,149288625E1;-2,436491728E0;-2,827718258E0;1,608574986E0
8,159288625E1;7,685148239E0;-1,566820240E1;-7,779664516E0
8,169288625E1;3,516252756E0;-1,013719273E1;-4,600201607E0
8,179288625E1;-1,283749342E0;-1,334178066E1;-1,292124271E0
8,189288625E1;-3,123830080E0;-5,889334679E0;2,275574446E0
8,199288625E1;6,592226624E-1;-1,094058323E1;-1,080957651E0
8,209288625E1;-4,241278172E-1;-8,050651550E0;1,375274777E0
8,219288625E1;-2,181656122E0;-8,940183640E0;-1,104885817E0
8,229288625E1;1,887937069E0;-1,190369415E1;1,555932879E0
8,239288625E1;1,139581800E0;-1,267179012E1;-2,261815548E0
8,249288625E1;-4,017549038E0;-1,585484314E1;1,945963025E0
8,259288625E1;-4,913661480E0;-1,468116379E1;-2,567498684E0
8,269288625E1;-2,243271112E0;-1,969292998E0;2,144567251E0
8,279288625E1;-3,570091486E0;-2,276770830E0;3,164508045E-1
8,289288625E1;3,166900873E0;-9,734002113E0;-6,287141323E0
8,299288625E1;-6,945167780E-1;-1,226022530E1;-3,966103554E0
8,309288625E1;-9,320043921E-1;-9,089735031E0;3,582653761E0
8,319288625E1;-8,374879137E-3;-1,440778351E1;-2,397010088E0
8,329288625E1;-9,984052777E-1;-7,463213921E0;1,536192179E0
8,339288625E1;-2,314457655E0;-8,020741463E0;-2,246262312E0
8,349288625E1;2,234896421E0;-1,193539906E1;7,674978375E-1
8,359288625E1;3,453441381E0;-1,210469151E1;-1,953739643E0
8,369288625E1;-5,639284611E0;-1,711526299E1;1,907079697E0
8,379288625E1;1,501496196E0;-1,134257793E1;1,235294700E0
8,389288625E1;-3,473780155E0;-1,603191197E-1;2,858824968E0
8,399288625E1;-1,130010486E0;-5,471786976E0;-3,868596077E0
8,409288625E1;1,804786444E0;-6,722635269E0;-9,237491608E0
8,419288625E1;-5,564508915E0;-1,357627773E1;2,188834429E0
8,429288625E1;-1,188036442E0;-1,185464191E1;4,628317356E0
8,439288625E1;5,682953820E-2;-1,185643578E1;-2,041675806E0
8,449288625E1;-3,899104595E0;-8,253443718E0;-2,008176327E0
8,459288625E1;2,197209358E0;-9,885348320E0;1,031306505E0
8,469288625E1;1,592423439E0;-1,292722416E1;-1,013360381E0
8,479288625E1;-4,857429981E0;-1,444666672E1;2,362912297E-1
8,489288625E1;1,420738459E0;-9,857233047E0;2,425125837E0
8,499288625E1;-3,591028690E0;-1,500299811E0;2,081755638E0
8,509288625E1;-2,164906263E0;-5,437091351E0;-9,690931439E-2
8,519288625E1;4,792823792E0;-8,645268440E0;-5,160121918E0
8,529288625E1;-2,163709879E0;-1,280578899E1;-1,340578914E0
8,539288625E1;-8,099704385E-1;-9,721440315E0;4,838287354E0
8,549288625E1;-2,841476798E-1;-1,270708466E1;-3,458226919E0
8,559288625E1;-1,597807288E0;-7,289734364E0;1,280160069E0
8,569288625E1;-4,820341110E0;-9,795019150E0;-2,627319336E0
8,579288625E1;1,825125456E0;-1,236132145E1;7,752745152E-1
8,589288625E1;1,929811478E0;-1,230150127E1;-1,124626637E0
8,599288625E1;-4,639683247E0;-1,512802315E1;9,337990284E-1
8,609288625E1;1,900499344E0;-1,002473068E1;2,716451883E0
8,619288625E1;-3,738785267E0;-1,588834286E0;1,935195327E0
8,629288625E1;-8,189435601E-1;-7,577471256E0;-3,224926710E0
8,639288625E1;3,021536827E0;-7,402794838E0;-5,891727448E0
8,649288625E1;-3,482155085E0;-1,184207916E1;-9,284151793E-1
8,659288625E1;9,044869542E-1;-1,241815090E1;4,409972191E0
8,669288625E1;3,631108403E-1;-1,014736271E1;-1,168295622E0
8,679288625E1;-2,095514536E0;-7,721040249E0;5,563312769E-1
8,689288625E1;-1,613360643E0;-9,638887405E0;-1,183848977E0
8,699288625E1;1,335195065E0;-1,264188004E1;2,554338276E-1
8,709288625E1;1,820339799E0;-1,271246815E1;-5,688936114E-1
8,719288625E1;-5,223531723E0;-1,399382496E1;3,116651475E-1
8,729288625E1;-8,835497499E-1;-4,686343193E0;1,409372568E0
8,739288625E1;-3,833301783E0;-1,480558991E0;1,231705427E0
8,749288625E1;6,400800705E0;-1,302891922E1;-4,239483356E0
8,759288625E1;4,587639332E0;-3,168097258E0;-1,974078715E-1
8,769288625E1;-1,663609982E0;-5,696712494E0;5,194818020E0
8,779288625E1;-2,392224550E0;-1,326820183E1;1,922633052E0
8,789288625E1;-1,051645517E0;-7,870592117E0;8,757730722E-1
8,799288625E1;-2,522035122E0;-8,434102058E0;-2,097907305E0
8,809288625E1;1,685743570E0;-1,225603771E1;2,033899277E-1
8,819288625E1;2,593819857E0;-1,184566879E1;-2,361716032E0
8,829288625E1;-4,658825874E0;-1,684008789E1;2,237887383E0
8,839288625E1;3,026920557E-1;-1,123190975E1;8,201399446E-1
8,849288625E1;-3,579662561E0;7,477571070E-2;2,285145521E0
8,859288625E1;-1,427318692E0;-8,139185905E0;-4,031308174E0
8,869288625E1;3,384647608E0;-5,420939922E0;-4,740779877E0
8,879288625E1;-3,590430260E0;-1,667139435E1;-2,614158630E0
8,889288625E1;-2,057229280E0;-1,439522076E1;4,320241451E0
8,899288625E1;1,492523074E0;-9,352945328E0;-8,781659007E-1
8,909288625E1;-2,560918331E0;-8,674580574E0;-1,597209096E0
8,919288625E1;8,727820516E-1;-1,067976570E1;1,173679471E0
8,929288625E1;2,760719061E0;-1,266580868E1;-1,400997639E0
8,939288625E1;-4,836492538E0;-1,790130424E1;1,130608693E-1
8,949288625E1;4,031906128E0;-1,072104168E1;1,019940615E0
8,959288625E1;-1,678565025E0;-2,270788670E0;2,279163599E0
8,969288625E1;5,855237007E0;-9,119645119E0;-1,124507046E1
8,979288625E1;5,988038778E-1;-1,356610775E1;-1,074078274E1
8,989288625E1;-4,896313190E0;-7,499105930E0;9,726824164E-1
8,999288625E1;8,159525394E-1;-1,263649654E1;2,155334949E0
9,009288625E1;5,826523304E-1;-1,017727280E1;-1,331007600E0
9,019288625E1;-1,852044702E0;-8,249854088E0;5,102694035E-1
9,029288625E1;-1,479960799E0;-1,154835987E1;6,592226624E-1
9,039288625E1;2,470589399E0;-1,269990635E1;-3,180659533E0
9,049288625E1;-1,138983607E0;-1,584646797E1;-2,847459018E-1
9,059288625E1;7,986045480E-1;-1,108175945E1;1,597209096E0
9,069288625E1;-8,039883971E-1;-5,748157978E0;1,369292736E0
9,079288625E1;-3,457628787E-1;-6,619743824E0;-4,461417675E0
9,089288625E1;4,948955536E0;-1,402134228E1;-4,284348965E0
9,099288625E1;-1,731805444E0;-1,666421509E1;-4,534398913E-1
9,109288625E1;-3,052643538E0;-6,524629116E0;3,349353552E0
9,119288625E1;-5,425725579E-1;-1,154776192E1;-2,586043119E0
9,129288625E1;9,218349457E-1;-7,344171047E0;2,050050735E0
9,139288625E1;-2,087737769E-1;-1,081496048E1;6,352944374E-1
9,149288625E1;3,699902058E0;-1,115474129E1;-8,255238086E-2
9,159288625E1;1,239482164E0;-1,356012630E1;-4,701896608E-1
9,169288625E1;-5,749354839E0;-1,857847404E1;3,510869026E0
9,179288625E1;1,780858278E0;-6,247660160E0;1,091725349E0
9,189288625E1;-2,507079840E0;5,306084156E-1;2,875574589E0
9,199288625E1;5,275575638E0;-1,911685753E1;-9,403793335E0
9,209288625E1;1,329213023E0;-6,166902065E0;-6,082555294E0
9,219288625E1;-3,941577196E0;-5,041677475E0;5,729015827E0
9,229288625E1;-4,133601189E-1;-1,029212856E1;-1,207179070E0
9,239288625E1;1,424925923E0;-8,277970314E0;1,500898004E0
9,249288625E1;-2,894717216E0;-9,461818695E0;-4,450051785E0
9,259288625E1;4,381856441E0;-1,106142044E1;1,584646821E0
9,269288625E1;2,129014015E0;-1,330349541E1;9,421738982E-1
9,279288625E1;-5,227120876E0;-1,688495255E1;1,914258122E0
9,289288625E1;2,921636343E0;-7,804191113E0;2,301895380E0
9,299288625E1;-2,251047850E0;-1,426122308E0;2,116451740E0
9,309288625E1;7,169494629E0;-1,814058685E1;-9,914062500E0
9,319288625E1;3,702893019E0;-9,487542152E0;-6,576074600E0
9,329288625E1;-5,572285652E0;-6,269793510E0;3,120240688E0
9,339288625E1;-2,548356056E-1;-1,159083271E1;4,569094658E0
9,349288625E1;8,135597110E-1;-7,788637638E0;1,492523074E0
9,359288625E1;-1,415952802E0;-7,247261524E0;1,077966571E0
9,369288625E1;3,387040377E0;-1,095135117E1;1,126421213E0
9,379288625E1;1,760519266E0;-1,309113312E1;-1,497906923E0
9,389288625E1;-5,551946640E0;-1,630110359E1;2,104487419E0
9,399288625E1;-4,840680122E0;-1,374736404E1;-8,835497499E-1
9,409288625E1;-1,977069736E0;-1,184447169E0;2,524427891E0
9,419288625E1;-3,824927092E0;-2,108076811E0;9,523434043E-1
9,429288625E1;3,819543123E0;-8,469395638E0;-6,478567123E0
9,439288625E1;5,234299302E-1;-1,466082478E1;8,177471161E-1
9,449288625E1;-1,550549030E0;-1,078445148E1;4,920839787E0
9,459288625E1;-5,150550604E-1;-1,338066387E1;3,840480447E-1
9,469288625E1;-1,809572101E0;-7,493124008E0;1,814955950E0
9,479288625E1;4,039084435E0;-1,083111191E1;2,318047047E0
9,489288625E1;9,290133715E-1;-1,208854008E1;-1,896311998E0
9,499288625E1;-5,789434433E0;-1,744068527E1;1,886740685E0
9,509288625E1;-3,564707518E0;-1,367139244E1;-2,651247501E0
9,519288625E1;-2,761915445E0;-6,382854581E-1;2,266601324E0
9,529288625E1;-3,204587698E0;-1,719841242E0;4,450650215E-1
9,539288625E1;3,060420275E0;-8,477770805E0;-5,422734261E0
9,549288625E1;-4,648058116E-1;-1,279262829E1;-1,846660852E0
9,559288625E1;-1,068993568E0;-9,915857315E0;4,288536549E0
9,569288625E1;-1,828714728E0;-1,257368469E1;-1,477568030E0
9,579288625E1;-1,176072359E0;-7,346563816E0;1,187438250E0
9,589288625E1;-1,264008522E0;-1,042732334E1;-2,483151674E0
9,599288625E1;6,502495408E-1;-1,216750336E1;-7,052844763E-1
9,609288625E1;2,516651154E0;-1,305942822E1;-7,417750359E-2
9,619288625E1;-5,950950146E0;-1,428275871E1;-5,515456200E-1
9,629288625E1;3,439682484E0;-8,939585686E0;2,343769789E0
9,639288625E1;-4,328616142E0;-1,622333765E0;1,509871125E0
9,649288625E1;5,840879917E0;-1,336989689E1;-7,131209850E0
9,659288625E1;-3,864408433E-1;-1,264367485E1;-4,067798555E-1
9,669288625E1;-5,561518192E0;-8,882756233E0;1,746760488E0
9,679288625E1;-8,297112584E-1;-1,380897903E1;-6,915257573E-1
9,689288625E1;1,227517962E0;-8,197810173E0;3,583251834E-1
9,699288625E1;-1,861017823E0;-1,002293587E1;-3,408575773E0
9,709288625E1;3,638885021E0;-1,038066292E1;9,320043921E-1
9,719288625E1;2,094317913E0;-1,269512081E1;-3,565305769E-1
9,729288625E1;-4,773082733E0;-1,461715508E1;-7,130611539E-1
9,739288625E1;3,615555048E0;-9,658030510E0;2,468196630E0
9,749288625E1;-4,018745422E0;-1,281356573E0;1,281954765E0
9,759288625E1;5,548955917E0;-1,551506233E1;-7,943572998E0
9,769288625E1;2,082952023E0;-1,311087322E1;-1,229312658E0
9,779288625E1;-5,758327484E0;-8,112266541E0;1,950150490E0
9,789288625E1;-5,587241054E-1;-1,307378483E1;-1,235892892E0
9,799288625E1;1,613360643E0;-8,640482903E0;7,914260626E-1
9,809288625E1;-3,452843189E0;-9,111269951E0;-4,254438877E0
9,819288625E1;2,599801779E0;-1,135753250E1;1,868794441E0
9,829288625E1;3,346960783E0;-1,184387398E1;-3,798605800E-1
9,839288625E1;-4,194019794E0;-1,595115376E1;-1,788634956E-1
9,849288625E1;2,016551256E0;-9,294919968E0;2,797807932E0
9,859288625E1;-1,366301775E0;-3,177668571E0;9,912267923E-1
9,869288625E1;2,153540373E0;-1,092802143E1;-7,076773167E0
9,879288625E1;5,669195175E0;-1,332203960E1;-5,414359570E0
9,889288625E1;-3,368496180E0;-1,394237900E1;-1,394417405E0
9,899288625E1;-2,278565407E0;-7,110272408E0;4,739583492E0
9,909288625E1;1,238285661E0;-1,000080204E1;-9,296116233E-1
9,919288625E1;-1,286142170E-1;-7,130611420E0;2,104487419E0
9,929288625E1;-6,759724021E-2;-9,960722923E0;6,975077987E-1
9,939288625E1;3,541975737E0;-1,126062298E1;1,173679471E0
9,949288625E1;-1,264606714E0;-1,381376553E1;-2,853440940E-1
9,959288625E1;-5,983851433E0;-1,681675720E1;8,584251404E-1
9,969288625E1;5,982056856E-1;-5,867201328E0;1,133599758E0
9,979288625E1;-2,152942181E0;-5,514857769E0;-1,972882271E0
9,989288625E1;7,970492363E0;-1,750828362E1;-7,799405575E0
9,999288625E1;-2,344966173E0;-1,454058456E1;9,870393574E-2
1,000928862E2;-2,955136061E0;-6,498308182E0;4,060021877E0
1,001928862E2;1,573280841E-1;-1,075753212E1;-1,298106313E0
1,002928862E2;3,822534084E-1;-6,558726788E0;2,168495417E0
1,003928862E2;-5,389832854E-1;-1,003848934E1;1,108475089E0
1,004928862E2;2,746362209E0;-1,121157074E1;1,654038668E0
1,005928862E2;3,385843933E-1;-1,268794250E1;-2,715853751E-1
1,006928862E2;-6,449255466E0;-1,603011703E1;2,827120066E0
1,007928862E2;1,379462242E0;-6,889534473E0;8,554341197E-1
1,008928862E2;-2,706880569E0;-2,194218397E0;2,207977057E0
1,009928862E2;8,808578491E0;-1,796172333E1;-8,203194618E0
1,010928862E2;3,413959742E0;-8,785248756E0;-6,372086525E0
1,011928862E2;-6,404987812E0;-8,424530029E0;1,536790371E0
1,012928862E2;-9,457631707E-1;-1,094417286E1;4,869394302E0
1,013928862E2;1,637288928E0;-8,257631302E0;8,542376757E-1
1,014928862E2;-1,021137118E0;-7,166503906E0;2,054238319E0
1,015928862E2;4,150949001E0;-1,114337540E1;2,105684042E0
1,016928862E2;1,569691658E0;-1,243968678E1;1,094716340E-1
1,017928862E2;-5,560919762E0;-1,647996712E1;1,328016520E0
1,018928862E2;-5,905486107E0;-1,456152248E1;-2,178664923E0
1,019928862E2;-2,178066730E0;-3,114856958E0;1,650449395E0
1,020928862E2;-3,510869026E0;-1,287338614E0;1,296311617E0
1,021928862E2;4,598406792E0;-1,179063320E1;-5,977271080E0
1,022928862E2;-5,768496990E0;-7,582256794E0;-1,118046403E0
1,023928862E2;-9,044869542E-1;-9,186046600E0;3,792623997E0
1,024928862E2;8,171489239E-1;-9,619745255E0;-3,008974493E-1
1,025928862E2;-4,887340367E-1;-6,926024914E0;1,686341763E0
1,026928862E2;-3,768695518E-2;-1,089033413E1;2,255235314E-1
1,027928862E2;3,195614576E0;-1,147956657E1;1,805982947E0
1,028928862E2;-1,301695466E0;-1,357687569E1;-1,273579836E0
1,029928862E2;-6,750751019E0;-1,582852173E1;1,115055323E0
1,030928862E2;4,677968323E-1;-6,163911343E0;6,412764788E-1
1,031928862E2;-3,071187973E0;-6,699903607E-1;2,117049932E0
1,032928862E2;7,052844524E0;-1,617607880E1;-7,073781967E0
1,033928862E2;2,695514679E0;-6,714260101E0;-6,692724705E0
1,034928862E2;-4,355535507E0;-7,861020565E0;1,324427366E0
1,035928862E2;-9,912267923E-1;-1,015035343E1;4,183252335E0
1,036928862E2;1,119242787E0;-8,320442200E0;3,672982752E-1
1,037928862E2;-4,642075896E-1;-7,561319351E0;1,834098577E0
1,038928862E2;1,872383654E-1;-1,071266651E1;1,584646821E0
1,039928862E2;2,152343988E0;-1,240738392E1;8,799605370E-1
1,040928862E2;-4,371686935E0;-1,542712593E1;1,263410330E0
1,041928862E2;-5,845665932E0;-1,463031578E1;-5,688936114E-1
1,042928862E2;-1,820339799E0;-4,052843571E0;1,633699656E0
1,043928862E2;-3,519243956E0;-7,004988194E-1;1,393819213E0
1,044928862E2;4,715655327E0;-1,189591789E1;-5,538187981E0
1,045928862E2;7,172485590E-1;-1,212263775E1;-3,887738705E0
1,046928862E2;-1,074975610E0;-9,037691116E0;3,501297712E0
1,047928862E2;7,657032609E-1;-9,095717430E0;-4,360919297E-1
1,048928862E2;-2,458625287E-1;-7,385447025E0;1,226321578E0
1,049928862E2;1,680957973E-1;-1,154357433E1;-2,051845491E-1
1,050928862E2;3,019144058E0;-1,177747345E1;1,635494232E0
1,051928862E2;-1,837089539E0;-1,469611835E1;-7,579265833E-1
1,052928862E2;-6,611369133E0;-1,614856148E1;6,640082598E-2
1,053928862E2;-1,764706671E-1;-5,659025669E0;1,225125194E0
1,054928862E2;-3,223132133E0;-5,670989752E-1;2,295913219E0
1,055928862E2;6,574280262E0;-1,563589954E1;-6,870391846E0
1,056928862E2;1,305882931E0;-7,064210415E0;-6,019743443E0
1,057928862E2;-3,051447153E0;-6,500700951E0;5,180460930E0
1,058928862E2;-1,113858938E0;-1,386820221E1;5,106283665E0
1,059928862E2;7,232306600E-1;-7,202994347E0;1,835893154E0
1,060928862E2;-1,438086390E0;-8,169694901E0;1,043868899E0
1,061928862E2;3,428316593E0;-1,114098263E1;1,359721422E0
1,062928862E2;1,501496136E-1;-1,191266727E1;-2,882753134E0
1,063928862E2;-5,980261803E0;-1,736770439E1;1,126421213E0
1,064928862E2;-2,556730986E0;-1,215015507E1;-9,553344250E-1
1,065928862E2;-2,974278450E0;-7,519445419E-1;2,453839540E0
1,066928862E2;-2,055434704E0;-3,581457376E0;-7,896314859E-1
1,067928862E2;1,757528186E0;-6,667600155E0;-6,967899323E0
1,068928862E2;-1,060618639E0;-1,450110340E1;-1,577468276E0
1,069928862E2;-9,056833982E-1;-1,196052361E1;5,175076962E0
1,070928862E2;1,449452281E0;-7,911269665E0;5,186443329E-1
1,071928862E2;-1,186840057E0;-7,464410305E0;2,111067772E0
1,072928862E2;3,771088600E0;-1,102732277E1;2,215753794E0
1,073928862E2;1,424327731E0;-1,240798187E1;-5,012963414E-1
1,074928862E2;-5,242076397E0;-1,611805344E1;2,284547329E0
1,075928862E2;-5,362315655E0;-1,439282799E1;-2,075175524E0
1,076928862E2;-2,224726915E0;-1,965105653E0;2,298306227E0
1,077928862E2;-3,372085333E0;-1,597209096E0;6,293123364E-1
1,078928862E2;4,543970108E0;-9,835697174E0;-6,530611038E0
1,079928862E2;5,000999570E-1;-1,075155067E1;6,819544733E-2
1,080928862E2;-2,148156643E0;-9,014361382E0;4,533202648E0
1,081928862E2;-7,663014531E-1;-1,325922871E1;2,401197433E0
1,082928862E2;-2,398804724E-1;-7,019345284E0;2,012363911E0
1,083928862E2;-1,846660852E0;-8,480761528E0;-1,530210137E0
1,084928862E2;2,237887383E0;-1,215374470E1;6,095715761E-1
1,085928862E2;1,677966833E0;-1,253181076E1;-1,529611826E0
1,086928862E2;-5,492125988E0;-1,583809280E1;-2,303091735E-1
1,087928862E2;3,261417150E0;-9,970891953E0;3,139981508E0
1,088928862E2;-3,851846218E0;-7,375875711E-1;1,578664780E0
1,089928862E2;6,131607890E-1;-9,455837250E0;-6,943971157E0
1,090928862E2;2,728415966E0;-9,734601021E0;-6,206383705E0
1,091928862E2;-4,492524624E0;-1,094118118E1;-2,947359324E0
1,092928862E2;7,190431952E-1;-1,358106327E1;3,291925669E0
1,093928862E2;9,696913958E-1;-9,984650612E0;-3,487538993E-1
1,094928862E2;-1,567298889E0;-8,477172852E0;-2,973082066E-1
1,095928862E2;3,614358664E0;-1,142393398E1;9,607182741E-1
1,096928862E2;2,450250387E0;-1,196531010E1;-2,885744095E0
1,097928862E2;-6,681957245E0;-1,701476288E1;2,931207716E-1
1,098928862E2;1,740778536E-1;-1,059362411E1;1,816750646E0
1,099928862E2;-3,393022537E0;-7,537391186E-1;2,643470764E0
1,100928862E2;-1,207777262E0;-7,165905476E0;-3,296711445E0
1,101928862E2;2,759522676E0;-5,526822090E0;-5,163113117E0
1,102928862E2;-2,421536446E0;-1,431446362E1;-1,152144074E0
1,103928862E2;-5,024927482E-2;-1,268674564E1;4,770689964E0
1,104928862E2;3,948157281E-2;-1,075753212E1;-7,645068169E-1
1,105928862E2;-1,044467092E0;-7,988438606E0;9,326026440E-1
1,106928862E2;-8,350951076E-1;-1,003430176E1;-6,011967063E-1
1,107928862E2;2,106880426E0;-1,245942783E1;-1,962114573E0
1,108928862E2;2,380858511E-1;-1,340698528E1;-4,725824594E-1
1,109928862E2;-2,369492531E0;-1,173978615E1;-9,786644578E-1
1,110928862E2;1,616949916E0;-6,440282345E0;1,386042476E0
1,111928862E2;-1,891526341E0;-4,902295589E0;-1,327418327E0
1,112928862E2;7,113263607E0;-1,750768471E1;-8,514261246E0
1,113928862E2;-2,836092949E0;-1,506341648E1;-4,432703853E-1
1,114928862E2;-3,094517946E0;-7,214958668E0;5,161916733E0
1,115928862E2;1,680957973E-1;-1,134975624E1;-1,902294040E0
1,116928862E2;1,251446247E0;-6,731009960E0;1,086341500E0
1,117928862E2;-1,135992527E0;-9,809376717E0;-2,730210543E0
1,118928862E2;3,698705673E0;-1,111107159E1;1,499701619E0
1,119928862E2;5,724828243E-1;-1,372822189E1;6,580262445E-3
1,120928862E2;-2,496312141E0;-1,237508011E1;-1,737787485E0
1,121928862E2;9,170492887E-1;-5,797211170E0;9,690931439E-1
1,122928862E2;-3,194418192E0;-4,234099865E0;-5,078766346E-1
1,123928862E2;7,392625332E0;-1,883330917E1;-8,830113411E0
1,124928862E2;-3,327818155E0;-1,608335686E1;-2,512463629E-1
1,125928862E2;-3,809971809E0;-6,848258495E0;4,143770695E0
1,126928862E2;2,129612118E-1;-1,102134132E1;-2,295315027E0
1,127928862E2;7,944171429E-1;-7,448258877E0;8,644071817E-1
1,128928862E2;-1,792224169E0;-1,048594666E1;-1,914856315E0
1,129928862E2;3,531806231E0;-1,082871914E1;1,792224169E0
1,130928862E2;2,673979402E-1;-1,345663643E1;9,212367237E-2
1,131928862E2;-5,642873764E0;-1,618325806E1;2,462214470E0
1,132928862E2;1,741376638E0;-7,027719975E0;1,239482164E0
1,133928862E2;-2,418545485E0;-9,206385016E-1;2,445464849E0
1,134928862E2;8,264809608E0;-1,965285110E1;-8,257631302E0
1,135928862E2;2,849851847E0;-6,585646152E0;-6,119045734E0
1,136928862E2;-4,294518471E0;-6,726224422E0;4,742574692E0
1,137928862E2;-1,329213023E0;-1,258923817E1;5,056034088E0
1,138928862E2;1,122233868E0;-6,965506554E0;2,829512656E-1
1,139928862E2;-1,222732425E0;-7,392625332E0;1,532602906E0
1,140928862E2;4,116851330E0;-1,112483025E1;1,291526079E0
1,141928862E2;1,335793257E0;-1,286441231E1;-2,361716032E0
1,142928862E2;-5,324628353E0;-1,651167297E1;3,304488182E0
1,143928862E2;-4,191029072E0;-1,302772331E1;-1,323829174E0
1,144928862E2;-2,705085993E0;-6,329016089E-1;2,633899450E0
1,145928862E2;6,785446644E0;-1,924008942E1;-8,010572433E0
1,146928862E2;3,205784082E0;-6,034100533E0;-7,144968510E0
1,147928862E2;-4,047459602E0;-6,477370739E0;5,159523964E0
1,148928862E2;-1,305882931E0;-1,199462128E1;4,630710125E0
1,149928862E2;1,322034478E0;-7,439285755E0;9,936196208E-1
1,150928862E2;-1,963310957E0;-6,837490559E0;3,170489892E-2
1,151928862E2;4,012763500E0;-1,122473145E1;1,936989903E0
1,152928862E2;5,545366406E-1;-1,239482117E1;-2,755335331E0
1,153928862E2;-6,815357208E0;-1,723071671E1;1,686341763E0
1,154928862E2;-2,703291416E0;-1,207956696E1;-1,253839016E0
1,155928862E2;-3,334996462E0;7,674978375E-1;2,789433002E0
1,156928862E2;-2,505285263E0;-3,430111170E0;-4,139583111E-1
1,157928862E2;2,016551256E0;-7,294519901E0;-6,372086525E0
1,158928862E2;-1,416550994E0;-1,327956772E1;8,434699774E-1
1,159928862E2;6,705885530E-1;-1,443589878E1;5,874977589E0
1,160928862E2;5,964110494E-1;-1,109073257E1;-9,355936646E-1
1,161928862E2;-1,461416483E0;-7,368697166E0;1,331007600E0
1,162928862E2;-8,309076428E-1;-1,053081226E1;-6,041877344E-2
1,163928862E2;4,719842672E-1;-1,255155087E1;-3,445066452E0
1,164928862E2;3,463610709E-1;-1,255095291E1;-5,682953820E-2
1,165928862E2;-2,755933523E0;-1,209870911E1;-1,706082582E0
1,166928862E2;7,052844763E-1;-6,488736629E0;1,298106313E0
1,167928862E2;-2,637488842E0;-3,294916868E0;-6,592226624E-1
1,168928862E2;6,069394588E0;-1,932323837E1;-1,080060291E1
1,169928862E2;9,409775138E-1;-1,308515072E1;-1,106680483E-1
1,170928862E2;-2,576471806E0;-1,144786167E1;4,016951084E0
1,171928862E2;-1,657029688E-1;-1,236371422E1;-8,967102766E-1
1,172928862E2;-1,521835208E0;-7,533802032E0;1,528415442E0
1,173928862E2;-1,663609982E0;-9,834501266E0;-1,579262912E-1
1,174928862E2;1,147956610E0;-1,242114258E1;-3,384647608E0
1,175928862E2;-1,093519926E0;-1,340399456E1;-8,255238086E-2
1,176928862E2;-2,117648125E0;-1,138205910E1;-9,607182741E-1
1,177928862E2;-6,023930907E-1;-5,364109993E0;1,000798106E0
1,178928862E2;-1,599601984E0;-4,753940582E0;-2,126621008E0
1,179928862E2;8,526225090E0;-1,795514297E1;-8,440681458E0
1,180928862E2;-1,719243050E0;-1,455314732E1;-4,097708762E-1
1,181928862E2;-3,848257065E0;-6,506682873E0;5,410770416E0
1,182928862E2;6,346961856E-1;-1,020718288E1;-3,176472187E-1
1,183928862E2;1,346560955E0;-7,703094482E0;1,196411371E0
1,184928862E2;-1,789233088E0;-1,028195858E1;-1,721635938E0
1,185928862E2;3,966103554E0;-1,094477081E1;1,502692580E0
1,186928862E2;7,974081635E-1;-1,292542934E1;7,878368497E-1
1,187928862E2;-5,718846321E0;-1,749033737E1;1,635494232E0
1,188928862E2;9,194421172E-1;-5,989234924E0;9,086744189E-1
1,189928862E2;-2,418545485E0;-2,907279432E-1;1,891526341E0
1,190928862E2;8,469395638E0;-1,961875343E1;-1,027717304E1
1,191928862E2;2,441277266E0;-7,606783390E0;-5,927619934E0
1,192928862E2;-4,701298237E0;-6,619743824E0;4,836492538E0
1,193928862E2;-5,928218365E-1;-1,294397449E1;4,971687317E0
1,194928862E2;1,038485050E0;-7,607381344E0;1,077368379E0
1,195928862E2;-1,244267821E0;-1,011027431E1;-2,563311338E0
1,196928862E2;2,371287346E0;-1,093938732E1;1,963909149E0
1,197928862E2;2,129612207E0;-1,283689499E1;-9,960124493E-1
1,198928862E2;-4,630710125E0;-1,663071632E1;2,746960402E0
1,199928862E2;2,690130949E0;-8,216354370E0;2,270788670E0
1,200928862E2;-2,807379246E0;-1,747358680E0;2,229512453E0
1,201928862E2;8,477172852E0;-1,740898132E1;-8,657830238E0
1,202928862E2;3,217748165E0;-7,685148239E0;-4,752744198E0
1,203928862E2;-4,418945312E0;-8,691329956E0;1,207179070E0
1,204928862E2;-1,138983607E0;-1,012223816E1;4,951348305E0
1,205928862E2;-5,982056609E-4;-7,772486210E0;1,054038405E0
