"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
9,565750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,575750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,585750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,595750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,605750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,615750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,625750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,635750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,645750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,655750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,665750799E1;-3,686695099E-1;9,437437057E-1;-1,990573168E0
9,675750799E1;8,089937568E-1;-6,570880890E0;4,214768410E0
9,685750799E1;8,089937568E-1;-6,570880890E0;4,214768410E0
9,695750799E1;8,089937568E-1;-6,570880890E0;4,214768410E0
9,705750799E1;9,268352509E0;-1,918406487E0;-2,010269165E0
9,715750799E1;4,002001762E0;-2,940409660E0;-5,251468658E0
9,725750799E1;4,002001762E0;-2,940409660E0;-5,251468658E0
9,735750799E1;2,947576284E0;1,651885986E0;3,871130466E0
9,745750799E1;-5,148025990E0;9,185359001E0;4,930913448E0
9,755750799E1;-5,148025990E0;9,185359001E0;4,930913448E0
9,765750799E1;-1,468769431E0;2,861573696E0;-1,086108685E-1
9,775750799E1;-8,309144974E0;-7,678041458E-1;5,112469673E0
9,785750799E1;-1,610124856E-1;-2,608693123E0;4,309576511E0
9,795750799E1;3,438725471E0;9,324674606E-1;-7,892067432E-1
9,805750799E1;1,192023993E0;1,999288082E0;-1,151928663E0
9,815750799E1;3,449903727E0;-1,825839996E0;2,689208031E0
9,825750799E1;4,123857498E0;-3,947242737E0;-2,074417353E0
9,835750799E1;-2,999229431E-1;-4,190543175E0;-9,403171539E-1
9,845750799E1;-6,808419228E0;-4,730332375E0;-2,051862478E0
9,855750799E1;-1,470098019E0;5,413136482E0;8,042995930E-1
9,865750799E1;-5,165123940E0;7,552650928E0;2,754272938E0
9,875750799E1;1,050398827E1;-1,270338821E1;-7,499270439E0
9,885750799E1;-1,318943620E0;-6,550970078E-1;-1,424172878E0
9,895750799E1;-5,492218971E0;5,398495674E0;6,863403320E0
9,905750799E1;1,220885396E0;-4,675636292E0;3,393140316E0
9,915750799E1;2,302960157E0;2,649963856E0;5,412479639E-1
9,925750799E1;5,270280838E-1;7,547378540E-2;-4,484253883E0
9,935750799E1;8,653865814E0;-3,028078079E0;-7,291386127E-1
9,945750799E1;4,145806313E0;-3,353129387E0;-6,381173611E0
9,955750799E1;-5,788728714E0;-7,687799454E0;4,956447124E0
9,965750799E1;2,678913593E0;3,817367554E-2;5,044833660E0
9,975750799E1;-4,884678364E0;8,955114365E0;5,722310543E0
9,985750799E1;-2,154537916E0;5,581188202E-1;-2,115116119E0
9,995750799E1;1,246623755E0;2,501773357E0;-2,556142807E-1
1,000575080E2;-3,292694092E0;-5,993713379E0;7,390553951E-1
1,001575080E2;-1,470039368E0;8,779783249E-1;5,186709881E0
1,002575080E2;3,331703186E0;1,552265167E0;-2,896188259E0
1,003575080E2;1,184150577E0;1,584807396E0;-4,181258678E-1
1,004575080E2;3,904834986E0;-9,748001099E-1;2,521545410E0
1,005575080E2;4,851765156E0;-4,683479309E0;-2,791114569E0
1,006575080E2;-6,077814102E-1;-2,641288757E0;3,878125548E-1
1,007575080E2;-5,669945717E0;-3,388275146E0;-1,944909811E0
1,008575080E2;-2,764216900E0;4,775008202E0;2,382176876E0
1,009575080E2;-5,217157841E0;7,967016697E0;2,772869110E0
1,010575080E2;1,155755234E1;-1,554202938E1;-6,583202362E0
1,011575080E2;-8,383677602E-1;-2,752429962E0;-3,460866451E0
1,012575080E2;-7,590597630E0;2,596250534E0;8,183513641E0
1,013575080E2;2,071357727E0;-4,873583794E0;2,786017179E0
1,014575080E2;3,005142450E0;2,347051144E0;-2,254102230E-1
1,015575080E2;-8,277301788E-1;2,154064178E-1;-4,631994724E0
1,016575080E2;1,027489758E1;-2,668796539E0;6,031656265E-1
1,017575080E2;3,844554424E0;-3,154904366E0;-6,184906960E0
1,018575080E2;-7,119987965E0;-8,112648010E0;3,697863102E0
1,019575080E2;3,412289619E0;6,209487915E-1;6,270625114E0
1,020575080E2;-5,241333961E0;7,776197433E0;4,875686646E0
1,021575080E2;-1,506662369E0;2,630661011E0;-7,877662182E-1
1,022575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,023575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,024575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,025575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,026575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,027575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,028575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,029575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,030575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,031575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,032575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,033575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,034575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,035575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,036575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,037575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,038575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,039575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,040575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,041575080E2;1,783968568E0;1,211798668E0;-1,730339527E0
1,042575080E2;-2,697261572E0;4,850262165E0;1,746910214E0
1,043575080E2;-2,697261572E0;4,850262165E0;1,746910214E0
1,044575080E2;-2,697261572E0;4,850262165E0;1,746910214E0
1,045575080E2;-1,146658897E0;-6,147099495E0;2,791580677E0
1,046575080E2;-3,213681221E0;3,048595905E0;7,354167938E0
1,047575080E2;2,171573162E0;-3,844464302E0;-6,587405205E-1
1,048575080E2;1,979239941E0;1,747708797E0;-8,634579182E-1
1,049575080E2;4,188544750E-1;5,932712555E-2;-3,433027983E0
1,050575080E2;9,197101593E0;-2,514614105E0;-1,047987938E0
1,051575080E2;4,954348564E0;-2,179342270E0;-4,553146839E0
1,052575080E2;-5,838010311E0;-7,566937447E0;4,541975021E0
1,053575080E2;3,493470192E0;9,911804199E-1;6,519918442E0
1,054575080E2;-4,827788830E0;8,806390762E0;5,409291267E0
1,055575080E2;1,124031544E-1;4,850711823E-1;-3,599134922E0
1,056575080E2;4,973456860E-1;3,653537273E0;-3,136516809E0
1,057575080E2;-3,459772587E0;-4,562870979E0;5,252124786E0
1,058575080E2;-1,622613788E0;-1,973166466E0;4,075925827E0
1,059575080E2;3,603534460E0;9,714469910E-1;-4,124185085E0
1,060575080E2;1,347045898E0;2,081853867E0;-2,221658230E-1
1,061575080E2;4,142241955E0;-2,383939743E0;2,733459473E-1
1,062575080E2;3,347990513E0;-3,342061043E0;-3,233933449E0
1,063575080E2;4,295302629E-1;-4,259698868E0;-1,289156675E-1
1,064575080E2;-6,814255714E0;-4,517792702E0;-4,201508760E-1
1,065575080E2;-2,101665735E0;4,727417469E0;2,092559338E0
1,066575080E2;-5,404970169E0;8,410668373E0;2,719426870E0
1,067575080E2;4,618979454E0;-9,912627220E0;-5,038498402E0
1,068575080E2;-1,220069170E0;-4,472067833E0;-2,291985989E0
1,069575080E2;-4,734906197E0;5,537798405E0;7,217478275E0
1,070575080E2;2,115802765E0;-5,191903114E0;4,319135666E0
1,071575080E2;3,434941292E0;2,541574001E0;7,212662697E-2
1,072575080E2;3,777821064E-1;-1,264839172E-1;-4,883641720E0
1,073575080E2;9,748921394E0;-1,867225647E0;5,936100483E-1
1,074575080E2;3,479286432E0;-3,393937111E0;-6,128967762E0
1,075575080E2;-6,309982300E0;-7,007064819E0;4,194762230E0
1,076575080E2;2,508262634E0;8,278560638E-1;6,347443581E0
1,077575080E2;-4,493130207E0;9,137972832E0;5,292212963E0
1,078575080E2;-5,114858747E-1;9,659128189E-1;-3,035556793E0
1,079575080E2;1,744834661E0;3,836349487E0;-3,125018120E0
1,080575080E2;-4,649775505E0;-5,277859688E0;6,227190495E-1
1,081575080E2;-1,797334075E0;-9,387674332E-1;4,247828960E0
1,082575080E2;2,538246393E0;-2,741785049E-1;-4,694366932E0
1,083575080E2;1,745699644E0;1,970801830E0;-1,572132111E-2
1,084575080E2;3,201061249E0;-1,705407143E0;-3,177136183E0
1,085575080E2;4,583467007E0;-3,707139015E0;-3,109391689E0
1,086575080E2;3,599359989E-1;-5,887980461E0;4,195045233E-1
1,087575080E2;-5,257804394E0;-5,251844406E0;-1,825387478E0
1,088575080E2;-2,956582069E0;5,518071175E0;2,794674635E0
1,089575080E2;-5,482065201E0;8,199889183E0;2,775755644E0
1,090575080E2;1,121193314E1;-1,532976913E1;-1,065081596E1
1,091575080E2;1,338901162E0;-4,038425446E0;-3,316212654E0
1,092575080E2;-5,598938465E0;3,867213726E0;1,022188282E1
1,093575080E2;2,623808622E0;-4,121160507E0;4,857369661E-1
1,094575080E2;2,238885164E0;2,442600727E0;-1,398742318E0
1,095575080E2;1,143883824E0;3,282337189E-1;-4,280642509E0
1,096575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,097575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,098575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,099575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,100575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,101575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,102575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,103575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,104575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,105575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,106575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,107575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,108575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,109575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,110575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,111575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,112575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,113575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,114575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,115575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,116575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,117575080E2;8,890320778E0;-2,618023872E0;-1,166831493E0
1,118575080E2;8,855702400E0;-2,160227776E0;-8,094651699E-1
1,119575080E2;6,453174114E0;-2,463806152E0;-1,487365723E0
1,120575080E2;6,453174114E0;-2,463806152E0;-1,487365723E0
1,121575080E2;3,060120583E0;8,092403412E-2;5,777415752E0
1,122575080E2;-4,747124672E0;1,096071243E1;6,024388790E0
1,123575080E2;5,904247284E0;-7,912539482E0;-9,415342331E0
1,124575080E2;1,235326290E0;6,682523727E0;-5,849435806E0
1,125575080E2;-7,928380013E0;1,902502060E0;8,756478429E-1
1,126575080E2;1,343263507E0;-4,858003616E0;5,124422073E0
1,127575080E2;4,794470310E0;1,035552025E0;-1,207190275E0
1,128575080E2;1,041037679E0;1,075526714E0;-2,235426903E0
1,129575080E2;6,055064201E0;-1,805601120E0;-1,985273838E0
1,130575080E2;3,977945805E0;-5,026257515E0;-6,878419399E0
1,131575080E2;-5,208761215E0;-8,187964439E0;2,678314686E0
1,132575080E2;-2,694969177E0;-4,978961945E-1;-1,625485420E0
1,133575080E2;-4,801004410E0;7,655143738E0;3,843864202E0
1,134575080E2;-2,490040779E0;3,787408829E0;-3,015716076E-1
1,135575080E2;2,088280201E0;-3,166151047E-1;-1,566380024E0
1,136575080E2;-4,130768776E0;-8,257356644E0;3,376052380E0
1,137575080E2;-1,933513045E0;-2,530317307E-1;3,956109524E0
1,138575080E2;3,211170435E0;-1,023893356E-1;-3,201657295E0
1,139575080E2;1,963339806E0;2,473747730E0;3,849582672E-1
1,140575080E2;3,101749897E0;-2,241198540E0;-1,547798157E0
1,141575080E2;6,095114708E0;-3,407265663E0;-2,258758307E0
1,142575080E2;1,606507540E0;-3,927078247E0;1,030568838E0
1,143575080E2;-5,916585445E0;-5,808751106E0;-1,465538859E0
1,144575080E2;-1,708974957E0;5,063788414E0;1,996675611E0
1,145575080E2;-5,525362492E0;9,268602371E0;2,920086622E0
1,146575080E2;6,401338577E0;-1,266686916E1;-4,827690125E0
1,147575080E2;-1,548171043E-1;-1,388797760E0;-1,053445339E-1
1,148575080E2;-4,184685707E0;6,270976543E0;1,104339790E1
1,149575080E2;2,090820551E0;-6,781926155E0;1,000511646E0
1,150575080E2;3,343580008E0;3,210628033E0;-7,582807541E-2
1,151575080E2;2,351142883E0;-2,281823158E0;-8,366383553E0
1,152575080E2;7,654190540E0;-3,212641716E0;-8,643164635E-1
1,153575080E2;5,344539642E0;-3,686050415E0;4,650882483E-1
1,154575080E2;-6,823012352E0;-8,727769852E0;1,053709388E0
1,155575080E2;4,149844646E0;2,660322189E-1;5,979007721E0
1,156575080E2;-5,478374958E0;1,221903515E1;4,993324280E0
1,157575080E2;6,767014503E0;-9,856427193E0;-1,302725697E1
1,158575080E2;-4,791659117E-1;2,583945751E0;-3,496249676E0
1,159575080E2;-1,167037678E1;5,956159592E0;7,505274773E0
1,160575080E2;3,810987711E0;-7,470529556E0;6,896871567E0
1,161575080E2;5,441194534E0;7,686910629E-1;-1,430706501E0
1,162575080E2;7,221190929E-1;1,782846451E-1;-2,273110628E0
1,163575080E2;9,957978249E0;-3,713100433E0;-1,337553978E0
1,164575080E2;3,782233715E0;-2,852988243E0;-7,168004990E0
1,165575080E2;-5,741371632E0;-8,098156929E0;2,630628824E0
1,166575080E2;-1,603997946E-1;4,538154602E-1;-1,249508858E-1
1,167575080E2;-5,001634121E0;7,941131592E0;5,322719574E0
1,168575080E2;-2,208165646E0;4,059836388E0;2,246763706E-1
1,169575080E2;2,620401621E0;1,590787888E0;-1,540616035E0
1,170575080E2;-6,143708825E-1;-4,536473274E0;2,487237453E0
1,171575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,172575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,173575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,174575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,175575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,176575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,177575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,178575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,179575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,180575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,181575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,182575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,183575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,184575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,185575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,186575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,187575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,188575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,189575080E2;-2,318191528E0;1,665254593E0;5,697091579E0
1,190575080E2;4,145199776E0;-6,211933136E0;-7,202078342E0
1,191575080E2;4,145199776E0;-6,211933136E0;-7,202078342E0
1,192575080E2;4,145199776E0;-6,211933136E0;-7,202078342E0
1,193575080E2;1,535061240E0;-6,686165810E0;5,397062778E0
1,194575080E2;5,247903824E0;6,079158783E-1;-9,575493932E-1
1,195575080E2;5,247903824E0;6,079158783E-1;-9,575493932E-1
1,196575080E2;5,125087738E0;-2,481142044E0;-1,155823946E0
1,197575080E2;3,744752169E0;-3,394850731E0;-5,048023224E0
1,198575080E2;3,744752169E0;-3,394850731E0;-5,048023224E0
1,199575080E2;-4,004583836E0;-1,147460938E0;-2,819144011E0
1,200575080E2;-4,716774464E0;6,515686035E0;3,363239288E0
1,201575080E2;-2,955484867E0;4,082566738E0;7,878253460E-1
1,202575080E2;2,544885635E0;-1,373148918E0;2,463829517E-1
1,203575080E2;-6,384318829E0;-9,400195122E0;6,224469662E0
1,204575080E2;-1,415885210E0;4,107612610E0;6,231510639E0
1,205575080E2;1,436254025E0;-8,044223785E-1;-5,076425552E0
1,206575080E2;1,384202838E0;2,960309505E0;8,727202415E-1
1,207575080E2;4,989481449E0;-2,581415176E0;-3,649026394E0
1,208575080E2;4,683775902E0;-3,918848991E0;4,330456257E-1
1,209575080E2;2,352869987E0;-1,825294495E0;-7,239751816E-1
1,210575080E2;-5,827142715E0;-7,954641342E0;1,808724284E0
1,211575080E2;1,469821572E0;2,592458725E0;3,803000450E0
1,212575080E2;-4,980046272E0;9,957618713E0;3,209458828E0
1,213575080E2;1,335445118E1;-1,832753754E1;-3,825454235E0
1,214575080E2;1,202330589E-1;-1,099333763E0;-2,947045565E0
1,215575080E2;-5,880439758E0;5,665194988E0;9,750368118E0
1,216575080E2;2,391999006E0;-5,829952240E0;3,873903990E0
1,217575080E2;2,764257669E0;2,585457802E0;-3,433670998E-1
1,218575080E2;3,132269382E-1;-4,416141510E-1;-5,048455715E0
1,219575080E2;1,079346848E1;-3,046674728E0;-7,270090580E-1
1,220575080E2;4,606457233E0;-2,840857506E0;-3,815725803E0
1,221575080E2;-7,050088882E0;-8,405669212E0;4,798479080E0
1,222575080E2;4,768417835E0;1,063450813E0;6,934926987E0
1,223575080E2;-4,978449821E0;1,041757202E1;5,299678326E0
1,224575080E2;4,490297318E0;-5,353735924E0;-9,274744034E0
1,225575080E2;2,220320702E-2;5,591760635E0;-2,789675474E0
1,226575080E2;-8,825987816E0;2,071598530E0;-2,838850021E-1
1,227575080E2;3,960471749E-1;-5,697753906E0;4,835676193E0
1,228575080E2;4,887494087E0;1,445544243E0;-9,380471706E-1
1,229575080E2;4,724655151E-1;1,076035976E0;-2,137406349E0
1,230575080E2;8,493871689E0;-2,474540710E0;-8,014540672E-1
1,231575080E2;3,616055965E0;-3,411317825E0;-6,666418552E0
1,232575080E2;-6,152878284E0;-9,183736801E0;4,240101337E0
1,233575080E2;2,425903320E0;6,169452667E-1;4,269716263E0
1,234575080E2;-4,768305779E0;8,314659119E0;4,875105858E0
1,235575080E2;4,173116684E-1;7,053451538E-1;-3,210830927E0
1,236575080E2;-2,084027529E-1;2,988304615E0;-3,374399900E0
1,237575080E2;-8,629404068E0;3,519898415E0;1,261492968E0
1,238575080E2;3,178756833E-1;-6,208780289E0;4,586949348E0
1,239575080E2;4,006408691E0;4,353208542E-1;-6,456941962E-1
1,240575080E2;1,038408041E0;1,485285759E0;-1,395499945E0
1,241575080E2;4,383282185E0;-1,880550385E0;8,115096092E-1
1,242575080E2;3,894461632E0;-5,262640953E0;-3,472363710E0
1,243575080E2;-1,973834395E0;-4,173824310E0;2,168561220E-1
1,244575080E2;-4,387563229E0;-2,821281433E0;-2,466478825E0
1,245575080E2;-3,740019321E0;4,631830692E0;3,836227894E0
1,246575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,247575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,248575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,249575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,250575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,251575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,252575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,253575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,254575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,255575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,256575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,257575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,258575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,259575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,260575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,261575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,262575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,263575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,264575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,265575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,266575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,267575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,268575080E2;-5,605906010E0;7,238786221E0;2,470935106E0
1,269575080E2;7,913429737E-1;3,628500462E0;-3,205636501E0
1,270575080E2;-2,935154200E0;-6,762933731E-1;2,421649933E0
1,271575080E2;-5,727825165E-1;-1,424389839E0;4,074301243E0
1,272575080E2;4,300756931E0;1,051591873E0;-2,420282602E0
1,273575080E2;7,092325687E-1;1,710823059E0;-2,471041679E-2
1,274575080E2;5,309368134E0;-1,070605278E0;-1,842992306E-1
1,275575080E2;4,772408485E0;-4,217014313E0;-2,467957020E0
1,276575080E2;-3,112609386E0;-4,751595497E0;-2,166825771E0
1,277575080E2;-4,915759087E0;-3,877285004E0;-1,981378794E0
1,278575080E2;-3,884676456E0;4,970753670E0;1,283190608E0
1,279575080E2;-5,240324974E0;7,776072502E0;3,191443682E0
1,280575080E2;3,148092270E0;-9,288710594E0;-6,062962532E0
1,281575080E2;5,325967073E-1;-5,048967361E0;4,196985722E0
1,282575080E2;-4,025109768E0;3,664481163E0;6,687803268E0
1,283575080E2;2,720609188E0;-5,482169151E0;-3,145402670E-1
1,284575080E2;2,541352272E0;3,133155346E0;4,097913504E-1
1,285575080E2;-2,267181873E-1;-1,072238922E0;-5,509636879E0
1,286575080E2;9,618704796E0;-2,261861801E0;-1,375370026E-1
1,287575080E2;4,664591789E0;-2,533870697E0;-4,894669056E0
1,288575080E2;-5,842504978E0;-7,851284981E0;4,007474899E0
1,289575080E2;4,140744686E0;4,210338593E-1;7,429458141E0
1,290575080E2;-4,251354694E0;8,824955940E0;5,630506039E0
1,291575080E2;1,374031544E0;-2,144856453E0;-5,676206589E0
1,292575080E2;7,881298065E-1;4,268630505E0;-4,102745533E0
1,293575080E2;-3,612331867E0;-2,743460655E0;5,201936245E0
1,294575080E2;-9,986346960E-1;-1,057332039E0;4,468019009E0
1,295575080E2;3,607357502E0;1,136139870E0;-2,836250544E0
1,296575080E2;1,148248315E0;1,950460434E0;1,977984905E-1
1,297575080E2;4,757930756E0;-2,307868004E0;-2,733281851E0
1,298575080E2;4,723419189E0;-2,602623940E0;-2,955837488E0
1,299575080E2;-2,001829147E-1;-4,774650574E0;8,064419031E-2
1,300575080E2;-6,019908905E0;-4,662324905E0;-1,129531264E0
1,301575080E2;-2,134953022E0;5,462870598E0;2,628584623E0
1,302575080E2;-5,324212074E0;7,661402702E0;2,523012161E0
1,303575080E2;4,952257156E0;-6,380147934E0;-3,909712791E0
1,304575080E2;-4,969925284E-1;-4,469526291E0;3,150714397E0
1,305575080E2;-4,095908165E0;4,444424152E0;8,606184959E0
1,306575080E2;3,671558857E0;-5,074281693E0;-1,072340369E0
1,307575080E2;1,648607016E0;3,100654602E0;-1,199117899E0
1,308575080E2;3,159449100E-1;3,279008865E-1;-5,815824032E0
1,309575080E2;8,586336136E0;-2,542208672E0;-6,889967918E-1
1,310575080E2;6,195322990E0;-1,838937759E0;-4,112862587E0
1,311575080E2;-8,513015747E0;-7,471472740E0;3,470626831E0
1,312575080E2;5,195626736E0;2,915878296E-1;8,695769310E0
1,313575080E2;-4,992968559E0;9,787655830E0;5,112899780E0
1,314575080E2;3,966900826E0;-4,300043106E0;-8,123860359E0
1,315575080E2;7,521002293E-1;4,866628170E0;-5,081624985E0
1,316575080E2;-2,096485853E0;-3,851116180E0;-1,436944246E0
1,317575080E2;-1,453428507E0;-3,407302856E0;3,884743214E0
1,318575080E2;4,056868076E0;1,272962570E0;-2,682347059E0
1,319575080E2;1,733890414E0;6,006708145E-1;-5,751309395E-1
1,320575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,321575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,322575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,323575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,324575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,325575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,326575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,327575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,328575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,329575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,330575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,331575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,332575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,333575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,334575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,335575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,336575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,337575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,338575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,339575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,340575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,341575080E2;3,485438347E0;-2,403002739E0;-4,094836235E0
1,342575080E2;4,292082310E0;-1,602786064E0;-1,807682514E0
1,343575080E2;4,628867149E0;-2,875473976E0;-3,077308416E0
1,344575080E2;3,760163784E-1;-5,280564308E0;1,403454542E-1
1,345575080E2;-8,239170074E0;-6,035621643E0;-2,083792686E0
1,346575080E2;-8,239170074E0;-6,035621643E0;-2,083792686E0
1,347575080E2;-5,066401005E0;7,819031715E0;2,492002487E0
1,348575080E2;8,451451302E0;-1,454406452E1;-9,079277992E0
1,349575080E2;3,913866878E-1;-3,753404617E-1;-5,406310558E-1
1,350575080E2;-6,118807793E0;4,325921059E0;6,661535263E0
1,351575080E2;1,965679884E0;-4,816333771E0;3,510019302E0
1,352575080E2;4,492634296E0;2,103090286E0;-2,246612787E0
1,353575080E2;9,573554993E-1;-1,924226761E0;-4,859612942E0
1,354575080E2;8,456812859E0;-2,382873535E0;-1,032094955E0
1,355575080E2;6,236058235E0;-1,981169701E0;-2,746797085E0
1,356575080E2;-6,696534157E0;-6,289820671E0;4,226547241E0
1,357575080E2;3,189293146E0;1,272346497E0;5,478824615E0
1,358575080E2;-3,991865158E0;8,470182419E0;5,622332573E0
1,359575080E2;2,165490627E0;-1,134160995E0;-4,380760193E0
1,360575080E2;2,000102997E-1;4,936647415E0;-3,627773523E0
1,361575080E2;-9,823168755E0;3,943788528E0;7,595109940E-2
1,362575080E2;1,817922592E0;-5,714282990E0;5,127372742E0
1,363575080E2;2,804726124E0;5,338392258E-1;-1,343815565E0
1,364575080E2;1,083021164E0;7,164106369E-1;-1,172354221E0
1,365575080E2;4,804932117E0;-2,282385826E0;9,028935432E-2
1,366575080E2;4,800080776E0;-4,451024055E0;-4,221985817E0
