"Time (s)";"Illuminance (lx)"
2,633830497E1;2,101249933E0
2,643830497E1;2,101249933E0
2,653830497E1;2,101249933E0
2,663830497E1;2,101249933E0
2,673830497E1;2,101249933E0
2,683830497E1;2,101249933E0
2,693830497E1;2,101249933E0
2,703830497E1;2,101249933E0
2,713830497E1;2,101249933E0
2,723830497E1;2,101249933E0
2,733830497E1;2,101249933E0
2,743830497E1;2,101249933E0
2,753830497E1;2,101249933E0
2,763830497E1;2,101249933E0
2,773830497E1;2,101249933E0
2,783830497E1;2,101249933E0
2,793830497E1;2,101249933E0
2,803830497E1;2,101249933E0
2,813830497E1;2,101249933E0
2,823830497E1;2,101249933E0
2,833830497E1;2,101249933E0
2,843830497E1;2,101249933E0
2,853830497E1;2,101249933E0
2,863830497E1;2,101249933E0
2,873830497E1;2,101249933E0
2,883830497E1;2,101249933E0
2,893830497E1;2,101249933E0
2,903830497E1;2,101249933E0
2,913830497E1;2,101249933E0
2,923830497E1;2,101249933E0
2,933830497E1;2,101249933E0
2,943830497E1;2,101249933E0
2,953830497E1;2,101249933E0
2,963830497E1;2,101249933E0
2,973830497E1;2,101249933E0
2,983830497E1;2,101249933E0
2,993830497E1;2,101249933E0
3,003830497E1;2,101249933E0
3,013830497E1;2,101249933E0
3,023830497E1;2,101249933E0
3,033830497E1;2,101249933E0
3,043830497E1;2,101249933E0
3,053830497E1;2,101249933E0
3,063830497E1;2,101249933E0
3,073830497E1;2,101249933E0
3,083830497E1;2,101249933E0
3,093830497E1;2,101249933E0
3,103830497E1;2,101249933E0
3,113830497E1;2,101249933E0
3,123830497E1;2,101249933E0
3,133830497E1;2,101249933E0
3,143830497E1;2,101249933E0
3,153830497E1;2,101249933E0
3,163830497E1;2,101249933E0
3,173830497E1;2,101249933E0
3,183830497E1;2,101249933E0
3,193830497E1;2,101249933E0
3,203830497E1;2,101249933E0
3,213830497E1;2,101249933E0
3,223830497E1;2,101249933E0
3,233830497E1;2,101249933E0
3,243830497E1;2,101249933E0
3,253830497E1;2,101249933E0
3,263830497E1;2,101249933E0
3,273830497E1;2,101249933E0
3,283830497E1;2,101249933E0
3,293830497E1;2,101249933E0
3,303830497E1;2,101249933E0
3,313830497E1;2,101249933E0
3,323830497E1;2,101249933E0
3,333830497E1;2,101249933E0
3,343830497E1;2,101249933E0
3,353830497E1;2,101249933E0
3,363830497E1;2,101249933E0
3,373830497E1;2,101249933E0
3,383830497E1;2,101249933E0
3,393830497E1;2,101249933E0
3,403830497E1;2,101249933E0
3,413830497E1;2,101249933E0
3,423830497E1;2,101249933E0
3,433830497E1;2,101249933E0
3,443830497E1;2,101249933E0
3,453830497E1;2,101249933E0
3,463830497E1;2,101249933E0
3,473830497E1;2,101249933E0
3,483830497E1;2,101249933E0
3,493830497E1;2,101249933E0
3,503830497E1;2,101249933E0
3,513830497E1;2,101249933E0
3,523830497E1;2,101249933E0
3,533830497E1;2,101249933E0
3,543830497E1;2,101249933E0
3,553830497E1;2,101249933E0
3,563830497E1;2,101249933E0
3,573830497E1;2,101249933E0
3,583830497E1;2,101249933E0
3,593830497E1;2,101249933E0
3,603830497E1;2,101249933E0
3,613830497E1;2,101249933E0
3,623830497E1;2,101249933E0
3,633830497E1;2,101249933E0
3,643830497E1;2,101249933E0
3,653830497E1;2,101249933E0
3,663830497E1;2,101249933E0
3,673830497E1;2,101249933E0
3,683830497E1;2,101249933E0
3,693830497E1;2,101249933E0
3,703830497E1;2,101249933E0
3,713830497E1;2,101249933E0
3,723830497E1;2,101249933E0
3,733830497E1;2,101249933E0
3,743830497E1;2,101249933E0
3,753830497E1;2,101249933E0
3,763830497E1;2,101249933E0
3,773830497E1;2,101249933E0
3,783830497E1;2,101249933E0
3,793830497E1;2,101249933E0
3,803830497E1;2,101249933E0
3,813830497E1;2,101249933E0
3,823830497E1;2,101249933E0
3,833830497E1;2,101249933E0
3,843830497E1;2,101249933E0
3,853830497E1;2,101249933E0
3,863830497E1;2,101249933E0
3,873830497E1;2,101249933E0
3,883830497E1;2,101249933E0
3,893830497E1;2,101249933E0
3,903830497E1;2,101249933E0
3,913830497E1;2,101249933E0
3,923830497E1;2,101249933E0
3,933830497E1;2,101249933E0
3,943830497E1;2,101249933E0
3,953830497E1;2,101249933E0
3,963830497E1;2,101249933E0
3,973830497E1;2,101249933E0
3,983830497E1;2,101249933E0
3,993830497E1;2,101249933E0
4,003830497E1;2,101249933E0
4,013830497E1;2,101249933E0
4,023830497E1;2,101249933E0
4,033830497E1;2,101249933E0
4,043830497E1;2,101249933E0
4,053830497E1;2,101249933E0
4,063830497E1;2,101249933E0
4,073830497E1;2,101249933E0
4,083830497E1;2,101249933E0
4,093830497E1;2,101249933E0
4,103830497E1;2,101249933E0
4,113830497E1;2,101249933E0
4,123830497E1;2,101249933E0
4,133830497E1;2,101249933E0
4,143830497E1;2,101249933E0
4,153830497E1;2,101249933E0
4,163830497E1;2,101249933E0
4,173830497E1;2,101249933E0
4,183830497E1;2,101249933E0
4,193830497E1;2,101249933E0
4,203830497E1;2,101249933E0
4,213830497E1;2,101249933E0
4,223830497E1;2,101249933E0
4,233830497E1;2,101249933E0
4,243830497E1;2,101249933E0
4,253830497E1;2,101249933E0
4,263830497E1;2,101249933E0
4,273830497E1;2,101249933E0
4,283830497E1;2,101249933E0
4,293830497E1;2,101249933E0
4,303830497E1;2,101249933E0
4,313830497E1;2,101249933E0
4,323830497E1;2,101249933E0
4,333830497E1;2,101249933E0
4,343830497E1;2,101249933E0
4,353830497E1;2,101249933E0
4,363830497E1;2,101249933E0
4,373830497E1;2,101249933E0
4,383830497E1;2,101249933E0
4,393830497E1;2,101249933E0
4,403830497E1;2,101249933E0
4,413830497E1;2,101249933E0
4,423830497E1;2,101249933E0
4,433830497E1;2,101249933E0
4,443830497E1;2,101249933E0
4,453830497E1;2,101249933E0
4,463830497E1;2,101249933E0
4,473830497E1;2,101249933E0
4,483830497E1;2,101249933E0
4,493830497E1;2,101249933E0
4,503830497E1;2,101249933E0
4,513830497E1;2,101249933E0
4,523830497E1;2,101249933E0
4,533830497E1;2,101249933E0
4,543830497E1;2,101249933E0
4,553830497E1;2,101249933E0
4,563830497E1;2,101249933E0
4,573830497E1;2,101249933E0
4,583830497E1;2,101249933E0
4,593830497E1;2,101249933E0
4,603830497E1;2,101249933E0
4,613830497E1;2,101249933E0
4,623830497E1;2,101249933E0
4,633830497E1;2,101249933E0
4,643830497E1;2,101249933E0
4,653830497E1;2,101249933E0
4,663830497E1;2,101249933E0
4,673830497E1;2,101249933E0
4,683830497E1;2,101249933E0
4,693830497E1;2,101249933E0
4,703830497E1;2,101249933E0
4,713830497E1;2,101249933E0
4,723830497E1;2,101249933E0
4,733830497E1;2,101249933E0
4,743830497E1;2,101249933E0
4,753830497E1;2,101249933E0
4,763830497E1;2,101249933E0
4,773830497E1;2,101249933E0
4,783830497E1;2,101249933E0
4,793830497E1;2,101249933E0
4,803830497E1;2,101249933E0
4,813830497E1;2,101249933E0
4,823830497E1;2,101249933E0
4,833830497E1;2,101249933E0
4,843830497E1;2,101249933E0
4,853830497E1;2,101249933E0
4,863830497E1;2,101249933E0
4,873830497E1;2,101249933E0
4,883830497E1;2,101249933E0
4,893830497E1;2,101249933E0
4,903830497E1;2,101249933E0
4,913830497E1;2,101249933E0
4,923830497E1;2,101249933E0
4,933830497E1;2,101249933E0
4,943830497E1;2,101249933E0
4,953830497E1;2,101249933E0
4,963830497E1;2,101249933E0
4,973830497E1;2,101249933E0
4,983830497E1;2,101249933E0
4,993830497E1;2,101249933E0
5,003830497E1;2,101249933E0
5,013830497E1;2,101249933E0
5,023830497E1;2,101249933E0
5,033830497E1;2,101249933E0
5,043830497E1;2,101249933E0
5,053830497E1;2,101249933E0
5,063830497E1;2,101249933E0
5,073830497E1;2,101249933E0
5,083830497E1;2,101249933E0
5,093830497E1;2,101249933E0
5,103830497E1;2,101249933E0
5,113830497E1;2,101249933E0
5,123830497E1;2,101249933E0
5,133830497E1;2,101249933E0
5,143830497E1;2,101249933E0
5,153830497E1;2,101249933E0
5,163830497E1;2,101249933E0
5,173830497E1;2,101249933E0
5,183830497E1;2,101249933E0
5,193830497E1;2,101249933E0
5,203830497E1;2,101249933E0
5,213830497E1;2,101249933E0
5,223830497E1;2,101249933E0
5,233830497E1;2,101249933E0
5,243830497E1;2,101249933E0
5,253830497E1;2,101249933E0
5,263830497E1;2,101249933E0
5,273830497E1;2,101249933E0
5,283830497E1;2,101249933E0
5,293830497E1;2,101249933E0
5,303830497E1;2,101249933E0
5,313830497E1;2,101249933E0
5,323830497E1;2,101249933E0
5,333830497E1;2,101249933E0
5,343830497E1;2,101249933E0
5,353830497E1;2,101249933E0
5,363830497E1;2,101249933E0
5,373830497E1;2,101249933E0
5,383830497E1;2,101249933E0
5,393830497E1;2,101249933E0
5,403830497E1;2,101249933E0
5,413830497E1;2,101249933E0
5,423830497E1;2,101249933E0
5,433830497E1;2,101249933E0
5,443830497E1;2,101249933E0
5,453830497E1;2,101249933E0
5,463830497E1;2,101249933E0
5,473830497E1;2,101249933E0
5,483830497E1;2,101249933E0
5,493830497E1;2,101249933E0
5,503830497E1;2,101249933E0
5,513830497E1;2,101249933E0
5,523830497E1;2,101249933E0
5,533830497E1;2,101249933E0
5,543830497E1;2,101249933E0
5,553830497E1;2,101249933E0
5,563830497E1;2,101249933E0
5,573830497E1;2,101249933E0
5,583830497E1;2,101249933E0
5,593830497E1;2,101249933E0
5,603830497E1;2,101249933E0
5,613830497E1;2,101249933E0
5,623830497E1;2,101249933E0
5,633830497E1;2,101249933E0
5,643830497E1;2,101249933E0
5,653830497E1;2,101249933E0
5,663830497E1;2,101249933E0
5,673830497E1;2,101249933E0
5,683830497E1;2,101249933E0
5,693830497E1;2,101249933E0
5,703830497E1;2,101249933E0
5,713830497E1;2,101249933E0
5,723830497E1;2,101249933E0
5,733830497E1;2,101249933E0
5,743830497E1;2,101249933E0
5,753830497E1;2,101249933E0
5,763830497E1;2,101249933E0
5,773830497E1;2,101249933E0
5,783830497E1;2,101249933E0
5,793830497E1;2,101249933E0
5,803830497E1;2,101249933E0
5,813830497E1;2,101249933E0
5,823830497E1;2,101249933E0
5,833830497E1;2,101249933E0
5,843830497E1;2,101249933E0
5,853830497E1;2,101249933E0
5,863830497E1;2,101249933E0
5,873830497E1;2,101249933E0
5,883830497E1;2,101249933E0
5,893830497E1;2,101249933E0
5,903830497E1;2,101249933E0
5,913830497E1;2,101249933E0
5,923830497E1;2,101249933E0
5,933830497E1;2,101249933E0
5,943830497E1;2,101249933E0
5,953830497E1;2,101249933E0
5,963830497E1;2,101249933E0
5,973830497E1;2,101249933E0
5,983830497E1;2,101249933E0
5,993830497E1;2,101249933E0
6,003830497E1;2,101249933E0
6,013830497E1;2,101249933E0
6,023830497E1;2,101249933E0
6,033830497E1;2,101249933E0
6,043830497E1;2,101249933E0
6,053830497E1;2,101249933E0
6,063830497E1;2,101249933E0
6,073830497E1;2,101249933E0
6,083830497E1;2,101249933E0
6,093830497E1;2,101249933E0
6,103830497E1;2,101249933E0
6,113830497E1;2,101249933E0
6,123830497E1;2,101249933E0
6,133830497E1;2,101249933E0
6,143830497E1;2,101249933E0
6,153830497E1;2,101249933E0
6,163830497E1;2,101249933E0
6,173830497E1;2,101249933E0
6,183830497E1;2,101249933E0
6,193830497E1;2,101249933E0
6,203830497E1;2,101249933E0
6,213830497E1;2,101249933E0
6,223830497E1;2,101249933E0
6,233830497E1;2,101249933E0
6,243830497E1;2,101249933E0
6,253830497E1;2,101249933E0
6,263830497E1;2,101249933E0
6,273830497E1;2,101249933E0
6,283830497E1;2,101249933E0
6,293830497E1;2,101249933E0
6,303830497E1;2,101249933E0
6,313830497E1;2,101249933E0
6,323830497E1;2,101249933E0
6,333830497E1;2,101249933E0
6,343830497E1;2,101249933E0
6,353830497E1;2,101249933E0
6,363830497E1;2,101249933E0
6,373830497E1;2,101249933E0
6,383830497E1;2,101249933E0
6,393830497E1;2,101249933E0
6,403830497E1;2,101249933E0
6,413830497E1;2,101249933E0
6,423830497E1;2,101249933E0
6,433830497E1;2,101249933E0
6,443830497E1;2,101249933E0
6,453830497E1;2,101249933E0
6,463830497E1;2,101249933E0
6,473830497E1;2,101249933E0
6,483830497E1;2,101249933E0
6,493830497E1;2,101249933E0
6,503830497E1;2,101249933E0
6,513830497E1;2,101249933E0
6,523830497E1;2,101249933E0
6,533830497E1;2,101249933E0
6,543830497E1;2,101249933E0
6,553830497E1;2,101249933E0
6,563830497E1;2,101249933E0
6,573830497E1;2,101249933E0
6,583830497E1;2,101249933E0
6,593830497E1;2,101249933E0
6,603830497E1;2,101249933E0
6,613830497E1;2,101249933E0
6,623830497E1;2,101249933E0
6,633830497E1;2,101249933E0
6,643830497E1;2,101249933E0
6,653830497E1;2,101249933E0
6,663830497E1;2,101249933E0
6,673830497E1;2,101249933E0
6,683830497E1;2,101249933E0
6,693830497E1;2,101249933E0
6,703830497E1;2,101249933E0
6,713830497E1;2,101249933E0
6,723830497E1;2,101249933E0
6,733830497E1;2,101249933E0
6,743830497E1;2,101249933E0
6,753830497E1;2,101249933E0
6,763830497E1;2,101249933E0
6,773830497E1;2,101249933E0
6,783830497E1;2,101249933E0
6,793830497E1;2,101249933E0
6,803830497E1;2,101249933E0
6,813830497E1;2,101249933E0
6,823830497E1;2,101249933E0
6,833830497E1;2,101249933E0
6,843830497E1;2,101249933E0
6,853830497E1;2,101249933E0
6,863830497E1;2,101249933E0
6,873830497E1;2,101249933E0
6,883830497E1;2,101249933E0
6,893830497E1;2,101249933E0
6,903830497E1;2,101249933E0
6,913830497E1;2,101249933E0
6,923830497E1;2,101249933E0
6,933830497E1;2,101249933E0
6,943830497E1;2,101249933E0
6,953830497E1;2,101249933E0
6,963830497E1;2,101249933E0
6,973830497E1;2,101249933E0
6,983830497E1;2,101249933E0
6,993830497E1;2,101249933E0
7,003830497E1;2,101249933E0
7,013830497E1;2,101249933E0
7,023830497E1;2,101249933E0
7,033830497E1;2,101249933E0
7,043830497E1;2,101249933E0
7,053830497E1;2,101249933E0
7,063830497E1;2,101249933E0
7,073830497E1;2,101249933E0
7,083830497E1;2,101249933E0
7,093830497E1;2,101249933E0
7,103830497E1;2,101249933E0
7,113830497E1;2,101249933E0
7,123830497E1;2,101249933E0
7,133830497E1;2,101249933E0
7,143830497E1;2,101249933E0
7,153830497E1;2,101249933E0
7,163830497E1;2,101249933E0
7,173830497E1;2,101249933E0
7,183830497E1;2,101249933E0
7,193830497E1;2,101249933E0
7,203830497E1;2,101249933E0
7,213830497E1;2,101249933E0
7,223830497E1;2,101249933E0
7,233830497E1;2,101249933E0
7,243830497E1;2,101249933E0
7,253830497E1;2,101249933E0
7,263830497E1;2,101249933E0
7,273830497E1;2,101249933E0
7,283830497E1;2,101249933E0
7,293830497E1;2,101249933E0
7,303830497E1;2,101249933E0
7,313830497E1;2,101249933E0
7,323830497E1;2,101249933E0
7,333830497E1;2,101249933E0
7,343830497E1;2,101249933E0
7,353830497E1;2,101249933E0
7,363830497E1;2,101249933E0
7,373830497E1;2,101249933E0
7,383830497E1;2,101249933E0
7,393830497E1;2,101249933E0
7,403830497E1;2,101249933E0
7,413830497E1;2,101249933E0
7,423830497E1;2,101249933E0
7,433830497E1;2,101249933E0
7,443830497E1;2,101249933E0
7,453830497E1;2,101249933E0
7,463830497E1;2,101249933E0
7,473830497E1;2,101249933E0
7,483830497E1;2,101249933E0
7,493830497E1;2,101249933E0
7,503830497E1;2,101249933E0
7,513830497E1;2,101249933E0
7,523830497E1;2,101249933E0
7,533830497E1;2,101249933E0
7,543830497E1;2,101249933E0
7,553830497E1;2,101249933E0
7,563830497E1;2,101249933E0
7,573830497E1;2,101249933E0
7,583830497E1;2,101249933E0
7,593830497E1;2,101249933E0
7,603830497E1;2,101249933E0
7,613830497E1;2,101249933E0
7,623830497E1;2,101249933E0
7,633830497E1;2,101249933E0
7,643830497E1;2,101249933E0
7,653830497E1;2,101249933E0
7,663830497E1;2,101249933E0
7,673830497E1;2,101249933E0
7,683830497E1;2,101249933E0
7,693830497E1;2,101249933E0
7,703830497E1;2,101249933E0
7,713830497E1;2,101249933E0
7,723830497E1;2,101249933E0
7,733830497E1;2,101249933E0
7,743830497E1;2,101249933E0
7,753830497E1;2,101249933E0
7,763830497E1;2,101249933E0
7,773830497E1;2,101249933E0
7,783830497E1;2,101249933E0
7,793830497E1;2,101249933E0
7,803830497E1;2,101249933E0
7,813830497E1;2,101249933E0
7,823830497E1;2,101249933E0
7,833830497E1;2,101249933E0
7,843830497E1;2,101249933E0
7,853830497E1;2,101249933E0
7,863830497E1;2,101249933E0
7,873830497E1;2,101249933E0
7,883830497E1;2,101249933E0
7,893830497E1;2,101249933E0
7,903830497E1;2,101249933E0
7,913830497E1;2,101249933E0
7,923830497E1;2,101249933E0
7,933830497E1;2,101249933E0
7,943830497E1;2,101249933E0
7,953830497E1;2,101249933E0
7,963830497E1;2,101249933E0
7,973830497E1;2,101249933E0
7,983830497E1;2,101249933E0
7,993830497E1;2,101249933E0
8,003830497E1;2,101249933E0
8,013830497E1;2,101249933E0
8,023830497E1;2,101249933E0
8,033830497E1;2,101249933E0
8,043830497E1;2,101249933E0
8,053830497E1;2,101249933E0
8,063830497E1;2,101249933E0
8,073830497E1;2,101249933E0
8,083830497E1;2,101249933E0
8,093830497E1;2,101249933E0
8,103830497E1;2,101249933E0
8,113830497E1;2,101249933E0
8,123830497E1;2,101249933E0
8,133830497E1;2,101249933E0
8,143830497E1;2,101249933E0
8,153830497E1;2,101249933E0
8,163830497E1;2,101249933E0
8,173830497E1;2,101249933E0
8,183830497E1;2,101249933E0
8,193830497E1;2,101249933E0
8,203830497E1;2,101249933E0
8,213830497E1;2,101249933E0
8,223830497E1;2,101249933E0
8,233830497E1;2,101249933E0
8,243830497E1;2,101249933E0
8,253830497E1;2,101249933E0
8,263830497E1;2,101249933E0
8,273830497E1;2,101249933E0
8,283830497E1;2,101249933E0
8,293830497E1;2,101249933E0
8,303830497E1;2,101249933E0
8,313830497E1;2,101249933E0
8,323830497E1;2,101249933E0
8,333830497E1;2,101249933E0
8,343830497E1;2,101249933E0
8,353830497E1;2,101249933E0
8,363830497E1;2,101249933E0
8,373830497E1;2,101249933E0
8,383830497E1;2,101249933E0
8,393830497E1;2,101249933E0
8,403830497E1;2,101249933E0
8,413830497E1;2,101249933E0
8,423830497E1;2,101249933E0
8,433830497E1;2,101249933E0
8,443830497E1;2,101249933E0
8,453830497E1;2,101249933E0
8,463830497E1;2,101249933E0
8,473830497E1;2,101249933E0
8,483830497E1;2,101249933E0
8,493830497E1;2,101249933E0
8,503830497E1;2,101249933E0
8,513830497E1;2,101249933E0
8,523830497E1;2,101249933E0
8,533830497E1;2,101249933E0
8,543830497E1;2,101249933E0
8,553830497E1;2,101249933E0
8,563830497E1;2,101249933E0
8,573830497E1;2,101249933E0
8,583830497E1;2,101249933E0
8,593830497E1;2,101249933E0
8,603830497E1;2,101249933E0
8,613830497E1;2,101249933E0
8,623830497E1;2,101249933E0
8,633830497E1;2,101249933E0
8,643830497E1;2,101249933E0
8,653830497E1;2,101249933E0
8,663830497E1;2,101249933E0
8,673830497E1;2,101249933E0
8,683830497E1;2,101249933E0
8,693830497E1;2,101249933E0
8,703830497E1;2,101249933E0
8,713830497E1;2,101249933E0
8,723830497E1;2,101249933E0
8,733830497E1;2,101249933E0
8,743830497E1;2,101249933E0
8,753830497E1;2,101249933E0
8,763830497E1;2,101249933E0
8,773830497E1;2,101249933E0
8,783830497E1;2,101249933E0
8,793830497E1;2,101249933E0
8,803830497E1;2,101249933E0
8,813830497E1;2,101249933E0
8,823830497E1;2,101249933E0
8,833830497E1;2,101249933E0
8,843830497E1;2,101249933E0
8,853830497E1;2,101249933E0
8,863830497E1;2,101249933E0
8,873830497E1;2,101249933E0
8,883830497E1;2,101249933E0
8,893830497E1;2,101249933E0
8,903830497E1;2,101249933E0
8,913830497E1;2,101249933E0
8,923830497E1;2,101249933E0
8,933830497E1;2,101249933E0
8,943830497E1;2,101249933E0
8,953830497E1;2,101249933E0
8,963830497E1;2,101249933E0
8,973830497E1;2,101249933E0
8,983830497E1;2,101249933E0
8,993830497E1;2,101249933E0
9,003830497E1;2,101249933E0
9,013830497E1;2,101249933E0
9,023830497E1;2,101249933E0
9,033830497E1;2,101249933E0
9,043830497E1;2,101249933E0
9,053830497E1;2,101249933E0
9,063830497E1;2,101249933E0
9,073830497E1;2,101249933E0
9,083830497E1;2,101249933E0
9,093830497E1;2,101249933E0
9,103830497E1;2,101249933E0
9,113830497E1;2,101249933E0
9,123830497E1;2,101249933E0
9,133830497E1;2,101249933E0
9,143830497E1;2,101249933E0
9,153830497E1;2,101249933E0
9,163830497E1;2,101249933E0
9,173830497E1;2,101249933E0
9,183830497E1;2,101249933E0
9,193830497E1;2,101249933E0
9,203830497E1;2,101249933E0
9,213830497E1;2,101249933E0
9,223830497E1;2,101249933E0
9,233830497E1;2,101249933E0
9,243830497E1;2,101249933E0
9,253830497E1;2,101249933E0
9,263830497E1;2,101249933E0
9,273830497E1;2,101249933E0
9,283830497E1;2,101249933E0
9,293830497E1;2,101249933E0
9,303830497E1;2,101249933E0
9,313830497E1;2,101249933E0
9,323830497E1;2,101249933E0
9,333830497E1;2,101249933E0
9,343830497E1;2,101249933E0
9,353830497E1;2,101249933E0
9,363830497E1;2,101249933E0
9,373830497E1;2,101249933E0
9,383830497E1;2,101249933E0
9,393830497E1;2,101249933E0
9,403830497E1;2,101249933E0
9,413830497E1;2,101249933E0
9,423830497E1;2,101249933E0
9,433830497E1;2,101249933E0
9,443830497E1;2,101249933E0
9,453830497E1;2,101249933E0
9,463830497E1;2,101249933E0
9,473830497E1;2,101249933E0
9,483830497E1;2,101249933E0
9,493830497E1;2,101249933E0
9,503830497E1;2,101249933E0
9,513830497E1;2,101249933E0
9,523830497E1;2,101249933E0
9,533830497E1;2,101249933E0
9,543830497E1;2,101249933E0
9,553830497E1;2,101249933E0
9,563830497E1;2,101249933E0
9,573830497E1;2,101249933E0
9,583830497E1;2,101249933E0
9,593830497E1;2,101249933E0
9,603830497E1;2,101249933E0
9,613830497E1;2,101249933E0
9,623830497E1;2,101249933E0
9,633830497E1;2,101249933E0
9,643830497E1;2,101249933E0
9,653830497E1;2,101249933E0
9,663830497E1;2,101249933E0
9,673830497E1;2,101249933E0
9,683830497E1;2,101249933E0
9,693830497E1;2,101249933E0
9,703830497E1;2,101249933E0
9,713830497E1;2,101249933E0
9,723830497E1;2,101249933E0
9,733830497E1;2,101249933E0
9,743830497E1;2,101249933E0
9,753830497E1;2,101249933E0
9,763830497E1;2,101249933E0
9,773830497E1;2,101249933E0
9,783830497E1;2,101249933E0
9,793830497E1;2,101249933E0
9,803830497E1;2,101249933E0
9,813830497E1;2,101249933E0
9,823830497E1;2,101249933E0
9,833830497E1;2,101249933E0
9,843830497E1;2,101249933E0
9,853830497E1;2,101249933E0
9,863830497E1;2,101249933E0
9,873830497E1;2,101249933E0
9,883830497E1;2,101249933E0
9,893830497E1;2,101249933E0
9,903830497E1;2,101249933E0
9,913830497E1;2,101249933E0
