"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
9,334748667E0;5,170248413E-1;-8,585546265E0;-9,630972290E-1
9,435246667E0;-1,034498749E0;-9,595046997E0;-2,556683350E-1
9,535745667E0;-3,128494263E-2;-1,053613998E1;-8,165519714E-1
9,636243667E0;-3,756588135E0;-6,874454498E0;-3,852388916E0
9,736742833E0;-2,621498566E0;-1,546703613E1;-4,501439209E0
9,837240833E0;-1,032103729E0;-8,055947571E0;4,818479919E-1
9,937739833E0;-1,631307678E0;-7,959847412E0;-4,465214539E-1
1,003823883E1;2,908152466E0;-1,010847931E1;2,358645172E0
1,013873683E1;2,119442596E0;-1,131452133E1;1,580114136E0
1,023923583E1;-2,672841797E0;-1,196432007E1;-1,373394012E0
1,033973483E1;-1,850002899E0;-9,281449127E0;-1,269210663E0
1,044023283E1;-2,146087189E0;-7,892038422E0;-1,139729919E0
1,054073183E1;-1,465751953E0;-9,532477112E0;-1,285077667E0
1,064123083E1;-1,753902740E0;-9,098379822E0;6,177653503E-1
1,074172896E1;1,230441284E-1;-1,117830460E1;-1,203347626E0
1,084222796E1;-3,525468750E0;-7,767946472E0;-3,986360321E0
1,094272596E1;1,908830566E0;-1,017359390E1;-4,060905304E0
1,104322496E1;-1,456920319E0;-6,935527496E0;7,114704895E-1
1,114372396E1;-1,794917450E0;-8,650361481E0;-4,640350342E-2
1,124422196E1;2,031126251E0;-1,187136337E1;2,154769135E0
1,134472096E1;-3,162174225E0;-1,699326233E1;-3,856729889E0
1,144521996E1;-2,188000031E0;-1,147663422E1;-4,381388855E0
1,154571796E1;-3,265609131E0;-8,472082214E0;1,532812500E-1
1,164621696E1;1,697470093E-1;-7,914491730E0;-1,843266907E0
1,174671592E1;-1,712738342E0;-9,608818359E0;-9,816586304E-1
1,184721392E1;-9,988728333E-1;-1,001447479E1;5,637277222E-1
1,194771292E1;-1,859882355E0;-8,780890045E0;-4,978048096E0
1,204821192E1;-5,366640015E0;-1,592313766E1;-1,878294067E0
1,214871092E1;5,059478760E-1;-8,330326996E0;-3,211272125E0
1,224920892E1;-1,551224213E0;-6,859635315E0;1,028361511E-1
1,234970792E1;2,393522644E-1;-9,533973999E0;8,342152405E-1
1,245020692E1;1,484612732E0;-1,107501938E1;3,384611664E0
1,255070492E1;-5,429209900E-1;-9,389374695E0;-1,040785675E0
1,265120392E1;-1,876647491E0;-7,468269653E0;-7,634124756E-1
1,275170304E1;-1,329984283E0;-8,567284241E0;-9,255253601E-1
1,285220204E1;-7,943980408E-1;-8,635841675E0;-9,961784363E-1
1,295270004E1;-2,525099030E0;-1,078701828E1;-2,291734314E-1
1,305319904E1;-1,617087250E0;-1,050964508E1;-1,176553345E-1
1,315369804E1;-4,320315857E0;-7,877967682E0;-4,954247589E0
1,325419604E1;3,841012573E-1;-1,072310120E1;-3,990102539E0
1,335469504E1;-1,799557800E0;-8,074508972E0;1,553319855E0
1,345519404E1;-1,473236389E0;-8,246800690E0;4,031117249E-1
1,355569304E1;2,895578613E0;-1,194965057E1;1,608554993E0
1,365619104E1;-5,786516876E0;-1,939846069E1;-3,413351898E0
1,375668954E1;-2,156715088E0;-1,118953125E1;-4,064647522E0
1,385718854E1;-3,009342041E0;-8,670419769E0;1,676513672E-2
1,395768754E1;5,104385376E-2;-7,925718384E0;-2,029329987E0
1,405818554E1;-1,362466736E0;-9,740993500E0;-1,134939880E0
1,415868454E1;-1,543739777E0;-9,607022095E0;1,757345581E-1
1,425918354E1;-1,550625458E0;-1,020218445E1;-4,695735168E0
1,435968254E1;-4,393813019E0;-1,236294113E1;-2,519859924E0
1,446018054E1;2,761756897E-1;-8,286318512E0;-2,478096771E0
1,456067954E1;-1,386716309E0;-7,280260620E0;4,254153442E-1
1,466117854E1;1,442999268E-1;-9,157806244E0;9,695338440E-1
1,476167754E1;8,840615845E-1;-1,064062271E1;3,485651550E0
1,486217554E1;-1,134939880E0;-7,155719604E0;-1,707648926E0
1,496267454E1;-2,871778107E0;-7,944878540E0;-1,310524750E0
1,506317354E1;-2,465373230E-1;-9,584419098E0;-7,801776123E-1
1,516367254E1;-3,582051086E-1;-8,403524780E0;-8,138575745E-1
1,526417154E1;-1,864971771E0;-9,306147766E0;-1,680106201E0
1,536466954E1;-1,224453735E0;-1,175804901E1;1,706451416E-2
1,546516854E1;-2,785707092E0;-7,909252625E0;-4,969216461E0
1,556566754E1;-4,108656006E0;-1,379950378E1;-1,751358032E0
1,566616654E1;9,172924805E-1;-8,069868622E0;-1,778002625E0
1,576666446E1;-1,560055847E0;-7,512427826E0;-2,020797729E-2
1,586716346E1;1,444196777E0;-9,531728668E0;1,562001801E0
1,596766246E1;2,103126526E0;-1,006117767E1;2,965932312E0
1,606816146E1;-1,319655762E0;-9,413175201E0;-5,751040649E-1
1,616866046E1;-3,092269592E0;-6,897057495E0;-4,679269409E-1
1,626915846E1;-1,371448059E0;-8,363258514E0;-6,236032104E-1
1,636965746E1;-4,851411438E-1;-8,954079895E0;-5,977070618E-1
1,647015646E1;-1,372196503E0;-1,007839188E1;-1,992356873E-1
1,657065546E1;-1,464853821E0;-1,044722488E1;-5,445675659E-1
1,667115446E1;-4,705165558E0;-7,433990936E0;-4,656666412E0
1,677165267E1;2,998265076E-1;-1,096410004E1;-3,270548859E0
1,687215167E1;-1,375789032E0;-7,319928131E0;9,108558655E-1
1,697265067E1;-7,996371460E-1;-8,437653809E0;4,067042542E-1
1,707314967E1;2,539618835E0;-1,143187729E1;2,202968903E0
1,717364867E1;-8,129594421E-1;-1,751777161E1;-3,724704437E0
1,727414667E1;-2,513423309E0;-1,170401138E1;-3,609593811E0
1,737464567E1;-3,843706970E0;-8,996890869E0;6,027964783E-1
1,747514467E1;-6,095324707E-1;-7,409891052E0;-1,717678070E0
1,757564367E1;-6,620732117E-1;-9,649533691E0;-5,478607178E-1
1,767614267E1;-1,597328339E0;-9,861492920E0;4,596940613E-1
1,777664204E1;-6,007008362E-1;-1,142708725E1;-2,624043274E0
1,787714004E1;-3,954925690E0;-7,768096161E0;-3,988755341E0
1,797763904E1;1,635648651E0;-9,691147156E0;-3,342549133E0
1,807813804E1;-1,085991669E0;-7,868387604E0;3,769161987E-1
1,817863704E1;-9,440867615E-1;-8,763526154E0;2,528242493E-1
1,827913604E1;2,081721039E0;-1,140747803E1;1,313069458E0
1,837963404E1;-5,846991119E0;-1,526780045E1;-2,152374115E0
1,848013304E1;-2,709665222E0;-1,088461533E1;-3,235521698E0
1,858063204E1;-3,284469910E0;-8,193960571E0;4,896318054E-1
1,868113104E1;-4,017645264E-1;-7,337142334E0;-1,649719391E0
1,878162996E1;-8,833131409E-1;-9,584868164E0;-5,831872559E-1
1,888212896E1;-1,403182068E0;-8,745713196E0;8,683442688E-1
1,898262696E1;-1,156794434E0;-1,022299118E1;-4,778662720E0
1,908312596E1;-5,105133820E0;-1,227372665E1;-2,304457855E0
1,918362496E1;1,508862305E0;-9,007219391E0;-2,756817169E0
1,928412396E1;-1,589993591E0;-7,563621368E0;2,035766602E-2
1,938462296E1;-1,513352966E-1;-8,778944092E0;6,732998657E-1
1,948512196E1;1,572929077E0;-1,075752960E1;2,257305908E0
1,958562096E1;-4,683909760E0;-1,119611755E1;-2,750230865E0
1,968611896E1;-3,249442749E0;-7,949818268E0;-2,827919312E0
1,978661779E1;-1,601070557E0;-9,295220490E0;-1,476379852E0
1,988711679E1;-6,282435608E-1;-8,399183807E0;-1,507814484E0
1,998761579E1;-1,313368835E0;-9,413324890E0;-7,789801025E-1
2,008811479E1;-1,194216614E0;-9,550140381E0;3,141966248E-1
2,018861379E1;-2,146087189E0;-1,146061752E1;-2,723735962E0
2,028911179E1;-5,042863312E0;-1,115854568E1;-3,647764435E0
2,038961079E1;1,414708099E0;-9,646988983E0;-2,125729523E0
2,049010979E1;-2,199975128E0;-7,250173187E0;6,906637573E-1
2,059060879E1;-6,982978821E-1;-8,756490784E0;4,953199768E-1
2,069110779E1;1,194815369E0;-1,101349731E1;1,805245972E0
2,079160671E1;-6,862180023E0;-1,461889984E1;-2,515219574E0
2,089210571E1;-2,764750671E0;-9,647887115E0;-3,150947571E0
2,099260371E1;-1,238823853E0;-9,052126007E0;-1,080602875E0
2,109310271E1;-2,802172852E-1;-7,576344910E0;-1,648072815E0
2,119360171E1;-5,852828979E-1;-9,526489563E0;-5,864804077E-1
2,129410071E1;-1,152752838E0;-1,025771896E1;1,513352966E-1
2,139459971E1;-1,460063782E0;-1,149863846E1;-5,191803589E0
2,149509871E1;-4,110452271E0;-8,545429688E0;-3,530408478E0
2,159559771E1;1,709744568E0;-9,114396515E0;-1,668580170E0
2,169609571E1;-1,271905060E0;-8,239016876E0;5,459147644E-1
2,179659504E1;-5,992039490E-1;-8,329129486E0;5,875282288E-1
2,189709404E1;1,666484528E0;-1,119102814E1;1,902094574E0
2,199759304E1;-6,991361389E0;-1,823612778E1;-3,957470398E0
2,209809204E1;-2,121238861E0;-1,022882904E1;-4,380490723E0
2,219859104E1;-2,506986694E0;-9,179810486E0;-3,611988831E-1
2,229909004E1;2,180964661E-1;-7,861501923E0;-2,013462982E0
2,239958804E1;-9,885443115E-1;-9,373058624E0;-4,653822327E-1
2,250008704E1;-8,412506104E-1;-9,767338715E0;1,721420288E-2
2,260058604E1;-8,461903381E-1;-1,107486969E1;-3,042423248E0
2,270108504E1;-4,108656006E0;-8,594976654E0;-3,828738098E0
2,280158321E1;1,637444916E0;-9,323811035E0;-1,871258698E0
2,290208221E1;-1,292113037E0;-8,166866913E0;5,126838684E-1
2,300258121E1;-4,596940613E-1;-8,171207886E0;6,489006042E-1
2,310307921E1;1,533710632E0;-1,126033401E1;1,704655151E0
2,320357821E1;-4,811294861E0;-1,221355179E1;-2,161056061E0
2,330407721E1;-2,685116272E0;-9,570348358E0;-3,898193665E0
2,340457621E1;-1,443747711E0;-9,143585815E0;-1,213825836E0
2,350507521E1;-4,038601685E-1;-8,181386719E0;-1,472487946E0
2,360557421E1;-1,096170502E0;-9,806856537E0;-1,102756805E0
2,370607321E1;-1,045276337E0;-1,016775604E1;7,170089722E-2
2,380657129E1;-2,097887421E0;-8,896898804E0;-4,480333099E0
2,390707029E1;-4,206851807E0;-1,339654175E1;-1,679657135E0
2,400756929E1;2,806663513E-1;-8,389304352E0;-1,346899109E0
2,410806829E1;-1,078357544E0;-7,189100189E0;5,493576050E-2
2,420856729E1;1,851649475E-1;-9,209299164E0;8,310717773E-1
2,430906629E1;1,145418091E0;-1,093790451E1;2,695744171E0
2,440956529E1;-3,384312286E0;-9,098379822E0;-1,623972931E0
2,451006329E1;-3,016227722E0;-8,534801788E0;-2,919528809E0
2,461056229E1;-2,133363647E0;-8,749904480E0;-9,071136475E-1
2,471106129E1;-9,304650879E-1;-8,391699371E0;-1,827549591E0
2,481156042E1;-1,339863739E0;-8,906927948E0;-9,797126770E-1
2,491205942E1;-8,638536072E-1;-1,000714005E1;9,160949707E-2
2,501255842E1;-7,770341492E-1;-1,188468567E1;-4,516707458E0
2,511305742E1;-4,054768066E0;-8,589887238E0;-2,703078918E0
2,521355542E1;1,282233582E0;-9,746082916E0;-1,983225861E0
2,531405442E1;-1,033450928E0;-7,204069061E0;9,261241150E-1
2,541455342E1;-4,093986511E-1;-8,695567474E0;1,046324158E-1
2,551505242E1;1,589993591E0;-1,144250519E1;2,368225250E0
2,561555142E1;-7,747439117E0;-1,828208221E1;-4,006268921E0
2,571605042E1;-2,677482147E0;-9,890981598E0;-3,744912415E0
2,581654979E1;-4,095034332E0;-8,528365173E0;-3,293151855E-3
2,591704879E1;-6,716532898E-1;-7,668253784E0;-1,658850403E0
2,601754679E1;-1,214424591E0;-9,287885742E0;-1,309327240E0
2,611804579E1;-1,576371918E0;-9,996362457E0;1,014290771E0
2,621854479E1;2,607577515E-1;-1,217268677E1;-2,978057098E0
2,631904379E1;-4,849016418E0;-8,537196808E0;-4,831203461E0
2,641954279E1;1,516197052E0;-9,606273651E0;-2,500699768E0
2,652004179E1;-1,372196503E0;-7,994874573E0;6,529421997E-1
2,662054079E1;-9,397457886E-1;-8,579858093E0;2,856060791E-1
2,672103879E1;1,833237762E0;-1,165850601E1;2,151625671E0
2,682153796E1;-8,098159790E0;-1,682785629E1;-2,721490631E0
2,692203696E1;-2,683320007E0;-9,583221588E0;-4,020938416E0
2,702253596E1;-2,762355652E0;-8,777147827E0;-6,361770630E-1
2,712303496E1;-4,927752686E-1;-8,400081940E0;-1,549577637E0
2,722353396E1;-1,360221405E0;-9,076824646E0;-7,658074951E-1
2,732403296E1;-1,365011444E0;-1,079270645E1;-3,544628906E-1
2,742453096E1;-1,482966156E0;-1,200338882E1;-2,015558624E0
2,752502996E1;-4,873265991E0;-9,405541077E0;-3,868555298E0
2,762552896E1;2,063009949E0;-9,962682495E0;-2,447410583E0
2,772602796E1;-1,485959930E0;-6,894512787E0;9,234297180E-1
2,782652642E1;-7,020401001E-1;-9,487720184E0;1,722917175E-1
2,792702542E1;6,411167908E-1;-1,022134460E1;2,954256592E0
2,802752442E1;-3,460354156E0;-9,019194489E0;-1,288819885E0
2,812802342E1;-3,403472443E0;-8,420289917E0;-2,108665009E0
2,822852142E1;-1,456171875E0;-9,596992950E0;-1,378633118E0
2,832902042E1;-9,616003418E-1;-7,950117645E0;-1,641336823E0
2,842951942E1;-1,206491089E0;-9,269174652E0;-1,416803741E0
2,853001842E1;-1,456471252E0;-1,039917480E1;-2,158511353E-1
2,863051742E1;-2,473905487E0;-1,074211166E1;-4,461023254E0
2,873101642E1;-4,310735779E0;-1,137679184E1;-2,450254669E0
2,883151508E1;3,764671326E-1;-8,692274323E0;-2,625689850E0
