"Time (s)";"X (hPa)"
6,384958737E1;1,015986481E3
6,492197838E1;1,015988007E3
6,599434737E1;1,015988541E3
6,706674237E1;1,015989456E3
6,813915938E1;1,015991287E3
6,921160537E1;1,015994415E3
7,028401037E1;1,016001282E3
7,135642338E1;1,016002121E3
7,242884137E1;1,016002960E3
7,350124238E1;1,016002960E3
7,457357637E1;1,016002884E3
7,564588837E1;1,016002884E3
7,671820337E1;1,016003342E3
7,779052838E1;1,016003494E3
7,886285737E1;1,016005707E3
7,993519037E1;1,016006927E3
8,100749937E1;1,016006927E3
8,207980937E1;1,016006927E3
8,315214237E1;1,016008148E3
8,422446437E1;1,016008606E3
8,529681937E1;1,016011734E3
8,636918737E1;1,016016617E3
8,744154137E1;1,016020432E3
8,851390737E1;1,016021042E3
8,958623137E1;1,016023560E3
9,065854538E1;1,016024246E3
9,173088538E1;1,016024857E3
9,280321437E1;1,016026459E3
9,387553637E1;1,016030121E3
9,494784337E1;1,016030655E3
9,602011637E1;1,016030655E3
9,709240337E1;1,016031113E3
9,816469138E1;1,016031113E3
9,923700937E1;1,016031113E3
1,003093254E2;1,016032410E3
1,013816174E2;1,016034241E3
1,024539224E2;1,016034241E3
1,035262494E2;1,016035385E3
1,045985924E2;1,016035385E3
1,056709714E2;1,016034698E3
1,067432764E2;1,016034698E3
1,078155214E2;1,016034698E3
1,088878004E2;1,016033707E3
1,099600814E2;1,016033707E3
1,110323864E2;1,016036224E3
1,121046534E2;1,016036606E3
1,131769304E2;1,016036606E3
1,142492134E2;1,016036224E3
1,153214634E2;1,016035919E3
1,163937974E2;1,016033478E3
1,174661504E2;1,016030045E3
1,185384684E2;1,016026230E3
1,196107814E2;1,016021652E3
1,206831354E2;1,016016235E3
1,217554304E2;1,016012192E3
1,228277224E2;1,016007919E3
1,239000494E2;1,016005020E3
1,249723534E2;1,016002350E3
1,260447224E2;1,016000824E3
1,271171124E2;1,015999298E3
1,281894744E2;1,015997009E3
1,292618174E2;1,015992966E3
1,303341684E2;1,015991287E3
1,314065034E2;1,015988770E3
1,324788384E2;1,015988007E3
1,335511944E2;1,015987320E3
1,346235124E2;1,015986557E3
1,356958454E2;1,015984116E3
1,367682064E2;1,015982056E3
1,378405774E2;1,015982056E3
1,389129454E2;1,015982056E3
1,399852784E2;1,015982437E3
1,410576184E2;1,015984192E3
1,421299674E2;1,015984192E3
1,432023594E2;1,015983810E3
1,442747054E2;1,015983734E3
1,453470974E2;1,015983276E3
1,464194554E2;1,015981674E3
1,474917914E2;1,015979156E3
1,485641354E2;1,015976791E3
1,496364944E2;1,015975342E3
1,507088974E2;1,015972977E3
1,517812754E2;1,015970459E3
1,528536544E2;1,015969696E3
1,539260434E2;1,015968628E3
1,549984584E2;1,015967560E3
1,560708324E2;1,015963974E3
1,571431954E2;1,015960159E3
1,582155754E2;1,015956421E3
1,592879144E2;1,015954285E3
1,603602994E2;1,015952835E3
1,614326914E2;1,015952835E3
1,625050554E2;1,015953674E3
1,635773954E2;1,015959702E3
1,646497314E2;1,015967102E3
1,657220574E2;1,015972595E3
1,667943414E2;1,015977173E3
1,678666184E2;1,015983582E3
1,689389454E2;1,015988998E3
1,700113074E2;1,015993423E3
1,710836484E2;1,015998077E3
1,721559824E2;1,016002045E3
1,732283234E2;1,016005020E3
1,743006784E2;1,016005020E3
1,753730104E2;1,016002350E3
1,764453484E2;1,015996857E3
1,775176804E2;1,015990982E3
1,785900164E2;1,015979385E3
1,796622964E2;1,015977249E3
1,807346014E2;1,015977249E3
1,818068864E2;1,015983124E3
1,828791804E2;1,015990295E3
1,839514734E2;1,016003952E3
1,850237484E2;1,016011353E3
1,860960374E2;1,016017456E3
1,871683704E2;1,016018906E3
1,882406694E2;1,016018906E3
1,893129634E2;1,016015396E3
1,903852834E2;1,016010971E3
1,914576214E2;1,016006699E3
1,925299534E2;1,016002960E3
1,936023054E2;1,016002960E3
1,946746484E2;1,016004333E3
1,957470184E2;1,016006012E3
1,968193574E2;1,016006012E3
1,978917014E2;1,016004028E3
1,989640664E2;1,016003189E3
2,000364064E2;1,016000824E3
2,011087714E2;1,016000595E3
2,021810894E2;1,015998764E3
2,032534324E2;1,015998688E3
2,043257514E2;1,015997620E3
2,053980614E2;1,015995560E3
2,064703954E2;1,015990982E3
2,075427054E2;1,015989456E3
2,086150104E2;1,015988388E3
2,096873284E2;1,015988388E3
2,107596024E2;1,015989685E3
2,118319024E2;1,015992813E3
2,129041894E2;1,015996246E3
2,139764424E2;1,015996246E3
2,150486764E2;1,015994034E3
2,161209484E2;1,015990906E3
2,171932354E2;1,015985184E3
2,182654874E2;1,015981216E3
2,193377364E2;1,015980377E3
2,204099964E2;1,015980148E3
2,214822704E2;1,015977020E3
2,225545404E2;1,015973816E3
2,236267944E2;1,015967941E3
2,246990014E2;1,015961838E3
2,257712344E2;1,015960541E3
2,268434934E2;1,015959091E3
2,279157214E2;1,015956573E3
2,289879944E2;1,015956573E3
2,300603014E2;1,015957718E3
2,311325724E2;1,015958252E3
2,322048354E2;1,015960999E3
2,332770674E2;1,015965271E3
2,343493144E2;1,015967712E3
2,354215754E2;1,015967712E3
2,364938054E2;1,015967178E3
2,375660914E2;1,015964813E3
2,386383464E2;1,015961838E3
2,397105514E2;1,015956573E3
2,407827574E2;1,015949402E3
2,418549514E2;1,015941010E3
2,429271954E2;1,015932999E3
2,439994524E2;1,015920868E3
2,450717254E2;1,015915070E3
2,461439524E2;1,015906982E3
2,472162144E2;1,015903778E3
2,482884804E2;1,015903778E3
2,493607664E2;1,015905075E3
2,504330564E2;1,015914459E3
2,515053544E2;1,015925598E3
2,525776594E2;1,015931168E3
2,536499594E2;1,015940018E3
2,547222704E2;1,015940018E3
2,557945694E2;1,015940018E3
2,568668394E2;1,015945053E3
2,579390994E2;1,015960007E3
2,590113744E2;1,015980148E3
2,600836314E2;1,015998306E3
2,611559594E2;1,016017685E3
2,622282994E2;1,016031189E3
2,633006364E2;1,016040878E3
2,643729474E2;1,016046295E3
2,654452804E2;1,016047134E3
2,665176474E2;1,016047134E3
2,675899554E2;1,016045609E3
2,686622634E2;1,016040649E3
2,697345734E2;1,016034927E3
2,708068814E2;1,016029816E3
2,718791864E2;1,016024628E3
2,729514894E2;1,016020966E3
2,740237644E2;1,016016235E3
2,750960404E2;1,016011963E3
2,761682834E2;1,016011963E3
2,772404974E2;1,016013260E3
2,783127664E2;1,016014099E3
2,793850384E2;1,016017303E3
2,804573194E2;1,016023483E3
2,815296034E2;1,016024017E3
2,826019254E2;1,016024017E3
2,836742714E2;1,016022034E3
2,847466034E2;1,016021500E3
2,858189084E2;1,016019592E3
2,868912184E2;1,016017838E3
2,879635414E2;1,016017838E3
2,890358314E2;1,016017838E3
2,901081254E2;1,016017838E3
2,911803954E2;1,016018219E3
2,922526594E2;1,016019516E3
2,933249174E2;1,016022263E3
2,943972314E2;1,016024857E3
2,954694934E2;1,016027985E3
2,965417484E2;1,016033173E3
2,976139774E2;1,016039352E3
2,986861764E2;1,016043930E3
2,997583984E2;1,016049652E3
3,008306224E2;1,016053619E3
3,019028524E2;1,016054764E3
3,029750524E2;1,016054764E3
3,040472374E2;1,016051788E3
3,051194534E2;1,016046982E3
3,061916714E2;1,016042023E3
3,072638524E2;1,016040649E3
3,083360214E2;1,016036835E3
3,094082244E2;1,016036835E3
3,104804344E2;1,016037903E3
3,115526274E2;1,016039352E3
3,126248424E2;1,016039963E3
3,136970624E2;1,016041870E3
3,147692444E2;1,016041870E3
3,158414244E2;1,016039963E3
3,169136484E2;1,016039505E3
3,179858414E2;1,016038971E3
3,190580354E2;1,016036224E3
3,201302854E2;1,016036224E3
3,212025034E2;1,016035156E3
3,222747184E2;1,016034698E3
3,233468934E2;1,016033249E3
3,244191064E2;1,016033173E3
3,254913334E2;1,016033173E3
3,265635544E2;1,016030884E3
3,276357444E2;1,016030731E3
3,287079224E2;1,016030731E3
3,297801114E2;1,016031799E3
3,308523344E2;1,016031952E3
3,319245624E2;1,016031952E3
3,329968074E2;1,016032562E3
3,340690044E2;1,016032562E3
3,351412534E2;1,016033020E3
3,362135244E2;1,016034241E3
3,372857994E2;1,016035080E3
3,383580064E2;1,016036148E3
3,394302064E2;1,016036148E3
3,405023654E2;1,016035538E3
3,415745824E2;1,016033859E3
3,426467994E2;1,016029510E3
3,437189564E2;1,016010513E3
3,447911354E2;1,015991974E3
3,458632914E2;1,015966492E3
3,469354674E2;1,015951920E3
3,480076654E2;1,015951920E3
3,490798234E2;1,015953827E3
3,501519964E2;1,015963287E3
3,512241774E2;1,015984116E3
3,522963784E2;1,016005402E3
3,533685564E2;1,016022034E3
3,544407504E2;1,016028824E3
3,555129234E2;1,016033478E3
3,565850824E2;1,016034927E3
3,576572854E2;1,016034927E3
3,587294494E2;1,016034927E3
3,598016764E2;1,016036377E3
3,608739424E2;1,016041718E3
3,619461334E2;1,016051483E3
3,630182974E2;1,016064377E3
3,640904924E2;1,016079788E3
3,651626494E2;1,016086273E3
3,662348474E2;1,016093903E3
3,673070254E2;1,016099548E3
3,683792304E2;1,016104355E3
3,694514354E2;1,016104431E3
3,705236634E2;1,016108856E3
3,715958964E2;1,016116409E3
3,726681254E2;1,016126709E3
3,737403064E2;1,016136551E3
3,748125234E2;1,016143341E3
3,758847444E2;1,016148376E3
3,769569634E2;1,016155548E3
3,780291884E2;1,016156845E3
3,791013824E2;1,016160126E3
3,801736324E2;1,016167145E3
3,812458824E2;1,016170044E3
3,823181414E2;1,016170197E3
3,833903634E2;1,016174698E3
3,844625924E2;1,016178970E3
3,855347684E2;1,016182480E3
3,866069694E2;1,016188660E3
3,876792134E2;1,016197281E3
3,887514014E2;1,016202850E3
3,898235934E2;1,016208801E3
3,908957954E2;1,016210480E3
3,919680634E2;1,016215973E3
3,930403194E2;1,016221161E3
3,941125764E2;1,016224136E3
3,951847864E2;1,016224823E3
3,962570014E2;1,016227570E3
3,973292434E2;1,016227570E3
3,984014804E2;1,016223526E3
3,994736784E2;1,016222000E3
4,005458954E2;1,016222000E3
4,016181064E2;1,016223068E3
4,026903504E2;1,016223068E3
4,037625894E2;1,016222458E3
4,048347944E2;1,016219711E3
4,059070314E2;1,016216660E3
4,069792784E2;1,016207962E3
4,080515034E2;1,016202927E3
4,091237144E2;1,016199493E3
4,101959354E2;1,016193161E3
4,112681574E2;1,016188965E3
4,123404334E2;1,016187057E3
4,134126914E2;1,016186447E3
4,144849014E2;1,016186447E3
4,155571124E2;1,016189423E3
4,166293324E2;1,016192627E3
4,177015714E2;1,016197662E3
4,187738024E2;1,016199951E3
4,198460484E2;1,016202545E3
4,209183064E2;1,016202545E3
4,219905714E2;1,016202087E3
4,230628234E2;1,016201401E3
4,241350674E2;1,016199951E3
4,252073314E2;1,016199799E3
4,262795824E2;1,016198654E3
4,273518834E2;1,016198425E3
4,284241364E2;1,016197815E3
4,294964174E2;1,016196213E3
4,305686784E2;1,016195068E3
4,316409484E2;1,016194305E3
4,327132594E2;1,016193237E3
4,337855334E2;1,016190948E3
4,348577464E2;1,016188812E3
4,359299394E2;1,016187363E3
4,370021824E2;1,016182251E3
4,380744044E2;1,016178055E3
4,391466114E2;1,016175919E3
4,402188064E2;1,016175919E3
4,412910214E2;1,016173859E3
4,423632334E2;1,016173859E3
4,434353964E2;1,016173859E3
4,445076074E2;1,016172638E3
4,455798084E2;1,016171494E3
4,466520524E2;1,016171112E3
4,477243004E2;1,016168747E3
4,487965194E2;1,016166306E3
4,498687454E2;1,016165009E3
4,509410054E2;1,016163788E3
4,520132704E2;1,016163788E3
4,530855084E2;1,016165009E3
4,541577494E2;1,016166077E3
4,552299744E2;1,016167068E3
4,563021814E2;1,016167068E3
4,573744104E2;1,016165695E3
4,584466224E2;1,016160812E3
4,595188574E2;1,016158676E3
4,605910694E2;1,016158295E3
4,616632654E2;1,016158295E3
4,627354534E2;1,016160355E3
4,638076374E2;1,016166763E3
4,648798174E2;1,016167984E3
4,659519914E2;1,016170044E3
4,670241924E2;1,016171341E3
4,680963664E2;1,016171494E3
4,691685094E2;1,016175079E3
4,702406434E2;1,016175995E3
4,713127694E2;1,016178970E3
4,723849144E2;1,016179352E3
4,734570714E2;1,016179504E3
4,745292554E2;1,016186295E3
4,756014484E2;1,016191559E3
4,766736014E2;1,016194687E3
4,777457604E2;1,016200180E3
4,788179144E2;1,016205444E3
4,798900554E2;1,016207809E3
4,809621744E2;1,016211319E3
4,820342644E2;1,016212387E3
4,831063464E2;1,016213608E3
4,841784514E2;1,016213608E3
4,852506174E2;1,016212769E3
4,863227544E2;1,016212158E3
4,873949204E2;1,016210251E3
4,884671024E2;1,016208191E3
4,895392914E2;1,016207504E3
4,906115024E2;1,016204605E3
4,916836784E2;1,016201859E3
4,927558614E2;1,016199265E3
4,938279894E2;1,016196442E3
4,949001894E2;1,016196442E3
4,959723544E2;1,016196213E3
4,970445434E2;1,016195374E3
4,981167324E2;1,016195145E3
4,991889224E2;1,016192322E3
5,002611054E2;1,016186600E3
5,013332794E2;1,016181793E3
5,024054394E2;1,016177673E3
5,034776434E2;1,016175690E3
5,045498314E2;1,016175690E3
5,056219764E2;1,016176987E3
5,066941154E2;1,016181183E3
5,077662944E2;1,016187744E3
5,088384674E2;1,016192551E3
5,099106544E2;1,016193237E3
5,109828264E2;1,016193390E3
5,120550094E2;1,016195602E3
5,131271944E2;1,016195602E3
5,141993784E2;1,016198425E3
5,152715604E2;1,016200027E3
5,163437474E2;1,016202087E3
5,174159794E2;1,016208344E3
5,184881944E2;1,016211395E3
5,195603864E2;1,016215286E3
5,206326104E2;1,016217880E3
5,217048414E2;1,016218338E3
5,227770684E2;1,016218338E3
5,238492884E2;1,016216125E3
5,249214764E2;1,016210938E3
5,259936244E2;1,016210098E3
5,270658124E2;1,016205063E3
5,281379794E2;1,016200180E3
5,292101904E2;1,016192780E3
5,302824054E2;1,016185837E3
5,313546264E2;1,016177902E3
5,324268494E2;1,016170731E3
5,334990484E2;1,016165619E3
5,345712804E2;1,016162949E3
5,356434974E2;1,016158905E3
5,367157424E2;1,016158905E3
5,377879314E2;1,016158905E3
5,388601644E2;1,016163330E3
5,399323914E2;1,016166306E3
5,410045964E2;1,016171951E3
5,420767994E2;1,016175156E3
5,431490044E2;1,016176987E3
5,442211814E2;1,016177826E3
5,452933864E2;1,016178284E3
5,463655624E2;1,016179352E3
5,474377604E2;1,016179352E3
5,485099594E2;1,016179352E3
5,495821664E2;1,016178970E3
5,506543724E2;1,016178970E3
5,517265944E2;1,016178970E3
5,527988074E2;1,016178665E3
5,538710354E2;1,016178284E3
5,549432644E2;1,016178665E3
5,560154904E2;1,016179504E3
5,570877314E2;1,016180801E3
5,581599814E2;1,016180801E3
5,592322064E2;1,016180801E3
5,603044284E2;1,016184006E3
5,613766434E2;1,016184006E3
5,624488824E2;1,016185074E3
5,635211144E2;1,016184006E3
5,645933434E2;1,016184006E3
5,656655484E2;1,016181488E3
5,667377784E2;1,016178131E3
5,678100034E2;1,016175385E3
5,688822144E2;1,016175385E3
5,699544214E2;1,016176834E3
5,710266044E2;1,016178513E3
5,720987914E2;1,016184006E3
5,731710324E2;1,016186676E3
5,742432304E2;1,016188965E3
5,753154554E2;1,016188965E3
5,763877044E2;1,016186676E3
5,774599344E2;1,016182251E3
5,785321244E2;1,016179352E3
5,796043634E2;1,016176834E3
5,806766334E2;1,016171188E3
5,817488754E2;1,016168747E3
5,828211144E2;1,016162872E3
5,838932604E2;1,016162262E3
5,849654214E2;1,016158295E3
5,860375354E2;1,016152573E3
5,871097034E2;1,016152573E3
5,881818884E2;1,016150513E3
5,892540434E2;1,016149673E3
5,903262384E2;1,016146698E3
5,913984404E2;1,016144867E3
5,924706284E2;1,016139755E3
5,935428774E2;1,016134338E3
5,946150904E2;1,016132812E3
5,956872774E2;1,016132812E3
5,967594804E2;1,016132812E3
5,978317064E2;1,016134262E3
5,989038894E2;1,016134644E3
5,999760544E2;1,016134949E3
6,010481864E2;1,016134949E3
6,021203594E2;1,016134949E3
6,031925104E2;1,016135941E3
6,042646734E2;1,016140823E3
6,053368794E2;1,016142426E3
6,064091044E2;1,016145630E3
6,074813274E2;1,016150284E3
6,085535634E2;1,016151505E3
6,096257764E2;1,016151505E3
6,106980174E2;1,016149673E3
6,117702444E2;1,016146011E3
6,128424654E2;1,016142273E3
6,139146844E2;1,016140900E3
6,149869074E2;1,016137466E3
6,160591184E2;1,016135483E3
6,171313084E2;1,016132584E3
6,182034724E2;1,016127548E3
6,192756844E2;1,016120377E3
6,203478834E2;1,016114426E3
6,214200584E2;1,016108780E3
6,224922284E2;1,016108780E3
6,235643844E2;1,016110687E3
6,246365704E2;1,016113892E3
6,257087464E2;1,016117859E3
6,267809184E2;1,016121674E3
6,278530894E2;1,016121674E3
6,289252564E2;1,016120377E3
6,299974114E2;1,016117859E3
6,310695784E2;1,016113815E3
6,321417634E2;1,016110077E3
6,332139254E2;1,016106720E3
6,342860814E2;1,016103287E3
6,353582064E2;1,016100006E3
6,364303594E2;1,016097183E3
6,375025234E2;1,016093597E3
6,385746934E2;1,016089630E3
6,396468324E2;1,016087723E3
6,407190224E2;1,016087341E3
6,417912134E2;1,016086960E3
6,428633934E2;1,016087341E3
6,439355724E2;1,016087723E3
6,450077734E2;1,016088333E3
6,460799054E2;1,016088333E3
6,471520734E2;1,016086655E3
6,482242834E2;1,016086655E3
6,492965164E2;1,016085663E3
6,503687544E2;1,016085052E3
6,514409914E2;1,016085052E3
6,525132244E2;1,016085281E3
6,535854694E2;1,016087723E3
6,546577154E2;1,016087952E3
6,557299224E2;1,016088943E3
6,568021564E2;1,016088943E3
6,578743834E2;1,016088409E3
6,589466354E2;1,016086273E3
6,600188894E2;1,016086273E3
6,610911484E2;1,016089401E3
6,621634044E2;1,016094131E3
6,632356584E2;1,016097412E3
6,643078454E2;1,016097412E3
6,653800444E2;1,016092758E3
6,664522784E2;1,016079330E3
6,675245044E2;1,016059723E3
6,685967304E2;1,016035538E3
