"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1,360751417E1;-1,735755920E1;3,356495667E1;-2,604188538E1
1,370800817E1;-1,380714417E1;3,395313263E1;-2,487512207E1
1,380850117E1;-1,453881836E1;3,443647003E1;-2,426670837E1
1,390899517E1;-1,912586975E1;3,731539154E1;-2,432908630E1
1,400948817E1;-1,949871826E1;3,830047607E1;-2,402859497E1
1,410998262E1;-1,973187256E1;4,094703674E1;-2,326628113E1
1,421047562E1;-2,530075073E1;4,214045715E1;-2,598814392E1
1,431096863E1;-2,910971069E1;4,496025848E1;-2,389942932E1
1,441146263E1;-2,635746765E1;4,361257172E1;-2,347933960E1
1,451195562E1;-2,026390076E1;4,058939362E1;-2,280839539E1
1,461244962E1;-1,950164795E1;3,985546112E1;-2,188989258E1
1,471294263E1;-1,865600586E1;3,986610413E1;-2,462524414E1
1,481343663E1;-1,493119812E1;3,898602295E1;-2,473797607E1
1,491392962E1;-1,394979858E1;4,003076935E1;-2,396965027E1
1,501442362E1;-2,018710327E1;4,325897980E1;-2,429330444E1
1,511491567E1;-2,301461792E1;4,570188141E1;-2,303923035E1
1,521540867E1;-2,313461304E1;4,601218414E1;-2,225090027E1
1,531590267E1;-2,618951416E1;4,668475342E1;-2,295074463E1
1,541639567E1;-3,231983948E1;4,534608459E1;-2,452531433E1
1,551688967E1;-3,422088623E1;4,551194000E1;-2,155574036E1
1,561738267E1;-2,868772888E1;4,305274200E1;-2,223257446E1
1,571787667E1;-2,541630554E1;4,078593445E1;-2,127232361E1
1,581836967E1;-2,524562073E1;3,925778961E1;-2,319819641E1
1,591886367E1;-2,366093445E1;3,802275848E1;-2,578805542E1
1,601935667E1;-1,998901367E1;3,858251190E1;-2,293594360E1
1,611985013E1;-2,043263245E1;3,841610718E1;-2,277465820E1
1,622034413E1;-2,601887512E1;4,017411041E1;-2,274159241E1
1,632083713E1;-2,703532410E1;4,059720612E1;-2,235494995E1
1,642133112E1;-2,765072632E1;4,128036499E1;-2,183689880E1
1,652182412E1;-3,341328430E1;3,919195557E1;-2,369052124E1
1,662231813E1;-3,731077576E1;3,998016357E1;-2,224317932E1
1,672281113E1;-3,291287231E1;3,785437775E1;-2,102682495E1
1,682330512E1;-2,772843933E1;3,587787628E1;-1,987937927E1
1,692379812E1;-2,802003479E1;3,417565155E1;-1,984275818E1
1,702429113E1;-2,825328064E1;3,264720154E1;-2,262524414E1
1,712478525E1;-2,299191284E1;3,291571045E1;-2,100659180E1
1,722527825E1;-2,046493530E1;3,384549713E1;-1,695091248E1
1,732577225E1;-2,561764526E1;3,567964172E1;-1,674800110E1
1,742626525E1;-2,667372131E1;3,666773987E1;-1,617298889E1
1,752675925E1;-2,659751892E1;3,667533112E1;-1,434947205E1
1,762725225E1;-3,022496033E1;3,629250336E1;-1,684217834E1
1,772774625E1;-3,379138184E1;3,618043518E1;-1,581140137E1
1,782823925E1;-3,339088440E1;3,446480560E1;-1,431300354E1
1,792873225E1;-2,753015137E1;3,174052429E1;-1,495332336E1
1,802922625E1;-2,584410095E1;2,894597626E1;-1,407431030E1
1,812971875E1;-2,578182983E1;2,746910858E1;-1,703448486E1
1,823021275E1;-2,218585205E1;2,745101166E1;-1,666445923E1
1,833070575E1;-1,751515198E1;3,029030609E1;-1,317939758E1
1,843119975E1;-1,974198914E1;3,198694611E1;-1,418272400E1
1,853169275E1;-2,280894470E1;3,440921021E1;-1,449047852E1
1,863218575E1;-2,287281799E1;3,485166168E1;-1,314732361E1
1,873267975E1;-2,403207397E1;3,637298584E1;-1,432231140E1
1,883317275E1;-2,844947815E1;3,530867767E1;-1,678637695E1
1,893366675E1;-3,081407166E1;3,521177673E1;-1,591966248E1
1,903415975E1;-2,604428101E1;3,217304993E1;-1,735343933E1
1,913465467E1;-2,202645874E1;3,123329163E1;-1,702636719E1
1,923514767E1;-2,277604675E1;2,898381805E1;-1,874018860E1
1,933564067E1;-2,221257019E1;2,882859802E1;-2,207830811E1
1,943613467E1;-1,620590210E1;3,169090271E1;-1,961563110E1
1,953662767E1;-1,516090393E1;3,221463776E1;-1,856365967E1
1,963712167E1;-2,084301758E1;3,588367462E1;-1,907754517E1
1,973761467E1;-2,146162415E1;3,760762024E1;-1,898352051E1
1,983810767E1;-2,159465027E1;3,823043823E1;-1,833392334E1
1,993860167E1;-2,627203369E1;3,805622864E1;-2,133573914E1
2,003909467E1;-2,977311707E1;3,882057953E1;-2,074009705E1
2,013958787E1;-2,863937378E1;3,702498627E1;-2,007409668E1
2,024008088E1;-2,335047913E1;3,456605530E1;-2,014097595E1
2,034057388E1;-2,143582153E1;3,280448151E1;-2,006709290E1
2,044106787E1;-2,278276062E1;3,286985016E1;-2,228919983E1
2,054156087E1;-1,900949097E1;3,268054962E1;-2,252267456E1
2,064205488E1;-1,471745300E1;3,447109222E1;-1,950149536E1
2,074254788E1;-1,789241028E1;3,672692108E1;-2,069238281E1
2,084304087E1;-2,138906860E1;3,895316315E1;-2,164450073E1
2,094353487E1;-2,163337708E1;3,960363770E1;-2,001480103E1
2,104402788E1;-2,348992920E1;4,112351227E1;-2,108322144E1
2,114452237E1;-2,868885803E1;3,944111633E1;-2,477755737E1
2,124501538E1;-3,117970276E1;3,978055573E1;-2,272283936E1
2,134550938E1;-2,603848267E1;3,690344238E1;-2,346879578E1
2,144600237E1;-2,145039368E1;3,443404388E1;-2,357911682E1
2,154649537E1;-2,336938477E1;3,319975281E1;-2,437428284E1
2,164698938E1;-2,230139160E1;3,176419830E1;-2,798510742E1
2,174748238E1;-1,605290222E1;3,187287140E1;-2,497219849E1
2,184797638E1;-1,587498474E1;3,158970642E1;-2,310112000E1
2,194846937E1;-2,108471680E1;3,476817322E1;-2,244303894E1
2,204896238E1;-2,195605469E1;3,521244049E1;-2,255625916E1
2,214945662E1;-2,196685791E1;3,563897705E1;-2,174638367E1
2,224994963E1;-2,643688965E1;3,462007904E1;-2,358325195E1
2,235044263E1;-2,902729797E1;3,650759125E1;-2,181877136E1
2,245093662E1;-2,781158447E1;3,508574677E1;-2,089503479E1
2,255142962E1;-2,302206421E1;3,190460205E1;-2,173605347E1
2,265192363E1;-2,175685120E1;2,988679504E1;-2,157534790E1
2,275241663E1;-2,243855286E1;2,960854340E1;-2,533865356E1
2,285290962E1;-1,804544067E1;2,954817963E1;-2,419027710E1
2,295340362E1;-1,459756470E1;3,081023407E1;-2,039944458E1
2,305389663E1;-1,977339172E1;3,399875641E1;-2,032606506E1
2,315439029E1;-2,248869324E1;3,617935944E1;-2,067280579E1
2,325488329E1;-2,285740662E1;3,621255493E1;-2,014204407E1
2,335537629E1;-2,542242432E1;3,749721527E1;-2,216690063E1
2,345587029E1;-2,996699524E1;3,755413055E1;-2,402291870E1
2,355636329E1;-3,070033264E1;3,686854553E1;-2,429612732E1
2,365685629E1;-2,555747986E1;3,410693359E1;-2,579824829E1
2,375735029E1;-2,311109924E1;3,324065399E1;-2,448757935E1
2,385784329E1;-2,449285889E1;3,254068756E1;-2,694653320E1
2,395833729E1;-2,201942444E1;3,051360321E1;-3,036782837E1
2,405883029E1;-1,595332336E1;3,145532990E1;-2,732675171E1
2,415932354E1;-1,694461060E1;3,187052155E1;-2,586987305E1
2,425981754E1;-2,247999573E1;3,535817719E1;-2,497419739E1
2,436031054E1;-2,344590759E1;3,618063354E1;-2,545799255E1
