"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
4,090104167E-2;-9,753187868E-1;1,513540077E0;-9,077697051E-1
1,413940417E-1;-1,099639362E0;1,245139723E0;1,859712785E0
2,418880417E-1;-9,152193502E-1;-1,328436233E0;1,041634106E0
3,423810417E-1;7,399565162E-1;-1,610404321E0;-1,234999189E0
4,428740417E-1;3,884255657E-1;-1,970987054E0;-2,689221602E0
5,433680417E-1;9,803866417E-1;1,047112801E0;-1,711580009E0
6,438610417E-1;2,580560162E0;1,859633848E-2;-4,095370547E0
7,443550417E-1;2,897167009E0;-1,005270272E0;-4,888366426E0
8,448480417E-1;5,225791115E-1;-6,646156980E0;-2,779284511E0
9,453410417E-1;2,212439638E0;-1,013952218E1;7,159453052E0
1,045835000E0;7,085854733E-1;-4,157754491E0;7,691771286E0
1,146328000E0;6,299690157E0;3,543262412E0;2,334215944E0
1,246822000E0;2,037732728E0;2,820626664E-1;5,510007895E0
1,347315000E0;7,979918565E0;8,432609416E0;5,840198994E-1
1,447808000E0;-5,938078460E-1;-2,503971285E0;-7,613109863E-1
1,548302000E0;-3,077816737E0;-3,912132257E-1;-2,424755546E0
1,648795000E0;-1,565710251E0;1,512218606E-1;-5,528264657E-1
1,749289000E0;7,485150126E-1;2,576398407E0;2,791077760E-1
1,849782000E0;1,379167846E0;5,800178311E0;-1,195857635E0
1,950275000E0;-1,876750402E0;-4,427295345E0;4,173846028E0
2,050769250E0;-1,294363923E0;-3,925820589E0;1,136152885E0
2,151262250E0;-9,993417069E-1;-3,185218102E-1;2,356546022E0
2,251756250E0;3,190829382E0;1,235965149E0;-6,967931011E-1
2,352249250E0;-4,941253176E-1;1,974618174E0;-9,298207247E-1
2,452742250E0;6,114301115E-1;2,086056749E0;6,403396958E-1
2,553236250E0;2,072917032E0;-1,244227265E0;2,934296829E0
2,653729250E0;-2,350370193E0;-3,733752419E0;8,344350958E-1
2,754223250E0;-1,544121892E0;-1,236559226E0;-1,150530311E0
2,854716250E0;-1,289060060E0;1,328943479E0;1,964077983E0
2,955209250E0;4,013496664E-1;1,431143453E0;1,302464948E0
3,055703750E0;-9,813528210E-3;3,043914288E-1;1,834628230E0
3,156196750E0;9,978598031E-1;1,587244231E-1;2,534676769E0
3,256689750E0;8,048078388E-2;1,122186518E0;-2,211793520E0
3,357183750E0;2,772714579E-1;-1,786957635E0;-8,919424617E-1
3,457676750E0;2,237313108E0;2,892626939E0;-2,350297687E0
3,558170750E0;4,557533303E-1;4,908175038E0;7,007537127E-1
3,658663750E0;2,217455672E0;-2,787513297E0;1,225193993E0
3,759156750E0;2,717725901E0;-1,703466412E0;9,196606028E-1
3,859650750E0;-8,048049883E-1;-1,695108987E0;-1,714280838E0
3,960143750E0;-3,020021688E0;2,475988265E0;8,991449158E-1
4,060637500E0;-6,848033854E-1;5,302506584E-1;3,493921852E-1
4,161130500E0;2,427011110E0;7,364603198E-1;2,622594626E-1
4,261623500E0;9,184380962E-1;-1,527199758E0;1,101722141E0
4,362117500E0;-5,679885882E-1;-1,292696589E0;3,063342247E0
4,462610500E0;-1,680684052E0;1,176446925E0;-1,724844418E0
4,563104500E0;2,296813498E0;-2,166119750E0;-4,014152137E0
4,663597500E0;1,143804259E0;1,808353182E0;4,279448497E-1
4,764090500E0;1,645294657E-1;1,747480744E0;1,000129985E0
4,864584500E0;3,797944322E0;-5,557392561E-1;1,983341635E0
4,965077500E0;3,419734719E0;-1,253776352E0;1,773427763E0
5,065571542E0;-8,826478739E-1;-4,416234167E0;5,172096133E-2
5,166064542E0;-4,106302502E0;1,441527523E0;1,101902966E0
5,266557542E0;1,153401294E0;2,027882216E0;7,745302252E-1
5,367051542E0;1,546107168E0;-1,068902596E0;5,682283241E-1
5,467544542E0;-1,415051916E0;-1,068356466E-1;3,503668284E0
5,568038542E0;-6,690518636E-1;-1,639404318E0;1,704217487E0
5,668531542E0;-2,790954384E0;-7,905429715E-1;-6,355766709E0
5,769025542E0;3,422619735E0;-8,207578737E-1;-3,263950130E-1
5,869518542E0;-8,735067755E-2;1,848648684E0;4,187823359E-1
5,970011542E0;1,860492804E0;9,658822578E-1;8,790961289E-1
6,070505250E0;2,834237520E-1;-1,195277883E0;2,850802975E0
6,170998250E0;-2,171329619E0;1,615341271E0;-3,327984889E0
6,271492250E0;-3,985599891E0;2,056974453E0;-1,161786786E0
6,371985250E0;-6,507720056E-1;2,258942544E0;-9,269123197E-2
6,472479250E0;1,956640764E0;4,211468768E-1;5,355684087E-1
6,572972250E0;3,717988618E-1;-2,019926494E-1;2,760621368E0
6,673466250E0;8,056768812E-1;-2,470833360E0;2,223368376E0
6,773959250E0;-2,154071854E0;1,523316037E0;-2,788426925E0
