"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
4,472416666E-3;-5,267845459E0;4,764442291E0;6,502478027E0
1,049650417E-1;-4,947062531E0;5,414839783E0;9,094637604E0
2,054590417E-1;-4,601131897E0;2,759361877E0;1,224513611E1
3,059520417E-1;-2,184706879E0;1,848206635E0;8,679101715E0
4,064460417E-1;-1,603016510E0;-4,596940613E-1;9,280101929E0
5,069390417E-1;-3,088078308E-1;-3,829037476E-1;9,541608124E0
6,074320417E-1;3,132984924E-1;-4,221221924E-1;7,100185089E0
7,079260417E-1;5,694458313E0;1,618733826E0;4,421056366E0
8,084190417E-1;9,608219604E0;-3,601061554E0;4,013453979E0
9,089130417E-1;8,184979248E0;-1,477861771E1;6,405479736E0
1,009406042E0;8,272547150E0;-1,155013138E1;8,512947235E0
1,109900000E0;1,053569092E1;-5,128634949E0;6,011798401E0
1,210393000E0;5,701343994E0;-8,804091797E0;8,183033295E0
1,310886000E0;7,168592834E0;-3,811972961E0;-2,019450531E0
1,411380000E0;1,922751617E0;-1,173275162E1;6,281687164E0
1,511873000E0;1,355581055E0;-1,063194077E1;3,137475586E-1
1,612367000E0;2,211052094E0;-9,047186279E0;5,582940216E0
1,712860000E0;1,207389221E0;-8,672964478E0;9,458381195E0
1,813353000E0;2,614912262E0;-2,558629303E0;3,153492279E0
1,913847000E0;-4,107458496E-1;-9,334588623E0;4,615052948E0
2,014340000E0;8,756790161E-2;-1,134610565E1;3,288511505E0
2,114834250E0;-2,706372070E0;-9,837842102E0;7,402107239E-1
2,215327250E0;-4,358935547E-1;-8,477770386E0;1,984423370E0
2,315820250E0;-7,285350037E-1;-1,020428009E1;2,372865601E0
2,416314250E0;1,180445251E0;-6,874903564E0;3,571123810E0
2,516807250E0;2,329156494E0;-1,039827667E1;2,528392181E0
2,617301250E0;-2,739303589E-2;-1,200458633E1;6,750961304E-1
2,717794250E0;7,433541870E-1;-1,063029419E1;-1,670077057E0
2,818287250E0;1,551224213E0;-7,937693481E0;-1,606159973E0
2,918781250E0;-9,045689392E-1;-9,067394257E0;3,637435913E-2
3,019274250E0;-1,825453949E0;-9,553732910E0;7,400610352E-1
3,119767750E0;-2,838846588E0;-1,004441254E1;1,973196716E0
3,220261750E0;-1,701212311E0;-8,854087830E0;7,011419678E-1
3,320754750E0;-8,399333496E0;-1,288161255E1;-6,277346191E0
3,421248750E0;2,411485291E-1;-9,665101318E0;-6,065386963E-1
3,521741750E0;-2,902015228E0;-5,266348572E0;2,065404968E0
3,622234750E0;1,340013428E0;-1,057416092E1;8,943901062E-1
3,722728750E0;-1,472937012E-1;-1,189875641E1;2,275567932E0
3,823221750E0;-3,331921234E0;-1,155043076E1;-2,565814362E0
3,923714750E0;-4,233646088E0;-9,647737427E0;-3,769760742E0
4,024208750E0;-3,737128601E0;-8,965456238E0;-7,873626709E-2
4,124701500E0;5,388793945E-2;-7,245233459E0;-1,120270386E0
4,225195500E0;2,411934357E0;-1,035771103E1;-8,581654358E-1
4,325688500E0;-1,714534607E0;-8,868308258E0;3,617976379E-1
4,426182500E0;-7,307803345E-1;-9,138646088E0;-3,047063599E0
4,526675500E0;-4,319567413E0;-1,172601562E1;-4,562362518E0
4,627168500E0;1,718576202E0;-1,038734940E1;-2,200873260E0
4,727662500E0;-1,220561829E0;-7,261998596E0;-2,769241333E-1
4,828155500E0;1,175655212E0;-9,117240601E0;1,298549652E0
4,928649500E0;-7,140151978E-2;-1,103101089E1;2,101629639E0
5,029142500E0;-2,801723785E0;-8,071515198E0;-4,220473480E0
5,129635542E0;-2,602188721E0;-8,493338013E0;-2,824626160E0
5,230129542E0;-1,255289612E0;-7,391928406E0;-1,752854919E0
5,330622542E0;-2,585124207E-1;-8,382418671E0;-2,346370697E0
5,431116542E0;-2,041754150E0;-9,619745636E0;8,003855896E-1
5,531609542E0;-1,017883301E0;-1,127560226E1;-9,144483948E-1
5,632102542E0;-4,597689056E0;-8,431815948E0;-5,938600616E0
5,732596542E0;1,516197052E0;-9,784403229E0;-1,394799500E0
5,833089542E0;-2,050136719E0;-8,147557068E0;1,305285645E-1
5,933583542E0;-1,209484863E0;-8,447233887E0;-1,622625732E-1
6,034076542E0;1,552870789E0;-1,167542084E1;1,331481171E0
6,134570250E0;-2,934198303E0;-1,728051498E1;-3,001558228E0
6,235063250E0;-1,807491302E0;-1,133203491E1;-5,201683044E0
6,335557250E0;-3,340004425E0;-7,515870667E0;-5,114863586E-1
6,436050250E0;-1,265618134E0;-7,450456696E0;-1,291514282E0
6,536543250E0;-1,105451202E0;-9,650132446E0;-2,119442596E0
6,637037250E0;-2,616409149E0;-1,013826736E1;-6,242019653E-1
6,737530250E0;-1,845063171E0;-1,000654129E1;-3,057392120E0
6,838024250E0;-5,879922638E0;-9,566306763E0;-4,860243073E0
6,938517250E0;8,086184692E-1;-9,276958466E0;-2,450703735E0
7,039011250E0;-2,676733704E0;-6,986721039E0;1,438508606E-1
7,139503917E0;1,679507446E-1;-8,154592438E0;1,381177826E0
7,239997917E0;-3,278182983E-1;-1,050814819E1;3,679348755E0
7,340490917E0;-4,997657318E0;-6,335874481E0;-2,619552612E0
7,440983917E0;-5,078938293E0;-7,681875458E0;-1,556163940E0
7,541477917E0;-2,673590240E0;-8,235723724E0;-1,125808868E0
7,641970917E0;-7,825726318E-1;-8,755742340E0;-1,899250488E0
7,742464917E0;-3,431015167E0;-9,336534576E0;3,716770935E-1
7,842957917E0;-1,045725403E0;-9,909692688E0;-5,351371765E-1
7,943451917E0;-7,518415375E0;-1,042566971E1;-6,193370819E0
8,043944917E0;2,139051819E0;-1,094703552E1;-1,056952057E0
8,144439375E0;-4,296365662E0;-7,771988068E0;1,113384705E0
8,244932375E0;-1,323547668E0;-8,351582794E0;-3,622467041E-2
8,345426375E0;2,839595032E-1;-1,225336899E1;8,208929443E-1
8,445919375E0;-7,453300781E0;-1,854433685E1;-4,420756989E0
8,546412375E0;-2,624791718E0;-9,723479919E0;-5,563031616E0
8,646906375E0;-3,320844269E0;-7,705675964E0;-8,105644226E-1
8,747399375E0;-1,166224823E0;-8,122409363E0;-1,714833984E0
8,847893375E0;-2,016157379E0;-9,558223572E0;-9,334588623E-1
8,948386375E0;-1,965113525E0;-1,077249847E1;-1,235081635E0
9,048880000E0;-3,375181274E0;-6,459068298E0;-4,933740234E0
9,149373000E0;-2,167492676E0;-1,079016174E1;-4,164040833E0
9,249867000E0;-9,211843872E-1;-8,046068115E0;-8,536747742E-1
9,350360000E0;-2,649490356E0;-8,494385834E0;-1,243913269E-1
9,450854000E0;2,707120514E0;-9,816137238E0;2,506837006E0
9,551347000E0;-1,490749969E0;-1,549847076E1;-1,791175232E0
9,651840000E0;-2,875969391E0;-1,330074097E1;-5,120851135E0
9,752334000E0;-5,066963196E0;-7,617209930E0;8,848100281E-1
9,852827000E0;-1,461111603E0;-7,207062836E0;-9,410929871E-1
9,953321000E0;-1,143921204E0;-8,876541138E0;-1,304237823E0
1,005381454E1;-3,044369202E0;-1,032223480E1;6,438111877E-1
1,015430854E1;-1,721869354E0;-9,856702881E0;-1,597478027E0
1,025480154E1;-7,454947357E0;-9,304201813E0;-5,970783691E0
1,035529554E1;1,887425079E0;-1,138921600E1;-2,374362488E0
1,045578854E1;-3,462599487E0;-7,382048950E0;8,898994446E-1
1,055628254E1;-8,943901062E-1;-8,249495087E0;4,366419983E-1
1,065677554E1;-1,035097504E0;-1,094928085E1;7,397616577E-1
1,075726954E1;-9,008865967E0;-1,251412674E1;-5,205724640E0
1,085776254E1;-4,127965851E0;-8,211474152E0;-4,355642395E0
1,095825554E1;-1,384171600E0;-7,346423035E0;-7,054829407E-1
1,105874979E1;-9,565109253E-1;-8,444539490E0;-1,670526123E0
1,115924279E1;-2,290387115E0;-1,013482452E1;-3,577560425E-1
1,125973679E1;-1,762285309E0;-1,068522995E1;-1,037043457E0
1,136022979E1;-3,518583069E0;-7,813900909E0;-4,806205444E0
1,146072379E1;-5,224136353E-1;-1,104852448E1;-3,224295044E0
1,156121679E1;-2,276316376E0;-8,478518829E0;9,190887451E-2
1,166171079E1;-1,912123718E0;-8,699309692E0;-1,459465027E-1
1,176220379E1;1,848506012E0;-1,055619827E1;2,021546173E0
1,186269779E1;2,536774750E0;-1,296364197E1;-8,855584717E-1
1,196319079E1;-4,236041107E0;-1,319311478E1;-3,592529297E0
1,206368492E1;-4,864584045E0;-7,529043274E0;6,785389709E-1
1,216417792E1;-2,082469482E0;-7,469167786E0;-1,339863739E0
1,226467192E1;-1,081201630E0;-1,003288651E1;-2,037113800E0
1,236516492E1;-3,415746918E0;-9,767488403E0;-1,672023010E-1
1,246565792E1;-2,260449371E0;-1,100167191E1;-1,436263275E0
1,256615192E1;-7,830366669E0;-9,254205780E0;-6,778953094E0
1,266664492E1;1,756597137E0;-1,063897614E1;-2,443368988E0
1,276713892E1;-3,322640533E0;-7,831564178E0;6,873706055E-1
1,286763192E1;-2,808160400E-1;-8,439001007E0;5,029541016E-1
1,296812592E1;-5,010081482E-1;-1,089015381E1;2,847678223E0
1,306861817E1;-1,313219147E0;-5,228177948E0;-2,498753815E0
1,316911217E1;-3,955225067E0;-7,301666107E0;-1,525028687E0
1,326960517E1;-2,546205139E0;-7,649542694E0;-1,849703522E0
1,337009917E1;-7,821235657E-1;-8,997639313E0;-2,311044159E0
1,347059217E1;-3,586541748E0;-1,026475433E1;-1,775308228E-1
1,357108517E1;-1,085243225E0;-1,046758255E1;-1,435963898E0
1,367157917E1;-3,810775452E0;-7,214996338E0;-5,239554291E0
1,377207217E1;-7,708969116E-2;-9,938283234E0;-2,761756897E0
1,387256617E1;-2,694995728E0;-7,887098694E0;6,062393188E-2
1,397305917E1;-2,013612671E0;-8,077951813E0;1,926493835E-1
1,407355362E1;1,915267181E0;-1,271126678E1;8,861572266E-1
1,417404662E1;-2,245630188E0;-1,649719391E1;-3,048710175E0
1,427454063E1;-3,185825043E0;-1,132559830E1;-4,493655396E0
1,437503363E1;-3,610791321E0;-7,037764893E0;4,337979126E-1
1,447552762E1;-2,064207458E0;-7,586972809E0;-1,592089233E0
1,457602062E1;-1,883383484E0;-9,771979065E0;-1,658700714E0
1,467651363E1;-3,147804108E0;-9,316326599E0;-7,153623962E-1
1,477700763E1;-2,895877991E0;-9,841734009E0;-2,798280945E0
1,487750062E1;-7,356003113E0;-1,061173279E1;-4,875062256E0
1,497799462E1;1,419647827E0;-1,007285339E1;-1,938319244E0
1,507848667E1;-2,702929230E0;-7,414830780E0;6,285429382E-1
1,517898067E1;-2,604583740E-2;-9,079668732E0;1,199006653E-1
1,527947367E1;-9,029223633E-1;-1,035756134E1;3,048859863E0
1,537996767E1;-1,696871338E0;-6,209986267E0;-2,181862793E0
1,548046067E1;-3,626358948E0;-7,372169495E0;-2,537822571E0
1,558095467E1;-2,110012207E0;-7,427404633E0;-1,566791840E0
1,568144767E1;-1,140178986E0;-9,156908112E0;-2,235750732E0
1,578194067E1;-3,028951263E0;-9,201665039E0;9,547146606E-1
1,588243467E1;-6,935078430E-1;-9,997260590E0;-9,541159058E-1
1,598292767E1;-5,433700562E0;-8,495583344E0;-5,225782928E0
1,608342212E1;-5,718109131E-2;-9,440119171E0;-2,008672943E0
1,618391513E1;-2,964585114E0;-7,951913910E0;-5,388793945E-2
1,628440913E1;-1,991009674E0;-8,531358948E0;-3,625460815E-1
1,638490212E1;1,230441284E0;-1,155836426E1;1,666334839E0
1,648539612E1;-5,257516937E0;-1,884042114E1;-5,337750092E0
1,658588913E1;-2,587519226E0;-9,593999176E0;-5,128934326E0
1,668638213E1;-3,836372223E0;-8,085136871E0;-7,003935242E-1
1,678687612E1;-1,466500397E0;-7,408693542E0;-1,339714050E0
1,688736912E1;-1,863325195E0;-9,685758362E0;-1,333726501E0
1,698786313E1;-1,579365692E0;-1,024754013E1;-1,384920044E0
1,708835625E1;-3,654051361E0;-8,043822784E0;-4,696483612E0
1,718885025E1;-2,300865326E0;-1,105750580E1;-3,763024750E0
1,728934325E1;-2,102677460E0;-8,709189148E0;-7,604187012E-1
1,738983725E1;-2,087558899E0;-7,998167725E0;8,382568359E-2
1,749033025E1;1,645378418E0;-9,579030304E0;1,924098816E0
1,759082325E1;9,812095642E-1;-1,180085999E1;6,511459351E-2
1,769131725E1;-1,681603088E0;-1,192315567E1;-3,477867737E0
1,779181025E1;-3,683689728E0;-8,216264191E0;1,755848694E-1
1,789230425E1;-1,318607941E0;-7,981252899E0;-1,315614166E0
1,799279725E1;-1,181642761E0;-9,052575073E0;-2,458487549E0
1,809329075E1;-3,436403961E0;-9,328900452E0;-8,696914673E-2
1,819378375E1;-3,165167999E0;-1,141601028E1;-2,901865540E0
1,829427775E1;-8,484356689E0;-8,897946625E0;-5,810467072E0
1,839477075E1;9,107061768E-1;-1,042132874E1;-2,147135010E0
1,849526375E1;-1,944905548E0;-7,831863556E0;-6,900650024E-2
1,859575775E1;-4,417314148E-1;-8,558751984E0;5,228627014E-1
1,869625075E1;-1,556762695E-1;-1,149983597E1;1,147663422E0
1,879674475E1;-2,822231140E0;-1,093535980E1;-1,400637360E0
1,889723775E1;-3,453318787E0;-6,957831116E0;-1,595083008E0
1,899773075E1;-2,383942566E0;-8,361911316E0;-2,150727539E0
1,909822567E1;-9,520202637E-1;-7,807763672E0;-1,623074799E0
1,919871867E1;-2,578837280E0;-1,014874557E1;-7,433541870E-1
1,929921267E1;-5,673202515E-1;-1,048868866E1;-8,318202209E-1
1,939970567E1;-5,139861603E0;-8,096513214E0;-5,178181915E0
1,950019867E1;6,601272583E-2;-1,118563934E1;-1,566791840E0
1,960069267E1;-1,823957062E0;-8,377179565E0;-3,294648743E-1
1,970118567E1;-1,965263214E0;-8,088130646E0;-7,828720093E-1
1,980167967E1;2,568059692E0;-1,094359268E1;2,230212250E0
1,990217267E1;2,208806763E0;-1,372465942E1;2,095642090E-3
2,000266667E1;-2,465073853E0;-1,174143356E1;-4,678820343E0
2,010315887E1;-4,667144623E0;-8,681347046E0;6,153703308E-1
2,020365188E1;-2,732567596E0;-7,155420227E0;-9,389973450E-1
2,030414588E1;-1,016835480E0;-9,076674957E0;-2,535726929E0
2,040463887E1;-2,826123047E0;-9,757010193E0;-4,677772522E-1
2,050513287E1;-2,880759430E0;-1,049093399E1;-2,945125580E0
2,060562588E1;-7,877069550E0;-9,253307648E0;-5,664071503E0
2,070611888E1;4,839436340E-1;-1,023107437E1;-1,711540833E0
2,080661287E1;-2,368075562E0;-8,001311188E0;4,625381470E-2
2,090710587E1;2,080673218E-2;-8,569828949E0;6,544390869E-1
2,100759988E1;8,217910767E-2;-1,102966370E1;1,830693054E0
2,110809337E1;-2,353555756E0;-5,791606293E0;-2,294279022E0
2,120858638E1;-2,555934906E0;-7,822582855E0;-2,584226074E0
2,130908038E1;-2,480192413E0;-8,252339172E0;-2,003433838E0
2,140957338E1;-1,647324371E0;-7,498057709E0;-1,806443481E0
2,151006737E1;-2,064806213E0;-1,007704468E1;-1,591191101E-1
2,161056038E1;-1,299298096E-1;-1,038705002E1;-1,337768097E0
2,171105338E1;-4,495152283E0;-7,900271301E0;-5,290598145E0
2,181154738E1;9,131011963E-2;-1,153905441E1;-2,705623627E0
2,191204037E1;-2,191442871E0;-8,232729950E0;3,781137085E-1
2,201253437E1;-2,093995514E0;-8,390501862E0;-4,758604431E-1
2,211302762E1;2,952160950E0;-1,071621552E1;2,294877777E0
2,221352063E1;4,954696655E-1;-1,643656998E1;-3,049009552E0
2,231401463E1;-2,067949677E0;-1,160761185E1;-5,276527405E0
2,241450762E1;-4,249213715E0;-7,710615692E0;8,937913513E-1
2,251500162E1;-1,860481110E0;-7,865992584E0;-1,218615875E0
2,261549463E1;-1,028511200E0;-9,225166168E0;-2,509232025E0
2,271598763E1;-3,295846252E0;-9,265731812E0;-7,569758606E-1
2,281648162E1;-3,044668579E0;-9,571545868E0;-4,340823212E0
2,291697462E1;-5,019062805E0;-1,015503250E1;-5,146597595E0
2,301746863E1;-1,631607056E-2;-9,923014984E0;-1,580712891E0
2,311796129E1;-2,236798553E0;-8,012388153E0;7,647596741E-1
2,321845429E1;5,316943359E-1;-9,064550171E0;9,514215088E-1
