"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
8,336900401E1;5,233828977E1;4,873461473E0;2,944595568E0;4,368294939E-2;1,811259701E2;5,256859883E0;2,487963264E0
8,436899948E1;5,233828498E1;4,873457100E0;2,751680926E0;3,133792751E-2;1,811259671E2;5,285850625E0;2,425761779E0
8,536899447E1;5,233827135E1;4,873457902E0;2,814517779E0;9,338630403E-2;1,811259676E2;5,287198283E0;2,422823012E0
8,636899054E1;5,233827476E1;4,873463896E0;2,816077698E0;1,865040769E-2;1,811259717E2;5,292720293E0;2,410736180E0
8,736898553E1;5,233826981E1;4,873454986E0;2,484379870E0;7,095662135E-2;1,811259656E2;5,291297380E0;2,413857715E0
8,836898136E1;5,233825512E1;4,873464412E0;2,355999658E0;3,097119707E-1;1,811259720E2;5,374062309E0;2,223508787E0
8,936897683E1;5,233826619E1;4,873461237E0;2,879311458E0;8,001694109E-2;1,811259698E2;5,439232380E0;2,058953168E0
9,036897278E1;5,233823538E1;4,873460793E0;2,149018681E0;8,382808953E-1;1,739768072E2;5,507357983E0;1,869102747E0
9,136896849E1;5,233822007E1;4,873467369E0;2,452190114E0;9,854618596E-1;1,733787870E2;5,733545097E0;1,696562583E0
9,236896348E1;5,233821827E1;4,873476681E0;2,599919431E0;5,667214371E-1;1,673369835E2;5,563639084E0;1,795788403E0
9,336896026E1;5,233820861E1;4,873482792E0;2,457239061E0;3,150930699E-1;1,673369885E2;5,454684625E0;2,017660199E0
9,436895525E1;5,233819273E1;4,873478244E0;2,453436473E0;6,138637703E-1;1,794042229E2;5,377076231E0;2,216210334E0
9,536895072E1;5,233818465E1;4,873464105E0;2,472719092E0;7,205899016E-1;1,959992295E2;5,357454561E0;2,263231686E0
9,636894679E1;5,233817705E1;4,873441775E0;2,447360372E0;8,509409363E-1;2,069824766E2;5,350285431E0;2,280127813E0
9,736894178E1;5,233816091E1;4,873446960E0;2,777394952E0;7,896286816E-1;2,082943829E2;5,281622846E0;2,434953213E0
9,836893749E1;5,233816721E1;4,873446841E0;2,622342175E0;5,384246776E-1;2,297513837E2;5,148640323E0;2,704817897E0
9,936893368E1;5,233816564E1;4,873437043E0;2,462414347E0;6,990374776E-1;2,275316680E2;5,146910360E0;2,708108340E0
1,003689293E2;5,233815930E1;4,873426848E0;2,049453169E0;8,043571365E-1;2,301562434E2;5,177761333E0;2,648645807E0
1,013689243E2;5,233814454E1;4,873418835E0;2,344992841E0;9,819867605E-1;2,279380268E2;5,164372335E0;2,674658000E0
1,023689198E2;5,233813525E1;4,873412607E0;2,353526440E0;9,917155489E-1;2,260365255E2;5,173868873E0;2,656241314E0
1,033689156E2;5,233812866E1;4,873409275E0;2,459787221E0;9,116915385E-1;2,242193184E2;5,200320174E0;2,604075099E0
1,043689110E2;5,233811037E1;4,873399836E0;2,193751931E0;9,713635105E-1;2,214538062E2;5,172692952E0;2,658530546E0
1,053689072E2;5,233810117E1;4,873394208E0;2,156079598E0;9,883126029E-1;2,208238583E2;5,159419068E0;2,684200423E0
1,063689026E2;5,233808526E1;4,873385377E0;2,497628358E0;9,914112354E-1;2,214197588E2;5,144078331E0;2,713483952E0
1,073688987E2;5,233807363E1;4,873376355E0;2,537003006E0;1,019451608E0;2,216425216E2;5,148078708E0;2,705886666E0
1,083688931E2;5,233804891E1;4,873373587E0;2,392722023E0;1,178357220E0;2,194351028E2;5,123324834E0;2,752467924E0
1,093688890E2;5,233803048E1;4,873363099E0;2,095682789E0;1,245129658E0;2,170215097E2;5,086620321E0;2,819721750E0
1,103688856E2;5,233801133E1;4,873353565E0;1,982826727E0;1,241820839E0;2,137788851E2;5,069086891E0;2,851121730E0
1,113688810E2;5,233798927E1;4,873350266E0;2,342834979E0;1,168869319E0;2,112180987E2;5,046553857E0;2,890818431E0
1,123688763E2;5,233798525E1;4,873335513E0;2,319004142E0;1,037994300E0;2,194274958E2;5,029310651E0;2,920714196E0
1,133688723E2;5,233796707E1;4,873326710E0;2,252879201E0;1,106016478E0;2,164816928E2;5,031989335E0;2,916096769E0
1,143688668E2;5,233796222E1;4,873316230E0;2,241699645E0;1,064108389E0;2,225092872E2;5,019587611E0;2,937392934E0
1,153688626E2;5,233795385E1;4,873306005E0;2,451570370E0;1,093314646E0;2,222537925E2;5,009388448E0;2,954752851E0
1,163688585E2;5,233794469E1;4,873291395E0;2,756866941E0;1,138100763E0;2,212118178E2;4,990406477E0;2,986700559E0
1,173688533E2;5,233793222E1;4,873276680E0;2,369489297E0;1,286744452E0;2,209616400E2;4,985719464E0;2,994518068E0
1,183688498E2;5,233792605E1;4,873267316E0;2,403589815E0;1,231720191E0;2,220447174E2;4,996735772E0;2,976099571E0
1,193688446E2;5,233792324E1;4,873258483E0;2,502633560E0;1,118487148E0;2,251204449E2;4,996332699E0;2,976776208E0
1,203688407E2;5,233791477E1;4,873245172E0;2,076570745E0;1,169252641E0;2,235554265E2;5,003733307E0;2,964319487E0
1,213688356E2;5,233789907E1;4,873237964E0;2,238646337E0;1,251919776E0;2,069908754E2;5,009227502E0;2,955025696E0
1,223688323E2;5,233788902E1;4,873233962E0;2,257444759E0;1,359740759E0;2,006283500E2;5,022716585E0;2,932039417E0
1,233688272E2;5,233788981E1;4,873227898E0;2,389506496E0;1,075547432E0;2,039257165E2;5,016288446E0;2,943023489E0
1,243688228E2;5,233788132E1;4,873218074E0;2,012777024E0;1,080029227E0;2,062488072E2;5,005410151E0;2,961487169E0
1,253688192E2;5,233787507E1;4,873205328E0;2,353850692E0;9,790736838E-1;2,095137290E2;4,992793403E0;2,982708679E0
1,263688139E2;5,233787218E1;4,873190984E0;2,308975285E0;1,082933473E0;2,120195964E2;4,977635302E0;3,007936807E0
1,273693656E2;5,233786015E1;4,873179954E0;2,250413565E0;1,292179272E0;2,078728813E2;4,977144011E0;3,008749661E0
1,283693663E2;5,233784492E1;4,873162971E0;2,340745861E0;1,398837214E0;2,121665876E2;4,983902301E0;2,997541474E0
1,293693585E2;5,233783544E1;4,873160248E0;2,548177411E0;1,119718538E0;2,145329474E2;4,975944079E0;3,010733725E0
1,303693616E2;5,233782948E1;4,873143425E0;2,246663977E0;1,123092395E0;2,244785249E2;4,953852365E0;3,046946631E0
1,313693613E2;5,233782612E1;4,873133862E0;2,414233428E0;1,017188257E0;2,307420850E2;4,933789053E0;3,079328274E0
1,323693504E2;5,233782684E1;4,873118097E0;2,406636797E0;1,121751959E0;2,317136326E2;4,903415479E0;3,127467614E0
1,333693513E2;5,233782368E1;4,873114712E0;2,691494093E0;1,013600683E0;2,301950868E2;4,898470544E0;3,135207069E0
1,343693527E2;5,233780991E1;4,873095184E0;2,725054782E0;1,175716097E0;2,267222597E2;4,890221424E0;3,148058363E0
1,353693452E2;5,233780995E1;4,873090206E0;2,742558513E0;9,987511436E-1;2,289068272E2;4,895615623E0;3,139663152E0
1,363693472E2;5,233780507E1;4,873083455E0;2,692574912E0;8,582637551E-1;2,293621238E2;4,913932589E0;3,110916833E0
1,373693476E2;5,233781110E1;4,873076487E0;2,667753777E0;7,534823641E-1;2,350989044E2;4,897565832E0;3,136620148E0
1,383693416E2;5,233781057E1;4,873073253E0;2,794731016E0;6,434838245E-1;2,363066349E2;4,923009341E0;3,096532910E0
1,393693472E2;5,233780695E1;4,873067249E0;2,625670475E0;6,544740027E-1;2,305581658E2;4,925980206E0;3,091804658E0
1,403693473E2;5,233779811E1;4,873070642E0;2,741485592E0;5,715621579E-1;2,209900694E2;4,936990275E0;3,074193237E0
1,413693392E2;5,233778898E1;4,873048354E0;2,446699951E0;8,778559376E-1;2,235857141E2;4,914731424E0;3,109654653E0
1,423693310E2;5,233778082E1;4,873027845E0;2,556845156E0;9,615925198E-1;2,253097886E2;4,957332238E0;3,041281656E0
1,433693248E2;5,233777363E1;4,873009423E0;2,211963315E0;1,058149599E0;2,296511376E2;5,015818844E0;2,943823764E0
1,443693159E2;5,233776211E1;4,872995185E0;2,413885841E0;9,975134195E-1;2,281841817E2;5,033371317E0;2,913710730E0
1,453693086E2;5,233775268E1;4,872963710E0;2,583920981E0;9,033163135E-1;2,314885418E2;5,020298713E0;2,936177424E0
1,463693017E2;5,233773550E1;4,872945187E0;2,094039983E0;8,642168601E-1;2,233989043E2;5,002524919E0;2,966358284E0
1,473692950E2;5,233772869E1;4,872926308E0;2,490159309E0;8,696913125E-1;2,259902337E2;5,002550970E0;2,966314351E0
1,483692880E2;5,233771902E1;4,872909690E0;2,763202639E0;8,400597328E-1;2,238635675E2;5,034393701E0;2,911943869E0
1,493692809E2;5,233771222E1;4,872883616E0;2,812466155E0;7,947808539E-1;2,297851340E2;5,051815120E0;2,881614309E0
1,503692750E2;5,233771660E1;4,872878283E0;2,917288570E0;4,874381072E-1;2,391034156E2;5,074627201E0;2,841248987E0
1,513692688E2;5,233772663E1;4,872851334E0;2,848549893E0;5,851140551E-1;2,525497286E2;5,059491615E0;2,868114648E0
1,523692617E2;5,233771661E1;4,872838500E0;3,110921076E0;6,297906322E-1;2,460952798E2;5,067701285E0;2,853583838E0
1,533692561E2;5,233771583E1;4,872806578E0;3,159501137E0;7,195380596E-1;2,551911538E2;5,025915386E0;2,926552847E0
1,543692496E2;5,233770064E1;4,872801221E0;3,380144419E0;6,829277491E-1;2,444964012E2;4,987710960E0;2,991199829E0
1,553692431E2;5,233768291E1;4,872783427E0;3,312764842E0;1,404520314E0;2,411172619E2;4,958679191E0;3,039085013E0
1,563692372E2;5,233767891E1;4,872777492E0;3,556857700E0;1,031552824E0;2,403784030E2;4,927704527E0;3,089055702E0
1,573692313E2;5,233767347E1;4,872775707E0;3,620169014E0;9,439088773E-1;2,422252376E2;4,923644944E0;3,095522169E0
1,583692257E2;5,233766685E1;4,872763225E0;3,591227092E0;9,212537033E-1;2,428453836E2;4,947180412E0;3,057767650E0
1,593692203E2;5,233765760E1;4,872767590E0;3,605239251E0;4,871263963E-1;2,221133890E2;4,937890076E0;3,072747733E0
1,603692148E2;5,233765177E1;4,872775864E0;3,987130204E0;3,497713918E-1;2,050721447E2;4,945387254E0;3,060666911E0
1,613692086E2;5,233764997E1;4,872770056E0;3,768405353E0;2,426386883E-1;2,065932553E2;4,993130704E0;2,982143995E0
1,623692034E2;5,233763537E1;4,872769633E0;3,871506552E0;3,405591272E-1;1,985520528E2;5,017273134E0;2,941344477E0
1,633691983E2;5,233762855E1;4,872771714E0;4,261351793E0;4,226592564E-1;1,909148578E2;5,045323351E0;2,892965488E0
1,643691919E2;5,233761184E1;4,872771737E0;4,355827813E0;7,720904090E-1;1,789972167E2;5,021016853E0;2,934949198E0
1,653691864E2;5,233759999E1;4,872773942E0;4,139355405E0;9,701257626E-1;1,707589471E2;5,009657529E0;2,954296613E0
1,663691816E2;5,233759989E1;4,872758222E0;4,183294647E0;9,112610984E-1;1,759096296E2;5,023287693E0;2,931060863E0
1,673691759E2;5,233759247E1;4,872751060E0;3,728081197E0;7,922400466E-1;1,789373412E2;5,080720811E0;2,830337979E0
1,683691704E2;5,233759957E1;4,872739980E0;4,036735117E0;2,941082018E-1;1,901746355E2;5,103443513E0;2,789157819E0
1,693691657E2;5,233760607E1;4,872727016E0;4,132991727E0;2,233987869E-1;1,901746195E2;5,093910507E0;2,806530381E0
1,703691608E2;5,233760545E1;4,872691528E0;4,120050670E0;4,310627616E-1;2,069560914E2;5,109126962E0;2,778733293E0
1,713691553E2;5,233760324E1;4,872655277E0;3,923682507E0;8,204595111E-1;2,612706707E2;5,123423717E0;2,752283861E0
1,723691496E2;5,233760956E1;4,872634353E0;3,428474410E0;9,677522120E-1;2,704281442E2;5,177454305E0;2,649245921E0
1,733691449E2;5,233759760E1;4,872621329E0;3,335045130E0;8,876803736E-1;2,677199785E2;5,187615342E0;2,629293460E0
1,743691403E2;5,233759484E1;4,872595426E0;2,921731825E0;9,350233041E-1;2,690321144E2;5,187975195E0;2,628583347E0
1,753691342E2;5,233759958E1;4,872584486E0;3,347460972E0;8,955991050E-1;2,743521186E2;5,214951139E0;2,574649811E0
1,763691299E2;5,233760251E1;4,872563451E0;3,600337071E0;9,474369371E-1;2,773978439E2;5,234618750E0;2,534423717E0
1,773691249E2;5,233760707E1;4,872567256E0;4,124510429E0;2,739467718E-1;2,994554995E2;5,263037328E0;2,474868707E0
1,783691204E2;5,233759488E1;4,872578699E0;4,081951401E0;2,184028713E-1;NaN;5,309090871E0;2,374466498E0
1,793691142E2;5,233760107E1;4,872565566E0;4,159222418E0;3,508881327E-1;NaN;5,326073109E0;2,336125482E0
1,803691096E2;5,233760367E1;4,872545345E0;4,664100395E0;3,381664553E-1;2,596639919E2;5,351096731E0;2,278223168E0
1,813691052E2;5,233759732E1;4,872534218E0;3,772784103E0;7,549436635E-1;2,364074198E2;5,574526457E0;2,034558573E0
1,823690999E2;5,233759112E1;4,872525248E0;3,776037054E0;8,581055453E-1;2,381598311E2;5,685582236E0;1,911149020E0
1,833690945E2;5,233757478E1;4,872514362E0;3,222174696E0;1,010703817E0;2,303700633E2;5,790490384E0;1,965145677E0
1,843690901E2;5,233756782E1;4,872505964E0;3,293078562E0;9,325124665E-1;2,302543641E2;5,904866430E0;1,926049715E0
1,853690850E2;5,233758809E1;4,872459940E0;3,168564254E0;1,021183378E0;2,524182215E2;6,069496258E0;1,830651114E0
1,863690807E2;5,233758592E1;4,872442747E0;3,172963056E0;8,656076820E-1;2,569475484E2;6,258147068E0;1,651381410E0
1,873690760E2;5,233758706E1;4,872420322E0;2,713216056E0;8,356925833E-1;2,525510908E2;6,141297881E0;1,764989432E0
1,883690706E2;5,233758296E1;4,872408478E0;2,424744027E0;6,991334732E-1;2,501229446E2;6,075022359E0;1,855925917E0
1,893690658E2;5,233758464E1;4,872380929E0;2,642250624E0;7,210752389E-1;2,572873672E2;6,145688834E0;1,824358663E0
1,903690611E2;5,233757948E1;4,872377808E0;2,988399108E0;5,394981671E-1;2,538372503E2;6,015986838E0;1,970792390E0
1,913690559E2;5,233755354E1;4,872385856E0;3,034981681E0;6,745343102E-1;2,357977969E2;5,955369460E0;2,017699226E0
1,923690512E2;5,233754520E1;4,872372412E0;2,940712602E0;6,674036061E-1;2,355607839E2;5,952085159E0;2,045182863E0
1,933690469E2;5,233753548E1;4,872366931E0;2,944583084E0;8,006314571E-1;2,312929950E2;6,002486427E0;2,035146945E0
1,943690422E2;5,233754829E1;4,872336015E0;2,485498743E0;7,263968461E-1;2,447934577E2;5,947332538E0;2,107852556E0
1,953690373E2;5,233754559E1;4,872306565E0;2,724166200E0;9,512102452E-1;2,490400257E2;5,883740717E0;2,122258432E0
1,963690323E2;5,233753248E1;4,872311714E0;2,716334051E0;8,087488906E-1;2,423073513E2;5,844480101E0;2,117447019E0
1,973690281E2;5,233754932E1;4,872279385E0;2,617908290E0;8,292840695E-1;2,519781676E2;5,874909120E0;2,163480707E0
1,983690228E2;5,233756212E1;4,872263406E0;2,713967344E0;6,528708505E-1;2,602692614E2;5,949102377E0;2,156702892E0
1,993690178E2;5,233754754E1;4,872237488E0;2,659930195E0;8,412917708E-1;2,539360758E2;6,065227176E0;2,116889709E0
2,003690140E2;5,233754069E1;4,872233424E0;2,971914851E0;6,849992537E-1;2,513204936E2;6,152850308E0;2,124865615E0
2,013690085E2;5,233752689E1;4,872237852E0;2,680860050E0;6,275920988E-1;2,459639354E2;6,078337864E0;2,157156676E0
2,023690035E2;5,233752898E1;4,872212682E0;2,233039147E0;8,117803026E-1;2,495060739E2;6,152193220E0;2,129036467E0
2,033689995E2;5,233754665E1;4,872188161E0;2,691543155E0;5,387368689E-1;2,666687857E2;6,147207394E0;2,165357283E0
2,043689945E2;5,233756042E1;4,872168764E0;2,785096998E0;5,558597820E-1;2,721648991E2;6,171282110E0;2,169596914E0
2,053689897E2;5,233760090E1;4,872092325E0;2,498224347E0;9,579451804E-1;2,899347074E2;5,586379138E0;2,467561066E0
2,063689849E2;5,233760576E1;4,872077277E0;2,645903307E0;9,086366362E-1;2,915473967E2;5,331572599E0;2,582122511E0
2,073689804E2;5,233761978E1;4,872050351E0;2,316898356E0;9,902995338E-1;2,964230651E2;5,181393353E0;2,641533637E0
2,083689750E2;5,233762229E1;4,872026526E0;2,556822922E0;1,161375088E0;2,977675594E2;5,132065757E0;2,736135614E0
2,093689706E2;5,233763575E1;4,871985694E0;2,687581207E0;1,164362136E0;2,970649365E2;5,127732366E0;2,744248133E0
2,103689665E2;5,233764160E1;4,871967175E0;2,449852598E0;1,003318627E0;2,976461875E2;5,149641112E0;2,702912032E0
2,113689618E2;5,233764589E1;4,871936534E0;2,681757149E0;9,869696153E-1;2,934194332E2;5,159371587E0;2,684291688E0
2,123689568E2;5,233765194E1;4,871913932E0;2,560746952E0;8,491517778E-1;2,883565296E2;5,163339596E0;2,676651125E0
2,133689522E2;5,233766040E1;4,871895744E0;2,501621429E0;9,171696478E-1;2,915461517E2;5,190768268E0;2,623063441E0
2,143689474E2;5,233765871E1;4,871860817E0;2,471508404E0;1,098185338E0;2,857260891E2;5,207898339E0;2,588886233E0
2,153689425E2;5,233764225E1;4,871850593E0;2,281479884E0;8,978391239E-1;2,741393196E2;5,175309954E0;2,653432478E0
2,163689382E2;5,233761505E1;4,871831274E0;2,253434609E0;9,416853283E-1;2,564466161E2;5,169161408E0;2,665390661E0
2,173689333E2;5,233761998E1;4,871821246E0;2,379367772E0;7,976148447E-1;2,622064755E2;5,162328798E0;2,678600084E0
2,183689288E2;5,233761497E1;4,871802750E0;2,466180560E0;7,311719566E-1;2,631535752E2;5,142417519E0;2,716630098E0
2,193689235E2;5,233760943E1;4,871836697E0;2,722835673E0;1,510922534E-1;2,633983803E2;5,118960572E0;2,760575972E0
2,203689193E2;5,233760620E1;4,871843831E0;2,844717333E0;1,014721260E-1;2,633983866E2;5,155918377E0;2,690918564E0
2,213689145E2;5,233761595E1;4,871822759E0;2,742278828E0;2,170128661E-1;2,633983681E2;5,164127210E0;2,675131247E0
2,223689100E2;5,233762371E1;4,871810080E0;2,649171342E0;4,354459513E-1;2,633983566E2;5,216680538E0;2,571143947E0
2,233689057E2;5,233763968E1;4,871790946E0;2,995540465E0;7,364042001E-1;2,854156273E2;5,193069250E0;2,618505068E0
2,243688998E2;5,233762642E1;4,871788895E0;3,047748593E0;6,124083617E-1;2,778449399E2;5,195766422E0;2,613149120E0
2,253688960E2;5,233765216E1;4,871756553E0;3,023855847E0;9,753518926E-1;2,970638481E2;5,227259339E0;2,549567971E0
2,263688917E2;5,233767483E1;4,871726963E0;2,920046900E0;1,197321732E0;3,042622257E2;5,251118069E0;2,500059210E0
2,273688865E2;5,233769603E1;4,871710668E0;2,748948019E0;1,197723421E0;3,153752578E2;5,239103176E0;2,525140579E0
2,283688810E2;5,233769300E1;4,871697480E0;2,530275975E0;8,787241920E-1;3,039510950E2;5,258130129E0;2,485277565E0
2,293688766E2;5,233769196E1;4,871690503E0;3,047975373E0;6,773102385E-1;3,018408753E2;5,334710997E0;2,316332362E0
2,303688724E2;5,233770694E1;4,871683197E0;2,455034290E0;6,503443722E-1;3,139977449E2;5,386526034E0;2,193142566E0
2,313688680E2;5,233769602E1;4,871685674E0;2,627336363E0;1,981201485E-1;3,142252704E2;5,428129555E0;2,088048508E0
2,323688623E2;5,233768781E1;4,871691977E0;2,596553624E0;2,193561518E-2;3,142252747E2;5,555942862E0;1,883376064E0
2,333688585E2;5,233769225E1;4,871697028E0;2,657426928E0;5,804063763E-2;3,142252800E2;5,843968320E0;1,623399293E0
2,343688543E2;5,233770217E1;4,871676678E0;2,533793837E0;3,132542825E-1;3,142252635E2;6,138623665E0;1,296750519E0
2,353688495E2;5,233769453E1;4,871689323E0;2,636740149E0;2,178077610E-1;3,142252735E2;6,092710861E0;1,379470651E0
2,363688443E2;5,233768420E1;4,871690393E0;2,567761550E0;2,040621079E-1;3,142252726E2;6,259994534E0;1,177035587E0
2,373688388E2;5,233767618E1;4,871654782E0;2,772202255E0;4,414791955E-1;3,142252394E2;6,023456079E0;1,467050462E0
2,383688349E2;5,233769235E1;4,871617177E0;2,741566983E0;7,774552808E-1;3,045334130E2;6,184189356E0;1,257603531E0
2,393688300E2;5,233768273E1;4,871590142E0;2,515037955E0;8,738038016E-1;2,903059994E2;6,189363231E0;1,234134920E0
2,403688250E2;5,233766672E1;4,871566159E0;3,038898008E0;7,429573884E-1;2,630208763E2;6,068688854E0;1,391039485E0
2,413688201E2;5,233769197E1;4,871565288E0;3,180898301E0;6,301950506E-1;2,923254809E2;6,206723809E0;1,303127719E0
2,423688164E2;5,233772480E1;4,871562246E0;2,986102568E0;7,332158205E-1;3,200333891E2;6,283564429E0;1,161938644E0
2,433688118E2;5,233772226E1;4,871572470E0;2,878864286E0;4,256824099E-1;3,305071082E2;6,398621530E0;1,130089476E0
2,443688061E2;5,233772984E1;4,871560025E0;2,815769291E0;5,534334457E-1;3,305070992E2;6,670372600E0;1,271136165E0
2,453688018E2;5,233773539E1;4,871556261E0;2,168213361E0;5,853923551E-1;3,305070960E2;6,858275907E0;1,269252506E0
2,463687974E2;5,233774190E1;4,871534289E0;2,155956616E0;7,598170496E-1;3,154134288E2;7,342720949E0;1,248283508E0
2,473687935E2;5,233774919E1;4,871509686E0;1,618149504E0;9,230876292E-1;3,080550181E2;8,173718715E0;1,217210606E0
2,483687887E2;5,233776281E1;4,871473880E0;2,094448004E0;1,161528322E0;3,098464144E2;8,748955581E0;1,209337783E0
2,493687834E2;5,233773295E1;4,871434240E0;2,436711710E0;9,703224215E-1;2,855669939E2;8,696144003E0;1,202520710E0
2,503687788E2;5,233770889E1;4,871419065E0;2,125208120E0;6,924642536E-1;2,549400785E2;9,218880969E0;1,197348333E0
2,513687736E2;5,233770372E1;4,871396203E0;1,759767286E0;7,454456450E-1;2,554380360E2;9,508199528E0;1,190461768E0
2,523687687E2;5,233769025E1;4,871358724E0;1,663506624E0;1,022272712E0;2,541176971E2;1,013620159E1;1,185022553E0
