"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
4,895039523E1;5,235458453E1;4,911652202E0;2,270942451E0;9,356953773E-1;3,355622961E2;5,955209764E0;1,992786336E0
4,995019662E1;5,235460140E1;4,911642490E0;2,346345162E0;1,168415041E0;3,361024531E2;5,967646508E0;2,072144697E0
5,095030105E1;5,235461212E1;4,911640472E0;2,829932394E0;1,206197657E0;3,368212150E2;6,000627336E0;2,119616389E0
5,195222723E1;5,235462355E1;4,911627017E0;2,429870908E0;1,315305852E0;3,340041941E2;6,227235808E0;1,978567732E0
5,295016479E1;5,235462790E1;4,911628315E0;2,503557160E0;1,267545182E0;3,338854081E2;6,250705933E0;1,933544702E0
5,395283628E1;5,235464362E1;4,911620444E0;1,808696712E0;1,337202760E0;3,330969575E2;6,146792268E0;2,075041450E0
5,495210004E1;5,235465334E1;4,911619973E0;2,784837520E0;1,298921026E0;3,360820262E2;6,413656822E0;1,984546130E0
5,595036459E1;5,235465657E1;4,911617837E0;2,453412528E0;1,131672714E0;3,355618846E2;6,541331702E0;2,098489204E0
5,695038152E1;5,235465583E1;4,911650441E0;2,472647580E0;8,195135774E-1;3,457018402E2;6,727225545E0;1,984416704E0
5,795136499E1;5,235466134E1;4,911645041E0;1,666057435E0;1,003201274E0;3,421704124E2;6,775694847E0;2,051858313E0
5,895256054E1;5,235467547E1;4,911632009E0;2,528847182E0;9,919812751E-1;3,395937854E2;6,878039499E0;2,160052536E0
5,995061505E1;5,235468617E1;4,911601950E0;2,723310654E0;9,329507011E-1;3,320954128E2;6,712106065E0;2,306134771E0
6,094904482E1;5,235470171E1;4,911594119E0;2,784654885E0;1,025011281E0;3,349712183E2;6,766458802E0;2,299872091E0
6,199215519E1;5,235471930E1;4,911582930E0;2,415849409E0;1,118441586E0;3,357404749E2;6,783511378E0;2,218944000E0
6,295049763E1;5,235472434E1;4,911595257E0;2,262992374E0;1,096408681E0;3,399749844E2;6,804880045E0;2,084016132E0
6,395034015E1;5,235474489E1;4,911599721E0;1,852344882E0;1,308627773E0;3,441267489E2;6,781060430E0;1,996563139E0
6,495166099E1;5,235475551E1;4,911611808E0;2,970631306E0;1,219574060E0;3,484557000E2;6,635390340E0;1,977416498E0
6,595035863E1;5,235477495E1;4,911618056E0;2,668848202E0;1,373071088E0;3,516458408E2;6,507017981E0;1,923758647E0
6,695246005E1;5,235476999E1;4,911615004E0;2,422958308E0;8,280845280E-1;3,410456809E2;6,293911435E0;2,059844539E0
6,795257008E1;5,235477971E1;4,911599035E0;2,912166010E0;8,269487456E-1;3,377994667E2;6,266970419E0;1,992518114E0
6,895101380E1;5,235479583E1;4,911577632E0;1,945822843E0;1,035399168E0;3,348690889E2;6,088985722E0;2,041648638E0
6,995172691E1;5,235479457E1;4,911562068E0;2,825068596E0;9,025402075E-1;3,321167713E2;5,955351647E0;2,055182635E0
7,095282936E1;5,235479994E1;4,911571609E0;2,534100980E0;9,154400997E-1;3,404272595E2;5,866246697E0;2,022644135E0
7,195250225E1;5,235482243E1;4,911553216E0;2,210861539E0;1,212348252E0;3,394300878E2;5,738267089E0;2,067368881E0
7,295069659E1;5,235482725E1;4,911541174E0;2,928113746E0;1,157580559E0;3,371640207E2;5,741614748E0;2,054156131E0
7,394964409E1;5,235483982E1;4,911533117E0;1,433418640E0;1,281270384E0;3,393095294E2;5,686662305E0;2,019342614E0
7,495198667E1;5,235484582E1;4,911520551E0;2,736064646E0;1,131394159E0;3,351664680E2;5,629478233E0;2,084738899E0
7,597383702E1;5,235484976E1;4,911505040E0;2,780878464E0;1,014411590E0;3,295164497E2;5,496527273E0;2,271881136E0
7,695134318E1;5,235486300E1;4,911489386E0;2,558927058E0;1,182722462E0;3,318837499E2;5,545171328E0;2,336315290E0
7,795251024E1;5,235488398E1;4,911472507E0;2,602793304E0;1,443013528E0;3,346191888E2;5,624876078E0;2,370325468E0
7,895060718E1;5,235489404E1;4,911460235E0;1,637166369E0;1,411937252E0;3,334366485E2;5,777478830E0;2,283910031E0
7,995390177E1;5,235488781E1;4,911478787E0;2,586880456E0;1,131786063E0;3,351083388E2;5,786551236E0;2,283512072E0
8,095052218E1;5,235489244E1;4,911468947E0;2,746474989E0;1,089692297E0;3,332626770E2;5,895902965E0;2,153962887E0
8,195114684E1;5,235490780E1;4,911464430E0;2,717654860E0;1,186742189E0;3,377232977E2;6,045666250E0;2,026353506E0
8,295345342E1;5,235491489E1;4,911452967E0;2,555337203E0;9,421611218E-1;3,359290328E2;5,984010006E0;2,179839122E0
8,395150435E1;5,235491224E1;4,911434882E0;2,127399512E0;7,413558922E-1;3,240204300E2;6,106769925E0;2,120769907E0
8,495110309E1;5,235494202E1;4,911441822E0;2,386818535E0;1,144203151E0;3,406793208E2;6,094866505E0;2,244572115E0
8,595100784E1;5,235494769E1;4,911429570E0;2,629056511E0;1,056495674E0;3,364601849E2;6,200405754E0;2,250321482E0
8,695011973E1;5,235496421E1;4,911425423E0;2,785391281E0;1,196945890E0;3,386978452E2;6,032549707E0;2,383623852E0
8,795252752E1;5,235497672E1;4,911421295E0;2,887337323E0;1,181390945E0;3,389899710E2;6,057476392E0;2,349190076E0
8,895142043E1;5,235499387E1;4,911389070E0;2,214166929E0;1,324500053E0;3,350253422E2;6,100888696E0;2,372180977E0
8,995188570E1;5,235500139E1;4,911361312E0;2,134174885E0;1,344069412E0;3,278266239E2;6,003874807E0;2,565797953E0
9,095060968E1;5,235501223E1;4,911358854E0;2,744100531E0;1,191870070E0;3,311537304E2;6,016222730E0;2,560631852E0
9,195315778E1;5,235501920E1;4,911368227E0;2,667075750E0;1,080136782E0;3,350777219E2;5,991549644E0;2,532842893E0
9,295202291E1;5,235503332E1;4,911351102E0;2,490481792E0;1,138678930E0;3,386424355E2;6,043866540E0;2,425189215E0
9,395203722E1;5,235504797E1;4,911336055E0;2,748168024E0;1,307717347E0;3,378740053E2;6,217584975E0;2,230262882E0
9,495242977E1;5,235506289E1;4,911325893E0;2,919057245E0;1,336040588E0;3,388572893E2;6,573847039E0;1,949838052E0
9,595156908E1;5,235506659E1;4,911317452E0;2,630131287E0;1,233657916E0;3,354717539E2;6,882882905E0;1,784964819E0
9,695128620E1;5,235508433E1;4,911309606E0;2,818516610E0;1,385053333E0;3,352703716E2;7,192318267E0;1,639860777E0
9,795147228E1;5,235510182E1;4,911305350E0;3,100957482E0;1,402931592E0;3,377921223E2;7,522578547E0;1,384100584E0
9,895033419E1;5,235510520E1;4,911274727E0;1,667051463E0;1,525594405E0;3,288919514E2;7,856010501E0;1,166699015E0
9,995180774E1;5,235511583E1;4,911272969E0;2,932460688E0;1,344421422E0;3,296649864E2;8,004447368E0;1,162489417E0
1,009518596E2;5,235512402E1;4,911276010E0;2,534032256E0;1,323777256E0;3,314617756E2;8,057667744E0;1,159699159E0
1,019510274E2;5,235512465E1;4,911271123E0;2,839351650E0;1,228956407E0;3,305045188E2;8,097731208E0;1,155641200E0
1,029542371E2;5,235513208E1;4,911256273E0;2,379971823E0;1,211921536E0;3,286809931E2;8,344784941E0;1,151443008E0
1,039517041E2;5,235513062E1;4,911265948E0;2,053041440E0;9,518256422E-1;3,291434289E2;7,721074121E0;1,263423468E0
1,049510576E2;5,235513474E1;4,911276398E0;2,736073348E0;8,577929647E-1;3,322662735E2;7,772137160E0;1,179636311E0
1,059520284E2;5,235513335E1;4,911253323E0;2,598700012E0;8,558443450E-1;3,269604853E2;7,648623794E0;1,344622537E0
1,069525135E2;5,235514297E1;4,911241530E0;2,785110111E0;8,280249667E-1;3,286553520E2;7,489045568E0;1,490398041E0
1,079518086E2;5,235514136E1;4,911243490E0;2,283982606E0;7,657719256E-1;3,280658480E2;7,456957651E0;1,515653242E0
1,089514161E2;5,235515122E1;4,911229994E0;2,548609742E0;9,308692983E-1;3,312867113E2;7,401353231E0;1,583497296E0
1,099518281E2;5,235515582E1;4,911204175E0;2,794066301E0;9,712152811E-1;3,277956227E2;7,477526459E0;1,508290958E0
1,109532924E2;5,235516734E1;4,911190745E0;2,922845344E0;1,020636185E0;3,288276987E2;7,541970673E0;1,496223158E0
1,119513668E2;5,235518357E1;4,911173410E0;2,703348295E0;1,100574064E0;3,283518893E2;7,511268932E0;1,585262900E0
1,129500655E2;5,235519406E1;4,911180215E0;2,381670205E0;1,150260307E0;3,325791780E2;7,229948178E0;1,778405853E0
1,139522266E2;5,235520996E1;4,911200072E0;2,784379129E0;1,282556981E0;3,387831270E2;7,353185040E0;1,712613581E0
1,149497545E2;5,235524622E1;4,911189063E0;2,849212595E0;1,877131309E0;3,421833549E2;7,298456617E0;1,785599393E0
1,159530346E2;5,235523963E1;4,911196723E0;2,877783558E0;9,079056102E-1;3,395748736E2;6,931172752E0;2,137853970E0
1,169513197E2;5,235525630E1;4,911205716E0;2,828656576E0;9,413956374E-1;3,427218893E2;6,683563875E0;2,371465047E0
1,179511342E2;5,235527467E1;4,911205998E0;2,570502394E0;1,072478449E0;3,413350716E2;6,398541537E0;2,483104203E0
1,189518728E2;5,235528235E1;4,911211002E0;1,689496431E0;1,015511912E0;3,371657763E2;6,300122058E0;2,521726948E0
1,199513557E2;5,235529481E1;4,911215012E0;3,437309022E0;1,010184302E0;3,405463556E2;6,272159473E0;2,414308933E0
1,209506842E2;5,235531158E1;4,911204972E0;3,325411201E0;1,116003093E0;3,417549313E2;6,217039316E0;2,460691053E0
1,219502794E2;5,235532895E1;4,911197128E0;2,953978728E0;1,257776262E0;3,453150667E2;6,198688647E0;2,468526204E0
1,229503531E2;5,235534759E1;4,911188903E0;2,597039437E0;1,374713337E0;3,457715329E2;6,187019825E0;2,466057823E0
1,239528196E2;5,235535706E1;4,911183878E0;1,937249751E0;1,357250451E0;3,435766623E2;5,947050032E0;2,610792947E0
1,249503359E2;5,235537247E1;4,911192112E0;2,960680777E0;1,185159155E0;3,453414786E2;5,768368180E0;2,723983602E0
1,259541465E2;5,235538304E1;4,911171541E0;2,768938772E0;1,063301248E0;3,387629254E2;5,589540166E0;2,818960805E0
1,269510219E2;5,235540040E1;4,911152163E0;2,543478913E0;1,102052595E0;3,382222877E2;5,502018206E0;2,849154074E0
1,279507864E2;5,235540946E1;4,911153034E0;2,247194500E0;1,167862868E0;3,387491491E2;5,372256415E0;2,918768319E0
1,289512986E2;5,235541730E1;4,911144798E0;2,032246642E0;1,223140511E0;3,382597393E2;5,365824768E0;2,933554293E0
1,299497784E2;5,235541683E1;4,911142948E0;2,593663920E0;1,107090751E0;3,382278355E2;5,316867949E0;2,952137706E0
1,309534025E2;5,235542869E1;4,911148627E0;2,544378358E0;1,254069289E0;3,419221942E2;5,282296812E0;2,927138993E0
1,319502523E2;5,235544127E1;4,911113637E0;2,436116911E0;1,380672674E0;3,353516491E2;5,252794373E0;2,923777441E0
1,329269094E2;5,235545342E1;4,911083733E0;2,031787273E0;1,414768424E0;3,272518636E2;5,297125052E0;2,897516597E0
1,339270092E2;5,235546190E1;4,911084933E0;2,586996680E0;1,315073019E0;3,281767234E2;5,206107035E0;2,939088037E0
1,349271036E2;5,235547275E1;4,911073888E0;2,512507867E0;1,176023380E0;3,310470688E2;5,241407849E0;2,885488004E0
1,359272072E2;5,235547752E1;4,911068916E0;2,366917174E0;1,080004480E0;3,335796142E2;5,270400059E0;2,863266616E0
1,369272975E2;5,235548170E1;4,911076528E0;2,279585767E0;9,202813493E-1;3,384240894E2;5,431213809E0;2,820569871E0
1,379273750E2;5,235550007E1;4,911076664E0;1,460935070E0;1,267735505E0;3,426885652E2;5,630686939E0;2,780436900E0
1,389274554E2;5,235550483E1;4,911056939E0;2,498745233E0;1,045734247E0;3,373596122E2;5,866562189E0;2,759887457E0
1,399275355E2;5,235551294E1;4,911036941E0;2,732641987E0;1,120130488E0;3,273133592E2;5,715806852E0;2,782938061E0
1,409276010E2;5,235551471E1;4,911015308E0;2,618271137E0;1,050203989E0;3,207280178E2;5,792261585E0;2,783678215E0
1,419276667E2;5,235553411E1;4,911024204E0;2,415002390E0;1,173719658E0;3,325386781E2;5,824663445E0;2,863264033E0
1,429277291E2;5,235555102E1;4,911024327E0;2,166739835E0;1,166384676E0;3,402601925E2;5,925423994E0;2,955547964E0
1,439277807E2;5,235557351E1;4,911002361E0;1,176368573E0;1,534296146E0;3,341810675E2;5,787282359E0;2,994400186E0
1,449278356E2;5,235557910E1;4,911008584E0;2,770823070E0;9,320955201E-1;3,370969558E2;5,755157546E0;3,041617818E0
1,459278901E2;5,235558971E1;4,911005469E0;2,517901157E0;9,807507238E-1;3,421854122E2;5,738549094E0;3,055361617E0
1,469279307E2;5,235559767E1;4,910996005E0;2,401360105E0;8,958568386E-1;3,403732454E2;5,736110889E0;3,048255315E0
1,479279664E2;5,235560836E1;4,910998460E0;2,997209818E0;9,542332535E-1;3,457350651E2;5,770429288E0;3,034850934E0
1,489279997E2;5,235562206E1;4,910973773E0;1,018093213E0;1,296145376E0;3,359153277E2;5,703052020E0;3,037583988E0
1,499280306E2;5,235562837E1;4,910964643E0;2,615049070E0;1,155909542E0;3,317876751E2;5,736102712E0;3,033222251E0
1,509280585E2;5,235563587E1;4,910950467E0;2,608782209E0;1,203637991E0;3,306451515E2;5,716858728E0;3,016127617E0
1,519280851E2;5,235564535E1;4,910947796E0;2,360697432E0;1,170074827E0;3,319632764E2;5,741874927E0;2,994546423E0
1,529281080E2;5,235564910E1;4,910944685E0;2,152013247E0;1,085806889E0;3,293687698E2;5,888300355E0;2,965778224E0
1,539281301E2;5,235566957E1;4,910949567E0;1,402579578E0;1,323011634E0;3,332422795E2;5,876850997E0;3,016351364E0
1,549281499E2;5,235567654E1;4,910952216E0;2,771857177E0;1,076010057E0;3,395694347E2;5,987373360E0;3,004967038E0
1,559281675E2;5,235568808E1;4,910955650E0;2,297428963E0;1,067876822E0;3,413657124E2;5,972876817E0;3,059905773E0
1,569281837E2;5,235569839E1;4,910958991E0;2,322836028E0;1,121785134E0;3,435929571E2;5,991661042E0;3,038756568E0
1,579281983E2;5,235570518E1;4,910969135E0;2,046065900E0;1,091812670E0;3,464592066E2;6,145088711E0;2,993003331E0
1,589282123E2;5,235571224E1;4,910966890E0;2,039900801E0;1,010793296E0;3,497559895E2;6,194003941E0;2,981540851E0
1,599282228E2;5,235572052E1;4,910964614E0;2,475504033E0;9,903528510E-1;3,499120339E2;6,349301441E0;2,866482849E0
1,609282327E2;5,235572550E1;4,910953062E0;2,154016069E0;8,589818541E-1;3,446082216E2;6,526752483E0;2,779424640E0
1,619282432E2;5,235574215E1;4,910947219E0;2,232741208E0;9,654852078E-1;3,451694842E2;6,614803944E0;2,844960540E0
1,629282500E2;5,235576368E1;4,910933729E0;1,931056197E0;1,221289233E0;3,429898011E2;6,430857805E0;2,877940314E0
1,639282579E2;5,235578803E1;4,910911672E0;2,260214610E0;1,415069872E0;3,401763734E2;6,515823937E0;2,831862952E0
1,649282628E2;5,235579344E1;4,910909721E0;1,998645146E0;1,199455616E0;3,368426270E2;6,575845775E0;2,757670797E0
1,659282681E2;5,235581006E1;4,910883199E0;2,378515013E0;1,294134386E0;3,352656430E2;6,660439919E0;2,663978972E0
1,669282726E2;5,235581966E1;4,910882012E0;2,514813339E0;1,233704532E0;3,343232304E2;6,747421109E0;2,607253065E0
1,679282757E2;5,235583338E1;4,910881704E0;2,559639866E0;1,263813594E0;3,385506914E2;6,780957457E0;2,554041657E0
1,689282781E2;5,235583702E1;4,910878744E0;2,312275433E0;1,070441275E0;3,359526869E2;6,820085523E0;2,448185408E0
1,699282801E2;5,235584045E1;4,910872920E0;2,457991207E0;8,717516052E-1;3,349196906E2;6,516325630E0;2,697666145E0
1,709282798E2;5,235584978E1;4,910870126E0;2,462723737E0;1,025482538E0;3,365403534E2;6,363680844E0;2,756968620E0
1,719282802E2;5,235586164E1;4,910848226E0;2,622586630E0;1,104424337E0;3,356981794E2;6,280819428E0;2,791986748E0
1,729282801E2;5,235587613E1;4,910820334E0;2,182925561E0;1,194717377E0;3,356108672E2;6,185148945E0;2,843924600E0
1,739282794E2;5,235589020E1;4,910794545E0;1,636161518E0;1,393746341E0;3,310602259E2;6,189768247E0;2,904029035E0
1,749282783E2;5,235589912E1;4,910777402E0;2,337210359E0;1,353588334E0;3,294755200E2;6,309300816E0;2,888368836E0
1,759282764E2;5,235590685E1;4,910770148E0;2,454939892E0;1,240625880E0;3,299365220E2;6,327232038E0;2,906095559E0
1,769282743E2;5,235591013E1;4,910776126E0;2,249563539E0;9,729858226E-1;3,294123010E2;6,348056200E0;2,886986224E0
1,779282715E2;5,235591958E1;4,910777658E0;2,317335553E0;9,316249476E-1;3,335771220E2;6,467989227E0;2,844508613E0
1,789282670E2;5,235593197E1;4,910773177E0;2,347424867E0;1,117061545E0;3,287364149E2;6,245289040E0;2,852915827E0
1,799282647E2;5,235594653E1;4,910757876E0;1,769191787E0;1,239913897E0;3,302269339E2;6,402707856E0;2,787621975E0
1,809282610E2;5,235594953E1;4,910781449E0;2,187403580E0;1,177678755E0;3,345010640E2;6,382964511E0;2,794481822E0
1,819282579E2;5,235595934E1;4,910786616E0;2,342155055E0;1,178455704E0;3,374609533E2;6,555186867E0;2,639034207E0
1,829282519E2;5,235597556E1;4,910755197E0;2,190618129E0;1,285506892E0;3,332878833E2;6,686259412E0;2,674873104E0
1,839282478E2;5,235598336E1;4,910747843E0;2,087592395E0;1,293214916E0;3,322160827E2;6,629948964E0;2,790674967E0
1,849282430E2;5,235599594E1;4,910731016E0;1,168954278E0;1,342537049E0;3,303076068E2;6,680531467E0;2,835197764E0
1,859282362E2;5,235600666E1;4,910716312E0;2,365361619E0;1,279060770E0;3,273445761E2;6,712098078E0;2,875512500E0
1,869282312E2;5,235602011E1;4,910697974E0;2,428015045E0;1,308139504E0;3,266280158E2;6,936564475E0;2,838902793E0
1,879282250E2;5,235603198E1;4,910697324E0;2,107823725E0;1,287562083E0;3,303605214E2;7,093937313E0;2,819669890E0
1,889282188E2;5,235604425E1;4,910693546E0;2,240367429E0;1,294389741E0;3,357464335E2;7,249515443E0;2,814000295E0
1,899282125E2;5,235605523E1;4,910692508E0;1,862036228E0;1,271395334E0;3,383082171E2;7,017886257E0;2,876124112E0
1,909282066E2;5,235606327E1;4,910696579E0;2,191975373E0;1,218269961E0;3,399700235E2;7,038148384E0;2,866266628E0
1,919281999E2;5,235606951E1;4,910703712E0;1,980713834E0;1,102501235E0;3,411040226E2;7,104202528E0;2,785635245E0
1,929281933E2;5,235607426E1;4,910689970E0;2,035472048E0;9,861082212E-1;3,363281460E2;7,338392150E0;2,605206264E0
1,939281864E2;5,235607251E1;4,910697157E0;2,281608569E0;7,012683967E-1;3,355390562E2;7,224139163E0;2,541716487E0
1,949281790E2;5,235608938E1;4,910672115E0;1,576783103E0;1,021826685E0;3,329698306E2;7,412788332E0;2,353935251E0
1,959281716E2;5,235609855E1;4,910671324E0;1,247012818E0;1,028867664E0;3,340484261E2;7,319230012E0;2,421628722E0
1,969281642E2;5,235610010E1;4,910654618E0;1,013408229E0;9,451069476E-1;3,277564275E2;7,209830458E0;2,378084824E0
1,979281589E2;5,235610472E1;4,910656265E0;2,945588284E0;7,989979001E-1;3,362335165E2;6,949172222E0;2,355473106E0
1,989281479E2;5,235613010E1;4,910668233E0;2,011090238E0;1,225234677E0;3,424613419E2;6,770193482E0;2,353234121E0
1,999281412E2;5,235613933E1;4,910665959E0;2,791294732E0;9,740531521E-1;3,436098195E2;6,468892247E0;2,600689608E0
2,009281336E2;5,235614712E1;4,910673274E0;2,368338436E0;1,072297769E0;3,401118808E2;6,223865763E0;2,681607738E0
2,019281251E2;5,235614912E1;4,910691387E0;1,363788037E0;9,039110257E-1;3,406513108E2;5,840021412E0;2,742324502E0
2,029281183E2;5,235615154E1;4,910704888E0;2,369231357E0;6,421762076E-1;3,466134823E2;5,789663257E0;2,726433123E0
2,039281086E2;5,235616228E1;4,910694881E0;2,254767539E0;6,263231028E-1;3,484156290E2;5,540946903E0;2,803932693E0
2,049281007E2;5,235617962E1;4,910683560E0;2,131926293E0;9,701284398E-1;3,472225341E2;5,405588930E0;2,819106690E0
2,059280939E2;5,235618868E1;4,910667821E0;2,250652739E0;1,073929563E0;3,425195722E2;5,266406804E0;2,871237453E0
2,069280851E2;5,235620598E1;4,910668197E0;1,062088772E0;1,184806998E0;3,446136822E2;5,189302652E0;2,873186275E0
2,079280765E2;5,235621237E1;4,910672648E0;2,625075041E0;9,350574366E-1;3,480817462E2;5,184686953E0;2,797297400E0
2,089280680E2;5,235621800E1;4,910677622E0;2,237232937E0;8,649835909E-1;3,529829395E2;5,018060857E0;2,940000385E0
2,099280593E2;5,235622968E1;4,910679557E0;2,271908551E0;9,561176231E-1;3,560479000E2;5,004955000E0;2,981160585E0
2,109280511E2;5,235623881E1;4,910694241E0;2,396924684E0;9,827472572E-1;2,141628836E0;4,977184028E0;3,008683464E0
2,119280421E2;5,235625172E1;4,910690621E0;2,401381666E-1;1,313456625E0;3,559615993E2;4,980287461E0;3,003543546E0
