"Time (s)";"X (hPa)"
2,108239863E2;1,009132004E3
2,118964883E2;1,009133530E3
2,129690303E2;1,009138107E3
2,140416373E2;1,009144287E3
2,151142343E2;1,009144897E3
2,161867813E2;1,009153595E3
2,172593173E2;1,009160919E3
2,183318853E2;1,009164429E3
2,194044173E2;1,009169159E3
2,204769713E2;1,009169159E3
2,215495713E2;1,009168243E3
2,226221693E2;1,009164047E3
2,236947413E2;1,009161377E3
2,247673673E2;1,009160843E3
2,258399743E2;1,009161377E3
2,269125873E2;1,009162140E3
2,279852063E2;1,009164276E3
2,290578173E2;1,009164429E3
2,301304143E2;1,009164429E3
2,312029883E2;1,009164276E3
2,322755653E2;1,009163818E3
2,333481693E2;1,009159470E3
2,344208243E2;1,009155426E3
2,354934693E2;1,009151154E3
2,365660593E2;1,009146347E3
2,376386653E2;1,009140930E3
2,387112563E2;1,009140930E3
2,397838563E2;1,009141769E3
2,408564553E2;1,009145584E3
2,419290343E2;1,009146576E3
2,430016533E2;1,009146576E3
2,440742733E2;1,009144669E3
2,451468843E2;1,009143066E3
2,462195013E2;1,009140320E3
2,472921233E2;1,009136887E3
2,483646943E2;1,009136658E3
2,494372943E2;1,009134521E3
2,505098963E2;1,009127884E3
2,515824953E2;1,009126129E3
2,526551223E2;1,009126129E3
2,537277113E2;1,009129486E3
2,548002863E2;1,009133377E3
2,558728423E2;1,009138565E3
2,569454153E2;1,009138565E3
2,580179973E2;1,009138565E3
2,590905773E2;1,009137802E3
2,601631363E2;1,009137802E3
2,612357393E2;1,009138107E3
2,623083373E2;1,009138107E3
2,633809363E2;1,009137344E3
2,644535263E2;1,009136734E3
2,655261083E2;1,009136734E3
2,665986863E2;1,009136734E3
2,676712743E2;1,009136734E3
2,687439213E2;1,009140244E3
2,698165053E2;1,009140244E3
2,708891263E2;1,009139481E3
2,719617463E2;1,009138794E3
2,730343723E2;1,009139481E3
2,741069733E2;1,009141998E3
2,751796343E2;1,009141998E3
2,762522673E2;1,009139252E3
2,773249273E2;1,009133911E3
2,783976323E2;1,009132843E3
2,794702903E2;1,009130173E3
2,805429623E2;1,009130173E3
2,816156333E2;1,009130554E3
2,826882803E2;1,009132309E3
2,837609163E2;1,009134598E3
2,848335483E2;1,009135437E3
2,859062263E2;1,009137497E3
2,869789143E2;1,009137726E3
2,880515703E2;1,009141541E3
2,891242993E2;1,009141541E3
2,901970123E2;1,009141541E3
2,912696893E2;1,009143906E3
2,923423783E2;1,009148483E3
2,934150483E2;1,009150543E3
2,944877113E2;1,009153748E3
2,955603833E2;1,009157562E3
2,966330003E2;1,009159012E3
2,977056463E2;1,009160004E3
2,987783053E2;1,009160309E3
2,998509933E2;1,009163437E3
3,009237043E2;1,009164124E3
3,019964213E2;1,009168930E3
3,030691143E2;1,009171906E3
3,041418113E2;1,009172058E3
3,052145093E2;1,009172058E3
3,062872083E2;1,009169540E3
3,073599053E2;1,009169083E3
3,084326433E2;1,009166107E3
3,095053753E2;1,009166107E3
3,105780563E2;1,009167480E3
3,116507193E2;1,009167480E3
3,127233783E2;1,009167023E3
3,137960363E2;1,009166565E3
3,148686943E2;1,009166565E3
3,159413413E2;1,009166794E3
3,170139843E2;1,009167175E3
3,180866643E2;1,009167862E3
3,191592633E2;1,009169083E3
3,202318803E2;1,009172516E3
3,213044983E2;1,009172516E3
3,223771433E2;1,009166565E3
3,234498063E2;1,009162827E3
3,245224993E2;1,009153900E3
3,255951533E2;1,009141998E3
