"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1,524903017E1;6,852443330E-3;3,717966145E-3;8,314669831E-4
1,534883017E1;6,674656644E-3;-2,641113009E-3;-5,390757695E-3
1,544862917E1;4,566011950E-3;1,214981312E-3;-2,440709388E-3
1,554842917E1;9,944628924E-3;-4,208281171E-3;-2,431547269E-3
1,564822917E1;1,552170794E-2;-4,044885933E-2;-1,044391748E-2
1,574802917E1;8,595243096E-3;-6,470009685E-3;-1,366554643E-3
1,584782917E1;1,458015759E-3;3,117474262E-3;2,332910895E-3
1,594762917E1;-7,105846889E-3;1,101778261E-2;5,977324210E-3
1,604742917E1;-1,032243576E-2;1,498501748E-2;6,122886203E-3
1,614722817E1;-2,753323410E-3;6,820668001E-3;5,040217191E-3
1,624702892E1;-6,159765646E-3;-6,654683966E-4;3,752386197E-3
1,634682892E1;-3,803261090E-3;-1,277596317E-2;4,804734141E-3
1,644662892E1;3,289621789E-3;8,178390563E-3;-2,554276725E-3
1,654642892E1;8,698888123E-3;-7,683103904E-3;1,469001547E-2
1,664622892E1;9,288489819E-4;-3,266783897E-3;4,950365424E-2
1,674602892E1;-5,772838742E-2;-1,975092664E-2;7,396228611E-2
1,684582892E1;-2,011080682E-1;9,760994464E-2;7,314871252E-2
1,694562792E1;5,166777596E-2;6,357844174E-2;1,052138861E-2
1,704542792E1;2,689347975E-2;-8,350656368E-3;-2,665900160E-3
1,714522792E1;4,405410215E-2;1,147388713E-3;-1,927193254E-2
1,724502821E1;4,551974311E-2;6,044946238E-2;-8,435389027E-3
1,734482821E1;4,900673870E-3;4,354064912E-2;1,427734364E-2
1,744462821E1;-5,308298022E-2;-1,718938723E-2;3,613222390E-2
1,754442821E1;5,948779732E-2;4,575051740E-2;-1,048089378E-2
1,764422821E1;1,186864916E-2;2,690993994E-2;1,395330019E-2
1,774402721E1;-4,233089834E-2;-3,870638832E-2;8,910104632E-3
1,784382721E1;-1,827898249E-2;-2,550202236E-2;-6,925370544E-3
1,794362721E1;2,024044655E-2;-6,478797644E-3;-2,668041270E-3
1,804342721E1;1,277032495E-2;2,089513838E-2;-6,106113549E-3
