"Time (s)";"Distance (cm)"
3,144458329E-3;5,000000000E0
6,118455975E1;0,000000000E0
6,185334263E1;5,000000000E0
6,325428787E1;5,000000000E0
6,334768679E1;0,000000000E0
6,476869508E1;5,000000000E0
6,545176554E1;0,000000000E0
6,578614979E1;5,000000000E0
6,590331812E1;0,000000000E0
6,677265829E1;5,000000000E0
6,702374712E1;0,000000000E0
6,735814242E1;5,000000000E0
