"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1,744462821E1;1,406024551E1;1,262808228E1;1,347113419E1
1,754442821E1;1,410168076E1;1,263865662E1;1,356869602E1
1,764422821E1;1,411246490E1;1,260142517E1;1,356826973E1
1,774402721E1;1,420287704E1;1,221974182E1;1,338258934E1
1,784382721E1;1,452644348E1;1,199168396E1;1,331256676E1
1,794362721E1;1,454152298E1;1,209034729E1;1,343405151E1
1,804342721E1;1,432142258E1;1,170121765E1;1,330579376E1
1,814322721E1;1,427537918E1;1,100566101E1;1,369985390E1
1,824302721E1;1,425933456E1;1,033174133E1;1,306940079E1
1,834282654E1;1,391254807E1;9,913177490E0;1,300474453E1
1,844262654E1;1,452632523E1;9,624954224E0;1,245871353E1
1,854242654E1;1,448056412E1;9,836334229E0;1,161050415E1
1,864222554E1;1,410070038E1;9,887649536E0;1,112574673E1
1,874202554E1;1,367499924E1;9,433792114E0;1,068215179E1
1,884182554E1;1,339604568E1;9,083114624E0;1,006154823E1
1,894162554E1;1,376888657E1;9,387847900E0;9,811708450E0
1,904142554E1;1,378908539E1;9,626831055E0;9,702376366E0
1,914122554E1;1,335083771E1;9,241958618E0;9,517418861E0
1,924102554E1;1,303382111E1;9,542953491E0;9,046808243E0
1,934082517E1;1,313766479E1;1,027514648E1;8,196343422E0
1,944062417E1;1,297005463E1;1,101522827E1;8,146904945E0
1,954042417E1;1,272132111E1;1,070976257E1;7,720026016E0
1,964022417E1;1,264979935E1;1,105718994E1;7,526373863E0
1,974002417E1;1,288935471E1;1,167825317E1;6,896798134E0
1,983982417E1;1,208690643E1;1,191697693E1;7,314834595E0
1,993962417E1;1,147040558E1;1,189369202E1;6,999437332E0
2,003942417E1;1,223231506E1;1,222306824E1;6,997376442E0
2,013922417E1;1,203775024E1;1,286787415E1;6,769679070E0
2,023902417E1;1,145766830E1;1,221832275E1;6,849892616E0
2,033882383E1;1,161114120E1;1,220787048E1;6,698699951E0
2,043862383E1;1,174668884E1;1,267854309E1;6,799231529E0
2,053842383E1;1,170781708E1;1,219740295E1;7,409165382E0
2,063822383E1;1,171061707E1;1,204658508E1;7,002166748E0
2,073802383E1;1,209074783E1;1,266490173E1;6,874099731E0
2,083782383E1;1,199414825E1;1,257031250E1;7,538328171E0
2,093762383E1;1,216879654E1;1,247377014E1;7,033626556E0
2,103742383E1;1,258673096E1;1,308020020E1;6,941705704E0
2,113722283E1;1,267599869E1;1,237322998E1;7,707990646E0
2,123702283E1;1,332546997E1;1,222274780E1;7,294495583E0
2,133682217E1;1,366701889E1;1,244001770E1;8,298442841E0
2,143662217E1;1,404191971E1;1,125708008E1;8,464513779E0
2,153642217E1;1,484959030E1;1,093873596E1;8,919555664E0
2,163622217E1;1,522945023E1;1,066276550E1;9,082769394E0
2,173602217E1;1,583279419E1;9,784698486E0;9,285131454E0
2,183582217E1;1,579397964E1;9,717529297E0;9,783409119E0
2,193562117E1;1,573391724E1;9,206192017E0;9,646041870E0
2,203542117E1;1,633070374E1;9,345428467E0;9,739260674E0
2,213522117E1;1,568825912E1;8,766586304E0;9,902065277E0
2,223502117E1;1,609718323E1;8,885620117E0;9,451103210E0
2,233482158E1;1,642249298E1;9,200927734E0;8,560458183E0
2,243462158E1;1,715653992E1;1,021960449E1;8,213611603E0
2,253442158E1;1,643898392E1;1,107916260E1;7,380869865E0
2,263422158E1;1,739211655E1;1,242973328E1;7,143490791E0
2,273402058E1;1,693703079E1;1,328491211E1;7,576240540E0
2,283382058E1;1,726496506E1;1,478932190E1;6,362359047E0
2,293362058E1;1,681633759E1;1,448664856E1;6,765191078E0
2,303342058E1;1,717433167E1;1,527397156E1;6,615912437E0
2,313322058E1;1,650352097E1;1,515812683E1;6,595170021E0
2,323302058E1;1,635707092E1;1,532980347E1;7,019310951E0
2,333282104E1;1,575480270E1;1,484796143E1;6,541671753E0
2,343262004E1;1,580152512E1;1,545294189E1;6,705983162E0
2,353242004E1;1,559859848E1;1,514352417E1;6,432395935E0
2,363222004E1;1,558340454E1;1,503878784E1;6,422897339E0
2,373202004E1;1,597656631E1;1,502215576E1;5,556394577E0
2,383182004E1;1,633236694E1;1,542974854E1;5,596297264E0
2,393162004E1;1,773651505E1;1,557891846E1;3,798950195E0
2,403141904E1;1,871454239E1;1,380693054E1;3,364247322E0
2,413121904E1;1,816280746E1;1,371794128E1;4,937224388E0
2,423101904E1;1,585453033E1;1,397572327E1;5,212305069E0
2,433081879E1;1,527486801E1;1,471060181E1;4,711360931E0
2,443061879E1;1,408559418E1;1,433273315E1;4,309556961E0
2,453041879E1;1,442053604E1;1,491503906E1;4,400919914E0
2,463021779E1;1,422426987E1;1,472668457E1;3,963232994E0
2,473001779E1;1,383536148E1;1,456265259E1;3,810213089E0
2,482981779E1;1,389304352E1;1,453582764E1;3,242788315E0
2,492961779E1;1,343895340E1;1,408671570E1;3,469324112E0
2,502941779E1;1,350512695E1;1,443295288E1;4,129334450E0
2,512921779E1;1,321364594E1;1,437542725E1;3,626420021E0
2,522901679E1;1,258514404E1;1,461738586E1;4,021401405E0
2,532881617E1;1,278879929E1;1,511407471E1;3,411419868E0
2,542861617E1;1,172358322E1;1,460887146E1;3,086189270E0
2,552841617E1;1,159161377E1;1,408728027E1;3,272697449E0
2,562821617E1;1,135082245E1;1,314773560E1;3,788206100E0
2,572801617E1;1,039648819E1;1,268066406E1;4,051913261E0
2,582781517E1;1,067169571E1;1,294581604E1;4,750630379E0
2,592761517E1;1,012947083E1;1,241744995E1;4,692732811E0
2,602741517E1;1,008875656E1;1,273240662E1;5,062817574E0
2,612721517E1;1,044619370E1;1,261793518E1;4,981450081E0
