"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
2,078832642E1;-2,956687164E1;5,102269745E1;5,979644775E0
2,088883042E1;-3,137734222E1;4,887868500E1;4,441894531E0
2,098933542E1;-3,162857819E1;4,837554932E1;2,268981934E-1
2,108983942E1;-2,784267426E1;4,794019318E1;-9,712982178E-1
2,119034442E1;-2,104024506E1;5,079777527E1;7,574874878E0
2,129084842E1;-2,566641998E1;5,226744080E1;7,974487305E0
2,139135342E1;-2,679383087E1;5,355801392E1;9,020538330E0
2,149185742E1;-2,505770111E1;5,385011292E1;1,244642639E1
2,159236142E1;-2,626940155E1;5,416644287E1;1,249055481E1
2,169286675E1;-3,229642487E1;5,162988281E1;1,141117859E1
2,179337075E1;-3,031189728E1;5,016290283E1;1,451457214E1
2,189387575E1;-2,557154083E1;4,915553284E1;1,268815613E1
2,199437975E1;-2,500557709E1;4,736401367E1;1,345956421E1
2,209488475E1;-2,884716034E1;4,623217010E1;1,089431763E1
2,219538875E1;-2,811808014E1;4,466535950E1;7,094299316E0
2,229589375E1;-2,246149445E1;4,755653381E1;1,079205322E1
2,239639775E1;-2,233461761E1;4,929582977E1;1,027752686E1
2,249690175E1;-2,597060394E1;5,051162720E1;1,231510925E1
2,259740675E1;-2,476931000E1;5,166842651E1;1,350205994E1
2,269791029E1;-2,459850311E1;5,204996490E1;1,415061951E1
2,279841529E1;-3,071665192E1;5,240096283E1;1,169732666E1
2,289891929E1;-3,233153534E1;5,055385590E1;1,427857971E1
2,299942429E1;-2,867409515E1;4,775959015E1;1,255439758E1
2,309992829E1;-2,594147491E1;4,575627899E1;1,069435120E1
2,320043229E1;-3,009778595E1;4,437042999E1;7,901000977E0
2,330093729E1;-3,053902435E1;4,382820892E1;1,064544678E0
2,340144129E1;-2,351168060E1;4,419340515E1;3,391632080E0
2,350194629E1;-2,402227020E1;4,717436218E1;6,248336792E0
2,360245029E1;-2,782172394E1;5,095609283E1;6,531661987E0
2,370295562E1;-2,507285309E1;5,089402008E1;6,339813232E0
2,380345962E1;-2,296572113E1;5,003307343E1;7,102600098E0
2,390396362E1;-2,223163605E1;5,067224121E1;6,608489990E0
2,400446862E1;-2,605986786E1;5,021613312E1;2,495559692E0
2,410497262E1;-2,587355804E1;5,055276489E1;3,712554932E0
2,420547763E1;-2,781850433E1;5,116887665E1;4,492187500E-2
2,430598163E1;-2,944916534E1;5,122607422E1;-2,477874756E0
2,440648662E1;-3,156551361E1;5,148599243E1;-3,256271362E0
2,450699062E1;-3,665483856E1;5,059863281E1;-9,004409790E0
2,460749463E1;-3,508747101E1;4,861861420E1;-6,629730225E0
2,470799962E1;-2,967761993E1;4,755351257E1;1,128326416E0
2,480850362E1;-3,040433502E1;4,814744568E1;3,206329346E0
2,490900862E1;-2,981064606E1;4,932672882E1;6,617431641E0
2,500951262E1;-2,875537872E1;4,918747711E1;9,055389404E0
2,511001662E1;-2,857929230E1;5,023855591E1;1,122712708E1
2,521052162E1;-3,088170624E1;5,065014648E1;1,127717590E1
2,531102562E1;-3,071398163E1;4,876100159E1;1,486604309E1
2,541153063E1;-2,824010468E1;4,796553802E1;1,151658630E1
2,551203462E1;-2,738658905E1;4,571363068E1;1,169454956E1
2,561253862E1;-3,068076324E1;4,367599487E1;7,207931519E0
2,571304337E1;-3,118114471E1;4,402238464E1;2,906509399E0
2,581354738E1;-2,523538971E1;4,450348663E1;5,843215942E0
2,591405237E1;-2,281290436E1;4,720375824E1;9,682174683E0
2,601455637E1;-2,715088654E1;4,829878235E1;9,721755981E0
2,611506037E1;-2,765145111E1;5,055180359E1;9,453674316E0
2,621556537E1;-2,620510101E1;5,182164001E1;1,063789368E1
2,631606937E1;-2,613802338E1;5,448370361E1;1,109004211E1
2,641657337E1;-3,224588776E1;5,330730438E1;7,246383667E0
2,651707837E1;-3,253362274E1;5,171038818E1;9,597961426E0
2,661758237E1;-3,015876007E1;5,103969574E1;5,015411377E0
2,671808762E1;-2,950839996E1;4,747215271E1;4,060211182E0
2,681859162E1;-3,144954681E1;4,612369537E1;4,938354492E-1
2,691909562E1;-2,907535553E1;4,542077637E1;-2,002227783E0
2,701960062E1;-2,394132233E1;4,672919464E1;1,362167358E0
2,712010462E1;-2,370868683E1;4,893624878E1;3,603164673E0
2,722060862E1;-2,968280792E1;5,029696655E1;4,462585449E0
2,732111363E1;-3,196077728E1;5,222338867E1;4,254425049E0
2,742161762E1;-3,243747711E1;5,295886230E1;5,564682007E0
2,752212262E1;-3,475527191E1;5,597803497E1;4,796600342E0
2,762262663E1;-4,002509308E1;5,382040405E1;3,495376587E0
2,772313038E1;-3,850794220E1;5,120156860E1;5,005249023E0
2,782363537E1;-3,395461273E1;4,993692780E1;2,397216797E0
2,792413937E1;-3,399924469E1;4,774751282E1;1,901611328E0
2,802464337E1;-3,507053375E1;4,795958710E1;-2,571853638E0
2,812514837E1;-3,140578461E1;4,723792267E1;-4,276779175E0
2,822565237E1;-2,561791229E1;4,830711365E1;1,708496094E0
2,832615637E1;-2,799967194E1;5,035616302E1;1,092712402E0
2,842666137E1;-3,182228851E1;5,127955627E1;1,687774658E0
2,852716537E1;-3,128530121E1;5,261975861E1;2,018859863E0
2,862767000E1;-3,141347504E1;5,442926788E1;2,883941650E0
2,872817500E1;-3,636380768E1;5,504188538E1;6,657562256E-1
2,882867900E1;-3,853582001E1;5,325016022E1;2,681838989E0
2,892918300E1;-3,442684174E1;5,214108276E1;-4,999237061E-1
2,902968800E1;-3,137776947E1;5,008177948E1;-2,688919067E0
2,913019200E1;-3,380088043E1;5,028729248E1;-6,038513184E0
2,923069600E1;-3,345151520E1;5,207075500E1;-1,061499023E1
2,933120100E1;-2,668308258E1;4,917238617E1;-7,453033447E0
2,943170500E1;-2,519927216E1;4,947473907E1;-5,840148926E0
2,953220900E1;-2,965059662E1;5,024184418E1;-7,481552124E0
2,963271425E1;-3,043781281E1;5,158592224E1;-7,681488037E0
2,973321825E1;-2,944242096E1;5,271580505E1;-8,051025391E0
2,983372225E1;-3,141410065E1;5,419357300E1;-9,724304199E0
2,993422725E1;-3,572046661E1;5,429146576E1;-1,165567017E1
3,003473125E1;-3,497835541E1;5,272397614E1;-1,221780396E1
3,013523525E1;-3,063434601E1;4,980113983E1;-1,652296448E1
3,023574025E1;-2,928643036E1;4,995845032E1;-1,775450134E1
3,033624425E1;-3,002207184E1;5,287564850E1;-2,153944397E1
3,043674825E1;-2,480675507E1;4,952573395E1;-2,250779724E1
3,053725225E1;-1,875086212E1;4,601389313E1;-1,821136475E1
3,063775700E1;-1,979543304E1;4,552595520E1;-2,042376709E1
3,073826100E1;-2,353022003E1;4,546215057E1;-2,105674744E1
3,083876500E1;-2,372653961E1;4,641977692E1;-2,098107910E1
3,093927000E1;-2,433809662E1;4,703154755E1;-2,057624817E1
3,103977400E1;-2,832706451E1;4,907123566E1;-2,284280396E1
3,114027800E1;-2,980869293E1;4,971844482E1;-2,269325256E1
3,124078300E1;-2,656278229E1;4,708598328E1;-2,361416626E1
3,134128700E1;-1,943972015E1;4,531484222E1;-2,530014038E1
3,144179100E1;-1,779877472E1;4,633031464E1;-2,554867554E1
3,154229500E1;-1,784319305E1;4,734291077E1;-2,727905273E1
3,164279988E1;-1,503632355E1;4,450795746E1;-2,680166626E1
3,174330388E1;-1,435980988E1;4,056752777E1;-2,536767578E1
3,184380787E1;-1,810480499E1;4,070143127E1;-2,375610352E1
3,194431187E1;-2,152288055E1;4,113893127E1;-2,319221497E1
3,204481688E1;-2,208925629E1;4,171691895E1;-2,181727600E1
3,214532088E1;-2,303054047E1;4,302383423E1;-2,060060120E1
3,224582487E1;-2,973148346E1;4,528076172E1;-2,266947937E1
3,234632887E1;-3,097664642E1;4,730244446E1;-2,041575623E1
3,244683388E1;-2,837706757E1;4,315802002E1;-2,434352112E1
3,254733788E1;-2,319289398E1;4,193120575E1;-2,371643066E1
3,264784163E1;-2,225464630E1;4,287587738E1;-2,465530396E1
3,274834662E1;-2,023052216E1;4,339842224E1;-2,803776550E1
3,284885062E1;-1,109079742E1;3,930666351E1;-2,647395325E1
3,294935463E1;-9,654655457E0;3,756471252E1;-2,295352173E1
3,304985862E1;-1,464209747E1;4,049600983E1;-2,215347290E1
3,315036362E1;-1,524752045E1;4,234616089E1;-1,999626160E1
3,325086762E1;-1,514775848E1;4,389424896E1;-1,880325317E1
3,335137163E1;-2,104788971E1;4,586355591E1;-2,304193115E1
3,345187562E1;-2,274588776E1;4,850185394E1;-2,217120361E1
3,355238062E1;-2,028646088E1;4,530247498E1;-2,347338867E1
3,365288412E1;-1,407971954E1;4,427070618E1;-2,313069153E1
3,375338812E1;-1,303000641E1;4,500630188E1;-2,228096008E1
3,385389213E1;-1,198154449E1;4,615528107E1;-2,285671997E1
3,395439613E1;-6,485588074E0;4,371515656E1;-2,248245239E1
3,405490112E1;-6,246574402E0;4,170854950E1;-2,079499817E1
3,415540512E1;-1,075583649E1;4,237638092E1;-2,097612000E1
3,425590913E1;-1,464986420E1;4,411866760E1;-2,171972656E1
3,435641313E1;-1,473647308E1;4,540311432E1;-2,018099976E1
3,445691812E1;-1,614385223E1;4,661101532E1;-2,091830444E1
3,455742212E1;-2,232085419E1;4,949246979E1;-2,308601379E1
3,465792662E1;-2,373480988E1;5,163861847E1;-2,230744934E1
3,475843062E1;-1,643317413E1;4,788195038E1;-2,661013794E1
3,485893462E1;-1,225679779E1;4,729733276E1;-2,618226624E1
3,495943962E1;-1,358148956E1;5,026002502E1;-2,885032654E1
3,505994362E1;-1,018894196E1;5,008301544E1;-3,221411133E1
3,516044762E1;-1,909873962E0;4,417642975E1;-2,941804504E1
3,526095162E1;-5,145660400E0;4,297684479E1;-2,667910767E1
3,536145562E1;-1,047830963E1;4,546326447E1;-2,582514954E1
3,546196062E1;-1,181557465E1;4,748917389E1;-2,521102905E1
3,556246462E1;-1,137903595E1;4,892752838E1;-2,425828552E1
3,566296850E1;-1,397635651E1;5,222064972E1;-2,501545715E1
3,576347250E1;-1,967086029E1;5,491677094E1;-2,563157654E1
3,586397650E1;-1,801197052E1;5,228405762E1;-2,463630676E1
3,596448150E1;-1,235312653E1;4,914881897E1;-2,564186096E1
3,606498550E1;-1,058632660E1;5,000182343E1;-2,479521179E1
3,616548950E1;-1,128522491E1;5,169899750E1;-2,542033386E1
3,626599350E1;-8,605857849E0;4,868701172E1;-2,740335083E1
3,636649750E1;-4,200469971E0;4,515720367E1;-2,531365967E1
3,646700150E1;-5,437736511E0;4,447433472E1;-2,603750610E1
3,656750650E1;-1,026796722E1;4,659058380E1;-2,607702637E1
3,666801075E1;-1,153839874E1;4,788056183E1;-2,590328979E1
3,676851475E1;-1,250102997E1;4,912710571E1;-2,582307434E1
3,686901875E1;-1,767824554E1;5,147798920E1;-3,019549561E1
3,696952275E1;-2,000756073E1;5,522711945E1;-2,874726868E1
3,707002775E1;-1,791779327E1;5,157762146E1;-3,092478943E1
3,717053175E1;-1,259647369E1;4,824111176E1;-3,185830688E1
3,727103575E1;-1,184041595E1;4,948357391E1;-3,277041626E1
3,737153975E1;-1,219899750E1;5,124517059E1;-3,820458984E1
3,747204375E1;-7,024833679E0;4,594646454E1;-3,706913757E1
3,757254775E1;-4,681228638E0;4,276616669E1;-2,946432495E1
3,767305275E1;-1,009853363E1;4,557557678E1;-2,813143921E1
3,777355675E1;-1,288805389E1;4,782724762E1;-2,681594849E1
3,787406075E1;-1,195619965E1;4,798617554E1;-2,566503906E1
3,797456475E1;-1,373619843E1;5,100199127E1;-2,553019714E1
3,807506875E1;-1,881046295E1;5,350099182E1;-2,799751282E1
3,817557275E1;-2,100588226E1;5,454536438E1;-2,670256042E1
3,827607675E1;-1,591905975E1;5,107823181E1;-3,037828064E1
3,837658175E1;-1,395722198E1;5,018361664E1;-3,030931091E1
3,847708575E1;-1,355702972E1;5,125434113E1;-3,310464478E1
3,857758975E1;-6,579643250E0;4,761263275E1;-3,625666809E1
3,867809400E1;7,812500000E-1;4,367229462E1;-2,991383362E1
3,877859800E1;8,225021362E-1;4,242655182E1;-2,774282837E1
3,887910200E1;-9,160270691E0;4,439033508E1;-2,678575134E1
3,897960600E1;-1,309572601E1;4,615659332E1;-2,816873169E1
3,908011100E1;-1,418007660E1;4,951462555E1;-2,937934875E1
3,918061500E1;-2,069565582E1;5,482047272E1;-3,420843506E1
3,928111900E1;-2,369461823E1;5,904366302E1;-3,086221313E1
3,938162300E1;-2,190859222E1;5,646595764E1;-3,298344421E1
3,948212700E1;-1,572852325E1;5,378150940E1;-3,542716980E1
3,958263100E1;-1,435620880E1;5,534484100E1;-3,807690430E1
3,968313475E1;-1,444638824E1;5,774248505E1;-4,434669495E1
3,978363875E1;-6,304786682E0;5,012253571E1;-4,336341858E1
3,988414375E1;-4,973129272E0;4,645142365E1;-3,429808044E1
3,998464775E1;-9,745445251E0;4,881127167E1;-3,329524231E1
4,008515175E1;-1,351183319E1;5,179170227E1;-3,111836243E1
4,018565575E1;-1,362300873E1;5,256386566E1;-2,896217346E1
4,028615975E1;-1,756870270E1;5,537575531E1;-3,058000183E1
4,038666375E1;-2,354712677E1;5,940328217E1;-3,124690247E1
4,048716775E1;-2,245471954E1;5,787419891E1;-3,124859619E1
4,058767175E1;-1,499912262E1;5,374577332E1;-3,372805786E1
4,068817562E1;-1,345738983E1;5,171959686E1;-3,239369202E1
4,078868063E1;-1,446831512E1;5,401236725E1;-3,578294373E1
4,088918462E1;-1,013126373E1;5,087822723E1;-3,933534241E1
4,098968862E1;-4,966384888E0;4,648662567E1;-3,117778015E1
4,109019262E1;-8,140159607E0;4,863740540E1;-3,045141602E1
4,119069662E1;-1,500348663E1;5,167501831E1;-2,829780579E1
4,129120062E1;-1,458963776E1;5,323600006E1;-2,780506897E1
4,139170462E1;-1,484052277E1;5,616572571E1;-2,705770874E1
4,149220863E1;-2,122823334E1;6,016074371E1;-2,907215881E1
4,159271263E1;-2,239191437E1;6,235828400E1;-2,564564514E1
