"Time (s)";"Illuminance (lx)"
1,182476223E3;1,405975037E2
1,182576223E3;1,405975037E2
1,182676223E3;1,405975037E2
1,182776223E3;1,405975037E2
1,182876223E3;1,405975037E2
1,182976223E3;1,405975037E2
1,183076223E3;1,405975037E2
1,183176223E3;1,405975037E2
1,183276223E3;1,405975037E2
1,183376223E3;1,405975037E2
1,183476223E3;1,405975037E2
1,183576223E3;1,405975037E2
1,183676223E3;1,405975037E2
1,183776223E3;1,405975037E2
1,183876223E3;1,405975037E2
1,183976223E3;1,405975037E2
1,184076223E3;1,405975037E2
1,184176223E3;1,405975037E2
1,184276223E3;1,405975037E2
1,184376223E3;1,405975037E2
1,184476223E3;1,405975037E2
1,184576223E3;1,405975037E2
1,184676223E3;1,405975037E2
1,184776223E3;1,405975037E2
1,184876223E3;1,405975037E2
1,184976223E3;1,405975037E2
1,185076223E3;1,405975037E2
1,185176223E3;1,405975037E2
1,185276223E3;1,405975037E2
1,185376223E3;1,405975037E2
1,185476223E3;1,405975037E2
1,185576223E3;1,405975037E2
1,185676223E3;1,405975037E2
1,185776223E3;1,405975037E2
1,185876223E3;1,405975037E2
1,185976223E3;1,405975037E2
1,186076223E3;1,405975037E2
1,186176223E3;1,405975037E2
1,186276223E3;1,405975037E2
1,186376223E3;1,405975037E2
1,186476223E3;1,405975037E2
1,186576223E3;1,405975037E2
1,186676223E3;1,405975037E2
1,186776223E3;1,405975037E2
1,186876223E3;1,405975037E2
1,186976223E3;1,405975037E2
1,187076223E3;1,405975037E2
1,187176223E3;1,405975037E2
1,187276223E3;1,405975037E2
1,187376223E3;1,405975037E2
1,187476223E3;1,405975037E2
1,187576223E3;1,405975037E2
1,187676223E3;1,405975037E2
1,187776223E3;1,405975037E2
1,187876223E3;1,405975037E2
1,187976223E3;1,405975037E2
1,188076223E3;1,405975037E2
1,188176223E3;1,405975037E2
1,188276223E3;1,405975037E2
1,188376223E3;1,405975037E2
1,188476223E3;1,405975037E2
1,188576223E3;1,405975037E2
1,188676223E3;1,405975037E2
1,188776223E3;1,405975037E2
1,188876223E3;1,405975037E2
1,188976223E3;1,405975037E2
1,189076223E3;1,405975037E2
1,189176223E3;1,405975037E2
1,189276223E3;1,405975037E2
1,189376223E3;1,405975037E2
1,189476223E3;1,865374908E2
1,189576223E3;1,865374908E2
1,189676223E3;1,865374908E2
1,189776223E3;1,865374908E2
1,189876223E3;1,865374908E2
1,189976223E3;1,865374908E2
1,190076223E3;1,865374908E2
1,190176223E3;1,865374908E2
1,190276223E3;1,865374908E2
1,190376223E3;1,865374908E2
1,190476223E3;1,865374908E2
1,190576223E3;1,865374908E2
1,190676223E3;1,865374908E2
1,190776223E3;1,865374908E2
1,190876223E3;1,865374908E2
1,190976223E3;1,865374908E2
1,191076223E3;1,865374908E2
1,191176223E3;1,865374908E2
1,191276223E3;1,865374908E2
1,191376223E3;1,865374908E2
1,191476223E3;1,865374908E2
1,191576223E3;1,865374908E2
1,191676223E3;1,865374908E2
1,191776223E3;1,865374908E2
1,191876223E3;1,865374908E2
1,191976223E3;1,865374908E2
1,192076223E3;1,865374908E2
1,192176223E3;1,865374908E2
1,192276223E3;1,865374908E2
1,192376223E3;1,865374908E2
1,192476223E3;1,865374908E2
1,192576223E3;1,865374908E2
1,192676223E3;1,865374908E2
1,192776223E3;1,865374908E2
1,192876223E3;1,865374908E2
1,192976223E3;1,865374908E2
1,193076223E3;1,865374908E2
1,193176223E3;1,865374908E2
1,193276223E3;1,865374908E2
1,193376223E3;1,865374908E2
