"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1,005058246E2;-1,221730490E-3;2,596177394E-3;3,970623948E-3
1,006058246E2;-4,581489484E-4;2,443460980E-3;3,970623948E-3
1,007058246E2;-4,581489484E-4;1,527163084E-3;3,665191587E-3
1,008058246E2;1,679879380E-3;1,985311974E-3;3,512475174E-3
1,009058246E2;-6,108652451E-4;-3,054326226E-4;4,581489135E-3
1,010058246E2;1,527163113E-4;-9,162978968E-4;4,734205548E-3
1,011058246E2;-1,374446787E-3;-2,290744567E-3;4,886921961E-3
1,012058246E2;-1,221730490E-3;-1,221730490E-3;3,970623948E-3
1,013058246E2;-7,635815418E-4;-1,832595794E-3;4,276056774E-3
1,014058246E2;9,162978968E-4;-3,054326226E-4;3,512475174E-3
1,015058246E2;2,290744567E-3;-6,108652451E-4;3,512475174E-3
1,016058246E2;0,000000000E0;-1,985311974E-3;4,276056774E-3
1,017058246E2;1,221730490E-3;-1,985311974E-3;4,734205548E-3
1,018058246E2;-4,581489484E-4;-2,596177394E-3;4,734205548E-3
1,019058246E2;-1,527163113E-4;-1,985311974E-3;4,886921961E-3
1,020058246E2;-2,748893574E-3;-1,374446787E-3;4,428773187E-3
1,021058246E2;4,581489484E-4;3,665191587E-3;3,359758761E-3
1,022058246E2;1,527163084E-3;5,039638374E-3;2,443460980E-3
1,023058246E2;7,635815418E-4;4,581489484E-4;4,123340361E-3
1,024058246E2;1,832595794E-3;-1,527163084E-3;3,970623948E-3
1,025058246E2;-4,886921961E-3;-5,955935922E-3;6,261368748E-3
1,026058246E2;-3,512475174E-3;-5,803219974E-3;6,872233935E-3
1,027058246E2;-7,635815418E-4;-1,527163113E-4;4,734205548E-3
1,028058246E2;2,138028387E-3;3,359758761E-3;3,665191587E-3
1,029058246E2;0,000000000E0;1,832595794E-3;3,512475174E-3
1,030058246E2;-6,108652451E-4;4,581489484E-4;4,276056774E-3
1,031058246E2;-2,596177394E-3;-1,221730490E-3;5,345070735E-3
1,032058246E2;6,108652451E-4;6,108652451E-4;5,192354787E-3
1,033058246E2;7,635815418E-4;-1,527163113E-4;4,886921961E-3
1,034058246E2;4,734205548E-3;-1,527163084E-3;3,817907767E-3
1,035058246E2;2,901609987E-3;-9,162978968E-4;3,970623948E-3
1,036058246E2;-6,872233935E-3;2,443460980E-3;5,955935922E-3
1,037058246E2;-5,955935922E-3;4,581489135E-3;6,108652335E-3
1,038058246E2;-4,581489135E-3;3,665191587E-3;6,414085161E-3
1,039058246E2;1,832595794E-3;5,803219974E-3;4,734205548E-3
1,040058246E2;-6,108652451E-4;2,596177394E-3;4,581489135E-3
1,041058246E2;2,901609987E-3;3,054326167E-3;3,970623948E-3
1,042058246E2;-6,108652451E-4;6,108652451E-4;5,345070735E-3
1,043058246E2;5,039638374E-3;7,330383174E-3;2,901609987E-3
1,044058246E2;5,039638374E-3;3,970623948E-3;3,207042580E-3
1,045058246E2;5,497787148E-3;1,985311974E-3;3,054326167E-3
1,046058246E2;-4,428773187E-3;-5,039638374E-3;5,345070735E-3
1,047058246E2;-9,773843922E-3;-3,512475174E-3;6,108652335E-3
1,048058246E2;4,581489484E-4;3,054326167E-3;3,054326167E-3
1,049058246E2;2,290744567E-3;3,970623948E-3;3,054326167E-3
1,050058246E2;4,428773187E-3;1,221730490E-3;3,207042580E-3
1,051058246E2;6,414085161E-3;2,901609987E-3;1,985311974E-3
1,052058246E2;-1,527163113E-4;-2,748893574E-3;3,512475174E-3
1,053058246E2;-5,192354787E-3;-7,483099122E-3;5,039638374E-3
1,054058246E2;-1,527163113E-4;-9,773843922E-3;6,719517522E-3
1,055058246E2;1,527163113E-4;-7,788531948E-3;6,872233935E-3
1,056058246E2;3,359758761E-3;-2,443460980E-3;5,803219974E-3
1,057058246E2;9,162978968E-4;1,374446787E-3;4,428773187E-3
1,058058246E2;-0,000000000E0;5,497787148E-3;4,886921961E-3
1,059058246E2;-1,527163113E-4;4,581489135E-3;4,276056774E-3
1,060058246E2;6,108652451E-4;3,970623948E-3;4,581489135E-3
1,061058246E2;2,290744567E-3;9,162978968E-4;5,192354787E-3
1,062058246E2;3,359758761E-3;4,581489484E-4;4,734205548E-3
1,063058246E2;1,985311974E-3;-2,290744567E-3;4,734205548E-3
1,064058246E2;1,374446787E-3;-1,069014193E-3;3,817907767E-3
1,065058246E2;-3,359758761E-3;3,054326226E-4;4,276056774E-3
1,066058246E2;-3,359758761E-3;0,000000000E0;5,345070735E-3
1,067058246E2;-7,635815418E-4;6,566801574E-3;4,276056774E-3
1,068058246E2;-1,221730490E-3;6,719517522E-3;5,345070735E-3
1,069058246E2;2,596177394E-3;5,039638374E-3;5,497787148E-3
1,070058246E2;1,374446787E-3;7,635815418E-4;5,803219974E-3
1,071058246E2;-7,635815418E-4;1,527163113E-4;4,581489135E-3
1,072058246E2;-1,221730490E-3;-9,162978968E-4;4,886921961E-3
1,073058246E2;-3,817907767E-3;-2,596177394E-3;4,581489135E-3
1,074058246E2;-3,054326226E-4;-4,581489484E-4;3,207042580E-3
1,075058246E2;1,679879380E-3;-3,054326167E-3;3,970623948E-3
1,076058246E2;4,428773187E-3;-3,512475174E-3;4,276056774E-3
1,077058246E2;3,054326226E-4;-2,290744567E-3;5,039638374E-3
1,078058246E2;-9,162978968E-4;-1,221730490E-3;5,192354787E-3
1,079058246E2;-4,123340361E-3;-6,108652451E-4;5,192354787E-3
1,080058246E2;-2,901609987E-3;0,000000000E0;4,886921961E-3
1,081058246E2;-1,374446787E-3;2,748893574E-3;3,665191587E-3
1,082058246E2;-9,162978968E-4;3,207042580E-3;3,665191587E-3
1,083058246E2;-3,817907767E-3;4,123340361E-3;4,581489135E-3
1,084058246E2;-3,054326167E-3;1,374446787E-3;4,886921961E-3
1,085058246E2;-2,138028387E-3;1,527163113E-4;4,581489135E-3
1,086058246E2;-6,108652451E-4;-2,138028387E-3;4,581489135E-3
1,087058246E2;-1,832595794E-3;-1,985311974E-3;5,039638374E-3
1,088058246E2;-2,290744567E-3;-1,527163113E-4;4,734205548E-3
1,089058246E2;-3,054326167E-3;1,221730490E-3;4,734205548E-3
1,090058246E2;-1,374446787E-3;3,207042580E-3;4,276056774E-3
1,091058246E2;-1,374446787E-3;2,290744567E-3;5,039638374E-3
1,092058246E2;-7,635815418E-4;3,512475174E-3;5,039638374E-3
1,093058246E2;-3,665191587E-3;9,162978968E-4;5,955935922E-3
1,094058246E2;-3,054326167E-3;-3,054326226E-4;5,192354787E-3
1,095058246E2;-4,581489135E-3;-2,290744567E-3;5,650503561E-3
1,096058246E2;-3,054326167E-3;-1,374446787E-3;4,581489135E-3
1,097058246E2;-2,443460980E-3;3,054326226E-4;3,817907767E-3
1,098058246E2;-1,527163084E-3;3,054326167E-3;3,207042580E-3
1,099058246E2;-4,581489484E-4;5,345070735E-3;3,054326167E-3
1,100058246E2;-1,221730490E-3;4,581489135E-3;3,665191587E-3
1,101058246E2;-2,748893574E-3;3,054326167E-3;4,428773187E-3
1,102058246E2;-1,832595794E-3;0,000000000E0;5,497787148E-3
1,103058246E2;-2,290744567E-3;-1,679879380E-3;5,039638374E-3
1,104058246E2;-1,527163084E-3;-1,069014193E-3;4,276056774E-3
1,105058246E2;7,635815418E-4;-7,635815418E-4;3,817907767E-3
1,106058246E2;-4,581489484E-4;1,374446787E-3;2,901609987E-3
1,107058246E2;-2,748893574E-3;7,635815418E-4;3,665191587E-3
1,108058246E2;-1,679879380E-3;-1,527163113E-4;3,970623948E-3
1,109058246E2;-2,596177394E-3;-3,207042580E-3;4,886921961E-3
1,110058246E2;-2,596177394E-3;-4,886921961E-3;4,886921961E-3
1,111058246E2;7,635815418E-4;-6,872233935E-3;5,039638374E-3
1,112058246E2;3,817907767E-3;-5,497787148E-3;3,970623948E-3
1,113058246E2;1,374446787E-3;-4,734205548E-3;5,345070735E-3
1,114058246E2;-1,007927675E-2;-5,039638374E-3;6,566801574E-3
1,115058246E2;1,527163113E-4;-7,635815418E-4;5,192354787E-3
1,116058246E2;-3,512475174E-3;1,069014193E-3;5,039638374E-3
1,117058246E2;1,374446787E-3;6,566801574E-3;3,512475174E-3
1,118058246E2;-6,108652451E-4;7,024950348E-3;3,665191587E-3
1,119058246E2;-3,359758761E-3;3,054326167E-3;3,970623948E-3
1,120058246E2;-3,359758761E-3;-3,054326226E-4;5,345070735E-3
1,121058246E2;-5,039638374E-3;-1,527163084E-3;4,734205548E-3
1,122058246E2;-3,817907767E-3;-1,679879380E-3;4,581489135E-3
1,123058246E2;9,162978968E-4;-1,374446787E-3;4,123340361E-3
1,124058246E2;-3,970623948E-3;-3,512475174E-3;4,428773187E-3
1,125058246E2;-1,527163084E-3;-6,261368748E-3;5,345070735E-3
1,126058246E2;-3,665191587E-3;-6,872233935E-3;6,719517522E-3
1,127058246E2;-1,679879380E-3;-1,069014193E-3;6,566801574E-3
1,128058246E2;4,581489484E-4;2,138028387E-3;5,803219974E-3
1,129058246E2;2,748893574E-3;3,970623948E-3;4,276056774E-3
1,130058246E2;2,138028387E-3;6,108652451E-4;4,428773187E-3
1,131058246E2;1,374446787E-3;-1,527163084E-3;4,734205548E-3
1,132058246E2;1,832595794E-3;-1,985311974E-3;4,734205548E-3
1,133058246E2;2,748893574E-3;-3,207042580E-3;5,039638374E-3
1,134058246E2;3,970623948E-3;-7,635815418E-4;4,123340361E-3
1,135058246E2;1,527163084E-3;-4,581489484E-4;3,665191587E-3
1,136058246E2;3,054326167E-3;3,665191587E-3;3,817907767E-3
1,137058246E2;3,665191587E-3;3,512475174E-3;3,817907767E-3
1,138058246E2;5,497787148E-3;1,527163084E-3;5,039638374E-3
1,139058246E2;1,832595794E-3;-1,527163113E-4;4,734205548E-3
1,140058246E2;4,886921961E-3;-1,069014193E-3;3,817907767E-3
1,141058246E2;3,665191587E-3;-2,138028387E-3;4,276056774E-3
1,142058246E2;3,817907767E-3;-3,054326167E-3;1,985311974E-3
1,143058246E2;1,679879380E-3;-6,566801574E-3;2,901609987E-3
1,144058246E2;3,054326167E-3;-9,162978269E-3;2,748893574E-3
1,145058246E2;3,512475174E-3;-1,069014147E-2;1,832595794E-3
1,146058246E2;4,428773187E-3;-1,466076635E-2;2,290744567E-3
1,147058246E2;2,443460980E-3;-1,404990070E-2;9,162978968E-4
1,148058246E2;3,207042580E-3;-1,435533352E-2;7,635815418E-4
1,149058246E2;1,527163084E-3;-1,466076635E-2;1,221730490E-3
1,150058246E2;6,108652451E-4;-1,221730467E-2;7,635815418E-4
1,151058246E2;-7,635815418E-4;-1,038470957E-2;1,679879380E-3
1,152058246E2;-3,054326226E-4;-7,024950348E-3;6,108652451E-4
1,153058246E2;4,123340361E-3;-3,817907767E-3;-9,162978968E-4
1,154058246E2;2,138028387E-3;-4,123340361E-3;-1,527163113E-4
1,155058246E2;5,955935922E-3;-1,527163084E-3;-1,832595794E-3
1,156058246E2;3,817907767E-3;-1,832595794E-3;-1,221730490E-3
1,157058246E2;1,527163084E-3;-4,581489484E-4;-6,108652451E-4
1,158058246E2;1,832595794E-3;-1,221730490E-3;-1,527163113E-4
1,159058246E2;2,138028387E-3;-3,054326226E-4;9,162978968E-4
1,160058246E2;9,162978968E-4;6,108652451E-4;6,108652451E-4
1,161058246E2;1,985311974E-3;-2,138028387E-3;7,635815418E-4
1,162058246E2;1,221730490E-3;-1,374446787E-3;6,108652451E-4
1,163058246E2;-1,527163113E-4;-2,290744567E-3;4,581489484E-4
1,164058246E2;-1,069014193E-3;-5,192354787E-3;1,374446787E-3
1,165058246E2;-2,290744567E-3;-8,093964309E-3;1,527163084E-3
1,166058246E2;-2,901609987E-3;-8,399397135E-3;2,596177394E-3
1,167058246E2;3,054326167E-3;-3,054326167E-3;1,374446787E-3
1,168058246E2;3,665191587E-3;-0,000000000E0;6,108652451E-4
1,169058246E2;8,093964309E-3;5,039638374E-3;-1,374446787E-3
1,170058246E2;3,817907767E-3;3,054326167E-3;-6,108652451E-4
1,171058246E2;-7,635815418E-4;-1,832595794E-3;9,162978968E-4
1,172058246E2;-1,527163113E-4;-1,832595794E-3;6,108652451E-4
1,173058246E2;1,985311974E-3;-1,221730490E-3;0,000000000E0
1,174058246E2;3,512475174E-3;-3,054326226E-4;-1,527163113E-4
1,175058246E2;1,007927675E-2;6,566801574E-3;-1,221730490E-3
1,176058246E2;5,803219974E-3;6,261368748E-3;-1,069014193E-3
1,177058246E2;1,069014193E-3;5,345070735E-3;1,069014193E-3
1,178058246E2;-2,138028387E-3;6,872233935E-3;6,108652451E-4
1,179058246E2;-9,162978968E-4;3,207042580E-3;7,635815418E-4
1,180058246E2;-4,581489484E-4;1,527163084E-3;0,000000000E0
1,181058246E2;3,054326226E-4;-0,000000000E0;-3,054326226E-4
1,182058246E2;-3,207042580E-3;-6,108652451E-4;-1,527163113E-4
1,183058246E2;-5,345070735E-3;2,443460980E-3;-4,581489484E-4
1,184058246E2;-1,527163113E-4;1,374446787E-3;7,635815418E-4
1,185058246E2;1,527163113E-4;1,527163113E-4;1,374446787E-3
1,186058246E2;7,483099122E-3;1,985311974E-3;3,054326226E-4
1,187058246E2;6,108652335E-3;9,162978968E-4;6,108652451E-4
1,188058246E2;3,817907767E-3;4,886921961E-3;-1,069014193E-3
1,189058246E2;3,970623948E-3;3,970623948E-3;-4,581489484E-4
1,190058246E2;3,054326226E-4;1,069014193E-3;-1,527163113E-4
1,191058246E2;1,069014193E-3;9,162978968E-4;-1,069014193E-3
1,192058246E2;2,138028387E-3;1,679879380E-3;-1,832595794E-3
1,193058246E2;3,359758761E-3;3,665191587E-3;-2,901609987E-3
1,194058246E2;1,527163113E-4;2,901609987E-3;-1,221730490E-3
1,195058246E2;4,581489484E-4;3,665191587E-3;-6,108652451E-4
1,196058246E2;1,527163113E-4;1,679879380E-3;1,527163113E-4
1,197058246E2;-1,069014193E-3;2,443460980E-3;0,000000000E0
1,198058246E2;-2,748893574E-3;-3,970623948E-3;1,221730490E-3
1,199058246E2;-4,581489484E-4;-3,054326167E-3;9,162978968E-4
1,200058246E2;-4,581489484E-4;-4,276056774E-3;9,162978968E-4
1,201058246E2;1,374446787E-3;-2,596177394E-3;-1,527163113E-4
1,202058246E2;-7,635815418E-4;-2,901609987E-3;1,527163113E-4
1,203058246E2;9,162978968E-4;-2,443460980E-3;-1,527163113E-4
1,204058246E2;6,108652451E-4;-2,290744567E-3;3,054326226E-4
1,205058246E2;-1,527163084E-3;-1,985311974E-3;-0,000000000E0
1,206058246E2;1,527163113E-4;-6,108652451E-4;1,527163113E-4
1,207058246E2;-1,374446787E-3;7,635815418E-4;7,635815418E-4
1,208058246E2;6,108652451E-4;1,374446787E-3;0,000000000E0
1,209058246E2;3,970623948E-3;3,970623948E-3;-4,581489484E-4
1,210058246E2;5,497787148E-3;5,192354787E-3;-9,162978968E-4
1,211058246E2;4,276056774E-3;5,955935922E-3;-6,108652451E-4
1,212058246E2;2,596177394E-3;3,817907767E-3;-1,374446787E-3
1,213058246E2;1,832595794E-3;3,054326167E-3;-1,374446787E-3
1,214058246E2;-3,054326226E-4;0,000000000E0;-1,069014193E-3
1,215058246E2;-2,138028387E-3;-3,207042580E-3;0,000000000E0
1,216058246E2;-1,832595794E-3;-4,123340361E-3;-3,054326226E-4
1,217058246E2;2,443460980E-3;-1,527163113E-4;-1,679879380E-3
1,218058246E2;3,512475174E-3;1,069014193E-3;-1,832595794E-3
1,219058246E2;-8,093964309E-3;-6,414085161E-3;1,832595794E-3
1,220058246E2;-1,069014147E-2;-8,552113548E-3;2,443460980E-3
1,221058246E2;-6,566801574E-3;-8,399397135E-3;2,443460980E-3
1,222058246E2;-7,635815418E-4;-5,345070735E-3;7,635815418E-4
1,223058246E2;6,566801574E-3;-3,054326167E-3;3,054326226E-4
1,224058246E2;5,650503561E-3;-6,108652451E-4;-7,635815418E-4
1,225058246E2;-1,221730490E-3;5,039638374E-3;-6,108652451E-4
1,226058246E2;1,527163113E-4;6,414085161E-3;-6,108652451E-4
1,227058246E2;3,970623948E-3;9,773843922E-3;-1,679879380E-3
1,228058246E2;-1,679879380E-3;4,581489135E-3;-3,054326226E-4
1,229058246E2;7,635815418E-4;6,872233935E-3;-1,985311974E-3
1,230058246E2;-9,162978968E-4;3,054326167E-3;-6,108652451E-4
1,231058246E2;1,374446787E-3;4,734205548E-3;-1,679879380E-3
1,232058246E2;3,054326226E-4;3,054326167E-3;0,000000000E0
1,233058246E2;0,000000000E0;3,970623948E-3;0,000000000E0
1,234058246E2;-1,527163084E-3;-1,374446787E-3;1,832595794E-3
1,235058246E2;1,527163084E-3;-3,665191587E-3;1,374446787E-3
1,236058246E2;-2,290744567E-3;-9,315694682E-3;2,443460980E-3
1,237058246E2;-9,162978968E-4;-1,069014147E-2;1,985311974E-3
1,238058246E2;-3,359758761E-3;-7,483099122E-3;7,635815418E-4
1,239058246E2;-3,359758761E-3;-7,024950348E-3;3,054326226E-4
1,240058246E2;3,054326167E-3;-0,000000000E0;-1,527163084E-3
1,241058246E2;1,832595794E-3;-1,832595794E-3;-4,581489484E-4
1,242058246E2;1,527163113E-4;-1,527163113E-4;-6,108652451E-4
1,243058246E2;0,000000000E0;-1,527163084E-3;-7,635815418E-4
1,244058246E2;-1,832595794E-3;-1,985311974E-3;6,108652451E-4
1,245058246E2;-1,985311974E-3;-3,054326226E-4;4,581489484E-4
1,246058246E2;1,221730490E-3;6,108652335E-3;-1,069014193E-3
1,247058246E2;-3,054326167E-3;4,276056774E-3;6,108652451E-4
1,248058246E2;3,359758761E-3;9,621127509E-3;-7,635815418E-4
1,249058246E2;3,207042580E-3;8,093964309E-3;-4,581489484E-4
1,250058246E2;2,443460980E-3;5,497787148E-3;-0,000000000E0
1,251058246E2;2,748893574E-3;5,039638374E-3;-3,054326226E-4
1,252058246E2;-3,512475174E-3;-6,108652451E-4;-3,054326226E-4
1,253058246E2;-3,207042580E-3;-2,138028387E-3;0,000000000E0
1,254058246E2;-3,054326167E-3;-3,359758761E-3;-3,054326226E-4
1,255058246E2;1,527163113E-4;-2,748893574E-3;-7,635815418E-4
1,256058246E2;3,817907767E-3;-1,679879380E-3;-2,138028387E-3
1,257058246E2;1,221730490E-3;-5,650503561E-3;-1,374446787E-3
1,258058246E2;3,359758761E-3;-2,748893574E-3;-2,596177394E-3
1,259058246E2;-2,138028387E-3;-1,206458826E-2;-0,000000000E0
1,260058246E2;-3,207042580E-3;-1,389718428E-2;-1,527163113E-4
1,261058246E2;-1,374446787E-3;-1,389718428E-2;7,635815418E-4
1,262058246E2;3,054326167E-3;-1,038470957E-2;-0,000000000E0
1,263058246E2;-3,512475174E-3;-1,313360315E-2;4,276056774E-3
1,264058246E2;-3,512475174E-3;-7,635815535E-3;2,443460980E-3
1,265058246E2;-3,817907767E-3;-3,054326167E-3;2,596177394E-3
1,266058246E2;-1,985311974E-3;1,527163084E-3;1,221730490E-3
1,267058246E2;4,428773187E-3;4,581489135E-3;9,162978968E-4
1,268058246E2;5,345070735E-3;7,788531948E-3;-4,581489484E-4
1,269058246E2;0,000000000E0;1,145372353E-2;-9,162978968E-4
1,270058246E2;-3,512475174E-3;1,191187184E-2;-4,581489484E-4
1,271058246E2;1,679879380E-3;1,511891466E-2;-1,985311974E-3
1,272058246E2;1,374446787E-3;1,359175146E-2;-1,832595794E-3
1,273058246E2;-1,527163084E-3;9,468411095E-3;3,054326226E-4
1,274058246E2;-3,207042580E-3;7,330383174E-3;1,374446787E-3
1,275058246E2;-2,901609987E-3;8,857546374E-3;-1,527163113E-4
1,276058246E2;-7,635815418E-4;7,788531948E-3;3,054326226E-4
1,277058246E2;3,970623948E-3;5,345070735E-3;-1,527163113E-4
1,278058246E2;4,734205548E-3;5,039638374E-3;-3,054326226E-4
1,279058246E2;-6,108652451E-4;-1,527163113E-4;-3,054326226E-4
1,280058246E2;1,069014193E-3;-2,290744567E-3;-1,221730490E-3
1,281058246E2;-3,359758761E-3;-1,114829071E-2;-3,054326226E-4
1,282058246E2;-7,635815418E-4;-8,704829961E-3;-1,527163084E-3
1,283058246E2;-2,748893574E-3;-9,010262787E-3;-3,054326226E-4
1,284058246E2;-7,635815418E-4;-5,650503561E-3;-6,108652451E-4
1,285058246E2;9,162978968E-4;-3,054326167E-3;-1,527163113E-4
1,286058246E2;7,635815418E-4;-2,901609987E-3;3,054326226E-4
1,287058246E2;7,635815418E-4;-1,679879380E-3;-0,000000000E0
1,288058246E2;4,581489484E-4;-1,069014193E-3;6,108652451E-4
1,289058246E2;-0,000000000E0;3,054326226E-4;3,054326226E-4
1,290058246E2;-6,108652451E-4;4,276056774E-3;-1,527163113E-4
1,291058246E2;-1,527163113E-4;4,581489135E-3;-3,054326226E-4
1,292058246E2;4,581489484E-4;5,955935922E-3;-4,581489484E-4
1,293058246E2;1,679879380E-3;5,497787148E-3;-4,581489484E-4
1,294058246E2;-3,054326226E-4;3,970623948E-3;6,108652451E-4
1,295058246E2;2,748893574E-3;5,650503561E-3;1,527163113E-4
1,296058246E2;7,635815418E-4;4,123340361E-3;3,054326226E-4
1,297058246E2;-4,734205548E-3;3,512475174E-3;3,054326226E-4
1,298058246E2;-3,054326226E-4;-3,054326226E-4;6,108652451E-4
1,299058246E2;1,527163084E-3;-3,054326226E-4;6,108652451E-4
1,300058246E2;-2,290744567E-3;-2,443460980E-3;3,054326226E-4
1,301058246E2;1,527163084E-3;-1,985311974E-3;-3,054326226E-4
1,302058246E2;-1,527163084E-3;-3,970623948E-3;3,054326226E-4
1,303058246E2;1,221730490E-3;-2,748893574E-3;-7,635815418E-4
1,304058246E2;-2,138028387E-3;-6,108652335E-3;7,635815418E-4
1,305058246E2;1,221730490E-3;-5,650503561E-3;4,581489484E-4
1,306058246E2;-5,039638374E-3;-5,497787148E-3;1,527163084E-3
1,307058246E2;1,527163113E-4;-1,069014193E-3;3,054326226E-4
1,308058246E2;-3,054326226E-4;-3,054326226E-4;6,108652451E-4
1,309058246E2;1,985311974E-3;7,635815418E-4;6,108652451E-4
1,310058246E2;1,679879380E-3;-0,000000000E0;6,108652451E-4
1,311058246E2;-9,162978968E-4;1,221730490E-3;9,162978968E-4
1,312058246E2;1,069014193E-3;3,817907767E-3;6,108652451E-4
1,313058246E2;7,635815418E-4;4,581489135E-3;7,635815418E-4
1,314058246E2;2,138028387E-3;6,566801574E-3;1,527163113E-4
1,315058246E2;3,054326226E-4;5,803219974E-3;3,054326226E-4
1,316058246E2;-7,635815418E-4;5,192354787E-3;9,162978968E-4
1,317058246E2;4,581489484E-4;3,207042580E-3;7,635815418E-4
1,318058246E2;6,108652451E-4;1,985311974E-3;7,635815418E-4
1,319058246E2;6,108652451E-4;1,221730490E-3;7,635815418E-4
1,320058246E2;1,374446787E-3;1,832595794E-3;7,635815418E-4
1,321058246E2;1,527163084E-3;1,374446787E-3;-1,527163113E-4
1,322058246E2;4,581489484E-4;1,221730490E-3;3,054326226E-4
1,323058246E2;-1,527163084E-3;-2,901609987E-3;1,069014193E-3
1,324058246E2;3,054326226E-4;-1,679879380E-3;1,527163113E-4
1,325058246E2;-9,162978968E-4;-3,054326167E-3;0,000000000E0
1,326058246E2;1,527163113E-4;-3,665191587E-3;4,581489484E-4
1,327058246E2;-1,069014193E-3;-1,374446787E-3;1,527163113E-4
1,328058246E2;-1,221730490E-3;1,527163113E-4;4,581489484E-4
1,329058246E2;-7,635815418E-4;1,221730490E-3;1,527163113E-4
1,330058246E2;-7,635815418E-4;1,527163084E-3;4,581489484E-4
1,331058246E2;-9,162978968E-4;3,054326226E-4;6,108652451E-4
1,332058246E2;-7,635815418E-4;6,108652451E-4;9,162978968E-4
1,333058246E2;-3,054326226E-4;1,069014193E-3;4,581489484E-4
1,334058246E2;-4,581489484E-4;3,207042580E-3;3,054326226E-4
1,335058246E2;-7,635815418E-4;3,512475174E-3;0,000000000E0
1,336058246E2;-1,527163084E-3;3,665191587E-3;-0,000000000E0
1,337058246E2;1,832595794E-3;4,123340361E-3;-3,054326226E-4
1,338058246E2;-1,221730490E-3;2,138028387E-3;-4,581489484E-4
1,339058246E2;-3,054326226E-4;-1,527163113E-4;7,635815418E-4
1,340058246E2;-1,679879380E-3;3,054326226E-4;1,527163113E-4
1,341058246E2;-4,581489484E-4;-1,221730490E-3;9,162978968E-4
1,342058246E2;-1,527163084E-3;-2,138028387E-3;7,635815418E-4
1,343058246E2;1,527163113E-4;-1,527163084E-3;6,108652451E-4
1,344058246E2;-1,374446787E-3;-1,679879380E-3;4,581489484E-4
1,345058246E2;-1,527163084E-3;-2,138028387E-3;9,162978968E-4
1,346058246E2;-3,207042580E-3;-9,162978968E-4;1,527163113E-4
1,347058246E2;-3,970623948E-3;-3,054326167E-3;7,635815418E-4
1,348058246E2;-1,527163113E-4;-3,054326226E-4;3,054326226E-4
1,349058246E2;1,527163113E-4;6,108652451E-4;3,054326226E-4
1,350058246E2;-3,054326226E-4;2,443460980E-3;-1,527163113E-4
1,351058246E2;-3,359758761E-3;2,748893574E-3;3,054326226E-4
1,352058246E2;-3,512475174E-3;1,985311974E-3;3,054326226E-4
1,353058246E2;-2,443460980E-3;1,832595794E-3;6,108652451E-4
1,354058246E2;-6,108652451E-4;1,374446787E-3;7,635815418E-4
1,355058246E2;-1,221730490E-3;1,527163084E-3;6,108652451E-4
1,356058246E2;-1,069014193E-3;3,665191587E-3;1,527163113E-4
1,357058246E2;-3,054326226E-4;2,596177394E-3;9,162978968E-4
1,358058246E2;9,162978968E-4;1,527163084E-3;6,108652451E-4
1,359058246E2;-2,443460980E-3;-3,054326167E-3;1,679879380E-3
1,360058246E2;-2,748893574E-3;-3,970623948E-3;1,985311974E-3
1,361058246E2;-2,748893574E-3;-3,207042580E-3;1,679879380E-3
1,362058246E2;-2,290744567E-3;-1,679879380E-3;1,374446787E-3
1,363058246E2;0,000000000E0;-1,527163113E-4;1,069014193E-3
1,364058246E2;-1,985311974E-3;-1,374446787E-3;9,162978968E-4
1,365058246E2;-1,985311974E-3;3,054326226E-4;1,221730490E-3
1,366058246E2;-2,290744567E-3;7,635815418E-4;1,069014193E-3
1,367058246E2;4,581489484E-4;1,069014193E-3;1,527163113E-4
1,368058246E2;-1,985311974E-3;1,679879380E-3;3,054326226E-4
1,369058246E2;-3,054326167E-3;3,207042580E-3;-1,527163113E-4
1,370058246E2;-2,138028387E-3;3,970623948E-3;-0,000000000E0
1,371058246E2;2,443460980E-3;5,192354787E-3;-6,108652451E-4
1,372058246E2;2,138028387E-3;5,192354787E-3;-9,162978968E-4
1,373058246E2;1,679879380E-3;5,650503561E-3;-1,374446787E-3
1,374058246E2;-1,069014193E-3;4,886921961E-3;-6,108652451E-4
1,375058246E2;-2,596177394E-3;1,527163084E-3;-4,581489484E-4
1,376058246E2;-5,650503561E-3;-1,069014193E-3;1,527163113E-4
1,377058246E2;-4,428773187E-3;-5,955935922E-3;1,069014193E-3
1,378058246E2;-3,512475174E-3;-7,330383174E-3;1,679879380E-3
1,379058246E2;-3,665191587E-3;-1,038470957E-2;2,596177394E-3
1,380058246E2;-1,130100712E-2;-1,191187184E-2;4,276056774E-3
1,381058246E2;-3,054326167E-3;-5,039638374E-3;2,443460980E-3
1,382058246E2;2,748893574E-3;-1,679879380E-3;1,527163084E-3
1,383058246E2;4,276056774E-3;3,054326226E-4;1,527163113E-4
1,384058246E2;5,039638374E-3;2,901609987E-3;-7,635815418E-4
1,385058246E2;3,207042580E-3;4,581489135E-3;-6,108652451E-4
1,386058246E2;4,276056774E-3;7,024950348E-3;-9,162978968E-4
1,387058246E2;4,123340361E-3;8,399397135E-3;-1,069014193E-3
1,388058246E2;-2,443460980E-3;7,024950348E-3;-4,581489484E-4
1,389058246E2;-1,069014193E-3;8,246680722E-3;-9,162978968E-4
