"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
1,641293953E2;-1,160463943E2;-9,350080109E1;-3,181759949E2
1,642293470E2;-1,172419968E2;-9,422059631E1;-3,178343811E2
1,643293846E2;-1,175225983E2;-9,530639648E1;-3,161507874E2
1,644293678E2;-1,184985962E2;-9,580659485E1;-3,147843933E2
1,645293517E2;-1,190354004E2;-9,606279755E1;-3,143573914E2
1,646293945E2;-1,185596008E2;-9,669719696E1;-3,125762024E2
1,647293569E2;-1,194379959E2;-9,746579742E1;-3,114049988E2
1,648293748E2;-1,180715942E2;-9,714859772E1;-3,106485901E2
1,649293719E2;-1,193404007E2;-9,740480042E1;-3,097091980E2
1,650293789E2;-1,210117950E2;-9,744139862E1;-3,095505981E2
1,651293792E2;-1,209507980E2;-9,812459564E1;-3,091113892E2
1,652293570E2;-1,235981979E2;-9,709980011E1;-3,109779968E2
1,653294192E2;-1,214753952E2;-9,641659546E1;-3,101362000E2
1,654293796E2;-1,244766006E2;-9,601399994E1;-3,120271912E2
1,655293795E2;-1,248303986E2;-9,500139618E1;-3,128689880E2
1,656293970E2;-1,227197952E2;-9,463539886E1;-3,110145874E2
1,657293465E2;-1,158633957E2;-9,348860168E1;-3,092211914E2
1,658293609E2;-1,090802002E2;-9,694120026E1;-3,068299866E2
1,659293663E2;-1,068964005E2;-1,006377945E2;-3,063053894E2
1,660293664E2;-1,049443970E2;-9,951539612E1;-3,079035950E2
1,661293734E2;-1,045051956E2;-9,753900146E1;-3,091358032E2
1,662293570E2;-1,027727966E2;-9,807579803E1;-3,078547974E2
1,663293847E2;-1,028215942E2;-9,731939697E1;-3,090137939E2
1,664293725E2;-1,034682007E2;-9,770980072E1;-3,096847839E2
1,665293886E2;-1,035535965E2;-9,734379578E1;-3,089893799E2
1,666293939E2;-1,048101959E2;-9,734379578E1;-3,110267944E2
1,667293473E2;-1,064206009E2;-9,633119965E1;-3,112219849E2
1,668293850E2;-1,062498016E2;-9,703879547E1;-3,116367798E2
1,669293792E2;-1,081041946E2;-9,673379517E1;-3,120028076E2
1,670293546E2;-1,088605957E2;-9,707540131E1;-3,111000061E2
1,671293426E2;-1,095681992E2;-9,825879669E1;-3,096726074E2
1,672293486E2;-1,095681992E2;-9,822219849E1;-3,083305969E2
1,673293976E2;-1,094583969E2;-9,820999908E1;-3,079645996E2
1,674293781E2;-1,094583969E2;-9,820999908E1;-3,079645996E2
1,675293728E2;-1,124107971E2;-1,002229996E2;-3,065615845E2
1,676293418E2;-1,134477997E2;-1,000155945E2;-3,074521790E2
1,677293868E2;-1,150947952E2;-9,969839478E1;-3,073302002E2
1,678293947E2;-1,163880005E2;-9,849060059E1;-3,068909912E2
1,679294068E2;-1,168759995E2;-9,801480103E1;-3,051951904E2
1,680293792E2;-1,180471954E2;-9,836859894E1;-3,046340027E2
1,681293578E2;-1,196087952E2;-9,817340088E1;-3,058905945E2
1,682293740E2;-1,200967941E2;-9,770980072E1;-3,074521790E2
1,683294339E2;-1,218292007E2;-9,702659607E1;-3,096726074E2
1,684293931E2;-1,199137955E2;-9,642879486E1;-3,086112061E2
1,685293781E2;-1,164367981E2;-9,597740173E1;-3,072569885E2
1,686293585E2;-1,129476013E2;-9,695339966E1;-3,072081909E2
1,687293695E2;-1,113249969E2;-9,778299713E1;-3,070861816E2
1,688294209E2;-1,106417999E2;-9,850279999E1;-3,055856018E2
1,689293853E2;-1,104465942E2;-9,885659790E1;-3,056709900E2
1,690293712E2;-1,100805969E2;-9,971060181E1;-3,054025879E2
1,691293517E2;-1,104099960E2;-9,991799927E1;-3,061712036E2
1,692293697E2;-1,096291962E2;-1,009550018E2;-3,065615845E2
1,693293945E2;-1,091289978E2;-1,029435959E2;-3,061955872E2
1,694293931E2;-1,095316010E2;-1,027117996E2;-3,071105957E2
1,695293785E2;-1,096169968E2;-1,024921951E2;-3,081354065E2
1,696293584E2;-1,099585953E2;-1,011013947E2;-3,082817993E2
1,697293845E2;-1,117641983E2;-9,833200073E1;-3,103558044E2
1,698293802E2;-1,137649994E2;-9,694120026E1;-3,123931885E2
1,699293961E2;-1,162781982E2;-9,540399933E1;-3,145037842E2
1,700293782E2;-1,167052002E2;-9,386679840E1;-3,152113953E2
1,701293563E2;-1,172297974E2;-9,202459717E1;-3,145159912E2
1,702293840E2;-1,187060013E2;-9,226860046E1;-3,129665833E2
1,703293580E2;-1,184741974E2;-9,190259552E1;-3,125274048E2
1,704294000E2;-1,160097961E2;-9,259799957E1;-3,112951965E2
1,705293772E2;-1,138503952E2;-9,641659546E1;-3,092456055E2
1,706293462E2;-1,159487991E2;-9,834420013E1;-3,080744019E2
1,707293355E2;-1,204262009E2;-9,810019684E1;-3,086355896E2
1,708293958E2;-1,220975952E2;-9,977159882E1;-3,080256042E2
1,709293941E2;-1,241837997E2;-1,011989975E2;-3,051708069E2
1,710293781E2;-1,262821960E2;-1,012966003E2;-3,038043823E2
1,711293464E2;-1,280023956E2;-1,019309998E2;-3,006445923E2
1,712293846E2;-1,293809967E2;-1,004303970E2;-2,992781982E2
1,713294293E2;-1,300032043E2;-9,885659790E1;-3,016694031E2
1,714293791E2;-1,316501923E2;-9,847840118E1;-3,023891907E2
1,715293740E2;-1,327725983E2;-9,814899445E1;-3,053049927E2
1,716293525E2;-1,346513977E2;-9,813679504E1;-3,062200012E2
1,717293694E2;-1,354931946E2;-9,829539490E1;-3,083061829E2
1,718293939E2;-1,351759949E2;-9,820999908E1;-3,085257874E2
1,719293943E2;-1,365668030E2;-9,868579865E1;-3,090991821E2
1,720293862E2;-1,367498016E2;-9,827099609E1;-3,093554077E2
1,721293420E2;-1,370791931E2;-9,862480164E1;-3,094285889E2
1,722293623E2;-1,367375946E2;-9,807579803E1;-3,089405823E2
1,723293723E2;-1,373110046E2;-9,738040161E1;-3,111853943E2
1,724293944E2;-1,380673981E2;-9,774639893E1;-3,113684082E2
1,725293772E2;-1,380917969E2;-9,817340088E1;-3,109902039E2
1,726293560E2;-1,372377930E2;-9,791719818E1;-3,120393982E2
1,727293843E2;-1,360910034E2;-9,791719818E1;-3,096481934E2
1,728293938E2;-1,337973938E2;-9,637999725E1;-3,121247864E2
1,729293967E2;-1,339803925E2;-9,584320068E1;-3,118685913E2
1,730293774E2;-1,318697968E2;-9,558699799E1;-3,131861877E2
1,731293580E2;-1,326139984E2;-9,578219604E1;-3,133447876E2
1,732294030E2;-1,318087921E2;-9,630680084E1;-3,138450012E2
1,733293935E2;-1,338339996E2;-9,695339966E1;-3,138327942E2
1,734293933E2;-1,338827972E2;-9,620919800E1;-3,153455811E2
1,735293733E2;-1,341999969E2;-9,631900024E1;-3,158457947E2
1,736293561E2;-1,342731934E2;-9,573339844E1;-3,165534058E2
1,737293841E2;-1,349319916E2;-9,631900024E1;-3,153455811E2
1,738294163E2;-1,347368011E2;-9,642879486E1;-3,162239990E2
1,739293543E2;-1,363838043E2;-9,614820099E1;-3,173219910E2
1,740294014E2;-1,358713989E2;-9,620919800E1;-3,167485962E2
1,741293455E2;-1,379331970E2;-9,573339844E1;-3,169437866E2
1,742293688E2;-1,372133942E2;-9,607499695E1;-3,172854004E2
1,743293941E2;-1,379454041E2;-9,601399994E1;-3,176148071E2
1,744293793E2;-1,379331970E2;-9,584320068E1;-3,179441833E2
1,745293480E2;-1,376037903E2;-9,562359619E1;-3,192251892E2
1,746293472E2;-1,384089966E2;-9,522100067E1;-3,199571838E2
1,747293370E2;-1,404707947E2;-9,811239624E1;-3,191520081E2
1,748293594E2;-1,424960022E2;-1,002229996E2;-3,154797974E2
1,749293897E2;-1,436306000E2;-9,828319550E1;-3,139060059E2
1,750293578E2;-1,442649994E2;-9,827099609E1;-3,132837830E2
1,751293685E2;-1,450457916E2;-9,746579742E1;-3,118563843E2
1,752293949E2;-1,456069946E2;-9,796599579E1;-3,107461853E2
1,753293572E2;-1,465341949E2;-9,779519653E1;-3,104411926E2
1,754293494E2;-1,469367981E2;-9,905179596E1;-3,086843872E2
1,755293509E2;-1,485227966E2;-9,951539612E1;-3,085135803E2
1,756293686E2;-1,503405914E2;-1,000522003E2;-3,075010071E2
1,757293773E2;-1,514507904E2;-9,924700165E1;-3,061955872E2
1,758293928E2;-1,502796021E2;-9,724620056E1;-3,070740051E2
1,759293931E2;-1,519265900E2;-9,698999786E1;-3,090260010E2
1,760293493E2;-1,515849915E2;-9,661180115E1;-3,111243896E2
1,761293687E2;-1,505968018E2;-9,402539825E1;-3,100507812E2
1,762293716E2;-1,405074005E2;-9,134140015E1;-3,084526062E2
1,763294011E2;-1,297348022E2;-9,459880066E1;-3,078059998E2
1,764294313E2;-1,256965942E2;-9,698999786E1;-3,060614014E2
1,765293571E2;-1,247693939E2;-9,722180176E1;-3,055245972E2
1,766293414E2;-1,244888000E2;-9,761219788E1;-3,045364075E2
1,767293824E2;-1,242691956E2;-9,756340027E1;-3,058661804E2
1,768293953E2;-1,254403992E2;-9,794159698E1;-3,059271851E2
1,769293576E2;-1,271605988E2;-9,692900085E1;-3,061224060E2
1,770293508E2;-1,282341919E2;-9,746579742E1;-3,057442017E2
1,771293684E2;-1,293688049E2;-9,724620056E1;-3,062687988E2
1,772293797E2;-1,307473907E2;-9,750239563E1;-3,054513855E2
1,773293776E2;-1,325285950E2;-9,759999847E1;-3,074888000E2
1,774293917E2;-1,338827972E2;-9,747799683E1;-3,083916016E2
1,775293563E2;-1,351515961E2;-9,781959534E1;-3,098921814E2
1,776293571E2;-1,356640015E2;-9,764879608E1;-3,097091980E2
1,777293951E2;-1,359201965E2;-9,838079834E1;-3,077084045E2
1,778293930E2;-1,360543976E2;-9,885659790E1;-3,061224060E2
1,779293775E2;-1,369693909E2;-9,834420013E1;-3,059759827E2
1,780293543E2;-1,378112030E2;-9,846620178E1;-3,067080078E2
1,781293689E2;-1,380186005E2;-9,833200073E1;-3,050975952E2
1,782293625E2;-1,383968048E2;-9,952759552E1;-3,040484009E2
1,783293934E2;-1,393605957E2;-9,974720001E1;-3,046828003E2
1,784293944E2;-1,397875977E2;-1,000155945E2;-3,047315979E2
1,785293586E2;-1,415077972E2;-9,907619476E1;-3,043411865E2
1,786293625E2;-1,420446014E2;-9,764879608E1;-3,055611877E2
1,787293651E2;-1,432402039E2;-9,667279816E1;-3,069885864E2
1,788293726E2;-1,428985901E2;-9,624579620E1;-3,078670044E2
1,789293932E2;-1,371889954E2;-9,519660187E1;-3,055856018E2
1,790293552E2;-1,309059906E2;-9,656299591E1;-3,056954041E2
1,791293561E2;-1,288441925E2;-9,711199951E1;-3,050365906E2
1,792293783E2;-1,288563995E2;-9,719739532E1;-3,050610046E2
1,793293719E2;-1,298201904E2;-9,774639893E1;-3,051585999E2
1,794293715E2;-1,303692017E2;-9,808799744E1;-3,047438049E2
1,795293552E2;-1,311011963E2;-9,803919983E1;-3,056831970E2
1,796293877E2;-1,320162048E2;-9,781959534E1;-3,064639893E2
1,797294208E2;-1,312841949E2;-9,759999847E1;-3,052196045E2
1,798293779E2;-1,323578033E2;-9,806359863E1;-3,056587830E2
1,799293930E2;-1,331873932E2;-9,812459564E1;-3,068666077E2
1,800293459E2;-1,343341980E2;-9,822219849E1;-3,092821960E2
1,801293612E2;-1,344317932E2;-9,811239624E1;-3,086477966E2
1,802293870E2;-1,350905914E2;-9,856379700E1;-3,086112061E2
1,803293481E2;-1,342975922E2;-9,913719940E1;-3,052684021E2
1,804293534E2;-1,358591919E2;-9,907619476E1;-3,050853882E2
1,805293503E2;-1,362861938E2;-9,914939880E1;-3,042435913E2
1,806294073E2;-1,370914001E2;-1,002473984E2;-3,024379883E2
1,807293850E2;-1,382259979E2;-9,993019867E1;-3,026941833E2
1,808293931E2;-1,390433960E2;-9,956420135E1;-3,018645935E2
1,809294279E2;-1,415200043E2;-9,916159821E1;-3,012179871E2
1,810293551E2;-1,431425934E2;-9,984479523E1;-2,997662048E2
1,811293858E2;-1,434963989E2;-9,884439850E1;-3,009739990E2
1,812293928E2;-1,438990021E2;-9,879560089E1;-3,021573792E2
1,813293781E2;-1,434232025E2;-9,788059998E1;-3,036457825E2
1,814293926E2;-1,413735962E2;-9,669719696E1;-3,032919922E2
1,815293557E2;-1,343829956E2;-9,677040100E1;-2,990097961E2
1,816293677E2;-1,284293976E2;-9,852719879E1;-2,976434021E2
1,817293716E2;-1,265505981E2;-9,692900085E1;-3,006933899E2
1,818293713E2;-1,260260010E2;-9,187819672E1;-3,009495850E2
1,819293774E2;-1,286855927E2;-8,896239471E1;-2,951058044E2
1,820293552E2;-1,302471924E2;-9,542839813E1;-2,889813843E2
1,821293831E2;-1,303936005E2;-9,775859833E1;-2,882127991E2
1,822294001E2;-1,319917908E2;-9,644100189E1;-2,866390076E2
1,823293529E2;-1,350905914E2;-9,767319489E1;-2,878223877E2
1,824293781E2;-1,374207916E2;-1,000522003E2;-2,900306091E2
1,825293447E2;-1,364570007E2;-1,012599945E2;-2,903478088E2
1,826293829E2;-1,377135925E2;-1,015161972E2;-2,921900024E2
1,827293950E2;-1,393849945E2;-1,013941956E2;-2,927268066E2
1,828293865E2;-1,401414032E2;-1,017235947E2;-2,919338074E2
1,829293569E2;-1,419225922E2;-1,019066010E2;-2,910919800E2
1,830293845E2;-1,434232025E2;-1,025531998E2;-2,909577942E2
1,831293758E2;-1,443504028E2;-1,021871948E2;-2,901282043E2
1,832293774E2;-1,457411957E2;-1,026385956E2;-2,894693909E2
1,833293931E2;-1,481689911E2;-1,031021957E2;-2,889203796E2
1,834293508E2;-1,495110016E2;-1,027361984E2;-2,873465881E2
1,835293684E2;-1,500112000E2;-1,023945999E2;-2,901525879E2
1,836293933E2;-1,514019928E2;-1,013331985E2;-2,917995911E2
1,837294303E2;-1,525000000E2;-1,005036011E2;-2,922998047E2
1,838293776E2;-1,537321930E2;-1,001864014E2;-2,926780090E2
1,839293561E2;-1,535126038E2;-9,990579987E1;-2,920191956E2
1,840293834E2;-1,510482025E2;-9,903959656E1;-2,910187988E2
1,841293785E2;-1,453264008E2;-9,919819641E1;-2,882981873E2
1,842293757E2;-1,436916046E2;-9,812459564E1;-2,859069824E2
1,843293693E2;-1,428619995E2;-9,461100006E1;-2,825397949E2
1,844293503E2;-1,415688019E2;-8,180099487E1;-2,803559875E2
1,845293847E2;-1,207312012E2;-5,171579742E1;-2,735606079E2
1,846293925E2;-7,677459717E1;-5,929199982E1;-2,730969849E2
1,847293774E2;-6,314719772E1;-8,614419556E1;-2,734385986E2
1,848293563E2;-6,638019562E1;-9,986920166E1;-2,757931824E2
1,849293500E2;-6,824679565E1;-1,014673996E2;-2,784284058E2
1,850293448E2;-7,093080139E1;-1,027361984E2;-2,784284058E2
1,851293928E2;-7,222399902E1;-1,033339996E2;-2,772084045E2
1,852293940E2;-7,479819489E1;-1,044076004E2;-2,792091980E2
1,853293764E2;-7,516419983E1;-1,036389999E2;-2,792579956E2
1,854293563E2;-7,593280029E1;-1,040293961E2;-2,774035950E2
1,855293741E2;-1,198040009E2;-1,041269989E2;-2,866023865E2
1,856293963E2;-1,203041992E2;-1,036511993E2;-2,850285950E2
1,857293914E2;-1,176445999E2;-1,043954010E2;-2,824909973E2
1,858293915E2;-1,194623947E2;-1,034315948E2;-2,841502075E2
1,859293457E2;-1,214387970E2;-1,034315948E2;-2,856752014E2
1,860293616E2;-1,248425980E2;-1,027727966E2;-2,873710022E2
1,861293954E2;-1,275998001E2;-1,018821945E2;-2,907138062E2
1,862293762E2;-1,227686005E2;-1,029313965E2;-2,883103943E2
1,863293760E2;-1,343952026E2;-1,017723999E2;-2,914945984E2
1,864293563E2;-1,311134033E2;-1,012111969E2;-2,924096069E2
1,865293917E2;-1,380917969E2;-1,008573990E2;-2,934831848E2
1,866293774E2;-1,391531982E2;-1,011501999E2;-2,935198059E2
1,867293758E2;-1,332361908E2;-1,017358017E2;-2,907869873E2
1,868293937E2;-1,370791931E2;-1,012355957E2;-2,920191956E2
1,869293564E2;-1,379209900E2;-1,013453979E2;-2,922631836E2
1,870293681E2;-1,344073944E2;-1,018577957E2;-2,883591919E2
1,871293923E2;-1,269776001E2;-1,032363968E2;-2,811246033E2
1,872293758E2;-1,241594009E2;-1,032974014E2;-2,824299927E2
1,873293759E2;-1,243667984E2;-1,033583984E2;-2,840037842E2
1,874293556E2;-1,232200012E2;-1,032851944E2;-2,824421997E2
1,875293683E2;-1,235127945E2;-1,030655975E2;-2,836011963E2
1,876293924E2;-1,238422012E2;-1,032363968E2;-2,832717896E2
1,877293695E2;-1,236469955E2;-1,035901947E2;-2,834791870E2
1,878293756E2;-1,240495987E2;-1,032485962E2;-2,836255798E2
1,879293559E2;-1,256355972E2;-1,035291977E2;-2,832962036E2
1,880293467E2;-1,275509949E2;-1,039805984E2;-2,822591858E2
1,881293477E2;-1,289051971E2;-1,040049973E2;-2,824787903E2
1,882293883E2;-1,313085938E2;-1,040049973E2;-2,837475891E2
1,883293907E2;-1,325041962E2;-1,046881943E2;-2,825520020E2
1,884293466E2;-1,364570007E2;-1,042855988E2;-2,809049988E2
1,885293679E2;-1,351515961E2;-1,036024017E2;-2,823446045E2
1,886293769E2;-1,336266022E2;-1,026752014E2;-2,841013794E2
1,887293686E2;-1,438257904E2;-1,020652008E2;-2,892619934E2
1,888293924E2;-1,415077972E2;-1,017358017E2;-2,885177917E2
1,889293544E2;-1,479250031E2;-1,025775986E2;-2,919459839E2
1,890294107E2;-1,744477997E2;-9,913719940E1;-3,019621887E2
1,891293772E2;-1,802794037E2;-9,880780029E1;-3,016083984E2
1,892293776E2;-1,785957947E2;-9,867359924E1;-3,012546082E2
1,893294149E2;-1,786689911E2;-9,808799744E1;-3,020841980E2
1,894293544E2;-1,783761902E2;-9,675820160E1;-3,016571960E2
1,895293823E2;-1,784981995E2;-9,709980011E1;-3,011203918E2
1,896293573E2;-1,784615936E2;-9,812459564E1;-3,002785950E2
1,897293776E2;-1,781687927E2;-9,836859894E1;-3,001077881E2
1,898293941E2;-1,789252014E2;-9,868579865E1;-2,985950012E2
1,899293438E2;-1,796449890E2;-9,855159760E1;-2,995099792E2
1,900293681E2;-1,784738007E2;-9,841739655E1;-3,015596008E2
1,901293919E2;-1,797182007E2;-9,824659729E1;-3,006445923E2
1,902293921E2;-1,814749908E2;-9,797819519E1;-3,021085815E2
1,903293459E2;-1,831219940E2;-9,763659668E1;-3,045242004E2
1,904293568E2;-1,839759979E2;-9,783179474E1;-3,044266052E2
1,905293840E2;-1,849275970E2;-9,631900024E1;-3,058661804E2
1,906293787E2;-1,825973969E2;-9,406199646E1;-3,046583862E2
1,907293771E2;-1,784615936E2;-9,661180115E1;-3,051220093E2
1,908293471E2;-1,782053986E2;-9,925920105E1;-3,034627991E2
1,909293662E2;-1,798401947E2;-1,000765991E2;-3,005957947E2
1,910293911E2;-1,835367889E2;-1,006377945E2;-2,965209961E2
1,911293904E2;-1,866721954E2;-1,004547958E2;-2,913115845E2
1,912293587E2;-1,880263977E2;-1,000155945E2;-2,847601929E2
1,913293496E2;-1,900637970E2;-9,766099548E1;-2,891033936E2
1,914293670E2;-1,925159912E2;-9,686799622E1;-2,930928040E2
1,915293805E2;-1,946875916E2;-9,664839935E1;-2,957645874E2
1,916293720E2;-1,964931946E2;-9,718519592E1;-2,977897949E2
1,917293757E2;-1,968226013E2;-9,750239563E1;-2,997905884E2
1,918293572E2;-1,978473969E2;-9,734379578E1;-3,022671814E2
1,919293824E2;-1,970177917E2;-9,731939697E1;-3,019255981E2
1,920293925E2;-1,977254028E2;-9,708760071E1;-3,024501953E2
1,921293757E2;-2,000311890E2;-9,716079712E1;-3,033773804E2
1,922293412E2;-1,989453888E2;-9,653859711E1;-3,039873962E2
1,923293557E2;-1,983109894E2;-9,646540070E1;-3,048291931E2
1,924293897E2;-1,984085999E2;-9,641659546E1;-3,059150085E2
1,925293674E2;-1,987135925E2;-9,617259979E1;-3,060857849E2
1,926293919E2;-2,009217987E2;-9,641659546E1;-3,042680054E2
1,927293900E2;-2,016293945E2;-9,586759949E1;-3,030357971E2
1,928293541E2;-1,999945984E2;-9,498919678E1;-3,067445984E2
1,929293668E2;-2,000677948E2;-9,465979767E1;-3,100507812E2
1,930293928E2;-2,021661987E2;-9,307379913E1;-3,139669800E2
1,931293764E2;-2,000189972E2;-9,060939789E1;-3,173097839E2
1,932293762E2;-2,022637939E2;-8,641259766E1;-3,181882019E2
1,933293536E2;-2,053504028E2;-7,704299927E1;-3,204696045E2
1,934293664E2;-2,044720001E2;-6,564820099E1;-3,134057922E2
1,935294258E2;-2,046549988E2;-7,324880219E1;-2,965820007E2
1,936293759E2;-2,062287903E2;-8,504619598E1;-2,908845825E2
1,937293765E2;-2,055699921E2;-8,633940125E1;-2,935198059E2
1,938293540E2;-2,004703979E2;-7,644519806E1;-2,927268066E2
1,939293826E2;-1,823777924E2;-6,356200027E1;-2,788432007E2
1,940293748E2;-1,539273987E2;-5,389959717E1;-2,605431824E2
1,941293761E2;-9,190259552E1;-2,638859940E1;-2,414868011E2
1,942293924E2;-3,563619995E1;-9,071920013E1;-2,297137909E2
1,943293480E2;-3,368420029E1;-1,312476044E2;-2,398275909E2
1,944293465E2;-3,710020065E1;-1,318820038E2;-2,639714050E2
1,945293620E2;-4,016239929E1;-1,205481949E2;-2,707546082E2
1,946293664E2;-4,235839844E1;-1,135209961E2;-2,675581970E2
1,947293694E2;-4,306599808E1;-1,114835968E2;-2,659721985E2
1,948293467E2;-4,409079742E1;-1,111297989E2;-2,650083923E2
1,949293671E2;-4,589640045E1;-1,098853989E2;-2,657525940E2
1,950294308E2;-4,509119797E1;-1,102757950E2;-2,650205994E2
1,951293944E2;-4,579879761E1;-1,099463959E2;-2,651669922E2
1,952293767E2;-4,747019958E1;-1,098121948E2;-2,653377991E2
1,953293547E2;-4,725059891E1;-1,097633972E2;-2,639957886E2
1,954293815E2;-4,881219864E1;-1,096535950E2;-2,650205994E2
1,955293797E2;-4,778739929E1;-1,098610001E2;-2,638859863E2
1,956293497E2;-4,916600037E1;-1,103733978E2;-2,655451965E2
1,957293938E2;-5,019079971E1;-1,099707947E2;-2,660332031E2
1,958293538E2;-5,098379898E1;-1,093363953E2;-2,673142090E2
1,959293666E2;-5,144739914E1;-1,100927963E2;-2,663869934E2
1,960293935E2;-5,127659988E1;-1,105929947E2;-2,657891846E2
1,961293910E2;-5,021519852E1;-1,103733978E2;-2,646668091E2
1,962293774E2;-5,126440048E1;-1,104221954E2;-2,657525940E2
1,963293540E2;-5,114239883E1;-1,102391968E2;-2,653377991E2
1,964293756E2;-5,158160019E1;-1,105319977E2;-2,661307983E2
1,965293773E2;-5,227700043E1;-1,099585953E2;-2,671799927E2
1,966293919E2;-5,314319992E1;-1,103977966E2;-2,667895813E2
1,967294228E2;-5,393619919E1;-1,098243942E2;-2,671067810E2
1,968293534E2;-5,425339890E1;-1,099341965E2;-2,678509827E2
1,969293660E2;-5,576619720E1;-1,089459991E2;-2,687904053E2
1,970293913E2;-5,642499924E1;-1,096047974E2;-2,699006042E2
1,971293398E2;-5,945059967E1;-1,095438004E2;-2,718648071E2
1,972293765E2;-6,069499969E1;-1,093119965E2;-2,717793884E2
1,973293534E2;-6,078039932E1;-1,090923996E2;-2,702788086E2
1,974293725E2;-5,987759781E1;-1,077869949E2;-2,681681824E2
1,975293566E2;-5,254539871E1;-1,074697952E2;-2,652523804E2
1,976293632E2;-4,588419724E1;-1,095438004E2;-2,631296082E2
1,977293487E2;-4,461539841E1;-1,109955978E2;-2,630198059E2
1,978293554E2;-4,542060089E1;-1,104588013E2;-2,621535950E2
1,979293662E2;-4,521319962E1;-1,105563965E2;-2,626659851E2
1,980293679E2;-4,604280090E1;-1,104953995E2;-2,629953918E2
1,981294189E2;-4,739699936E1;-1,103367996E2;-2,624342041E2
1,982293456E2;-4,811679840E1;-1,100805969E2;-2,624830017E2
1,983293680E2;-5,042259979E1;-1,102391968E2;-2,633003845E2
1,984293744E2;-5,076419830E1;-1,107760010E2;-2,634223938E2
1,985293927E2;-5,145959854E1;-1,101903992E2;-2,638738098E2
1,986294147E2;-5,130099869E1;-1,109711990E2;-2,635809937E2
1,987293554E2;-5,510739899E1;-1,101049957E2;-2,670213928E2
1,988293853E2;-5,437540054E1;-1,100683975E2;-2,663137817E2
1,989293755E2;-5,488779831E1;-1,098488007E2;-2,674606018E2
1,990293749E2;-5,504639816E1;-1,107271957E2;-2,648742065E2
1,991293909E2;-5,526599884E1;-1,108003998E2;-2,641665955E2
1,992293559E2;-5,564419937E1;-1,103002014E2;-2,647644043E2
1,993293672E2;-5,455839920E1;-1,112151947E2;-2,640445862E2
1,994293919E2;-5,525379944E1;-1,106539993E2;-2,650937805E2
1,995293756E2;-5,646159744E1;-1,099952011E2;-2,655207825E2
1,996293751E2;-5,687639999E1;-1,099463959E2;-2,667041931E2
1,997293538E2;-5,952379990E1;-1,089337997E2;-2,688147888E2
1,998293817E2;-7,021099854E1;-1,061887970E2;-2,774523926E2
1,999293757E2;-8,293560028E1;-1,027605972E2;-2,886641846E2
2,000293748E2;-9,583100128E1;-9,878340149E1;-2,985217896E2
2,001294093E2;-1,043587952E2;-9,656299591E1;-3,058783875E2
2,002293444E2;-1,080431976E2;-9,539179993E1;-3,079280090E2
2,003293313E2;-1,084701996E2;-9,558699799E1;-3,082085876E2
2,004293544E2;-1,086775970E2;-9,548939514E1;-3,079401855E2
2,005293665E2;-1,074575958E2;-9,448899841E1;-3,073667908E2
2,006293679E2;-1,038097992E2;-9,628239441E1;-3,055856018E2
2,007293473E2;-1,039196014E2;-9,635559845E1;-3,051220093E2
2,008293524E2;-1,038097992E2;-9,620919800E1;-3,059393921E2
2,009293751E2;-1,038097992E2;-9,620919800E1;-3,059393921E2
2,010293909E2;-1,045173950E2;-9,586759949E1;-3,058295898E2
2,011293738E2;-1,062009964E2;-9,600180054E1;-3,063053894E2
2,012293534E2;-1,059935989E2;-9,606279755E1;-3,055978088E2
2,013293660E2;-1,066279984E2;-9,618479919E1;-3,062200012E2
2,014293801E2;-1,063839951E2;-9,552600098E1;-3,049755859E2
2,015293761E2;-1,065425949E2;-9,646540070E1;-3,042313843E2
2,016293892E2;-1,083115997E2;-9,637999725E1;-3,058661804E2
2,017293453E2;-1,097999954E2;-9,506240082E1;-3,073302002E2
2,018293672E2;-1,107515945E2;-9,540399933E1;-3,093187866E2
2,019293947E2;-1,117154007E2;-9,572119904E1;-3,108193970E2
2,020294005E2;-1,197185974E2;-9,201239777E1;-3,182125854E2
2,021293740E2;-1,202065964E2;-9,153659821E1;-3,196521912E2
2,022293534E2;-1,201943970E2;-9,113399506E1;-3,178710022E2
2,023293816E2;-1,203407974E2;-9,186599731E1;-3,159799805E2
2,024293760E2;-1,184863968E2;-9,218319702E1;-3,133204041E2
2,025293760E2;-1,168516006E2;-9,265899658E1;-3,127469788E2
2,026293915E2;-1,148386002E2;-9,398880005E1;-3,117832031E2
2,027293444E2;-1,168027954E2;-9,354959869E1;-3,135643921E2
2,028293659E2;-1,176079941E2;-9,324459839E1;-3,144427795E2
2,029293930E2;-1,173883972E2;-9,311039734E1;-3,156261902E2
2,030293754E2;-1,178153992E2;-9,309819794E1;-3,150039978E2
2,031293774E2;-1,179496002E2;-9,196360016E1;-3,148576050E2
2,032293527E2;-1,182789993E2;-9,212220001E1;-3,141499939E2
2,033293622E2;-1,190963974E2;-9,197579956E1;-3,144671936E2
2,034293750E2;-1,168027954E2;-9,197579956E1;-3,130642090E2
2,035293753E2;-1,149605942E2;-9,259799957E1;-3,118075867E2
2,036293856E2;-1,140578003E2;-9,319580078E1;-3,122223816E2
2,037293534E2;-1,156315994E2;-9,323239899E1;-3,123078003E2
2,038293810E2;-1,140456009E2;-9,295179749E1;-3,125274048E2
