"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,098542247E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,997421583E0;2,974947824E0
2,108542167E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;5,007484668E0;2,957978081E0
2,118542104E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;5,012977113E0;2,948660289E0
2,128542035E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;5,008426740E0;2,956382692E0
2,138541961E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;5,011797984E0;2,950663992E0
2,148541893E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;5,036116089E0;2,908964038E0
2,158541827E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;5,010703599E0;2,952522053E0
2,168541752E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,976853039E0;3,009230942E0
2,178541685E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,945116104E0;3,061104988E0
2,188541613E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,926258871E0;3,091360634E0
2,198541540E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,920310932E0;3,100818822E0
2,208541478E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,911649956E0;3,114519504E0
2,218541412E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,906324860E0;3,122901440E0
2,228541335E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,919729075E0;3,101741907E0
2,238541275E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,908365265E0;3,119693488E0
2,248541197E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,900717774E0;3,131693205E0
2,258541120E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,891471002E0;3,146116411E0
2,268541067E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,885617257E0;3,155199052E0
2,278540983E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,884931381E0;3,156260831E0
2,288540914E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,895783353E0;3,139401599E0
2,298540848E2;5,233493516E1;4,869251721E0;3,121568915E-1;0,000000000E0;4,880214335E1;4,917744939E0;3,104886753E0
2,308540776E2;5,233498106E1;4,869251269E0;3,810776481E-1;2,931150184E-2;4,880214466E1;4,936153485E0;3,075536670E0
2,318540701E2;5,233499653E1;4,869272066E0;4,708719198E-1;8,294423551E-1;4,872151133E1;4,976209572E0;3,010294891E0
2,328540630E2;5,233501228E1;4,869266198E0;6,243290734E-1;1,057367929E0;1,886846338E1;4,965426182E0;3,028048855E0
2,338540566E2;5,233501706E1;4,869272799E0;3,371065520E-1;9,286768690E-1;1,201709133E1;5,013668826E0;2,947484002E0
2,348540499E2;5,233502964E1;4,869275411E0;2,602866730E-1;1,051248745E0;9,427670719E0;5,044606514E0;2,894215291E0
2,358540429E2;5,233503973E1;4,869273423E0;3,761382429E-1;1,058586041E0;6,980149505E0;5,054411490E0;2,877057789E0
2,368540367E2;5,233504716E1;4,869281111E0;3,682073457E-1;1,062305590E0;9,188786993E0;5,073165996E0;2,843857207E0
2,378540286E2;5,233505739E1;4,869283264E0;3,431955883E-1;1,160457325E0;8,139636957E0;5,061893705E0;2,863873103E0
2,388540224E2;5,233506070E1;4,869283602E0;4,886299735E-1;1,039422239E0;9,081927920E0;5,031178144E0;2,917496104E0
2,398540146E2;5,233507635E1;4,869277547E0;3,003631737E-1;1,248596693E0;4,060558821E0;5,040279373E0;2,901744453E0
2,408540075E2;5,233509240E1;4,869277506E0;4,077023678E-1;1,195175769E0;4,043428375E0;5,045793234E0;2,892145860E0
2,418540001E2;5,233511164E1;4,869279350E0;3,744505430E-1;1,362685743E0;4,389992883E0;5,098908084E0;2,797440505E0
2,428539937E2;5,233512010E1;4,869289575E0;6,071731113E-1;1,249816907E0;7,426713376E0;5,138704917E0;2,723646234E0
2,438539866E2;5,233511620E1;4,869291187E0;2,907059388E-1;9,439664669E-1;4,679254372E0;5,102379619E0;2,791103591E0
2,448539792E2;5,233512267E1;4,869282195E0;4,783712970E-1;1,011523769E0;5,134085843E-2;5,108971918E0;2,779018347E0
2,458539723E2;5,233513154E1;4,869286385E0;8,726158263E-1;9,469423560E-1;2,988793373E0;5,051837528E0;2,881575025E0
2,468547040E2;5,233513793E1;4,869289112E0;4,411312500E-1;1,000437047E0;1,543192089E0;5,053601825E0;2,878479742E0
2,478547106E2;5,233515335E1;4,869277260E0;5,282038189E-1;1,143623229E0;3,565146077E2;5,037143259E0;2,907185034E0
2,488547082E2;5,233516873E1;4,869267862E0;4,763016421E-1;1,236665030E0;3,545663663E2;5,045501220E0;2,892655263E0
2,498547149E2;5,233518534E1;4,869258777E0;5,260161385E-1;1,349457698E0;3,534514272E2;5,039100098E0;2,903791872E0
2,508547202E2;5,233519891E1;4,869259313E0;6,054202812E-1;1,319999471E0;3,528838503E2;5,044210395E0;2,894905616E0
2,518547187E2;5,233520678E1;4,869252591E0;4,224271961E-1;1,307132405E0;3,508625612E2;5,034886035E0;2,911092518E0
2,528547308E2;5,233521841E1;4,869243241E0;8,629136253E-2;1,369317459E0;3,478705226E2;5,018924830E0;2,938525240E0
2,538547405E2;5,233523105E1;4,869246884E0;-4,186782138E-1;1,429547985E0;3,499423313E2;5,022477651E0;2,932448683E0
2,548547404E2;5,233524156E1;4,869255042E0;1,329271607E-1;1,319834965E0;3,569267156E2;5,052476415E0;2,880454670E0
2,558547484E2;5,233525683E1;4,869249906E0;5,703373980E-1;1,315769210E0;3,562743320E2;5,083742870E0;2,824906275E0
2,568547558E2;5,233527565E1;4,869246316E0;4,332710765E-1;1,384209524E0;3,560557876E2;5,062363516E0;2,863042553E0
2,578547539E2;5,233529323E1;4,869253948E0;4,149564411E-1;1,383963550E0;3,596359689E2;5,058804919E0;2,869325674E0
2,588547615E2;5,233530741E1;4,869247076E0;7,788265115E-1;1,402161727E0;3,581649030E2;5,063413511E0;2,861185182E0
2,598547704E2;5,233531516E1;4,869240918E0;4,409527499E-1;1,262933787E0;3,541220503E2;5,061891055E0;2,863877787E0
2,608547695E2;5,233531955E1;4,869242784E0;3,177879089E-1;1,093437883E0;3,544568334E2;5,048469348E0;2,887471953E0
2,618547688E2;5,233532757E1;4,869256497E0;3,880413063E-1;1,053259504E0;3,597477644E2;5,032392843E0;2,915400369E0
2,628547678E2;5,233533243E1;4,869255550E0;2,873340510E-1;9,823573945E-1;3,595396172E2;5,044685929E0;2,894076867E0
2,638547658E2;5,233535435E1;4,869253058E0;3,115169667E-1;1,303306393E0;1,373515469E-2;5,060098821E0;2,867043242E0
2,648547642E2;5,233535262E1;4,869256254E0;-3,796730284E-2;1,282011024E0;5,355578296E-1;5,052976637E0;2,879577076E0
2,658547618E2;5,233536324E1;4,869257056E0;-3,163884915E-1;1,368586979E0;1,128650954E0;5,070783776E0;2,848102690E0
2,668547584E2;5,233537801E1;4,869265833E0;6,606780682E-1;1,465290491E0;3,903743289E0;5,111929396E0;2,773574387E0
2,678547554E2;5,233539245E1;4,869263056E0;4,581274958E-1;1,443548198E0;2,132115143E0;5,148013972E0;2,706009825E0
2,688547525E2;5,233539972E1;4,869268492E0;3,877327368E-1;1,272282290E0;2,435392212E0;5,139691058E0;2,721784867E0
2,698547494E2;5,233540911E1;4,869272954E0;2,151156422E-1;1,207965948E0;1,470312113E0;5,087951543E0;2,817318960E0
2,708547459E2;5,233542040E1;4,869265328E0;1,767746732E-1;1,061378734E0;3,577667003E2;5,046818140E0;2,890357019E0
2,718547416E2;5,233543705E1;4,869252599E0;2,810382564E-1;1,205135553E0;3,544042364E2;5,069326584E0;2,850695533E0
2,728547391E2;5,233544852E1;4,869250492E0;2,756822025E-1;1,202798059E0;3,540702345E2;5,068124032E0;2,852832949E0
2,738547338E2;5,233545969E1;4,869242708E0;5,427634735E-1;1,184479440E0;3,515480769E2;5,060689754E0;2,866000042E0
2,748547304E2;5,233546608E1;4,869238632E0;2,187837316E-1;1,220342609E0;3,495298991E2;5,091276724E0;2,811305453E0
2,758547255E2;5,233548514E1;4,869229321E0;-2,089426005E-1;1,425222063E0;3,471257303E2;5,143309863E0;2,714940273E0
2,768547206E2;5,233549923E1;4,869228068E0;-6,194361402E-1;1,457202864E0;3,485121589E2;5,250615652E0;2,501114214E0
2,778547165E2;5,233550592E1;4,869227473E0;6,485728268E-2;1,271029724E0;3,496827970E2;5,370602089E0;2,231853543E0
2,788547115E2;5,233551362E1;4,869222178E0;8,756230026E-2;1,051573838E0;3,490004369E2;5,383555804E0;2,200423581E0
2,798547074E2;5,233551798E1;4,869214379E0;2,130452124E-1;9,775811728E-1;3,449703362E2;5,397825271E0;2,165183452E0
2,808547015E2;5,233554528E1;4,869220783E0;1,320891026E-1;1,270614045E0;3,541526988E2;5,433207081E0;2,093641064E0
2,818546972E2;5,233555757E1;4,869223727E0;1,774047511E-1;1,171777571E0;3,552124110E2;5,502975016E0;2,043097360E0
2,828546922E2;5,233556400E1;4,869213713E0;1,899870969E-1;9,868430224E-1;3,522371165E2;5,550238756E0;2,014102425E0
2,838546864E2;5,233556887E1;4,869217666E0;3,169535408E-1;8,549620536E-1;3,584891000E2;5,558879322E0;2,031214198E0
2,848546815E2;5,233559598E1;4,869237719E0;-1,832299866E-3;1,180293873E0;7,145448728E0;5,715409071E0;2,030000961E0
2,858546754E2;5,233559966E1;4,869235354E0;3,535195682E-1;9,732194417E-1;7,782370693E0;5,720264821E0;2,167711178E0
2,868546700E2;5,233561489E1;4,869249244E0;6,028780853E-1;1,076986530E0;1,110545799E1;5,943186301E0;2,093721825E0
2,878546653E2;5,233563271E1;4,869266167E0;1,986798272E-1;1,063224173E0;1,636855702E1;5,931947820E0;2,282095783E0
2,888546596E2;5,233563737E1;4,869237819E0;1,710002627E-1;8,956894941E-1;2,438925990E0;6,157516951E0;2,168032633E0
2,898546536E2;5,233565590E1;4,869231392E0;5,451343106E-1;9,978366335E-1;3,593758813E2;6,440253662E0;2,069751397E0
2,908546476E2;5,233567234E1;4,869246702E0;6,641764585E-1;1,095619929E0;4,155992519E0;6,293046063E0;2,235614403E0
2,918546429E2;5,233568137E1;4,869235460E0;-1,970229242E-1;1,143122409E0;8,655533617E-1;6,333289486E0;2,175644528E0
2,928546365E2;5,233569921E1;4,869231073E0;-8,932995610E-3;1,294504975E0;3,599076134E2;6,529746396E0;2,086683019E0
2,938546306E2;5,233571339E1;4,869226224E0;4,061477417E-1;1,269717056E0;3,593414847E2;6,634626081E0;2,150604637E0
2,948546252E2;5,233573059E1;4,869208314E0;6,840567570E-1;1,144030387E0;3,554863598E2;6,684880334E0;2,212035118E0
2,958546196E2;5,233574099E1;4,869209644E0;4,128767727E-1;1,159518786E0;3,565760202E2;6,862417463E0;2,167577405E0
2,968546121E2;5,233575835E1;4,869241134E0;6,830912493E-1;1,287923505E0;6,067088795E0;6,907479806E0;2,108358923E0
2,978546070E2;5,233577541E1;4,869235247E0;4,423491871E-1;1,374573569E0;2,275509655E0;6,929952481E0;2,132508508E0
2,988546009E2;5,233578339E1;4,869241288E0;1,972970199E-1;1,258748003E0;5,053911879E0;6,800794139E0;2,126729277E0
2,998545951E2;5,233578686E1;4,869239836E0;5,201403853E-1;1,027002487E0;3,838143180E0;6,972102042E0;2,046114708E0
3,008545886E2;5,233581810E1;4,869220315E0;1,837790580E-1;1,382171853E0;3,574347208E2;6,953662421E0;2,071302474E0
3,018545843E2;5,233583377E1;4,869271071E0;-9,521136992E-3;1,397177295E0;1,172706778E1;7,128108709E0;1,955541555E0
3,028545772E2;5,233582751E1;4,869266030E0;6,622286569E-1;1,017015960E0;1,034486395E1;7,347413281E0;1,911194721E0
3,038545707E2;5,233582478E1;4,869261644E0;4,604159826E-1;8,646734106E-1;1,083093679E1;7,341729896E0;1,900609820E0
3,048545656E2;5,233583742E1;4,869263892E0;2,879724009E-1;1,004457371E0;1,027297309E1;7,095203505E0;1,939767723E0
3,058545585E2;5,233585783E1;4,869285992E0;5,949619543E-1;1,228746627E0;1,425844575E1;7,070921360E0;1,916263011E0
3,068545521E2;5,233586206E1;4,869294031E0;6,081487732E-1;1,073776231E0;1,736147869E1;7,142863577E0;1,852233249E0
3,078545461E2;5,233587628E1;4,869288830E0;-8,840151597E-2;1,178642802E0;1,338271218E1;7,169956136E0;1,899194610E0
3,088545394E2;5,233589350E1;4,869293463E0;7,012807094E-1;1,227802236E0;1,350702159E1;6,970611816E0;2,082114866E0
3,098545337E2;5,233589589E1;4,869297725E0;4,690128239E-1;1,088834101E0;1,481848241E1;7,247629255E0;2,007624922E0
3,108545266E2;5,233589167E1;4,869263683E0;4,286151771E-1;9,506821630E-1;3,305899999E0;7,061009013E0;2,025303050E0
3,118545209E2;5,233592197E1;4,869304339E0;5,238830028E-1;1,248820107E0;1,262969340E1;6,387712633E0;2,219094056E0
3,128545148E2;5,233592650E1;4,869294894E0;5,158530781E-1;1,053791230E0;1,066805178E1;5,995830086E0;2,411080360E0
3,138545084E2;5,233591841E1;4,869298707E0;4,283841904E-1;9,668790883E-1;1,857299958E1;5,794910471E0;2,518244177E0
3,148545022E2;5,233593286E1;4,869295134E0;6,299196435E-1;1,086536534E0;1,619568258E1;5,587700830E0;2,542344062E0
3,158544950E2;5,233595126E1;4,869265034E0;5,536466176E-1;1,148780648E0;6,231819248E0;5,547188234E0;2,494983515E0
3,168544894E2;5,233597077E1;4,869260508E0;4,546123119E-1;1,373473226E0;5,861461813E0;5,615452056E0;2,439176124E0
3,178544825E2;5,233596283E1;4,869276867E0;5,058222134E-1;1,114570106E0;1,537971421E1;5,611905235E0;2,448026697E0
3,188544769E2;5,233596708E1;4,869281906E0;5,544986464E-1;1,069677820E0;1,664042331E1;5,652006885E0;2,429133061E0
3,198544705E2;5,233597131E1;4,869285998E0;7,178740948E-1;1,056822125E0;1,921751947E1;5,751576579E0;2,336244619E0
3,208544639E2;5,233596372E1;4,869315957E0;8,319854010E-1;9,275000614E-1;3,304210503E1;5,857042795E0;2,228198927E0
3,218544576E2;5,233597626E1;4,869321776E0;9,339927137E-1;9,308139156E-1;2,991034367E1;5,695378249E0;2,411681103E0
3,228544509E2;5,233598239E1;4,869324364E0;8,865185147E-1;8,831733117E-1;2,697410747E1;5,973979613E0;2,231449119E0
3,238544451E2;5,233598913E1;4,869328281E0;2,158846622E-1;8,121973541E-1;2,630551123E1;6,292011715E0;2,258258755E0
3,248544378E2;5,233600453E1;4,869325114E0;4,124778770E-1;9,429083961E-1;2,190827201E1;6,532501131E0;2,083116595E0
3,258544314E2;5,233601745E1;4,869325334E0;7,690702872E-1;9,246196524E-1;1,881202527E1;6,369762872E0;2,126639644E0
3,268544253E2;5,233603124E1;4,869302356E0;5,437056292E-1;8,564424881E-1;7,274719234E0;5,913509999E0;2,035976745E0
3,278544186E2;5,233604684E1;4,869293570E0;9,129809262E-1;1,056294171E0;5,468568802E0;5,819681284E0;2,011538010E0
3,288544123E2;5,233606677E1;4,869287523E0;4,913074998E-1;1,203623478E0;3,248571735E0;6,117657851E0;1,880805242E0
3,298544067E2;5,233609489E1;4,869281389E0;4,279663581E-1;1,499042440E0;1,597276324E0;6,392544250E0;1,790732523E0
3,308543996E2;5,233611695E1;4,869255749E0;5,732253417E-1;1,533053871E0;3,551121429E2;6,695879812E0;1,620607483E0
3,318543935E2;5,233611880E1;4,869250946E0;1,243275516E-1;1,209314390E0;3,539950199E2;7,026181256E0;1,602998346E0
3,328543868E2;5,233612002E1;4,869240469E0;9,755273545E-1;8,540849444E-1;3,481726630E2;7,230530925E0;1,598377253E0
3,338543812E2;5,233612369E1;4,869248463E0;9,232144784E-1;6,626050611E-1;3,567189973E2;7,086328222E0;1,851951114E0
3,348543744E2;5,233614769E1;4,869272220E0;7,229302414E-1;8,802171965E-1;9,539507148E0;6,812466289E0;2,065190666E0
3,358543671E2;5,233616681E1;4,869300220E0;9,950847207E-1;9,616178213E-1;1,948254396E1;6,928012945E0;2,087557693E0
3,368543615E2;5,233617372E1;4,869287601E0;1,072679445E0;8,589192360E-1;1,239104684E1;6,939444454E0;2,096292190E0
3,378543549E2;5,233619664E1;4,869317481E0;6,376287472E-1;1,064335603E0;1,952910819E1;6,924016498E0;2,073678245E0
3,388543484E2;5,233620666E1;4,869324353E0;7,132762065E-1;1,094443068E0;1,825883272E1;6,881481715E0;2,046981037E0
3,398543413E2;5,233621209E1;4,869314557E0;7,880259342E-1;1,017173488E0;1,257419175E1;6,688857712E0;2,082784367E0
3,408543346E2;5,233621654E1;4,869300558E0;1,067549191E0;9,076641096E-1;4,402257079E0;6,703731798E0;2,141952296E0
3,418543285E2;5,233623507E1;4,869305900E0;9,059840934E-1;1,063087172E0;5,731452862E0;6,730767993E0;2,210243192E0
3,428543221E2;5,233624384E1;4,869295957E0;1,049227476E0;1,034744045E0;2,426330178E0;6,937162733E0;2,130651985E0
3,438543162E2;5,233624188E1;4,869275748E0;8,546969509E-1;1,021665280E0;3,567588596E2;6,737445981E0;2,309842478E0
3,448543087E2;5,233625236E1;4,869282038E0;9,564507343E-1;9,444967597E-1;7,305440041E-1;6,748289081E0;2,342218884E0
3,458543034E2;5,233627294E1;4,869286511E0;1,057405222E0;1,180993832E0;1,475821654E0;6,587750651E0;2,392819558E0
3,468542961E2;5,233627297E1;4,869259881E0;1,284217804E0;9,614648942E-1;3,585326377E2;6,541364657E0;2,436775069E0
3,478542904E2;5,233628200E1;4,869269758E0;1,527531378E0;9,275226796E-1;1,131412491E0;6,473134225E0;2,604117065E0
3,488542837E2;5,233629150E1;4,869288797E0;9,269482242E-1;8,772769513E-1;9,101524713E0;6,496709027E0;2,626628941E0
3,498542768E2;5,233630639E1;4,869309770E0;1,405714941E0;9,205521191E-1;1,162144903E1;6,473348321E0;2,564764865E0
3,508542705E2;5,233632544E1;4,869319938E0;4,272368252E-1;1,098001339E0;1,267358069E1;6,460384987E0;2,615799068E0
3,518542643E2;5,233633229E1;4,869318166E0;1,421063359E0;1,133029456E0;1,168315683E1;6,344219526E0;2,716507196E0
3,528542576E2;5,233635076E1;4,869312251E0;1,290266446E0;1,221750292E0;9,033132813E0;6,350634323E0;2,676019390E0
3,538542509E2;5,233637137E1;4,869329294E0;1,095733915E0;1,329465340E0;1,067572882E1;6,598296954E0;2,451995334E0
3,548542448E2;5,233638039E1;4,869327408E0;1,097153530E0;1,235742438E0;9,694474429E0;6,876778847E0;2,086031933E0
3,558542384E2;5,233639237E1;4,869314046E0;1,152575659E0;1,268791195E0;3,180107867E0;7,345254724E0;1,822110290E0
3,568542312E2;5,233639515E1;4,869326549E0;1,379969306E0;1,094532346E0;5,346664112E0;7,311747859E0;2,016977148E0
3,578542249E2;5,233640368E1;4,869308007E0;9,045072673E-1;1,023438619E0;3,586674933E2;7,854866940E0;1,830038815E0
3,588542186E2;5,233642024E1;4,869317822E0;1,429691537E0;1,070117070E0;2,792268825E0;8,336150119E0;1,619665723E0
3,598542119E2;5,233642796E1;4,869321155E0;1,323024036E0;8,920639576E-1;9,805409558E0;8,029309067E0;1,919174070E0
3,608542054E2;5,233643795E1;4,869315371E0;1,359884801E0;7,998765235E-1;7,221655415E0;8,418945208E0;1,791050033E0
3,618541995E2;5,233644549E1;4,869324584E0;1,355436164E0;9,415277246E-1;8,676671977E0;7,952903585E0;2,073929331E0
3,628541921E2;5,233645728E1;4,869306453E0;9,180930033E-1;9,777316121E-1;5,834493984E-1;8,028052543E0;2,043284101E0
3,638541865E2;5,233646740E1;4,869293623E0;1,202080804E0;9,930067473E-1;3,570654805E2;8,353609414E0;1,956993995E0
3,648541799E2;5,233647953E1;4,869304673E0;1,429555463E0;9,807580485E-1;5,288602446E-1;8,714818007E0;1,761443104E0
3,658541731E2;5,233649623E1;4,869297155E0;1,281836385E0;1,033579173E0;3,599635786E2;9,131245918E0;1,427644343E0
3,668541662E2;5,233650027E1;4,869274349E0;1,349266360E0;9,434713647E-1;3,540351473E2;9,623114274E0;1,152673847E0
3,678541601E2;5,233650146E1;4,869257028E0;1,236967087E0;9,040197580E-1;3,494041642E2;8,610970522E0;1,687041806E0
3,688541538E2;5,233650462E1;4,869222777E0;1,284886541E0;1,036833608E0;3,441991524E2;7,047228520E0;2,194750293E0
3,698541468E2;5,233653059E1;4,869236912E0;1,121329359E0;1,177682319E0;3,525000973E2;6,545616112E0;2,330948467E0
3,708541410E2;5,233653141E1;4,869230945E0;1,266249537E0;1,116968596E0;3,514933109E2;6,201869499E0;2,478123107E0
3,718541346E2;5,233656171E1;4,869213362E0;1,315525266E0;1,327715157E0;3,513596660E2;5,647925182E0;2,676439665E0
3,728548901E2;5,233658196E1;4,869249839E0;1,206606328E0;1,647583872E0;3,555678974E2;5,316833420E0;2,787356603E0
3,738548956E2;5,233659460E1;4,869248976E0;6,371685769E-1;8,823009329E-1;3,547826639E2;5,122163598E0;2,852314054E0
3,748548907E2;5,233660627E1;4,869256942E0;1,098899527E0;9,681221364E-1;3,593644454E2;5,070714987E0;2,878895512E0
3,758548948E2;5,233662449E1;4,869259784E0;1,505596017E0;9,372009315E-1;2,313335379E0;5,081911611E0;2,866218518E0
3,768548954E2;5,233663537E1;4,869268210E0;1,699039232E0;1,002519218E0;5,413897676E0;5,100799269E0;2,819524874E0
3,778548856E2;5,233664549E1;4,869272852E0;1,290850785E0;1,011682341E0;6,106702083E0;5,133040044E0;2,760039868E0
3,788548827E2;5,233665386E1;4,869283656E0;1,343295232E0;9,739289225E-1;6,795421017E0;5,126257665E0;2,747001891E0
3,798548837E2;5,233666794E1;4,869279055E0;1,461513630E0;1,037059657E0;4,421031760E0;5,058330347E0;2,870162213E0
3,808548766E2;5,233668387E1;4,869288756E0;1,289429946E0;1,303757397E0;4,031008345E0;5,064195046E0;2,859801666E0
3,818548813E2;5,233669456E1;4,869294044E0;1,463353882E0;1,398650346E0;3,095631650E0;5,094263847E0;2,805888967E0
3,828548838E2;5,233670921E1;4,869281634E0;1,302575389E0;1,376751895E0;3,568587186E2;5,100702129E0;2,794168002E0
3,838548778E2;5,233670574E1;4,869286862E0;1,346695812E0;7,698178942E-1;3,524949673E2;5,147898039E0;2,706230369E0
3,848548826E2;5,233671118E1;4,869290493E0;1,286112775E0;6,297142941E-1;3,556801479E2;5,138951132E0;2,723181649E0
3,858548851E2;5,233673175E1;4,869283422E0;1,393369013E0;1,024700980E0;3,570242204E2;5,049032555E0;2,886487015E0
3,868548763E2;5,233673923E1;4,869287966E0;1,612049599E0;9,098806047E-1;3,579787870E2;5,028036733E0;2,922906712E0
3,878548672E2;5,233672986E1;4,869288600E0;1,637497197E0;6,024484254E-1;3,548362002E2;5,036785315E0;2,907805139E0
3,888548586E2;5,233672491E1;4,869279842E0;1,688081861E0;2,735838304E-1;3,549984476E2;5,068530268E0;2,852111140E0
3,898548499E2;5,233672885E1;4,869268960E0;1,743035132E0;3,327692931E-1;3,549984394E2;5,125454153E0;2,748500821E0
3,908548423E2;5,233674819E1;4,869263378E0;1,725525197E0;8,480486116E-1;3,597301586E2;5,067000012E0;2,854828876E0
3,918548332E2;5,233676593E1;4,869271673E0;1,759954012E0;1,115125345E0;7,496277043E0;5,072271941E0;2,845451527E0
3,928548255E2;5,233677660E1;4,869258821E0;1,608251650E0;9,907766783E-1;2,608617205E0;5,084753375E0;2,823086989E0
3,938548172E2;5,233678763E1;4,869264749E0;1,596286531E0;9,798971207E-1;6,827529636E0;5,152246363E0;2,697942633E0
3,948548100E2;5,233681224E1;4,869273410E0;1,879445508E0;1,288074484E0;8,085339732E0;5,184741867E0;2,634955181E0
3,958548020E2;5,233683000E1;4,869266779E0;1,633158945E0;1,291561307E0;5,304040398E0;5,237740167E0;2,527966570E0
3,968547939E2;5,233683549E1;4,869261544E0;1,626033098E0;1,090391674E0;1,773336125E0;5,207148012E0;2,590395069E0
3,978547864E2;5,233685465E1;4,869243010E0;1,677643391E0;1,155566236E0;3,542669552E2;5,212427199E0;2,579755749E0
3,988547786E2;5,233686685E1;4,869236886E0;1,677421880E0;1,137997616E0;3,527025130E2;5,276371700E0;2,446311247E0
3,998547713E2;5,233687716E1;4,869233725E0;1,463092948E0;1,087072416E0;3,521902548E2;5,413901612E0;2,124666177E0
4,008547637E2;5,233688956E1;4,869228344E0;1,426935097E0;1,180862070E0;3,517907032E2;5,503084253E0;2,102080546E0
4,018547561E2;5,233689145E1;4,869222391E0;1,424637577E0;9,390009493E-1;3,495295017E2;6,071682508E0;1,889080822E0
4,028547485E2;5,233690210E1;4,869220989E0;1,161413364E0;9,874761105E-1;3,498837530E2;6,332704386E0;1,891632120E0
4,038547407E2;5,233690727E1;4,869226111E0;1,404041964E0;8,824880014E-1;3,537667053E2;6,640527192E0;1,838874539E0
4,048547341E2;5,233691075E1;4,869210188E0;1,293287143E0;8,740159216E-1;3,469783722E2;7,017957904E0;1,609823469E0
4,058547268E2;5,233687978E1;4,869146167E0;1,332341709E0;9,329078616E-1;3,209692155E2;6,550021648E0;1,821263193E0
4,068547195E2;5,233688952E1;4,869150213E0;1,515688378E0;8,313619128E-1;3,253540772E2;7,028976115E0;1,561268681E0
4,078547124E2;5,233689801E1;4,869152071E0;9,814661276E-1;8,285332031E-1;3,297666153E2;6,881286409E0;1,538945833E0
4,088547049E2;5,233691129E1;4,869125163E0;1,366470157E0;9,881682267E-1;3,254276534E2;7,139442502E0;1,347984836E0
4,098546984E2;5,233690136E1;4,869077732E0;1,511958417E0;1,111650453E0;3,115202921E2;7,051484424E0;1,460995231E0
4,108546911E2;5,233691797E1;4,869061535E0;1,647785207E0;1,210569176E0;3,162870205E2;7,129409923E0;1,439438037E0
4,118546836E2;5,233689782E1;4,869016789E0;1,550953914E0;1,080851562E0;3,023749595E2;7,188144603E0;1,412697598E0
4,128546773E2;5,233690341E1;4,869006162E0;1,383134482E0;9,443692871E-1;3,028277683E2;7,550752465E0;1,175954255E0
4,138546698E2;5,233685639E1;4,868944037E0;1,290185071E0;9,052435647E-1;2,679906560E2;7,402970744E0;1,311960615E0
4,148546637E2;5,233680569E1;4,868867752E0;1,695991888E0;1,131954961E0;2,487029769E2;6,967660656E0;1,591897447E0
4,158546569E2;5,233681850E1;4,868850232E0;1,526697558E0;9,587422203E-1;2,600548333E2;7,220030437E0;1,519046296E0
4,168546497E2;5,233682245E1;4,868779518E0;1,550742687E0;1,238888787E0;2,734178860E2;6,523316015E0;1,816498410E0
4,178546423E2;5,233683605E1;4,868732463E0;1,652494846E0;9,230166561E-1;2,974792174E2;6,150246318E0;1,870713287E0
4,188546358E2;5,233684576E1;4,868717631E0;1,096991254E0;8,358649103E-1;3,063267927E2;6,254261930E0;1,896143675E0
4,198546292E2;5,233684407E1;4,868688960E0;1,209981394E0;7,337612484E-1;3,084111450E2;6,160239515E0;1,907824169E0
4,208546225E2;5,233685571E1;4,868649723E0;1,577505242E0;8,170110598E-1;3,137100615E2;6,153076767E0;1,847323761E0
4,218546160E2;5,233687670E1;4,868593371E0;1,604703304E0;8,667634032E-1;3,186702280E2;5,911261577E0;1,843105898E0
