"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
5,883467374E0;1,408376455E0;-3,150758743E-1;3,063526154E-1
5,982140474E0;1,995295048E0;-2,141438484E0;2,461176395E0
6,080837477E0;-1,623269320E0;-8,549840450E-1;3,228660107E0
6,179525671E0;-1,425875664E0;3,396850109E0;2,594980717E0
6,278210407E0;-5,143984556E-1;1,474547386E0;7,614855766E-1
6,376880442E0;2,289127350E0;-1,532542229E0;-1,651545048E0
6,475567660E0;1,909790158E0;-1,160940170E0;-2,415366173E0
6,574262945E0;9,566292763E-1;-3,024317741E0;-1,651518822E0
6,672942369E0;2,280974388E-1;9,633822441E-1;1,813282967E0
6,771632641E0;2,020351171E0;-1,545354366E0;-2,548849106E0
6,870315128E0;2,782977581E0;-5,601201057E-1;2,364621162E-1
6,968979111E0;2,360216379E0;-1,207370758E0;-1,486988068E-1
7,067674843E0;-3,705671787E0;1,137456656E0;5,559797287E0
7,166359049E0;-4,980301857E-2;1,883386374E0;5,018609047E0
7,265044435E0;-7,312738895E-1;6,259346008E-2;4,302759171E-1
7,363739324E0;2,266020775E0;-1,568937778E0;-4,413609505E-1
7,462412016E0;1,016758680E-1;-7,634868622E-1;-1,561316967E0
7,561109497E0;2,135540485E0;-1,372263432E0;-3,159404755E0
7,659800468E0;2,313048840E0;-1,988689899E0;1,227655411E0
7,758478643E0;2,150389671E0;1,462447643E0;2,791246891E0
7,857185330E0;3,857092857E-1;-1,648061275E0;8,903512955E-1
7,955834187E0;-1,367029667E0;1,198715925E0;3,763194561E0
8,054530763E0;-1,294429779E0;2,657361031E-1;1,370539665E0
8,153218123E0;-6,968274117E-1;2,775160551E0;2,265250683E0
8,251900998E0;-1,819300652E-2;-1,020578861E0;1,966032982E-1
8,350584492E0;2,258805990E0;-1,812458038E0;-1,364274979E0
8,449249758E0;1,224679232E0;2,969484329E-1;-1,219487667E0
8,547953505E0;-3,247971535E-1;-2,519171715E0;-1,097011566E-2
8,646640407E0;-5,269808769E-1;-1,069860935E0;3,578147888E-1
8,745311400E0;1,123393774E0;2,131447315E0;-3,189420700E-1
8,844007986E0;2,617699862E0;-2,436381340E0;-2,958039761E0
8,942681013E0;-1,678582311E0;3,018210411E0;3,196895599E0
9,041373969E0;-2,543083668E0;2,435992718E0;-5,733623505E-1
9,140060037E0;-1,108239651E0;2,336781025E0;1,270750523E0
9,238745251E0;-1,684653044E0;8,398399353E-1;2,854729176E0
9,337427667E0;1,699597955E0;-3,320833206E0;3,595957756E-1
9,436103429E0;1,473754764E0;-1,486101151E-1;-6,957960129E-1
9,534784198E0;1,449823618E0;-5,286979675E-2;1,221278191E0
9,633508535E0;2,038423538E0;-2,102264881E0;-9,559431076E-1
9,732169906E0;3,164279461E-1;-1,343525887E0;5,597944260E-1
9,830855230E0;2,359708309E0;-5,796980858E-1;3,239498138E-1
9,929525083E0;1,350528002E0;-4,152322769E0;1,525083542E0
1,002821144E1;-1,907043815E0;-2,530929089E0;6,354522705E0
1,012691520E1;-3,132200956E0;1,048844576E0;4,774816513E0
1,022557909E1;1,543610811E0;8,090722561E-1;-2,163406372E0
1,032427905E1;-3,669725657E-1;7,587623596E-2;3,662938595E0
1,042293566E1;3,251944542E0;-4,364924431E-1;3,822973967E0
1,052163494E1;4,063126564E0;-4,555476189E0;-5,596318722E0
1,062031779E1;1,697755337E0;-1,493930817E-3;1,310286999E0
1,071901475E1;1,199217200E0;-2,718424797E0;2,026282310E0
1,081769722E1;6,160485744E-2;5,060505867E-1;1,368601799E0
1,091636824E1;6,619863510E-1;2,453570366E-1;1,180934906E-2
1,101506563E1;1,315516591E0;-4,032649994E0;1,822639465E0
1,111374996E1;-1,705119610E-1;9,454298019E-2;3,589165688E0
1,121244123E1;1,116812468E0;-2,222633362E-1;2,714073181E0
1,131111124E1;-2,107040882E-1;2,229911804E0;3,017764091E0
1,140978976E1;1,349841356E0;-1,836539268E0;1,101198673E0
1,150848571E1;3,748330355E0;-1,305248737E0;2,125330210E0
1,160717058E1;1,846124053E0;-4,964252472E0;-1,948373795E0
1,170584120E1;3,526027203E-1;-2,634897232E-1;-1,100990772E0
1,180453678E1;2,152926683E0;-4,885520935E-1;2,311869383E0
1,190321006E1;1,742713690E0;-8,867402077E-1;-1,784255028E0
1,200190589E1;9,042370319E-1;1,181016922E0;1,619527817E0
1,210059062E1;-2,024919987E0;1,467988729E0;1,345123291E0
1,219927592E1;-6,135256290E-1;-1,115113974E0;7,825412750E-1
1,229795889E1;-1,295648336E0;1,387059927E0;2,435395718E0
1,239663032E1;-1,724831343E0;3,735331774E0;2,167969227E0
1,249532661E1;1,613449574E0;-4,163738728E0;-1,905838966E0
1,259400981E1;1,906217813E0;-3,518135071E0;1,076062202E0
1,269269409E1;1,663572311E0;2,885284424E-1;-1,200727940E0
1,279137884E1;-2,124140263E-1;-1,738196373E0;-2,683358192E-1
1,289004746E1;2,265132427E0;-4,778947830E-1;-1,667329788E0
1,298873854E1;1,928773165E0;-2,580098152E0;2,006096840E0
1,308742660E1;-1,297350168E0;-3,652672291E0;2,618538380E0
1,318611197E1;-4,304632187E0;4,439952850E0;7,393499851E0
1,328479832E1;3,391387224E0;1,303371191E0;-6,258793831E0
1,338346852E1;-3,331403017E0;3,768516064E0;1,832924843E0
1,348216577E1;-2,663207054E-1;-1,425346375E0;1,310595036E0
1,358083603E1;4,326791763E0;-4,377320290E0;-5,636449337E0
1,367952886E1;6,205220699E0;-1,142936707E0;-2,756427765E0
1,377821711E1;-1,065973759E0;-5,039339066E0;-6,476693153E-1
1,387688663E1;-4,119555473E0;4,421056271E0;5,190992355E-2
1,397557065E1;2,536810398E0;-4,134618282E0;-4,302429199E0
1,407425365E1;-2,197471142E0;1,928395987E0;4,127771854E0
1,417293695E1;-7,819952965E-1;8,998367786E-1;3,126492023E0
1,427163087E1;-1,478733778E0;1,143460751E0;8,258700371E-1
1,437030534E1;2,145628929E-1;5,012210846E0;9,009790421E-1
1,446900030E1;1,815929890E0;6,892824173E-1;-1,563469887E0
1,456768747E1;-3,071188927E-2;6,405844688E-1;4,980545044E-1
1,466636787E1;3,207306862E0;-4,090551376E0;-4,258753777E0
1,476505134E1;2,652165890E0;1,717109680E-1;-3,030838013E0
1,486372121E1;-1,022271991E0;8,082790375E-1;-2,246582031E0
1,496241871E1;2,529018402E0;-1,873825550E0;-4,345718384E0
1,506108156E1;1,683054447E0;-1,011721134E0;1,415697098E0
1,515978871E1;-2,756664753E-1;-6,402735710E-1;1,128554344E-1
1,525846573E1;-1,426693439E0;1,278903961E0;-5,911045074E-1
1,535713853E1;-2,143021107E0;1,737698555E0;2,526050091E0
1,545583282E1;-1,163573742E0;8,797569275E-1;2,425034046E0
1,555451620E1;-4,771144390E-1;-5,378680229E-1;1,070022583E-1
1,565320163E1;-6,640868187E-1;-1,198207855E0;-6,749157906E-1
1,575188255E1;-3,904706955E0;-4,303711891E0;9,844272137E-1
1,585055448E1;-2,561859608E0;1,142723560E0;5,143756866E0
1,594923920E1;-3,065205097E0;4,759569168E-1;1,352544308E0
1,604793696E1;-2,317409039E0;3,018176556E0;-1,762809753E-1
1,614661679E1;-6,514792442E-1;-3,071503639E-1;-2,540313244E0
1,624530021E1;3,952503204E-3;-4,297804832E-1;-5,530957699E0
1,634396872E1;-2,053058386E0;6,478454590E0;-6,104869843E-1
1,644265037E1;-1,317951679E0;3,764999390E0;-7,173910141E-1
1,654132440E1;-2,163858175E0;-5,686741352E0;-3,194395065E0
1,664003242E1;4,361386299E-1;6,420183182E0;-1,155511189E1
1,673871342E1;4,965707779E0;-1,973631859E0;-6,106105804E0
1,683738530E1;-1,399117231E0;1,060496330E0;1,269380569E0
1,693606155E1;1,122922421E0;-5,267527103E0;-5,408447266E0
1,703476249E1;-4,570417404E-1;-7,482733727E-1;2,467959404E0
1,713343488E1;-1,583410501E0;-1,604265213E0;1,955789089E0
1,723212960E1;-8,068521023E-1;-2,045686245E0;2,803014755E0
1,733079897E1;-1,950035572E0;-8,415901661E-1;3,912379742E0
1,742948412E1;-1,862160206E0;2,238899946E0;4,113164902E0
1,752816691E1;2,231246948E0;1,947000504E0;-1,870548725E0
1,762684933E1;-5,309574604E-1;-7,681432724E0;4,407799721E0
1,772554325E1;1,784950972E0;-1,573335648E0;-2,614561081E0
1,782421303E1;-3,050642014E-1;-2,658263683E0;-1,799896240E0
1,792292334E1;1,519236088E0;-3,776070595E0;-9,796142578E-1
1,802159188E1;2,564578056E-1;-2,162380219E0;2,319600582E0
1,812027540E1;-1,821605921E0;-5,291461945E-1;2,324534893E0
1,821894918E1;-3,880824566E0;1,901707053E0;3,905839443E0
1,831762872E1;-5,248422623E-1;2,204795837E0;5,588717461E-1
1,841632435E1;3,797578812E-2;2,549805641E-1;-1,061557770E0
1,851497923E1;1,649986029E0;-1,453126907E0;-1,467390060E0
1,861369019E1;6,539127827E-1;-2,860774994E-1;-1,809606075E0
1,871237083E1;1,208296299E0;5,378971100E-1;9,885528088E-1
1,881104234E1;1,262087107E0;-2,468639851E0;1,655704975E0
1,890973315E1;2,379480839E0;-1,841103554E0;1,428413391E-1
1,900842079E1;1,441121101E-1;-1,820951462E0;1,464041233E0
1,910709096E1;-1,332364559E0;-7,028913498E-1;4,133276463E0
1,920578088E1;-1,024093151E0;3,526494741E0;3,314727306E0
1,930445488E1;-8,903284073E-1;1,188104153E0;2,013829708E0
1,940315137E1;2,244642258E0;-2,401211262E0;7,896666527E-1
1,950183191E1;2,989543915E0;-3,058676720E0;-3,493773937E0
1,960051658E1;1,644066811E0;4,122714996E-1;-1,098003387E-1
1,969919970E1;-9,915788174E-1;-1,966133118E-1;1,359661579E0
1,979786788E1;-2,329583168E-1;5,548667908E-2;-4,041199684E-1
1,989656484E1;1,261648655E0;-1,044988632E-2;8,212413788E-1
1,999523245E1;2,723254919E0;-1,033826351E0;6,955142021E-1
2,009391614E1;2,141365290E0;-2,445740700E-1;6,730046272E-1
2,019259929E1;3,383323908E0;-7,972685337E0;-3,534507275E0
2,029127165E1;1,083551884E0;4,406683445E0;1,040997505E0
2,038997252E1;2,106544971E0;8,408021927E-2;-2,644762516E0
2,048865965E1;5,109307289E0;-1,161906719E0;1,793467999E0
2,058734446E1;-1,731260300E0;-8,638455868E-1;5,801801205E0
2,068601106E1;1,069821358E0;1,750393152E0;3,463829517E0
2,078469286E1;2,301929951E0;-1,865806103E0;5,842727661E0
2,088337662E1;2,973479748E0;2,996495724E0;-1,969804764E0
2,098206010E1;3,750562668E0;-6,987085819E0;-1,710925102E-1
2,108074198E1;3,581197500E0;-2,413105488E0;1,766495705E-1
2,117942484E1;1,605526209E0;-1,526889324E0;-1,905437946E0
2,127811006E1;2,206408978E0;-1,233766556E0;2,265199184E0
2,137678848E1;1,410992146E0;-1,238154888E0;4,211225510E-1
2,147548384E1;1,234083891E0;-1,569458008E0;2,923830032E0
2,157416738E1;1,058325529E0;-2,178676367E0;2,711203098E0
2,167284581E1;2,233011723E-1;2,225010395E-1;3,050403118E0
2,177151606E1;-4,830770493E-1;1,399211884E0;-4,444370270E-1
2,187021947E1;2,279708385E-1;1,948982000E0;2,753200054E0
2,196888929E1;1,801659584E0;-1,295650959E0;4,496767998E0
2,206757456E1;1,686308384E0;-3,300104618E0;1,485684872E0
2,216624466E1;2,668351173E0;-1,813378334E0;2,046957016E0
2,226492689E1;1,207802892E0;9,517860413E-2;3,440811396E0
2,236362035E1;1,923025370E0;-1,974986076E0;-1,362036228E0
2,246230389E1;4,657967091E0;-2,209530830E0;-2,012121201E0
2,256098348E1;-2,188350201E0;1,285874844E0;2,625721455E0
2,265965529E1;4,959403038E0;-2,500374317E0;-2,070093155E0
2,275833734E1;-2,314829111E0;2,372370243E0;5,329990387E0
2,285703342E1;1,634352684E0;3,492665291E-1;1,574225903E0
2,295571529E1;1,108542442E0;5,568065643E-1;-3,347154140E0
2,305439966E1;-2,004604816E0;3,196560621E0;-1,693883896E0
2,315308272E1;-2,939846516E-1;1,041162968E0;-3,956978798E0
2,325174747E1;3,565247059E-1;-2,494832993E0;-1,111406326E0
2,335044784E1;1,263823032E0;-3,432455063E-1;-5,530463219E0
2,344914330E1;-2,584232092E0;1,557096481E0;3,010781527E0
2,354780403E1;5,468192101E-1;-1,787700176E0;-4,756994247E-1
2,364651262E1;6,195020676E-2;-2,060732841E-1;5,617575645E-1
2,374515662E1;8,131494522E-1;-2,668650150E0;-9,583320618E-1
2,384387218E1;-5,916697979E-1;-2,152099133E0;2,602485657E0
2,394256055E1;-1,687690020E0;3,827114105E0;5,340608597E0
2,404122127E1;2,418107033E0;-1,097049713E-1;2,349839687E0
2,413991794E1;-2,427465916E-1;-6,775412560E-1;-2,434656620E0
2,423856604E1;7,100200653E-1;-3,079611778E0;-3,412689686E0
2,433726563E1;-2,556699991E0;-2,208226204E0;-2,234657288E0
2,443594262E1;1,954076290E0;2,590410233E0;-1,290798187E0
2,453469152E1;1,132719278E0;-2,915764332E0;1,785078049E0
2,463333452E1;-1,193485498E0;6,971549988E-1;3,302094936E0
2,473197319E1;-1,634613991E0;1,056507587E0;2,742791176E-1
2,483069180E1;1,328729153E0;4,284772873E-1;-1,265660286E0
2,492935669E1;-3,541905403E0;1,140197754E0;7,170572281E-1
2,502806016E1;-4,915367603E0;4,550549507E0;5,326933861E-1
2,512673936E1;-3,628039360E-1;-4,848527908E-2;1,198628902E0
2,520893611E1;8,733355999E-1;2,419953346E0;-1,771450043E-2
2,530765073E1;2,438442707E0;-4,997394562E0;-1,274093151E0
2,540634066E1;1,017113447E0;-5,661046982E0;-2,320079565E0
2,550501451E1;9,509468079E-1;-1,736907959E-1;1,177901745E0
2,560370119E1;-1,807246208E-1;-3,808307648E-1;1,298449516E0
2,570234470E1;-1,331022501E0;-4,701403618E0;-5,523033142E-1
2,580104121E1;-3,554675102E0;-1,362333775E0;4,257657051E0
2,589974798E1;-3,495315790E0;6,382769585E0;5,362912655E0
2,599840708E1;-2,548340559E0;-4,841636658E0;-5,863814354E-1
2,609710058E1;-3,282491446E0;6,022591591E0;-7,589702606E-1
2,619575143E1;1,030611753E0;3,186460495E0;-2,660132408E0
2,629447241E1;2,109789848E0;-7,865266800E-1;-3,860131264E0
2,639314370E1;-3,089644909E-1;-7,507217407E0;-1,412765026E0
2,649182632E1;-1,716000557E0;-2,110867500E0;1,161984682E0
2,659051102E1;8,534049988E-2;1,401556969E0;5,320167542E-1
2,668915753E1;-8,733193874E-1;1,075483322E0;-1,749665737E0
2,678785252E1;-4,003520012E-1;3,995394707E-1;3,343394279E0
2,688653076E1;-2,477284908E0;-4,528800964E0;6,227365494E0
2,698523668E1;-7,840042114E-1;-6,230573654E-1;5,068773270E0
2,708390768E1;2,111272812E0;-4,330806732E-1;8,039610863E0
2,718256510E1;1,856272936E0;1,088452339E0;-1,322041988E0
2,728125657E1;1,063084126E0;2,387046814E-3;4,536368370E0
2,737994239E1;6,166207790E-1;-2,987407684E0;1,422524452E-1
2,747864996E1;-1,654503584E0;-1,170130730E0;2,073912621E-1
2,757732030E1;5,683829308E0;-4,971550941E0;-2,441031933E0
2,767597186E1;-1,057884216E0;-1,045532703E0;4,371098042E0
2,777470518E1;-1,565070152E-1;-3,770092487E0;3,227428436E0
2,787336593E1;-3,032410622E0;3,488706350E0;4,479950905E0
2,797204870E1;8,108630180E-1;1,274669886E0;1,544191360E0
2,807072969E1;-1,941422939E0;-1,637663364E0;3,594217062E0
2,816936684E1;2,383905888E0;2,544424057E0;5,820442200E0
2,826804079E1;-1,065497160E0;1,380351543E0;-3,465645313E-1
2,836678407E1;5,859861374E-1;1,849269867E0;-2,731017351E0
2,846543707E1;-8,170995712E-1;-5,810651779E-1;1,036023140E0
2,856411274E1;-4,206118584E-1;-3,063506603E0;2,361527443E0
2,869567598E1;-2,585424900E0;-9,537496567E-1;2,557254314E0
2,879436908E1;1,523415565E0;-5,039596558E-1;-1,278388023E0
2,889306756E1;-6,593157291E0;-8,562326431E-3;6,610069752E0
2,899175274E1;-1,712688923E0;9,946637154E-1;3,631820679E-1
2,909043357E1;-3,348068476E0;8,753709793E-1;5,241384506E-1
2,918908138E1;-1,734763384E0;2,006483078E-1;-2,635703802E0
2,928779533E1;3,039783001E0;-1,895094872E0;-3,431157112E0
2,938645741E1;-1,343186140E0;-9,787559509E-1;-2,113428116E-1
2,948516351E1;8,521189690E-1;-2,503691196E0;-1,897587776E-1
2,958383770E1;7,672924995E-1;-4,514699936E0;-1,452970505E-2
2,968248573E1;-1,928992271E-1;-7,990078926E-1;2,206429482E0
2,978120119E1;-2,797637939E0;5,436069965E0;3,759847164E0
2,987988184E1;-3,958313465E0;5,774128914E0;-2,180808067E0
2,997856595E1;-1,410834789E0;1,847888947E0;-1,589851856E0
3,007723141E1;2,136662483E0;1,798079014E0;-9,816479683E-1
3,017589081E1;4,923564911E0;-6,668317795E0;2,368116379E0
3,027458245E1;6,295611858E-1;-3,693270683E0;1,653709412E-1
3,037327169E1;-6,004023552E-1;5,626568794E-1;-6,717510223E-1
3,047194299E1;2,757658005E0;-7,025842190E0;-4,580267906E0
3,057065534E1;-7,219467163E-1;2,421364784E-1;4,035371304E0
3,066929388E1;-1,174436808E0;4,509176731E0;-5,415654182E-1
3,076799498E1;-3,330232143E0;1,445048332E0;2,387550354E0
3,086669218E1;-3,654278278E0;4,870841026E0;5,256671429E0
3,096537023E1;-1,113171101E0;-1,192455292E0;-5,335755348E0
3,106402947E1;-9,699013233E-1;2,007012844E0;9,373784065E-1
3,116269753E1;9,346344471E-1;-2,475365639E0;2,666830063E0
3,126137242E1;2,890698910E-1;-9,539442062E-1;-6,341782570E0
3,136009703E1;-1,664798260E-1;-9,489583969E-1;2,138357162E0
3,145877740E1;-1,732518911E0;-1,316169739E0;-2,705288410E0
3,155745573E1;-8,405733109E-2;-2,910452843E0;-9,717464447E-3
3,165610059E1;-2,067524433E0;1,136882305E0;3,587350845E-1
3,175479274E1;-8,379545212E-1;2,202440500E0;2,493894577E0
3,185349538E1;-2,470710754E0;1,422050476E0;-1,460557461E0
3,195216205E1;1,529432297E0;5,989465714E-1;-2,017647743E0
3,205083319E1;2,977299690E-2;1,366558075E0;8,811960220E-1
3,214950505E1;9,838044643E-1;2,743959427E-1;-5,079374313E-1
3,224821775E1;-1,297790289E0;-4,915895462E-1;-9,521794319E-1
3,234689562E1;9,371328354E-1;-5,881865978E0;1,526850224E0
3,244564139E1;-9,784808159E-1;-1,158561707E-1;1,668980122E0
3,254425732E1;-4,402418137E-1;-1,301506996E0;9,816989899E-1
3,264290667E1;-4,544016361E0;6,921305656E-1;5,869939804E0
3,274162052E1;2,235766888E0;-2,283117294E0;2,805198669E0
3,284030958E1;-2,530694485E0;1,731462479E0;-7,361540794E-1
3,293898193E1;2,079775333E-1;-1,139626503E0;-5,433671951E0
3,303766621E1;3,043675661E0;-3,652988434E0;-6,941955090E0
3,313630967E1;5,326685905E0;-5,606298447E-1;-5,013761520E0
3,323502304E1;-1,187938929E0;5,102543831E-1;2,058172464E0
3,333371360E1;5,852794647E0;-7,137865067E0;-2,419451237E0
3,343238505E1;-1,743565083E0;-1,439480305E0;2,998382568E0
3,353106646E1;-1,942050457E0;1,994679928E0;1,444284916E0
3,362971184E1;-7,508425713E0;3,153054476E0;6,113796711E0
3,372842278E1;-1,983213425E-2;-1,490098000E0;1,615171909E0
3,382711714E1;1,375532150E-1;2,019612312E0;2,817211628E0
3,392577330E1;7,092382431E0;-3,968220711E0;-6,403926849E0
3,402446298E1;3,154437542E-1;1,589000702E0;9,832975864E-1
3,412311441E1;2,306325436E0;-2,217976570E0;-1,313935280E0
3,422182493E1;4,320002556E0;-2,062695503E0;9,994659424E-1
3,432051410E1;1,098969460E0;-1,089942932E0;3,362708569E0
3,441915400E1;2,438695431E0;-3,517496109E0;-3,933454037E0
3,451785102E1;-2,582098246E0;4,227057934E0;6,266961098E-1
3,461651767E1;-6,481881142E-1;6,141339302E0;-7,784485817E0
3,471523087E1;9,934735298E-1;9,312567711E-1;-1,750591278E0
3,481389062E1;3,673034191E0;-1,027519226E0;-7,031409740E-1
3,491256204E1;-3,629342556E0;-5,123434067E0;1,734704852E0
3,501127157E1;4,892699718E-1;-3,595022202E0;-3,695627928E0
3,510992075E1;3,097691536E-1;-4,135470390E-1;-5,534193516E0
3,520858189E1;8,823194504E-1;-2,144810200E0;-3,128387451E0
3,530731427E1;4,003850460E0;-5,319073200E-1;2,588829994E-1
3,540599161E1;-5,441613197E0;2,216624737E0;6,916485310E0
3,550470574E1;8,320369720E-1;4,192089081E0;1,524358273E0
3,560332175E1;3,917379379E-1;8,629393578E-1;4,377219677E0
3,570203577E1;1,749083996E-1;1,196903706E0;-1,565882206E0
3,580071685E1;4,135963440E0;-4,725028992E0;-4,513870716E0
3,589939968E1;2,060210705E-1;-1,681663513E0;-1,520240307E-1
3,599807698E1;1,040554047E-2;-8,993277550E-1;5,982377529E-1
3,609672475E1;2,257375240E0;-3,515755177E0;-4,190591335E0
3,619543260E1;1,319707394E0;-2,758100510E0;-1,036540985E0
3,629411994E1;-5,485239983E0;-1,835827827E-1;5,368795872E0
3,639278434E1;-8,600154877E0;2,972625732E0;3,410188437E0
3,649147388E1;-9,056944847E-1;-4,882954597E0;4,519724846E0
3,659012604E1;-3,739855289E-1;1,495547295E0;4,158639908E0
3,668884035E1;1,559882164E-1;-3,941349030E0;-2,326236248E0
3,678751957E1;-2,323431730E0;1,450444698E0;2,640436649E0
3,688619353E1;3,205910206E0;-4,894882202E0;-2,084104538E0
3,698486666E1;2,396069050E0;-1,412289143E0;2,949893475E0
3,708352727E1;1,408180237E0;8,643734455E-1;1,589809895E0
3,718222733E1;-1,646214247E0;-3,030251741E0;2,143167973E0
3,728090419E1;3,561163425E0;2,851776123E0;2,474341869E0
3,737960367E1;-6,238088608E-1;-7,361941338E-1;4,270710945E0
3,747824233E1;3,171177387E0;-4,828134060E0;-9,294166565E-1
3,757693042E1;5,399706841E0;-1,548927307E0;-7,429018021E0
3,767563320E1;3,593066692E0;-4,163620949E0;-3,181187630E0
3,777431137E1;7,871279716E-1;-3,448366165E0;1,957799673E0
3,787300080E1;2,075324535E0;-1,269552231E0;2,128307104E0
3,797166107E1;2,523131847E0;-3,074429989E0;-2,814372063E0
3,807033164E1;-4,335603714E0;1,287827253E0;2,901701450E0
3,816904910E1;-2,710701466E0;-1,346435070E0;2,500473976E0
3,826772222E1;-3,889166355E0;5,957662582E0;3,728056908E0
3,836640566E1;1,495051384E0;-1,554024220E0;5,378519058E0
3,846506814E1;4,100513458E-1;1,363200665E0;1,238610744E0
3,856373286E1;-4,114246368E-1;-2,480854034E0;-1,767512083E0
3,866245690E1;-3,212161064E-1;-7,634391785E-1;-2,664815903E0
3,876116608E1;4,214880466E0;-4,035438538E0;-3,947210312E-1
3,885980793E1;4,812231064E-1;-1,248650074E0;4,313445568E0
3,895848036E1;-2,365471363E0;4,265298843E-1;3,605942249E0
3,905713338E1;-3,423276424E0;2,060986519E0;3,342340946E0
3,915588690E1;-3,745303869E0;1,808223009E0;1,990362167E0
3,925457072E1;1,485771179E0;-1,630044460E0;5,175947189E0
3,935319658E1;1,886263132E0;1,175729275E0;-3,218212843E0
3,945189627E1;1,174424648E0;-2,704793930E0;-2,713883877E0
3,955053371E1;-2,418677568E0;1,226707935E0;6,778197289E-1
3,964923309E1;6,834414959E0;-9,430414200E0;-4,402076721E0
3,974791490E1;4,132833481E0;-1,902780533E-1;3,672100306E0
