"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1,731614258E1;9,583386779E-2;1,123008013E0;6,933026314E-1
1,741664458E1;2,715982914E0;-1,235176444E0;1,443822831E-1
1,751714658E1;3,794183433E-1;-4,060706794E-1;-7,425895929E-1
1,761764758E1;1,682917476E-1;-7,128782868E-1;-1,207927704E0
1,771814958E1;3,333504796E-1;-4,333188534E-1;1,269337833E-1
1,781865158E1;9,246356785E-2;6,183767691E-2;-3,820641637E-1
1,791915358E1;-1,219691560E-1;4,415638745E-1;-1,160015225E0
1,801965458E1;-1,073445201E0;-8,931310773E-1;1,340265945E-2
1,812015638E1;3,347287178E-1;2,261196226E-1;1,952782035E0
1,822065838E1;-4,059585631E-1;6,868222356E-1;6,317375898E-1
1,832116038E1;-1,141268373E0;5,556542873E-1;3,112176666E-3
1,842166138E1;-7,862284780E-3;5,804274082E-1;2,251160294E-1
1,852216338E1;6,735112667E-1;1,226263762E0;1,061025739E0
1,862266537E1;2,126850605E0;-1,565409899E0;1,183821410E-1
1,872316738E1;-2,542633936E-2;6,569120884E-1;-1,337338924E0
1,882366938E1;5,915769339E-1;-3,515802622E-1;-9,045296311E-1
1,892417038E1;8,301866800E-2;-6,934071332E-2;1,299885809E-1
1,902467238E1;7,876446843E-2;-2,660111897E-2;-4,415026307E-1
1,912517371E1;-1,526086569E0;2,248210311E-1;-6,239020824E-1
1,922567571E1;-1,119436383E0;-9,030515552E-1;3,908081651E-1
1,932617771E1;-3,045731410E-2;-1,422387213E-1;1,664230704E0
1,942667971E1;-3,294540644E-1;-2,706581354E-1;7,180186510E-1
1,952718171E1;-1,130205989E0;3,707059026E-1;-1,355616152E-1
1,962768271E1;-1,929251403E-1;6,571331024E-1;1,690366566E-1
1,972818471E1;2,951126099E-1;8,076557517E-1;8,420273662E-1
1,982868671E1;2,151475906E0;-2,126934290E0;-1,865018606E-1
1,992918871E1;-4,286747798E-2;-2,958868146E-1;-1,099673867E0
2,002969071E1;2,547422647E-1;-9,895489216E-1;-1,124715567E0
2,013019283E1;2,049586624E-1;-5,057838559E-1;1,367934048E-1
2,023069483E1;1,222532094E-1;1,102736667E-1;-4,639884830E-1
2,033119683E1;-9,512810111E-1;9,744625688E-1;-8,089476824E-1
