"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3,000770833E-2;-9,407927325E-1;1,858031711E0;1,163149188E0
1,305083750E-1;-7,780758306E-1;1,293994671E0;1,539593516E0
2,310083750E-1;-8,971476531E-1;-1,053686095E0;1,679615620E0
3,315083750E-1;-3,886182314E-1;1,091344795E-1;5,144584984E-1
4,320073750E-1;-8,715444499E-1;-2,721963378E0;-2,263829062E0
5,325073750E-1;1,780667055E0;-1,648638387E0;-7,734609157E-1
6,330073750E-1;1,257980500E0;-3,017110067E0;-2,116941742E0
7,335073750E-1;4,801194381E0;4,529925674E0;-2,793152352E0
8,340073750E-1;4,084782117E0;5,487324645E-1;5,217586302E0
9,345073750E-1;-9,534697884E-1;-4,153614955E0;1,621079729E0
1,035007375E0;-4,886050344E-1;-2,983126050E0;9,577739239E-3
1,135506833E0;-4,482625793E0;5,730423367E-1;2,058868658E0
1,236006833E0;-1,341990371E0;2,315394487E0;9,369530414E0
1,336506833E0;8,128344287E0;5,866393935E0;-3,840977490E-2
1,437006833E0;3,337642442E0;-1,581732060E0;-4,035381331E-1
1,537505833E0;1,106894295E0;-2,345341587E0;7,578950429E-1
1,638006833E0;-5,922184266E-1;-1,255196641E0;-1,539992881E-1
1,738506833E0;-1,763109474E0;4,486753342E0;1,487185214E-1
1,839005833E0;-3,297013941E-1;3,716145283E-1;1,133102685E-1
1,939506833E0;-8,563037554E-1;-1,369941816E0;5,519198549E-1
2,040005833E0;2,266446422E0;-3,919189847E0;2,725553277E0
2,140506208E0;-1,156823670E0;-1,175145920E0;-3,965074117E0
2,241007208E0;-2,449068708E0;3,271845186E0;2,193034045E-1
2,341507208E0;1,832678184E0;1,501529312E0;1,803115246E0
2,442007208E0;-1,107981731E0;1,291269869E-1;6,605051346E-3
2,542507208E0;2,643377092E0;1,907176389E0;1,796877437E0
2,643007208E0;3,934610708E0;-7,194959684E0;-2,099067389E0
2,743507208E0;-1,005188484E0;-5,065313696E0;1,473037876E0
2,844007208E0;-3,986894757E0;1,964874959E0;1,687578943E0
2,944507208E0;-5,672196428E-1;2,454178736E0;9,342764492E-1
3,045007208E0;3,599959354E0;-1,714407722E0;-4,422000691E-2
3,145507708E0;3,481761471E-1;9,079392743E-1;4,899270898E0
3,246007708E0;2,282579036E-1;2,486726677E0;-2,587298201E0
3,346507708E0;1,242654656E-1;-5,909018968E0;-2,097053608E0
3,447007708E0;2,595091078E0;1,543173766E-1;-9,021388364E-1
3,547507708E0;-1,898480702E0;4,029729704E0;5,205304664E-2
3,648007708E0;1,385903984E0;5,032043624E-1;1,053897471E0
3,748508708E0;2,950527238E0;-6,893966657E-1;3,851668539E0
3,849008708E0;-4,376402057E0;-1,520418157E0;-6,707496611E0
3,949508708E0;-3,587310365E0;-8,451916337E-2;-3,299401652E0
4,050008708E0;-5,685465588E-1;1,506478980E0;1,069021879E0
4,150508125E0;1,551808203E0;2,189063054E0;1,597550679E0
4,251008125E0;2,352208703E0;-1,292571459E0;2,084768315E0
4,351508125E0;-6,452393702E-1;-2,189157194E0;2,132206483E0
4,452009125E0;-3,996295910E0;1,374759337E0;-4,484336688E0
4,552509125E0;3,285862132E0;-1,450750337E0;-4,524255044E0
4,653009125E0;-2,014153538E0;2,193192358E0;1,574399067E0
4,753509125E0;2,998858934E-1;2,489967788E0;2,834332538E-1
4,854009125E0;4,004210116E0;-2,056414874E0;9,879560816E-1
4,954510125E0;-1,577355419E0;-5,959994409E0;-4,225205047E0
5,055010125E0;-2,131967332E0;-1,664980624E0;-3,151962647E0
5,155510083E0;-7,263902450E-1;5,595399463E-1;2,470553863E-1
5,256010083E0;1,298153503E0;2,816562265E0;1,430047831E0
5,356511083E0;1,703561722E0;-2,384938931E-1;7,281230673E-1
5,457011083E0;-2,267404050E-2;1,157159885E0;4,994857087E0
5,557511083E0;-3,127970352E0;-2,233284377E0;1,794069019E0
5,658012083E0;-1,707456845E0;-4,796062279E0;-4,812963656E0
5,758512083E0;2,147371237E0;9,134912056E-1;-2,502707702E0
5,859013083E0;1,319081127E0;4,297516978E0;8,565574515E-1
5,959513083E0;9,562154216E-1;1,249751714E0;1,037810612E0
6,060013083E0;2,418023939E0;-2,141708209E0;1,219882382E0
6,160514375E0;-5,176336826E-1;-6,055529727E0;-2,158504336E0
6,261014375E0;-4,894196100E0;2,725249806E0;9,880179159E-1
