"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1,810687388E1;3,697231674E1;-6,289657593E0;-6,296157837E-3
1,820668788E1;3,730453491E1;-5,572418213E0;-1,758289337E-1
1,830650188E1;3,691132736E1;-5,830139160E0;-1,630039215E-1
1,840631487E1;3,768292999E1;-5,025268555E0;-9,008331299E-1
1,850612888E1;3,763904572E1;-4,750427246E0;-2,325077057E-1
1,860594300E1;3,771617126E1;-5,410156250E0;-4,497127533E-1
1,870575700E1;3,870788193E1;-5,271270752E0;-4,709529877E-1
1,880557100E1;3,841260147E1;-6,102233887E0;-4,922065735E-1
1,890538500E1;3,913047791E1;-6,227050781E0;-3,816280365E-1
1,900519900E1;3,941078568E1;-6,274429321E0;9,593009949E-2
1,910501200E1;3,909093094E1;-6,371749878E0;-2,041625977E-1
1,920482600E1;3,935986328E1;-6,600433350E0;-3,301219940E-1
1,930464000E1;3,887378693E1;-6,867630005E0;7,200431824E-2
1,940445400E1;3,884299469E1;-6,438415527E0;-3,951435089E-1
1,950426800E1;3,856374359E1;-6,268386841E0;-2,849884033E-1
1,960408188E1;3,833388901E1;-6,689346313E0;-9,099216461E-1
1,970389588E1;3,859468842E1;-6,285369873E0;-7,369766235E-1
1,980370887E1;3,812823486E1;-7,033309937E0;-7,965526581E-1
1,990352287E1;3,809208679E1;-6,794006348E0;-1,198669434E0
2,000333688E1;3,774622345E1;-6,440460205E0;-4,210338593E-1
2,010315088E1;3,758482361E1;-6,823440552E0;-1,531991959E0
2,020296488E1;3,816039276E1;-6,580322266E0;-7,377986908E-1
2,030277888E1;3,785599518E1;-7,283279419E0;-7,875995636E-1
2,040259187E1;3,815947723E1;-6,984680176E0;-1,010696411E0
2,050240587E1;3,852466583E1;-6,771286011E0;-4,910964966E-1
2,060221937E1;3,776932526E1;-6,718643188E0;-6,683540344E-2
2,070203337E1;3,856731796E1;-6,821365356E0;-5,263195038E-1
2,080184737E1;3,806880951E1;-6,121185303E0;9,517688751E-1
2,090166137E1;3,812682724E1;-7,103591919E0;2,173080444E-1
2,100147438E1;3,869545746E1;-6,781723022E0;1,442604065E-1
2,110128837E1;3,906041718E1;-7,548950195E0;-5,140018463E-1
2,120110237E1;4,187251282E1;-1,654383850E1;-6,400772095E0
2,130091637E1;4,460186768E1;-1,330458069E1;-5,951198578E0
2,140073037E1;4,095837402E1;-5,186538696E0;-7,620687485E0
2,150054437E1;3,906379700E1;-2,289703369E0;-1,031003189E1
2,160035875E1;4,310665512E1;-4,130416870E0;-6,382589340E0
2,170017175E1;3,807491302E1;-2,859344482E-1;5,035367966E0
2,179998575E1;2,981868744E1;1,833969116E0;6,379049301E0
2,189979975E1;2,490309143E1;1,280685425E0;5,181913376E0
2,199961375E1;2,151467133E1;-4,989471436E-1;2,404651642E0
2,209942775E1;2,017749023E1;-6,672668457E-1;2,736396790E-1
2,219924075E1;1,581524658E1;-7,251586914E-1;-4,207796097E0
2,229905475E1;1,571713638E1;1,983871460E0;-4,244194031E0
2,239886875E1;1,529612732E1;3,165420532E0;-4,807945251E0
2,249868275E1;1,777597427E1;4,611801147E0;-4,112340927E0
2,259849729E1;1,732121277E1;4,614486694E0;-4,186630249E0
2,269831129E1;1,495060349E1;4,981872559E0;-4,980730057E0
2,279812529E1;1,043593216E1;7,059570312E0;1,762924194E0
2,289793829E1;9,068649292E0;5,483886719E0;7,215154648E0
2,299775229E1;9,565799713E0;4,000457764E0;7,496701241E0
2,309756629E1;1,112964249E1;4,455047607E0;6,920396805E0
2,319738029E1;1,025387573E1;4,027481079E0;5,207067490E0
2,329719429E1;1,179155350E1;4,628372192E0;-1,952318192E0
2,339700729E1;1,495314026E1;4,798416138E0;-4,604864120E0
2,349682129E1;1,839381409E1;3,674179077E0;-6,069322586E0
2,359663479E1;2,166787720E1;3,399902344E0;-4,734769821E0
2,369644879E1;2,359745026E1;2,338546753E0;-4,384925842E0
2,379626279E1;2,597056961E1;1,857299805E0;-1,243658066E0
2,391128658E1;2,594099808E1;-8,148208618E0;-2,034088135E0
2,401110058E1;2,611381149E1;-7,919830322E0;-2,468187332E0
2,411091358E1;2,513714218E1;-7,333969116E0;-2,101846695E0
2,421072758E1;2,540581512E1;-7,062438965E0;-1,823373795E0
2,431054058E1;2,483572388E1;-6,826049805E0;-2,166122437E0
2,441035458E1;2,316408157E1;-5,899826050E0;-1,997116089E0
2,451016758E1;2,260414124E1;-4,811965942E0;-1,025167465E0
2,460998158E1;2,165473938E1;-4,242904663E0;-3,614120483E-1
2,470979458E1;2,055487823E1;-3,132019043E0;9,693355560E-1
2,480960858E1;2,155207443E1;-3,259231567E0;1,229358673E0
2,490942296E1;2,138119125E1;-2,923706055E0;2,101186752E0
2,500923596E1;2,068114471E1;-3,010238647E0;2,638715744E0
2,510904996E1;2,183893204E1;-3,612045288E0;7,273197174E-1
2,520886296E1;2,170756149E1;-3,897109985E0;-2,142066956E-1
2,530867696E1;2,147622299E1;-4,084777832E0;7,282180786E-1
2,540848996E1;2,188283920E1;-3,814941406E0;5,485591888E-1
2,550830396E1;2,205945206E1;-3,616592407E0;4,799365997E-1
2,560811796E1;2,195018005E1;-3,573547363E0;3,925666809E-1
2,570793096E1;2,201564789E1;-3,520538330E0;8,348846436E-2
2,580774496E1;2,265002060E1;-2,907424927E0;2,620563507E-1
2,590755683E1;2,231329727E1;-3,111968994E0;6,787357330E-1
2,600737083E1;2,354388428E1;-3,565902710E0;-5,622863770E-1
2,610718383E1;2,522746277E1;-4,787582397E0;-2,534675598E-1
2,620699783E1;2,809263992E1;-6,365310669E0;2,458879471E0
2,630681383E1;3,209438324E1;-8,307357788E0;6,403171539E0
2,640662683E1;3,575974274E1;-1,010868835E1;8,719625473E0
2,650644083E1;4,071383667E1;-1,190159607E1;5,631404877E0
2,660625383E1;4,661186218E1;-1,272744751E1;4,233163834E0
2,670606783E1;4,868311310E1;-1,482926941E1;1,959306717E0
2,680588183E1;4,922036362E1;-1,965217590E1;-5,937223434E0
2,690569537E1;4,365495300E1;-2,169833374E1;-1,829560852E1
2,700550937E1;4,084518433E1;-2,212074280E1;-1,168392181E1
2,710532238E1;3,525402069E1;-2,044964600E1;-7,230588913E0
2,720513637E1;3,451208496E1;-2,023692322E1;-7,135751724E0
2,730495037E1;3,326951599E1;-1,983564758E1;-4,747980118E0
2,740476338E1;3,314542389E1;-1,966041565E1;-3,670953751E0
2,750457738E1;3,367293549E1;-1,988908386E1;-3,663930893E0
2,760439037E1;3,328439713E1;-2,033615112E1;-2,645353317E0
2,770420437E1;3,406736374E1;-2,037243652E1;-2,245502472E0
2,780401837E1;3,491765594E1;-2,026736450E1;-1,996765137E0
2,790383133E1;3,481089020E1;-2,055450439E1;-1,259698868E0
2,800364533E1;3,482813263E1;-2,053993225E1;-1,386720657E0
2,810345833E1;3,567697144E1;-2,004496765E1;-1,499767303E0
2,820327233E1;3,517906952E1;-1,971392822E1;-8,888664246E-1
2,830308533E1;3,553632355E1;-1,984127808E1;-1,455505371E0
2,840289933E1;3,605092239E1;-1,958996582E1;-1,387985229E0
2,850271333E1;3,599265671E1;-1,949731445E1;-1,039342880E0
2,860252633E1;3,601861572E1;-1,930950928E1;-1,631788254E0
2,870234033E1;3,693393707E1;-1,912689209E1;-1,821161270E0
2,880215333E1;3,649201965E1;-1,967225647E1;-9,375095367E-1
2,890196700E1;3,662354660E1;-1,962916565E1;-1,563844681E0
2,900178000E1;3,715936279E1;-1,946989441E1;-2,046197891E0
2,910159400E1;3,669445038E1;-1,934327698E1;-1,798341751E0
2,920140700E1;3,711076736E1;-1,915844727E1;-2,622625351E0
2,930122100E1;3,811740875E1;-1,862550354E1;-2,950986862E0
2,940103400E1;3,795765305E1;-1,862342834E1;-2,857299805E0
2,950084800E1;3,775387573E1;-1,886231995E1;-3,545671463E0
2,960066200E1;3,837366867E1;-1,842980957E1;-3,460283279E0
2,970047500E1;3,770990372E1;-1,835008240E1;-3,154787064E0
2,980028900E1;3,802940369E1;-1,856620789E1;-2,940954208E0
2,990010300E1;3,843437576E1;-1,899426270E1;-3,112586975E0
2,999991700E1;3,751326752E1;-2,012834167E1;-2,755556107E0
3,009973000E1;3,803467941E1;-2,007981873E1;-2,616531372E0
3,019954400E1;3,903440857E1;-1,921484375E1;-3,341869354E0
3,029935700E1;3,863352966E1;-1,754109192E1;-3,479598999E0
3,039917000E1;3,883810806E1;-1,579954529E1;-3,714965820E0
3,049898400E1;3,958920288E1;-1,477445984E1;-3,532596588E0
3,059879700E1;3,873839951E1;-1,451741028E1;-3,594495773E0
3,069861100E1;3,887560654E1;-1,533023071E1;-3,190887451E0
3,079842400E1;3,935808182E1;-1,478198242E1;-3,314735413E0
3,089823800E1;3,929787445E1;-1,441172791E1;-3,235090256E0
3,099805096E1;3,969673157E1;-1,441830444E1;-2,691495895E0
3,109786396E1;4,042961884E1;-1,321214294E1;-2,733381271E0
3,119767796E1;4,017420959E1;-1,245069885E1;-2,098352432E0
3,129749096E1;3,975807190E1;-1,260948181E1;-1,583766937E0
3,139730496E1;4,040909576E1;-1,216146851E1;-1,588415146E0
3,149711796E1;3,999900818E1;-1,158978271E1;-7,267436981E-1
3,159693096E1;4,036615753E1;-1,189315796E1;-5,712909698E-1
3,169674496E1;4,057946396E1;-1,139787292E1;-1,011896133E0
3,179655796E1;4,017381668E1;-1,114945984E1;-1,203187943E0
3,189637096E1;4,051861954E1;-1,139836121E1;-8,045444489E-1
3,199618425E1;4,165150452E1;-1,075451660E1;-1,999017715E0
3,209599725E1;4,089770508E1;-1,096241760E1;-1,336198807E0
3,219581025E1;4,119723511E1;-1,136634827E1;-9,867801666E-1
3,229562425E1;4,215690994E1;-1,113764954E1;-1,283872604E0
3,239543725E1;4,177811432E1;-1,177992249E1;2,580413818E-1
3,249525025E1;4,259794617E1;-1,176882935E1;-1,495914459E-1
3,259506425E1;4,311035919E1;-1,132756042E1;3,043422699E-1
3,269487725E1;4,255993271E1;-1,193754578E1;2,253456116E-1
3,279469025E1;4,352005768E1;-1,147438049E1;2,610321045E-1
3,289450325E1;4,420091248E1;-9,785903931E0;7,699050903E-1
3,299431758E1;4,513172913E1;-8,346923828E0;1,030561447E0
3,309413058E1;4,563583374E1;-7,376144409E0;1,670156479E0
3,319394358E1;4,433111572E1;-7,765762329E0;1,293354034E0
3,329375758E1;4,384605408E1;-8,581817627E0;1,751890182E0
3,339357058E1;4,345916748E1;-9,581649780E0;1,828207016E0
3,349338358E1;4,281245422E1;-9,880630493E0;2,783073425E0
3,359319658E1;4,368074417E1;-9,703887939E0;2,811130524E0
3,369300958E1;4,409700775E1;-9,789047241E0;2,858652115E0
3,379282358E1;4,505164337E1;-9,726348877E0;3,181554794E0
3,389263658E1;4,615623474E1;-8,421340942E0;1,342292786E0
3,399244908E1;4,563523483E1;-7,719970703E0;1,520359039E0
3,409226208E1;4,541426849E1;-6,432052612E0;8,479251862E-1
3,419207608E1;4,383306885E1;-5,412368774E0;6,415615082E-1
3,429188908E1;4,210003662E1;-6,345031738E0;1,093387604E0
3,439170208E1;4,196704483E1;-6,603088379E0;1,087053299E0
3,449151508E1;4,084689331E1;-7,331222534E0;8,759288788E-1
3,459132908E1;4,099513245E1;-7,435043335E0;1,232442856E0
3,469114208E1;4,084529877E1;-7,285659790E0;1,071704865E0
3,479095508E1;4,071447754E1;-7,821380615E0;1,168918610E0
3,489076808E1;4,079812622E1;-7,670059204E0;9,325122833E-1
3,499058133E1;4,022385788E1;-8,037261963E0;1,035835266E0
3,509039433E1;4,089546967E1;-7,802124023E0;4,706573486E-1
3,519020833E1;4,014959335E1;-7,957046509E0;6,179523468E-1
3,529002133E1;4,067700958E1;-8,086990356E0;1,051401138E0
3,538983433E1;4,032606506E1;-7,780929565E0;6,713695526E-1
3,548964733E1;4,056201935E1;-8,300552368E0;1,512092590E0
3,558946033E1;4,021347809E1;-8,108413696E0;1,758985519E0
3,568927333E1;3,990154266E1;-8,221710205E0;2,592664719E0
3,578908733E1;4,040402222E1;-7,716125488E0;1,679626465E0
3,588890033E1;4,002431488E1;-7,960678101E0;1,608503342E0
3,598871358E1;4,034098816E1;-8,556182861E0;8,809967041E-1
3,608852658E1;3,950617218E1;-8,536575317E0;1,351736069E0
3,618833958E1;3,991996384E1;-8,546463013E0;8,961238861E-1
3,628815258E1;3,953208923E1;-8,389450073E0;1,012008667E0
3,638796558E1;3,996442413E1;-8,391906738E0;1,286355972E0
3,648777958E1;3,948945999E1;-8,653533936E0;1,319593430E0
3,658759258E1;4,008377838E1;-8,550323486E0;9,734458923E-1
3,668740558E1;3,936974335E1;-8,318206787E0;1,601091385E0
3,678721858E1;4,019573975E1;-8,529953003E0;1,490671158E0
3,688703158E1;3,955826187E1;-8,394912720E0;9,004631042E-1
3,698684483E1;3,923583221E1;-8,883743286E0;1,133771896E0
3,708665783E1;3,935971832E1;-8,582992554E0;1,318807602E0
3,718647083E1;3,925338745E1;-8,327987671E0;9,193668365E-1
3,728628383E1;3,938801575E1;-7,893447876E0;9,524955750E-1
3,738609783E1;3,933898926E1;-8,353927612E0;1,467031479E0
3,748591083E1;3,946401978E1;-7,719390869E0;9,754447937E-1
3,758572383E1;3,975345612E1;-8,024658203E0;4,136543274E-1
3,768553683E1;3,989405060E1;-7,114425659E0;4,530220032E-1
3,778534983E1;3,944802475E1;-7,428726196E0;6,450710297E-1
3,788516283E1;4,010758591E1;-7,192657471E0;4,693202972E-1
3,798497546E1;4,007708740E1;-7,399337769E0;9,663085938E-1
3,808478846E1;4,067349243E1;-7,207962036E0;6,755580902E-1
3,818460146E1;4,000812149E1;-7,220657349E0;9,852924347E-1
3,828441446E1;4,076985931E1;-6,965454102E0;6,233177185E-1
3,838422746E1;4,046111298E1;-7,404586792E0;1,132772446E0
3,848404046E1;4,066852570E1;-7,689697266E0;8,328762054E-1
3,858385346E1;4,053357697E1;-8,224441528E0;1,169223785E0
3,868366646E1;4,040691376E1;-8,273971558E0;1,300670624E0
3,878347946E1;3,993969727E1;-7,971389771E0;1,019002914E0
3,888329246E1;3,972160339E1;-7,935577393E0;6,726169586E-1
3,898310562E1;3,982707977E1;-7,818801880E0;7,130241394E-1
3,908291863E1;3,951657104E1;-8,162185669E0;9,570274353E-1
3,918273162E1;3,980422211E1;-7,837524414E0;1,025907516E0
3,928254463E1;3,932111359E1;-8,104278564E0;6,091690063E-1
3,938235762E1;4,002942657E1;-7,692657471E0;5,139541626E-2
3,948217062E1;3,949908447E1;-7,511154175E0;1,007093430E0
3,958198363E1;3,981418991E1;-7,419036865E0;1,651821136E-1
3,968179662E1;3,934827042E1;-7,300720215E0;3,904762268E-1
3,978160963E1;3,936506653E1;-7,169677734E0;2,630329132E-1
3,988142262E1;3,893618011E1;-7,091873169E0;7,801074982E-1
3,998123600E1;3,912174225E1;-7,345855713E0;5,128421783E-1
4,008104900E1;3,926667023E1;-7,038864136E0;9,243774414E-2
4,018086200E1;3,932209778E1;-7,532714844E0;3,572330475E-1
4,028067500E1;4,028668976E1;-7,356704712E0;4,827308655E-1
4,038048800E1;4,017625427E1;-7,760833740E0;-3,075981140E-2
4,048030100E1;4,083191681E1;-6,794982910E0;3,021240234E-1
4,058011400E1;4,050111008E1;-6,764266968E0;2,564144135E-1
4,067992700E1;4,063397217E1;-7,168807983E0;2,187767029E-1
4,077974000E1;4,016512680E1;-7,250381470E0;5,396823883E-1
4,087955300E1;4,040371704E1;-7,042755127E0;3,604602814E-1
4,097936533E1;4,032199097E1;-6,838668823E0;3,297843933E-1
4,107917833E1;3,992003632E1;-7,019561768E0;2,414989471E-1
4,117899133E1;4,048691559E1;-6,399688721E0;1,746425629E-1
