"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1,521227237E1;2,236687392E-2;-1,168689504E-2;8,091161959E-3
1,531208637E1;-1,466653775E-2;9,701286256E-2;-1,579554938E-2
1,541190037E1;-6,676646322E-2;2,256188914E-2;-3,637399059E-3
1,551171437E1;-7,796546072E-2;-2,745197527E-2;-3,048422933E-2
1,561152667E1;-2,495091967E-2;7,755031437E-2;-1,553220209E-2
1,571134067E1;7,637842000E-2;2,142560780E-1;-1,547031291E-2
1,581115467E1;2,136568353E-2;9,844931215E-2;-8,290757425E-3
1,591096867E1;-3,472765163E-2;5,546505377E-2;2,167449147E-2
1,601078267E1;-4,719486460E-2;-3,729782999E-2;3,352963552E-2
1,611059667E1;-1,929327473E-2;3,841604665E-2;2,180400491E-2
1,621041067E1;2,736986242E-2;3,141368181E-2;2,578964829E-2
1,631022367E1;-3,469271213E-2;9,032081068E-2;1,673422940E-2
1,641003767E1;-4,474427551E-2;-4,715995491E-2;5,530449562E-3
1,650985167E1;4,744921625E-2;1,117719114E-1;1,321973372E-2
1,660966629E1;-5,854786932E-2;-2,133111656E-1;3,866863623E-2
1,670948029E1;-3,646155447E-2;-2,222029492E-2;3,984898329E-3
1,680929429E1;-2,069540322E-2;8,346849680E-2;9,697358124E-3
1,690910829E1;-6,058989093E-4;-1,276869327E-1;1,141546201E-2
1,700892129E1;1,646597683E-2;1,901939958E-1;-5,015014205E-3
1,710873529E1;-1,280670017E-1;-8,798079193E-2;4,317064304E-5
1,720854929E1;2,570445463E-2;-7,696069777E-2;7,188761141E-3
1,730836329E1;-2,431734931E-3;1,117044389E-1;-1,081667491E-3
1,740817729E1;-3,720813431E-3;3,683032095E-2;-2,275209315E-2
1,750799129E1;2,342063561E-2;-6,916573644E-2;-1,180994604E-2
1,760780488E1;3,269487992E-2;-4,945657775E-2;4,675448872E-5
1,770761787E1;8,714347333E-2;1,238080785E-1;-1,494331658E-2
1,780743188E1;-2,162910998E-2;-1,044126004E-1;-1,107090898E-2
1,790724588E1;-1,069049910E-1;-1,339203119E-1;-1,686097868E-2
1,800705988E1;5,993306637E-3;-1,361056883E-2;-1,111995801E-2
1,810687388E1;-5,126827955E-2;-6,976617128E-2;-1,978074387E-2
1,820668788E1;1,586108841E-2;1,418708637E-2;-7,527610287E-4
1,830650188E1;2,155055851E-2;3,581433743E-2;-2,002567053E-2
1,840631487E1;2,465123776E-3;-6,566533446E-2;-6,903395057E-3
1,850612888E1;1,113243587E-2;-1,981946975E-1;-1,215803809E-2
1,860594300E1;7,134895772E-2;-9,203974158E-2;-4,026762908E-4
1,870575700E1;-1,398045570E-2;-1,273058802E-1;-2,838633023E-3
1,880557100E1;-8,122698404E-3;3,991070390E-2;-1,101177372E-2
1,890538500E1;-8,856172860E-2;1,004693564E-2;-5,474312929E-4
1,900519900E1;-1,267253458E-1;-9,879419208E-2;-2,600589767E-3
1,910501200E1;3,433269635E-2;-1,027575731E-1;2,086372674E-2
1,920482600E1;3,159163520E-2;-2,421552315E-2;9,153971449E-3
1,930464000E1;1,690851338E-2;1,704244912E-1;5,580907222E-3
1,940445400E1;-4,249084741E-2;-7,317960262E-2;1,379639469E-2
1,950426800E1;-3,608375555E-3;-3,919190168E-2;1,478766371E-2
1,960408188E1;-1,262661256E-2;-2,842754126E-1;2,893366106E-2
1,970389588E1;3,782615066E-2;8,973924816E-2;8,772050962E-3
1,980370887E1;-1,395235676E-2;1,229918823E-1;4,874122329E-3
1,990352287E1;-8,305741474E-3;1,261852682E-1;-1,268656738E-2
2,000333688E1;2,870772779E-2;7,237408310E-2;4,277350847E-3
2,010315088E1;5,659589916E-2;9,419562668E-2;9,025954641E-3
2,020296488E1;-2,991141006E-2;-3,068048507E-2;-8,732323186E-4
2,030277888E1;3,686677665E-2;-4,200261459E-2;3,454170423E-3
2,040259187E1;-3,946014121E-2;-4,844900593E-2;4,094391596E-3
2,050240587E1;3,205414489E-2;1,143911630E-1;-4,966498818E-3
2,060221937E1;-4,894930497E-2;-2,209759690E-2;-9,074586444E-3
2,070203337E1;4,217924923E-2;2,502681874E-2;1,617442816E-2
2,080184737E1;6,383566186E-3;-4,826966673E-2;-1,610850915E-2
2,090166137E1;1,895650849E-2;5,001627654E-2;2,882361710E-1
2,100147438E1;6,085866317E-2;-2,581406012E-2;1,535663661E-2
2,110128837E1;6,364514232E-1;-6,058040261E-1;4,529300332E-1
2,120110237E1;9,093766212E-1;5,574523807E-1;1,533754587E0
2,130091637E1;-1,578652382E0;1,831130683E-1;-2,299605370E0
2,140073037E1;-1,929350376E0;-2,563411474E0;-8,260903358E-1
2,150054437E1;-1,445979714E0;-2,232244015E-1;-2,422783673E-1
2,160035875E1;-2,476407439E-1;2,644633293E0;-2,818700314E0
2,170017175E1;2,090448380E0;2,863587618E0;-1,290563703E0
2,179998575E1;2,435986847E-1;1,911786199E0;-1,705658913E0
2,189979975E1;8,451750875E-1;-5,411635637E-1;-6,197712421E-1
2,199961375E1;1,082059890E-1;5,651074052E-1;-6,261079311E-1
2,209942775E1;-6,049947739E-1;-1,589458704E0;6,301656365E-1
2,219924075E1;1,667603135E0;5,893710852E-1;1,040144786E-1
2,229905475E1;-1,989307523E0;4,434419796E-2;-3,285163343E-1
2,239886875E1;3,422310576E-2;-2,248529494E-1;4,246070385E-1
2,249868275E1;-2,145346165E0;1,265419245E0;7,435009480E-1
2,259849729E1;-5,477540493E-1;-3,896427393E0;3,476439714E-1
2,269831129E1;-1,771298647E0;5,056385994E-1;-3,145332336E-1
2,279812529E1;-2,128858328E0;-2,032786608E0;-8,819290996E-1
2,289793829E1;-6,589465737E-1;-1,159357548E0;-5,496502519E-1
2,299775229E1;6,081748009E-1;-6,776397228E-1;7,747297883E-1
2,309756629E1;7,759965658E-1;8,981900811E-1;1,903811246E-1
2,319738029E1;8,303753138E-1;1,288457274E0;1,342708468E-1
2,329719429E1;1,813619256E0;7,497476339E-1;1,131998673E-1
2,339700729E1;2,065923065E-1;2,899664879E0;1,376255035E0
2,349682129E1;8,497306705E-1;1,133042932E0;-1,399399340E-1
2,359663479E1;6,666217446E-1;1,889590144E0;5,029630661E-1
2,369644879E1;5,144125223E-1;3,141386747E0;3,230790198E-1
2,379626279E1;3,962397575E-1;-1,723451734E0;2,237723768E-1
2,391128658E1;1,988149136E-1;3,418261558E-2;4,976501167E-1
2,401110058E1;-9,206697941E-1;-2,726016343E-1;-5,203109235E-2
2,411091358E1;3,266431764E-2;-4,895383120E-1;-1,568214446E-1
2,421072758E1;-1,837539226E-1;-2,541114986E-1;1,641934514E-1
2,431054058E1;-8,791484237E-1;-6,907941103E-1;-1,058492512E-1
2,441035458E1;-1,157076716E0;-2,431484908E-1;2,009157389E-1
2,451016758E1;-1,093412757E0;-6,803426147E-1;-6,283611655E-1
2,460998158E1;-8,658021688E-1;-6,387917399E-1;-1,159015819E-1
2,470979458E1;-5,722711682E-1;-4,312938154E-1;-2,872207761E-1
2,480960858E1;-1,165044010E-1;-4,130729139E-1;2,453926504E-1
2,490942296E1;-4,505386651E-1;-5,249397159E-1;4,359513149E-2
2,500923596E1;6,678375006E-1;2,465799302E-1;-7,623451203E-2
2,510904996E1;7,623261809E-1;4,913199842E-1;3,589772433E-2
2,520886296E1;8,849464357E-2;4,373258948E-1;-2,330455780E-1
2,530867696E1;-4,498665333E-1;-5,410304666E-1;7,919676602E-2
2,540848996E1;1,792799830E-1;-1,643727124E-1;3,864665627E-1
2,550830396E1;-2,183353901E-1;7,197215557E-1;-3,897392452E-1
2,560811796E1;2,701537497E-2;6,206584349E-2;-1,503262669E-1
2,570793096E1;1,922459453E-1;-2,636227906E-1;4,605368078E-1
2,580774496E1;-1,606268883E-1;1,765268892E-1;2,409655750E-1
2,590755683E1;5,419783592E-1;4,049256146E-1;-2,181248367E-1
2,600737083E1;6,227290034E-1;-2,750356197E-1;-1,273194999E-1
2,610718383E1;9,341952205E-1;1,562356472E0;2,593108714E-1
2,620699783E1;-1,767650366E0;1,114153624E0;1,378122330E0
2,630681383E1;-4,972061813E-1;-1,405670792E-1;7,803740501E-1
2,640662683E1;-2,132215500E0;-1,327241182E0;7,106564194E-2
2,650644083E1;-2,292324781E0;-1,002203345E0;2,331740260E-1
2,660625383E1;-3,230735064E-1;5,118735507E-2;-6,322610974E-1
2,670606783E1;-7,847596407E-1;-3,390922546E-1;-2,062467635E-1
2,680588183E1;-2,053731203E0;1,539868116E-1;5,163670182E-1
2,690569537E1;-2,433044434E0;1,075877905E0;1,911709160E-1
2,700550937E1;1,717022181E0;5,307061076E-1;7,594379187E-1
2,710532238E1;1,295742273E0;2,821892977E0;-2,438907474E-1
2,720513637E1;7,776946425E-1;1,869954169E-1;1,769182384E-1
2,730495037E1;3,778199553E-1;1,438645422E-1;1,141875088E-1
2,740476338E1;-2,498518676E-2;4,895554110E-2;1,050642580E-1
2,750457738E1;-1,674795151E-2;9,494825453E-2;1,411030740E-1
2,760439037E1;-1,052195579E-2;-2,702534012E-2;-1,577471197E-2
2,770420437E1;4,255210981E-3;-5,407846346E-2;3,299228847E-2
2,780401837E1;-3,637476824E-3;6,629310548E-3;-5,038645864E-2
2,790383133E1;-7,149428129E-2;1,679733396E-2;1,698718965E-2
2,800364533E1;-7,427927107E-3;-4,204013944E-2;1,671456732E-2
2,810345833E1;-5,998351797E-2;1,212811284E-2;-1,371948421E-2
2,820327233E1;-9,425826371E-2;-5,160084926E-3;-6,526254117E-2
2,830308533E1;-1,886765845E-2;-3,632653877E-2;1,814571768E-2
2,840289933E1;3,215054050E-3;-2,111191861E-4;-3,899767762E-4
2,850271333E1;-1,223650761E-2;7,412378676E-3;9,274583310E-3
2,860252633E1;1,221560314E-2;3,227155283E-2;6,658016890E-2
2,870234033E1;1,165793836E-2;2,149400488E-2;3,164615482E-2
2,880215333E1;-1,914652996E-2;-5,094281211E-2;7,767128199E-2
2,890196700E1;1,138199344E-1;-9,370683692E-3;6,924229115E-2
2,900178000E1;-5,353387911E-3;-1,021409314E-2;1,239484400E-1
2,910159400E1;-7,372136414E-2;-2,563878521E-2;9,576559812E-2
2,920140700E1;-9,005601704E-2;-1,983327791E-2;2,183927894E-1
2,930122100E1;-1,098739803E-1;1,549409237E-3;1,122878194E-1
2,940103400E1;-1,030356809E-1;-2,555920975E-3;1,731251553E-2
2,950084800E1;-2,929603122E-2;7,804235443E-3;1,514524594E-2
2,960066200E1;2,300198749E-2;-1,728205197E-2;-6,869173609E-3
2,970047500E1;7,991500199E-3;-7,143066823E-2;1,616712194E-3
2,980028900E1;1,096030846E-1;5,949519947E-2;8,853395702E-4
2,990010300E1;2,628531754E-1;-6,717520952E-2;-5,403587595E-3
2,999991700E1;2,399753332E-1;-1,053792983E-2;-2,144103497E-2
3,009973000E1;7,251467556E-3;-4,832004011E-2;4,247170687E-2
3,019954400E1;-1,546240747E-1;5,596847832E-2;-7,615400106E-2
3,029935700E1;-4,377818704E-1;4,065865651E-4;-1,072716117E-1
3,039917000E1;-3,255952597E-1;4,896038026E-2;-1,445241868E-1
3,049898400E1;-9,549997747E-2;1,462619565E-2;-5,472370237E-2
3,059879700E1;1,236374974E-1;-5,634678528E-2;-8,690980822E-2
3,069861100E1;1,951821297E-1;-1,373687685E-1;-1,087423041E-1
3,079842400E1;4,121172056E-2;8,593755215E-2;-1,033020839E-1
3,089823800E1;-7,180342078E-2;4,857458174E-2;-1,138785481E-1
3,099805096E1;-7,970076799E-2;6,216484308E-2;-8,956011385E-2
3,109786396E1;-4,789592326E-2;-1,172241289E-2;-1,689532399E-2
3,119767796E1;8,649200201E-2;4,543782026E-2;1,878846064E-2
3,129749096E1;-6,771746278E-2;-9,868206829E-2;-4,280027747E-2
3,139730496E1;-4,879287630E-2;1,683732681E-2;-7,382544875E-2
3,149711796E1;-6,228459999E-3;8,860278130E-2;-5,358302221E-2
3,159693096E1;6,801698357E-2;9,335172176E-2;-5,057640001E-2
3,169674496E1;1,201765146E-3;7,153809536E-3;-6,058448460E-3
3,179655796E1;-1,256372780E-1;4,142471030E-2;-1,107241027E-2
3,189637096E1;-1,873401925E-5;8,187394589E-2;2,656955644E-2
3,199618425E1;3,107813932E-2;8,306491375E-2;4,266677424E-3
3,209599725E1;-6,036506966E-2;7,812599838E-2;-3,806035221E-2
3,219581025E1;-2,616355196E-2;-2,720205579E-3;4,258132726E-2
3,229562425E1;1,040203124E-2;1,841209829E-1;3,512265906E-2
3,239543725E1;6,155585498E-2;5,536875501E-2;3,362614661E-2
3,249525025E1;2,220413089E-2;-7,148878276E-2;-1,281038672E-1
3,259506425E1;1,464550570E-2;-4,054473341E-2;2,855001017E-2
3,269487725E1;-1,181365177E-1;-1,132420003E-1;-3,644562140E-2
3,279469025E1;-2,286752313E-1;-9,757293016E-2;-1,918809116E-1
3,289450325E1;-2,956453860E-1;-1,418562382E-1;-6,510843337E-2
3,299431758E1;-5,137921497E-2;-4,119427130E-2;4,815475270E-2
3,309413058E1;4,574243724E-2;3,868804127E-2;-4,984918982E-2
3,319394358E1;3,512909114E-1;-4,520763084E-2;3,870734945E-2
3,329375758E1;2,819866538E-1;8,651843667E-2;4,203887284E-2
3,339357058E1;6,173088029E-2;-5,820127949E-2;-8,280957490E-2
3,349338358E1;-1,832804531E-1;1,494342834E-1;-1,684616953E-1
3,359319658E1;-1,302067488E-1;-1,574845463E-1;5,153305829E-2
3,369300958E1;-5,675423890E-4;-3,215691820E-2;2,043862641E-2
3,379282358E1;-1,333665252E-1;2,264304832E-2;1,115984190E-2
3,389263658E1;-1,151012927E-1;9,093245119E-2;-5,645808764E-3
3,399244908E1;1,421508938E-1;-2,423316985E-1;-1,643960364E-2
3,409226208E1;5,032254755E-2;-1,168364584E-1;1,412469987E-2
3,419207608E1;6,596155465E-2;-9,869890660E-2;-2,793576382E-2
3,429188908E1;-7,249546796E-2;-5,798024312E-2;-1,103220694E-2
3,439170208E1;-4,617442191E-2;8,265346289E-3;2,627494745E-3
3,449151508E1;1,938348636E-2;-2,612697333E-2;2,282649279E-3
3,459132908E1;-1,532866955E-1;2,804956436E-1;1,546440087E-2
3,469114208E1;-7,142143697E-2;7,821274549E-2;4,435612634E-2
3,479095508E1;-7,249423116E-2;1,127755940E-1;2,074547485E-2
3,489076808E1;6,627010554E-2;-8,126043528E-2;1,448998693E-2
3,499058133E1;-8,104086667E-2;3,545472771E-2;2,310791984E-2
3,509039433E1;-4,254107922E-2;-5,802454054E-2;6,719537079E-2
3,519020833E1;5,506196991E-2;1,273148693E-3;5,689585814E-4
3,529002133E1;-9,934936464E-2;1,392910928E-1;2,873276919E-2
3,538983433E1;3,208311647E-2;1,140991226E-1;-4,040371627E-2
3,548964733E1;4,286049306E-2;-8,498557657E-2;-9,136170149E-3
3,558946033E1;7,856789231E-2;-8,391658962E-2;-1,597916335E-2
3,568927333E1;-2,529517747E-2;-2,128453925E-2;-1,980456524E-2
3,578908733E1;3,488045931E-2;7,262384892E-2;-2,722605318E-2
3,588890033E1;9,476783872E-2;-1,138622314E-1;-8,434656076E-3
3,598871358E1;-5,299365893E-2;1,425567716E-1;-6,427798653E-4
3,608852658E1;-9,979138523E-2;5,229123682E-2;2,396066114E-2
3,618833958E1;-1,360997185E-2;-8,191708475E-2;-3,863414004E-2
3,628815258E1;5,924762785E-2;-3,161307052E-2;1,613945328E-2
3,638796558E1;-4,682409018E-2;9,543009102E-2;2,073492855E-2
3,648777958E1;-1,264882833E-1;2,225757092E-1;3,715635277E-3
3,658759258E1;-9,003228694E-2;9,860315919E-2;-2,802241594E-2
3,668740558E1;-1,404662803E-2;7,729467750E-2;-7,810949534E-2
3,678721858E1;-3,063771687E-2;7,746981829E-2;2,014952712E-2
3,688703158E1;5,763098598E-2;-1,305500418E-1;1,066277642E-2
3,698684483E1;-2,325969562E-2;2,439062670E-2;4,594270140E-3
3,708665783E1;1,176283211E-1;-2,458285987E-1;-4,244951531E-3
3,718647083E1;1,100311149E-2;-1,150278077E-1;-2,681423351E-2
3,728628383E1;-1,759924740E-2;1,227893122E-2;6,568299606E-3
3,738609783E1;-1,243325993E-1;1,764563173E-1;1,239961595E-3
3,748591083E1;3,520725369E-1;-1,777272224E-1;-7,141464949E-2
3,758572383E1;-1,598161012E-1;1,286367923E-1;4,756522924E-2
3,768553683E1;-1,093726829E-1;1,443525404E-1;-4,865116626E-2
3,778534983E1;1,656482220E-1;-2,546622455E-1;2,574375831E-3
3,788516283E1;-7,619160693E-3;-6,599092484E-2;-9,263692051E-2
3,798497546E1;3,455429152E-2;1,006340012E-1;2,774685994E-2
3,808478846E1;4,244175274E-3;-1,025087237E-1;-3,450987116E-2
