"Time (s)";"X (hPa)"
2,114813673E2;1,016140900E3
2,125561343E2;1,016140900E3
2,136308883E2;1,016141205E3
2,147056373E2;1,016148605E3
2,157804353E2;1,016148605E3
2,168552303E2;1,016140442E3
2,179300343E2;1,016140442E3
2,190047883E2;1,016143494E3
2,200795733E2;1,016143494E3
2,211543623E2;1,016132660E3
2,222291683E2;1,016132431E3
2,233039633E2;1,016128235E3
2,243787333E2;1,016118469E3
2,254534963E2;1,016118469E3
2,265282823E2;1,016134033E3
2,276030913E2;1,016136398E3
2,286778853E2;1,016144028E3
2,297526543E2;1,016146317E3
2,308274453E2;1,016146317E3
2,319022723E2;1,016142120E3
2,329770353E2;1,016136856E3
2,340518063E2;1,016136856E3
2,351266023E2;1,016130524E3
2,362013953E2;1,016128616E3
2,372761943E2;1,016128616E3
2,383510413E2;1,016135101E3
2,394258673E2;1,016135941E3
2,405007013E2;1,016143570E3
2,415755093E2;1,016143570E3
2,426503403E2;1,016142502E3
2,437251553E2;1,016133041E3
2,447999753E2;1,016124420E3
2,458748203E2;1,016123962E3
2,469496783E2;1,016123962E3
2,480245253E2;1,016139145E3
2,490993613E2;1,016149597E3
2,501741683E2;1,016160812E3
2,512489623E2;1,016174927E3
2,523237263E2;1,016181870E3
2,533985213E2;1,016189651E3
2,544734053E2;1,016193161E3
2,555482923E2;1,016195984E3
2,566231973E2;1,016202927E3
2,576981243E2;1,016195984E3
2,587730623E2;1,016195984E3
2,598479913E2;1,016184616E3
2,609229273E2;1,016162338E3
2,619978573E2;1,016120834E3
2,630727963E2;1,016061020E3
2,641477243E2;1,015979156E3
2,652226473E2;1,015892792E3
2,662975853E2;1,015806732E3
2,673725123E2;1,015736008E3
2,684474143E2;1,015695801E3
2,695223313E2;1,015665436E3
2,705972863E2;1,015665436E3
2,716722363E2;1,015667572E3
2,727472353E2;1,015680389E3
2,738222323E2;1,015694046E3
2,748971693E2;1,015714951E3
2,759720233E2;1,015728378E3
2,770468633E2;1,015728378E3
2,781217433E2;1,015719986E3
2,808145705E2;1,015627060E3
2,818222695E2;1,015626526E3
2,828299635E2;1,015625916E3
2,838376425E2;1,015620575E3
2,848453115E2;1,015591736E3
2,851940535E2;1,015559311E3
2,862688935E2;1,015555801E3
2,873437335E2;1,015527802E3
2,884185675E2;1,015496140E3
2,894934215E2;1,015468674E3
2,905682675E2;1,015437241E3
2,916430655E2;1,015407944E3
2,927179065E2;1,015384216E3
2,937927445E2;1,015363541E3
2,948675655E2;1,015349884E3
2,959424045E2;1,015349884E3
2,970172765E2;1,015356064E3
2,980921345E2;1,015364609E3
2,991669955E2;1,015379791E3
3,002418425E2;1,015409622E3
3,013166945E2;1,015442276E3
3,023915635E2;1,015481720E3
3,034664155E2;1,015516434E3
3,045412385E2;1,015541000E3
3,056160175E2;1,015549011E3
3,066908035E2;1,015549011E3
3,077655765E2;1,015544434E3
3,088403435E2;1,015537262E3
3,099151325E2;1,015535583E3
3,109898845E2;1,015535583E3
3,120646615E2;1,015535583E3
3,131394375E2;1,015537033E3
3,142142205E2;1,015537262E3
3,152890205E2;1,015537949E3
3,163638315E2;1,015539551E3
3,174386495E2;1,015540237E3
3,185134955E2;1,015542374E3
3,195883645E2;1,015544891E3
3,206632025E2;1,015545044E3
3,217380545E2;1,015545883E3
3,228128995E2;1,015545883E3
3,238877325E2;1,015543747E3
3,249625735E2;1,015543137E3
3,260374285E2;1,015540161E3
3,271123435E2;1,015539932E3
3,281871965E2;1,015535583E3
3,292620635E2;1,015535355E3
3,303369235E2;1,015535355E3
3,314117315E2;1,015535583E3
3,324865635E2;1,015537109E3
3,335614115E2;1,015539169E3
3,346363165E2;1,015539169E3
3,357112025E2;1,015529022E3
3,367860415E2;1,015524979E3
3,378608935E2;1,015523300E3
3,389357605E2;1,015523300E3
3,400106375E2;1,015525513E3
3,410854775E2;1,015537643E3
3,421603305E2;1,015550690E3
3,432351615E2;1,015560226E3
3,443100295E2;1,015576477E3
3,453848905E2;1,015595169E3
3,464597185E2;1,015623093E3
3,475345755E2;1,015654449E3
3,486094485E2;1,015701828E3
3,496843115E2;1,015752640E3
3,507591925E2;1,015802460E3
3,518340605E2;1,015854874E3
3,529089545E2;1,015900803E3
3,539838525E2;1,015932159E3
3,550587355E2;1,015956879E3
3,561335785E2;1,015976334E3
3,572084335E2;1,015976334E3
3,582832705E2;1,015965118E3
3,593580815E2;1,015952988E3
3,604328945E2;1,015940628E3
3,615077405E2;1,015926895E3
3,625826055E2;1,015909042E3
3,636574655E2;1,015901642E3
3,647323455E2;1,015894089E3
3,658072495E2;1,015879822E3
3,668820805E2;1,015857239E3
3,679569075E2;1,015838165E3
3,690317605E2;1,015815201E3
3,701066335E2;1,015789490E3
3,711814685E2;1,015766449E3
3,722563035E2;1,015729828E3
3,733311685E2;1,015697403E3
3,744060285E2;1,015666885E3
3,754808605E2;1,015640793E3
3,765556935E2;1,015626526E3
3,776305335E2;1,015626526E3
3,787053475E2;1,015640793E3
3,797801735E2;1,015657425E3
3,808549975E2;1,015657425E3
3,819298255E2;1,015656662E3
3,830046745E2;1,015650787E3
3,840795585E2;1,015648880E3
3,851544705E2;1,015642319E3
3,862293435E2;1,015639801E3
3,873042265E2;1,015633469E3
3,883791075E2;1,015617218E3
3,894539785E2;1,015607605E3
3,905288245E2;1,015606995E3
3,916036595E2;1,015594254E3
3,926785545E2;1,015594254E3
3,937534245E2;1,015589294E3
3,948282845E2;1,015586700E3
3,959031575E2;1,015562515E3
3,969780095E2;1,015546341E3
3,980528775E2;1,015517654E3
3,991277505E2;1,015475388E3
4,002026115E2;1,015433426E3
4,012774535E2;1,015390167E3
4,023523385E2;1,015346375E3
4,034271905E2;1,015300674E3
4,045020115E2;1,015267410E3
4,055768345E2;1,015245667E3
4,066516715E2;1,015217285E3
4,077264815E2;1,015180817E3
4,088012975E2;1,015151443E3
4,098761525E2;1,015096893E3
4,109510125E2;1,015019836E3
4,120258655E2;1,014946594E3
4,131007465E2;1,014883575E3
4,141756525E2;1,014810486E3
4,152505745E2;1,014752655E3
4,163254955E2;1,014707184E3
4,174003795E2;1,014661102E3
4,184752715E2;1,014616241E3
4,195501485E2;1,014577942E3
4,206250265E2;1,014520416E3
4,216999295E2;1,014462814E3
