"Time (s)";"Distance (cm)"
8,739482232E1;5,000000000E0
8,749482232E1;5,000000000E0
8,759482233E1;5,000000000E0
8,769482232E1;5,000000000E0
8,779482232E1;5,000000000E0
8,789482232E1;5,000000000E0
8,799482232E1;5,000000000E0
8,809482233E1;5,000000000E0
8,819482232E1;5,000000000E0
8,829482233E1;5,000000000E0
8,839482232E1;5,000000000E0
8,849482232E1;5,000000000E0
8,859482233E1;5,000000000E0
8,869482232E1;5,000000000E0
8,879482233E1;5,000000000E0
8,889482232E1;5,000000000E0
8,899482232E1;5,000000000E0
8,909482233E1;5,000000000E0
8,919482232E1;5,000000000E0
8,929482233E1;5,000000000E0
8,939482232E1;5,000000000E0
8,949482232E1;5,000000000E0
8,959482233E1;5,000000000E0
8,969482232E1;5,000000000E0
8,979482233E1;5,000000000E0
8,989482232E1;5,000000000E0
8,999482232E1;5,000000000E0
9,009482233E1;5,000000000E0
9,019482232E1;5,000000000E0
9,029482233E1;5,000000000E0
9,039482232E1;5,000000000E0
9,049482232E1;5,000000000E0
9,059482233E1;5,000000000E0
9,069482232E1;5,000000000E0
9,079482233E1;5,000000000E0
9,089482232E1;5,000000000E0
9,099482232E1;5,000000000E0
9,109482233E1;5,000000000E0
9,119482232E1;5,000000000E0
9,129482233E1;5,000000000E0
9,139482232E1;5,000000000E0
9,149482232E1;5,000000000E0
9,159482233E1;5,000000000E0
9,169482232E1;5,000000000E0
9,179482233E1;5,000000000E0
9,189482232E1;5,000000000E0
9,199482232E1;5,000000000E0
9,209482233E1;5,000000000E0
9,219482232E1;5,000000000E0
9,229482233E1;5,000000000E0
9,239482232E1;5,000000000E0
9,249482232E1;5,000000000E0
9,259482233E1;5,000000000E0
9,269482232E1;5,000000000E0
9,279482233E1;5,000000000E0
9,289482232E1;5,000000000E0
9,299482232E1;5,000000000E0
9,309482233E1;5,000000000E0
9,319482232E1;5,000000000E0
9,329482233E1;5,000000000E0
9,339482232E1;5,000000000E0
9,349482232E1;5,000000000E0
9,359482233E1;5,000000000E0
9,369482232E1;5,000000000E0
9,379482233E1;5,000000000E0
9,389482232E1;5,000000000E0
9,399482232E1;5,000000000E0
9,409482233E1;5,000000000E0
9,419482232E1;5,000000000E0
9,429482233E1;5,000000000E0
9,439482232E1;5,000000000E0
9,449482232E1;5,000000000E0
9,459482233E1;5,000000000E0
9,469482232E1;5,000000000E0
9,479482233E1;5,000000000E0
9,489482232E1;5,000000000E0
9,499482232E1;5,000000000E0
9,509482233E1;5,000000000E0
9,519482232E1;5,000000000E0
9,529482233E1;5,000000000E0
9,539482232E1;5,000000000E0
9,549482232E1;5,000000000E0
9,559482233E1;5,000000000E0
9,569482232E1;5,000000000E0
9,579482233E1;5,000000000E0
9,589482232E1;5,000000000E0
9,599482232E1;5,000000000E0
9,609482233E1;5,000000000E0
9,619482232E1;5,000000000E0
9,629482233E1;5,000000000E0
9,639482232E1;5,000000000E0
9,649482232E1;5,000000000E0
9,659482233E1;5,000000000E0
9,669482232E1;5,000000000E0
9,679482233E1;5,000000000E0
9,689482232E1;5,000000000E0
9,699482232E1;5,000000000E0
9,709482233E1;5,000000000E0
9,719482232E1;5,000000000E0
9,729482233E1;5,000000000E0
9,739482232E1;5,000000000E0
9,749482232E1;5,000000000E0
9,759482233E1;5,000000000E0
9,769482232E1;5,000000000E0
9,779482233E1;5,000000000E0
9,789482232E1;5,000000000E0
9,799482232E1;5,000000000E0
9,809482233E1;5,000000000E0
9,819482232E1;5,000000000E0
9,829482233E1;5,000000000E0
9,839482232E1;5,000000000E0
9,849482232E1;5,000000000E0
9,859482233E1;5,000000000E0
9,869482232E1;5,000000000E0
9,879482233E1;5,000000000E0
9,889482232E1;5,000000000E0
9,899482232E1;5,000000000E0
9,909482233E1;5,000000000E0
9,919482232E1;5,000000000E0
9,929482233E1;5,000000000E0
9,939482232E1;5,000000000E0
9,949482232E1;5,000000000E0
9,959482233E1;5,000000000E0
9,969482232E1;5,000000000E0
9,979482233E1;5,000000000E0
9,989482232E1;5,000000000E0
9,999482232E1;5,000000000E0
1,000948223E2;5,000000000E0
1,001948223E2;5,000000000E0
1,002948223E2;5,000000000E0
1,003948223E2;5,000000000E0
1,004948223E2;5,000000000E0
1,005948223E2;5,000000000E0
1,006948223E2;5,000000000E0
1,007948223E2;5,000000000E0
1,008948223E2;5,000000000E0
1,009948223E2;5,000000000E0
1,010948223E2;5,000000000E0
1,011948223E2;5,000000000E0
1,012948223E2;5,000000000E0
1,013948223E2;5,000000000E0
1,014948223E2;5,000000000E0
1,015948223E2;5,000000000E0
1,016948223E2;5,000000000E0
1,017948223E2;5,000000000E0
1,018948223E2;5,000000000E0
1,019948223E2;5,000000000E0
1,020948223E2;5,000000000E0
1,021948223E2;5,000000000E0
1,022948223E2;5,000000000E0
1,023948223E2;5,000000000E0
1,024948223E2;5,000000000E0
1,025948223E2;5,000000000E0
1,026948223E2;5,000000000E0
1,027948223E2;5,000000000E0
1,028948223E2;5,000000000E0
1,029948223E2;5,000000000E0
1,030948223E2;5,000000000E0
1,031948223E2;5,000000000E0
1,032948223E2;5,000000000E0
1,033948223E2;5,000000000E0
1,034948223E2;5,000000000E0
1,035948223E2;5,000000000E0
1,036948223E2;5,000000000E0
1,037948223E2;5,000000000E0
1,038948223E2;5,000000000E0
1,039948223E2;5,000000000E0
1,040948223E2;5,000000000E0
1,041948223E2;5,000000000E0
1,042948223E2;5,000000000E0
1,043948223E2;5,000000000E0
1,044948223E2;5,000000000E0
1,045948223E2;5,000000000E0
1,046948223E2;5,000000000E0
1,047948223E2;5,000000000E0
1,048948223E2;5,000000000E0
1,049948223E2;5,000000000E0
1,050948223E2;5,000000000E0
1,051948223E2;5,000000000E0
1,052948223E2;5,000000000E0
1,053948223E2;5,000000000E0
1,054948223E2;5,000000000E0
1,055948223E2;5,000000000E0
1,056948223E2;5,000000000E0
1,057948223E2;5,000000000E0
1,058948223E2;5,000000000E0
1,059948223E2;5,000000000E0
1,060948223E2;5,000000000E0
1,061948223E2;5,000000000E0
1,062948223E2;5,000000000E0
1,063948223E2;5,000000000E0
1,064948223E2;5,000000000E0
1,065948223E2;5,000000000E0
1,066948223E2;5,000000000E0
1,067948223E2;5,000000000E0
1,068948223E2;5,000000000E0
1,069948223E2;5,000000000E0
1,070948223E2;5,000000000E0
1,071948223E2;5,000000000E0
1,072948223E2;5,000000000E0
1,073948223E2;5,000000000E0
1,074948223E2;5,000000000E0
1,075948223E2;5,000000000E0
1,076948223E2;5,000000000E0
1,077948223E2;5,000000000E0
1,078948223E2;5,000000000E0
1,079948223E2;5,000000000E0
1,080948223E2;5,000000000E0
1,081948223E2;5,000000000E0
1,082948223E2;5,000000000E0
1,083948223E2;5,000000000E0
1,084948223E2;5,000000000E0
1,085948223E2;5,000000000E0
1,086948223E2;5,000000000E0
1,087948223E2;5,000000000E0
1,088948223E2;5,000000000E0
1,089948223E2;5,000000000E0
1,090948223E2;5,000000000E0
1,091948223E2;5,000000000E0
1,092948223E2;5,000000000E0
1,093948223E2;5,000000000E0
1,094948223E2;5,000000000E0
1,095948223E2;5,000000000E0
1,096948223E2;5,000000000E0
1,097948223E2;5,000000000E0
1,098948223E2;5,000000000E0
1,099948223E2;5,000000000E0
1,100948223E2;5,000000000E0
1,101948223E2;5,000000000E0
1,102948223E2;5,000000000E0
1,103948223E2;5,000000000E0
1,104948223E2;5,000000000E0
1,105948223E2;5,000000000E0
1,106948223E2;5,000000000E0
1,107948223E2;5,000000000E0
1,108948223E2;5,000000000E0
1,109948223E2;5,000000000E0
1,110948223E2;5,000000000E0
1,111948223E2;5,000000000E0
1,112948223E2;5,000000000E0
1,113948223E2;5,000000000E0
1,114948223E2;5,000000000E0
1,115948223E2;5,000000000E0
1,116948223E2;5,000000000E0
1,117948223E2;5,000000000E0
1,118948223E2;5,000000000E0
1,119948223E2;5,000000000E0
1,120948223E2;5,000000000E0
1,121948223E2;5,000000000E0
1,122948223E2;5,000000000E0
1,123948223E2;5,000000000E0
1,124948223E2;5,000000000E0
1,125948223E2;5,000000000E0
1,126948223E2;5,000000000E0
1,127948223E2;5,000000000E0
1,128948223E2;5,000000000E0
1,129948223E2;5,000000000E0
1,130948223E2;5,000000000E0
1,131948223E2;5,000000000E0
1,132948223E2;5,000000000E0
1,133948223E2;5,000000000E0
1,134948223E2;5,000000000E0
1,135948223E2;5,000000000E0
1,136948223E2;5,000000000E0
1,137948223E2;5,000000000E0
1,138948223E2;5,000000000E0
1,139948223E2;5,000000000E0
1,140948223E2;5,000000000E0
1,141948223E2;5,000000000E0
1,142948223E2;5,000000000E0
1,143948223E2;5,000000000E0
1,144948223E2;5,000000000E0
1,145948223E2;5,000000000E0
1,146948223E2;5,000000000E0
1,147948223E2;5,000000000E0
1,148948223E2;5,000000000E0
1,149948223E2;5,000000000E0
1,150948223E2;5,000000000E0
1,151948223E2;5,000000000E0
1,152948223E2;5,000000000E0
1,153948223E2;5,000000000E0
1,154948223E2;5,000000000E0
1,155948223E2;5,000000000E0
1,156948223E2;5,000000000E0
1,157948223E2;5,000000000E0
1,158948223E2;5,000000000E0
1,159948223E2;5,000000000E0
1,160948223E2;5,000000000E0
1,161948223E2;5,000000000E0
1,162948223E2;5,000000000E0
1,163948223E2;5,000000000E0
1,164948223E2;5,000000000E0
1,165948223E2;5,000000000E0
1,166948223E2;5,000000000E0
1,167948223E2;5,000000000E0
1,168948223E2;5,000000000E0
1,169948223E2;5,000000000E0
1,170948223E2;5,000000000E0
1,171948223E2;5,000000000E0
1,172948223E2;5,000000000E0
1,173948223E2;5,000000000E0
1,174948223E2;5,000000000E0
1,175948223E2;5,000000000E0
1,176948223E2;5,000000000E0
1,177948223E2;5,000000000E0
1,178948223E2;5,000000000E0
1,179948223E2;5,000000000E0
1,180948223E2;5,000000000E0
1,181948223E2;5,000000000E0
1,182948223E2;5,000000000E0
1,183948223E2;5,000000000E0
1,184948223E2;5,000000000E0
1,185948223E2;5,000000000E0
1,186948223E2;5,000000000E0
1,187948223E2;5,000000000E0
1,188948223E2;5,000000000E0
1,189948223E2;5,000000000E0
1,190948223E2;5,000000000E0
1,191948223E2;5,000000000E0
1,192948223E2;5,000000000E0
1,193948223E2;5,000000000E0
1,194948223E2;5,000000000E0
1,195948223E2;5,000000000E0
1,196948223E2;5,000000000E0
1,197948223E2;5,000000000E0
1,198948223E2;5,000000000E0
1,199948223E2;5,000000000E0
1,200948223E2;5,000000000E0
1,201948223E2;5,000000000E0
1,202948223E2;5,000000000E0
1,203948223E2;5,000000000E0
1,204948223E2;5,000000000E0
1,205948223E2;5,000000000E0
1,206948223E2;5,000000000E0
1,207948223E2;5,000000000E0
1,208948223E2;5,000000000E0
1,209948223E2;5,000000000E0
1,210948223E2;5,000000000E0
1,211948223E2;5,000000000E0
1,212948223E2;5,000000000E0
1,213948223E2;5,000000000E0
1,214948223E2;5,000000000E0
1,215948223E2;5,000000000E0
1,216948223E2;5,000000000E0
1,217948223E2;5,000000000E0
1,218948223E2;5,000000000E0
1,219948223E2;5,000000000E0
1,220948223E2;5,000000000E0
1,221948223E2;5,000000000E0
1,222948223E2;5,000000000E0
1,223948223E2;5,000000000E0
1,224948223E2;5,000000000E0
1,225948223E2;5,000000000E0
1,226948223E2;5,000000000E0
1,227948223E2;5,000000000E0
1,228948223E2;5,000000000E0
1,229948223E2;5,000000000E0
1,230948223E2;5,000000000E0
1,231948223E2;5,000000000E0
1,232948223E2;5,000000000E0
1,233948223E2;5,000000000E0
1,234948223E2;5,000000000E0
1,235948223E2;5,000000000E0
1,236948223E2;5,000000000E0
1,237948223E2;5,000000000E0
1,238948223E2;5,000000000E0
1,239948223E2;5,000000000E0
1,240948223E2;5,000000000E0
1,241948223E2;5,000000000E0
1,242948223E2;5,000000000E0
1,243948223E2;5,000000000E0
1,244948223E2;5,000000000E0
1,245948223E2;5,000000000E0
1,246948223E2;5,000000000E0
1,247948223E2;5,000000000E0
1,248948223E2;5,000000000E0
1,249948223E2;5,000000000E0
1,250948223E2;5,000000000E0
1,251948223E2;5,000000000E0
1,252948223E2;5,000000000E0
1,253948223E2;5,000000000E0
1,254948223E2;5,000000000E0
1,255948223E2;5,000000000E0
1,256948223E2;5,000000000E0
1,257948223E2;5,000000000E0
1,258948223E2;5,000000000E0
1,259948223E2;5,000000000E0
1,260948223E2;5,000000000E0
1,261948223E2;5,000000000E0
1,262948223E2;5,000000000E0
1,263948223E2;5,000000000E0
1,264948223E2;5,000000000E0
1,265948223E2;5,000000000E0
1,266948223E2;5,000000000E0
1,267948223E2;5,000000000E0
1,268948223E2;5,000000000E0
1,269948223E2;5,000000000E0
1,270948223E2;5,000000000E0
1,271948223E2;5,000000000E0
1,272948223E2;5,000000000E0
1,273948223E2;5,000000000E0
1,274948223E2;5,000000000E0
1,275948223E2;5,000000000E0
1,276948223E2;5,000000000E0
1,277948223E2;5,000000000E0
1,278948223E2;5,000000000E0
1,279948223E2;5,000000000E0
1,280948223E2;5,000000000E0
1,281948223E2;5,000000000E0
1,282948223E2;5,000000000E0
1,283948223E2;5,000000000E0
1,284948223E2;5,000000000E0
1,285948223E2;5,000000000E0
1,286948223E2;5,000000000E0
1,287948223E2;5,000000000E0
1,288948223E2;5,000000000E0
1,289948223E2;5,000000000E0
1,290948223E2;5,000000000E0
1,291948223E2;5,000000000E0
1,292948223E2;5,000000000E0
1,293948223E2;5,000000000E0
1,294948223E2;5,000000000E0
1,295948223E2;5,000000000E0
1,296948223E2;5,000000000E0
1,297948223E2;5,000000000E0
1,298948223E2;5,000000000E0
1,299948223E2;5,000000000E0
1,300948223E2;5,000000000E0
1,301948223E2;5,000000000E0
1,302948223E2;5,000000000E0
1,303948223E2;5,000000000E0
1,304948223E2;5,000000000E0
1,305948223E2;5,000000000E0
1,306948223E2;5,000000000E0
1,307948223E2;5,000000000E0
1,308948223E2;5,000000000E0
1,309948223E2;5,000000000E0
1,310948223E2;5,000000000E0
1,311948223E2;5,000000000E0
1,312948223E2;5,000000000E0
1,313948223E2;5,000000000E0
1,314948223E2;5,000000000E0
1,315948223E2;5,000000000E0
1,316948223E2;5,000000000E0
1,317948223E2;5,000000000E0
1,318948223E2;5,000000000E0
1,319948223E2;5,000000000E0
1,320948223E2;5,000000000E0
1,321948223E2;5,000000000E0
1,322948223E2;5,000000000E0
1,323948223E2;5,000000000E0
1,324948223E2;5,000000000E0
1,325948223E2;5,000000000E0
1,326948223E2;5,000000000E0
1,327948223E2;5,000000000E0
1,328948223E2;5,000000000E0
1,329948223E2;5,000000000E0
1,330948223E2;5,000000000E0
1,331948223E2;5,000000000E0
1,332948223E2;5,000000000E0
1,333948223E2;5,000000000E0
1,334948223E2;5,000000000E0
1,335948223E2;5,000000000E0
1,336948223E2;5,000000000E0
1,337948223E2;5,000000000E0
1,338948223E2;5,000000000E0
1,339948223E2;5,000000000E0
1,340948223E2;5,000000000E0
1,341948223E2;5,000000000E0
1,342948223E2;5,000000000E0
1,343948223E2;5,000000000E0
1,344948223E2;5,000000000E0
1,345948223E2;5,000000000E0
1,346948223E2;5,000000000E0
1,347948223E2;5,000000000E0
1,348948223E2;5,000000000E0
1,349948223E2;5,000000000E0
1,350948223E2;5,000000000E0
1,351948223E2;5,000000000E0
1,352948223E2;5,000000000E0
1,353948223E2;5,000000000E0
1,354948223E2;5,000000000E0
1,355948223E2;5,000000000E0
1,356948223E2;5,000000000E0
1,357948223E2;5,000000000E0
1,358948223E2;5,000000000E0
1,359948223E2;5,000000000E0
1,360948223E2;5,000000000E0
1,361948223E2;5,000000000E0
1,362948223E2;5,000000000E0
1,363948223E2;5,000000000E0
1,364948223E2;5,000000000E0
1,365948223E2;5,000000000E0
1,366948223E2;5,000000000E0
1,367948223E2;5,000000000E0
1,368948223E2;5,000000000E0
1,369948223E2;5,000000000E0
1,370948223E2;5,000000000E0
1,371948223E2;5,000000000E0
1,372948223E2;5,000000000E0
1,373948223E2;5,000000000E0
1,374948223E2;5,000000000E0
1,375948223E2;5,000000000E0
1,376948223E2;5,000000000E0
1,377948223E2;5,000000000E0
1,378948223E2;5,000000000E0
1,379948223E2;5,000000000E0
1,380948223E2;5,000000000E0
1,381948223E2;5,000000000E0
1,382948223E2;5,000000000E0
1,383948223E2;5,000000000E0
1,384948223E2;5,000000000E0
1,385948223E2;5,000000000E0
1,386948223E2;5,000000000E0
1,387948223E2;5,000000000E0
1,388948223E2;5,000000000E0
1,389948223E2;5,000000000E0
1,390948223E2;5,000000000E0
1,391948223E2;5,000000000E0
1,392948223E2;5,000000000E0
1,393948223E2;5,000000000E0
1,394948223E2;5,000000000E0
1,395948223E2;5,000000000E0
1,396948223E2;5,000000000E0
1,397948223E2;5,000000000E0
1,398948223E2;5,000000000E0
1,399948223E2;5,000000000E0
1,400948223E2;5,000000000E0
1,401948223E2;5,000000000E0
1,402948223E2;5,000000000E0
1,403948223E2;5,000000000E0
1,404948223E2;5,000000000E0
1,405948223E2;5,000000000E0
1,406948223E2;5,000000000E0
1,407948223E2;5,000000000E0
1,408948223E2;5,000000000E0
1,409948223E2;5,000000000E0
1,410948223E2;5,000000000E0
1,411948223E2;5,000000000E0
1,412948223E2;5,000000000E0
1,413948223E2;5,000000000E0
1,414948223E2;5,000000000E0
1,415948223E2;5,000000000E0
1,416948223E2;5,000000000E0
1,417948223E2;5,000000000E0
1,418948223E2;5,000000000E0
1,419948223E2;5,000000000E0
1,420948223E2;5,000000000E0
1,421948223E2;5,000000000E0
1,422948223E2;5,000000000E0
1,423948223E2;5,000000000E0
1,424948223E2;5,000000000E0
1,425948223E2;5,000000000E0
1,426948223E2;5,000000000E0
1,427948223E2;5,000000000E0
1,428948223E2;5,000000000E0
1,429948223E2;5,000000000E0
1,430948223E2;5,000000000E0
1,431948223E2;5,000000000E0
1,432948223E2;5,000000000E0
1,433948223E2;5,000000000E0
1,434948223E2;5,000000000E0
1,435948223E2;5,000000000E0
1,436948223E2;5,000000000E0
1,437948223E2;5,000000000E0
1,438948223E2;5,000000000E0
1,439948223E2;5,000000000E0
1,440948223E2;5,000000000E0
1,441948223E2;5,000000000E0
1,442948223E2;5,000000000E0
1,443948223E2;5,000000000E0
1,444948223E2;5,000000000E0
1,445948223E2;5,000000000E0
1,446948223E2;5,000000000E0
1,447948223E2;5,000000000E0
1,448948223E2;5,000000000E0
1,449948223E2;5,000000000E0
1,450948223E2;5,000000000E0
1,451948223E2;5,000000000E0
1,452948223E2;5,000000000E0
1,453948223E2;5,000000000E0
1,454948223E2;5,000000000E0
1,455948223E2;5,000000000E0
1,456948223E2;5,000000000E0
1,457948223E2;5,000000000E0
1,458948223E2;5,000000000E0
1,459948223E2;5,000000000E0
1,460948223E2;5,000000000E0
1,461948223E2;5,000000000E0
1,462948223E2;5,000000000E0
1,463948223E2;5,000000000E0
1,464948223E2;5,000000000E0
1,465948223E2;5,000000000E0
1,466948223E2;5,000000000E0
1,467948223E2;5,000000000E0
1,468948223E2;5,000000000E0
1,469948223E2;5,000000000E0
1,470948223E2;5,000000000E0
1,471948223E2;5,000000000E0
1,472948223E2;5,000000000E0
1,473948223E2;5,000000000E0
1,474948223E2;5,000000000E0
1,475948223E2;5,000000000E0
1,476948223E2;5,000000000E0
1,477948223E2;5,000000000E0
1,478948223E2;5,000000000E0
1,479948223E2;5,000000000E0
1,480948223E2;5,000000000E0
1,481948223E2;5,000000000E0
1,482948223E2;5,000000000E0
1,483948223E2;5,000000000E0
1,484948223E2;5,000000000E0
1,485948223E2;5,000000000E0
1,486948223E2;5,000000000E0
1,487948223E2;5,000000000E0
1,488948223E2;5,000000000E0
1,489948223E2;5,000000000E0
1,490948223E2;5,000000000E0
1,491948223E2;5,000000000E0
1,492948223E2;5,000000000E0
1,493948223E2;5,000000000E0
1,494948223E2;5,000000000E0
1,495948223E2;5,000000000E0
1,496948223E2;5,000000000E0
1,497948223E2;5,000000000E0
1,498948223E2;5,000000000E0
1,499948223E2;5,000000000E0
1,500948223E2;5,000000000E0
1,501948223E2;5,000000000E0
1,502948223E2;5,000000000E0
1,503948223E2;5,000000000E0
1,504948223E2;5,000000000E0
1,505948223E2;5,000000000E0
1,506948223E2;5,000000000E0
1,507948223E2;5,000000000E0
1,508948223E2;5,000000000E0
1,509948223E2;5,000000000E0
1,510948223E2;5,000000000E0
1,511948223E2;5,000000000E0
1,512948223E2;5,000000000E0
1,513948223E2;5,000000000E0
1,514948223E2;5,000000000E0
1,515948223E2;5,000000000E0
1,516948223E2;5,000000000E0
1,517948223E2;5,000000000E0
1,518948223E2;5,000000000E0
1,519948223E2;5,000000000E0
1,520948223E2;5,000000000E0
1,521948223E2;5,000000000E0
1,522948223E2;5,000000000E0
1,523948223E2;5,000000000E0
1,524948223E2;5,000000000E0
1,525948223E2;5,000000000E0
1,526948223E2;5,000000000E0
1,527948223E2;5,000000000E0
1,528948223E2;5,000000000E0
1,529948223E2;5,000000000E0
1,530948223E2;5,000000000E0
1,531948223E2;5,000000000E0
1,532948223E2;5,000000000E0
1,533948223E2;5,000000000E0
1,534948223E2;5,000000000E0
1,535948223E2;5,000000000E0
1,536948223E2;5,000000000E0
1,537948223E2;5,000000000E0
1,538948223E2;5,000000000E0
1,539948223E2;5,000000000E0
1,540948223E2;5,000000000E0
1,541948223E2;5,000000000E0
1,542948223E2;5,000000000E0
1,543948223E2;5,000000000E0
1,544948223E2;5,000000000E0
1,545948223E2;5,000000000E0
1,546948223E2;5,000000000E0
1,547948223E2;5,000000000E0
1,548948223E2;5,000000000E0
1,549948223E2;5,000000000E0
1,550948223E2;5,000000000E0
1,551948223E2;5,000000000E0
1,552948223E2;5,000000000E0
1,553948223E2;5,000000000E0
1,554948223E2;5,000000000E0
1,555948223E2;5,000000000E0
1,556948223E2;5,000000000E0
1,557948223E2;5,000000000E0
1,558948223E2;5,000000000E0
1,559948223E2;5,000000000E0
1,560948223E2;5,000000000E0
1,561948223E2;5,000000000E0
1,562948223E2;5,000000000E0
1,563948223E2;5,000000000E0
1,564948223E2;5,000000000E0
1,565948223E2;5,000000000E0
1,566948223E2;5,000000000E0
1,567948223E2;5,000000000E0
1,568948223E2;5,000000000E0
1,569948223E2;5,000000000E0
1,570948223E2;5,000000000E0
1,571948223E2;5,000000000E0
1,572948223E2;5,000000000E0
1,573948223E2;5,000000000E0
1,574948223E2;5,000000000E0
1,575948223E2;5,000000000E0
1,576948223E2;5,000000000E0
1,577948223E2;5,000000000E0
1,578948223E2;5,000000000E0
1,579948223E2;5,000000000E0
1,580948223E2;5,000000000E0
1,581948223E2;5,000000000E0
1,582948223E2;5,000000000E0
1,583948223E2;5,000000000E0
1,584948223E2;5,000000000E0
1,585948223E2;5,000000000E0
1,586948223E2;5,000000000E0
1,587948223E2;5,000000000E0
1,588948223E2;5,000000000E0
1,589948223E2;5,000000000E0
1,590948223E2;5,000000000E0
1,591948223E2;5,000000000E0
1,592948223E2;5,000000000E0
1,593948223E2;5,000000000E0
1,594948223E2;5,000000000E0
1,595948223E2;5,000000000E0
1,596948223E2;5,000000000E0
1,597948223E2;5,000000000E0
1,598948223E2;5,000000000E0
1,599948223E2;5,000000000E0
1,600948223E2;5,000000000E0
1,601948223E2;5,000000000E0
1,602948223E2;5,000000000E0
1,603948223E2;5,000000000E0
1,604948223E2;5,000000000E0
1,605948223E2;5,000000000E0
1,606948223E2;5,000000000E0
1,607948223E2;5,000000000E0
1,608948223E2;5,000000000E0
1,609948223E2;5,000000000E0
1,610948223E2;5,000000000E0
1,611948223E2;5,000000000E0
1,612948223E2;5,000000000E0
1,613948223E2;5,000000000E0
1,614948223E2;5,000000000E0
1,615948223E2;5,000000000E0
1,616948223E2;5,000000000E0
1,617948223E2;5,000000000E0
1,618948223E2;5,000000000E0
1,619948223E2;5,000000000E0
1,620948223E2;5,000000000E0
1,621948223E2;5,000000000E0
1,622948223E2;5,000000000E0
1,623948223E2;5,000000000E0
1,624948223E2;5,000000000E0
1,625948223E2;5,000000000E0
1,626948223E2;5,000000000E0
1,627948223E2;5,000000000E0
1,628948223E2;5,000000000E0
1,629948223E2;5,000000000E0
1,630948223E2;5,000000000E0
1,631948223E2;5,000000000E0
1,632948223E2;5,000000000E0
1,633948223E2;5,000000000E0
1,634948223E2;5,000000000E0
1,635948223E2;5,000000000E0
1,636948223E2;5,000000000E0
1,637948223E2;5,000000000E0
1,638948223E2;5,000000000E0
1,639948223E2;5,000000000E0
1,640948223E2;5,000000000E0
1,641948223E2;5,000000000E0
1,642948223E2;5,000000000E0
1,643948223E2;5,000000000E0
1,644948223E2;5,000000000E0
1,645948223E2;5,000000000E0
1,646948223E2;5,000000000E0
1,647948223E2;5,000000000E0
1,648948223E2;5,000000000E0
1,649948223E2;5,000000000E0
1,650948223E2;5,000000000E0
1,651948223E2;5,000000000E0
1,652948223E2;5,000000000E0
1,653948223E2;5,000000000E0
1,654948223E2;5,000000000E0
1,655948223E2;5,000000000E0
1,656948223E2;5,000000000E0
1,657948223E2;5,000000000E0
1,658948223E2;5,000000000E0
1,659948223E2;5,000000000E0
1,660948223E2;5,000000000E0
1,661948223E2;5,000000000E0
1,662948223E2;5,000000000E0
1,663948223E2;5,000000000E0
1,664948223E2;5,000000000E0
1,665948223E2;5,000000000E0
1,666948223E2;5,000000000E0
1,667948223E2;5,000000000E0
1,668948223E2;5,000000000E0
1,669948223E2;5,000000000E0
1,670948223E2;5,000000000E0
1,671948223E2;5,000000000E0
1,672948223E2;5,000000000E0
1,673948223E2;5,000000000E0
1,674948223E2;5,000000000E0
1,675948223E2;5,000000000E0
1,676948223E2;5,000000000E0
1,677948223E2;5,000000000E0
1,678948223E2;5,000000000E0
1,679948223E2;5,000000000E0
1,680948223E2;5,000000000E0
1,681948223E2;5,000000000E0
1,682948223E2;5,000000000E0
1,683948223E2;5,000000000E0
1,684948223E2;5,000000000E0
1,685948223E2;5,000000000E0
1,686948223E2;5,000000000E0
1,687948223E2;5,000000000E0
1,688948223E2;5,000000000E0
1,689948223E2;5,000000000E0
1,690948223E2;5,000000000E0
1,691948223E2;5,000000000E0
1,692948223E2;5,000000000E0
1,693948223E2;5,000000000E0
1,694948223E2;5,000000000E0
1,695948223E2;5,000000000E0
1,696948223E2;5,000000000E0
1,697948223E2;5,000000000E0
1,698948223E2;5,000000000E0
1,699948223E2;5,000000000E0
1,700948223E2;5,000000000E0
1,701948223E2;5,000000000E0
1,702948223E2;5,000000000E0
1,703948223E2;5,000000000E0
1,704948223E2;5,000000000E0
1,705948223E2;5,000000000E0
1,706948223E2;5,000000000E0
1,707948223E2;5,000000000E0
1,708948223E2;5,000000000E0
1,709948223E2;5,000000000E0
1,710948223E2;5,000000000E0
1,711948223E2;5,000000000E0
1,712948223E2;5,000000000E0
1,713948223E2;5,000000000E0
1,714948223E2;5,000000000E0
1,715948223E2;5,000000000E0
1,716948223E2;5,000000000E0
1,717948223E2;5,000000000E0
1,718948223E2;5,000000000E0
1,719948223E2;5,000000000E0
1,720948223E2;5,000000000E0
1,721948223E2;5,000000000E0
1,722948223E2;5,000000000E0
1,723948223E2;5,000000000E0
1,724948223E2;5,000000000E0
1,725948223E2;5,000000000E0
1,726948223E2;5,000000000E0
1,727948223E2;5,000000000E0
1,728948223E2;5,000000000E0
1,729948223E2;5,000000000E0
1,730948223E2;5,000000000E0
1,731948223E2;5,000000000E0
1,732948223E2;5,000000000E0
1,733948223E2;5,000000000E0
1,734948223E2;5,000000000E0
1,735948223E2;5,000000000E0
1,736948223E2;5,000000000E0
1,737948223E2;5,000000000E0
1,738948223E2;5,000000000E0
1,739948223E2;5,000000000E0
1,740948223E2;5,000000000E0
1,741948223E2;5,000000000E0
1,742948223E2;5,000000000E0
1,743948223E2;5,000000000E0
1,744948223E2;5,000000000E0
1,745948223E2;5,000000000E0
