"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3,911754583E1;-2,841129303E-1;1,422339439E0;-1,966810226E-2
3,921754583E1;2,116777420E0;-1,506134987E0;-2,788543701E0
3,931754583E1;2,414892197E0;-3,561378479E0;-1,733219147E0
3,941754583E1;-4,315967560E-1;1,102752686E-1;-5,811786652E-2
3,951754583E1;3,009369850E0;-2,413046837E0;-5,274901390E-1
3,961754583E1;8,089017868E-1;-1,062490940E0;1,567049026E-1
3,971754583E1;-3,672700405E0;4,222412109E-1;7,840594292E0
3,981754583E1;-1,168943882E0;2,872940779E0;2,069298267E0
3,991754583E1;-2,910844326E0;3,631691933E-1;2,424728870E0
4,001754583E1;-1,280736923E0;-2,756837845E0;-2,131657600E-1
4,011754583E1;1,136496544E0;-6,546415329E0;-4,698589802E0
4,021754583E1;2,471690178E0;2,040777206E-1;-2,608976841E0
4,031754583E1;2,414345503E0;-1,506993294E0;-1,142305374E0
4,041754583E1;7,315564156E-1;-1,603568077E0;3,476227522E0
4,051754583E1;-1,050173521E0;-1,582334042E-1;4,748401642E-1
4,061754583E1;-2,889948606E0;1,872944951E0;3,949888229E0
4,071754583E1;-2,544527054E-1;1,237814665E0;1,031543255E0
4,081754583E1;1,817664146E0;-2,215065956E-1;8,572964668E-1
4,091754583E1;3,309017897E0;-4,603231430E0;-2,201459885E0
4,101754583E1;-3,616279364E-1;1,677849770E0;2,814608097E0
4,111754583E1;6,427860260E-2;-9,710206985E-1;1,392683744E0
4,121754583E1;2,895784378E-2;-9,628667831E-1;-9,026412964E-1
4,131754583E1;-1,013573885E0;-1,022449493E0;6,578359604E-1
4,141754583E1;-3,403804779E0;3,083135366E0;5,561758041E0
4,151754583E1;8,563137054E-2;2,821686983E0;1,703081131E-1
4,161754583E1;-1,518059254E0;-1,809000969E-1;-3,704171181E-1
4,171754583E1;2,236339569E0;-4,007238388E0;-5,615047932E0
4,181754583E1;3,228968382E0;-2,013897896E0;-2,097609997E0
4,191754583E1;-3,499341011E-2;-3,199014664E-1;1,456732750E-1
4,201754583E1;1,829125643E0;-1,604874611E0;2,051382065E-1
4,211754583E1;1,108279228E0;-1,372717857E0;-6,979527473E-1
4,221754583E1;-2,952704191E0;2,072859526E0;2,898385048E0
4,231754583E1;-1,985618591E0;2,981722355E0;4,265178204E0
4,241754583E1;-1,787663460E0;-2,136473656E-1;5,913314819E-1
4,251754583E1;6,334588528E-1;-2,346634865E0;7,252244949E-1
4,261754583E1;2,267148018E0;-3,373828888E0;-3,647893906E0
4,271754583E1;2,912896156E0;9,207601547E-1;-2,684420109E0
4,281754583E1;2,035187244E0;-3,094660759E0;-9,468793869E-1
4,291754583E1;5,019078255E-1;-2,626539230E0;1,934884548E0
4,301754583E1;-2,582804203E0;-4,581117630E-2;2,820663929E0
4,311754583E1;-1,987442732E0;7,677729130E-1;4,185230732E0
4,321754583E1;1,530089378E-1;2,133127213E0;7,974801064E-1
4,331754583E1;-1,577992678E0;-3,262391090E-1;1,005005836E-1
4,341754583E1;3,332677603E0;-5,515801907E0;-3,940127373E0
4,351754583E1;4,100315094E0;-2,600536346E-1;-9,114246368E-1
4,361754583E1;-1,120044947E0;-6,310176849E-1;5,087366104E-1
4,371754583E1;2,667293549E-1;-1,535602093E0;-1,133963108E0
4,381754583E1;-1,404476166E0;-4,310784340E-1;2,034624100E0
4,391754583E1;-2,817118645E0;1,714266658E0;4,909848690E0
4,401754583E1;-3,155713797E0;2,859502077E0;3,500063896E0
4,411754583E1;-2,808800697E0;2,360362291E0;3,324084759E0
4,421754583E1;2,296197176E0;-6,949390411E0;-3,954062462E-1
4,431754583E1;-8,653686047E-1;2,830875397E0;1,728399277E0
4,441754583E1;-1,333881378E0;-2,188683510E0;-2,939454556E0
4,451754583E1;9,923672676E-2;-2,551598549E0;1,309406757E0
4,461754583E1;2,136229753E0;4,237837791E-1;1,027716637E0
4,471754583E1;-1,507299900E0;-8,990168571E-2;1,313406944E0
4,481754583E1;-2,757936478E0;1,281422257E0;3,970039368E0
4,491754583E1;-2,153980017E0;3,536124706E0;2,430410385E0
4,501754583E1;-5,197646618E-1;-2,033196449E0;1,507337570E0
4,511754583E1;2,177194118E0;-2,109151840E0;-1,682472229E0
4,521754583E1;4,709309578E0;-1,888599396E0;-3,192775726E0
4,531754583E1;-8,391488791E-1;-3,852343559E-1;5,373353958E-1
4,541754583E1;1,078882217E0;-1,944468975E0;-1,241240978E0
4,551754583E1;1,548120737E0;-1,658031464E0;-1,719202518E0
4,561754583E1;-1,879303932E0;6,632342339E-1;3,318376064E0
4,571754583E1;-2,525233984E0;2,135040998E0;3,722628593E0
4,581754583E1;5,136313438E-1;-6,786584854E-2;4,119205475E-1
4,591754583E1;2,513210058E0;1,724085808E-1;-1,065177917E0
4,601754583E1;3,519055605E0;1,625223160E0;-1,854712009E0
4,611754583E1;-8,967635632E-1;-3,239500046E0;-1,528176785E0
4,621754583E1;4,764528275E-1;-1,057312965E0;1,060181618E0
4,631754583E1;2,909887791E0;-2,096778393E0;-2,599201679E0
4,641754583E1;-6,768894196E-1;-2,218615294E0;7,466387749E-1
4,651754583E1;-3,163933992E0;2,518082380E0;4,169852257E0
4,661754583E1;1,802959442E-1;3,927211046E0;9,985065460E-1
4,671754583E1;4,188685417E-1;-2,026820183E0;-1,934998035E0
4,681754583E1;9,538855553E-1;-1,050768852E0;-3,192259312E0
4,691754583E1;2,991611958E0;-2,450749397E0;-3,001534939E0
4,701754583E1;1,583003998E-1;-1,190036774E0;-1,705121994E-1
4,711754583E1;2,468122721E0;-1,894924164E0;-2,779990196E0
4,721754583E1;7,337989807E-1;2,583074570E-1;-6,545028687E-1
4,731754583E1;-8,213925362E-2;2,658408165E0;2,746908188E0
4,741754583E1;1,125588417E-1;3,849915266E0;4,277194977E0
4,751754583E1;-1,922493458E0;-4,023512840E0;5,023698807E-1
4,761754583E1;2,661365032E0;6,582002640E-1;-5,202988148E0
4,771754583E1;7,979948044E0;-9,306535721E0;-8,642400742E0
4,781754583E1;2,961003780E-1;2,266866684E0;1,462050915E0
4,791754583E1;2,511928082E-1;-3,070676327E0;-1,160845757E-1
4,801754583E1;2,754668713E0;-2,056816578E0;-8,174800873E-2
4,811754583E1;-3,374013662E0;1,353136063E0;7,783770561E-1
4,821754583E1;-4,887603283E0;3,092139006E0;5,509141922E0
4,831754583E1;1,938808441E0;1,332046986E0;6,798615456E-1
4,841754583E1;1,878118515E-2;-6,370906830E-1;4,244580269E-1
4,851754583E1;2,845678091E0;-6,534557343E-1;-1,760179043E0
4,861754583E1;3,065976858E0;-4,741045952E0;-6,190722466E0
4,871754583E1;-1,118439436E0;-2,597985268E-1;2,459440947E0
4,881754583E1;7,198085785E-1;-1,843657494E0;-7,375392914E-1
4,891754583E1;-5,162825584E-1;-2,057776451E-1;1,641391754E0
4,901754583E1;-2,468357086E0;2,660491943E0;3,104973316E0
4,911754583E1;-6,054291725E-1;2,899713993E0;2,581585884E0
4,921754583E1;-5,635933876E-1;-2,606653214E0;7,614297867E-1
4,931754583E1;2,468023300E0;-2,368269444E0;-2,317885876E0
4,941754583E1;8,207066059E-1;-4,053387642E0;-4,117992401E0
4,951754583E1;9,912109375E-2;-3,180370331E-1;1,473039150E0
4,961754583E1;2,280820847E0;-1,173178673E0;-1,900856495E0
4,971754583E1;7,595357895E-1;-5,769052505E-1;-1,156363487E-1
4,981754583E1;-7,541451454E-1;-2,039551735E-2;5,082998276E0
4,991754583E1;-4,016016960E0;3,977692127E0;4,758093834E0
5,001754583E1;3,891835213E-1;-3,689037800E0;9,455108643E-1
5,011754583E1;4,770939350E-1;-4,321608543E-1;-7,470321655E-2
5,021754583E1;3,401884556E0;-1,103256893E1;-5,206884861E0
5,031754583E1;4,038899422E0;5,154594421E0;1,020813227E0
5,041754583E1;4,285007477E0;-4,389027119E0;-6,303016663E0
5,051754583E1;-1,014913940E1;7,063298702E0;6,822524071E0
5,061754583E1;3,039362431E0;-6,202680588E0;-3,932065964E0
5,071754583E1;-5,711966515E0;2,871402502E0;4,208755493E0
5,081754583E1;-4,337407589E0;4,910375118E0;4,403812408E0
5,091754583E1;-2,440759182E0;-2,793446541E0;-3,251357079E-1
5,101754583E1;2,336261272E0;-1,656040192E0;-1,832149029E0
5,111754583E1;2,954641104E0;5,571632385E-1;1,275248528E-1
5,121754583E1;9,946303368E-1;-3,908250809E0;-3,411965370E-1
5,131754583E1;-1,313979626E-1;-8,748493195E-1;1,643227100E0
5,141754583E1;-2,443884850E0;4,560971260E0;-1,437130928E0
5,151754583E1;3,915851593E0;8,890370131E-1;-2,727638245E0
5,161754583E1;-4,837086678E0;4,527696609E0;7,000119686E0
5,171754583E1;4,209656715E-1;2,054096699E0;4,367802620E0
5,181754583E1;1,998725891E0;-8,353809357E0;-1,997456074E0
5,191754583E1;2,942569017E0;-2,235258102E0;-2,419713974E0
5,201754583E1;1,668816328E0;6,304340363E-1;-1,211212635E0
5,211754583E1;1,598676205E0;-2,295842648E0;4,540624619E-1
5,221754583E1;2,654703140E0;-1,211018085E0;5,912303925E-1
5,231754583E1;1,242446423E0;-2,162321329E0;-7,629222870E-1
5,241754583E1;-4,563617229E0;1,868845463E0;5,965940475E0
5,251754583E1;-1,281118393E-1;1,985793114E-1;1,949188709E0
5,261754583E1;6,377098560E-1;-1,296951294E0;-4,966263771E-1
5,271754583E1;2,906440735E0;-2,888254166E0;-1,240843773E0
5,281754583E1;3,203296185E0;-1,933778763E0;-2,133994102E0
5,291754583E1;1,096573591E0;-1,396022797E0;1,103069544E0
5,301754583E1;1,610397339E0;-1,356449127E0;1,109170914E-1
5,311754583E1;-1,102696896E0;-9,766659737E-1;-4,774522781E-1
5,321754583E1;-1,495660305E0;1,145322323E0;2,436671257E0
5,331754583E1;-2,862527847E0;4,227134705E0;1,573945045E0
5,341754583E1;-2,147822380E-1;-1,037290573E0;1,873723984E0
5,351754583E1;2,257560253E0;1,845879555E-1;7,006106377E-1
5,361754583E1;2,545068502E0;-5,102891922E-1;-6,456627846E-1
5,371754583E1;-1,227199316E0;3,078186035E0;2,129484653E0
5,381754583E1;2,467202187E0;-3,528082848E0;-2,170437336E0
5,391754583E1;-1,947790146E0;2,269115448E-1;1,231175423E0
5,401754583E1;-9,327950478E-1;3,940608501E-1;3,073500633E0
5,411754583E1;-1,950570583E0;1,332204342E0;3,429718971E0
5,421754583E1;-1,973209620E0;8,943142891E-1;2,304435730E0
5,431754583E1;3,722858429E-1;-1,159249306E0;1,938109398E-1
5,441754583E1;9,802405834E-1;-1,555796623E0;-2,999272346E0
5,451754583E1;4,802019596E-1;-4,262576103E0;-5,584783554E0
5,461754583E1;1,827758789E0;-1,136612415E0;-2,424732208E0
5,471754583E1;4,140007019E0;-1,693768978E0;7,939710617E-1
5,481754583E1;1,699132919E-1;-3,208563328E0;4,976797104E-2
5,491754583E1;-1,677509308E0;-1,028430462E-1;6,088901520E0
5,501754583E1;-4,216170311E-1;3,308629990E0;1,161549568E0
5,511754583E1;-1,906394958E-3;1,295748711E0;1,243884563E0
5,521754583E1;2,086022139E0;-5,187561035E0;4,554796219E-2
5,531754583E1;4,086476326E0;6,036472321E-2;-2,238621712E0
5,541754583E1;6,140418053E-1;3,502998352E-1;-1,192753792E0
5,551754583E1;-9,374592304E-1;-1,031512260E0;-6,078910828E-2
5,561754583E1;-3,089618683E-1;-2,130378246E0;1,842112541E-1
5,571754583E1;-1,400212288E0;-6,701045036E-1;1,966015339E0
5,581754583E1;-3,757034779E0;1,193423510E0;4,977581501E0
5,591754583E1;-2,237746239E0;2,462609529E0;2,510181904E0
5,601754583E1;-1,537908792E0;-2,366237640E0;1,527276516E0
5,611754583E1;1,038800478E0;-2,802934647E-1;-2,024466515E0
5,621754583E1;3,371248960E0;-2,462430000E0;-2,482107878E0
5,631754583E1;-2,600443363E-1;-5,087327957E-1;6,568193436E-1
5,641754583E1;2,034604549E0;-3,912255764E0;-9,979796410E-1
5,651754583E1;-1,505695105E0;-2,195324898E-1;2,596337318E0
5,661754583E1;7,447748184E-1;-8,509709835E-1;1,691850662E0
5,671754583E1;-5,159452438E0;3,918139696E0;5,185076237E0
5,681754583E1;9,567704201E-1;-1,589833260E0;2,073421955E0
5,691754583E1;3,356409073E-1;-1,657235622E0;-2,396917343E-1
5,701754583E1;4,431895256E0;-3,399031639E0;-4,515332222E0
5,711754583E1;1,292209387E0;-8,003940582E-1;-1,291363239E0
5,721754583E1;1,788020134E-1;-1,148861885E0;1,067006111E0
5,731754583E1;1,073871613E0;-1,589196205E0;-7,314500809E-1
5,741754583E1;-1,234369755E0;7,019631863E-1;3,511452675E0
5,751754583E1;-3,142627239E0;7,423424721E-1;3,132909298E0
5,761754583E1;-1,985805273E0;8,041384220E-1;2,641658306E0
5,771754583E1;1,702552319E0;-3,826368332E0;-1,300579548E0
5,781754583E1;3,837225676E0;-1,154245377E0;-3,694277287E0
5,791754583E1;1,217298508E0;-1,047487259E0;-2,615574360E0
5,801754583E1;-5,981736183E-1;-1,819365025E0;3,273625374E-1
5,811754583E1;2,815084457E-1;-4,007668495E-1;-4,987087250E-1
5,821754583E1;5,723590851E-1;-9,398617744E-1;4,213733673E-1
5,831754583E1;-1,892041683E0;9,172196388E-1;3,020478725E0
5,841754583E1;-4,015129089E0;1,860263944E0;2,902723789E0
5,851754583E1;-1,284655571E0;1,484002590E0;2,829055786E0
5,861754583E1;6,559667587E-1;-7,063184738E0;-1,922159672E0
5,871754583E1;2,371984482E0;1,893646240E0;-2,679915428E-1
5,881754583E1;7,388029575E0;-2,284894943E0;-7,583233356E0
5,891754583E1;-1,136600494E0;-2,703115463E0;-7,049570084E-1
5,901754583E1;-3,118703365E0;1,988570690E0;3,354212284E0
5,911754583E1;8,043622971E-2;-1,185739040E0;2,157127380E0
5,921754583E1;-2,654919147E0;3,300268412E0;3,875975132E0
5,931754583E1;-3,467712641E0;2,424766541E0;2,018583775E0
5,941754583E1;1,257147312E0;-2,179273605E0;3,356144428E0
5,951754583E1;4,448350430E0;-7,151699066E0;-5,857050896E0
5,961754583E1;2,183550358E0;-2,102031708E0;-1,570159912E0
5,971754583E1;-3,952996731E-1;-3,030028343E-1;7,630534172E-1
5,981754583E1;6,093568802E0;-4,729740143E0;-2,611347198E0
5,991754583E1;4,098043442E-1;-2,859869480E0;7,315349579E-1
6,001754583E1;-3,154103994E0;3,170037270E-2;5,026694298E0
6,011754583E1;-2,207048416E0;9,684593678E-1;1,723799229E0
6,021754583E1;6,400680542E-1;2,132634640E0;2,766389370E0
6,031754583E1;8,521583080E-1;-4,400193214E0;-2,794397354E0
6,041754583E1;2,393932819E0;-1,034697533E0;-1,925516605E0
6,051754583E1;3,595187664E-1;9,611544609E-1;-2,132018566E0
6,061754583E1;1,095065355E0;-2,626689911E0;-1,169510365E0
6,071754583E1;-3,157138824E-3;-4,392952919E0;5,255937576E-2
6,081754583E1;-3,036890268E0;7,093510628E-1;4,073352337E0
6,091754583E1;-5,622105598E-1;-8,267855644E-1;2,204895020E-3
6,101754583E1;-1,466248035E0;3,401439905E0;4,050599575E0
6,111754583E1;-8,626272678E-1;-1,952933788E0;-2,469059944E0
6,121754583E1;5,669291019E-1;-2,382125854E0;1,989458084E0
6,131754583E1;3,008139133E-1;5,866308212E-1;-2,202567339E0
6,141754583E1;-1,377958298E0;1,683727264E0;4,857380390E-1
6,151754583E1;6,237955093E-1;-3,062173367E0;-3,088469505E0
6,161754583E1;7,185072899E-1;1,697292328E-1;-4,767012596E-1
6,171754583E1;-1,116020441E0;6,721081734E-1;1,934245586E0
6,181754583E1;2,713041782E0;-7,805924416E-1;-8,499307632E-1
6,191754583E1;8,465905190E-1;7,663979530E-1;1,049104214E0
6,201754583E1;1,036096096E0;-6,294174194E-1;5,131349564E-1
6,211754583E1;6,107115746E-1;-1,825929165E0;1,608365059E0
6,221754583E1;-5,240302086E-1;2,399980068E0;2,747643948E0
6,231754583E1;3,552156925E0;-1,979279041E0;-9,763822556E-1
6,241754583E1;-8,926277161E-1;1,759037971E-1;3,781122208E0
6,251754583E1;1,708027840E0;-5,890000820E0;-6,077418327E-1
6,261754583E1;1,650625944E0;9,483079910E-1;2,513500214E0
6,271754583E1;3,752484798E0;-7,479943275E0;-2,645487309E0
6,281754583E1;-1,870131969E0;1,750465393E0;3,259639740E0
6,291754583E1;7,025835037E0;-3,380999088E0;-5,965808868E0
6,301754583E1;-1,687580347E0;-8,829832077E-1;2,534794807E-1
6,311754583E1;-1,959414244E0;2,823641062E0;4,552428246E0
6,321754583E1;3,601392746E0;-7,819903851E0;8,997502327E-1
6,331754583E1;-4,529724121E0;2,566783905E0;9,647667885E0
6,341754583E1;4,804095745E0;-5,420969486E0;-1,173569202E1
6,351754583E1;-4,563613415E0;-1,606875420E0;1,218268871E0
6,361754583E1;-2,312793255E0;5,361046791E-1;1,541695118E0
6,371754583E1;1,239660740E0;3,340577602E0;-1,835084915E0
6,381754583E1;2,311134338E-1;6,658039093E-1;-1,655933857E0
6,391754583E1;6,341266632E-1;-1,123198986E0;-3,028421402E-1
6,401754583E1;-9,678874016E-1;1,289424896E0;5,442423820E-1
6,411754583E1;7,216172218E-1;3,057123184E0;-2,731350422E0
6,421754583E1;-1,400040150E0;-1,846247673E0;-1,860387325E0
6,431754583E1;-3,639526844E0;3,583246946E0;3,399886608E0
6,441754583E1;-2,385194778E0;-1,512981892E0;-8,639492989E-1
6,451754583E1;1,199748516E0;8,889937401E-1;2,541872025E0
6,461754583E1;-1,263341904E0;-2,770690203E0;9,322052002E-1
6,471754583E1;2,273647308E0;4,104690552E0;3,580976963E0
6,481754583E1;2,725587368E0;1,254421234E0;-5,570235252E-1
6,491754583E1;1,885059595E0;-2,192994595E0;-3,330760002E-1
6,501754583E1;2,366697788E0;-1,243126869E0;2,869687080E-1
6,511754583E1;2,002751827E0;-1,752181053E0;1,176238060E0
6,521754583E1;3,479010582E0;-2,410388947E0;4,634375572E-1
6,531754583E1;4,877855778E-1;-9,804320335E-1;1,010324240E0
6,541754583E1;3,041999102E0;-1,278070450E0;-3,384938240E-1
6,551754583E1;4,207970619E0;-5,821714401E-1;5,281004906E-1
6,561754583E1;2,599158287E-1;-1,287932396E-1;1,018795967E-1
6,571754583E1;1,071383476E0;9,836311340E-1;1,643624783E0
6,581754583E1;-8,857886791E-1;-1,124935865E0;2,867035866E0
6,591754583E1;1,675763130E0;6,686215401E-1;1,978816509E0
6,601754583E1;7,597208023E-1;2,564760923E0;2,260640144E0
6,611754583E1;1,573871136E0;-3,569051266E0;2,550117016E0
6,621754583E1;3,262626171E0;3,855075836E-1;-5,395527840E0
6,631754583E1;8,285418510E0;-5,939682007E0;-6,692531586E0
6,641754583E1;7,296483517E0;-4,032603741E0;-2,593180656E0
6,651754583E1;-1,068017244E0;1,517813683E0;4,676788807E0
6,661754583E1;-4,931521416E-2;-8,336496353E-1;2,460673332E0
6,671754583E1;2,346830368E-1;-1,422907829E0;3,493761063E0
6,681754583E1;2,081470251E0;6,333396435E-1;4,523547173E0
6,691754583E1;7,846891880E-1;2,074654102E0;3,518669128E0
6,701754583E1;2,012008190E0;3,138608932E0;6,165986538E0
6,711754583E1;2,373567581E0;-4,658629894E0;-4,449574471E0
6,721754583E1;1,416038990E0;-1,898417473E-1;3,439073563E-1
6,731754583E1;1,695996761E0;-2,187893391E0;-3,295069218E0
6,741754583E1;1,236438751E-2;-7,570037842E-1;-1,358478546E0
6,751754583E1;4,356234074E-1;-6,546807289E-1;9,886422157E-1
6,761754583E1;-2,650237560E0;-3,446919918E-1;3,916681290E0
6,771754583E1;-1,835417747E-2;1,578061461E0;5,810059547E0
6,781754583E1;-2,317335606E-1;1,010381460E0;-5,016994476E-1
6,791754583E1;8,321568966E-1;-4,616436958E0;7,588868141E-1
6,801754583E1;1,297505856E0;-4,994115829E-1;2,263323307E0
6,811754583E1;6,496031761E0;-5,484409332E0;-4,414541721E0
6,821754583E1;1,460703373E0;-8,043169975E-1;1,377938747E0
6,831754583E1;4,873757362E-1;-4,288794994E0;-3,202728271E0
6,841754583E1;1,508593082E0;-6,243424416E-1;5,208622456E0
6,851754583E1;-2,517572165E0;-4,405763149E-1;3,839725494E0
6,861754583E1;-2,820789576E0;9,458651543E-1;3,125676155E0
6,871754583E1;-3,388681412E-1;-3,481290340E0;-1,095645428E0
6,881754583E1;-3,739049435E-1;1,710470676E0;-1,355042458E-1
6,891754583E1;1,722515821E0;-1,878356934E0;-4,544422626E-1
6,901754583E1;-2,735908031E0;-5,001506805E0;-1,437340260E0
6,911754583E1;-4,407808781E0;7,906455517E0;9,839712143E0
6,921754583E1;-6,234085560E0;2,871304989E0;-3,128835201E0
6,931754583E1;8,296426773E0;8,140990257E0;-1,210996151E1
6,941754583E1;-9,331635475E0;7,141616821E0;3,786564350E0
6,951754583E1;-2,627955675E0;-2,275355339E0;3,423220396E0
6,961754583E1;-4,984521866E-1;-1,539828300E0;2,351170540E0
6,971754583E1;8,250772953E-1;-1,776693344E0;4,378414154E0
6,981754583E1;1,705432415E0;-5,446062088E-1;2,190756798E-2
6,991754583E1;-2,075419903E0;-2,677160263E0;6,297683716E-1
7,001754583E1;-2,895408630E0;6,033601761E-1;1,292840481E0
7,011754583E1;-9,139652252E-1;-7,114028931E-1;-5,876321793E-1
7,021754583E1;-2,159044743E0;-1,312265635E0;1,464189529E0
7,031754583E1;2,571310997E-1;1,680218458E0;5,087164879E0
7,041754583E1;-1,829559326E0;-2,503500938E0;-4,197582245E0
7,051754583E1;-2,076138735E0;6,629543304E-1;-2,168302536E0
7,061754583E1;4,685114861E0;-1,133196831E0;-1,099244213E1
7,071754583E1;-6,865406036E-2;-6,869921684E-1;-8,878681660E-1
7,081754583E1;1,075311661E0;-2,021055222E-1;5,130300522E-1
7,091754583E1;3,517293930E-1;-1,178124428E0;-6,702880859E-1
7,101754583E1;1,638847828E0;-3,475814819E0;-3,051596642E0
7,111754583E1;-3,161701441E0;-7,538984299E0;8,844091415E0
7,121754583E1;-7,226190567E-1;5,320375443E0;-5,980362415E0
7,131754583E1;-4,834590435E0;2,137668133E0;-6,279228687E0
7,141754583E1;4,429717064E-1;-5,699947834E0;3,481949568E0
7,151754583E1;5,827651978E0;-2,918176651E-1;-2,854320765E0
7,161754583E1;-4,619827747E0;-3,787187099E0;6,046306133E0
7,171754583E1;2,998971939E0;-5,885039330E0;-4,969853401E0
7,181754583E1;-5,823504925E0;4,232872009E0;1,032481194E-1
7,191754583E1;-3,050460577E0;-5,847432613E-1;5,600577354E0
7,201754583E1;4,095878601E0;-5,631504059E-1;1,836463928E0
7,211754583E1;-2,208631754E0;9,490237236E-1;5,208096981E0
7,221754583E1;5,258412361E0;-8,872795105E0;-9,400872231E0
7,231754583E1;4,082641602E0;-3,065861225E0;-6,668968201E0
7,241754583E1;-8,965954781E-1;5,374574661E-1;1,866591215E0
7,251754583E1;7,620038986E-1;-2,649990559E0;-4,645776749E-2
7,261754583E1;-2,745031357E0;9,304931164E-1;7,827553272E0
7,271754583E1;6,956720352E-1;4,616150856E0;-3,049841881E0
7,281754583E1;-3,226757050E-3;1,271333694E-1;-4,620816708E0
7,291754583E1;2,826158047E0;-1,528083324E0;9,744393826E-1
7,301754583E1;5,092707634E0;-3,997554779E0;-9,984106064E0
7,311754583E1;-1,393386602E0;-2,558877945E0;4,767079353E-1
7,321754583E1;6,254992485E-1;-3,619266510E0;1,179814816E0
7,331754583E1;5,602846146E-1;-2,803072929E-1;-2,699227333E-1
7,341754583E1;-9,342409134E0;9,951770306E-1;3,989132404E0
7,351754583E1;2,449533463E0;1,044116497E0;2,728125572E0
7,361754583E1;-5,268408775E0;4,281142235E0;-2,483987808E-1
7,371754583E1;3,714603424E0;-3,693408966E-1;-2,291179180E0
7,381754583E1;-1,344157457E0;2,374835968E0;1,396207333E0
7,391754583E1;-8,297014236E-2;-1,227742672E0;7,663402557E-1
7,401754583E1;7,017545700E-1;-2,259212017E0;1,210783482E0
7,411754583E1;-1,992899418E0;-2,545092344E0;2,430563927E0
7,421754583E1;-9,410200119E-1;1,491632462E0;8,805925369E0
7,431754583E1;-3,252540350E0;8,243365288E-1;3,564406395E0
7,441754583E1;2,794504166E0;-6,248209953E0;-2,685261250E0
7,451754583E1;3,611602306E0;-1,316724777E0;-5,979024410E0
7,461754583E1;1,662356853E0;-4,811992645E-1;-1,189626217E0
7,471754583E1;3,756403446E0;-3,198654652E0;6,996178627E-1
7,481754583E1;1,282189369E0;-3,724451065E-1;7,090716362E-1
7,491754583E1;-4,211578369E-1;7,365682125E-1;2,979288101E-1
7,501754583E1;-4,131608009E0;5,700144768E-1;5,120691299E0
7,511754583E1;1,510553360E-1;-5,930733681E-1;-2,176752090E-1
7,521754583E1;2,486967564E0;1,073865891E-1;-3,547134399E-1
7,531754583E1;2,685894966E-1;-5,587577820E-3;-4,072564125E0
7,541754583E1;4,334632874E0;-3,075185776E0;-4,356198311E0
7,551754583E1;-1,027796745E0;1,602920532E0;1,459974051E0
7,561754583E1;1,154247761E0;-2,930335522E0;2,008311749E0
7,571754583E1;1,538907051E0;-1,300794125E0;1,354484558E0
7,581754583E1;3,656578064E-2;-2,688263893E0;2,598297596E0
7,591754583E1;-3,500370979E0;1,356990576E0;3,023433685E0
7,601754583E1;-1,226922512E0;4,671077728E-1;-1,638015747E0
7,611754583E1;3,975005150E-1;-1,695436478E0;3,784012794E0
7,621754583E1;-1,304218769E0;-1,447263718E0;1,771955967E0
7,631754583E1;5,274859905E0;-1,971316338E0;-3,792481899E0
7,641754583E1;1,291473389E0;1,159820080E0;2,251410484E-1
7,651754583E1;2,319214821E0;-1,230083466E0;7,805752754E-1
7,661754583E1;-2,443981171E-2;-3,052071095E0;3,294239044E-1
7,671754583E1;-1,343898296E0;-2,420781851E0;9,327754974E-1
7,681754583E1;-5,986509323E-1;4,873047829E0;-1,656532288E-2
7,691754583E1;7,100683212E0;4,276790619E-1;7,818267345E0
7,701754583E1;3,769575119E0;-6,459074497E0;-1,828426361E0
7,711754583E1;-6,875617504E-1;-2,463650703E0;-7,349556446E0
7,721754583E1;5,233329773E0;-2,137068748E0;-6,094311714E0
7,731754583E1;6,703562737E0;-1,121973515E0;-2,943155527E0
7,741754583E1;-2,619459391E0;7,536697388E-1;-1,862964630E-1
7,751754583E1;1,770486832E-1;1,673693895E0;2,009950638E0
7,761754583E1;-2,724588394E0;-6,988475323E-1;3,393745899E0
7,771754583E1;-2,028764725E0;2,166540861E0;5,182998657E0
7,781754583E1;-2,489288807E0;-1,073748589E0;-3,266382217E-2
7,791754583E1;9,558048248E-1;-7,742276192E-1;2,765116692E-1
7,801754583E1;1,962651968E0;1,005463123E0;-1,503548384E0
7,811754583E1;2,312018394E0;-9,535789490E-3;-2,538141012E0
7,821754583E1;-7,276248932E-1;-8,433427811E-1;2,071295977E0
7,831754583E1;1,686639786E-1;-2,965619087E0;-6,654524803E-1
7,841754583E1;1,109847069E0;-4,443397522E-1;1,393499374E0
7,851754583E1;-3,033848047E0;1,725697398E0;3,320314884E0
7,861754583E1;-2,725172043E0;1,552159548E0;8,586168289E-2
7,871754583E1;4,627141953E0;-2,547424316E0;2,642428637E0
7,881754583E1;2,317996025E0;-2,904492855E0;-3,707937002E0
7,891754583E1;7,955582142E-1;2,024170876E0;-2,852468729E0
7,901754583E1;4,121133804E0;-2,628696442E0;-2,521879911E0
7,911754583E1;-9,676742554E-1;1,393442631E0;3,191671610E0
7,921754583E1;-2,265837908E0;-2,014572144E0;2,529444218E0
7,931754583E1;-1,043114662E0;-1,231952667E0;3,214903355E0
7,941754583E1;-3,567793608E0;4,137187958E0;2,876158714E0
