"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
5,119064708E0;-8,203064799E-1;6,497799158E-1;-7,226606607E-1
5,219555708E0;2,680882931E0;3,245046735E-1;1,094341576E-1
5,320047708E0;-8,277382255E-1;8,425963521E-1;-4,381862581E-1
5,420539875E0;-8,132699728E-1;3,032369614E-1;4,572005570E-1
5,521031875E0;-9,708850980E-1;8,985555917E-2;-9,547469020E-1
5,621523875E0;-8,174719810E-1;8,856399357E-2;-2,083496332E0
5,722015875E0;2,243591309E0;-2,647945642E0;-1,942731380E0
5,822507875E0;3,888475001E-1;-4,363285005E-2;-2,095848799E0
5,922999875E0;1,370287389E-1;2,285255790E-1;-1,494054794E0
6,023491875E0;5,432241559E-1;-3,119158030E0;8,351573944E-1
6,123983875E0;2,115638256E0;-2,365478516E0;2,347289562E0
6,224475875E0;1,047850251E0;-1,484267950E0;1,019127607E0
6,324967875E0;-4,982990026E-1;8,266659975E-1;1,525323987E0
6,425459833E0;-3,175534606E-1;2,008236885E0;1,030039072E0
6,525951833E0;-7,691275477E-1;2,339292526E0;9,023844004E-1
6,626442833E0;-9,790400863E-1;2,754006386E0;2,410225943E-2
6,726934833E0;1,483562708E0;-8,964767456E-1;-1,406959534E0
6,827426833E0;1,146756262E-1;-1,314678431E0;-7,449150085E-1
6,927918833E0;2,412684709E-1;1,521369696E0;9,098453522E-1
7,028410833E0;-1,440433979E0;9,283105135E-1;-9,764015079E-1
7,128902833E0;-5,228206888E-2;4,894799292E-1;4,626073409E-3
7,229394833E0;-5,656884313E-1;-8,943670392E-1;4,110045135E-1
7,329887833E0;-4,848778248E-1;3,173855543E-1;5,655653477E-1
7,430379750E0;-5,219646096E-1;-1,722032577E-2;1,456172112E-2
7,530871750E0;-1,683579087E-1;5,468280986E-2;5,245320499E-2
7,631363750E0;-2,992030382E-1;1,265117526E-1;-6,573917717E-2
7,731855750E0;1,842609197E-1;5,055875778E-1;-6,540487055E-3
7,832347750E0;3,721963167E-1;-1,268589944E-1;1,937582493E-1
7,932839750E0;4,962535203E-1;-2,539883852E-1;-8,008299023E-2
8,033331750E0;9,300874174E-2;2,312563732E-2;-2,121353745E-1
8,133823750E0;-3,757444918E-1;-3,883699477E-1;1,978899240E-1
8,234315750E0;6,901258230E-1;7,854448557E-1;4,650458992E-1
8,334807750E0;-2,120431811E-1;-9,406704903E-1;-9,388532043E-1
8,435299250E0;-2,053415298E0;-5,637289286E-1;3,373992443E-1
8,535791250E0;-9,704670310E-1;-1,268489838E0;7,866337895E-2
8,636283250E0;-1,822226867E-2;1,456553191E-1;1,582234502E0
8,736775250E0;1,362451196E0;-1,984531164E0;3,577036038E-2
8,837267250E0;1,465590954E0;6,473982334E-1;-5,609353781E-1
8,937759250E0;1,548888445E0;-5,890992880E-1;1,081142545E0
9,038251250E0;-3,675372362E0;-2,581189632E0;-3,605885267E0
9,138743250E0;1,873299122E0;4,626843452E0;-6,650757790E0
9,239235250E0;1,916296005E0;2,230199814E0;-2,453956366E0
9,339727250E0;1,066409111E0;8,654912114E-1;1,914713830E-1
9,440219875E0;1,727655828E-1;4,419353604E-1;2,632149458E-1
9,540712875E0;-6,856618524E-1;-3,782103062E-1;4,146184325E-1
9,641204875E0;4,118720889E-1;1,779238224E0;-8,494155407E-1
9,741696875E0;6,846247315E-1;1,278185606E0;-1,143084019E-1
9,842188875E0;2,229198962E-1;-5,040083528E-1;2,623958588E-1
9,942680875E0;2,698598206E-1;-9,050002694E-1;1,402046800E0
1,004317288E1;-1,073168516E0;1,020777822E0;1,209099293E0
1,014366488E1;8,773338199E-1;-1,997813135E-1;8,038323522E-1
1,024415688E1;4,955716729E-1;1,521074027E-1;-1,867076904E-1
1,034464888E1;8,329932094E-1;9,005199075E-1;4,680297524E-2
1,044514000E1;2,221878052E0;6,722385436E-2;-5,313333869E-1
1,054563200E1;-3,240590990E-1;9,880577922E-1;8,339610100E-1
1,064612400E1;-8,408990502E-1;2,672564030E0;-2,256527245E-1
1,074661600E1;-5,367270112E-1;-1,004874229E0;-7,229847908E-1
1,084710800E1;-1,519553065E0;-1,894205660E-1;-2,002055883E0
1,094760100E1;-9,813703299E-1;1,238727689E0;1,991305649E-1
1,104809300E1;1,381661057E0;-2,832776308E-1;-4,082447886E-1
1,114858500E1;1,702119589E0;-1,293328643E0;2,319054604E0
1,124907700E1;1,408511996E0;-6,955770493E0;5,121865869E-1
1,134956900E1;-5,593649387E0;-3,611410141E0;3,075247288E0
1,145006163E1;-2,872696161E0;-3,636644840E0;5,362429619E0
1,155055363E1;4,636236727E-1;2,247295856E0;4,411641121E0
1,165104563E1;2,165510893E0;3,587861300E0;1,838290811E0
1,175153763E1;-1,859851241E0;1,517607331E0;6,465473175E-1
1,185202963E1;7,891549170E-2;-5,494722128E-1;-6,661699414E-1
1,195252163E1;-1,714601994E0;-2,258426249E-1;-1,050586224E0
1,205301363E1;4,562735856E-1;-7,718443871E-2;5,177214742E-2
1,215350663E1;3,731350899E-1;-2,533878803E0;-3,120084524E0
1,225399863E1;-1,630112410E0;2,043309927E0;1,273297191E0
1,235449063E1;4,580938816E-1;6,873112321E-1;2,301007509E0
1,245498233E1;1,311941892E-1;1,240762830E0;1,187602520E0
1,255547433E1;-9,706649780E-1;2,972519100E-1;1,360243797E0
1,265596633E1;-1,107398987E0;-4,229534790E-2;8,062252998E-1
1,275645933E1;-1,672735512E-1;8,398662210E-1;-1,143320575E-1
1,285695133E1;1,070550323E0;2,609881759E-1;-4,624128044E-1
1,295744333E1;2,780827522E0;-5,065522194E-1;-5,589265227E-1
1,305793533E1;-9,121667743E-1;-9,249732494E-1;-1,475507975E0
1,315842733E1;-3,854812086E-1;-8,064774275E-1;5,372748971E-1
1,325892033E1;9,340332747E-1;-4,350997508E-2;1,944553375E0
1,335941233E1;1,408794999E0;-1,101882339E0;2,793064117E0
1,345990496E1;-3,112100959E-1;-3,224653006E-1;-3,032833338E-1
1,356039696E1;1,685980856E-1;1,096790314E0;3,533602953E-1
1,366088996E1;-6,031925082E-1;1,875163913E0;1,577696502E-1
1,376138196E1;-7,218579650E-1;9,970227480E-1;4,616784863E-3
1,386187396E1;-3,467824310E-2;8,170484900E-1;2,065500617E-2
1,396236596E1;3,366075456E-2;1,073869690E-1;6,050351262E-1
1,406285896E1;2,088683367E0;-1,918081641E0;7,798687816E-1
1,416335096E1;1,019462466E0;1,289167791E-3;-6,290148497E-1
1,426384296E1;1,213897765E-1;-5,589820743E-1;-6,818410158E-1
1,436433596E1;-4,317273796E-1;-6,878623366E-1;5,427033901E-1
1,446482758E1;1,620190442E-1;6,555804610E-2;-3,166813254E-1
1,456532058E1;-1,055492282E0;-5,190326571E-1;8,076587915E-1
1,466581258E1;-1,057167888E0;-7,111935019E-1;2,908816338E-1
1,476630458E1;1,730493754E-1;2,706852555E-1;7,735935450E-1
1,486679758E1;-4,866512716E-1;2,256956816E0;1,636951864E-1
1,496728958E1;-5,096563101E-1;1,293663383E0;3,807054758E-1
1,506778158E1;-1,674553901E-1;3,363743722E-1;-5,717366189E-2
1,516827458E1;3,330885172E-1;4,527595937E-1;4,677714109E-1
1,526876658E1;2,526048422E0;-1,467175961E0;-1,613289416E-1
1,536925958E1;-1,473329514E-1;-1,138230920E0;-8,033314347E-1
1,546975163E1;4,032594562E-1;-1,201458335E0;-5,140647292E-1
1,557024362E1;-6,829944849E-1;-1,066521764E0;9,654130936E-1
1,567073663E1;4,337938428E-1;-3,714339435E-1;-6,260679364E-1
1,577122863E1;-5,289255381E-1;2,339807153E-2;-6,977193952E-1
1,587172163E1;-8,737791777E-1;-1,021676779E0;8,695372939E-1
1,597221363E1;-1,918036938E-1;1,016463637E0;8,654499054E-1
1,607270563E1;-2,177755535E-1;7,681979537E-1;4,813646674E-1
1,617319863E1;-7,767522335E-1;1,094508886E0;2,085066438E-1
1,627369063E1;-3,667467274E-3;6,141942739E-1;3,018623888E-1
1,637418363E1;1,233260870E0;-8,048872352E-1;4,991008937E-1
1,647467550E1;2,106731653E0;-1,466971517E0;-7,058243155E-1
1,657516850E1;-8,192272782E-1;-9,016627073E-1;-1,346446633E0
1,667566050E1;9,412837625E-1;-6,092042923E-1;-4,414357543E-1
1,677615250E1;-7,326914668E-1;-4,221481383E-1;8,637266755E-1
1,687664550E1;2,349035591E-1;-3,398118615E-1;-3,019211590E-1
1,697713750E1;-9,768660069E-1;-4,988675714E-1;-6,641923785E-1
1,707763050E1;-1,174803734E0;-7,260944247E-1;9,601340294E-1
1,717812250E1;-1,030070558E-1;1,339025140E0;6,820904016E-1
1,727861550E1;-2,743914127E-1;5,731562972E-1;2,586860359E-1
1,737910750E1;-6,069617271E-1;5,115241408E-1;-5,224580318E-2
1,747959971E1;-3,686760962E-1;1,095859647E0;5,436242223E-1
1,758009271E1;-1,148414239E-1;7,177722454E-1;4,060807526E-1
1,768058471E1;1,684885621E0;-9,732750654E-1;-2,577643692E-1
1,778107771E1;2,040550470E0;-6,048005223E-1;1,248624697E-1
1,788156971E1;-2,019889951E-1;2,477979809E-1;-1,148444891E0
1,798206271E1;2,142408937E-1;-9,808386564E-1;3,419916928E-1
1,808255471E1;-1,696501970E-1;-1,021294892E-1;1,593380719E-1
1,818304771E1;-4,619352520E-1;-8,786591887E-1;6,402403116E-1
1,828353971E1;-1,199873447E0;-8,425801396E-1;-3,144481778E-1
1,838403171E1;-2,771381438E-1;6,510878205E-1;7,250840068E-1
1,848452446E1;-4,294562340E-1;2,252825022E0;1,882581562E-1
1,858501646E1;-5,875576735E-1;5,847435594E-1;1,663060784E-1
1,868550946E1;-3,602741957E-1;9,588296413E-1;4,530956149E-1
1,878600146E1;9,605435282E-2;5,427381396E-1;4,962984025E-1
1,888649446E1;1,696848154E0;-2,761651278E-1;-2,663784325E-1
1,898698646E1;2,425133228E0;-1,337328792E0;2,033020556E-1
1,908747946E1;-8,187891245E-1;4,371277988E-1;-1,336100459E0
1,918797146E1;6,036292315E-1;-5,002421141E-1;-1,721347868E-2
1,928846446E1;-5,116138458E-1;-2,700852752E-1;5,526717305E-1
1,938895646E1;-1,920146644E-1;-4,838325083E-1;-1,000413150E-1
1,948944958E1;-8,119481802E-1;-3,596915305E-1;-5,052014589E-1
1,958994158E1;-7,099451423E-1;-1,889626496E-2;7,026056647E-1
1,969043458E1;-5,750298500E-1;1,600549221E0;5,285040140E-1
1,979092658E1;-4,988007843E-1;8,071493506E-1;2,355182916E-1
1,989141958E1;-2,152464092E-1;1,142953873E0;2,605188787E-1
1,999191158E1;2,355454303E-2;4,631723166E-1;3,941262960E-1
2,009240458E1;1,229536414E0;-8,408765793E-1;4,810805619E-1
2,019289658E1;2,103541851E0;-4,498659372E-1;-4,228653014E-1
2,029338958E1;-1,625447422E-1;5,622795597E-2;-1,500196934E0
2,039388200E1;4,613370597E-1;-4,833283722E-1;-1,630381197E-1
2,049437400E1;-5,752895474E-1;-4,241227508E-1;6,754223108E-1
2,059486700E1;-3,594914079E-1;-3,884021640E-1;-9,448889643E-2
2,069535900E1;-1,132070065E0;-4,737624228E-1;-3,313174844E-1
2,079585200E1;-8,310179710E-1;-1,920133084E-1;6,472389102E-1
2,089634400E1;-5,285699368E-1;1,544765472E0;5,750162601E-1
2,099683700E1;-5,780780315E-1;7,700182199E-1;1,688939482E-1
2,109732900E1;-4,625324011E-1;7,722808123E-1;4,914097488E-1
2,119782200E1;-1,631779522E-1;3,525591642E-2;5,094987750E-1
2,129831500E1;8,776937723E-1;-1,264370322E0;1,516308784E-1
2,139880746E1;1,698359728E0;-1,177499175E0;-4,493494928E-1
2,149930046E1;-5,690610409E-1;-5,383024216E-1;-1,179350615E0
2,159979246E1;7,339479923E-1;-4,180251062E-1;-1,968319118E-1
2,170028546E1;-7,822626233E-1;-3,968541622E-1;5,959084630E-1
2,180077846E1;-7,366744429E-2;-6,448097825E-1;8,837849647E-2
2,190127046E1;-1,195179939E0;-4,558001459E-1;-3,248055279E-1
2,200176346E1;-7,261959910E-1;-2,136267275E-1;5,786511302E-1
2,210225546E1;-2,988562882E-1;1,348669410E0;5,282151103E-1
2,220274846E1;-5,955730081E-1;5,545927286E-1;2,247273028E-1
2,230324146E1;-3,125299811E-1;8,204388618E-1;5,416736603E-1
2,240373400E1;-6,195965409E-2;3,445460200E-1;4,908527136E-1
2,250422700E1;1,386263609E0;-1,316722870E0;-3,104838729E-2
2,260471900E1;1,988266230E0;-9,864226580E-1;-7,363813370E-2
2,270521200E1;-4,318937287E-2;-2,987518311E-1;-1,309653044E0
2,280570500E1;2,185685635E-1;-7,629942894E-1;4,179742932E-2
2,290619700E1;-7,999441028E-2;7,665646262E-3;-3,855843470E-2
2,300669000E1;-3,800762594E-1;5,713751912E-1;2,029570341E-1
2,310718300E1;-9,117556214E-1;-7,543420792E-1;3,199625611E-1
2,320767500E1;-5,647984520E-2;3,250032663E-1;8,090451956E-1
2,330816800E1;-2,721629739E-1;1,472632527E0;2,374990582E-1
2,340866025E1;-6,117553711E-1;6,526949406E-1;1,333861351E-1
2,350915225E1;-1,278738678E-1;3,998138607E-1;4,615500569E-1
2,360964525E1;-7,392465323E-2;4,849168658E-1;5,251119658E-2
2,371013825E1;2,061228275E0;-1,625506401E0;-1,033308029E0
2,381063025E1;8,538988233E-1;-9,654273391E-1;-7,004943490E-1
2,391112325E1;5,536014438E-1;-1,747784168E-1;-7,189550400E-1
2,401161625E1;-4,427813292E-1;-6,061433554E-1;6,453203559E-1
2,411210825E1;-3,357802704E-2;-1,857619137E-1;-6,940274239E-1
2,421260125E1;-1,074619412E0;-2,709370553E-1;-6,504566073E-1
2,431309425E1;-1,000682950E0;-4,994530380E-1;7,399228215E-1
2,441358675E1;-2,355953157E-1;1,004541874E0;7,798623443E-1
2,451407975E1;-3,793630004E-1;4,543874264E-1;4,397873580E-1
2,461457275E1;-6,522051096E-1;1,055596709E0;5,681277514E-1
2,471506575E1;-6,046961527E-3;3,702899218E-1;2,759954929E-1
2,481555775E1;1,012892246E0;-6,576955914E-1;6,160965562E-1
2,491605075E1;1,789830327E0;-6,167222857E-1;-6,610944867E-1
2,501654375E1;-5,154485703E-1;-6,588625312E-1;-1,241006017E0
2,511703675E1;7,108640671E-1;-3,725369275E-1;-2,383159399E-1
2,521752875E1;-6,491757035E-1;-3,707436919E-1;4,846706390E-1
2,531802175E1;1,456051171E-1;-1,859458089E-1;-7,199734449E-1
2,541851471E1;-8,085233569E-1;3,725431859E-2;-9,841916561E-1
2,551900771E1;-9,619327784E-1;-3,527383208E-1;8,816059828E-1
2,561949971E1;-4,632693231E-1;7,877272367E-1;7,628664970E-1
2,571999271E1;-5,153788328E-1;8,073414564E-1;3,600156903E-1
2,582048571E1;-6,618157625E-1;1,190908432E0;4,785887897E-1
2,592097871E1;1,501239389E-1;4,837292731E-1;2,997064888E-1
2,602147071E1;1,485973239E0;-2,655625641E-1;2,237718105E-1
2,612196371E1;2,570222139E0;-1,999648809E0;-5,386704206E-2
2,622245671E1;-7,916018963E-1;-1,294102222E-1;-1,583278537E0
2,632294971E1;6,418863535E-1;-9,121083021E-1;-9,985658526E-2
2,642344288E1;-4,568561018E-1;-2,846803963E-1;6,837510467E-1
2,652393488E1;-2,985610664E-1;-1,708045602E-1;1,048114523E-2
2,662442788E1;-7,582382560E-1;2,759105153E-2;-1,799131036E0
2,672492088E1;-7,899278402E-1;-5,321319103E-1;1,057126284E0
2,682541388E1;-2,051535547E-1;6,611380577E-1;7,676501274E-1
2,692590688E1;-2,489346862E-1;8,373590708E-1;2,698304355E-1
2,702639988E1;-7,060278058E-1;1,052707314E0;1,792684048E-1
2,712689187E1;-1,082080603E-1;4,505729973E-1;1,706601828E-1
2,722738488E1;4,913055301E-1;-5,033993721E-1;6,807523370E-1
2,732787788E1;1,629966378E0;-1,017315269E0;-1,062869310E0
2,742837050E1;2,703298032E-1;-1,100746512E0;-8,416368961E-1
2,752886350E1;9,667043090E-1;-3,560304642E-1;-7,680336237E-1
2,762935650E1;-5,845671296E-1;-4,109588563E-1;2,376220971E-1
2,772984950E1;5,648365021E-1;-4,562733322E-2;-6,658777595E-1
2,783034250E1;-7,447357774E-1;2,495869100E-1;-1,741925180E-1
2,793083450E1;-1,004073858E0;-6,633735895E-1;5,420853496E-1
2,803132750E1;-8,121937513E-2;3,377168775E-1;5,958677530E-1
2,813182050E1;-3,130703568E-1;9,967707396E-1;2,813621163E-1
2,823231350E1;-5,238493681E-1;7,468774319E-1;3,371384144E-1
2,833280650E1;6,227843836E-2;5,781832337E-1;2,116755694E-1
2,843330000E1;-2,809790969E-1;5,976727605E-1;3,817344010E-1
2,853379200E1;1,481619596E0;-1,422861457E0;4,825757816E-2
2,863428500E1;1,759665132E0;1,405363977E-1;-2,577683032E-1
2,873477800E1;1,484315097E-2;-7,970089912E-1;-1,021137714E0
2,883527100E1;4,645418376E-2;-7,716937661E-1;3,904304504E-1
2,893576400E1;1,149106100E-1;1,854508519E-1;2,418614626E-1
2,903625700E1;-3,653113544E-1;-1,100004315E0;4,544663131E-1
2,913674900E1;-1,357160687E0;-1,078289747E0;1,343124509E-1
2,923724200E1;6,839354336E-2;6,995195150E-1;8,363751769E-1
2,933773500E1;-3,305726051E-1;2,263500690E0;3,173437417E-1
2,943822788E1;-3,942899108E-1;7,960316539E-1;2,067143768E-1
2,953872088E1;-2,005567253E-1;7,442016006E-1;5,208615065E-1
2,963921388E1;-1,401918232E-1;6,656399965E-1;3,507377505E-1
2,973970588E1;1,049310446E0;-7,363508344E-1;-6,466750056E-4
2,984019887E1;1,572731614E0;-1,461523771E0;-4,005181193E-1
2,994069188E1;-8,723860979E-1;-5,073922276E-1;-1,244022250E0
3,004118488E1;6,510409117E-1;-6,110470295E-1;4,596791416E-2
3,014167788E1;-5,621275902E-1;-3,876687586E-1;6,500314474E-1
3,024217088E1;-1,670071036E-1;-9,329502285E-2;-3,510437012E-1
3,034266388E1;-9,854367971E-1;5,347067714E-1;-1,655787349E0
3,044315688E1;-8,572766185E-1;-6,034591198E-1;8,525032997E-1
3,054364988E1;-2,839075923E-1;1,084912181E0;7,689731717E-1
3,064414188E1;-3,429749012E-1;8,539822698E-1;4,533208609E-1
3,074463488E1;-5,965479016E-1;9,877279997E-1;5,277022719E-2
3,084512788E1;5,348740891E-2;5,499814153E-1;3,238282502E-1
3,094562088E1;2,125399560E-1;1,051453650E-1;-4,205469042E-2
3,104611388E1;1,922603250E0;-1,322179914E0;-6,649748683E-1
3,114660688E1;6,622960567E-1;-1,060621738E0;-5,512918234E-1
3,124709988E1;2,124471068E-1;-7,457225323E-1;-6,026447415E-1
3,134759288E1;-7,096312642E-1;-6,317578554E-1;7,564628720E-1
3,144808583E1;4,281564057E-1;4,744836688E-1;-2,607239485E-1
3,154857883E1;1,433142275E-1;1,975544691E-1;-1,538308501E0
3,164907183E1;-7,287526727E-1;-6,122608781E-1;7,030976415E-1
3,174956483E1;-1,068679318E-1;7,107152939E-1;6,542598009E-1
3,185005783E1;-2,432989925E-1;9,600294828E-1;4,702669978E-1
3,195055083E1;-6,827173233E-1;1,213592291E0;3,943936825E-1
3,205104383E1;6,154146418E-2;5,135004520E-1;6,779974699E-2
3,215153683E1;5,247261524E-1;7,400215864E-1;-1,229027361E-1
3,225202983E1;2,260906935E0;-1,168352962E0;-5,906966925E-1
3,235252183E1;-3,993601799E-1;-1,500386357E0;-8,534424305E-1
3,245301471E1;7,127104402E-1;-6,919242144E-1;-4,494148791E-1
3,255350771E1;-8,316054344E-1;-7,213981152E-1;7,919647098E-1
3,265400071E1;2,293742895E-1;-1,297435015E-1;-6,514008045E-1
3,275449371E1;-9,195457101E-1;-1,168829128E-1;-1,542387962E0
3,285498671E1;-8,281369209E-1;-7,559189200E-1;1,058750272E0
3,295547971E1;-2,630802691E-1;1,027493358E0;7,049532533E-1
3,305597271E1;-3,602472544E-1;4,572007656E-1;4,934411049E-1
3,315646571E1;-5,863456130E-1;9,062762856E-1;2,442837507E-1
3,325695771E1;-1,351189613E-1;5,067965984E-1;2,769357860E-1
3,335745071E1;5,240899324E-1;-3,839584887E-1;9,969680905E-1
3,345794358E1;1,086523771E0;-6,052127481E-1;-9,899489284E-1
3,355843658E1;7,883718610E-1;-5,888031721E-1;-6,226598620E-1
3,365892958E1;6,950871348E-1;-2,122014165E-1;-6,202327609E-1
3,375942258E1;-6,512917876E-1;-4,091091752E-1;4,410264790E-1
3,385991558E1;4,611454606E-1;-1,752071232E-1;-6,232764721E-1
3,396040858E1;-2,794210613E-1;-1,209704399E0;3,824939728E-1
3,406090158E1;-1,164156079E0;-1,093660355E0;5,861099362E-1
3,416139458E1;-2,487816662E-2;5,864358544E-1;8,062064648E-1
3,426188658E1;-1,967350990E-1;1,823531985E0;2,363922149E-1
3,436237958E1;-6,468929052E-1;8,028878570E-1;5,833142996E-1
3,446287250E1;1,514865905E-1;3,562374115E-1;1,271055192E-1
3,456336550E1;4,876853824E-1;6,561942697E-1;-3,603387251E-2
3,466385850E1;2,532836199E0;-9,407122135E-1;-7,293873429E-1
3,476435150E1;-3,273362815E-1;-1,364925027E0;-8,408979177E-1
3,486484450E1;7,330535054E-1;-1,539618075E-1;-5,558324456E-1
3,496533750E1;-6,208750010E-1;-5,761540532E-1;5,766451955E-1
3,506583050E1;-2,049120069E-1;-2,419586331E-1;-2,089971155E-1
3,516632350E1;-1,288690925E0;-9,247532487E-1;-4,058758616E-1
3,526681650E1;-4,887463152E-1;-4,087648690E-1;9,181850553E-1
3,536730950E1;-4,159705937E-1;1,310876489E0;7,494249940E-1
3,546780246E1;-3,710673153E-1;6,394230723E-1;3,920477331E-1
3,556829546E1;-8,369752765E-1;7,353309989E-1;3,454518318E-1
3,566878846E1;-3,606875241E-1;5,806558728E-1;3,396378160E-1
3,576928146E1;8,193429708E-1;-5,337560773E-1;4,678664207E-1
3,586977446E1;1,627174020E0;-2,200274318E-1;-1,126303554E0
3,597026746E1;1,045179009E0;-2,981907725E-1;-8,604747057E-1
3,607076046E1;7,938107848E-1;-4,622963071E-1;-5,436745882E-1
3,617125346E1;-5,946176052E-1;-5,722779036E-1;3,952995241E-1
3,627174646E1;2,760089561E-2;-5,858737230E-1;-6,017894745E-1
3,637223846E1;-6,741756797E-1;-1,571220011E-1;-6,422461867E-1
3,647273121E1;-9,475777149E-1;-3,620443642E-1;6,694251895E-1
3,657322421E1;-3,226549327E-1;2,516414523E-1;9,440448880E-1
3,667371721E1;-4,370615184E-1;7,894969583E-1;4,931660891E-1
3,677421021E1;-6,084306836E-1;1,094017506E0;4,704271853E-1
3,687470321E1;1,005006656E-1;3,611395061E-1;9,087868035E-2
3,697519621E1;8,880193233E-1;-1,979244202E-1;2,146361023E-1
3,707569021E1;2,009958506E0;-1,049168706E0;-9,562540650E-1
3,717618321E1;-5,184779763E-1;-1,386555433E0;-8,634787202E-1
3,727667621E1;6,678715348E-1;-4,058382809E-1;-3,322802484E-1
3,737716921E1;-9,147183299E-1;-5,985113382E-1;7,589880824E-1
3,747766233E1;1,645971984E-1;-2,242375761E-1;-4,297593832E-1
3,757815533E1;-1,062913775E0;-6,917499900E-1;-5,087286234E-1
3,767864833E1;-7,569082975E-1;-5,732666850E-1;9,337173104E-1
3,777914133E1;-5,131529570E-1;1,031694412E0;6,452890635E-1
3,787963433E1;-5,636324286E-1;4,001075625E-1;3,849102557E-1
3,798012733E1;-1,164299920E-1;9,775512815E-1;5,974643230E-1
3,808062033E1;-1,089587212E-1;5,138122439E-1;1,598027349E-1
3,818111333E1;1,152825713E0;-1,779870391E-1;2,082888037E-2
3,828160733E1;2,147050142E0;-8,778359890E-1;-4,430343509E-1
3,838210033E1;-9,547765255E-1;-5,686240196E-1;-1,463766813E0
3,848259413E1;6,638681889E-1;-5,177600980E-1;-8,476104587E-2
3,858308713E1;-5,221259594E-1;-2,829504609E-1;5,976725221E-1
3,868358013E1;-4,662730396E-1;-1,813360900E-1;1,547311842E-1
3,878407313E1;-1,058701396E0;-3,925389349E-1;-2,155990750E-1
3,888456613E1;-7,441874146E-1;-6,441609859E-1;8,869096041E-1
3,898506013E1;-4,531832933E-1;1,440674901E0;7,181265950E-1
