"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1,521124999E-3;-2,458936615E0;3,911515961E0;7,289391632E0
1,020131250E-1;-1,326391754E0;4,597988434E0;7,865842896E0
2,025041250E-1;-1,754950562E0;4,115691376E0;9,123527527E0
3,029961250E-1;1,749861145E-1;3,607348480E0;1,018946091E1
4,034875833E-1;1,757345581E-1;2,643203430E0;1,074016571E1
5,039785834E-1;1,054706726E0;9,309141541E-1;1,026101212E1
6,044705833E-1;2,382445679E0;2,051034851E0;8,214467926E0
7,049625833E-1;3,424129486E0;3,098556519E-2;4,719835052E0
8,054535833E-1;6,358028412E0;-2,357297974E0;3,400029602E0
9,059455833E-1;1,252849686E1;-5,888305206E0;1,224214233E1
1,006437583E0;1,159937897E1;-1,726360016E0;9,713450775E0
1,106928583E0;5,575156403E0;-4,511767731E0;4,010609894E0
1,207420583E0;9,445358276E-1;-1,016865417E1;-6,168672180E-1
1,307912583E0;1,623074799E0;-1,439571396E1;4,090992737E-1
1,408404750E0;1,112785950E1;-1,193498108E1;6,401737518E0
1,508895750E0;1,343501175E1;-6,831194458E0;4,770579529E-1
1,609387750E0;5,581293640E0;-1,212553482E1;-2,564766541E0
1,709879750E0;4,521796875E0;-7,526797943E0;3,112327881E0
1,810371750E0;3,241808624E0;-4,586312714E0;1,436263275E0
1,910862750E0;1,752705231E0;-1,843266907E0;2,101929016E0
2,011354750E0;7,017107849E0;-7,777825928E0;4,647086334E0
2,111846750E0;6,469546509E0;-9,237889709E0;1,947001190E0
2,212338750E0;6,600524139E0;-1,124102417E1;1,478176117E0
2,312830750E0;8,801247711E0;-6,799909515E0;1,930535431E0
2,413321125E0;8,674611053E0;-3,413351898E0;2,878514099E0
2,513813125E0;6,565496979E0;-3,818110199E0;2,402953033E0
2,614305125E0;5,777984619E0;-6,698570251E0;4,320764923E0
2,714797125E0;6,525979156E0;-6,812183990E0;4,180805969E0
2,815288125E0;6,547534332E0;-4,987029419E0;4,127217407E0
2,915780125E0;1,120554794E1;-1,205563019E1;-1,274300079E0
3,016272125E0;7,601043549E0;-5,736071777E0;1,834435272E0
3,116764125E0;8,426277466E0;-3,542233887E0;-2,011816406E-1
3,217256125E0;9,505533142E0;-2,960992584E0;1,894610138E0
3,317748125E0;6,196514282E0;-7,993826752E0;3,639681244E0
3,418239458E0;5,649402008E0;-7,926915894E0;2,005529480E0
3,518731458E0;4,610412598E0;-1,242655884E1;-1,514849854E-1
3,619223458E0;-3,587888947E0;-1,188273972E1;-1,994302826E0
3,719715458E0;3,726201324E0;-5,560935974E0;2,712658997E0
3,820207458E0;2,789898376E0;-8,344098358E0;2,161355438E0
