"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
9,447512502E-2;6,587951164E-1;8,330849737E-2;-6,115018129E-1
1,949671250E-1;-4,252767652E-1;6,425125211E-2;4,158224022E-1
2,954591250E-1;1,329631623E-1;-1,294982851E-1;1,087275133E0
3,959495834E-1;4,029183647E-1;-3,614297019E-1;-1,182009382E0
4,964415834E-1;1,327239308E0;-7,032715237E-1;8,992625910E-1
5,969335834E-1;1,149702638E0;-2,113997962E-1;-1,627278362E0
6,974245833E-1;-4,258635333E-1;-2,762247478E0;-3,071079283E0
7,979165833E-1;-1,076177117E0;-2,987499767E0;-4,151986213E0
8,984085833E-1;5,523934793E0;-2,256532468E0;5,714552270E0
9,989005833E-1;4,937577762E0;3,170530773E0;5,488750927E0
1,099391583E0;-1,889737653E0;-3,072995415E-1;1,330259980E0
1,199883583E0;-6,280827624E0;-3,852131054E0;-4,975471812E0
1,300375583E0;-5,266881838E0;-6,285097845E0;-1,137666437E0
1,400867750E0;5,982032565E0;-4,063466384E0;7,631093559E0
1,501358750E0;9,347701004E0;2,134607935E0;-9,746560049E-1
1,601850750E0;1,627659600E0;-2,116186867E0;-5,434468886E0
1,702342750E0;5,091714460E-1;2,570130776E0;1,414977071E0
1,802834750E0;-6,880567762E-1;2,956507185E0;1,894124234E0
1,903325750E0;-1,856298304E0;7,034623768E0;-1,988565830E0
2,003817750E0;2,207203749E0;1,011379443E0;1,499008869E0
2,104309750E0;1,987025381E0;-2,357931812E0;1,190663261E0
2,204801750E0;-8,363693547E-1;-2,026165473E0;5,656923866E-1
2,305292750E0;2,209352308E0;-6,017808169E-1;5,034930687E-1
2,405784125E0;7,136731356E-1;2,241642387E0;3,250730306E-1
2,506276125E0;-3,795071000E-1;2,381508955E0;7,525471795E-1
2,606768125E0;1,980230332E0;1,049397454E0;2,833601636E0
2,707259125E0;6,989223647E-1;5,660291862E-1;1,812989878E0
2,807751125E0;-5,147982216E-1;2,126512465E0;1,802969651E0
2,908243125E0;3,919500918E0;-4,965877116E0;-2,859974332E0
3,008735125E0;6,929424173E-1;-3,119770217E-1;1,409694697E0
3,109227125E0;-1,270810461E0;1,297715839E0;4,520412254E-1
3,209719125E0;2,836263873E0;1,615154745E0;-7,218551445E-1
3,310210125E0;1,531693928E0;-5,607304394E-1;3,234632921E0
3,410702458E0;1,199731123E0;1,455024067E0;7,676674944E-1
3,511194458E0;-8,126454467E-1;-5,136734512E0;2,118907576E0
3,611686458E0;-6,102081749E0;-2,081460253E0;-1,090739023E0
3,712178458E0;1,445439018E0;3,920418931E0;1,929093654E0
3,812669458E0;-6,537173943E-1;9,764247876E-1;1,230509989E-1
3,913161458E0;4,445795935E-1;2,231750652E0;2,655256881E0
4,013653458E0;-2,464268472E-1;-1,712338977E0;2,453410411E0
4,114145458E0;9,844242172E-1;-9,992540717E-1;-9,467941685E-1
4,214637458E0;1,489791026E0;1,112487742E0;1,820530593E-2
4,315129458E0;-2,004971363E0;-1,758360073E0;1,629376197E0
4,415621708E0;8,300572854E-1;1,322497509E0;-9,354901850E-2
4,516112708E0;1,447314659E0;7,896506864E-1;1,277042423E0
4,616604708E0;1,701384804E-1;2,202780622E-1;2,014938819E-1
4,717096708E0;-2,913897355E0;-5,536113959E0;8,782134917E-1
4,817588708E0;-1,471183432E0;5,055116737E-1;-2,260763952E0
4,918080708E0;2,124231028E0;4,267292136E-1;9,251122543E-1
5,018572708E0;1,498074192E0;4,094061356E0;-2,185961691E0
5,119064708E0;3,843373094E0;2,481001668E0;2,143853260E0
5,219555708E0;2,086577444E-1;-1,830946823E0;-2,003124520E-1
5,320047708E0;3,963180204E0;2,035078969E0;-3,129391810E-1
5,420539875E0;7,902153812E-1;7,855985659E-1;-1,562264048E0
5,521031875E0;4,638046173E-1;-8,334024775E-1;-4,297995865E0
5,621523875E0;1,320506385E0;-2,453546652E0;1,279463755E0
5,722015875E0;6,260143098E-1;2,112789634E0;-2,241360551E0
5,822507875E0;-1,326221015E0;-7,726931763E-1;2,794841905E0
5,922999875E0;-1,585560232E-1;-7,370082039E-1;-3,106356997E0
6,023491875E0;-4,927097213E0;-2,921066626E0;-5,781200588E-2
6,123983875E0;5,348962712E-1;-4,595360695E0;-8,233739179E-1
6,224475875E0;1,932797134E-1;3,907913491E0;-5,412975106E-1
6,324967875E0;3,666210061E0;4,035131947E0;6,324985796E-1
6,425459833E0;1,835718444E0;3,962856853E-1;1,824686063E0
6,525951833E0;3,333282758E0;-4,169238423E0;2,052586702E0
6,626442833E0;-2,786744681E0;-2,264431325E0;-8,967088780E0
6,726934833E0;5,310473415E-1;-5,432431716E-1;4,394048077E-1
6,827426833E0;5,519996694E-1;2,064618518E0;-1,256535215E0
6,927918833E0;2,297721863E-2;-5,788100302E-2;2,078940395E0
7,028410833E0;4,857749527E0;6,699207598E0;-5,684613941E0
7,128902833E0;-8,798413566E-1;-5,602392733E-2;2,416472965E-1
7,229394833E0;-2,517090683E0;-4,099463013E0;-2,463180524E0
7,329887833E0;-2,099345132E0;1,132488728E-2;-4,976812287E-1
7,430379750E0;-3,166619571E-1;2,922006274E0;-6,850040911E-1
7,530871750E0;-5,804892044E-1;9,992248356E-2;1,276170019E0
7,631363750E0;1,287170970E-1;1,068795592E0;4,861192368E-1
7,731855750E0;6,938073666E-1;-1,032600158E0;3,266278052E0
7,832347750E0;-1,554384340E-1;-2,837788242E0;-4,592643494E0
7,932839750E0;-1,132296354E0;8,484719217E-2;-5,267540234E-1
8,033331750E0;3,316727829E-1;1,928359682E0;-1,378632825E0
8,133823750E0;-8,533148780E-1;1,136273046E0;-7,415551449E-1
8,234315750E0;2,696144413E0;3,143573062E0;5,177265072E-1
8,334807750E0;7,092234045E-2;-1,565705427E0;4,903385876E-1
8,435299250E0;-2,314443730E0;-7,177650172E-1;-3,400899668E0
8,535791250E0;2,217761189E-1;-4,075251448E0;-4,183564101E0
8,636283250E0;-3,868079334E0;1,195391904E0;-5,217704415E-1
8,736775250E0;-7,664860645E-1;-1,237188971E-1;1,489344445E0
8,837267250E0;4,814100647E0;-1,467344735E0;-1,592028715E-1
8,937759250E0;8,977458233E-1;-2,713251904E0;-5,502321730E0
9,038251250E0;1,293419071E1;5,872146426E0;2,607700306E0
9,138743250E0;6,563938111E-1;-8,103260316E0;8,017596853E0
9,239235250E0;-3,510582324E0;-7,322962836E0;-4,908724092E0
9,339727250E0;-7,300774992E-1;-2,909503173E0;-4,396693357E0
9,440219875E0;-4,571019906E-1;-4,609801564E-1;-1,387286412E0
9,540712875E0;-8,353536934E-1;2,095542541E0;6,496081173E-1
9,641204875E0;2,389572850E-1;1,731612716E0;2,248714010E0
9,741696875E0;1,088717933E0;-3,427484911E0;1,206803330E0
9,842188875E0;5,707142678E-1;-2,046585705E0;-2,569416246E0
9,942680875E0;-1,159069585E0;-2,411378433E0;-2,306177521E0
1,004317288E1;-5,323755366E-1;-1,893939097E-1;-6,238634115E-1
1,014366488E1;1,969900641E0;-2,210699214E-1;6,197060412E-1
1,024415688E1;1,168705212E0;1,521187870E-1;1,081470017E0
1,034464888E1;6,999981062E-1;-8,234633803E-2;4,644232893E-1
1,044514000E1;1,094958374E-1;-1,947327172E0;-1,948539593E0
1,054563200E1;2,172600219E-1;-2,254854171E0;-1,623009310E0
1,064612400E1;1,854052681E-1;5,350876214E-1;1,009489038E0
1,074661600E1;1,615366707E0;1,642922587E0;-1,942850837E0
1,084710800E1;2,634146532E-1;-9,506947730E-2;7,958610141E-1
1,094760100E1;-1,992912650E0;1,173752528E-1;2,606805682E0
1,104809300E1;1,472753117E0;-3,778863103E0;-9,813890737E-1
1,114858500E1;-3,976461862E-1;-4,328187963E0;-2,016615216E0
1,124907700E1;-1,285348686E0;-1,955055730E0;-9,957317090E0
1,134956900E1;-5,340262055E-3;-8,655185434E0;-3,296367824E0
1,145006163E1;2,950534254E-1;-1,160060922E1;7,768875595E0
1,155055363E1;1,098456295E1;-8,014997181E0;1,495819272E1
1,165104563E1;7,930461645E0;-3,865040537E0;7,439925275E0
1,175153763E1;6,033535425E0;5,086432670E0;-1,994302358E1
1,185202963E1;-4,457530712E0;7,380211170E0;-5,699554454E-1
1,195252163E1;1,028064619E0;4,166936958E0;5,655972232E-1
1,205301363E1;2,560502166E0;-3,761730176E0;1,566394229E0
1,215350663E1;7,906681019E0;5,273876862E0;-2,059466098E-1
1,225399863E1;-8,162795497E0;-8,354068446E0;-2,289200131E0
1,235449063E1;-3,984335723E0;2,138841319E-1;-1,132267118E0
1,245498233E1;3,042481720E0;3,384684754E0;-1,293457458E-1
1,255547433E1;4,937858136E-1;2,388115724E0;4,346520446E-2
1,265596633E1;-7,175042313E-1;-2,297983233E0;1,694465793E0
1,275645933E1;1,292367537E0;8,109994555E-1;3,095807158E0
1,285695133E1;-8,542225121E-1;-1,872319382E-1;-5,013912578E0
1,295744333E1;1,350731228E0;-1,334316486E0;1,460162600E0
