"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1,665674200E1;-2,423047638E1;2,414164734E1;-3,455726624E1
1,675723700E1;-2,449736786E1;2,433084106E1;-3,415222168E1
1,685773100E1;-2,422170258E1;2,421183014E1;-3,458959961E1
1,695822600E1;-2,397167206E1;2,409445190E1;-3,441511536E1
1,705872000E1;-2,376329803E1;2,384326935E1;-3,425115967E1
1,715921500E1;-2,386977386E1;2,370951080E1;-3,453140259E1
1,725970900E1;-2,420496368E1;2,326705933E1;-3,432890320E1
1,736020400E1;-2,403870392E1;2,351351929E1;-3,476879883E1
1,746069775E1;-2,435759735E1;2,360038757E1;-3,389445496E1
1,756119275E1;-2,380989838E1;2,300148773E1;-3,375990295E1
1,766168775E1;-2,379290009E1;2,309050751E1;-3,373799133E1
1,776218175E1;-2,402661896E1;2,334545135E1;-3,396482849E1
1,786267675E1;-2,412726593E1;2,308419800E1;-3,403619385E1
1,796317075E1;-2,376496124E1;2,276090240E1;-3,371421814E1
1,806366575E1;-2,363043976E1;2,257485199E1;-3,351431274E1
1,816415975E1;-2,432587433E1;2,251443481E1;-3,388900757E1
1,826465475E1;-2,403540802E1;2,244863892E1;-3,354930115E1
1,836514975E1;-2,409165192E1;2,259786987E1;-3,338394165E1
1,846564383E1;-2,377375031E1;2,220299530E1;-3,328887939E1
1,856613883E1;-2,389817047E1;2,236430359E1;-3,332121277E1
1,866663283E1;-2,341526031E1;2,150181580E1;-3,283215332E1
1,876712783E1;-2,332808685E1;2,110517883E1;-3,340136719E1
1,886762183E1;-2,312903595E1;2,080935669E1;-3,334765625E1
1,896811683E1;-2,348970795E1;2,064147186E1;-3,333062744E1
1,906861183E1;-2,309554291E1;2,017151642E1;-3,332588196E1
1,916910583E1;-2,244408417E1;1,956394196E1;-3,354124451E1
1,926960083E1;-2,171057892E1;1,837197113E1;-3,342707825E1
1,937009483E1;-2,150542450E1;1,756200409E1;-3,363401794E1
1,947058975E1;-2,105017853E1;1,637413025E1;-3,346714783E1
1,957108375E1;-2,056707001E1;1,473952484E1;-3,252740479E1
1,967157875E1;-2,012395477E1;1,294999695E1;-3,271986389E1
1,977207275E1;-1,965964508E1;1,193149567E1;-3,297645569E1
1,987256775E1;-1,911391449E1;1,135926819E1;-3,263703918E1
1,997306275E1;-1,852057648E1;1,001860809E1;-3,221192932E1
2,007355675E1;-1,795856476E1;9,415153503E0;-3,255975342E1
2,017405175E1;-1,746768951E1;7,597679138E0;-3,243519592E1
2,027454575E1;-1,761569977E1;8,356010437E0;-3,240403748E1
2,037504075E1;-1,798877716E1;9,003585815E0;-3,201498413E1
2,047553483E1;-1,852910614E1;1,050690460E1;-3,245341492E1
2,057602983E1;-1,901952362E1;1,175820923E1;-3,272601318E1
2,067652483E1;-1,963498688E1;1,323439789E1;-3,283711243E1
2,077701883E1;-1,978783417E1;1,340012360E1;-3,338694763E1
2,087751383E1;-1,988971710E1;1,409751129E1;-3,384448242E1
2,097800783E1;-2,002074432E1;1,519580078E1;-3,339956665E1
2,107850283E1;-2,025081635E1;1,563528442E1;-3,368806458E1
2,117899683E1;-2,044474030E1;1,598943329E1;-3,330958557E1
2,127949183E1;-2,031896210E1;1,653504181E1;-3,388966370E1
2,137998583E1;-2,030414581E1;1,653623962E1;-3,409028625E1
2,148048058E1;-2,034238434E1;1,708480072E1;-3,379437256E1
2,158097558E1;-2,047524261E1;1,665026093E1;-3,392472839E1
2,168146958E1;-2,022692108E1;1,629957581E1;-3,448686218E1
2,178196458E1;-1,978604889E1;1,514630127E1;-3,398417664E1
2,188245858E1;-1,971956635E1;1,407480621E1;-3,347769165E1
2,198295358E1;-1,939438629E1;1,372820282E1;-3,311332703E1
2,208344758E1;-1,948798370E1;1,293020630E1;-3,325776672E1
2,218394258E1;-1,914778900E1;1,194592285E1;-3,307238770E1
2,228443758E1;-1,841765594E1;1,063580322E1;-3,285093689E1
2,238493158E1;-1,852736664E1;1,001802063E1;-3,243194580E1
2,248542650E1;-1,863156891E1;9,573890686E0;-3,251481628E1
2,258592050E1;-1,872653961E1;9,274230957E0;-3,204832458E1
2,268641550E1;-1,895642853E1;9,872138977E0;-3,277365112E1
2,278690950E1;-1,928488922E1;9,929039001E0;-3,160119629E1
2,288740450E1;-1,876882172E1;9,543899536E0;-3,147561646E1
2,298789850E1;-1,873897552E1;9,886894226E0;-3,119937134E1
2,308839350E1;-1,883849335E1;1,020059967E1;-3,119895935E1
2,318888750E1;-1,908657074E1;1,079376221E1;-3,085467529E1
2,328938250E1;-1,904012299E1;1,076158142E1;-3,111993408E1
2,338987750E1;-1,865569305E1;1,043594360E1;-3,049751282E1
2,349037146E1;-1,803203583E1;1,027549744E1;-3,064273071E1
2,359086646E1;-1,781006622E1;9,941879272E0;-2,993229675E1
2,369136046E1;-1,746981049E1;9,500846863E0;-2,924519348E1
2,379185546E1;-1,685680389E1;7,336128235E0;-2,894506836E1
2,389234946E1;-1,639142609E1;6,545707703E0;-2,813377380E1
2,399284446E1;-1,604496002E1;5,872375488E0;-2,774685669E1
2,409333846E1;-1,529116058E1;4,748451233E0;-2,765507507E1
2,419383346E1;-1,463027191E1;4,396812439E0;-2,742964172E1
2,429432846E1;-1,420026398E1;3,934661865E0;-2,777389526E1
2,439482246E1;-1,358060455E1;3,364585876E0;-2,789250183E1
2,449531796E1;-1,306986237E1;3,465415955E0;-2,827352905E1
2,459581196E1;-1,266695404E1;3,327873230E0;-2,911369324E1
2,469630696E1;-1,246344757E1;3,220939636E0;-2,973847961E1
2,479680096E1;-1,266271210E1;3,607421875E0;-3,003843689E1
2,489729596E1;-1,287569427E1;3,688369751E0;-3,104426575E1
2,499778996E1;-1,349581146E1;4,119079590E0;-3,133346558E1
2,509828496E1;-1,347573090E1;4,172111511E0;-3,124990845E1
2,519877896E1;-1,308554840E1;3,670707703E0;-3,150938416E1
2,529927396E1;-1,305617523E1;3,297477722E0;-3,196340942E1
2,539976796E1;-1,283367157E1;3,884048462E0;-3,156248474E1
2,550026246E1;-1,288631439E1;4,436561584E0;-3,129287720E1
2,560075746E1;-1,294710541E1;5,041793823E0;-3,015089417E1
2,570125146E1;-1,365190887E1;5,847633362E0;-3,067672729E1
2,580174646E1;-1,379534149E1;6,114074707E0;-2,974024963E1
2,590224046E1;-1,515880585E1;5,846862793E0;-2,910116577E1
2,600273546E1;-1,646602631E1;5,101799011E0;-2,845826721E1
2,610322946E1;-1,776462555E1;4,018402100E0;-2,818649292E1
2,620372446E1;-1,760988617E1;1,511367798E0;-2,771388245E1
2,630421846E1;-1,747315216E1;-5,435943604E-1;-2,724342346E1
2,640471346E1;-1,691309357E1;-2,348236084E0;-2,726745605E1
2,650520737E1;-1,651415253E1;-3,725837708E0;-2,805267334E1
2,660570238E1;-1,593000031E1;-4,060386658E0;-2,726463318E1
2,670619637E1;-1,555319977E1;-4,444869995E0;-2,720080566E1
2,680669138E1;-1,476735687E1;-4,819023132E0;-2,737940979E1
2,690718537E1;-1,333950043E1;-4,708259583E0;-2,722850037E1
2,700768037E1;-1,335430145E1;-3,869911194E0;-2,757806396E1
2,710817437E1;-1,362238312E1;-3,062751770E0;-2,830160522E1
2,720866937E1;-1,401219940E1;-1,663475037E0;-2,951931763E1
2,730916338E1;-1,407953644E1;-4,880142212E-1;-3,033924866E1
2,740965837E1;-1,469454193E1;5,022277832E-1;-3,128489685E1
2,751015238E1;-1,481952667E1;8,892440796E-1;-3,173844910E1
2,761064737E1;-1,455037689E1;7,998046875E-1;-3,147982788E1
2,771114237E1;-1,465163422E1;6,166305542E-1;-3,268844604E1
2,781163638E1;-1,400824738E1;4,260406494E-1;-3,241561890E1
2,791213037E1;-1,394092560E1;3,911132812E-1;-3,298385620E1
2,801262538E1;-1,444872284E1;1,274833679E0;-3,425073242E1
2,811312037E1;-1,453014374E1;1,715515137E0;-3,532121277E1
2,821361438E1;-1,539472198E1;3,493278503E0;-3,568600464E1
2,831410837E1;-1,698383331E1;4,309394836E0;-3,678729248E1
2,841460396E1;-1,863973236E1;4,622520447E0;-3,737269592E1
2,851509796E1;-2,058620453E1;4,049003601E0;-3,793112183E1
2,861559296E1;-2,181304169E1;2,671539307E0;-3,849591064E1
2,871608696E1;-2,329944611E1;8,452377319E-1;-3,954550171E1
2,881658196E1;-2,334217072E1;-1,506248474E0;-4,009779358E1
2,891707596E1;-2,367144012E1;-3,729820251E0;-3,962579346E1
2,901757096E1;-2,388883209E1;-5,767372131E0;-3,898902893E1
2,911806496E1;-2,267389679E1;-8,082447052E0;-3,816748047E1
2,921855996E1;-2,057176971E1;-9,051212311E0;-3,771533203E1
2,931905396E1;-1,698052216E1;-8,674694061E0;-3,670443726E1
2,941954846E1;-1,572801971E1;-6,993652344E0;-3,648733521E1
2,952004246E1;-1,641017914E1;-5,413810730E0;-3,681298828E1
2,962053746E1;-1,766403961E1;-4,175575256E0;-3,696205139E1
2,972103146E1;-1,755414581E1;-4,394546509E0;-3,760676575E1
2,982152646E1;-1,750540924E1;-5,608787537E0;-3,651573181E1
2,992202046E1;-1,725965118E1;-6,627983093E0;-3,607478333E1
3,002251546E1;-1,599900055E1;-7,098567963E0;-3,544743347E1
3,012300946E1;-1,444719696E1;-6,899139404E0;-3,443168640E1
3,022350446E1;-1,545305634E1;-7,010154724E0;-3,327966309E1
3,032399846E1;-1,718285370E1;-6,886547089E0;-3,352465820E1
3,042449246E1;-1,867995453E1;-7,694572449E0;-3,394787598E1
3,052498746E1;-1,951731110E1;-8,768280029E0;-3,431867981E1
3,062548146E1;-1,951743317E1;-9,455123901E0;-3,506747437E1
3,072597646E1;-2,067108917E1;-9,524021149E0;-3,507098389E1
3,082647046E1;-2,045433807E1;-9,392440796E0;-3,549919128E1
3,092696546E1;-2,121300507E1;-9,616413116E0;-3,555810547E1
3,102745946E1;-2,285448456E1;-9,828166962E0;-3,665481567E1
3,112795446E1;-2,363646698E1;-1,001707458E1;-3,687368774E1
3,122844846E1;-2,452576447E1;-9,884201050E0;-3,756462097E1
3,132894346E1;-2,667775726E1;-1,056183243E1;-3,819165039E1
3,142943700E1;-2,652106476E1;-1,024069977E1;-3,893060303E1
3,152993100E1;-2,733222198E1;-9,302383423E0;-4,027497864E1
3,163042600E1;-2,838851166E1;-9,030010223E0;-4,138674927E1
3,173092000E1;-2,856418610E1;-9,321205139E0;-4,262525940E1
3,183141500E1;-2,795439911E1;-8,161998749E0;-4,475523376E1
3,193190900E1;-2,997699738E1;-8,921520233E0;-4,649150085E1
3,203240400E1;-2,903214264E1;-6,840324402E0;-4,843251038E1
3,213289800E1;-2,859561920E1;-5,099731445E0;-5,074331665E1
3,223339200E1;-2,971125031E1;-4,523002625E0;-5,332229614E1
3,233388700E1;-3,054811859E1;-4,213218689E0;-5,583752441E1
3,243438175E1;-2,993444061E1;-3,009933472E0;-5,855651855E1
3,253487675E1;-2,949887848E1;-1,576828003E0;-6,248538208E1
3,263537075E1;-3,059397125E1;-8,799209595E-1;-6,571453857E1
3,273586575E1;-3,155678558E1;2,176055908E-1;-6,881520081E1
3,283635975E1;-3,157233429E1;2,362884521E0;-7,249047852E1
3,293685375E1;-3,201850128E1;4,039466858E0;-7,514491272E1
3,303734875E1;-3,367496490E1;6,846214294E0;-7,732633972E1
3,313784275E1;-3,386037445E1;1,073865509E1;-7,659271240E1
