"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2,600273546E1;-1,507508568E-2;-8,426949382E-2;-9,599534869E-1
2,610322946E1;3,532396257E-2;-1,302445382E-1;-1,090080738E0
2,620372446E1;3,895106539E-2;2,846214175E-2;-1,179531574E0
2,630421846E1;-1,227531582E-2;-2,338330634E-2;-1,078289509E0
2,640471346E1;-1,011880022E-2;-8,381769806E-2;-8,661626577E-1
2,650520737E1;3,191629425E-2;4,611314833E-2;-5,557508469E-1
2,660570238E1;3,260870278E-2;1,789085269E-1;-2,445880324E-1
2,670619637E1;9,346375614E-2;-9,072845802E-3;-3,136041015E-2
2,680669138E1;9,495629370E-2;2,794749662E-2;1,748333871E-2
2,690718537E1;-9,562875330E-2;9,450941579E-4;4,251520634E-1
2,700768037E1;-1,588458121E-1;-4,947099835E-2;6,036020517E-1
2,710817437E1;-2,486443520E-1;8,592055738E-2;5,675952435E-1
2,720866937E1;-2,789796889E-1;8,429824561E-2;3,941644132E-1
2,730916338E1;-3,147774041E-1;9,767116979E-3;2,493865639E-1
2,740965837E1;-2,479060888E-1;4,736769944E-3;2,827758789E-1
2,751015238E1;5,498719402E-3;-2,044468224E-1;1,996861026E-2
2,761064737E1;-5,279894918E-3;2,804438956E-2;-3,203964233E-2
2,771114237E1;1,488815546E-1;3,040551394E-2;-3,028997481E-1
2,781163638E1;2,147471607E-1;-9,173164144E-3;-1,500148177E-1
2,791213037E1;2,037071586E-1;-1,425973475E-1;-2,481124103E-1
2,801262538E1;6,980855018E-2;-1,304118782E-1;-3,700674772E-1
2,811312037E1;-1,101519689E-1;4,212760553E-2;-2,104216963E-1
2,821361438E1;-2,927673981E-2;6,060455739E-2;-3,921518028E-1
2,831410837E1;-6,720385700E-2;6,182775274E-2;-1,480481923E-1
2,841460396E1;1,518209577E-1;-7,762157917E-2;-8,398941159E-2
2,851509796E1;1,896401346E-1;4,142710194E-2;-3,140754998E-1
2,861559296E1;1,823570281E-1;1,181334928E-1;-5,631213188E-1
2,871608696E1;1,086537242E-1;3,085000813E-1;-4,947133660E-1
2,881658196E1;2,740110457E-1;-2,561675198E-2;-5,082924366E-1
2,891707596E1;-1,209624931E-1;1,091699228E-1;-2,534673810E-1
2,901757096E1;-3,979747370E-2;-1,426417381E-2;-2,439343333E-1
2,911806496E1;1,889645122E-2;8,063832298E-3;-2,231692523E-1
2,921855996E1;4,391300678E-2;-3,025241941E-2;-1,786765009E-1
2,931905396E1;2,339949459E-2;2,522424050E-2;-1,429805309E-1
2,941954846E1;5,511438102E-2;-1,093687192E-1;2,874705568E-2
2,952004246E1;-3,820261918E-5;-8,357769251E-2;1,050641388E-1
2,962053746E1;3,784311935E-2;-5,820371583E-2;1,671374775E-2
2,972103146E1;7,371405512E-2;-3,650192544E-2;9,577490389E-3
2,982152646E1;5,980396643E-2;1,953215711E-2;-1,863133907E-2
2,992202046E1;-1,791164977E-3;1,736698486E-2;4,072448239E-3
3,002251546E1;4,667869303E-3;-9,242801927E-3;4,806565866E-2
3,012300946E1;-7,794280536E-3;-1,566140354E-2;4,298111796E-2
3,022350446E1;1,005199645E-2;-3,299112990E-2;1,496728603E-2
3,032399846E1;-1,137546171E-2;-5,758393556E-3;-1,340007968E-2
3,042449246E1;-2,512159012E-2;1,577249914E-2;3,701779246E-2
3,052498746E1;2,660565823E-2;-1,465035044E-2;-1,431409735E-2
3,062548146E1;3,985401616E-2;2,327121422E-2;-1,368170381E-1
3,072597646E1;1,684792042E-1;-5,021063983E-2;-2,769618332E-1
3,082647046E1;-8,232108504E-2;4,364977032E-2;-9,692704678E-2
3,092696546E1;7,710754871E-2;3,339042142E-2;-7,728369534E-2
3,102745946E1;1,056698635E-1;1,311442852E-1;-1,462098807E-1
3,112795446E1;3,804574907E-2;-7,248804718E-2;-1,118429378E-1
3,122844846E1;9,511739761E-2;-3,157113679E-4;-4,471791163E-2
3,132894346E1;3,446544707E-2;4,879260063E-2;-4,063660651E-2
3,142943700E1;2,324480563E-2;6,077620015E-2;5,223989487E-3
3,152993100E1;2,052591369E-2;1,200974570E-3;-6,059027463E-2
3,163042600E1;1,709173992E-2;-1,947549731E-2;-6,928330660E-2
3,173092000E1;-1,082738303E-2;7,699427009E-2;-3,593495116E-2
3,183141500E1;1,019776165E-1;2,974219434E-2;-1,935088262E-2
3,193190900E1;8,034788817E-2;-1,893749461E-3;2,616581693E-2
3,203240400E1;-1,796248183E-2;-2,866643714E-3;5,562334135E-2
3,213289800E1;-2,387147583E-2;-7,172753103E-3;1,666150540E-1
3,223339200E1;-4,727695882E-2;-1,359923743E-2;1,544437408E-1
3,233388700E1;-1,848632656E-2;-2,477540448E-2;1,239083856E-1
3,243438175E1;-3,238129616E-2;-3,803582117E-2;1,174480096E-1
3,253487675E1;2,204115316E-2;-4,284579679E-2;1,341625601E-1
3,263537075E1;-9,499082342E-3;-1,767643914E-2;9,837347269E-2
3,273586575E1;4,678403586E-2;-5,443389527E-3;7,664492726E-2
3,283635975E1;2,916006371E-2;-2,148689143E-2;9,243272245E-2
3,293685375E1;7,322623860E-4;-4,462696239E-2;3,930316120E-2
3,303734875E1;-3,064026497E-2;-1,108893286E-2;7,607792318E-2
3,313784275E1;-3,113575280E-2;4,486457258E-2;1,291871965E-1
3,323833775E1;3,087743931E-2;3,079432063E-3;5,246822163E-2
3,333883175E1;-5,411637947E-2;5,873229727E-2;1,172383875E-1
3,343932587E1;4,835154861E-2;-3,811851144E-2;6,559695303E-2
3,353982087E1;-4,500315990E-3;-1,438943390E-2;2,268397063E-2
3,364031487E1;3,368424252E-2;-3,248494864E-2;-6,337232143E-2
3,374080987E1;3,817245364E-2;-1,141943038E-2;-7,702210546E-2
3,384130388E1;-1,446474157E-2;2,332957648E-2;-2,295329981E-2
3,394179787E1;-1,440141723E-2;1,948357932E-2;-6,137817353E-2
3,404229288E1;-4,223432392E-2;4,038158059E-2;5,664404016E-3
3,414278687E1;-7,286068052E-2;4,940767772E-3;9,730137885E-2
3,424328188E1;-5,558548123E-2;9,611992165E-3;5,036139488E-2
3,434377587E1;-6,355907023E-2;4,812307656E-3;5,952655151E-2
3,444427008E1;2,306209691E-2;-7,788033225E-3;-2,203401737E-2
3,454476508E1;1,068160962E-2;4,746489227E-3;4,538339376E-2
3,464525908E1;4,567687586E-2;-2,689825743E-2;-3,426376358E-2
