"Time (s)";"X (hPa)"
2,826597131E2;1,008890991E3
2,837323191E2;1,008895645E3
2,848048631E2;1,008898010E3
2,858774641E2;1,008898010E3
2,869500581E2;1,008894348E3
2,880226121E2;1,008882751E3
2,890951771E2;1,008882751E3
2,901677801E2;1,008893814E3
2,912403991E2;1,008915253E3
2,923130141E2;1,008945694E3
2,933856161E2;1,008984451E3
2,944581871E2;1,009015350E3
2,955307791E2;1,009036102E3
2,966033941E2;1,009036102E3
