"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,125536915E2;5,235354616E1;4,895800248E0;1,972604189E0;9,367743874E0;2,513956916E2;5,083892120E0;2,824637666E0
2,135536873E2;5,235352022E1;4,895665342E0;1,891816289E0;9,353334195E0;2,521390155E2;5,040436334E0;2,901471798E0
2,145536829E2;5,235348711E1;4,895551889E0;1,916004584E0;9,079036803E0;2,498386930E2;5,041630130E0;2,899396948E0
2,155536765E2;5,235345636E1;4,895431407E0;1,380330323E0;9,014535030E0;2,494940943E2;5,088084845E0;2,817078210E0
2,165536727E2;5,235343260E1;4,895319080E0;1,427996194E0;8,434230088E0;2,495391094E2;5,162192493E0;2,678862762E0
2,175536671E2;5,235341669E1;4,895212936E0;2,240729472E-1;7,923782200E0;2,522870766E2;5,223711923E0;2,556828265E0
2,185536613E2;5,235341176E1;4,895124999E0;3,892714856E-1;7,041181115E0;2,507508714E2;5,103481470E0;2,789088367E0
2,195536571E2;5,235340383E1;4,895053191E0;4,814818958E-1;6,147939149E0;2,524137252E2;5,068753755E0;2,851713941E0
2,205536525E2;5,235338563E1;4,894996427E0;1,085964780E0;5,221300773E0;2,508949979E2;5,086835091E0;2,819334281E0
2,215536473E2;5,235337873E1;4,894973728E0;5,826700600E-1;3,691400283E0;2,505736437E2;5,142021757E0;2,717379120E0
2,225536420E2;5,235337545E1;4,894963513E0;8,746642452E-1;2,228686816E0;2,527162446E2;5,223655100E0;2,556944354E0
2,235536368E2;5,235339269E1;4,894985716E0;1,671050685E0;5,933195203E-1;2,854622326E2;5,203524877E0;2,597665468E0
2,245536315E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,169626093E0;2,664489275E0
2,255536269E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,170329667E0;2,663123761E0
2,265536234E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,123656173E0;2,751851096E0
2,275536196E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,080410964E0;2,830894111E0
2,285536131E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,055892383E0;2,874454599E0
2,295536088E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,041219717E0;2,900110481E0
2,305536034E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,024215562E0;2,929470092E0
2,315535976E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,003367317E0;2,964937186E0
2,325535928E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,009506687E0;2,954552384E0
2,335535878E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,018364632E0;2,939481835E0
2,345535840E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,068620671E0;2,851950478E0
2,355535773E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;5,013634667E0;2,947542104E0
2,365535744E2;5,235339327E1;4,894991469E0;2,176370970E0;0,000000000E0;2,941910240E2;4,997613951E0;2,974624653E0
2,375535691E2;5,235337130E1;4,894997987E0;1,967727071E0;0,000000000E0;NaN;4,950433750E0;3,052497784E0
2,385535644E2;5,235337130E1;4,894997987E0;1,967727071E0;0,000000000E0;NaN;4,931817839E0;3,082484361E0
2,395535578E2;5,235337103E1;4,894998366E0;1,864963173E0;9,509789155E-2;NaN;4,928964452E0;3,087044941E0
2,405535541E2;5,235337069E1;4,895002285E0;1,740403216E0;0,000000000E0;NaN;4,915047856E0;3,109154484E0
2,415535487E2;5,235337069E1;4,895002285E0;1,740403216E0;0,000000000E0;NaN;4,921507483E0;3,098919349E0
2,425535439E2;5,235337069E1;4,895002285E0;1,740403216E0;0,000000000E0;NaN;4,895898673E0;3,139221753E0
2,435535388E2;5,235337069E1;4,895002285E0;1,740403216E0;0,000000000E0;NaN;4,920264997E0;3,100891708E0
2,445535347E2;5,235337069E1;4,895002285E0;1,740403216E0;0,000000000E0;NaN;4,934379252E0;3,078382438E0
2,455535285E2;5,235336648E1;4,894996281E0;1,328575567E0;9,200553287E-2;NaN;4,954183964E0;3,046407439E0
2,465535232E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;4,964331885E0;3,029842564E0
2,475535190E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;4,952570815E0;3,049029248E0
2,485535144E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;4,956225352E0;3,043085160E0
2,495535100E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;4,970805294E0;3,019210453E0
2,505535038E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;4,967072183E0;3,025348073E0
2,515539743E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;4,998936484E0;2,972401565E0
2,525539771E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;5,002195198E0;2,966914261E0
2,535539767E2;5,235336838E1;4,894992717E0;1,358508548E0;0,000000000E0;NaN;4,991484251E0;2,984898993E0
2,545539832E2;5,235333733E1;4,894903968E0;2,568105311E0;6,202010876E-1;NaN;5,028416536E0;2,922253270E0
2,555539865E2;5,235333218E1;4,894880082E0;2,235059803E0;0,000000000E0;2,675538801E2;5,087829637E0;2,817539106E0
2,565539894E2;5,235333218E1;4,894880082E0;2,235059803E0;0,000000000E0;2,675538801E2;5,055101920E0;2,875844504E0
2,575539967E2;5,235333218E1;4,894880082E0;2,235059803E0;0,000000000E0;2,675538801E2;5,023569159E0;2,930578430E0
2,585540045E2;5,235330423E1;4,894696969E0;2,080921487E0;3,193603559E0;2,567537160E2;5,019909202E0;2,936843312E0
2,595540047E2;5,235325593E1;4,894508117E0;2,360520086E0;6,927475263E0;2,514773797E2;4,967130835E0;3,025251775E0
2,605540057E2;5,235323662E1;4,894328769E0;1,927818874E0;8,798608659E0;2,557722560E2;4,942362334E0;3,065549150E0
2,615540136E2;5,235322173E1;4,894158082E0;2,307441668E0;9,786540423E0;2,576096824E2;4,932403809E0;3,081546641E0
2,625540160E2;5,235320169E1;4,893992453E0;1,860684977E0;1,050926850E1;2,580888568E2;4,912623569E0;3,112983569E0
2,635540155E2;5,235317766E1;4,893833889E0;1,896021544E0;1,069102013E1;2,568323112E2;4,936639785E0;3,074756033E0
2,645540272E2;5,235315470E1;4,893664902E0;2,155807108E0;1,107780575E1;2,568484418E2;5,026020918E0;2,926371603E0
2,655540255E2;5,235313645E1;4,893491119E0;2,003876592E0;1,138676428E1;2,580163674E2;5,160552772E0;2,682020157E0
2,665540264E2;5,235311903E1;4,893309142E0;1,608766323E0;1,168577507E1;2,589505086E2;5,297237282E0;2,400794495E0
2,675540257E2;5,235309724E1;4,893120908E0;1,545696560E0;1,194882368E1;2,589168618E2;5,559946401E0;1,955390136E0
2,685540240E2;5,235307517E1;4,892923964E0;1,388620765E0;1,231291892E1;2,592133143E2;5,984746019E0;1,674735048E0
2,695540239E2;5,235305975E1;4,892752104E0;1,171413305E0;1,211187928E1;2,598381931E2;6,726571422E0;1,210785351E0
2,705540230E2;5,235305262E1;4,892566356E0;9,320965800E-1;1,193771858E1;2,612170000E2;7,319218764E0;1,137322996E0
2,715540226E2;5,235304137E1;4,892426046E0;1,110287673E0;1,122748390E1;2,612042296E2;7,574895542E0;1,135730423E0
2,725540203E2;5,235301195E1;4,892281949E0;1,250433128E0;1,081009675E1;2,597401557E2;7,358683439E0;1,249681380E0
2,735540196E2;5,235298001E1;4,892175399E0;8,466542941E-1;9,840935315E0;2,571952272E2;7,898342776E0;1,351667257E0
2,745540177E2;5,235297361E1;4,892056612E0;1,005253517E0;9,086084969E0;2,598796420E2;8,010183474E0;1,396388359E0
2,755540156E2;5,235300015E1;4,891972075E0;1,081752477E0;7,472975001E0;2,623143237E2;6,925896849E0;1,287053136E0
2,765540137E2;5,235300396E1;4,891860983E0;2,319807872E0;7,284207289E0;2,630481395E2;6,695102389E0;1,261811838E0
2,775540118E2;5,235301907E1;4,891771903E0;2,183308071E0;6,851252012E0;2,650107443E2;7,154521366E0;1,237794650E0
2,785540091E2;5,235300881E1;4,891683789E0;2,012381016E0;6,611324865E0;2,627971310E2;7,385635851E0;1,221467324E0
2,795540066E2;5,235300709E1;4,891572220E0;1,840600714E0;6,565326399E0;2,646766284E2;6,397299295E0;1,568144636E0
2,805540032E2;5,235293601E1;4,891410387E0;1,851432376E0;7,205368475E0;2,580095859E2;5,406679533E0;2,142977708E0
2,815540006E2;5,235289384E1;4,891254427E0;1,843089205E0;7,288087151E0;2,572314178E2;5,232308367E0;2,539190065E0
2,825539987E2;5,235287304E1;4,891135502E0;1,835599197E0;7,291455105E0;2,570591281E2;5,154115488E0;2,694370163E0
2,835539935E2;5,235284968E1;4,891022413E0;1,244030647E0;7,133511911E0;2,559676747E2;5,099982064E0;2,795482066E0
2,845539905E2;5,235281975E1;4,890920607E0;9,879693417E-1;6,977308239E0;2,543696113E2;5,075301441E0;2,840044422E0
2,855539882E2;5,235280882E1;4,890806555E0;9,568219557E-1;7,057778932E0;2,577793449E2;5,010503478E0;2,952861651E0
2,865539852E2;5,235279856E1;4,890703106E0;1,500989535E0;6,872589503E0;2,583382068E2;4,983729783E0;2,997828295E0
2,875539812E2;5,235279466E1;4,890611086E0;2,060124372E0;6,596280222E0;2,596211685E2;4,975765366E0;3,011029069E0
2,885539776E2;5,235277128E1;4,890531890E0;2,013840499E0;6,482343698E0;2,536477643E2;4,979658064E0;3,004586926E0
2,895539745E2;5,235275650E1;4,890445420E0;2,226772272E0;6,457760281E0;2,531700016E2;5,028822177E0;2,921555159E0
2,905539706E2;5,235274614E1;4,890323796E0;2,039881445E0;7,155691209E0;2,560692920E2;5,028284198E0;2,922480976E0
2,915539663E2;5,235273661E1;4,890197366E0;1,051977596E0;7,715213017E0;2,581669000E2;5,004854679E0;2,962425809E0
2,925539627E2;5,235272586E1;4,890111812E0;7,279242370E-1;7,263772189E0;2,584263560E2;4,970608019E0;3,019535221E0
2,935539598E2;5,235271821E1;4,890030737E0;4,159252718E-1;6,570065089E0;2,580384182E2;4,951246112E0;3,051179931E0
2,945539565E2;5,235270478E1;4,889951505E0;9,331448199E-1;5,790623070E0;2,576253168E2;4,916736581E0;3,106483289E0
2,955539501E2;5,235269961E1;4,889883382E0;5,983184809E-1;5,226164473E0;2,606734511E2;4,898762405E0;3,134751016E0
2,965539471E2;5,235269723E1;4,889851269E0;1,077263691E0;3,851451321E0;2,612938056E2;4,891956145E0;3,145362000E0
2,975539434E2;5,235269215E1;4,889842710E0;8,372167544E-1;2,425502425E0;2,575325848E2;4,873211243E0;3,174326576E0
2,985539386E2;5,235268991E1;4,889836749E0;1,593957642E0;1,149099329E0;2,507423507E2;4,882481791E0;3,160048827E0
