"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1,016153750E-1;-4,118685150E0;5,777385864E0;1,042058029E1
2,021153750E-1;-4,268224182E0;4,908143463E0;1,086859863E1
3,026153750E-1;-1,623523865E0;3,222947845E0;7,974666595E0
4,031153750E-1;-1,638043671E0;1,842668152E0;7,729476471E0
5,036143750E-1;-3,126548309E0;-1,215173035E0;6,849007416E0
6,041143750E-1;-2,505789185E0;-2,244732056E0;7,322173462E0
7,046143750E-1;1,665586395E0;3,019969940E0;5,416037292E0
8,051143750E-1;9,298064575E0;1,316811676E0;1,577449677E1
9,056143750E-1;4,358935547E0;-3,703748016E0;9,476194153E0
1,006114375E0;8,096213837E0;-3,476670227E0;1,231339417E0
1,106613833E0;6,773414612E0;-4,213737488E0;3,701802063E0
1,207113833E0;8,013885040E0;-5,810616760E0;6,209537201E0
1,302588833E0;1,064167053E1;-3,554208984E0;4,281247101E0
1,403088833E0;1,146091690E1;-7,977211304E0;7,453300781E0
1,503588833E0;2,378254395E0;-1,127290787E1;2,238744507E0
1,604088833E0;1,466949463E0;-1,013347733E1;-1,556762695E-2
1,704588833E0;-3,133883057E0;-7,464677124E0;1,182840271E0
1,805088833E0;1,537153473E0;-7,329807587E0;2,364632721E0
1,905588833E0;9,370513916E-2;-9,047186279E0;2,317480774E0
2,006087833E0;1,774859161E0;-1,116573074E1;1,828896790E0
2,106588208E0;-1,419348450E0;-1,420426208E1;-3,646716614E0
2,207088208E0;-2,261796570E0;-9,807904358E0;8,246351624E-1
2,307589208E0;3,610791321E0;-6,382427673E0;-9,205856323E-1
2,408089208E0;-6,616241455E-1;-9,865235138E0;-5,480104065E-1
2,508589208E0;2,664010162E0;-7,134463806E0;1,553020477E0
2,609089208E0;1,728755035E0;-1,089703949E1;4,542753296E0
2,709589208E0;-4,696782990E0;-1,202988373E1;-4,957690430E-1
2,810089208E0;-3,423381042E0;-6,981781311E0;-6,762936401E-1
2,910589208E0;-2,212548981E0;-7,333849182E0;1,285826111E-1
3,011089208E0;2,468666382E0;-1,042552002E1;-1,647923126E0
3,111589708E0;4,941224670E-1;-8,779243469E0;1,971400452E0
3,212089708E0;-7,096742249E-1;-9,054221649E0;-2,202370148E0
3,312589708E0;-6,514303436E0;-1,492201950E1;-3,251837769E0
3,413089708E0;5,834716644E0;-6,372398529E0;-4,466412048E0
3,513589708E0;-1,314865723E0;-6,736740875E0;1,336869965E0
3,614089708E0;1,109792175E0;-7,811954956E0;4,349954224E-1
3,714589708E0;3,534899139E0;-1,164428558E1;8,075706482E-1
3,815090708E0;4,778363342E0;-1,233105743E1;-5,012326813E0
3,915590708E0;-1,514700165E0;-1,308623703E1;-4,442461853E0
4,016090708E0;-2,704276428E0;-8,533753967E0;5,013075256E-1
4,116590125E0;-1,513502655E0;-6,287525024E0;-6,670129395E-1
4,217090125E0;1,366807709E0;-1,122725281E1;-1,867666168E0
4,317590125E0;-2,587070160E0;-9,370813293E0;4,628375244E-1
4,418090125E0;-8,870553589E-1;-9,518256683E0;-4,888833618E0
4,518591125E0;-2,981050873E0;-1,548454971E1;-3,496728516E0
