"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
9,376534458E0;-2,804097748E1;4,948808289E1;6,824600220E0
9,477035458E0;-2,597121429E1;5,028054047E1;8,621337891E0
9,577536458E0;-2,888928986E1;5,168009949E1;7,965774536E0
9,678037458E0;-3,700562286E1;5,042259216E1;5,743164062E0
9,778538458E0;-3,787897491E1;5,060697174E1;6,728652954E0
9,879039458E0;-3,243331146E1;4,780011749E1;4,155059814E0
9,979539458E0;-2,993115997E1;4,312770844E1;5,603500366E0
1,008004050E1;-3,260822296E1;3,882806396E1;4,559005737E0
1,018054150E1;-3,132764435E1;3,674488831E1;-1,108184814E0
1,028104250E1;-2,358524323E1;4,229192352E1;1,625122070E0
1,038154350E1;-1,924541473E1;4,858760834E1;4,844345093E0
1,048204450E1;-2,802190399E1;4,927469635E1;5,710678101E0
1,058254550E1;-3,135211945E1;5,276823425E1;6,159683228E0
1,068304650E1;-3,036441803E1;5,288541412E1;8,532791138E0
1,078354750E1;-3,392191315E1;5,271672821E1;8,014587402E0
1,088404850E1;-4,277759552E1;4,946057892E1;5,227386475E0
1,098455050E1;-4,283263397E1;4,729157257E1;6,015991211E0
1,108505050E1;-3,589951324E1;4,546926880E1;3,253784180E0
1,118555150E1;-3,356162262E1;4,177910614E1;3,434585571E0
1,128605250E1;-3,742752838E1;3,685345459E1;1,173538208E0
1,138655350E1;-3,799828339E1;3,526232910E1;-6,791000366E0
1,148705450E1;-2,908336639E1;4,721841431E1;-2,898239136E0
1,158755550E1;-2,694728851E1;5,095311737E1;6,995697021E-1
1,168805750E1;-3,528726959E1;5,236183167E1;5,787506104E0
1,178855850E1;-3,437813568E1;5,488234711E1;7,494461060E0
1,188905950E1;-3,393733978E1;5,385393524E1;8,064376831E0
1,198956050E1;-3,699355316E1;5,373413086E1;6,623916626E0
1,209006283E1;-4,328379059E1;5,157750702E1;5,491516113E0
1,219056383E1;-3,915515900E1;4,709606934E1;3,293670654E0
1,229106483E1;-3,147309113E1;4,432192230E1;1,849060059E0
1,239156583E1;-3,165950775E1;4,123735046E1;2,802505493E0
1,249206783E1;-3,460677338E1;3,753713226E1;-1,505584717E-1
1,259256883E1;-3,238239288E1;3,552693176E1;-5,500457764E0
1,269306983E1;-2,380385590E1;4,619820404E1;-3,890533447E-1
1,279357183E1;-2,497602081E1;5,009992218E1;1,275054932E0
1,289407283E1;-3,274678802E1;5,132471466E1;4,637313843E0
1,299457383E1;-3,207294464E1;5,263755798E1;5,741149902E0
1,309507650E1;-3,265612030E1;5,252822876E1;5,706237793E0
1,319557750E1;-3,982897186E1;4,990427399E1;2,096328735E0
1,329607950E1;-4,411759186E1;4,947061157E1;4,440765381E0
1,339658050E1;-4,103966522E1;4,687197113E1;3,221908569E0
1,349708150E1;-3,579341888E1;4,304811096E1;2,021667480E0
1,359758350E1;-3,591988373E1;3,742974854E1;1,620925903E0
1,369808450E1;-3,802088165E1;3,387017822E1;-4,183090210E0
1,379858650E1;-3,297866058E1;3,348269653E1;-9,613433838E0
