"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1,110140591E2;-1,070788130E-1;-4,265206456E-1;9,722038269E0
1,111140591E2;-6,819544733E-2;-4,019941986E-1;9,790832520E0
1,112140591E2;-1,615155302E-2;-3,523431420E-1;9,857233047E0
1,113140591E2;3,110669367E-2;-3,188436031E-1;9,894321442E0
1,114140591E2;9,092725813E-2;-3,678964674E-1;9,902098656E0
1,115140591E2;-8,554340899E-2;-3,774677813E-1;9,754940033E0
1,116140591E2;7,716853172E-2;-3,900300860E-1;9,950552940E0
1,117140591E2;-8,374879509E-2;-4,522434771E-1;9,661021233E0
1,118140591E2;-2,691925503E-2;-4,019941986E-1;9,702896118E0
1,119140591E2;2,452643216E-2;-3,523431420E-1;9,766305923E0
1,120140591E2;-5,204389244E-2;-3,511467278E-1;9,801001549E0
1,121140591E2;3,349951655E-2;-4,055834413E-1;9,863813400E0
1,122140591E2;-1,363908947E-1;-4,271188378E-1;9,909276962E0
1,123140591E2;-1,495514158E-2;-3,918247223E-1;9,921240807E0
1,124140591E2;7,657032460E-2;-3,804588020E-1;1,012881851E1
1,125140591E2;-5,084748194E-2;-3,481557071E-1;9,870393753E0
1,126140591E2;5,383851007E-2;-3,708875179E-1;9,573084831E0
1,127140591E2;2,392822644E-3;-4,193421602E-1;9,488738060E0
1,128140591E2;-1,286142170E-1;-4,594219327E-1;9,432506561E0
1,129140591E2;3,349951655E-2;-4,163511395E-1;9,625128746E0
1,130140591E2;-2,632104978E-2;-4,127618968E-1;9,829116821E0
1,131140591E2;5,862415582E-2;-4,013960063E-1;9,945767403E0
1,132140591E2;2,871387079E-2;-4,157529473E-1;9,973882675E0
1,133140591E2;5,982056726E-3;-3,810569942E-1;9,963115692E0
1,134140591E2;3,649054468E-2;-3,882354796E-1;9,678967476E0
1,135140591E2;-1,555334684E-2;-3,595215976E-1;9,614959717E0
1,136140591E2;1,854437590E-2;-3,595215976E-1;9,454042435E0
1,137140591E2;9,571290575E-3;-3,732803464E-1;9,467203140E0
1,138140591E2;-6,879365444E-2;-3,218346536E-1;9,645467758E0
1,139140591E2;-5,623133108E-2;-3,762713671E-1;9,723235130E0
1,140140591E2;-1,543370634E-1;-3,559323549E-1;9,833304405E0
1,141140591E2;-7,118647546E-2;-3,930211067E-1;9,925428391E0
1,142140591E2;-9,810572863E-2;-3,355933726E-1;9,835697174E0
1,143140591E2;-1,328016520E-1;-3,278166950E-1;9,793823242E0
1,144140591E2;-8,315058798E-2;-3,200400174E-1;9,667601585E0
1,145140591E2;2,392822690E-2;-3,487538993E-1;9,722038269E0
1,146140591E2;-1,758724600E-1;-3,367897868E-1;9,580862045E0
1,147140591E2;3,469592705E-2;-3,014956415E-1;9,724431038E0
1,148140591E2;-1,052841991E-1;-3,242274821E-1;9,762118340E0
1,149140591E2;-2,991028363E-3;-3,044866920E-1;9,895518303E0
1,150140591E2;5,383851007E-2;-3,385843933E-1;9,835099220E0
1,151140591E2;-3,649054468E-2;-3,475574851E-1;9,721440315E0
1,152140591E2;1,160518974E-1;-3,625126183E-1;9,760323524E0
1,153140591E2;1,208375469E-1;-3,792623878E-1;9,619147301E0
1,154140591E2;3,888336942E-2;-3,296113312E-1;9,570094109E0
1,155140591E2;1,519442350E-1;-3,296113312E-1;9,681360245E0
1,156140591E2;3,409772366E-2;-2,697907388E-1;9,765109062E0
1,157140591E2;7,178468257E-2;-2,895315289E-1;9,895518303E0
1,158140591E2;4,127619043E-2;-3,152543902E-1;9,895518303E0
1,159140591E2;5,204389244E-2;-3,008974493E-1;9,817750931E0
1,160140591E2;9,690931439E-2;-3,457628787E-1;9,801001549E0
1,161140591E2;3,349951655E-2;-3,188436031E-1;9,638289452E0
1,162140591E2;6,161518395E-2;-3,050848842E-1;9,696315765E0
1,163140591E2;5,982056609E-4;-2,871387303E-1;9,750752449E0
1,164140591E2;7,836493850E-2;-2,721835673E-1;9,857233047E0
1,165140591E2;4,127619043E-2;-3,002992272E-1;9,810572624E0
1,166140591E2;7,477571070E-2;-3,607180119E-1;9,723235130E0
1,167140591E2;8,434699476E-2;-3,601198196E-1;9,591629982E0
1,168140591E2;8,793623000E-2;-3,481557071E-1;9,560523033E0
1,169140591E2;4,187439755E-2;-3,008974493E-1;9,655039787E0
1,170140591E2;9,212367237E-2;-2,368894368E-1;9,940981865E0
1,171140591E2;1,088734269E-1;-2,602194548E-1;9,958928108E0
1,172140591E2;1,304088384E-1;-3,146561682E-1;9,789037704E0
1,173140591E2;3,349951655E-2;-3,349951804E-1;9,597013474E0
1,174140591E2;7,178468257E-2;-3,463610709E-1;9,408578873E0
1,175140591E2;9,990034252E-2;-3,074777126E-1;9,521639824E0
1,176140591E2;1,262213886E-1;-2,057827413E-1;9,932606697E0
1,177140591E2;2,333002165E-2;-2,075773627E-1;9,990034103E0
1,178140591E2;-7,178467698E-3;-2,907279432E-1;9,988838196E0
1,179140591E2;-1,435693540E-2;-3,445664644E-1;9,923035622E0
1,180140591E2;-4,845465720E-2;-3,074777126E-1;9,949356079E0
1,181140591E2;-1,794617064E-2;-2,907279432E-1;9,826724052E0
1,182140591E2;8,913264424E-2;-2,829512656E-1;9,630513191E0
1,183140591E2;1,250249892E-1;-2,536391914E-1;9,614959717E0
1,184140591E2;2,033899166E-2;-3,433700502E-1;9,498908043E0
1,185140591E2;3,768695518E-2;-3,750749528E-1;9,555737495E0
1,186140591E2;1,555334684E-2;-3,385843933E-1;9,728618622E0
1,187140591E2;-5,982056609E-4;-2,967100143E-1;9,901499748E0
1,188140591E2;1,914258115E-2;-2,757728100E-1;1,009172916E1
1,189140591E2;-2,093719877E-2;-2,727817893E-1;1,009711361E1
1,190140591E2;-2,452643216E-2;-2,931207716E-1;9,851848602E0
1,191140591E2;-5,024927482E-2;-3,098705411E-1;9,629914284E0
1,192140591E2;7,776673418E-3;-3,116651475E-1;9,537193298E0
1,193140591E2;-1,136590727E-2;-2,823530734E-1;9,535398483E0
1,194140591E2;4,127619043E-2;-2,506481707E-1;9,683155060E0
1,195140591E2;5,383851007E-3;-2,608176768E-1;9,935597420E0
1,196140591E2;6,580262445E-3;-3,032902777E-1;9,939187050E0
1,197140591E2;-4,426721856E-2;-2,907279432E-1;1,005284595E1
1,198140591E2;-1,734796353E-2;-3,212364316E-1;9,966704369E0
1,199140591E2;-3,948157281E-2;-3,074777126E-1;9,752547264E0
1,200140591E2;1,016949583E-2;-3,302095234E-1;9,680164337E0
1,201140591E2;1,615155302E-2;-3,134597540E-1;9,589835167E0
1,202140591E2;3,529413417E-2;-3,158525825E-1;9,648459435E0
1,203140591E2;3,110669367E-2;-2,991028428E-1;9,765109062E0
1,204140591E2;1,316052489E-2;-2,967100143E-1;9,859625816E0
1,205140591E2;4,546362907E-2;-3,122633696E-1;9,960124016E0
1,206140591E2;3,888336942E-2;-3,272185028E-1;9,914660454E0
1,207140591E2;7,238288224E-2;-3,475574851E-1;9,766903877E0
1,208140591E2;4,486542568E-2;-3,678964674E-1;9,643074989E0
1,209140591E2;4,725824669E-2;-3,086741269E-1;9,479764938E0
1,210140591E2;-8,973085321E-3;-3,128615618E-1;9,488738060E0
1,211140591E2;-1,016949583E-2;-2,877369225E-1;9,805787086E0
1,212140591E2;-1,064806059E-1;-2,697907388E-1;9,872786522E0
1,213140591E2;-3,409772366E-2;-3,056831062E-1;1,017188931E1
1,214140591E2;-8,913264424E-2;-2,470589429E-1;1,019162941E1
1,215140591E2;-2,572284266E-2;-3,224328458E-1;9,851250648E0
1,216140591E2;-1,196411322E-3;-2,889333367E-1;9,666405678E0
1,217140591E2;-8,793623000E-2;-3,385843933E-1;9,500701904E0
1,218140591E2;4,905286431E-2;-2,422732860E-1;9,863214493E0
1,219140591E2;7,118647546E-2;-2,063809484E-1;1,013659477E1
1,220140591E2;4,785645381E-2;-3,678964674E-1;9,887741089E0
1,221140591E2;1,076770201E-2;-4,540380836E-1;9,557532310E0
1,222140591E2;2,512463741E-2;-4,444667995E-1;9,480362892E0
1,223140591E2;3,529413417E-2;-3,732803464E-1;9,497711182E0
1,224140591E2;1,052841991E-1;-2,667997181E-1;9,781859398E0
1,225140591E2;6,580262445E-3;-2,620140910E-1;9,854242325E0
1,226140591E2;5,682953820E-2;-3,864408433E-1;1,006959629E1
1,227140591E2;5,443671346E-2;-3,134597540E-1;1,031904793E1
1,228140591E2;-6,580262445E-3;-3,373879790E-1;9,806385040E0
1,229140591E2;1,615155302E-2;-3,128615618E-1;9,656833649E0
1,230140591E2;-6,580262445E-3;-3,248256743E-1;9,401998520E0
1,231140591E2;7,776673418E-3;-3,218346536E-1;9,424730301E0
1,232140591E2;-1,435693540E-2;-2,889333367E-1;9,659825325E0
1,233140591E2;-1,016949583E-2;-2,841476798E-1;9,865009308E0
1,234140591E2;-6,101697683E-2;-3,720839322E-1;1,017846966E1
1,235140591E2;-4,965107143E-2;-3,619144261E-1;1,014736271E1
1,236140591E2;-6,580262631E-2;-3,379862010E-1;1,007617569E1
1,237140591E2;-5,982056609E-4;-3,337987661E-1;9,854242325E0
1,238140591E2;-1,435693540E-2;-3,206382394E-1;9,495318413E0
1,239140591E2;1,615155302E-2;-3,840480447E-1;9,381061554E0
1,240140591E2;5,682953820E-2;-3,367897868E-1;9,533005714E0
1,241140591E2;6,041877344E-2;-3,158525825E-1;9,751350403E0
1,242140591E2;6,699903309E-2;-3,002992272E-1;1,001456070E1
1,243140591E2;5,742774159E-2;-2,979064286E-1;1,009711361E1
1,244140591E2;1,154536903E-1;-3,260220885E-1;1,009232807E1
1,245140591E2;8,434699476E-2;-3,601198196E-1;9,669396400E0
1,246140591E2;4,666004330E-2;-3,158525825E-1;9,489934921E0
1,247140591E2;6,879365444E-2;-3,110669553E-1;9,339186668E0
1,248140591E2;8,374879137E-3;-3,457628787E-1;9,471389771E0
1,249140591E2;-1,974078640E-2;-3,170489967E-1;9,829116821E0
1,250140591E2;-7,896314561E-2;-3,164508045E-1;9,931410789E0
1,251140591E2;-6,759724021E-2;-2,931207716E-1;1,023529911E1
1,252140591E2;-7,896314561E-2;-2,644068897E-1;1,031366348E1
1,253140591E2;-6,939185411E-2;-3,433700502E-1;9,816555023E0
1,254140591E2;-3,230310604E-2;-3,571287692E-1;9,694520950E0
1,255140591E2;-1,429711580E-1;-4,013960063E-1;9,418149948E0
1,256140591E2;-5,503492057E-2;-2,925225794E-1;9,519845009E0
1,257140591E2;-5,084748194E-2;-3,182454109E-1;9,674181938E0
1,258140591E2;-4,366901144E-2;-2,781656384E-1;9,946365356E0
1,259140591E2;4,785645287E-3;-3,176472187E-1;1,013121128E1
1,260140591E2;4,905286431E-2;-3,206382394E-1;1,008814049E1
1,261140591E2;9,152546525E-2;-3,571287692E-1;9,886545181E0
1,262140591E2;1,184447184E-1;-3,361915946E-1;9,777671814E0
1,263140591E2;1,692921966E-1;-3,002992272E-1;9,773484230E0
1,264140591E2;1,956132501E-1;-3,110669553E-1;9,593423843E0
1,265140591E2;9,272187948E-2;-3,296113312E-1;9,503094673E0
1,266140591E2;1,202393398E-1;-3,918247223E-1;9,410971642E0
1,267140591E2;1,944168359E-1;-3,804588020E-1;9,639486313E0
1,268140591E2;1,722832322E-1;-3,583251834E-1;9,865608215E0
1,269140591E2;8,554340899E-2;-2,811566591E-1;1,013420200E1
1,270140591E2;4,366901144E-2;-3,714857101E-1;9,932606697E0
1,271140591E2;4,486542568E-2;-3,732803464E-1;9,882955551E0
1,272140591E2;6,400800496E-2;-2,799602449E-1;9,881160736E0
1,273140591E2;9,571290761E-2;-2,739782035E-1;9,817750931E0
1,274140591E2;1,615155302E-2;-3,050848842E-1;9,527023315E0
1,275140591E2;-7,238288224E-2;-3,236292601E-1;9,430113792E0
1,276140591E2;-1,477568001E-1;-3,577269912E-1;9,588040352E0
1,277140591E2;-1,339980662E-1;-3,379862010E-1;9,733404160E0
1,278140591E2;-1,926222295E-1;-2,853440940E-1;1,006720352E1
1,279140591E2;-1,938186288E-1;-3,296113312E-1;1,025025368E1
1,280140591E2;-6,041877344E-2;-3,092723191E-1;1,024606609E1
1,281140591E2;-4,666004330E-2;-2,955136001E-1;1,006301594E1
1,282140591E2;1,435693540E-2;-3,284149170E-1;9,580862045E0
1,283140591E2;1,734796353E-2;-3,296113312E-1;9,457033157E0
1,284140591E2;1,244267747E-1;-3,326023519E-1;9,429515839E0
1,285140591E2;1,058823988E-1;-2,973082066E-1;9,516854286E0
1,286140591E2;8,255238086E-2;-3,242274821E-1;9,826724052E0
1,287140591E2;4,187439755E-2;-3,397808075E-1;9,989436150E0
1,288140591E2;7,298108935E-2;-3,337987661E-1;1,010488987E1
1,289140591E2;6,759724021E-2;-3,314059377E-1;1,006600666E1
1,290140591E2;6,759724021E-2;-3,230310678E-1;9,830911636E0
1,291140591E2;6,939185411E-2;-2,691925466E-1;9,698708534E0
1,292140591E2;7,836493850E-2;-3,218346536E-1;9,470193863E0
1,293140591E2;4,965107143E-2;-3,266202807E-1;9,477372169E0
1,294140591E2;2,333002165E-2;-3,613162339E-1;9,759725571E0
1,295140591E2;-2,931207791E-2;-3,314059377E-1;1,000618649E1
1,296140591E2;-4,247260094E-2;-2,841476798E-1;9,963713646E0
1,297140591E2;-1,280160099E-1;-3,224328458E-1;9,878170013E0
1,298140591E2;-3,349951655E-2;-3,403790295E-1;9,965508461E0
1,299140591E2;-3,888336942E-2;-3,146561682E-1;9,778867722E0
1,300140591E2;-1,016949583E-2;-3,248256743E-1;9,748957634E0
1,301140591E2;-4,127619043E-2;-2,883351147E-1;9,714859962E0
1,302140591E2;-3,230310604E-2;-3,026920557E-1;9,680164337E0
1,303140591E2;-1,196411322E-3;-3,008974493E-1;9,814162254E0
1,304140591E2;2,512463741E-2;-3,314059377E-1;9,949954987E0
1,305140591E2;6,520441920E-2;-3,206382394E-1;1,005344391E1
1,306140591E2;7,357929647E-2;-3,122633696E-1;9,987043381E0
1,307140591E2;6,939185411E-2;-3,236292601E-1;9,649057388E0
1,308140591E2;5,742774159E-2;-3,421736360E-1;9,650253296E0
1,309140591E2;7,178468257E-2;-3,302095234E-1;9,646664619E0
1,310140591E2;9,032905847E-2;-2,859423161E-1;9,727422714E0
1,311140591E2;8,614161611E-2;-3,296113312E-1;9,759127617E0
1,312140591E2;5,383851007E-2;-3,451646566E-1;9,816555023E0
1,313140591E2;5,503492057E-2;-3,236292601E-1;9,923633575E0
1,314140591E2;2,811566554E-2;-3,230310678E-1;9,888339996E0
1,315140591E2;3,050848842E-2;-3,080759048E-1;9,797411919E0
1,316140591E2;1,794617064E-2;-3,248256743E-1;9,762716293E0
1,317140591E2;-1,375873014E-2;-2,847459018E-1;9,745966911E0
1,318140591E2;-3,768695518E-2;-2,835494876E-1;9,644271851E0
1,319140591E2;-1,914258115E-2;-3,092723191E-1;9,729216576E0
1,320140591E2;-2,931207791E-2;-3,385843933E-1;9,882357597E0
1,321140591E2;-3,828516230E-2;-3,343969584E-1;9,904491425E0
1,322140591E2;-4,785645381E-2;-2,985046208E-1;9,890732765E0
1,323140591E2;-9,571290575E-3;-3,427718580E-1;9,866206169E0
1,324140591E2;-2,033899166E-2;-3,200400174E-1;9,750154495E0
1,325140591E2;7,178467698E-3;-3,212364316E-1;9,757930756E0
1,326140591E2;4,905286431E-2;-3,038884699E-1;9,735198975E0
1,327140591E2;6,699903309E-2;-2,901297510E-1;9,771689415E0
1,328140591E2;2,691925503E-2;-3,068794906E-1;9,796813965E0
1,329140591E2;2,931207791E-2;-3,212364316E-1;9,838688850E0
1,330140591E2;5,383851007E-3;-3,176472187E-1;9,834501266E0
1,331140591E2;5,922235921E-2;-3,379862010E-1;9,839286804E0
1,332140591E2;2,093719877E-2;-3,068794906E-1;9,817750931E0
1,333140591E2;3,768695518E-2;-3,194418252E-1;9,784850121E0
1,334140591E2;1,196411345E-2;-3,296113312E-1;9,757930756E0
1,335140591E2;1,794617064E-2;-3,248256743E-1;9,745966911E0
1,336140591E2;-2,452643216E-2;-3,284149170E-1;9,802198410E0
1,337140591E2;-2,333002165E-2;-2,709871531E-1;9,748957634E0
1,338140591E2;5,383851007E-3;-2,913261652E-1;9,939187050E0
1,339140591E2;-4,307080805E-2;-3,014956415E-1;9,943972588E0
1,340140591E2;1,794616925E-3;-3,403790295E-1;9,868598938E0
1,341140591E2;-2,392822644E-3;-3,248256743E-1;9,857233047E0
1,342140591E2;1,555334684E-2;-3,050848842E-1;9,737591743E0
1,343140591E2;-4,067798331E-2;-3,044866920E-1;9,729216576E0
1,344140591E2;1,375873014E-2;-2,877369225E-1;9,823733330E0
1,345140591E2;-2,273181453E-2;-3,355933726E-1;9,885947227E0
1,346140591E2;8,554340899E-2;-2,997010350E-1;9,967302322E0
1,347140591E2;-8,973085321E-3;-3,577269912E-1;9,802198410E0
1,348140591E2;6,400800496E-2;-3,517449200E-1;9,708877563E0
1,349140591E2;2,153540403E-2;-3,212364316E-1;9,782457352E0
1,350140591E2;2,751746029E-2;-3,050848842E-1;9,915258408E0
1,351140591E2;-1,196411322E-3;-3,026920557E-1;9,876974106E0
1,352140591E2;-5,982056609E-4;-3,320041299E-1;9,812965393E0
1,353140591E2;2,512463741E-2;-3,302095234E-1;9,788438797E0
1,354140591E2;-5,383851007E-3;-3,230310678E-1;9,818947792E0
1,355140591E2;2,093719877E-2;-3,188436031E-1;9,766305923E0
1,356140591E2;-8,973085321E-3;-3,062812984E-1;9,801001549E0
1,357140591E2;-1,794616925E-3;-3,409772217E-1;9,881759644E0
1,358140591E2;-2,931207791E-2;-3,290131092E-1;9,931410789E0
1,359140591E2;5,982056609E-4;-3,044866920E-1;9,948758125E0
1,360140591E2;-7,178467698E-3;-3,026920557E-1;9,872786522E0
1,361140591E2;2,751746029E-2;-3,332005441E-1;9,778269768E0
1,362140591E2;2,991028363E-3;-3,349951804E-1;9,732806206E0
1,363140591E2;4,187439755E-2;-3,409772217E-1;9,782457352E0
1,364140591E2;6,041877344E-2;-3,164508045E-1;9,848857880E0
1,365140591E2;4,187439755E-2;-3,409772217E-1;9,879366875E0
1,366140591E2;1,316052489E-2;-3,595215976E-1;9,849455833E0
1,367140591E2;3,589234129E-2;-3,481557071E-1;9,910472870E0
1,368140591E2;1,794616925E-3;-3,278166950E-1;9,849455833E0
1,369140591E2;-8,374879137E-3;-3,355933726E-1;9,702297211E0
1,370140591E2;-5,503492057E-2;-3,649054468E-1;9,559326172E0
1,371140591E2;-1,316052489E-2;-3,571287692E-1;9,681360245E0
1,372140591E2;-7,298108935E-2;-3,074777126E-1;9,875777245E0
1,373140591E2;-6,640082598E-2;-2,913261652E-1;9,936196327E0
1,374140591E2;-8,614161611E-2;-3,104687333E-1;1,014616585E1
1,375140591E2;-8,075776696E-2;-3,026920557E-1;1,013360405E1
1,376140591E2;-6,340979785E-2;-3,182454109E-1;9,872187614E0
1,377140591E2;0,000000000E0;-3,080759048E-1;9,716055870E0
1,378140591E2;3,230310604E-2;-3,355933726E-1;9,885947227E0
1,379140591E2;2,033899166E-2;-2,871387303E-1;9,931410789E0
1,380140591E2;1,016949583E-2;-3,649054468E-1;9,654440880E0
1,381140591E2;1,256231871E-2;-4,301098585E-1;9,574281693E0
1,382140591E2;2,333002165E-2;-4,247260094E-1;9,537193298E0
1,383140591E2;3,828516230E-2;-4,319044948E-1;9,604191780E0
1,384140591E2;5,862415582E-2;-3,517449200E-1;9,748359680E0
1,385140591E2;8,494520187E-2;-3,451646566E-1;9,873982430E0
1,386140591E2;4,606183618E-2;-3,152543902E-1;1,012403297E1
1,387140591E2;-1,016949583E-2;-3,002992272E-1;1,001216793E1
1,388140591E2;4,307080805E-2;-3,337987661E-1;9,681360245E0
1,389140591E2;-2,033899166E-2;-3,224328458E-1;9,434899330E0
1,390140591E2;-5,922235921E-2;-3,254238665E-1;9,019146919E0
1,391140591E2;-6,520441920E-2;-3,655036688E-1;9,215357780E0
1,392140591E2;-1,028913707E-1;-2,931207716E-1;9,928419113E0
1,393140591E2;-1,351944804E-1;-1,980060786E-1;1,058584690E1
1,394140591E2;-1,435693651E-1;-1,908276081E-1;1,058883858E1
1,395140591E2;-1,339980662E-1;-2,745763958E-1;1,022752190E1
1,396140591E2;-1,411765367E-1;-2,787638307E-1;9,840482712E0
1,397140591E2;-3,708875179E-2;-2,997010350E-1;9,394820213E0
1,398140591E2;-2,153540403E-2;-3,200400174E-1;9,223134995E0
1,399140591E2;9,870393574E-2;-3,672982752E-1;9,428917885E0
1,400140591E2;9,631111473E-2;-3,559323549E-1;9,687342644E0
1,401140591E2;1,573280841E-1;-3,158525825E-1;1,030409241E1
1,402140591E2;1,286142170E-1;-2,979064286E-1;1,037168980E1
1,403140591E2;1,220339537E-1;-3,565305769E-1;1,009830952E1
1,404140591E2;1,435693651E-1;-3,804588020E-1;9,875777245E0
1,405140591E2;1,561316848E-1;-3,068794906E-1;9,513862610E0
1,406140591E2;1,232303679E-1;-3,032902777E-1;9,429515839E0
1,407140591E2;1,094716340E-1;-3,493520916E-1;9,415159225E0
1,408140591E2;2,931207791E-2;-3,708875179E-1;9,552745819E0
1,409140591E2;-5,982056726E-3;-3,475574851E-1;9,876974106E0
1,410140591E2;-2,632104978E-2;-3,326023519E-1;9,984052658E0
1,411140591E2;-1,381855011E-1;-3,014956415E-1;1,016949654E1
1,412140591E2;-1,064806059E-1;-3,272185028E-1;1,004806042E1
1,413140591E2;-1,561316848E-1;-3,547359705E-1;9,811170578E0
1,414140591E2;-1,244267747E-1;-3,134597540E-1;9,616754532E0
1,415140591E2;-1,118644550E-1;-3,254238665E-1;9,593423843E0
1,416140591E2;-7,776673883E-2;-3,128615618E-1;9,582057953E0
1,417140591E2;-1,136590764E-1;-3,367897868E-1;9,769894600E0
1,418140591E2;-5,563312769E-2;-3,894318938E-1;9,801001549E0
1,419140591E2;-1,178465188E-1;-3,266202807E-1;9,926026344E0
1,420140591E2;1,794616925E-3;-2,769692242E-1;1,002173901E1
1,421140591E2;4,546362907E-2;-3,469592929E-1;1,001216793E1
1,422140591E2;2,321037948E-1;-3,397808075E-1;9,759127617E0
1,423140591E2;1,220339537E-1;-2,620140910E-1;9,784850121E0
1,424140591E2;2,165504545E-1;-2,943171859E-1;9,744172096E0
1,425140591E2;1,812563092E-1;-3,326023519E-1;9,550951958E0
1,426140591E2;2,291127741E-1;-3,541377485E-1;9,662218094E0
1,427140591E2;1,405783296E-1;-3,152543902E-1;9,716055870E0
1,428140591E2;1,274178028E-1;-3,822534084E-1;9,845867157E0
1,429140591E2;1,238285750E-1;-3,415754437E-1;9,911071777E0
1,430140591E2;8,015955985E-2;-3,242274821E-1;9,853045464E0
1,431140591E2;5,383851007E-2;-3,672982752E-1;9,796216011E0
1,432140591E2;7,178467698E-3;-3,643072546E-1;9,678967476E0
1,433140591E2;-3,529413417E-2;-3,355933726E-1;9,742377281E0
1,434140591E2;-1,310070455E-1;-2,847459018E-1;9,785448074E0
1,435140591E2;-1,441675574E-1;-3,637090325E-1;9,725627899E0
1,436140591E2;-1,555334777E-1;-3,583251834E-1;9,881759644E0
1,437140591E2;-1,812563092E-1;-3,170489967E-1;9,957133293E0
1,438140591E2;-8,255238086E-2;-2,757728100E-1;1,002413273E1
1,439140591E2;-9,631111473E-2;-3,487538993E-1;1,001994514E1
1,440140591E2;7,956135273E-2;-3,661018610E-1;9,690333366E0
1,441140591E2;9,571290761E-2;-2,446661144E-1;9,744172096E0
1,442140591E2;1,872383654E-1;-5,228317380E-1;9,276374817E0
1,443140591E2;-2,464607358E-1;-7,657032460E-2;1,031725311E1
1,444140591E2;7,357929647E-2;-4,013960063E-1;9,642477036E0
1,445140591E2;1,166501045E-1;-3,559323549E-1;9,827322960E0
1,446140591E2;4,366901144E-2;-3,008974493E-1;1,003250694E1
1,447140591E2;1,322034448E-1;-3,834498227E-1;9,766305923E0
1,448140591E2;1,698904037E-1;-2,733799815E-1;9,573683739E0
1,449140591E2;1,022931710E-1;-2,931207716E-1;9,503693581E0
1,450140591E2;5,324030295E-2;-2,961117923E-1;9,715457916E0
1,451140591E2;1,016949639E-1;-1,872383654E-1;1,022393322E1
1,452140591E2;3,589233849E-3;-2,542374134E-1;1,011625576E1
1,453140591E2;-7,357929647E-2;-3,176472187E-1;9,851848602E0
1,454140591E2;-1,369891018E-1;-3,834498227E-1;9,636494637E0
1,455140591E2;-8,554340899E-2;-3,541377485E-1;9,489336014E0
1,456140591E2;-9,032905847E-2;-3,367897868E-1;9,522835732E0
1,457140591E2;-5,862415582E-2;-3,074777126E-1;9,791430473E0
1,458140591E2;-5,982056633E-2;-3,577269912E-1;9,949954987E0
1,459140591E2;-1,022931710E-1;-2,614158690E-1;1,011266708E1
1,460140591E2;-3,110669367E-2;-2,638086975E-1;1,021316528E1
1,461140591E2;1,794617064E-2;-2,823530734E-1;9,814162254E0
1,462140591E2;1,076770201E-2;-3,337987661E-1;9,702896118E0
1,463140591E2;2,632104978E-2;-2,985046208E-1;9,554540634E0
1,464140591E2;5,922235921E-2;-3,481557071E-1;9,441479683E0
1,465140591E2;9,451649338E-2;-3,212364316E-1;9,687940598E0
1,466140591E2;5,024927482E-2;-2,835494876E-1;9,817152977E0
1,467140591E2;1,304088384E-1;-2,620140910E-1;9,960124016E0
1,468140591E2;4,965107143E-2;-2,877369225E-1;9,956535339E0
1,469140591E2;5,742774159E-2;-3,577269912E-1;9,849455833E0
1,470140591E2;6,221338734E-2;-3,284149170E-1;9,722636223E0
1,471140591E2;6,221338734E-2;-3,547359705E-1;9,531210899E0
1,472140591E2;1,256231871E-2;-3,098705411E-1;9,586245537E0
1,473140591E2;-2,153540403E-2;-3,134597540E-1;9,642477036E0
1,474140591E2;-5,982056726E-3;-2,967100143E-1;9,875179291E0
1,475140591E2;-7,058826834E-2;-2,757728100E-1;9,948160172E0
1,476140591E2;-2,871387079E-2;-2,470589429E-1;1,003789139E1
1,477140591E2;-2,392822690E-2;-2,961117923E-1;1,002054310E1
1,478140591E2;-8,973085321E-3;-3,308077157E-1;9,734601021E0
1,479140591E2;-1,734796353E-2;-3,212364316E-1;9,682557106E0
1,480140591E2;-1,674975827E-2;-3,068794906E-1;9,552745819E0
1,481140591E2;-1,555334684E-2;-2,931207716E-1;9,563513756E0
1,482140591E2;-1,076770201E-2;-2,859423161E-1;9,749555588E0
1,483140591E2;1,016949583E-2;-3,116651475E-1;9,879964828E0
1,484140591E2;4,965107143E-2;-2,979064286E-1;1,004148006E1
1,485140591E2;5,802594870E-2;-3,044866920E-1;1,007557774E1
1,486140591E2;8,673982322E-2;-2,715853751E-1;9,920044899E0
1,487140591E2;1,160518974E-1;-2,835494876E-1;9,877572060E0
1,488140591E2;1,603191197E-1;-2,727817893E-1;9,635896683E0
1,489140591E2;1,680957973E-1;-3,020938635E-1;9,614959717E0
1,490140591E2;1,046859920E-1;-3,367897868E-1;9,613762856E0
1,491140591E2;7,657032460E-2;-3,475574851E-1;9,647860527E0
1,492140591E2;2,991028363E-3;-3,571287692E-1;9,868000984E0
1,493140591E2;-2,751746029E-2;-3,523431420E-1;9,928419113E0
1,494140591E2;-2,512463741E-2;-2,997010350E-1;9,968499184E0
1,495140591E2;-3,290131316E-2;-2,739782035E-1;9,924830437E0
1,496140591E2;-5,982056609E-4;-2,907279432E-1;9,832706451E0
1,497140591E2;-2,632104978E-2;-2,841476798E-1;9,742377281E0
1,498140591E2;-3,170489892E-2;-2,829512656E-1;9,712467194E0
1,499140591E2;-7,178468257E-2;-2,901297510E-1;9,682557106E0
1,500140591E2;-5,443671346E-2;-3,182454109E-1;9,758528709E0
1,501140591E2;-1,202393398E-1;-3,140579760E-1;9,924231529E0
1,502140591E2;-4,486542568E-2;-2,907279432E-1;1,007557774E1
