"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,471279395E1;5,236155056E1;4,888915564E0;2,003383910E0;1,620000005E0;4,570314001E0;5,952205940E0;6,000000000E0
2,571277773E1;5,236156988E1;4,888901177E0;1,981594359E0;1,620000005E0;1,406250462E0;6,063967083E0;6,000000000E0
2,671276164E1;5,236157801E1;4,888888607E0;1,976345199E0;9,300000072E-1;3,600000000E2;6,255703354E0;6,000000000E0
2,771274710E1;5,236158789E1;4,888881481E0;2,234768049E0;9,300000072E-1;3,164063097E0;6,414730590E0;6,000000000E0
2,871273220E1;5,236159518E1;4,888876339E0;2,551418422E0;7,900000215E-1;3,164063007E0;6,259143358E0;6,000000000E0
2,971271682E1;5,236160379E1;4,888877214E0;2,458644984E0;7,900000215E-1;1,511718989E1;6,450863941E0;6,000000000E0
3,071270275E1;5,236161303E1;4,888885174E0;3,365200198E0;1,059999943E0;2,250000472E1;6,800400402E0;6,000000000E0
3,171269035E1;5,236161938E1;4,888896261E0;3,151210966E0;1,210000038E0;2,917969436E1;7,007906334E0;6,000000000E0
3,271267688E1;5,236162508E1;4,888905913E0;3,451137723E0;1,210000038E0;3,269532010E1;7,319769202E0;6,000000000E0
3,371266401E1;5,236160816E1;4,888836517E0;2,644106121E0;1,651228069E0;8,750682093E-1;8,143975897E0;2,143379347E0
3,471265101E1;5,236160207E1;4,888855124E0;2,718684760E0;1,216411582E0;5,381178758E0;8,482366908E0;2,127057059E0
3,571263838E1;5,236161450E1;4,888888218E0;2,421199460E0;1,202328102E0;3,560773606E1;8,444284366E0;2,095241716E0
3,671262693E1;5,236161754E1;4,888901966E0;2,518753313E0;1,334380996E0;3,070979589E1;8,807490651E0;1,994421464E0
3,771261525E1;5,236163606E1;4,888903583E0;2,440387280E0;1,430940133E0;2,563862238E1;8,836766631E0;2,013428008E0
3,871260369E1;5,236164722E1;4,888911440E0;2,433540151E0;9,826926686E-1;2,257531925E1;9,480859757E0;1,965046727E0
3,971259165E1;5,236166130E1;4,888899476E0;2,517336872E0;1,272400620E0;1,161130994E1;1,032180578E1;1,893782067E0
4,071258056E1;5,236168556E1;4,888857436E0;2,241934313E0;1,628746906E0;3,492979449E2;1,045649285E1;1,970282757E0
4,171256888E1;5,236169511E1;4,888892506E0;2,244813792E0;1,415384439E0;5,126862085E0;9,540913015E0;2,197138656E0
4,271255779E1;5,236171530E1;4,888868857E0;1,876645328E0;1,451739797E0;2,621558962E-1;9,225794092E0;2,287208043E0
4,371254706E1;5,236172476E1;4,888873117E0;1,955051889E0;1,350370442E0;2,171145522E0;9,315028391E0;2,293526345E0
4,471253777E1;5,236174149E1;4,888849945E0;2,161339127E0;1,304571053E0;3,574506963E2;9,083761876E0;2,333703811E0
4,571252716E1;5,236175332E1;4,888880122E0;2,470587654E0;1,094281191E0;6,422341816E0;7,893631108E0;2,459247369E0
4,671251786E1;5,236176140E1;4,888914066E0;2,435280626E0;9,232230262E-1;2,243697872E1;7,572915432E0;2,514015352E0
4,771250641E1;5,236177121E1;4,888896479E0;2,654201327E0;9,268067387E-1;1,543210034E1;7,417126782E0;2,516073404E0
4,871249676E1;5,236178453E1;4,888903408E0;2,823994914E0;1,098211166E0;1,467290705E1;7,404659812E0;2,530932665E0
4,971248698E1;5,236179957E1;4,888883885E0;2,075984568E0;1,155445847E0;1,279997089E1;7,055638762E0;2,520678312E0
5,071247685E1;5,236181927E1;4,888887788E0;2,178066570E0;1,416481254E0;1,450292745E1;6,822445252E0;2,519512807E0
5,171246707E1;5,236182146E1;4,888885987E0;2,421001531E0;1,265540219E0;9,178455770E0;6,857659279E0;2,583006474E0
5,271245718E1;5,236182870E1;4,888915714E0;2,416992334E0;1,127418021E0;1,892314375E1;6,827279089E0;2,556689786E0
5,371244752E1;5,236183794E1;4,888967256E0;2,401793606E0;8,511537069E-1;3,763070732E1;5,623389687E0;2,670842279E0
5,471243823E1;5,236184590E1;4,888996154E0;2,547249645E0;7,220536665E-1;4,596458006E1;5,204779860E0;2,595150023E0
5,571242869E1;5,236186531E1;4,889024700E0;1,953838240E0;1,086887601E0;4,108774181E1;5,270723636E0;2,458456707E0
5,671241975E1;5,236187044E1;4,889038596E0;2,331301406E0;1,168528990E0;4,224751630E1;5,390574097E0;2,183173821E0
5,771241105E1;5,236188780E1;4,889032555E0;2,408107682E0;1,007140827E0;2,028270188E1;5,388502996E0;2,188280718E0
5,871240234E1;5,236190743E1;4,889040452E0;2,416678815E0;1,063295953E0;8,108543423E0;5,327004871E0;2,334000028E0
5,971239281E1;5,236192706E1;4,889036482E0;2,328197127E0;1,116794861E0;3,586110067E2;5,237026541E0;2,529444612E0
6,071238387E1;5,236193026E1;4,889031782E0;2,393230169E0;8,671140150E-1;3,557211435E2;5,233898489E0;2,535910811E0
6,171237421E1;5,236193114E1;4,889023054E0;2,675198709E0;8,665751761E-1;3,559876924E2;5,241067528E0;2,521060927E0
6,271236551E1;5,236194201E1;4,889015678E0;2,789187159E0;8,516758491E-1;3,529369364E2;5,305954154E0;2,381467520E0
6,371235693E1;5,236195288E1;4,889008414E0;2,679622619E0;9,853893031E-1;3,539560019E2;5,339736940E0;2,304722640E0
6,471234822E1;5,236197050E1;4,889007934E0;2,445597444E0;1,232420586E0;3,585915258E2;5,381744732E0;2,204849355E0
6,571233892E1;5,236198947E1;4,888998019E0;2,522562170E0;1,455581593E0;3,570525996E2;5,318779795E0;2,352683260E0
6,671233070E1;5,236201550E1;4,888996242E0;2,427812160E0;1,613927496E0;3,575258899E2;5,377358794E0;2,215524640E0
6,771232200E1;5,236202173E1;4,888991579E0;2,293181406E0;1,450277736E0;3,576569913E2;5,375594017E0;2,219803145E0
6,871231365E1;5,236204102E1;4,888996158E0;2,542458105E0;1,320775493E0;2,820727919E0;5,453480227E0;2,229118766E0
6,971230412E1;5,236205179E1;4,888980695E0;2,620561939E0;1,271387227E0;3,569348743E2;5,597329318E0;2,243873294E0
7,071229613E1;5,236208326E1;4,888983081E0;2,447050644E0;1,631479468E0;3,583179143E2;5,879065548E0;2,157803985E0
7,171228766E1;5,236209433E1;4,888973133E0;2,656197235E0;1,493383862E0;3,561116380E2;6,125722723E0;2,094801192E0
7,271227884E1;5,236209798E1;4,888978993E0;2,709385304E0;1,261044305E0;4,967322098E-1;6,279803938E0;2,024803303E0
7,371227002E1;5,236212232E1;4,888988805E0;2,692884673E0;1,518450460E0;3,287075983E0;6,131376812E0;2,091060386E0
7,471226144E1;5,236212470E1;4,888992088E0;2,515186668E0;1,360184132E0;6,425101035E0;5,836902796E0;2,192176338E0
7,571225286E1;5,236213609E1;4,888994894E0;2,335082516E0;1,390446279E0;7,122692761E0;5,702758974E0;2,244070677E0
7,671224451E1;5,236214441E1;4,888995474E0;2,585105994E0;1,180589387E0;5,294227989E0;5,439736507E0;2,444488009E0
7,771223640E1;5,236215537E1;4,888992959E0;2,630609309E0;1,231886037E0;5,233776219E0;5,432843869E0;2,591274795E0
7,871222782E1;5,236216248E1;4,888997105E0;2,821802903E0;1,117176477E0;7,106263726E0;5,787408408E0;2,506265809E0
7,971221912E1;5,236217528E1;4,889004927E0;2,473297396E0;1,226412092E0;9,217005271E0;6,021203415E0;2,320445859E0
8,071221197E1;5,236218230E1;4,889009061E0;2,544599314E0;1,124301521E0;1,053454144E1;6,125659078E0;2,196366330E0
8,171220255E1;5,236219950E1;4,889020418E0;2,537011505E0;1,214532754E0;1,311953568E1;6,618354906E0;2,080160231E0
8,271219444E1;5,236221305E1;4,889014063E0;2,756231310E0;1,392291785E0;8,347740292E0;6,783641548E0;2,270201931E0
8,371218574E1;5,236221757E1;4,889011023E0;2,681726501E0;1,242488808E0;7,065063262E0;6,877689490E0;2,365960854E0
8,471217704E1;5,236222389E1;4,889014669E0;2,636132949E0;1,292556370E0;8,059087170E0;6,892130652E0;2,450744788E0
8,571216846E1;5,236224211E1;4,889051062E0;2,278320917E0;1,412167575E0;1,591563020E1;6,980714770E0;2,487004911E0
8,671216071E1;5,236224713E1;4,889052985E0;2,591855680E0;1,207487319E0;1,671484716E1;7,011228013E0;2,539627134E0
8,771215236E1;5,236226773E1;4,889067600E0;2,429868088E0;1,436390797E0;1,704274703E1;7,177433861E0;2,559502596E0
8,871214461E1;5,236228370E1;4,889061826E0;2,004473100E0;1,552481081E0;1,362591698E1;7,356508626E0;2,513705379E0
8,971213555E1;5,236229816E1;4,889066548E0;1,544817878E0;1,716070725E0;1,283709065E1;7,569806314E0;2,456604854E0
9,071212685E1;5,236231055E1;4,889077332E0;2,069745010E0;1,582912257E0;1,434040724E1;7,904086679E0;2,339981847E0
9,171212018E1;5,236232557E1;4,889085206E0;2,018260217E0;1,536749695E0;1,474334515E1;7,700123556E0;2,384480284E0
9,271211100E1;5,236234491E1;4,889106651E0;2,390867740E0;1,577660442E0;1,693354891E1;7,046240103E0;2,555174574E0
9,371210265E1;5,236235490E1;4,889123892E0;2,495901139E0;1,305876477E0;1,998284732E1;6,853301527E0;2,529023084E0
9,471209562E1;5,236235414E1;4,889142393E0;2,390322484E0;8,083338832E-1;2,971748577E1;6,696446277E0;2,534397082E0
9,571208620E1;5,236235036E1;4,889107673E0;2,294813694E0;4,367072072E-1;9,047443816E0;6,258608987E0;2,567317578E0
9,671207750E1;5,236234900E1;4,889115983E0;2,453707679E0;4,679951576E-2;9,047451033E0;5,637338028E0;2,503862435E0
9,771206951E1;5,236234462E1;4,889169511E0;2,291589302E0;2,888307048E-1;9,047497437E0;5,677519986E0;2,054637521E0
9,871206093E1;5,236234556E1;4,889184313E0;2,401885739E0;2,044977922E-1;9,047510227E0;5,973985285E0;1,755009423E0
9,971205294E1;5,236234798E1;4,889200655E0;2,546168963E0;1,560298473E-1;9,047524322E0;5,933953733E0;1,732185805E0
1,007120452E2;5,236236517E1;4,889221283E0;2,509440372E0;6,647083182E-1;4,749012079E1;5,623872003E0;1,865397690E0
1,017120361E2;5,236235518E1;4,889251997E0;2,071792452E0;9,540668321E-1;7,591763034E1;5,551368442E0;1,909347575E0
1,027120284E2;5,236234214E1;4,889283246E0;1,730872983E0;1,232746841E0;9,646302055E1;5,569246940E0;1,889767088E0
1,037120193E2;5,236232901E1;4,889298618E0;2,268016767E0;1,114727753E0;1,045343902E2;5,458885889E0;2,006265655E0
1,047120116E2;5,236233259E1;4,889323808E0;2,476096613E0;1,061697578E0;1,011979479E2;5,453921679E0;2,019721604E0
1,057120032E2;5,236232706E1;4,889371854E0;2,570370719E0;1,315707356E0;1,007304419E2;5,416082943E0;2,119099475E0
1,067119948E2;5,236232610E1;4,889395911E0;2,468806941E0;1,418743646E0;1,013331433E2;5,436711537E0;2,065600324E0
1,077119870E2;5,236232971E1;4,889416619E0;2,555980765E0;1,425698417E0;9,865228317E1;5,428613818E0;2,086789172E0
1,087119788E2;5,236233165E1;4,889436938E0;2,354061236E0;1,492023263E0;9,956430837E1;5,487115195E0;1,927719863E0
1,097119702E2;5,236232729E1;4,889451837E0;2,713816221E0;1,295865168E0;1,013363591E2;5,443045356E0;2,048851942E0
1,107119626E2;5,236231413E1;4,889488250E0;1,890401899E0;1,609870505E0;1,051492727E2;5,480542847E0;1,946326576E0
1,117119542E2;5,236231634E1;4,889501637E0;2,618263473E0;1,333151487E0;1,028389912E2;5,477166008E0;1,955809180E0
1,127119455E2;5,236230224E1;4,889517645E0;2,406379630E0;1,201070083E0;1,107885616E2;5,542309945E0;1,884796231E0
1,137119380E2;5,236229977E1;4,889541445E0;2,703203950E0;1,211547055E0;1,086281661E2;5,448704369E0;2,033754589E0
1,147119302E2;5,236229783E1;4,889544854E0;2,471731609E0;1,064420943E0;1,083724190E2;5,485514732E0;1,932269432E0
1,157119222E2;5,236229092E1;4,889570498E0;2,278852655E0;1,347555908E0;1,103313838E2;5,617108547E0;1,822020176E0
1,167119133E2;5,236228805E1;4,889591449E0;2,078038557E0;1,418227063E0;1,106694100E2;5,789054928E0;1,681670976E0
1,177119049E2;5,236227805E1;4,889610525E0;1,984275675E0;1,509959883E0;1,150423641E2;5,861033981E0;1,605256733E0
1,187118969E2;5,236227612E1;4,889625616E0;2,277906013E0;1,271183706E0;1,158475429E2;6,012687725E0;1,441098721E0
1,197118882E2;5,236228255E1;4,889637053E0;2,295908364E0;1,229352426E0;1,117751022E2;6,236358734E0;1,163498982E0
1,207118801E2;5,236227545E1;4,889657938E0;2,468027860E0;1,294566307E0;1,126314548E2;6,263506051E0;1,149396527E0
1,217118717E2;5,236228392E1;4,889680267E0;2,460305503E0;1,135718932E0;1,054503395E2;6,285375388E0;1,145321319E0
1,227118634E2;5,236226744E1;4,889696792E0;2,247555694E0;1,271900241E0;1,098421143E2;6,158463855E0;1,276559659E0
1,237118551E2;5,236226691E1;4,889723694E0;2,521017033E0;1,238935337E0;1,065189139E2;6,068068732E0;1,394094036E0
1,247118474E2;5,236227109E1;4,889757786E0;2,077876932E0;1,408647699E0;1,038868513E2;5,883400171E0;1,575104033E0
1,257118402E2;5,236226952E1;4,889769818E0;2,681794280E0;1,218971780E0;1,028961181E2;5,736575543E0;1,710233907E0
1,267118304E2;5,236226402E1;4,889803842E0;2,780262061E0;1,260476880E0;1,043116936E2;5,673803594E0;1,768181129E0
1,277118237E2;5,236226151E1;4,889827068E0;2,729452618E0;1,296711402E0;1,041650325E2;5,657767904E0;1,784564488E0
1,287118148E2;5,236225538E1;4,889841365E0;2,846682980E0;1,346480744E0;1,062096442E2;5,652180745E0;1,784963252E0
1,297118057E2;5,236224867E1;4,889848759E0;3,033134355E0;1,313839306E0;1,072691760E2;5,605552756E0;1,816602722E0
1,307117987E2;5,236225440E1;4,889875646E0;3,083461320E0;1,139299215E0;1,023142933E2;5,618918159E0;1,796650506E0
1,317117901E2;5,236223425E1;4,889872670E0;2,204199912E0;1,085921985E0;1,184093055E2;5,638056464E0;1,750440315E0
1,327121373E2;5,236223218E1;4,889872098E0;2,886278018E0;9,046944897E-1;1,244397840E2;5,606262361E0;1,773071869E0
1,337121519E2;5,236223256E1;4,889890571E0;2,817716002E0;8,575336130E-1;1,176788623E2;5,699479692E0;1,688995029E0
1,347121562E2;5,236222425E1;4,889909826E0;2,872627581E0;1,020005443E0;1,208152732E2;5,779692879E0;1,614455003E0
1,357121670E2;5,236222873E1;4,889930031E0;3,053043793E0;9,069620952E-1;1,108516737E2;5,701759948E0;1,695774300E0
1,367121816E2;5,236222538E1;4,889953561E0;2,833644585E0;1,019917477E0;1,111707891E2;5,828137708E0;1,573824700E0
1,377121922E2;5,236220948E1;4,889988340E0;2,693958895E0;1,696602926E0;1,192798743E2;5,935497109E0;1,457324944E0
1,387122123E2;5,236219562E1;4,889994934E0;2,708579100E0;1,544631110E0;1,247086045E2;5,965271537E0;1,421975741E0
1,397122357E2;5,236219601E1;4,890004910E0;2,530929120E0;1,356889636E0;1,230200630E2;6,092736314E0;1,269003562E0
1,407122499E2;5,236219216E1;4,890015620E0;3,104450285E0;1,130060672E0;1,235536055E2;6,302849289E0;1,175175475E0
1,417122703E2;5,236219579E1;4,890041985E0;2,730245850E0;1,153187905E0;1,141737548E2;6,188016546E0;1,169943866E0
1,427122923E2;5,236219467E1;4,890050769E0;2,451605582E0;1,018637012E0;1,139103585E2;6,210676438E0;1,164885050E0
1,437123079E2;5,236219003E1;4,890075648E0;2,560953533E0;1,116549028E0;1,127286399E2;6,135580152E0;1,234691304E0
1,447123321E2;5,236218062E1;4,890087960E0;2,317804545E0;1,239536051E0;1,195126206E2;6,136126964E0;1,249446003E0
1,457123512E2;5,236219195E1;4,890107723E0;2,300094231E0;1,238325558E0;1,139609454E2;6,248737601E0;1,154953238E0
1,467123625E2;5,236218735E1;4,890129241E0;2,314673830E0;1,367741865E0;1,146448543E2;6,351813022E0;1,150914414E0
1,477123762E2;5,236218427E1;4,890150166E0;2,548819200E0;1,361862449E0;1,134157324E2;6,540846887E0;1,146561374E0
1,487123868E2;5,236218393E1;4,890175086E0;2,272879187E0;1,372510690E0;1,102868704E2;6,824699547E0;1,146439651E0
1,497123978E2;5,236217217E1;4,890192644E0;2,083014945E0;1,195310744E0;1,120884681E2;6,977666409E0;1,143492652E0
1,507124076E2;5,236217277E1;4,890220966E0;2,095492292E0;1,209823336E0;1,096496557E2;7,007580492E0;1,138449592E0
1,517124165E2;5,236217356E1;4,890243303E0;2,060449417E0;1,306003233E0;1,072962996E2;6,771948654E0;1,137208192E0
1,527124248E2;5,236216851E1;4,890250256E0;2,378435381E0;1,134703135E0;1,058633586E2;7,004697204E0;1,135403811E0
1,537124314E2;5,236215984E1;4,890274876E0;2,359692320E0;1,335111256E0;1,132830601E2;6,959073156E0;1,133788506E0
1,547124379E2;5,236215060E1;4,890287118E0;2,201963893E0;1,277816435E0;1,182577825E2;6,796646630E0;1,131453110E0
1,557124435E2;5,236217263E1;4,890325992E0;2,072452554E0;1,205667328E0;1,068231434E2;6,442137798E0;1,205327940E0
1,567124478E2;5,236219030E1;4,890352172E0;2,388972556E0;1,173064161E0;9,872988101E1;6,220623571E0;1,258382715E0
1,577124523E2;5,236218829E1;4,890377937E0;2,297546797E0;1,186847218E0;1,001370413E2;6,131201557E0;1,363224193E0
1,587124553E2;5,236217442E1;4,890388488E0;1,596586422E0;1,241032224E0;1,069009137E2;5,830032950E0;1,603950226E0
1,597124579E2;5,236217624E1;4,890404346E0;1,724679759E0;1,234336065E0;1,075736103E2;5,769592363E0;1,658433399E0
1,607124602E2;5,236217143E1;4,890411420E0;2,192119370E0;1,128888929E0;1,088737726E2;5,799288611E0;1,634622794E0
1,617124625E2;5,236216691E1;4,890442462E0;2,322960543E0;1,183844653E0;1,096393196E2;5,692659024E0;1,723857188E0
1,627124641E2;5,236216592E1;4,890462995E0;2,010980099E0;1,207280075E0;1,093155892E2;5,747071543E0;1,680828345E0
1,637124652E2;5,236217155E1;4,890510043E0;1,656699909E0;1,469344345E0;1,039573828E2;5,681414230E0;1,712649938E0
1,647124649E2;5,236216663E1;4,890548728E0;2,159637462E0;1,716491866E0;1,039813332E2;5,734903449E0;1,659933701E0
1,657124658E2;5,236215925E1;4,890563852E0;1,863807063E0;1,566937268E0;1,081049502E2;5,639508873E0;1,727632206E0
1,667124650E2;5,236215567E1;4,890579767E0;2,254324874E0;1,341809085E0;1,081730681E2;5,606306639E0;1,777853071E0
1,677124636E2;5,236214437E1;4,890597226E0;1,888449815E0;1,339180861E0;1,114602654E2;5,567955079E0;1,810774029E0
1,687124634E2;5,236214631E1;4,890599983E0;2,082747072E0;1,044250682E0;1,070937700E2;5,573344761E0;1,805404991E0
1,697124633E2;5,236214463E1;4,890585905E0;1,747385792E0;4,619685803E-2;1,064315118E2;5,837925910E0;1,608397959E0
1,707124596E2;5,236214006E1;4,890578983E0;1,512810759E0;7,396733392E-2;1,064315061E2;6,043056344E0;1,400001044E0
1,717124579E2;5,236212704E1;4,890616938E0;2,088078691E0;8,870803318E-1;1,231918612E2;5,809434640E0;1,654198641E0
1,727124577E2;5,236211698E1;4,890650161E0;2,087343496E0;1,290962919E0;1,244767144E2;5,751978769E0;1,701733985E0
1,737124547E2;5,236211164E1;4,890681658E0;2,100974898E0;1,501847082E0;1,180809121E2;5,830911400E0;1,698606673E0
1,747124522E2;5,236210552E1;4,890711807E0;1,757037157E0;1,662261053E0;1,155593717E2;6,213935396E0;1,601556737E0
1,757124490E2;5,236210565E1;4,890749459E0;1,893905289E0;1,645127542E0;1,101325358E2;6,624512841E0;1,435068194E0
1,767124459E2;5,236208646E1;4,890751764E0;1,231110236E0;1,431336262E0;1,179794695E2;6,433162933E0;1,389486738E0
1,777124425E2;5,236209032E1;4,890786007E0;1,989007383E0;1,392963497E0;1,143884685E2;6,365102252E0;1,296057759E0
1,787124392E2;5,236208458E1;4,890783968E0;2,267718353E0;1,237829559E0;1,186703497E2;6,617068789E0;1,118232682E0
1,797124352E2;5,236208742E1;4,890790802E0;2,088198593E0;9,999262731E-1;1,177262090E2;7,061475626E0;1,134952818E0
1,807124324E2;5,236208225E1;4,890801290E0;1,859762347E0;9,200081387E-1;1,212025811E2;6,802382877E0;1,132092331E0
1,817124294E2;5,236207173E1;4,890818277E0;1,967485725E0;1,053271286E0;1,245007859E2;7,000966766E0;1,130183654E0
1,827124258E2;5,236206448E1;4,890831392E0;1,518244012E0;1,264492234E0;1,249958061E2;7,436964723E0;1,129371732E0
1,837124205E2;5,236205417E1;4,890840887E0;1,148432130E0;1,320402776E0;1,276689953E2;7,718413558E0;1,229458101E0
1,847124162E2;5,236205999E1;4,890865062E0;2,036215751E0;1,218670798E0;1,195690502E2;8,062875308E0;1,226168392E0
1,857124128E2;5,236205370E1;4,890870799E0;1,822112022E0;1,142168443E0;1,200932501E2;8,195030399E0;1,220170737E0
1,867124085E2;5,236205774E1;4,890875893E0;1,975692114E0;1,177521363E0;1,177117497E2;7,570882232E0;1,212036692E0
1,877124032E2;5,236206029E1;4,890904516E0;2,025398495E0;1,256899986E0;1,141539223E2;7,779496072E0;1,210075763E0
1,887123992E2;5,236205176E1;4,890913395E0;1,792013342E0;1,219617157E0;1,180640891E2;7,549767187E0;1,202097156E0
1,897123950E2;5,236207040E1;4,890962871E0;1,880674613E0;1,286646206E0;1,068510109E2;7,294570105E0;1,195789812E0
1,907123893E2;5,236207740E1;4,890999045E0;1,572631489E0;1,409606899E0;1,032835115E2;7,229183774E0;1,191399300E0
1,917123853E2;5,236207290E1;4,891014170E0;2,047924881E0;1,349583104E0;1,038706963E2;7,754126655E0;1,190016776E0
1,927123798E2;5,236206146E1;4,891042218E0;1,987621762E0;1,494409366E0;1,076219915E2;7,659544116E0;1,177641071E0
1,937123750E2;5,236206464E1;4,891078406E0;1,938257704E0;1,440818151E0;1,028470401E2;6,752034212E0;1,168206757E0
1,947123700E2;5,236206711E1;4,891112568E0;1,586616038E0;1,483493536E0;1,004298684E2;6,132843225E0;1,233668287E0
1,957123660E2;5,236208106E1;4,891143181E0;1,902013923E0;1,376357071E0;9,505572387E1;5,627932999E0;1,743118506E0
1,967123600E2;5,236208673E1;4,891175212E0;1,598855793E0;1,597190190E0;9,796948894E1;5,438800736E0;2,060093102E0
1,977123551E2;5,236208781E1;4,891198434E0;1,945022614E0;1,481300571E0;9,746930452E1;5,514057674E0;1,849244442E0
1,987123506E2;5,236209088E1;4,891200199E0;2,233859833E0;9,146829826E-1;9,317352200E1;5,825745441E0;1,584939552E0
1,997123456E2;5,236208401E1;4,891207104E0;2,183302088E0;6,429747491E-1;1,017058036E2;6,209350237E0;1,154935247E0
2,007123399E2;5,236208131E1;4,891223034E0;2,178861631E0;5,273588973E-1;1,040059869E2;6,422821184E0;1,151917442E0
2,017123344E2;5,236208960E1;4,891224989E0;1,477688618E0;4,266973419E-1;9,756823846E1;6,499315871E0;1,160338356E0
2,027123289E2;5,236208414E1;4,891244318E0;1,808076422E0;8,177370674E-1;1,042866345E2;6,699316603E0;1,164871607E0
2,037123257E2;5,236210503E1;4,891270628E0;1,939595550E0;1,164502543E0;8,926235006E1;6,884277812E0;1,145012945E0
2,047123208E2;5,236209852E1;4,891288842E0;2,293292738E0;1,324800201E0;9,231366662E1;6,635553990E0;1,137948661E0
2,057123157E2;5,236208963E1;4,891291129E0;2,137013740E0;1,244404627E0;9,682656556E1;6,626864947E0;1,132615646E0
2,067123076E2;5,236209064E1;4,891299084E0;2,009627997E0;1,137720969E0;9,608279654E1;6,480693065E0;1,129135596E0
2,077123057E2;5,236209150E1;4,891317673E0;2,180957729E0;1,412302493E0;1,012121890E2;6,247429177E0;1,350315806E0
2,087122965E2;5,236209194E1;4,891343807E0;2,036332300E0;1,451319688E0;9,865987272E1;5,706976958E0;1,884571397E0
2,097122936E2;5,236208967E1;4,891354375E0;2,136785224E0;1,371401352E0;1,007517831E2;5,361638859E0;2,253301085E0
2,107122885E2;5,236208251E1;4,891370423E0;2,213780092E0;1,268292655E0;1,018288513E2;5,270956743E0;2,457956884E0
2,117122812E2;5,236207570E1;4,891387211E0;2,022130728E0;1,187555438E0;1,051406333E2;5,213730705E0;2,577120324E0
2,127122763E2;5,236207005E1;4,891411193E0;2,459711801E0;1,303970879E0;1,075842117E2;5,147761986E0;2,706489158E0
2,137122692E2;5,236204980E1;4,891417768E0;2,335891711E0;1,334287599E0;1,177029763E2;5,106951879E0;2,782728793E0
2,147122649E2;5,236205141E1;4,891431875E0;2,460517150E0;1,182508483E0;1,051599451E2;5,039571155E0;2,902974269E0
