"Time (s)";"Temperature (°C)"
4,424222488E1;3,236718750E1
4,434222488E1;3,237500000E1
4,444222488E1;3,238281250E1
4,454222488E1;3,239843750E1
4,464222488E1;3,237890625E1
4,474222488E1;3,235156250E1
4,484222488E1;3,235156250E1
4,494222488E1;3,232031250E1
4,504222488E1;3,235156250E1
4,514222488E1;3,237500000E1
4,524222488E1;3,236718750E1
4,534222488E1;3,235156250E1
4,544222488E1;3,234375000E1
4,554222488E1;3,232812500E1
4,564222488E1;3,235937500E1
4,574222488E1;3,233203125E1
4,584222488E1;3,234375000E1
4,594222488E1;3,232421875E1
4,604222488E1;3,238281250E1
4,614222488E1;3,232812500E1
4,624222488E1;3,239062500E1
4,634222488E1;3,235937500E1
4,644222488E1;3,234375000E1
4,654222488E1;3,229296875E1
4,664222488E1;3,231640625E1
4,674222488E1;3,235937500E1
4,684222488E1;3,233984375E1
4,694222488E1;3,237109375E1
4,704222488E1;3,235156250E1
4,714222488E1;3,237109375E1
4,724222488E1;3,235937500E1
4,734222488E1;3,235546875E1
4,744222488E1;3,235546875E1
4,754222488E1;3,232421875E1
4,764222488E1;3,234375000E1
4,774222488E1;3,235156250E1
4,784222488E1;3,234375000E1
4,794222488E1;3,236328125E1
4,804222488E1;3,233203125E1
4,814222488E1;3,228906250E1
4,824222488E1;3,232031250E1
4,834222488E1;3,233984375E1
4,844222488E1;3,231640625E1
4,854222488E1;3,235156250E1
4,864222488E1;3,234765625E1
4,874222488E1;3,235937500E1
4,884222488E1;3,235156250E1
4,894222488E1;3,236328125E1
4,904222488E1;3,233203125E1
4,914222488E1;3,236718750E1
4,924222488E1;3,235156250E1
4,934222488E1;3,236718750E1
4,944222488E1;3,236718750E1
4,954222488E1;3,233984375E1
4,964222488E1;3,235156250E1
4,974222488E1;3,234375000E1
4,984222488E1;3,237500000E1
4,994222488E1;3,234375000E1
5,004222488E1;3,237890625E1
5,014222488E1;3,235937500E1
5,024222488E1;3,235937500E1
5,034222488E1;3,236718750E1
5,044222488E1;3,238281250E1
5,054222488E1;3,238281250E1
5,064222488E1;3,235156250E1
5,074222488E1;3,237500000E1
5,084222488E1;3,237500000E1
5,094222488E1;3,235937500E1
5,104222488E1;3,235156250E1
5,114222488E1;3,235156250E1
5,124222488E1;3,237500000E1
5,134222488E1;3,241015625E1
5,144222488E1;3,238281250E1
5,154222488E1;3,236718750E1
5,164222488E1;3,236718750E1
5,174222488E1;3,241796875E1
5,184222488E1;3,237500000E1
5,194222488E1;3,235156250E1
5,204222488E1;3,235156250E1
5,214222488E1;3,233203125E1
5,224222488E1;3,235156250E1
5,234222488E1;3,237109375E1
5,244222488E1;3,236718750E1
5,254222488E1;3,236718750E1
5,264222488E1;3,236718750E1
5,274222488E1;3,236328125E1
5,284222488E1;3,234375000E1
5,294222488E1;3,235937500E1
5,304222488E1;3,234375000E1
5,314222488E1;3,233984375E1
5,324222488E1;3,234765625E1
5,334222488E1;3,235937500E1
5,344222488E1;3,236718750E1
5,354222488E1;3,235156250E1
5,364222488E1;3,235546875E1
5,374222488E1;3,235937500E1
5,384222488E1;3,236718750E1
5,394222488E1;3,237500000E1
5,404222488E1;3,239062500E1
5,414222488E1;3,235156250E1
5,424222488E1;3,233984375E1
5,434222488E1;3,236718750E1
5,444222488E1;3,236718750E1
5,454222488E1;3,233984375E1
5,464222488E1;3,236718750E1
5,474222488E1;3,235937500E1
5,484222488E1;3,234375000E1
5,494222488E1;3,237500000E1
5,504222488E1;3,235937500E1
5,514222488E1;3,232812500E1
5,524222488E1;3,239062500E1
5,534222488E1;3,237500000E1
5,544222488E1;3,237500000E1
5,554222488E1;3,241796875E1
5,564222488E1;3,237500000E1
5,574222488E1;3,235937500E1
5,584222488E1;3,235937500E1
5,594222488E1;3,236718750E1
5,604222488E1;3,239843750E1
5,614222488E1;3,236718750E1
5,624222488E1;3,233984375E1
5,634222488E1;3,237500000E1
5,644222488E1;3,234375000E1
5,654222488E1;3,233203125E1
5,664222488E1;3,238281250E1
5,674222488E1;3,235156250E1
5,684222488E1;3,235156250E1
5,694222488E1;3,235156250E1
5,704222488E1;3,238281250E1
5,714222488E1;3,239843750E1
5,724222488E1;3,235937500E1
5,734222488E1;3,237500000E1
5,744222488E1;3,241796875E1
5,754222488E1;3,236718750E1
5,764222488E1;3,236718750E1
5,774222488E1;3,237500000E1
5,784222488E1;3,236718750E1
5,794222488E1;3,237500000E1
5,804222488E1;3,242578125E1
5,814222488E1;3,239062500E1
5,824222488E1;3,237500000E1
5,834222488E1;3,237500000E1
5,844222488E1;3,235937500E1
5,854222488E1;3,235937500E1
5,864222488E1;3,239843750E1
5,874222488E1;3,242578125E1
5,884222488E1;3,241015625E1
5,894222488E1;3,241796875E1
5,904222488E1;3,239062500E1
5,914222488E1;3,239843750E1
5,924222488E1;3,244921875E1
5,934222488E1;3,241015625E1
5,944222488E1;3,239062500E1
5,954222488E1;3,239062500E1
5,964222488E1;3,242578125E1
5,974222488E1;3,237500000E1
5,984222488E1;3,242578125E1
5,994222488E1;3,244140625E1
6,004222488E1;3,243359375E1
6,014222488E1;3,244921875E1
6,024222488E1;3,246484375E1
6,034222488E1;3,245703125E1
6,044222488E1;3,242187500E1
6,054222488E1;3,246484375E1
6,064222488E1;3,247265625E1
6,074222488E1;3,248437500E1
6,084222488E1;3,246093750E1
6,094222488E1;3,250390625E1
6,104222488E1;3,248046875E1
6,114222488E1;3,248437500E1
6,124222488E1;3,247265625E1
6,134222488E1;3,254296875E1
6,144222488E1;3,249218750E1
6,154222488E1;3,251562500E1
6,164222488E1;3,251562500E1
6,174222488E1;3,250781250E1
6,184222488E1;3,247265625E1
6,194222488E1;3,250781250E1
6,204222488E1;3,255078125E1
6,214222488E1;3,257421875E1
6,224222488E1;3,252343750E1
6,234222488E1;3,255078125E1
6,244222488E1;3,254296875E1
6,254222488E1;3,255859375E1
6,264222488E1;3,255859375E1
6,274222488E1;3,257421875E1
6,284222488E1;3,255468750E1
6,294222488E1;3,256640625E1
6,304222488E1;3,259765625E1
6,314222488E1;3,255078125E1
6,324222488E1;3,260546875E1
6,334222488E1;3,258203125E1
6,344222488E1;3,254296875E1
6,354222488E1;3,257421875E1
6,364222488E1;3,261718750E1
6,374222488E1;3,262109375E1
6,384222488E1;3,257421875E1
6,394222488E1;3,259765625E1
6,404222488E1;3,263281250E1
6,414222488E1;3,263671875E1
6,424222488E1;3,261328125E1
6,434222488E1;3,259765625E1
6,444222488E1;3,263281250E1
6,454222488E1;3,263281250E1
6,464222488E1;3,259765625E1
6,474222488E1;3,263281250E1
6,484222488E1;3,262500000E1
6,494222488E1;3,260937500E1
6,504222488E1;3,262500000E1
6,514222488E1;3,265234375E1
6,524222488E1;3,265625000E1
6,534222488E1;3,266406250E1
6,544222488E1;3,261718750E1
6,554222488E1;3,264062500E1
6,564222488E1;3,266406250E1
6,574222488E1;3,265625000E1
6,584222488E1;3,269921875E1
6,594222488E1;3,265625000E1
6,604222488E1;3,268359375E1
6,614222488E1;3,269921875E1
6,624222488E1;3,272265625E1
6,634222488E1;3,266406250E1
6,644222488E1;3,269921875E1
6,654222488E1;3,267578125E1
6,664222488E1;3,267578125E1
6,674222488E1;3,271093750E1
6,684222488E1;3,271093750E1
6,694222488E1;3,272656250E1
6,704222488E1;3,272265625E1
6,714222488E1;3,266406250E1
6,724222488E1;3,267578125E1
6,734222488E1;3,272656250E1
6,744222488E1;3,273828125E1
6,754222488E1;3,271875000E1
6,764222488E1;3,269531250E1
6,774222488E1;3,271484375E1
6,784222488E1;3,274218750E1
6,794222488E1;3,271093750E1
6,804222488E1;3,273046875E1
6,814222488E1;3,271875000E1
6,824222488E1;3,276953125E1
6,834222488E1;3,279687500E1
6,844222488E1;3,276171875E1
6,854222488E1;3,275000000E1
6,864222488E1;3,275781250E1
6,874222488E1;3,272656250E1
6,884222488E1;3,278906250E1
6,894222488E1;3,275000000E1
6,904222488E1;3,275781250E1
6,914222488E1;3,277343750E1
6,924222488E1;3,272656250E1
6,934222488E1;3,278906250E1
6,944222488E1;3,278125000E1
6,954222488E1;3,274218750E1
6,964222488E1;3,282421875E1
6,974222488E1;3,279687500E1
6,984222488E1;3,283203125E1
6,994222488E1;3,279687500E1
7,004222488E1;3,282421875E1
7,014222488E1;3,282421875E1
7,024222488E1;3,278125000E1
7,034222488E1;3,280859375E1
7,044222488E1;3,280859375E1
7,054222488E1;3,278906250E1
7,064222488E1;3,278906250E1
7,074222488E1;3,275781250E1
7,084222488E1;3,277343750E1
7,094222488E1;3,275781250E1
7,104222488E1;3,275781250E1
7,114222488E1;3,275781250E1
7,124222488E1;3,278125000E1
7,134222488E1;3,277343750E1
7,144222488E1;3,272656250E1
7,154222488E1;3,277343750E1
7,164222488E1;3,278125000E1
7,174222488E1;3,275781250E1
7,184222488E1;3,275000000E1
7,194222488E1;3,275781250E1
7,204222488E1;3,276562500E1
7,214222488E1;3,273046875E1
7,224222488E1;3,274218750E1
7,234222488E1;3,280859375E1
7,244222488E1;3,276562500E1
7,254222488E1;3,280859375E1
7,264222488E1;3,278125000E1
7,274222488E1;3,277343750E1
7,284222488E1;3,280859375E1
7,294222488E1;3,278125000E1
7,304222488E1;3,277343750E1
7,314222488E1;3,275000000E1
7,324222488E1;3,275781250E1
7,334222488E1;3,279687500E1
7,344222488E1;3,278125000E1
7,354222488E1;3,282421875E1
7,364222488E1;3,278906250E1
7,374222488E1;3,276562500E1
7,384222488E1;3,278906250E1
7,394222488E1;3,281640625E1
7,404222488E1;3,280859375E1
7,414222488E1;3,282421875E1
7,424222488E1;3,276562500E1
7,434222488E1;3,281640625E1
7,444222488E1;3,278125000E1
7,454222488E1;3,279687500E1
7,464222488E1;3,277343750E1
7,474222488E1;3,277343750E1
7,484222488E1;3,278125000E1
7,494222488E1;3,278906250E1
7,504222488E1;3,273046875E1
7,514222488E1;3,278125000E1
7,524222488E1;3,280859375E1
7,534222488E1;3,279687500E1
7,544222488E1;3,278906250E1
7,554222488E1;3,276562500E1
7,564222488E1;3,276562500E1
7,574222488E1;3,279687500E1
7,584222488E1;3,283984375E1
7,594222488E1;3,283984375E1
7,604222488E1;3,285546875E1
7,614222488E1;3,278125000E1
7,624222488E1;3,278125000E1
7,634222488E1;3,283203125E1
7,644222488E1;3,278906250E1
7,654222488E1;3,275000000E1
7,664222488E1;3,275390625E1
7,674222488E1;3,278125000E1
7,684222488E1;3,278125000E1
7,694222488E1;3,280859375E1
7,704222488E1;3,278906250E1
7,714222488E1;3,276562500E1
7,724222488E1;3,275781250E1
7,734222488E1;3,278906250E1
7,744222488E1;3,278906250E1
7,754222488E1;3,278125000E1
