"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2,798465353E1;6,556110978E-1;-1,052215397E-1;9,288206100E-1
2,808465353E1;4,428773001E-2;3,152064681E-1;2,417499274E-1
2,818465353E1;-2,430785418E0;9,651671052E-1;-2,079538107E0
2,828465353E1;-1,277930140E0;2,185981274E0;-1,554193854E0
2,838465353E1;-1,009607553E0;-1,076650023E-1;-1,278235555E0
2,848465353E1;-5,010622144E-1;-1,247234106E0;-3,941608071E-1
2,858465353E1;6,075055003E-1;-1,038929105E0;1,318552613E0
2,868465353E1;9,590584040E-2;-9,162978269E-3;-7,686212063E-1
2,878465353E1;4,998404980E-1;-5,662720799E-1;1,033889428E-1
2,888465353E1;3,016147017E-1;-1,267545391E-2;-1,116356254E-1
2,898465353E1;3,367394805E-1;1,379028261E-1;1,533271819E-1
2,908465353E1;5,274821520E-1;6,834055185E-1;3,874412775E-1
2,918465353E1;4,665483236E-1;1,074206591E0;2,354885489E-1
2,928465353E1;2,277000248E-1;9,615018964E-1;1,183551401E-1
2,938465353E1;1,560760736E-1;6,554583907E-1;2,868012190E-1
2,948465353E1;3,272710443E-1;2,444988191E-1;5,163338780E-1
2,958465353E1;1,343903542E-1;4,395175576E-1;5,791002512E-1
2,968465353E1;-5,879577994E-2;2,900082767E-1;2,938261926E-1
2,978465353E1;-3,054326226E-4;-2,672535367E-2;2,222022265E-1
2,988465353E1;-1,233947754E0;1,019992232E0;-1,112996459E0
2,998465353E1;-5,285511613E-1;2,321135283E0;-1,755779386E0
3,008465353E1;-4,749477208E-1;-1,524566889E0;-1,793347597E0
3,018465353E1;-6,316346526E-1;-2,182163477E0;-1,253800869E0
3,028465353E1;-9,010262042E-2;-1,937664509E0;-5,106833577E-1
3,038465353E1;-4,369213581E-1;-2,223091364E0;-7,186829448E-1
3,048465353E1;1,057713151E0;-3,727805018E-1;-1,299615800E-1
3,058465353E1;1,403157473E0;5,656611919E-1;7,289149761E-1
3,068465353E1;1,221425056E0;1,005026102E0;1,236849427E0
3,078465353E1;8,381071091E-1;7,351763248E-1;1,178053617E0
3,088465353E1;1,079093456E0;9,691377282E-1;2,234239578E-1
3,098465353E1;1,021824837E0;9,679159522E-1;5,904012322E-1
3,108465353E1;3,152064681E-1;-5,329799280E-2;3,022255898E-1
3,118465353E1;2,735149264E-1;1,519374609E0;-4,447098970E-1
3,128465353E1;-2,152994633E0;5,771149397E-1;-2,138486624E0
3,138465353E1;-1,254564524E0;3,453373909E0;-1,631162882E0
3,148465353E1;-1,203709960E0;-2,177123785E0;-1,099862933E0
3,158465353E1;3,744603992E-1;-1,891544223E0;1,823432744E-1
3,168465353E1;-2,964223623E-1;-9,611964822E-1;-5,954409242E-1
3,178465353E1;7,895433307E-1;1,297783256E0;-1,572978050E-1
3,188465353E1;1,060462117E0;2,596788168E0;1,069166899E0
3,198465353E1;1,353677392E0;4,902193546E-1;1,492191076E0
3,208465353E1;1,061072946E0;3,646865487E-1;4,184426963E-1
3,218465353E1;2,014328092E-1;1,244332552E0;8,733845949E-1
3,228465353E1;5,018258095E-1;-9,346238524E-2;8,917105198E-1
3,238465353E1;-1,128115416E0;-6,217080951E-1;-5,731443167E-1
3,248465353E1;-2,080148935E0;5,890268087E-1;-2,274709463E0
3,258465353E1;-5,251913667E-1;-7,348709106E-1;-2,235003233E0
3,268465353E1;-1,229213595E0;-3,281415462E0;-1,595274568E0
3,278465353E1;5,404630303E-1;-2,067778826E0;3,477350473E-1
3,288465353E1;-6,215553731E-2;-1,207222462E0;-4,660901725E-1
3,298465353E1;3,512475267E-2;1,817324013E-2;-4,992296100E-1
3,308465353E1;1,196532249E0;1,515556693E0;3,906483352E-1
3,318465353E1;1,289994717E0;5,543602258E-2;1,781893969E0
3,328465353E1;1,074359298E0;-4,108068720E-2;7,976372838E-1
3,338465353E1;1,205237150E0;1,454012036E0;5,309945941E-1
3,348465353E1;-1,252273750E-2;-4,654793143E-1;1,147968531E0
3,358465353E1;-4,618141353E-1;9,666942805E-2;-6,959282160E-1
3,368465353E1;-2,094962358E0;9,445503950E-1;-1,919643998E0
3,378465353E1;-5,685628057E-1;3,970624134E-2;-1,488831282E0
3,388465353E1;-1,264338374E0;-7,438811660E-1;-1,552666783E0
3,398465353E1;6,007859707E-1;-1,625206947E0;2,101376504E-1
3,408465353E1;-1,034194827E0;-1,142776132E0;-5,613851547E-1
3,418465353E1;3,769038618E-1;-2,319760770E-1;1,237002090E-1
3,428465353E1;2,199725866E0;2,615266800E0;1,616044044E0
3,438465353E1;1,753030539E0;1,661858916E0;2,687654257E0
3,448465353E1;1,112843752E0;7,315111160E-1;1,685988009E-1
3,458465353E1;1,462258697E0;1,194088817E0;3,833179474E-1
3,468465353E1;2,616030276E-1;5,897904038E-1;2,220495194E-1
3,478465353E1;-4,790710807E-1;4,114177525E-1;-6,137668490E-1
3,488465353E1;-1,607491851E0;6,867652535E-1;-1,272126913E0
3,498465353E1;-5,403103232E-1;-1,443169117E-1;-2,009288549E0
3,508465353E1;-2,796235681E-1;-2,312277555E0;-7,971791625E-1
3,518465353E1;7,047857642E-1;-1,719585657E0;8,552113175E-2
3,528465353E1;-8,662069440E-1;-1,445765376E0;-5,529857874E-1
3,538465353E1;7,276932001E-1;-2,981022298E-1;3,897320330E-1
3,548465353E1;1,864207983E0;2,090533495E0;1,159116745E0
3,558465353E1;1,404073715E0;1,096045017E0;1,821447492E0
3,568465353E1;1,690416813E0;1,064738154E0;1,379028261E-1
3,578465353E1;8,906415105E-1;6,737843752E-1;1,100168347E0
3,588465353E1;4,715879560E-1;2,884811163E-1;2,225076705E-1
3,598465353E1;-3,350595832E-1;7,360926270E-2;-3,675881624E-1
3,608465353E1;-1,787391663E0;2,037235498E0;-1,801288843E0
