"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2,480576867E1;2,448192984E-1;-4,698174894E-1;-4,053128958E-1
2,490627367E1;2,511002123E-1;-1,070783660E-2;-4,130213335E-2
2,500677767E1;1,035088599E-1;1,196683124E-1;1,091995388E-1
2,510728267E1;-3,131279647E-1;1,939714551E-1;3,546941578E-1
2,520778767E1;-3,590290844E-1;3,038068712E-1;2,979076505E-1
2,530829167E1;-1,111819223E-2;4,009926617E-1;7,542572916E-2
2,540879667E1;4,223682918E-4;-3,108680435E-2;1,163020507E-1
2,550930071E1;-9,063161165E-2;-7,104242593E-2;8,448118716E-2
2,560980571E1;-3,317267001E-1;-5,727316067E-2;1,411976106E-2
2,571030971E1;1,563911587E-1;3,698152602E-1;-2,042021751E-1
2,581081471E1;1,047726274E-1;-1,225889996E-1;-1,984794140E-1
2,591131871E1;1,487903297E-1;-3,120905459E-1;-1,894790381E-1
2,601182371E1;3,216396868E-1;-8,906366676E-2;-1,452305317E-1
2,611232871E1;2,682851851E-1;1,960155815E-1;-2,085938752E-1
2,621283271E1;-2,047323436E-1;3,990222514E-2;1,914331317E-1
2,631333771E1;-2,587612271E-1;-1,363506168E-2;8,993028104E-2
2,641384171E1;-5,779663324E-1;-3,957069293E-2;3,152844906E-1
2,651434667E1;5,341441557E-2;1,386871785E-1;1,434498727E-1
2,661485067E1;4,706659913E-2;2,310047746E-1;-1,267447770E-1
2,671535567E1;1,311094384E-3;-2,022087127E-1;3,393014967E-1
2,681585967E1;1,297119856E-1;-1,589845717E-1;-1,604831517E-1
2,691636467E1;2,032734826E-2;1,414026320E-1;-2,776345909E-1
2,701686867E1;2,143109143E-1;-9,339980036E-2;-1,023375988E-1
2,711737367E1;2,692095339E-1;-2,521232367E-1;-4,139464498E-1
2,721787767E1;4,982753694E-1;-6,718304008E-2;-2,432422042E-1
2,731838267E1;2,026672363E-1;-1,838003658E-2;1,417420805E-1
2,741888667E1;-3,182688951E-1;-3,189686686E-2;5,984827504E-2
2,751939179E1;-1,178108826E-1;3,631395400E-1;2,812511921E-1
2,761989579E1;2,986427769E-2;2,344560325E-1;2,584277391E-1
2,772040079E1;-4,104525149E-1;-1,819035858E-1;4,348503351E-1
2,782090479E1;-8,435446769E-2;2,709507346E-1;1,799452156E-1
2,792140979E1;1,190409437E-1;1,094296351E-1;-1,486384403E-2
2,802191379E1;1,645364016E-1;7,108283043E-2;-5,189671367E-2
2,812241879E1;-1,669750363E-1;8,232265711E-2;-9,763555974E-2
2,822292279E1;-4,137675464E-2;5,483565852E-2;-1,994729787E-1
2,832342779E1;4,935904443E-1;4,127814993E-2;-5,198100209E-1
2,842393179E1;6,811851263E-1;4,602120817E-2;-3,527192175E-1
2,852443671E1;7,081845403E-2;1,296673417E-1;-1,370233893E-1
2,862494071E1;-3,256193101E-1;4,493023735E-4;1,186909676E-1
2,872544471E1;-3,343872428E-1;-2,551098168E-2;1,633010656E-1
2,882594971E1;-5,200411677E-1;-3,866000175E-1;1,229034513E-1
2,892645371E1;-4,104849696E-1;-4,845602214E-1;4,053869545E-1
2,902695871E1;3,880940676E-1;2,399032563E-1;-1,019086093E-1
2,912746271E1;-1,381993145E-1;-3,641383350E-1;1,379322559E-1
2,922796771E1;1,636513025E-1;-3,133129701E-2;-2,985935099E-2
2,932847171E1;5,303140283E-1;6,064229012E-1;-3,408895135E-1
2,942897571E1;3,619391918E-1;2,372390032E-1;-1,385053545E-1
2,952948058E1;8,063793182E-2;-4,594947100E-1;-1,895364076E-1
2,962998458E1;2,436067164E-1;-1,358681023E-1;-1,223293543E-1
2,973048958E1;5,677496791E-1;2,515401542E-1;-2,303589731E-1
2,983099358E1;-2,398849279E-1;1,507081091E-1;1,448569745E-1
2,993149758E1;-2,426483780E-1;4,060546160E-1;9,999258071E-2
3,003200258E1;-4,831295311E-1;8,317697793E-2;2,284538746E-1
3,013250658E1;-1,075884625E-1;-2,181832343E-1;1,089105308E-1
3,023301158E1;1,747800559E-1;9,090124816E-2;-1,189349964E-1
