"Time (s)";"Temperature (°C)"
4,701041375E1;3,338671875E1
4,711041375E1;3,336328125E1
4,721041375E1;3,335156250E1
4,731041375E1;3,336328125E1
4,741041375E1;3,340625000E1
4,751041375E1;3,332421875E1
4,761041375E1;3,335156250E1
4,771041375E1;3,330468750E1
4,781041375E1;3,336328125E1
4,791041375E1;3,336718750E1
4,801041375E1;3,338671875E1
4,811041375E1;3,336328125E1
4,821041375E1;3,337109375E1
4,831041375E1;3,337890625E1
4,841041375E1;3,337890625E1
4,851041375E1;3,337890625E1
4,861041375E1;3,335546875E1
4,871041375E1;3,338671875E1
4,881041375E1;3,334765625E1
4,891041375E1;3,337109375E1
4,901041375E1;3,338281250E1
4,911041375E1;3,337109375E1
4,921041375E1;3,335546875E1
4,931041375E1;3,340625000E1
4,941041375E1;3,337500000E1
4,951041375E1;3,336718750E1
4,961041375E1;3,338281250E1
4,971041375E1;3,335156250E1
4,981041375E1;3,335546875E1
4,991041375E1;3,334765625E1
5,001041375E1;3,338281250E1
5,011041375E1;3,337500000E1
5,021041375E1;3,337109375E1
5,031041375E1;3,336328125E1
5,041041375E1;3,337890625E1
5,051041375E1;3,337109375E1
5,061041375E1;3,336328125E1
5,071041375E1;3,336328125E1
5,081041375E1;3,340234375E1
5,091041375E1;3,333984375E1
5,101041375E1;3,332031250E1
5,111041375E1;3,332031250E1
5,121041375E1;3,335546875E1
5,131041375E1;3,334765625E1
5,141041375E1;3,331250000E1
5,151041375E1;3,334765625E1
5,161041375E1;3,334765625E1
5,171041375E1;3,334765625E1
5,181041375E1;3,336328125E1
5,191041375E1;3,331250000E1
5,201041375E1;3,337109375E1
5,211041375E1;3,331250000E1
5,221041375E1;3,332812500E1
5,231041375E1;3,328906250E1
5,241041375E1;3,332812500E1
5,251041375E1;3,330468750E1
5,261041375E1;3,328906250E1
5,271041375E1;3,325390625E1
5,281041375E1;3,331250000E1
5,291041375E1;3,326171875E1
5,301041375E1;3,327343750E1
5,311041375E1;3,327343750E1
5,321041375E1;3,329687500E1
5,331041375E1;3,324609375E1
5,341041375E1;3,328125000E1
5,351041375E1;3,325390625E1
5,361041375E1;3,328906250E1
5,371041375E1;3,328125000E1
5,381041375E1;3,323437500E1
5,391041375E1;3,326171875E1
5,401041375E1;3,329687500E1
5,411041375E1;3,322656250E1
5,421041375E1;3,325000000E1
5,431041375E1;3,327734375E1
5,441041375E1;3,325781250E1
5,451041375E1;3,325390625E1
5,461041375E1;3,326171875E1
5,471041375E1;3,324609375E1
5,481041375E1;3,325000000E1
5,491041375E1;3,324218750E1
5,501041375E1;3,322265625E1
5,511041375E1;3,323437500E1
5,521041375E1;3,319140625E1
5,531041375E1;3,325000000E1
5,541041375E1;3,324218750E1
