"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
1,504475204E2;-2,358259964E1;3,978419876E1;-1,263920021E1
1,505475204E2;-1,981279945E1;4,182159805E1;-1,115079975E1
1,506475204E2;-2,425359917E1;4,089439774E1;-9,930799484E0
1,507475204E2;-2,887739944E1;3,546540070E1;-1,074819946E1
1,508475204E2;-3,628279877E1;2,887739944E1;-7,417599678E0
1,509475204E2;-3,989400101E1;2,305799866E1;-1,573799968E0
1,510475204E2;-4,219979858E1;1,947119904E1;-5,611999631E-1
1,511475204E2;-3,855199814E1;2,256999969E1;-7,051599979E0
1,512475204E2;-3,187859917E1;3,074399948E1;-1,191940022E1
1,513475204E2;-2,303359985E1;3,849100113E1;-1,222439957E1
1,514475204E2;-2,104500008E1;4,044300079E1;-9,760000229E0
1,515475204E2;-2,311899948E1;3,907659912E1;-1,015040016E1
1,516475204E2;-2,781599998E1;3,401359940E1;-1,051639938E1
1,517475204E2;-3,451379776E1;2,705959892E1;-8,381400108E0
1,518475204E2;-4,046739960E1;1,870260048E1;-1,158999920E0
1,519475204E2;-3,823479843E1;2,255780029E1;-7,673799992E0
1,520475204E2;-3,135400009E1;3,056099892E1;-1,283440018E1
1,521475204E2;-2,296039963E1;3,801519775E1;-1,392019939E1
1,522475204E2;-1,972739983E1;4,134579849E1;-1,223659992E1
1,523475204E2;-2,286279869E1;3,964999771E1;-1,159000015E1
1,524475204E2;-2,796239853E1;3,487979889E1;-1,333459949E1
1,525475204E2;-3,511159897E1;2,915799904E1;-1,065059948E1
1,526475204E2;-3,963779831E1;2,350939941E1;-7,051599979E0
1,527475204E2;-4,132139969E1;2,005679893E1;-4,684800148E0
1,528475204E2;-3,769799805E1;2,427799988E1;-1,162659931E1
1,529475204E2;-2,980459976E1;3,189079857E1;-1,582339954E1
1,530475204E2;-2,135000038E1;3,855199814E1;-1,722640038E1
1,531475204E2;-1,772659874E1;4,326119995E1;-1,363959980E1
1,532475204E2;-2,122799873E1;4,074800110E1;-1,379819965E1
1,533475204E2;-2,679119873E1;3,689279938E1;-1,372499943E1
1,534475204E2;-3,353779984E1;3,093919945E1;-1,026019955E1
1,535475204E2;-3,971099854E1;2,585179901E1;-4,550600052E0
1,536475204E2;-4,033319855E1;2,250899887E1;-4,843400002E0
1,537475204E2;-3,657559967E1;2,568099976E1;-1,217560005E1
1,538475204E2;-2,795019913E1;3,322060013E1;-1,639679909E1
1,539475204E2;-1,984939957E1;3,913759995E1;-1,627479935E1
1,540475204E2;-1,644560051E1;4,015019989E1;-1,672620010E1
1,541475204E2;-2,023979950E1;3,617300034E1;-1,866600037E1
1,542475204E2;-2,541259956E1;3,176879883E1;-1,970299911E1
1,543475204E2;-3,146379852E1;2,682779884E1;-1,783639908E1
1,544475204E2;-3,656340027E1;2,402179909E1;-1,207800007E1
1,545475204E2;-3,636819839E1;2,370459938E1;-1,410319996E1
1,546475204E2;-3,013399887E1;2,965819931E1;-2,033740044E1
1,547475204E2;-1,870260048E1;3,713679886E1;-2,259440041E1
1,548475204E2;-1,204139996E1;4,194359970E1;-2,076440048E1
1,549475204E2;-1,251719952E1;4,283419800E1;-1,956879997E1
1,550475204E2;-1,764119911E1;4,111399841E1;-1,864159966E1
1,551475204E2;-2,487579918E1;3,730759811E1;-1,561599922E1
1,552475204E2;-3,190299988E1;3,387939835E1;-9,235400200E0
1,553475204E2;-3,503839874E1;3,058539963E1;-3,891799927E0
1,554475204E2;-3,380619812E1;3,186639977E1;-8,100799561E0
1,555475204E2;-2,546139908E1;3,807619858E1;-1,299300003E1
1,556475204E2;-1,387139988E1;4,487159729E1;-1,202919960E1
1,557475204E2;-6,612400055E0;4,737260056E1;-1,172420025E1
1,558475204E2;-9,235400200E0;4,729940033E1;-9,747799873E0
1,559475204E2;-1,496939945E1;4,583539963E1;-1,091899967E1
1,560475204E2;-2,432679939E1;4,158979797E1;-7,100399971E0
1,561475204E2;-3,086599922E1;3,745399857E1;-1,024799943E0
1,562475204E2;-3,533119965E1;3,295219803E1;2,854799986E0
1,563475204E2;-3,297660065E1;3,529459763E1;-1,976400018E0
1,564475204E2;-2,465620041E1;4,130920029E1;-7,649399757E0
1,565475204E2;-1,268799973E1;4,737260056E1;-8,064199448E0
1,566475204E2;-6,124399662E0;4,872679901E1;-7,905600071E0
1,567475204E2;-9,918600082E0;4,822660065E1;-7,454199791E0
1,568475204E2;-1,583559990E1;4,537179947E1;-8,466799736E0
1,569475204E2;-2,619339943E1;4,209000015E1;-3,659999847E0
1,570475204E2;-3,139060020E1;3,755159760E1;2,525399923E0
1,571475204E2;-3,378179932E1;3,437960052E1;2,671799898E0
1,572475204E2;-3,141499901E1;3,699039841E1;-1,976400018E0
1,573475204E2;-2,315559959E1;4,210219955E1;-5,306999683E0
1,574475204E2;-1,108979988E1;4,797039795E1;-6,270800114E0
1,575475204E2;-7,271199703E0;4,873899841E1;-6,539199829E0
1,576475204E2;-1,061399937E1;4,718959808E1;-6,710000038E0
1,577475204E2;-1,861719894E1;4,431039810E1;-7,075999737E0
1,578475204E2;-2,816979980E1;4,043079758E1;-2,440000057E0
1,579475204E2;-3,375740051E1;3,483099747E1;3,379400015E0
1,580475204E2;-3,513599777E1;3,264719772E1;1,317600012E0
1,581475204E2;-3,079279900E1;3,679520035E1;-5,904799938E0
1,582475204E2;-2,053260040E1;4,371260071E1;-8,381400108E0
1,583475204E2;-9,772199631E0;4,723839951E1;-8,418000221E0
1,584475204E2;-7,710399628E0;4,837299728E1;-6,746599674E0
1,585475204E2;-1,262699986E1;4,655519867E1;-8,991399765E0
1,586475204E2;-2,041059875E1;4,417620087E1;-7,673799992E0
1,587475204E2;-2,665699959E1;3,957679749E1;-2,927999973E0
1,588475204E2;-3,297660065E1;3,563619995E1;3,428200006E0
1,589475204E2;-3,281800079E1;3,464799881E1;-4,391999841E-1
1,590475204E2;-2,615679932E1;4,084560013E1;-4,574999809E0
1,591475204E2;-1,505480003E1;4,627460098E1;-7,905600071E0
1,592475204E2;-6,673399925E0;4,832419968E1;-9,320799828E0
1,593475204E2;-5,319200039E0;4,812899780E1;-7,832399845E0
1,594475204E2;-1,300519943E1;4,725059891E1;-8,930399895E0
1,595475204E2;-2,084980011E1;4,383459854E1;-7,137000084E0
1,596475204E2;-2,963379860E1;3,884479904E1;-2,171599865E0
1,597475204E2;-3,430640030E1;3,422100067E1;9,515999556E-1
1,598475204E2;-3,273260117E1;3,585580063E1;-3,903999805E0
1,599475204E2;-2,316779900E1;4,160199738E1;-1,027239990E1
1,600475204E2;-1,166319942E1;4,694559860E1;-1,110200024E1
1,601475204E2;-5,758399963E0;4,779959869E1;-9,711199760E0
1,602475204E2;-1,005280018E1;4,755559921E1;-9,418399811E0
1,603475204E2;-1,754360008E1;4,476179886E1;-1,026019955E1
1,604475204E2;-2,576639938E1;4,030879974E1;-7,978799820E0
1,605475204E2;-3,209819794E1;3,600220108E1;-2,183799982E0
1,606475204E2;-3,357439804E1;3,584359741E1;-3,525799990E0
1,607475204E2;-2,662039948E1;4,001599884E1;-8,625399590E0
1,608475204E2;-1,585999966E1;4,470079803E1;-1,346879959E1
1,609475204E2;-4,745800018E0;4,698220062E1;-1,440819931E1
1,610475204E2;-5,136199951E0;4,756779861E1;-1,207800007E1
1,611475204E2;-9,125599861E0;4,731159973E1;-1,204139996E1
1,612475204E2;-1,844639969E1;4,540839767E1;-8,515600204E0
1,613475204E2;-2,754759979E1;4,045520020E1;-1,964200020E0
1,614475204E2;-3,306200027E1;3,589239883E1;3,257400036E0
1,615475204E2;-2,914579964E1;3,995499802E1;-3,257400036E0
1,616475204E2;-1,727519989E1;4,587199783E1;-5,526599884E0
1,617475204E2;-4,196799755E0;4,951979828E1;-5,831599712E0
1,618475204E2;-1,793399930E0;4,961739731E1;-4,294399738E0
1,619475204E2;-4,623799801E0;4,953199768E1;-5,331399918E0
1,620475204E2;-9,296400070E0;4,831200027E1;-4,782400131E0
1,621475204E2;-1,640900040E1;4,666500092E1;-3,660000116E-2
1,622475204E2;-2,299699974E1;4,337099838E1;5,038599968E0
1,623475204E2;-2,570539856E1;4,188259888E1;6,319600105E0
1,624475204E2;-2,219179916E1;4,438359833E1;4,147999883E-1
1,625475204E2;-1,276119995E1;4,817779922E1;-1,451799989E0
1,626475204E2;-2,830399990E0;4,989799881E1;3,660000116E-2
1,627475204E2;-6,099999696E-2;5,075199890E1;5,367999673E-1
1,628475204E2;-5,538799763E0;5,011759949E1;5,245999694E-1
1,629475204E2;-1,401779938E1;4,836079788E1;2,732800007E0
1,630475204E2;-2,256999969E1;4,368819809E1;9,210999489E0
1,631475204E2;-2,723040009E1;3,951580048E1;1,546959972E1
1,632475204E2;-2,630319977E1;4,082119751E1;1,213899994E1
1,633475204E2;-5,611999989E0;4,920259857E1;4,660399914E0
1,634475204E2;1,707999945E0;5,083739853E1;5,233799934E0
1,635475204E2;-7,441999912E-1;5,006879807E1;4,257800102E0
1,636475204E2;-8,552199364E0;4,895859909E1;4,306600094E0
1,637475204E2;-1,837319946E1;4,556699753E1;8,222800255E0
1,638475204E2;-2,494899940E1;4,094319916E1;1,515240002E1
1,639475204E2;-2,715719986E1;3,897900009E1;1,498159981E1
1,640475204E2;-2,358259964E1;4,250479889E1;8,112999916E0
1,641475204E2;-1,165100002E1;4,766539764E1;4,209000111E0
1,642475204E2;-7,197999954E-1;5,044699860E1;5,319200039E0
1,643475204E2;1,012599945E0;4,976379776E1;4,745800018E0
1,644475204E2;-4,660399914E0;4,930019760E1;4,416399956E0
1,645475204E2;-1,291979980E1;4,749459839E1;4,794600010E0
1,646475204E2;-2,231379890E1;4,278540039E1;1,117519951E1
1,647475204E2;-2,719379997E1;3,843000031E1;1,437160015E1
1,648475204E2;-2,602260017E1;4,029660034E1;1,188280010E1
1,649475204E2;-1,720199966E1;4,595739746E1;5,868199825E0
1,650475204E2;-4,428599834E0;4,959299850E1;5,209399700E0
1,651475204E2;2,562000036E0;4,945879745E1;5,001999855E0
1,652475204E2;-1,842199922E0;4,916600037E1;3,952800035E0
1,653475204E2;-1,039439964E1;4,776300049E1;3,464799881E0
1,654475204E2;-2,095960045E1;4,429819870E1;8,234999657E0
1,655475204E2;-2,502219963E1;3,961339951E1;1,446920013E1
1,656475204E2;-2,744999886E1;3,917419815E1;1,032119942E1
1,657475204E2;-1,972739983E1;4,379800034E1;5,294799805E0
1,658475204E2;-8,454599380E0;4,867799759E1;3,757599831E0
1,659475204E2;1,805599928E0;4,897079849E1;3,818599939E0
1,660475204E2;2,073999941E-1;4,849499893E1;3,501399994E0
1,661475204E2;-6,978399754E0;4,710419846E1;2,622999907E0
1,662475204E2;-1,844639969E1;4,426160049E1;5,380199909E0
1,663475204E2;-2,433899879E1;4,038199997E1;1,065059948E1
1,664475204E2;-2,712059975E1;3,766139984E1;1,163879967E1
1,665475204E2;-2,227719879E1;4,147999954E1;5,172800064E0
1,666475204E2;-1,209019947E1;4,733599854E1;2,195999861E0
1,667475204E2;-8,051999807E-1;4,893420029E1;1,329800010E0
1,668475204E2;2,561999857E-1;4,912939835E1;1,354200006E0
1,669475204E2;-6,087800026E0;4,803139877E1;8,783999681E-1
1,670475204E2;-1,625040054E1;4,599399948E1;3,428200006E0
1,671475204E2;-2,303359985E1;4,119939804E1;7,905600071E0
1,672475204E2;-2,677899933E1;3,830799866E1;1,287099934E1
1,673475204E2;-2,400959969E1;4,058939743E1;8,503399849E0
1,674475204E2;-1,546959972E1;4,687239838E1;3,501399994E0
1,675475204E2;-3,001199961E0;4,906839752E1;4,196799755E0
1,676475204E2;8,661999702E-1;4,900740051E1;5,660799980E0
1,677475204E2;-3,769799948E0;4,845840073E1;5,038599968E0
1,678475204E2;-1,473759937E1;4,686019897E1;5,294799805E0
1,679475204E2;-2,354599953E1;4,141899872E1;9,662400246E0
1,680475204E2;-2,752319908E1;3,803960037E1;1,306619930E1
1,681475204E2;-2,583959961E1;3,986959839E1;9,113399506E0
1,682475204E2;-1,738500023E1;4,611599731E1;2,769399881E0
1,683475204E2;-3,745399952E0;4,876339722E1;6,344000101E-1
1,684475204E2;2,586400032E0;4,970280075E1;1,427399993E0
1,685475204E2;-3,830799818E0;4,895859909E1;1,171200037E0
1,686475204E2;-1,274899960E1;4,843399811E1;1,512799978E0
1,687475204E2;-2,248460007E1;4,328559875E1;7,417599678E0
1,688475204E2;-2,768179893E1;3,889360046E1;1,267579937E1
1,689475204E2;-2,636419868E1;3,990620041E1;1,082139969E1
1,690475204E2;-1,717759895E1;4,626239777E1;4,245599747E0
1,691475204E2;-2,769399881E0;4,931240082E1;3,525799990E0
1,692475204E2;2,903599977E0;4,980039978E1;1,805599928E0
1,693475204E2;-2,647399902E0;4,975159836E1;3,501399994E0
1,694475204E2;-1,180959988E1;4,856819916E1;2,244799852E0
1,695475204E2;-2,213080025E1;4,390779877E1;7,807999611E0
1,696475204E2;-2,713279915E1;3,933279800E1;1,252939987E1
1,697475204E2;-2,704739952E1;4,062599945E1;8,954799652E0
1,698475204E2;-1,643339920E1;4,634779739E1;3,891799927E0
1,699475204E2;-4,453000069E0;4,905619812E1;1,927599907E0
1,700475204E2;1,585999966E0;4,884880066E1;2,818199873E0
1,701475204E2;-1,671399951E0;5,021519852E1;3,952800035E0
1,702475204E2;-9,808799744E0;4,887319946E1;5,416800022E0
1,703475204E2;-2,076440048E1;4,426160049E1;9,784399986E0
1,704475204E2;-2,758419991E1;3,882040024E1;1,301739979E1
1,705475204E2;-2,808440018E1;3,906439972E1;1,260260010E1
1,706475204E2;-2,069120026E1;4,518880081E1;6,014599800E0
1,707475204E2;-7,039400101E0;4,962960052E1;2,500999928E0
1,708475204E2;1,036999941E0;4,995899963E1;2,256999969E0
1,709475204E2;-2,696199894E0;5,045919800E1;1,378600001E0
1,710475204E2;-1,021140003E1;4,901959991E1;1,829999924E0
1,711475204E2;-1,972739983E1;4,561579895E1;4,757999897E0
1,712475204E2;-2,635199928E1;4,006480026E1;1,279780006E1
1,713475204E2;-2,826739883E1;3,944260025E1;1,100440025E1
1,714475204E2;-2,138660049E1;4,404199982E1;6,002399921E0
1,715475204E2;-9,772199631E0;4,942219925E1;3,367199898E0
1,716475204E2;-4,025999904E-1;5,060559845E1;4,379799843E0
1,717475204E2;-1,561599970E0;5,039819717E1;4,123600006E0
1,718475204E2;-8,869400024E0;4,876339722E1;4,038199902E0
1,719475204E2;-1,854399872E1;4,622579956E1;6,929599762E0
1,720475204E2;-2,604699898E1;3,996719742E1;1,228539944E1
1,721475204E2;-2,898719978E1;3,799079895E1;1,249279976E1
1,722475204E2;-2,282620049E1;4,271220016E1;6,087800026E0
1,723475204E2;-1,047980022E1;4,801919937E1;3,293999910E0
1,724475204E2;-1,378600001E0;4,984919739E1;3,257400036E0
1,725475204E2;-5,245999694E-1;5,009320068E1;2,208199978E0
1,726475204E2;-7,917799950E0;4,892200089E1;2,708400011E0
1,727475204E2;-1,760459900E1;4,607939911E1;4,453000069E0
1,728475204E2;-2,602260017E1;4,036980057E1;1,140699959E1
1,729475204E2;-2,884079933E1;3,868619919E1;1,216339970E1
1,730475204E2;-2,403400040E1;4,195579910E1;7,625000000E0
1,731475204E2;-1,334679985E1;4,727499771E1;3,794199944E0
1,732475204E2;-2,244799852E0;4,955640030E1;5,502200127E0
1,733475204E2;1,829999983E-1;4,987360001E1;5,880399704E0
1,734475204E2;-5,843800068E0;4,873899841E1;6,734399796E0
1,735475204E2;-1,492059994E1;4,570119858E1;7,319999695E0
1,736475204E2;-2,285059929E1;4,108959961E1;1,573799992E1
1,737475204E2;-2,641300011E1;3,750279999E1;1,751919937E1
1,738475204E2;-2,468059921E1;4,012580109E1;1,385919952E1
1,739475204E2;-1,600639915E1;4,500579834E1;8,393599510E0
1,740475204E2;-3,367199898E0;4,842179871E1;9,381799698E0
1,741475204E2;1,976400018E0;4,849499893E1;8,295999527E0
1,742475204E2;-3,757599831E0;4,879999924E1;7,417599678E0
1,743475204E2;-1,279780006E1;4,621360016E1;8,600999832E0
1,744475204E2;-2,281399918E1;4,155319977E1;1,392019939E1
1,745475204E2;-2,674239922E1;3,720999908E1;1,672620010E1
1,746475204E2;-2,660820007E1;3,939379883E1;1,385919952E1
1,747475204E2;-6,685599804E0;4,878779984E1;9,186599731E0
1,748475204E2;1,244400024E0;5,028839874E1;7,527400017E0
1,749475204E2;-3,196399927E0;4,936119843E1;8,271599770E0
1,750475204E2;-1,084579945E1;4,750679779E1;9,833199501E0
1,751475204E2;-1,952000046E1;4,417620087E1;1,470099926E1
1,752475204E2;-2,387539864E1;3,979639816E1;1,993479919E1
1,753475204E2;-2,577859879E1;3,935720062E1;1,819019890E1
1,754475204E2;-1,999580002E1;4,492039871E1;1,392019939E1
1,755475204E2;-8,845000267E0;4,953199768E1;1,195599937E1
1,756475204E2;6,100000143E-1;5,027619934E1;1,045539951E1
1,757475204E2;4,147999883E-1;5,056900024E1;1,149240017E1
1,758475204E2;-7,002799988E0;4,893420029E1;1,116300011E1
1,759475204E2;-1,839760017E1;4,556699753E1;1,404220009E1
1,760475204E2;-2,413159943E1;3,921080017E1;2,088640022E1
1,761475204E2;-2,909700012E1;3,641699982E1;1,816580009E1
1,762475204E2;-2,653499985E1;4,060160065E1;1,354199982E1
1,763475204E2;-1,551839924E1;4,790940094E1;8,832799911E0
1,764475204E2;-4,587199688E0;5,062999725E1;8,247200012E0
1,765475204E2;-1,354200006E0;5,044699860E1;8,600999832E0
1,766475204E2;-6,624599934E0;4,969059753E1;7,222399712E0
1,767475204E2;-1,561599922E1;4,805579758E1;7,783599854E0
1,768475204E2;-2,372900009E1;4,370039749E1;1,045539951E1
1,769475204E2;-2,921899986E1;3,771019745E1;1,484739971E1
1,770475204E2;-3,213479996E1;3,613639832E1;1,357859993E1
1,771475204E2;-2,780379868E1;4,010139847E1;6,429399967E0
1,772475204E2;-1,862940025E1;4,625019836E1;1,976400018E0
1,773475204E2;-7,246799946E0;4,948320007E1;9,027999640E-1
1,774475204E2;-4,928800106E0;4,987360001E1;4,513999820E-1
1,775475204E2;-1,017479992E1;4,784840012E1;3,294000030E-1
1,776475204E2;-1,958099937E1;4,603059769E1;1,232200027E0
1,777475204E2;-2,841379929E1;4,018679810E1;3,806399822E0
1,778475204E2;-3,304980087E1;3,463579941E1;1,069939995E1
1,779475204E2;-3,464799881E1;3,239099884E1;6,697799683E0
1,780475204E2;-3,041459846E1;3,807619858E1;1,890999913E0
1,781475204E2;-2,050819969E1;4,451779938E1;-2,256999969E0
1,782475204E2;-1,152899933E1;4,782399750E1;-2,415600061E0
1,783475204E2;-1,100440025E1;4,782399750E1;-2,549799919E0
1,784475204E2;-1,793400002E1;4,553039932E1;-1,964200020E0
1,785475204E2;-2,398519897E1;4,239500046E1;-8,661999702E-1
1,786475204E2;-3,106119919E1;3,620959854E1;4,013800144E0
1,787475204E2;-3,524580002E1;3,285459900E1;8,149600029E0
1,788475204E2;-3,609980011E1;3,074399948E1;5,001999855E0
1,789475204E2;-3,091479874E1;3,666099930E1;-1,573799968E0
1,790475204E2;-2,204539871E1;4,318799973E1;-4,599400043E0
1,791475204E2;-1,463999939E1;4,638439941E1;-4,867799759E0
1,792475204E2;-1,760459900E1;4,588419724E1;-2,000799894E0
1,793475204E2;-2,342399979E1;4,291959763E1;-4,147999763E0
1,794475204E2;-3,132959938E1;3,664879990E1;-1,695799947E0
1,795475204E2;-3,785659790E1;2,934099960E1;3,013399839E0
1,796475204E2;-4,051620102E1;2,505879974E1;4,355400085E0
1,797475204E2;-3,828359985E1;2,895059967E1;-1,061399937E0
1,798475204E2;-3,058539963E1;3,657559967E1;-7,173599720E0
1,799475204E2;-2,095960045E1;4,365159988E1;-7,539599895E0
1,800475204E2;-1,742160034E1;4,513999939E1;-6,539199829E0
1,801475204E2;-2,126459885E1;4,395660019E1;-5,636399746E0
1,802475204E2;-2,795019913E1;3,872279739E1;-7,088200092E0
1,803475204E2;-3,597779846E1;3,076840019E1;-2,732800007E0
1,804475204E2;-3,985739899E1;2,383880043E1;1,024799943E0
1,805475204E2;-4,129700089E1;2,239920044E1;5,978000164E-1
1,806475204E2;-3,618519974E1;2,871879959E1;-7,222399712E0
1,807475204E2;-2,752319908E1;3,707579803E1;-1,028460026E1
1,808475204E2;-1,898320007E1;4,166299820E1;-1,096780014E1
1,809475204E2;-1,960540009E1;4,363940048E1;-8,661999702E0
1,810475204E2;-2,381439972E1;3,950360107E1;-1,002839947E1
1,811475204E2;-3,174440002E1;3,295219803E1;-8,369199753E0
1,812475204E2;-3,844219971E1;2,627879906E1;-2,537600040E0
1,813475204E2;-4,121159744E1;2,204539871E1;5,123999715E-1
1,814475204E2;-3,969879913E1;2,443659973E1;-5,245999813E0
1,815475204E2;-3,247639847E1;3,295219803E1;-1,065059948E1
1,816475204E2;-2,265539932E1;3,973539734E1;-1,182180023E1
1,817475204E2;-1,904419899E1;4,416399765E1;-9,040200233E0
1,818475204E2;-2,154520035E1;4,251699829E1;-9,735599518E0
1,819475204E2;-2,837719917E1;3,684399796E1;-8,735199928E0
1,820475204E2;-3,559959793E1;3,002419853E1;-4,745800018E0
1,821475204E2;-4,060160065E1;2,355819893E1;8,539999723E-1
1,822475204E2;-4,088219833E1;2,217959976E1;-1,281000018E0
1,823475204E2;-3,684399796E1;2,814539909E1;-8,308199883E0
1,824475204E2;-2,691320038E1;3,659999847E1;-1,198040009E1
1,825475204E2;-1,969079971E1;4,374919891E1;-1,057740021E1
1,826475204E2;-1,916619873E1;4,387120056E1;-9,955200195E0
1,827475204E2;-2,370459938E1;3,958900070E1;-1,026019955E1
1,828475204E2;-3,222019958E1;3,368420029E1;-9,760000229E0
1,829475204E2;-3,773460007E1;2,748659897E1;-3,355000019E0
1,830475204E2;-4,033319855E1;2,263099861E1;-9,393999577E-1
1,831475204E2;-3,912540054E1;2,520520020E1;-6,173199654E0
1,832475204E2;-3,165899849E1;3,257399750E1;-1,210239983E1
1,833475204E2;-2,385099983E1;4,058939743E1;-1,159000015E1
1,834475204E2;-1,898320007E1;4,340760040E1;-1,079699993E1
1,835475204E2;-2,310680008E1;4,090660095E1;-1,007719994E1
1,836475204E2;-2,959719849E1;3,558739853E1;-9,003600121E0
1,837475204E2;-3,675859833E1;2,808440018E1;-4,697000027E0
1,838475204E2;-4,140679932E1;2,239920044E1;8,417999744E-1
1,839475204E2;-4,090660095E1;2,020319939E1;-3,050000072E-1
1,840475204E2;-3,623400116E1;2,791359901E1;-7,771399975E0
1,841475204E2;-2,808440018E1;3,635599899E1;-1,055299950E1
1,842475204E2;-2,032519913E1;4,202899933E1;-9,515999794E0
1,843475204E2;-2,058139992E1;4,117499924E1;-8,747400284E0
1,844475204E2;-2,483919907E1;3,819820023E1;-9,223199844E0
1,845475204E2;-3,302539825E1;3,080500031E1;-9,101200104E0
1,846475204E2;-3,829579926E1;2,336299896E1;-4,086999893E0
1,847475204E2;-4,091880035E1;1,819019890E1;-4,147999883E-1
1,848475204E2;-3,979639816E1;2,093519974E1;-5,477799892E0
1,849475204E2;-3,384280014E1;2,936540031E1;-1,015040016E1
1,850475204E2;-2,435120010E1;3,914979935E1;-1,276119995E1
1,851475204E2;-1,994700050E1;4,128479767E1;-1,151679993E1
1,852475204E2;-2,341180038E1;3,929619980E1;-1,129720020E1
1,853475204E2;-2,907259941E1;3,384280014E1;-1,210239983E1
1,854475204E2;-3,685620117E1;2,803559875E1;-9,186599731E0
1,855475204E2;-3,996719742E1;2,165499878E1;-4,818999767E0
1,856475204E2;-4,057719803E1;2,023979950E1;-4,904399872E0
1,857475204E2;-3,597779846E1;2,692539978E1;-1,177299976E1
1,858475204E2;-2,679119873E1;3,696599960E1;-1,432279968E1
1,859475204E2;-1,812919998E1;4,196799850E1;-1,285879993E1
1,860475204E2;-1,894659996E1;4,217539978E1;-1,121179962E1
1,861475204E2;-2,472939873E1;3,811280060E1;-1,227320004E1
1,862475204E2;-3,911320114E1;2,543700027E1;-4,172399998E0
1,863475204E2;-4,068700027E1;2,187459946E1;-2,927999973E0
1,864475204E2;-3,752719879E1;2,553459930E1;-1,073600006E1
1,865475204E2;-2,795019913E1;3,490419769E1;-1,526219940E1
1,866475204E2;-1,844639969E1;4,182159805E1;-1,494499969E1
1,867475204E2;-1,810479927E1;4,230960083E1;-1,326139927E1
1,868475204E2;-2,316779900E1;3,802740097E1;-1,318820000E1
1,869475204E2;-3,079279900E1;3,295219803E1;-1,166319942E1
1,870475204E2;-3,541659927E1;2,596159935E1;-6,563600063E0
1,871475204E2;-3,841780090E1;2,137439919E1;-6,258599758E0
1,872475204E2;-3,752719879E1;2,208199883E1;-9,503799438E0
1,873475204E2;-3,015839958E1;3,136619949E1;-1,278559971E1
1,874475204E2;-1,984939957E1;3,938159943E1;-1,379819965E1
1,875475204E2;-1,755579948E1;4,094319916E1;-1,274899960E1
1,876475204E2;-2,357040024E1;3,840559769E1;-1,211460018E1
1,877475204E2;-2,937759972E1;3,392819977E1;-1,207800007E1
1,878475204E2;-3,550199890E1;2,631539917E1;-6,356199741E0
1,879475204E2;-3,786880112E1;2,188679886E1;-4,330999851E0
1,880475204E2;-3,578260040E1;2,326539993E1;-8,893799782E0
1,881475204E2;-2,659599876E1;2,982899857E1;-1,384700012E1
1,882475204E2;-1,850740051E1;3,722219849E1;-1,398119926E1
1,883475204E2;-1,564039993E1;3,986959839E1;-1,184619999E1
1,884475204E2;-2,002019882E1;4,010139847E1;-9,979599953E0
1,885475204E2;-2,571759987E1;3,744179916E1;-1,060179996E1
1,886475204E2;-3,265940094E1;3,173219872E1;-7,673799992E0
1,887475204E2;-3,761259842E1;2,620559883E1;-2,940199852E0
1,888475204E2;-4,058939743E1;2,204539871E1;1,341999918E-1
1,889475204E2;-3,873500061E1;2,485140038E1;-3,598999977E0
1,890475204E2;-3,209819794E1;3,057320023E1;-9,052399635E0
1,891475204E2;-2,187459946E1;3,716119766E1;-1,112639999E1
1,892475204E2;-1,590880013E1;4,066259766E1;-8,625399590E0
1,893475204E2;-1,822679901E1;4,041859818E1;-9,467200279E0
1,894475204E2;-2,041059875E1;3,716119766E1;-9,223199844E0
1,895475204E2;-2,438780022E1;3,364759827E1;-1,045539951E1
1,896475204E2;-2,984119987E1;3,185419846E1;-5,660799980E0
1,897475204E2;-3,517259979E1;2,677899933E1;-2,744999886E0
1,898475204E2;-3,633160019E1;2,643739891E1;-4,367599964E0
1,899475204E2;-3,179319954E1;3,040239906E1;-8,857199669E0
1,900475204E2;-2,366799927E1;3,685620117E1;-1,127279949E1
1,901475204E2;-1,514019966E1;4,304159927E1;-1,097999954E1
1,902475204E2;-1,080919933E1;4,387120056E1;-9,796599388E0
1,903475204E2;-1,433500004E1;4,254140091E1;-1,099219990E1
1,904475204E2;-2,010560036E1;4,057719803E1;-8,539999962E0
1,905475204E2;-2,591279984E1;3,622179794E1;-7,612799644E0
1,906475204E2;-3,222019958E1;3,068299866E1;-2,122799873E0
1,907475204E2;-3,545319748E1;2,730360031E1;4,147999883E-1
1,908475204E2;-3,497739792E1;2,992659950E1;-2,476599932E0
1,909475204E2;-2,869439888E1;3,514820099E1;-6,953999996E0
1,910475204E2;-1,919059944E1;4,171179962E1;-9,137800217E0
1,911475204E2;-1,339559937E1;4,421279907E1;-8,320400238E0
1,912475204E2;-1,426179981E1;4,378580093E1;-7,307799816E0
1,913475204E2;-1,892219925E1;4,104079819E1;-8,454599380E0
1,914475204E2;-2,607139969E1;3,701480103E1;-7,429800034E0
1,915475204E2;-3,195179939E1;3,167119980E1;-1,659199953E0
1,916475204E2;-3,514820099E1;2,724259949E1;1,000399947E0
1,917475204E2;-3,389159775E1;2,724259949E1;-2,427799940E0
1,918475204E2;-2,697419930E1;3,419659805E1;-7,588399887E0
