"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2,783962392E0;1,097724795E0;-4,415028691E-1;3,628539443E-1
2,883962392E0;-2,707660198E-1;8,909469843E-1;-5,665775016E-2
2,983962392E0;-1,679115891E0;1,928196192E0;1,922698319E-1
3,083962392E0;-3,150842905E0;2,578462124E0;-6,236934066E-1
3,183962392E0;-1,054811597E0;-3,176041126E0;1,364367485E0
3,283962392E0;-4,121813178E-1;-1,345736146E0;1,922545671E0
3,383962392E0;1,611157060E0;-6,091395378E0;2,525164127E0
3,483962392E0;2,387413979E0;-8,913593292E0;8,491026610E-2
3,583962392E0;-2,325869352E-1;-7,194465399E-1;6,163630486E-1
3,683962392E0;1,321454287E0;-3,742618561E0;2,498438835E0
3,783962392E0;2,213928461E0;-2,057394028E0;3,721543789E0
3,883962392E0;1,363756657E-1;1,808313847E0;5,725334287E-1
3,983962392E0;1,449888706E0;7,667886019E-1;-7,666358948E-1
4,083962392E0;1,174541116E0;-1,133002281E0;-1,194546938E0
4,183962392E0;-3,200933933E-1;-2,816852331E0;-3,991088152E0
4,283962392E0;-6,811147332E-1;-6,139195561E-1;-1,669800162E0
4,383962392E0;-2,375502110E0;1,037707329E0;1,746158361E0
4,483962392E0;1,652695894E0;-4,896084964E-1;1,279762745E0
4,583962392E0;-1,835650057E-1;-1,242194533E0;-4,002694607E0
4,683962392E0;-1,622610807E0;2,379320115E-1;1,966833353E0
4,783962392E0;-2,049452960E-1;-9,775370955E-1;7,825183868E-1
4,883962392E0;1,745394707E0;-3,011565685E0;5,737246513E0
4,983962392E0;1,438587606E-1;-4,600884438E0;2,123214960E0
5,083962392E0;8,378016949E-1;-1,074970126E0;1,477377653E0
5,183962392E0;-5,792529583E-1;-5,360342562E-2;2,868012190E-1
5,283962392E0;1,711949855E-1;8,701775670E-1;-8,261952549E-2
5,383962392E0;-5,864306539E-2;1,355968118E0;-2,748893574E-3
5,483962392E0;-1,970040426E-2;1,196074128E0;1,027475357E0
5,583962392E0;-8,808676600E-1;6,307183504E-1;1,273195863E0
5,683962392E0;-2,806925774E0;-6,569855809E-1;2,026392698E0
5,783962392E0;-2,840981483E0;-1,282817032E-2;2,401922226E0
5,883962392E0;-3,352886677E0;3,262020350E-1;1,577101350E0
5,983962392E0;-2,874273777E0;3,171917796E-1;-3,373503387E-1
6,083962392E0;-2,452013016E0;2,878702581E-1;-1,410335183E0
6,183962392E0;-8,219192028E-1;5,568036437E-1;-2,862056494E0
6,283962392E0;-1,861611903E-1;3,824016452E-1;-3,313943863E0
6,383962392E0;-4,980078936E-1;2,255619913E-1;-2,803260565E0
6,483962392E0;-7,509061098E-1;9,269879758E-2;-2,446515322E0
6,583962392E0;-8,097018600E-1;6,947064996E-1;-2,051743746E0
6,683962392E0;-7,128797174E-1;1,235933065E0;-1,842674971E0
6,783962392E0;-3,031418920E-1;8,066475391E-1;-1,498452425E0
6,883962392E0;-2,049452960E-1;8,026769161E-1;-9,205739498E-1
6,983962392E0;-2,014328092E-1;7,145596147E-1;-8,949175477E-2
7,083962392E0;-4,192062616E-1;6,210972667E-1;-1,301143020E-1
7,183962392E0;9,359982610E-1;6,126978397E-1;1,708895564E-1
7,283962392E0;9,793697000E-1;6,936374903E-1;1,444696337E-1
7,383962392E0;1,274570346E0;2,451096773E-1;5,592471361E-1
7,483962392E0;1,197295904E0;1,583668143E-1;7,463245988E-1
7,583962392E0;1,191339970E0;3,368921876E-1;5,849034786E-1
7,683962392E0;9,989174008E-1;2,215913683E-1;4,129449129E-1
7,783962392E0;4,747950137E-1;7,330382615E-2;3,538436890E-1
7,883962392E0;6,809620261E-1;1,114829108E-1;5,838344693E-1
7,983962392E0;-6,197227836E-1;4,451680481E-1;-8,552113175E-2
8,083962392E0;-5,601634383E-1;1,072832108E0;-4,280638099E-1
8,183962392E0;1,569923609E-1;4,156937897E-1;-2,093740702E-1
8,283962392E0;-4,199698567E-1;4,938845634E-1;-2,373211533E-1
8,383962392E0;-5,772676468E-1;-1,053742506E-2;-5,896376967E-1
8,483962392E0;-1,180649757E0;-7,034113407E-1;-3,711006343E-1
8,583962392E0;-1,464091301E0;-8,278751373E-1;-3,488040566E-1
8,683962392E0;-1,129031658E0;4,408919811E-1;-6,472117305E-1
8,783962392E0;-5,882632136E-1;7,467827797E-1;-1,047633886E-1
8,883962392E0;5,074763298E-1;6,414085031E-1;1,279609919E0
8,983962392E0;1,069472313E0;7,302893996E-1;1,287551165E0
9,083962392E0;1,182024240E0;1,736384481E-1;1,496619821E0
9,183962392E0;9,912815690E-1;2,414444834E-1;1,491122007E0
9,283962392E0;2,226603776E-1;-5,218316317E-1;4,031710625E-1
9,383962392E0;1,354593635E-1;1,366810948E-1;-4,134030640E-1
9,483962392E0;-2,678644061E-1;-5,375614166E-1;-8,086328506E-1
9,583962392E0;-4,818199575E-1;-2,608394623E-1;-9,535606503E-1
9,683962392E0;-1,489442229E0;-3,567453027E-1;-8,949176073E-1
9,783962392E0;-1,912313700E0;-1,985312104E-1;-6,835582256E-1
9,883962392E0;-1,100473762E0;-6,918048859E-2;-5,852088928E-1
9,983962392E0;-1,742493063E-1;3,930917978E-1;-5,650503561E-3
1,008396239E1;1,306488037E0;9,465357065E-1;1,175152063E0
1,018396239E1;1,606270194E0;6,713408828E-1;1,426523089E0
1,028396239E1;1,573894262E0;1,583668143E-1;1,940108061E0
1,038396239E1;9,914342761E-1;-1,313360315E-2;1,202335477E0
1,048396239E1;-2,307543457E-1;3,394883573E-1;-8,384125233E-1
1,058396239E1;-4,046982229E-1;-4,581489414E-2;-4,967861474E-1
1,068396239E1;-1,530064702E0;-5,080871582E-1;-1,249524832E0
1,078396239E1;-2,188882828E0;-2,915354371E-1;-9,359982610E-1
1,088396239E1;-1,448819637E0;-3,400992155E-1;-5,169447064E-1
1,098396239E1;9,309586287E-1;8,075638413E-1;7,925976515E-1
1,108396239E1;1,693165779E0;6,656904221E-1;1,373835921E0
1,118396239E1;1,973400116E0;3,252857551E-2;1,664913177E0
1,128396239E1;1,344361663E0;-1,579086632E-1;1,204320788E0
1,138396239E1;-3,150537610E-1;1,991420686E-1;-6,914994717E-1
1,148396239E1;-2,596177161E-1;-5,787948146E-2;-1,084743977E0
1,158396239E1;-1,778381467E0;2,180788964E-1;-1,216843605E0
1,168396239E1;-2,261423111E0;-3,466660157E-2;-9,033169746E-1
1,178396239E1;-1,043815970E0;-3,985895589E-2;-2,780964077E-1
1,188396239E1;-2,032654136E-1;3,391829133E-1;1,882992089E-1
1,198396239E1;1,299157619E0;9,077457786E-1;1,621694565E0
1,208396239E1;1,379944563E0;4,289801121E-1;1,771356463E0
1,218396239E1;8,785769343E-1;-2,718350291E-2;1,824043632E0
1,228396239E1;1,020144969E-1;9,926560335E-3;8,396342993E-1
1,238396239E1;-2,770273983E-1;3,523165286E-1;-9,949467778E-1
1,248396239E1;-4,841107130E-1;-9,975429177E-1;-1,017701507E0
1,258396239E1;-2,309223413E0;-6,461427212E-1;-1,448514223E0
1,268396239E1;-2,042428017E0;-5,852088928E-1;-1,250135779E0
1,278396239E1;5,946773291E-1;3,442225754E-1;-3,882048726E-1
1,288396239E1;1,585653424E0;7,388415337E-1;5,094616413E-1
1,298396239E1;2,162004709E0;1,056185961E0;1,719891071E0
1,308396239E1;1,772425532E0;5,777258277E-1;1,794569373E0
1,318396239E1;-1,285871267E-1;-8,765916526E-2;2,458732575E-1
1,328396239E1;-7,105889916E-1;4,960225821E-1;-4,112650156E-1
1,338396239E1;-1,466992855E0;-5,349652171E-1;-1,554041147E0
1,348396239E1;-2,658485651E0;-3,735440969E-1;-1,040303469E0
1,358396239E1;-1,415374756E0;-4,801400900E-1;-7,078400850E-1
1,368396239E1;1,305724502E0;1,059240341E0;9,314168096E-1
1,378396239E1;2,005317926E0;9,743300676E-1;1,630246639E0
1,388396239E1;1,591303945E0;2,858849466E-1;2,079690695E0
1,398396239E1;7,124215961E-1;1,400408596E-1;1,265407324E0
1,408396239E1;-4,344778955E-1;6,837109327E-1;-9,314168096E-1
1,418396239E1;-9,639453292E-1;-1,695151031E-1;-1,728443265E0
1,428396239E1;-2,871371984E0;-1,517542005E0;-9,523389339E-1
1,438396239E1;-1,667356730E0;-4,706716835E-1;-8,515461683E-1
1,448396239E1;5,560401082E-1;7,840455174E-1;1,511891484E-1
1,458396239E1;1,407891631E0;9,917397499E-1;1,109789491E0
1,468396239E1;1,744173050E0;6,528622508E-1;2,071291447E0
1,478396239E1;1,169196129E0;2,634356320E-1;2,231338024E0
1,488396239E1;-4,692972302E-1;-6,867652535E-1;-9,071348608E-2
1,498396239E1;-2,674062550E-1;6,743952036E-1;-8,688030839E-1
1,508396239E1;-1,339474797E0;-6,739370823E-1;-1,204931736E0
1,518396239E1;-2,151009321E0;-7,021896243E-1;-9,760099649E-1
1,528396239E1;-1,739438772E0;-8,399397135E-1;-5,053382516E-1
1,538396239E1;-7,936666608E-1;-1,514945775E-1;-5,450445414E-1
1,548396239E1;1,323286891E0;7,446447611E-1;1,015410781E0
1,558396239E1;1,738675237E0;3,335324228E-1;1,496925235E0
1,568396239E1;1,501506805E0;-1,237002090E-1;1,814880610E0
1,578396239E1;6,531676650E-1;-4,427245855E-1;8,159632683E-1
1,588396239E1;-4,048509300E-1;2,360994220E-1;-8,478809595E-1
1,598396239E1;-1,380097270E0;-8,565858006E-1;-1,387427688E0
1,608396239E1;-1,930945039E0;-5,276348591E-1;-1,218523502E0
1,618396239E1;-1,647961736E0;-9,912815690E-1;-9,992228150E-1
1,628396239E1;-6,690501571E-1;-1,004873365E-1;-6,151412725E-1
1,638396239E1;1,751656055E0;7,235698700E-1;9,123272300E-1
1,648396239E1;2,306169033E0;3,031418920E-1;1,298088670E0
1,658396239E1;1,241278172E0;-3,029891551E-1;1,498299718E0
1,668396239E1;5,164865851E-1;-7,881689072E-1;5,598580241E-1
1,678396239E1;-3,350595832E-1;6,001751125E-2;-8,265006542E-1
1,688396239E1;-2,235766798E-1;-7,715228200E-1;-9,346238375E-1
1,698396239E1;-1,661248088E0;-4,575380683E-1;-1,596190929E0
1,708396239E1;-2,441323042E0;-7,188356519E-1;-1,687209845E0
1,718396239E1;-5,001459122E-1;1,024726480E-1;-4,005748928E-1
1,728396239E1;1,853975952E-1;-1,617265791E-1;-6,811147183E-2
1,738396239E1;1,352761030E0;3,057380617E-1;8,312348723E-1
1,748396239E1;1,857030392E0;6,641632318E-1;1,224937558E0
1,758396239E1;1,282817006E0;-2,310597748E-1;1,341154695E0
1,768396239E1;8,257371187E-1;-6,913467646E-1;9,694431424E-1
1,778396239E1;3,558290005E-2;-7,541131377E-1;-4,980078936E-1
1,788396239E1;-3,384193480E-1;-4,437935948E-1;-1,155298948E0
1,798396239E1;-1,291979998E-1;-4,961752892E-1;-1,128878951E0
1,808396239E1;-5,525276065E-1;-9,949467778E-1;-1,265254617E0
1,818396239E1;-1,179580808E0;-3,552181423E-1;-1,059087634E0
1,828396239E1;-1,259909511E0;-6,131559610E-1;-8,428413272E-1
1,838396239E1;2,730567753E-1;6,230825558E-2;-2,823724449E-1
1,848396239E1;1,122312188E0;6,485861540E-1;4,535674453E-1
1,858396239E1;1,930486917E0;1,345583439E0;8,639161587E-1
1,868396239E1;1,318094492E0;-2,611448988E-2;1,372308731E0
1,878396239E1;5,302310586E-1;4,225660264E-1;8,758280277E-1
1,888396239E1;7,391469181E-2;4,674646258E-1;-7,257078886E-1
1,898396239E1;-2,883284092E-1;-2,930625975E-1;-8,040513992E-1
1,908396239E1;-9,523389339E-1;-9,781479836E-1;-1,226311922E0
1,918396239E1;-1,458288074E0;-8,410087228E-1;-1,054047942E0
1,928396239E1;-1,766316891E0;-1,999056488E-1;-1,058629513E0
1,938396239E1;-3,845396638E-1;-3,573561832E-2;-8,556694984E-1
1,948396239E1;1,430188298E0;5,955936313E-1;7,892379165E-1
1,958396239E1;1,697594523E0;8,648324609E-1;1,075886369E0
1,968396239E1;1,513113260E0;6,330091357E-1;1,659568191E0
1,978396239E1;1,189201951E0;2,709187269E-1;1,628108621E0
1,988396239E1;-1,652390510E-1;-4,717406929E-1;-4,088215530E-1
1,998396239E1;-1,004873365E-1;2,941316068E-1;-8,032878041E-1
2,008396239E1;-1,053437114E0;-1,319468915E-1;-1,367574573E0
2,018396239E1;-1,345430732E0;-3,526219726E-1;-1,099557400E0
2,028396239E1;-1,593441963E0;-6,203336716E-1;-6,934847832E-1
2,038396239E1;-1,181871533E0;-4,935791194E-1;-8,263479471E-1
2,048396239E1;8,368853927E-1;4,173736870E-1;3,231477141E-1
2,058396239E1;1,634522676E0;8,080220222E-1;1,085965633E0
2,068396239E1;1,652695894E0;4,896084964E-1;1,683697343E0
2,078396239E1;1,378722906E0;3,706424832E-1;1,494023681E0
2,088396239E1;-2,457205504E-1;-2,973386645E-1;5,803219974E-2
2,098396239E1;-4,563163519E-1;1,806633919E-1;-9,384417534E-1
2,108396239E1;-5,908594131E-1;-5,057964325E-1;-1,288772941E0
2,118396239E1;-1,952325344E0;-1,895209402E-1;-1,476003170E0
2,128396239E1;-1,719127536E0;-3,978259861E-1;-9,129381180E-1
2,138396239E1;-3,969096839E-1;-8,399397135E-2;-1,641700417E-1
2,148396239E1;8,003861904E-1;7,238753438E-1;7,002043128E-1
2,158396239E1;1,554652095E0;7,422012687E-1;1,730886698E0
2,168396239E1;1,719585657E0;3,074179292E-1;1,701565146E0
2,178396239E1;6,447682381E-1;-2,767219543E-1;9,014843702E-1
2,188396239E1;-9,315694869E-2;-1,672243625E-1;-8,888089657E-2
2,198396239E1;-2,167044431E-1;1,878410578E-1;-7,783950567E-1
2,208396239E1;-1,052368045E0;-1,892155111E-1;-1,156978726E0
2,218396239E1;-1,852296114E0;-4,127921760E-1;-1,056949615E0
2,228396239E1;-1,736689925E0;-8,503243923E-1;-5,960517526E-1
2,238396239E1;-7,666358948E-1;-1,656972021E-1;-6,369797587E-1
2,248396239E1;4,158465266E-1;8,778133392E-1;1,143845171E-1
2,258396239E1;1,676061511E0;7,783950567E-1;1,524719596E0
2,268396239E1;1,747532725E0;3,969096839E-1;1,819767594E0
2,278396239E1;9,537133574E-1;1,647808999E-1;9,784533978E-1
2,288396239E1;5,187773108E-1;7,443392873E-1;1,415680200E-1
2,298396239E1;5,803219974E-2;3,813326359E-1;1,099557430E-1
2,308396239E1;-4,856378585E-2;-2,231185287E-1;1,557706445E-1
2,318396239E1;-1,177442744E-1;3,617849350E-1;9,162978968E-4
2,328396239E1;-3,255911767E-1;3,335324228E-1;1,905899495E-1
2,338396239E1;4,526511431E-1;-4,825835302E-2;4,098905921E-1
2,348396239E1;1,067487001E-1;3,630066812E-1;7,987063378E-2
2,358396239E1;-5,192354694E-2;4,185954034E-1;1,740965992E-2
2,368396239E1;-2,918408811E-1;-2,573269904E-1;3,321579695E-1
2,378396239E1;-3,643811047E-1;-1,556179225E-1;1,440114826E-1
2,388396239E1;-5,650503561E-2;1,143845171E-1;1,030835137E-1
2,398396239E1;-5,986479297E-2;-3,054326167E-3;1,852448881E-1
2,408396239E1;-1,146899462E-1;-3,075706363E-1;9,086620808E-2
2,418396239E1;1,346957833E-1;-3,452915847E-1;-2,000583708E-2
2,428396239E1;-8,155050874E-2;-6,979135424E-2;-4,214970022E-2
2,438396239E1;-2,377792895E-1;-2,397646010E-2;-1,374446787E-3
2,448396239E1;1,379028261E-1;-1,617265791E-1;-1,206458826E-2
2,458396239E1;1,101084575E-1;-2,498438805E-1;-1,675297916E-1
2,468396239E1;-1,174388453E-1;8,109235764E-2;1,530217379E-1
2,478396239E1;-1,582140923E-1;1,386664063E-1;2,628247738E-1
2,488396239E1;-2,872593701E-1;4,016438872E-2;1,481348276E-1
2,498396239E1;-7,437284291E-2;-5,177082866E-2;-5,406157300E-2
2,508396239E1;-8,735372871E-2;-2,741257846E-1;7,406741381E-2
2,518396239E1;-3,352122903E-1;-2,105957866E-1;3,184134960E-1
2,528396239E1;-6,450737119E-1;5,971207842E-2;4,356996417E-1
2,538396239E1;-5,670356750E-1;-5,067127347E-1;2,898555696E-1
2,548396239E1;1,446223408E-1;-5,064072609E-1;-1,918116808E-1
2,558396239E1;6,765332818E-2;-1,241583601E-1;-1,542434692E-1
2,568396239E1;1,976149082E-1;-3,049744666E-1;-2,487748712E-1
2,578396239E1;3,440698385E-1;6,349944472E-1;1,232420653E-1
2,588396239E1;-2,138028387E-3;3,237585723E-2;-2,927571833E-1
2,598396239E1;2,414444834E-1;-2,782491148E-1;-6,192646623E-1
2,608396239E1;3,300199509E-1;1,270599663E-1;-2,455678284E-1
2,618396239E1;-4,929682612E-1;9,697485715E-2;4,410447180E-1
2,628396239E1;-1,427897513E-1;-9,498954564E-2;5,587889552E-1
2,638396239E1;4,062253982E-2;-3,083342314E-1;6,459899992E-2
2,648396239E1;-3,695734590E-2;-6,123924255E-1;8,918632567E-2
2,658396239E1;1,463022232E-1;-7,574728876E-2;-9,926560521E-2
2,668396239E1;1,719585657E-1;2,580905706E-2;-1,230893433E-1
2,678396239E1;-3,054326167E-3;1,298088580E-1;-2,554943860E-1
2,688396239E1;1,198823079E-1;1,983784884E-1;-1,519527286E-1
2,698396239E1;-4,795292020E-2;2,825251780E-2;7,803803682E-2
2,708396239E1;8,399397135E-3;-1,007927656E-1;3,817907721E-2
2,718396239E1;1,870774776E-1;-6,750060618E-2;-1,253800988E-1
2,728396239E1;2,484694421E-1;-5,222897977E-2;-7,712173462E-2
2,738396239E1;9,392052889E-2;1,249219403E-1;-2,167044431E-1
2,748396239E1;1,113301888E-1;9,590584040E-2;-2,277000248E-1
2,758396239E1;-1,296561509E-1;-7,788531948E-3;6,169738993E-2
2,768396239E1;-8,307767659E-2;-4,428773001E-2;9,392052889E-2
2,778396239E1;7,177666761E-3;-8,781187981E-2;7,040221989E-2
2,788396239E1;1,160643995E-2;-8,567385375E-2;7,788532227E-2
2,798396239E1;-3,405573592E-2;2,351831272E-2;-1,481348183E-2
2,808396239E1;-7,009678334E-2;7,941247895E-3;2,580905706E-2
2,818396239E1;-2,565634064E-2;7,208210230E-2;3,039054573E-2
2,828396239E1;-2,290744707E-2;-8,093964309E-3;8,704829961E-3
2,838396239E1;3,054326167E-3;4,428773001E-2;-2,412917651E-2
2,848396239E1;-3,298672289E-2;-1,282817032E-2;4,581489135E-3
2,858396239E1;-1,069014193E-3;1,511891466E-2;-5,513058975E-2
2,868396239E1;1,328631863E-2;2,962696366E-2;-9,162978968E-4
2,878396239E1;-2,367102914E-2;9,224065393E-2;-2,351831272E-2
2,888396239E1;3,054326226E-4;5,742133409E-2;-2,367102914E-2
2,898396239E1;2,519819140E-2;5,024366826E-2;-2,718350291E-2
2,908396239E1;-2,061670274E-2;-1,985312067E-2;-9,010262787E-3
2,918396239E1;-1,603521220E-2;1,618792862E-2;-7,024950348E-3
2,928396239E1;3,054326167E-3;4,398229718E-2;1,908953860E-2
2,938396239E1;-3,970623948E-3;1,832595654E-2;2,138028294E-2
2,948396239E1;-7,788531948E-3;-3,359758854E-2;2,550362423E-2
2,958396239E1;-4,734205548E-3;-2,428189293E-2;2,336559631E-2
2,968396239E1;2,993239649E-2;-3,711006418E-2;2,290744567E-3
2,978396239E1;-2,443460980E-3;-1,420261711E-2;-1,740965992E-2
2,988396239E1;-5,803219974E-2;6,062837690E-2;1,252273750E-2
2,998396239E1;-2,183843218E-2;1,207986027E-1;6,551529467E-2
3,008396239E1;-1,603521220E-2;2,296853364E-1;8,185594529E-2
3,018396239E1;1,511891466E-2;9,926560335E-3;9,621127509E-3
3,028396239E1;7,452555746E-2;9,162978968E-4;-2,748893574E-2
3,038396239E1;-5,971207842E-2;-2,214386500E-2;1,705841124E-1
3,048396239E1;-4,627304152E-2;-4,688390717E-2;1,521054506E-1
3,058396239E1;-4,963280261E-2;4,566217586E-2;1,389718503E-1
3,068396239E1;-6,704246253E-2;1,924225502E-2;6,352998316E-2
3,078396239E1;-1,137736514E-1;-3,634648025E-2;5,803219974E-2
3,088396239E1;-1,756237634E-2;4,291328415E-2;-6,841690838E-2
3,098396239E1;-1,178969890E-1;-2,823724449E-1;-2,576324046E-1
3,108396239E1;-7,254024595E-2;-2,515237629E-1;-1,997529417E-1
3,118396239E1;-1,131627858E-1;-3,501785100E-1;-2,330450863E-1
3,128396239E1;-5,910121277E-2;-3,507893682E-1;-2,015855312E-1
3,138396239E1;-2,576324046E-1;5,978843570E-1;-5,262604356E-1
3,148396239E1;-1,808161139E-1;9,589056969E-1;-3,220787048E-1
3,158396239E1;2,310597748E-1;1,710422635E-1;-4,651738703E-1
3,168396239E1;2,779437006E-1;2,457205504E-1;-4,718934000E-1
3,178396239E1;-2,400700450E-1;4,091269970E-1;-9,697485715E-2
3,188396239E1;8,048149943E-2;5,467243791E-1;-2,996293902E-1
3,198396239E1;-4,453207552E-1;5,152648091E-1;1,944078654E-1
3,208396239E1;-8,281805515E-1;9,691377282E-1;4,975497425E-1
3,218396239E1;-4,726569951E-1;6,928738952E-1;-1,175915636E-2
3,228396239E1;-5,937610269E-1;1,634064503E-2;-4,213443100E-1
3,238396239E1;-4,796819389E-1;-3,773620129E-1;-3,388774991E-1
3,248396239E1;1,182024255E-1;-8,124507666E-1;-4,867068827E-1
3,258396239E1;1,014036313E-1;-7,994698882E-1;-6,672175527E-1
3,268396239E1;-4,282165468E-1;-6,258314252E-1;-6,701191664E-1
3,278396239E1;-6,925684810E-1;-1,543961912E-1;-4,926628172E-1
3,288396239E1;-5,303837657E-1;-1,641700417E-1;-4,306600094E-1
3,298396239E1;-9,712757170E-2;5,496259928E-1;-1,498146951E-1
3,308396239E1;3,100141138E-2;9,512699246E-1;3,277291954E-1
3,318396239E1;4,938845634E-1;1,211651206E0;6,858489513E-1
3,328396239E1;7,383833528E-1;8,387179971E-1;1,134682178E0
3,338396239E1;7,652614117E-1;3,439171314E-1;1,195005178E0
3,348396239E1;4,517348409E-1;-8,556694984E-1;1,335656881E0
3,358396239E1;-1,540907621E-1;-5,430592299E-1;1,286176801E0
3,368396239E1;-2,597704530E-1;-2,823724449E-1;1,641700417E-1
3,378396239E1;-5,436700583E-1;-6,855435371E-1;-6,873761415E-1
3,388396239E1;7,889324427E-1;-3,730859458E-1;-1,235322237E0
3,398396239E1;3,627012372E-1;-1,313513041E0;-1,673770785E0
3,408396239E1;-1,075733662E0;-8,422304392E-1;-1,421025276E0
3,418396239E1;-1,494939923E0;-8,439103365E-1;-1,287856698E0
3,428396239E1;-1,168279797E-1;1,201877370E-1;-9,460775256E-1
3,438396239E1;5,661193728E-1;6,224716902E-1;-4,407392740E-1
3,448396239E1;1,081689596E0;1,959044814E0;1,421025276E0
3,458396239E1;5,557346344E-1;6,774495840E-1;2,270586014E0
3,468396239E1;3,327688277E-1;2,515237629E-1;2,144289732E0
3,478396239E1;-3,217732608E-1;-2,822197378E-1;-2,643519342E-1
3,488396239E1;1,310305893E-1;9,181304574E-1;-6,420193911E-1
3,498396239E1;-9,946413636E-1;-1,713477075E-1;-1,496619821E0
3,508396239E1;-1,681712031E0;-1,132696867E0;-1,306640744E0
3,518396239E1;-1,583668113E0;-9,714284539E-1;-9,062185884E-1
3,528396239E1;-2,359467000E-1;2,061670274E-2;-5,920811296E-1
3,538396239E1;1,547627091E0;1,513418674E0;1,837177277E0
3,548396239E1;1,656361103E0;1,087034702E0;2,035250187E0
3,558396239E1;6,612616181E-1;-1,774563491E-1;1,518610954E0
3,568396239E1;-2,377792895E-1;-9,813550115E-1;8,399397135E-3
3,578396239E1;-1,841758788E-1;2,353358418E-1;-1,097572088E0
3,588396239E1;-6,493497491E-1;-4,195117056E-1;-1,449888706E0
3,598396239E1;-1,532050014E0;-5,732970238E-1;-8,156577945E-1
3,608396239E1;-1,656666517E0;-8,014551997E-1;-8,877398968E-1
3,618396239E1;-2,863430977E-1;1,899790913E-1;-5,372560024E-1
3,628396239E1;5,833762884E-1;9,434813857E-1;3,776674271E-1
3,638396239E1;1,498147011E0;5,361869931E-1;2,136348486E0
3,648396239E1;1,205847979E0;2,261728644E-1;2,245540619E0
3,658396239E1;1,857030392E-1;-5,590944290E-1;7,602217793E-1
3,668396239E1;-2,677116990E-1;2,791654170E-1;-7,997753024E-1
3,678396239E1;-6,314819455E-1;-4,721988440E-1;-1,409724236E0
3,688396239E1;-1,366811037E0;-8,605564237E-1;-1,922240257E0
3,698396239E1;-1,881923079E0;-1,154382586E0;-7,580837607E-1
3,708396239E1;-2,122756653E-2;2,684752643E-1;-6,233879924E-1
3,718396239E1;1,079246163E0;9,398161769E-1;2,553416789E-1
3,728396239E1;1,671785474E0;1,263116598E0;1,673770785E0
3,738396239E1;1,193477988E0;4,312708676E-1;1,852754235E0
3,748396239E1;3,394883573E-1;-3,298672438E-1;8,549059033E-1
3,758396239E1;-3,813326359E-1;-5,900958180E-1;-3,304781020E-1
3,768396239E1;-1,450804919E-1;-3,433062732E-1;-1,092227101E0
3,778396239E1;-7,073819637E-1;-4,152356386E-1;-1,528843045E0
3,788396239E1;-1,900401831E0;-6,769914031E-1;-8,796459436E-1
3,798396239E1;-1,726305127E0;-7,334964275E-1;-7,652614117E-1
3,808396239E1;3,781255782E-1;8,546004891E-1;8,811730891E-2
3,818396239E1;1,148426652E0;1,165836334E0;1,130864263E0
3,828396239E1;1,517542005E0;5,575672388E-1;2,097405910E0
3,838396239E1;1,112080216E0;-3,481931984E-2;1,999361992E0
3,848396239E1;-2,367102914E-2;-7,128797174E-1;-2,397646010E-2
3,858396239E1;-5,314527452E-2;1,168279797E-1;-6,789767146E-1
3,868396239E1;-5,155702829E-1;-2,977968156E-1;-1,220355988E0
