"Time (s)";"Temperature (°C)"
4,394562932E1;3,060546875E1
4,404562932E1;3,057421875E1
4,414562932E1;3,064062500E1
4,424562932E1;3,056640625E1
4,434562932E1;3,058203125E1
4,444562932E1;3,059765625E1
4,454562932E1;3,066406250E1
4,464562932E1;3,057421875E1
4,474562932E1;3,060546875E1
4,484562932E1;3,065625000E1
4,494562932E1;3,064843750E1
4,504562932E1;3,057421875E1
4,514562932E1;3,065625000E1
4,524562932E1;3,062500000E1
4,534562932E1;3,060546875E1
4,544562932E1;3,068750000E1
4,554562932E1;3,066796875E1
4,564562932E1;3,063671875E1
4,574562932E1;3,065625000E1
4,584562932E1;3,057812500E1
4,594562932E1;3,068750000E1
4,604562932E1;3,070312500E1
4,614562932E1;3,066796875E1
4,624562932E1;3,067968750E1
4,634562932E1;3,064062500E1
4,644562932E1;3,066015625E1
4,654562932E1;3,064453125E1
4,664562932E1;3,059375000E1
4,674562932E1;3,064843750E1
4,684562932E1;3,062109375E1
4,694562932E1;3,064062500E1
4,704562932E1;3,071484375E1
4,714562932E1;3,065234375E1
4,724562932E1;3,069921875E1
4,734562932E1;3,063671875E1
4,744562932E1;3,069140625E1
4,754562932E1;3,070703125E1
4,764562932E1;3,069140625E1
4,774562932E1;3,069140625E1
4,784562932E1;3,068359375E1
4,794562932E1;3,071484375E1
4,804562932E1;3,068359375E1
4,814562932E1;3,064453125E1
4,824562932E1;3,070703125E1
4,834562932E1;3,067187500E1
4,844562932E1;3,070703125E1
4,854562932E1;3,068359375E1
4,864562932E1;3,069921875E1
4,874562932E1;3,068359375E1
4,884562932E1;3,072265625E1
4,894562932E1;3,069921875E1
4,904562932E1;3,071484375E1
4,914562932E1;3,071484375E1
4,924562932E1;3,069140625E1
4,934562932E1;3,069140625E1
4,944562932E1;3,069921875E1
4,954562932E1;3,067187500E1
4,964562932E1;3,075781250E1
4,974562932E1;3,066796875E1
4,984562932E1;3,069921875E1
4,994562932E1;3,073046875E1
5,004562932E1;3,073046875E1
5,014562932E1;3,073828125E1
5,024562932E1;3,073046875E1
5,034562932E1;3,076562500E1
5,044562932E1;3,073828125E1
5,054562932E1;3,075781250E1
5,064562932E1;3,075781250E1
5,074562932E1;3,078125000E1
5,084562932E1;3,075000000E1
5,094562932E1;3,076562500E1
5,104562932E1;3,078125000E1
5,114562932E1;3,075000000E1
5,124562932E1;3,071484375E1
5,134562932E1;3,072265625E1
5,144562932E1;3,073828125E1
5,154562932E1;3,073046875E1
5,164562932E1;3,072265625E1
5,174562932E1;3,073828125E1
5,184562932E1;3,075000000E1
5,194562932E1;3,077343750E1
5,204562932E1;3,075000000E1
5,214562932E1;3,072265625E1
5,224562932E1;3,072265625E1
5,234562932E1;3,072265625E1
5,244562932E1;3,071484375E1
5,254562932E1;3,073828125E1
5,264562932E1;3,076562500E1
5,274562932E1;3,073828125E1
5,284562932E1;3,076562500E1
5,294562932E1;3,073828125E1
5,304562932E1;3,072265625E1
5,314562932E1;3,076562500E1
5,324562932E1;3,075000000E1
5,334562932E1;3,069921875E1
5,344562932E1;3,075781250E1
5,354562932E1;3,071484375E1
5,364562932E1;3,073046875E1
5,374562932E1;3,070703125E1
5,384562932E1;3,075000000E1
5,394562932E1;3,071484375E1
5,404562932E1;3,075000000E1
5,414562932E1;3,073046875E1
5,424562932E1;3,076562500E1
5,434562932E1;3,071484375E1
5,444562932E1;3,071484375E1
5,454562932E1;3,073046875E1
5,464562932E1;3,075000000E1
5,474562932E1;3,071484375E1
5,484562932E1;3,073828125E1
5,494562932E1;3,073828125E1
5,504562932E1;3,073828125E1
5,514562932E1;3,073046875E1
5,524562932E1;3,075000000E1
5,534562932E1;3,073046875E1
5,544562932E1;3,075781250E1
5,554562932E1;3,072265625E1
5,564562932E1;3,075781250E1
5,574562932E1;3,073828125E1
5,584562932E1;3,071484375E1
5,594562932E1;3,071484375E1
5,604562932E1;3,073828125E1
5,614562932E1;3,076562500E1
5,624562932E1;3,069921875E1
5,634562932E1;3,077343750E1
5,644562932E1;3,075000000E1
5,654562932E1;3,071484375E1
5,664562932E1;3,076562500E1
5,674562932E1;3,072265625E1
5,684562932E1;3,073046875E1
5,694562932E1;3,073828125E1
5,704562932E1;3,073828125E1
5,714562932E1;3,073828125E1
5,724562932E1;3,073828125E1
5,734562932E1;3,073828125E1
5,744562932E1;3,072265625E1
5,754562932E1;3,076562500E1
5,764562932E1;3,073046875E1
5,774562932E1;3,076562500E1
5,784562932E1;3,073046875E1
5,794562932E1;3,075000000E1
5,804562932E1;3,075000000E1
5,814562932E1;3,073046875E1
5,824562932E1;3,073046875E1
5,834562932E1;3,072265625E1
5,844562932E1;3,071484375E1
5,854562932E1;3,075000000E1
5,864562932E1;3,073828125E1
5,874562932E1;3,071484375E1
5,884562932E1;3,070703125E1
5,894562932E1;3,071484375E1
5,904562932E1;3,070703125E1
5,914562932E1;3,072265625E1
5,924562932E1;3,073046875E1
5,934562932E1;3,071484375E1
5,944562932E1;3,072265625E1
5,954562932E1;3,071093750E1
5,964562932E1;3,075000000E1
5,974562932E1;3,069921875E1
5,984562932E1;3,070703125E1
5,994562932E1;3,069140625E1
6,004562932E1;3,071484375E1
6,014562932E1;3,069921875E1
6,024562932E1;3,071484375E1
6,034562932E1;3,069921875E1
6,044562932E1;3,070703125E1
6,054562932E1;3,073046875E1
6,064562932E1;3,071484375E1
6,074562932E1;3,073828125E1
6,084562932E1;3,072265625E1
6,094562932E1;3,073046875E1
6,104562932E1;3,069140625E1
6,114562932E1;3,070312500E1
6,124562932E1;3,068359375E1
6,134562932E1;3,071484375E1
6,144562932E1;3,069531250E1
6,154562932E1;3,073828125E1
6,164562932E1;3,067187500E1
6,174562932E1;3,069921875E1
6,184562932E1;3,069921875E1
6,194562932E1;3,072265625E1
6,204562932E1;3,066796875E1
6,214562932E1;3,067968750E1
6,224562932E1;3,069140625E1
6,234562932E1;3,070312500E1
6,244562932E1;3,073046875E1
6,254562932E1;3,069921875E1
6,264562932E1;3,073046875E1
6,274562932E1;3,071484375E1
6,284562932E1;3,069921875E1
6,294562932E1;3,072265625E1
6,304562932E1;3,070703125E1
6,314562932E1;3,072265625E1
6,324562932E1;3,070703125E1
6,334562932E1;3,072265625E1
6,344562932E1;3,066796875E1
6,354562932E1;3,069140625E1
6,364562932E1;3,073046875E1
6,374562932E1;3,070703125E1
6,384562932E1;3,072265625E1
6,394562932E1;3,071484375E1
6,404562932E1;3,072265625E1
6,414562932E1;3,069140625E1
6,424562932E1;3,071484375E1
6,434562932E1;3,066015625E1
6,444562932E1;3,072265625E1
6,454562932E1;3,072265625E1
6,464562932E1;3,071484375E1
6,474562932E1;3,070703125E1
6,484562932E1;3,073046875E1
6,494562932E1;3,070703125E1
6,504562932E1;3,071484375E1
6,514562932E1;3,070703125E1
6,524562932E1;3,071484375E1
6,534562932E1;3,068359375E1
6,544562932E1;3,070703125E1
6,554562932E1;3,073046875E1
6,564562932E1;3,069140625E1
6,574562932E1;3,069140625E1
6,584562932E1;3,068359375E1
6,594562932E1;3,073046875E1
6,604562932E1;3,070703125E1
6,614562932E1;3,073046875E1
6,624562932E1;3,071484375E1
6,634562932E1;3,070703125E1
6,644562932E1;3,069140625E1
6,654562932E1;3,070703125E1
6,664562932E1;3,069921875E1
6,674562932E1;3,066796875E1
6,684562932E1;3,067187500E1
6,694562932E1;3,069531250E1
6,704562932E1;3,069140625E1
6,714562932E1;3,069140625E1
6,724562932E1;3,068359375E1
6,734562932E1;3,066015625E1
6,744562932E1;3,067187500E1
6,754562932E1;3,068359375E1
6,764562932E1;3,069140625E1
6,774562932E1;3,068359375E1
6,784562932E1;3,068359375E1
6,794562932E1;3,067187500E1
6,804562932E1;3,073046875E1
6,814562932E1;3,073828125E1
6,824562932E1;3,073046875E1
6,834562932E1;3,071484375E1
6,844562932E1;3,065234375E1
6,854562932E1;3,068359375E1
6,864562932E1;3,068750000E1
6,874562932E1;3,070703125E1
6,884562932E1;3,066015625E1
6,894562932E1;3,066796875E1
6,904562932E1;3,068359375E1
6,914562932E1;3,065234375E1
6,924562932E1;3,069140625E1
6,934562932E1;3,067187500E1
6,944562932E1;3,069531250E1
6,954562932E1;3,066796875E1
6,964562932E1;3,069921875E1
6,974562932E1;3,072265625E1
6,984562932E1;3,071093750E1
6,994562932E1;3,070703125E1
7,004562932E1;3,068359375E1
7,014562932E1;3,066796875E1
7,024562932E1;3,066015625E1
7,034562932E1;3,067187500E1
7,044562932E1;3,068359375E1
7,054562932E1;3,066406250E1
7,064562932E1;3,067187500E1
7,074562932E1;3,071484375E1
7,084562932E1;3,066796875E1
7,094562932E1;3,067187500E1
7,104562932E1;3,067187500E1
7,114562932E1;3,062500000E1
7,124562932E1;3,065625000E1
7,134562932E1;3,062500000E1
7,144562932E1;3,063671875E1
7,154562932E1;3,066406250E1
7,164562932E1;3,066406250E1
7,174562932E1;3,066406250E1
7,184562932E1;3,062500000E1
7,194562932E1;3,060156250E1
7,204562932E1;3,063281250E1
7,214562932E1;3,067968750E1
7,224562932E1;3,064062500E1
7,234562932E1;3,064062500E1
7,244562932E1;3,061718750E1
7,254562932E1;3,069531250E1
7,264562932E1;3,065625000E1
7,274562932E1;3,064062500E1
7,284562932E1;3,066406250E1
7,294562932E1;3,067968750E1
7,304562932E1;3,064062500E1
7,314562932E1;3,064843750E1
7,324562932E1;3,058984375E1
7,334562932E1;3,061718750E1
7,344562932E1;3,058984375E1
7,354562932E1;3,059765625E1
7,364562932E1;3,067968750E1
7,374562932E1;3,060546875E1
7,384562932E1;3,064843750E1
7,394562932E1;3,066796875E1
7,404562932E1;3,059765625E1
7,414562932E1;3,066796875E1
7,424562932E1;3,065625000E1
7,434562932E1;3,062500000E1
7,444562932E1;3,062500000E1
7,454562932E1;3,059765625E1
7,464562932E1;3,064843750E1
7,474562932E1;3,061718750E1
7,484562932E1;3,066796875E1
7,494562932E1;3,058203125E1
7,504562932E1;3,058203125E1
7,514562932E1;3,059765625E1
7,524562932E1;3,057421875E1
7,534562932E1;3,059765625E1
7,544562932E1;3,061718750E1
7,554562932E1;3,062500000E1
7,564562932E1;3,061718750E1
7,574562932E1;3,061718750E1
7,584562932E1;3,062500000E1
7,594562932E1;3,056250000E1
7,604562932E1;3,060546875E1
7,614562932E1;3,058984375E1
7,624562932E1;3,059765625E1
7,634562932E1;3,060546875E1
7,644562932E1;3,057421875E1
7,654562932E1;3,060546875E1
7,664562932E1;3,062500000E1
7,674562932E1;3,058203125E1
7,684562932E1;3,055078125E1
7,694562932E1;3,057812500E1
7,704562932E1;3,060546875E1
7,714562932E1;3,058984375E1
7,724562932E1;3,055859375E1
7,734562932E1;3,058203125E1
7,744562932E1;3,055859375E1
7,754562932E1;3,060546875E1
7,764562932E1;3,057421875E1
7,774562932E1;3,058984375E1
7,784562932E1;3,058984375E1
7,794562932E1;3,056640625E1
7,804562932E1;3,059765625E1
7,814562932E1;3,055468750E1
7,824562932E1;3,059765625E1
7,834562932E1;3,058203125E1
7,844562932E1;3,060546875E1
7,854562932E1;3,058203125E1
7,864562932E1;3,056640625E1
7,874562932E1;3,057421875E1
7,884562932E1;3,058203125E1
7,894562932E1;3,057421875E1
7,904562932E1;3,052343750E1
7,914562932E1;3,055859375E1
7,924562932E1;3,053906250E1
7,934562932E1;3,056250000E1
7,944562932E1;3,053906250E1
7,954562932E1;3,053125000E1
7,964562932E1;3,060156250E1
7,974562932E1;3,057421875E1
7,984562932E1;3,055859375E1
7,994562932E1;3,055859375E1
8,004562932E1;3,055859375E1
8,014562932E1;3,053515625E1
8,024562932E1;3,055078125E1
8,034562932E1;3,058984375E1
8,044562932E1;3,058984375E1
8,054562932E1;3,053515625E1
8,064562932E1;3,055468750E1
8,074562932E1;3,058203125E1
8,084562932E1;3,055859375E1
8,094562932E1;3,053515625E1
8,104562932E1;3,053906250E1
8,114562932E1;3,050390625E1
8,124562932E1;3,055859375E1
8,134562932E1;3,055078125E1
8,144562932E1;3,052734375E1
8,154562932E1;3,056250000E1
8,164562932E1;3,053125000E1
8,174562932E1;3,050000000E1
8,184562932E1;3,053906250E1
8,194562932E1;3,056250000E1
8,204562932E1;3,060546875E1
8,214562932E1;3,051171875E1
8,224562932E1;3,053906250E1
8,234562932E1;3,052734375E1
8,244562932E1;3,055468750E1
8,254562932E1;3,052734375E1
8,264562932E1;3,051562500E1
8,274562932E1;3,055859375E1
8,284562932E1;3,058984375E1
8,294562932E1;3,053125000E1
8,304562932E1;3,055078125E1
8,314562932E1;3,051562500E1
8,324562932E1;3,055859375E1
8,334562932E1;3,051562500E1
8,344562932E1;3,046484375E1
8,354562932E1;3,053515625E1
8,364562932E1;3,056640625E1
8,374562932E1;3,054687500E1
8,384562932E1;3,055859375E1
8,394562932E1;3,053125000E1
8,404562932E1;3,053125000E1
8,414562932E1;3,051562500E1
8,424562932E1;3,052734375E1
8,434562932E1;3,050781250E1
8,444562932E1;3,052734375E1
8,454562932E1;3,053906250E1
8,464562932E1;3,050000000E1
8,474562932E1;3,049218750E1
8,484562932E1;3,053906250E1
8,494562932E1;3,055078125E1
8,504562932E1;3,053125000E1
8,514562932E1;3,053906250E1
8,524562932E1;3,052343750E1
8,534562932E1;3,048437500E1
8,544562932E1;3,052343750E1
8,554562932E1;3,053906250E1
8,564562932E1;3,053515625E1
8,574562932E1;3,051562500E1
8,584562932E1;3,050390625E1
8,594562932E1;3,050000000E1
8,604562932E1;3,052343750E1
8,614562932E1;3,057812500E1
8,624562932E1;3,052343750E1
8,634562932E1;3,055859375E1
8,644562932E1;3,053515625E1
8,654562932E1;3,055859375E1
8,664562932E1;3,058203125E1
8,674562932E1;3,053515625E1
8,684562932E1;3,053125000E1
8,694562932E1;3,052343750E1
8,704562932E1;3,047265625E1
8,714562932E1;3,048437500E1
