"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2,173110625E2;-5,127754688E0;1,011435747E0;2,246251106E0
2,174110625E2;3,823204041E-1;1,003405571E0;-1,234552503E0
2,175110625E2;1,062435150E0;-8,900928497E-1;-1,260203958E0
2,176110625E2;4,189085960E0;-3,245067596E-2;1,596252322E-1
2,177110625E2;5,722154140E0;-1,184269905E0;-2,779304385E-1
2,178110625E2;-6,989555359E-1;-6,577343941E-1;1,269547343E0
2,179110625E2;8,391709328E-1;-1,758532047E0;3,654038906E-2
2,180110625E2;6,641054153E-1;-3,359429836E0;8,177115917E-1
2,181110625E2;-7,024539471E0;6,666429043E-1;1,758142948E0
2,182110625E2;-2,688328266E0;2,795181274E0;-5,866856575E-1
2,183110625E2;-3,493270874E-1;9,150056839E-1;-9,040773511E-1
2,184110625E2;3,701438904E0;-3,744597435E0;-6,387870312E-1
2,185110625E2;2,851435661E0;5,472536087E-1;-2,042229414E0
2,186110625E2;3,466962814E0;-8,268556595E-1;8,107811213E-1
2,187110625E2;3,247063160E0;-2,052422047E0;2,190074921E-1
2,188110625E2;-2,904642105E0;-2,944135666E-2;-1,138831496E0
2,189110625E2;-1,592521667E0;-1,567671299E0;5,212736130E-1
2,190110625E2;-4,421287060E0;9,104993343E-1;2,742820263E0
2,191110625E2;1,919641972E0;1,198180199E0;1,255819082E0
2,192110625E2;-5,560112000E-2;2,471817970E0;2,384020686E-1
2,193110625E2;2,333947897E0;-4,428186417E-1;-5,508732796E-1
2,194110625E2;3,013188839E0;-1,895173073E0;-6,770142317E-1
2,195110625E2;-8,149204254E-1;1,562595367E-2;-6,029489040E-1
2,196110625E2;3,159264088E0;5,406169891E-1;5,623589754E-1
2,197110625E2;-2,413210869E-1;-2,283148766E-1;1,584768414E0
2,198110625E2;-3,833911896E0;-1,332430840E-1;1,733720422E0
2,199110625E2;-2,674844265E0;2,554084301E0;8,734312057E-1
2,200110625E2;-2,656674385E-1;1,102058411E0;-1,949363947E0
2,201110625E2;3,309519768E0;-1,233137131E0;-6,611300707E-1
2,202110625E2;4,770115852E0;9,667272568E-1;4,729607999E-1
2,203110625E2;3,685595512E0;-1,623881340E0;-1,754477978E0
2,204110625E2;4,815449715E-1;-2,500364304E0;-1,391963601E0
2,205110625E2;5,759744644E-1;1,810934544E0;-3,957623243E-1
2,206110625E2;-1,198067188E0;-1,211378574E0;-1,187017918E0
2,207110625E2;-5,759793758E0;3,183302879E-1;6,149232388E-1
2,208110625E2;-3,785233021E0;2,024602175E0;-4,655435085E-1
2,209110625E2;1,673243999E0;-8,660244942E-1;-1,217077255E0
2,210110625E2;5,323576927E0;-1,772378922E0;2,108356357E-2
2,211110625E2;3,301278591E0;-2,972927094E-1;-9,907205105E-1
2,212110625E2;-6,586694717E-2;-2,682876587E-1;-1,099608064E0
2,213110625E2;3,390367508E0;-1,994712353E0;1,109460592E-1
2,214110625E2;-1,437751293E0;-1,198674679E0;1,172045827E0
2,215110625E2;-5,623071671E0;1,088910818E0;3,811253071E0
2,216110625E2;-6,121026039E0;3,216768742E0;3,040477037E-1
2,217110625E2;-1,578397751E-1;1,247948170E0;-3,469492197E-1
2,218110625E2;3,662303448E0;-2,965200424E0;-1,502291799E0
2,219110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,220110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,221110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,222110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,223110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,224110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,225110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,226110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,227110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,228110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,229110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,230110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,231110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,232110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,233110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,234110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,235110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,236110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,237110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,238110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,239110625E2;4,313813686E0;4,977226257E-1;-1,261778951E0
2,240110625E2;-9,885063171E-1;-1,401624680E0;-1,047272682E0
2,241110625E2;-9,885063171E-1;-1,401624680E0;-1,047272682E0
2,242110625E2;-9,885063171E-1;-1,401624680E0;-1,047272682E0
2,243110625E2;-9,885063171E-1;-1,401624680E0;-1,047272682E0
2,244110625E2;2,602419853E-1;-6,041669846E-2;-1,749006510E-1
2,245110625E2;2,602419853E-1;-6,041669846E-2;-1,749006510E-1
2,246110625E2;-4,778067112E0;1,985688210E-1;3,881227970E-1
2,247110625E2;-4,704163551E0;3,653567791E0;3,306579590E-2
2,248110625E2;4,840660095E-1;2,193484306E-1;-8,982930183E-1
2,249110625E2;3,629405022E0;-2,524815559E0;-7,648892403E-1
2,250110625E2;3,653156042E0;-1,039077759E0;-1,631955385E0
2,251110625E2;1,891839504E0;-8,835029602E-2;-8,773977757E-1
2,252110625E2;-1,239079475E0;-1,001077652E0;-2,492277622E-1
2,253110625E2;9,148111343E-1;-2,652508736E0;-1,690582275E0
2,254110625E2;-1,259408474E0;-1,933809280E0;1,089492083E0
2,255110625E2;-5,638670921E0;7,379655838E-1;1,948336244E0
2,256110625E2;-2,169562817E0;2,508474350E0;-4,273285866E-1
2,257110625E2;5,167932510E-1;-1,305903435E0;-1,003153920E-1
2,258110625E2;4,769068241E0;-1,152584076E0;-5,705169439E-1
2,259110625E2;3,113302231E0;-5,166053772E-1;-1,699194431E0
2,260110625E2;1,585992336E0;-1,239815712E0;1,083098412E0
2,261110625E2;1,250500202E0;-1,174021244E0;-7,404349446E-1
2,262110625E2;-1,507559776E0;-8,512029648E-1;1,637239933E0
2,263110625E2;-2,029007912E0;-9,466071129E-1;1,872983694E0
2,264110625E2;-6,349874496E0;3,459626675E0;9,671084881E-1
2,265110625E2;6,623682976E-1;1,849507332E0;-2,123914242E0
2,266110625E2;3,003127575E0;-3,017337799E0;-2,391369641E-2
2,267110625E2;4,105706215E0;1,289192677E0;1,026579261E0
2,268110625E2;2,728498936E0;7,500133514E-1;7,486164570E-2
2,269110625E2;7,898139954E-2;-2,960439205E0;-1,497243643E-1
2,270110625E2;3,051028252E-1;-1,182805538E0;-1,080718398E0
2,271110625E2;-2,386919498E0;-1,832335949E0;5,091276169E-1
2,272110625E2;-5,508168221E0;1,613165855E0;2,291892290E0
2,273110625E2;-5,108035564E0;3,108499050E0;7,135194540E-1
2,274110625E2;2,158250809E-1;-2,321000099E-1;-6,695856452E-1
2,275110625E2;3,997251034E0;-2,464410782E0;-5,097454786E-1
2,276110625E2;3,033104420E0;-3,473777771E-1;2,527330220E-1
2,277110625E2;2,011857986E0;-2,867803574E-1;-2,803134918E-1
2,278110625E2;9,702239037E-1;-1,075554848E0;-3,332390785E-1
2,279110625E2;-2,432131767E-1;-1,825570583E0;1,604225636E0
2,280110625E2;-3,985350609E0;-2,921133041E-1;1,403843164E0
2,281110625E2;-5,334362030E0;1,817303181E0;6,426095963E-1
2,282110625E2;1,838816166E0;-2,516276836E0;-2,326453209E0
2,283110625E2;-5,287866592E-1;2,607576370E0;-1,440716386E-1
2,284110625E2;2,758261919E0;8,792667389E-1;-4,537726879E0
2,285110625E2;3,966190338E0;-2,125221252E0;-1,086354613E0
2,286110625E2;-9,109053612E-1;6,354103088E-1;2,250305176E0
2,287110625E2;1,445225239E0;-1,778466702E0;5,179818869E-1
2,288110625E2;-7,081580162E-1;-1,480369091E0;5,655272007E-1
2,289110625E2;-4,606318951E0;2,832824230E0;2,116625547E0
2,290110625E2;-6,385260105E0;2,205119848E0;8,558301926E-1
2,291110625E2;1,530210972E0;-1,462779999E0;-9,262222052E-1
2,292110625E2;4,533407211E0;-3,000288010E-1;1,396922469E-1
2,293110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,294110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,295110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,296110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,297110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,298110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,299110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,300110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,301110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,302110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,303110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,304110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,305110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,306110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,307110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,308110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,309110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,310110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,311110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,312110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,313110625E2;5,250124931E0;-3,453101158E0;-2,947926998E0
2,314110625E2;-2,147033691E0;1,778266191E0;3,852896690E-1
2,315110625E2;-2,147033691E0;1,778266191E0;3,852896690E-1
2,316110625E2;-2,147033691E0;1,778266191E0;3,852896690E-1
2,317110625E2;4,367806911E0;-1,527070999E0;-1,351059437E0
2,318110625E2;4,367806911E0;-1,527070999E0;-1,351059437E0
2,319110625E2;2,775836468E0;-2,501205444E0;1,684781313E-1
2,320110625E2;-1,263444424E0;-1,487346649E0;-2,800033092E-1
2,321110625E2;-6,120890617E0;1,171115160E0;2,329403877E0
2,322110625E2;-4,936271667E0;1,400382757E0;1,390197515E0
2,323110625E2;5,888290405E-1;6,279211044E-1;-9,138151407E-1
2,324110625E2;3,326635361E0;-2,849772453E0;-6,835754514E-1
2,325110625E2;3,525285006E0;-5,979728699E-2;-1,009445667E0
2,326110625E2;1,709347248E0;-4,501533508E-1;3,079022169E-1
2,327110625E2;-3,663530350E-1;-6,340150833E-1;5,048422813E-1
2,328110625E2;-5,875072479E-1;-1,872354984E0;3,520827293E-1
2,329110625E2;-2,118309975E0;-7,999091148E-1;2,063100815E0
2,330110625E2;-5,708413124E0;2,032585382E0;9,359869957E-1
2,331110625E2;-8,652825356E-1;1,160086155E0;-6,631440520E-1
2,332110625E2;1,279891968E0;-5,761785507E-1;-6,720541716E-1
2,333110625E2;4,426064014E0;-1,825839996E0;2,151681334E-1
2,334110625E2;2,563532352E0;7,334384918E-1;6,355758309E-1
2,335110625E2;-1,556218147E0;-5,612564087E-1;-4,492372274E-1
2,336110625E2;2,076007366E0;-3,650704384E0;-1,435927153E0
2,337110625E2;-2,146498680E0;-2,563691139E0;1,042562366E0
2,338110625E2;-6,607935429E0;-1,265072823E-1;8,834049702E-1
2,339110625E2;-2,885337353E0;2,845594883E0;-1,632817626E0
2,340110625E2;6,207246780E-1;-9,371652603E-1;-2,175790787E0
2,341110625E2;5,010456085E0;-2,681083679E-1;-1,392537594E0
2,342110625E2;3,762161732E0;5,734539032E-1;-3,693866730E-2
2,343110625E2;-1,390853167E0;-1,085080147E0;-5,504249930E-1
2,344110625E2;1,273424149E0;-1,528891087E0;7,133033872E-1
2,345110625E2;-5,153026581E-1;-2,424193382E0;-1,171288490E-1
2,346110625E2;-5,085792542E0;1,259263515E0;3,776751280E0
2,347110625E2;-6,272018433E0;4,353874683E0;1,877924085E0
2,348110625E2;1,503405571E0;-2,827115059E-1;-1,142307043E0
2,349110625E2;2,674592495E0;-2,103149414E0;4,117368758E-1
2,350110625E2;3,404431581E0;-5,067472458E-1;-1,256738901E-1
2,351110625E2;2,248567104E0;-7,922248840E-1;-2,427861214E0
2,352110625E2;-4,349708557E-3;-1,407614231E0;-9,355953336E-1
2,353110625E2;-1,721012592E0;-3,673419952E-1;2,532762289E-1
2,354110625E2;-1,560286999E0;-1,904651165E0;1,345226765E0
2,355110625E2;-5,446270943E0;1,524565458E0;2,539303303E0
2,356110625E2;-4,013391495E0;9,997820854E-1;5,527670383E-1
2,357110625E2;1,812274933E0;-4,044383049E0;-7,668174505E-1
2,358110625E2;4,894289970E0;-1,000411987E0;-5,665677190E-1
2,359110625E2;4,956855774E-1;-8,261098862E-1;2,129850388E0
2,360110625E2;-8,993210793E-1;-2,156088829E0;-1,175772667E0
2,361110625E2;1,195677757E0;-7,413492203E-1;-9,027934074E-2
2,362110625E2;8,996343613E-1;4,027748108E-2;1,721993208E0
2,363110625E2;-6,442087650E0;1,065777302E0;2,046011448E0
2,364110625E2;-4,879302502E0;3,497204304E0;-2,144562006E-1
2,365110625E2;6,048197746E-1;-2,349710464E-1;-4,624350667E-1
2,366110625E2;4,780447483E0;-1,963212967E0;-8,235651255E-1
2,367110625E2;1,672826052E0;-2,231559753E-1;-3,912724972E0
2,368110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,369110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,370110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,371110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,372110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,373110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,374110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,375110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,376110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,377110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,378110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,379110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,380110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,381110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,382110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,383110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,384110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,385110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,386110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,387110625E2;5,880713463E-1;-1,315961838E0;5,651008487E-1
2,388110625E2;-5,031182289E0;2,116381407E0;-1,215002418E0
2,389110625E2;-5,031182289E0;2,116381407E0;-1,215002418E0
2,390110625E2;-5,031182289E0;2,116381407E0;-1,215002418E0
2,391110625E2;5,146447659E0;-1,802852631E0;-2,308632851E0
2,392110625E2;2,071706295E0;-2,063951492E-1;-1,870611906E-1
2,393110625E2;3,511528969E-1;-1,835144043E0;3,550869823E-1
2,393110625E2;3,511528969E-1;-1,835144043E0;3,550869823E-1
2,395110625E2;-1,776337624E0;-1,966454029E0;2,440910816E0
2,396110625E2;-4,746283531E0;1,018726587E0;1,794734359E0
2,397110625E2;-1,703603745E0;1,888038158E0;-3,141560555E-1
2,398110625E2;8,095793724E-1;1,336526871E-1;-3,812072277E-1
2,399110625E2;3,594443798E0;-1,864505768E0;-2,074714303E-1
2,400110625E2;2,196559668E0;3,563251495E-1;1,335834265E-1
2,401110625E2;1,493781567E0;-1,098493576E0;9,026521444E-1
2,402110625E2;1,624509335E0;-2,518882275E0;-3,711625934E-1
2,403110625E2;-1,590095520E0;-1,163731098E0;7,066557407E-1
2,404110625E2;-3,544555664E0;1,664683819E0;3,606197119E0
2,405110625E2;-5,684692383E0;3,780137062E0;-1,473233700E-1
2,406110625E2;3,440365791E-1;5,530672073E-1;-9,615867138E-1
2,407110625E2;2,951893330E0;-2,669945717E0;-1,191496372E0
2,408110625E2;4,072061062E0;1,607141495E-1;-1,345772982E0
2,409110625E2;3,253108501E0;2,013463974E-1;-4,838297963E-1
2,410110625E2;-6,898260117E-1;-2,033394337E0;1,838344038E-1
2,411110625E2;-2,604913712E-2;-1,913447857E0;-4,585177898E-1
2,412110625E2;-1,463156223E0;-2,416167259E0;1,546029091E0
2,413110625E2;-4,990808964E0;1,842664242E0;2,099481106E0
2,414110625E2;-3,085207939E0;2,824892998E0;3,931832314E-2
2,415110625E2;1,480671406E0;-1,908108234E0;-8,761811256E-1
2,416110625E2;4,609162807E0;-8,890590668E-1;3,103110194E-1
2,417110625E2;4,468145847E0;-1,343857765E0;-1,192331314E0
2,418110625E2;1,147171974E0;-1,169395447E0;-1,604506373E0
2,419110625E2;3,088758945E0;-2,701879978E0;4,183381796E-2
2,420110625E2;-1,573641300E0;-1,251552582E0;1,207882524E0
2,421110625E2;-3,575739861E0;-8,156919479E-2;2,663097858E0
2,422110625E2;-4,872541428E0;2,139343023E0;1,639217734E0
2,423110625E2;-1,529528618E0;1,799181938E0;-4,521427155E-1
2,424110625E2;9,681692123E-1;-1,458276749E0;-6,996071339E-2
2,425110625E2;5,477716446E0;1,166238785E-1;1,015522480E-1
2,426110625E2;3,498715878E0;6,342973709E-1;-1,665568352E-1
2,427110625E2;-1,604310513E0;-1,776838779E0;8,079160452E-1
2,428110625E2;1,139783859E0;-1,116561413E0;-2,069544792E-2
2,429110625E2;-4,520215988E-1;-2,269980431E0;6,538826227E-1
2,430110625E2;-7,757843971E0;1,880617619E0;1,746042132E0
2,431110625E2;-3,485715866E0;3,055571318E0;-2,340227365E-1
2,432110625E2;9,980196953E-1;-5,882544518E-1;-8,396334052E-1
2,433110625E2;4,737321854E0;-2,257141113E0;-5,664532185E-1
2,434110625E2;1,797296762E0;4,017057419E-1;-1,294335246E0
2,435110625E2;1,788787365E0;-2,475843430E-1;-1,936095357E-1
2,436110625E2;1,241386890E0;-2,727849960E0;-5,481657386E-1
2,437110625E2;-5,678911209E-1;-2,353682995E0;4,540824890E-1
2,438110625E2;-1,836510181E0;-3,747508049E0;7,724157572E-1
2,439110625E2;-3,860965729E0;1,026169300E0;1,389902711E0
2,440110625E2;-1,265331268E0;1,732503891E0;-1,357963085E0
2,441110625E2;1,055376530E0;-8,200931549E-1;-1,551761866E0
2,442110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,443110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,444110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,445110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,446110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,447110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,448110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,449110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,450110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,451110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,452110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,453110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,454110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,455110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,456110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,457110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,458110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,459110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,460110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,461110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,462110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,463110625E2;5,090631485E0;-5,456075668E-1;3,283684850E-1
2,464110625E2;-5,248333931E0;-5,831608772E-1;1,957356334E0
2,465110625E2;-5,248333931E0;-5,831608772E-1;1,957356334E0
2,466110625E2;-5,248333931E0;-5,831608772E-1;1,957356334E0
2,467110625E2;3,365190029E0;-2,117368698E0;8,075958490E-1
2,468110625E2;3,715989351E0;6,012887955E-1;-5,549688339E-1
2,469110625E2;2,797929287E0;5,668363571E-1;1,202035666E0
2,470110625E2;-1,347601414E0;-1,777247429E0;-6,589520574E-1
2,471110625E2;-1,214351654E-1;-1,306047440E0;-4,173960686E-1
2,472110625E2;-3,035974503E-2;-1,799300194E0;7,640438080E-1
2,473110625E2;-3,532611370E0;1,007377386E0;2,235772133E0
2,474110625E2;-4,518691540E0;3,221165180E0;7,935496569E-1
2,475110625E2;-2,421793938E-1;8,549265862E-1;1,645250320E-1
2,476110625E2;2,608314514E0;-1,959516525E0;-4,067638218E-1
2,477110625E2;4,376419067E0;-1,172535896E0;8,349121213E-1
2,478110625E2;1,486518860E0;5,932302475E-1;-3,902827501E-1
2,479110625E2;-6,573200226E-2;-8,671817780E-1;-5,640689731E-1
2,480110625E2;-4,547882080E-2;-1,039091110E0;-1,247463226E-1
2,481110625E2;-1,399343014E0;-2,399425507E-1;1,288480759E-1
2,482110625E2;-1,135515690E0;-6,710486412E-1;-1,187595725E-1
2,483110625E2;1,566176414E-1;-6,879920959E-1;-5,363621712E-1
2,484110625E2;-3,894824982E-1;-5,013856888E-1;-5,079832673E-1
2,485110625E2;-4,688067436E-1;1,950535774E-1;-7,403345108E-1
2,486110625E2;-9,773712158E-1;1,675262451E-1;-7,370986938E-1
2,487110625E2;-5,591869354E-1;-4,808750153E-1;-1,358871937E0
2,488110625E2;3,149046898E-1;2,653489113E-1;-1,145331502E0
2,489110625E2;-4,632225037E-1;-5,005464554E-1;-1,829157829E0
2,490110625E2;-9,627442360E-1;-1,118330956E-1;-2,093299389E0
2,491110625E2;-8,565006256E-1;1,696743965E-1;-1,834997296E0
2,492110625E2;-5,565285683E-1;-7,612657547E-2;-2,193361521E0
2,493110625E2;8,108105659E-1;-6,278586388E-1;-2,582515001E0
2,494110625E2;2,544186115E0;-1,359940529E0;-3,388852835E0
2,495110625E2;3,931491852E0;-3,086187840E0;-3,668047428E0
2,496110625E2;-4,765983582E0;-1,426653385E0;-1,861923814E0
2,497110625E2;1,098715782E0;-8,461880684E-1;-7,193093300E0
2,498110625E2;3,528194427E0;-6,306147575E-1;-4,029972553E0
2,499110625E2;4,056822777E0;3,717613220E-2;-2,716595173E0
2,500110625E2;6,104940414E0;-1,266573906E0;-2,792547226E0
2,501110625E2;1,086018085E0;-3,067182541E0;-4,200675011E0
2,502110625E2;8,044600487E-1;-2,932122707E0;-8,193620443E-1
2,503110625E2;-1,080273628E0;-2,585492134E0;-3,072004795E0
2,504110625E2;-7,346668243E-1;-1,296475410E0;1,447798967E0
2,505110625E2;-5,572884560E0;3,477907181E-2;-3,709630370E-1
2,506110625E2;-7,775532722E0;2,560375452E0;-2,793233395E-1
2,507110625E2;1,297394276E0;-3,116821766E0;-3,233475685E-1
2,508110625E2;5,699478626E0;-1,670193672E0;-3,260339737E0
2,509110625E2;3,615601540E0;-3,512672424E0;-1,358406782E0
2,510110625E2;-1,814031601E-1;-2,482079029E0;-1,109068036E0
2,511110625E2;5,051717758E-1;9,232859612E-1;-1,527020693E0
2,512110625E2;-1,620465755E0;-6,413936615E-2;1,239867210E-1
2,513110625E2;-2,526079178E0;-2,279551029E0;6,066439152E-1
2,514110625E2;-6,649275303E0;6,840939522E-1;2,684807301E0
2,515110625E2;-1,154942513E0;1,002856255E0;-1,632751942E0
2,516110625E2;2,204319477E0;-3,547897339E-1;-7,848316431E-1
2,517110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,518110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,519110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,520110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,521110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,522110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,523110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,524110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,525110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,526110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,527110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,528110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,529110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,530110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,531110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,532110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,533110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,534110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,535110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,536110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,537110625E2;3,595154285E0;-9,908266068E-1;7,820417881E-1
2,538110625E2;-2,453745842E0;2,112706184E0;2,600996017E0
2,539110625E2;-2,453745842E0;2,112706184E0;2,600996017E0
2,540110625E2;-2,453745842E0;2,112706184E0;2,600996017E0
2,541110625E2;5,284076214E0;1,654300690E-1;1,075496674E0
2,542110625E2;2,876097679E0;-1,695537567E-1;1,047045588E0
2,543110625E2;-6,305975914E-1;-1,060647488E0;1,219939113E0
2,544110625E2;1,976776600E0;-3,628626823E0;2,837502956E-1
2,545110625E2;-2,116170883E0;-2,799727917E0;1,949985623E0
2,546110625E2;-6,860519886E0;1,934065819E0;2,481442690E0
2,547110625E2;-2,428843975E0;1,068433762E0;8,681499958E-2
2,548110625E2;1,186849117E0;-2,210277557E0;-4,404117465E-1
2,549110625E2;5,502226353E0;-1,393537521E-1;1,321787953E0
2,550110625E2;2,973464489E0;1,985597610E-1;7,023476362E-1
2,551110625E2;-7,635316849E-1;-1,511915684E0;1,000524640E0
2,552110625E2;1,229538918E-1;-2,762550831E0;5,981254578E-2
2,553110625E2;-1,450125217E0;-1,965335369E0;2,603880882E0
2,554110625E2;-6,505016804E0;2,406029224E0;2,918430567E0
2,555110625E2;-3,579854965E-1;8,847045898E-1;-7,637108564E-1
2,556110625E2;1,543632507E0;-2,630491257E0;-5,307246447E-1
2,557110625E2;4,883044243E0;-7,738046646E-1;-1,454697490E0
2,558110625E2;2,972531319E0;-8,670778275E-1;-9,163010120E-2
2,559110625E2;-5,331163406E-1;-1,930952549E0;3,166848421E-1
2,560110625E2;-9,884023666E-1;-1,868443012E0;1,643853068E0
2,561110625E2;-4,273150444E0;-1,638988495E0;3,757824898E0
2,562110625E2;-5,881558418E0;3,238368511E0;-2,127454281E-1
2,563110625E2;1,414237022E-1;5,229425430E-2;-5,826299191E-1
2,564110625E2;5,051180840E0;-4,005764961E0;-4,488661289E-1
2,565110625E2;4,805212498E0;-4,500989914E-1;1,357333183E0
2,566110625E2;7,169890404E-1;-1,420615673E0;2,680897713E-3
2,567110625E2;3,914824963E0;-3,388404846E0;-3,739070892E-2
2,568110625E2;-2,290706158E0;-3,534680367E0;8,251087666E-1
2,569110625E2;-8,500052452E0;2,050500631E0;7,270200253E-1
2,570110625E2;-1,392317772E0;1,898489952E0;-3,954602480E-1
2,571110625E2;5,453658104E0;-1,562662125E0;-2,673071623E-2
2,572110625E2;3,943328381E0;-1,336747169E0;-3,919080496E-1
