"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1,412918452E1;3,668795347E0;-9,653244972E0;-5,047060966E0
1,422918452E1;6,957131863E0;-1,111825085E1;-5,053043365E0
1,432918452E1;2,624926329E0;-4,022335052E0;-3,009572744E0
1,442918452E1;3,163311481E0;-3,206382275E0;-5,757131100E0
1,452918452E1;2,259422779E0;-1,847259045E0;-6,905686378E0
1,462918452E1;4,902295589E0;-5,068596363E0;-4,820939541E0
1,472918452E1;3,857230186E0;-8,390432358E0;-4,346562386E0
1,482918452E1;3,878167391E0;-1,096630573E1;-5,462814331E0
1,492918452E1;4,264608383E0;-9,273982048E0;-5,970690727E0
1,502918452E1;4,131208420E0;-9,626325607E0;-4,179663181E0
1,512918452E1;4,418945312E0;-6,861418724E0;-5,401797295E0
1,522918452E1;4,426123619E0;-4,975276470E0;-5,807978630E0
1,532918452E1;8,111668825E-1;-2,858824968E0;-3,990629911E0
1,542918452E1;1,488933921E0;-2,883351147E-1;-4,073182583E0
1,552918452E1;3,905684710E0;-5,693123341E0;-7,038487911E0
1,562918452E1;4,368097782E0;-6,823731899E0;-4,222135544E0
1,572918452E1;5,245665550E0;-1,125105190E1;-5,634499073E0
1,582918452E1;4,861617565E0;-1,210349560E1;-6,004788399E0
1,592918452E1;2,827120066E0;-7,764709473E0;-2,704487801E0
1,602918452E1;6,145965099E0;-7,944170952E0;-6,138786316E0
1,612918452E1;5,125426292E0;-7,503293514E0;-5,176273346E0
1,622918452E1;1,974676847E0;-5,846263885E0;-5,589633465E0
1,632918452E1;3,768695593E-1;2,201396823E-1;-4,429114819E0
1,642918452E1;5,330012321E0;-3,273381472E0;-5,697310925E0
1,652918452E1;3,982853174E0;-8,079365730E0;-5,284548759E0
1,662918452E1;3,832105398E0;-1,043330479E1;-4,733003139E0
1,672918452E1;5,922235966E0;-1,257547951E1;-6,855436802E0
1,682918452E1;3,265604734E0;-9,064012527E0;-4,809573650E0
1,692918452E1;4,437489510E0;-1,092562866E1;-5,492724419E0
1,702918452E1;5,492125988E0;-8,852247238E0;-6,294918060E0
1,712918452E1;1,767099500E0;-1,852044702E0;-3,970889091E0
1,722918452E1;8,451449394E0;-6,438487530E0;-9,038289070E0
1,732918452E1;2,118844509E0;-1,862812400E0;-4,535595417E0
1,742918452E1;2,478366137E0;-3,058625460E0;-2,809173822E0
1,752918452E1;3,903291941E0;-4,815555573E0;-5,771488190E0
1,762918452E1;4,474578381E0;-8,881559372E0;-4,779065132E0
1,772918452E1;5,230710506E0;-8,666205406E0;-5,716453075E0
1,782918452E1;5,911468506E0;-1,370070457E1;-8,218747139E0
1,792918452E1;3,362514019E0;-1,106501007E1;-5,325226784E0
1,802918452E1;5,060820103E0;-6,686742783E0;-4,147359848E0
1,812918452E1;2,230708838E0;-6,410371780E0;-4,077369690E0
1,822918452E1;5,492724419E0;-4,704289436E0;-6,212964058E0
1,832918452E1;6,857231617E0;-5,370092392E0;-8,461020470E0
1,842918452E1;2,203789711E0;-5,221138954E0;-6,453442574E0
1,852918452E1;1,660020709E0;-2,621337175E0;-4,031308174E0
1,862918452E1;7,013363361E0;-5,587240696E0;-5,876173973E0
1,872918452E1;8,816953659E0;-1,350688553E1;-7,369893551E0
1,882918452E1;3,179463148E0;-1,136411285E1;-3,369094372E0
1,892918452E1;3,528217077E0;-7,421937466E0;-2,337189436E0
1,902918452E1;4,548755646E0;-1,070668507E1;-4,289134502E0
1,912918452E1;6,315855503E0;-1,027358437E1;-5,335994720E0
1,922918452E1;1,635494232E0;-4,314857483E0;-3,102892876E0
1,932918452E1;4,616353035E0;-4,142574310E0;-7,000202656E0
1,942918452E1;2,306082726E0;-2,680559635E0;-5,123033047E0
1,952918452E1;2,251047850E0;-7,447660565E-1;-3,552145243E0
1,962918452E1;4,271188259E0;-5,336592674E0;-6,009573936E0
1,972918452E1;4,707878590E0;-1,040279675E1;-5,502295494E0
1,982918452E1;4,674977303E0;-1,229970646E1;-4,892724037E0
1,992918452E1;3,838087559E0;-9,940981865E0;-4,354339123E0
2,002918452E1;3,401397467E0;-8,796614647E0;-3,540181160E0
2,012918452E1;4,899902344E0;-8,614759445E0;-5,111069202E0
2,022918452E1;4,427918434E0;-6,183651924E0;-4,057030678E0
2,032918452E1;4,778466702E0;-5,519045353E0;-7,237092018E0
2,042918452E1;3,537788391E0;-2,475374937E0;-5,871388435E0
2,052918452E1;2,937189817E0;-3,847060680E0;-4,923830986E0
2,062918452E1;3,837489367E0;-7,306483746E0;-6,322435856E0
2,072918452E1;3,865006685E0;-7,709076405E0;-4,008575916E0
2,082918452E1;4,036093712E0;-1,162253761E1;-4,700700283E0
2,092918452E1;5,458626747E0;-1,106620693E1;-6,161518097E0
2,102918452E1;2,315055847E0;-9,964311600E0;-4,273581028E0
2,112918452E1;3,575475216E0;-6,940980434E0;-2,979064226E0
2,122918452E1;4,968696117E0;-6,588637352E0;-5,911468506E0
2,132918452E1;4,881956577E0;-5,152943611E0;-7,202396393E0
2,142918452E1;2,283949137E0;-1,716252089E0;-3,886542082E0
2,152918452E1;4,352544308E0;-3,387040377E0;-5,868995667E0
2,162918452E1;4,675575256E0;-7,348956585E0;-6,427719593E0
2,172918452E1;4,189234257E0;-7,917252064E0;-3,542573929E0
2,182918452E1;4,643870354E0;-1,307318687E1;-5,577669621E0
2,192918452E1;3,663411379E0;-8,991030693E0;-4,896911621E0
2,202918452E1;2,802593470E0;-8,626724243E0;-3,479164124E0
2,212918452E1;4,975874901E0;-7,858627796E0;-5,218147755E0
2,222918452E1;5,439484119E0;-6,897909641E0;-5,441876888E0
2,232918452E1;4,071985722E0;-4,770689964E0;-7,002595425E0
2,242918452E1;3,448655605E0;-9,044869542E-1;-4,271188259E0
2,252918452E1;4,449453831E0;-3,262613773E0;-6,076572895E0
2,262918452E1;4,089334011E0;-1,060199928E1;-5,647659779E0
2,272918452E1;2,308475733E0;-5,027918816E0;-2,650649309E0
2,282918452E1;3,992424488E0;-9,531808853E0;-4,802993298E0
2,292918452E1;1,884347796E0;-1,177328587E1;-4,049852371E0
2,302918452E1;1,779063582E0;-7,697112083E0;-2,636292458E0
2,312918452E1;6,759724021E-1;-7,822735310E0;-3,064009428E0
2,322918452E1;2,280359983E0;-9,843474388E0;-3,996013880E0
2,332918452E1;7,148557901E-1;-7,609176159E0;-1,686939955E0
2,342918452E1;1,009771109E0;-8,944371223E0;-2,018345833E0
2,352918452E1;1,261017561E0;-9,744770050E0;-1,303490162E0
2,362918452E1;3,978067636E-1;-1,104407310E1;-1,272981644E0
2,372918452E1;7,704889178E-1;-1,026640511E1;-1,292124271E0
2,382918452E1;-1,463211060E0;-7,959724426E0;-7,615157962E-1
2,392918452E1;-3,361915946E-1;-9,744172096E0;-1,304686546E0
2,402918452E1;7,740781307E-1;-9,182456970E0;-2,477169752E0
2,412918452E1;1,533799291E0;-8,234899521E0;-2,699702263E0
2,422918452E1;3,326023519E-1;-9,683753014E0;-2,124228239E0
2,432918452E1;1,135992527E0;-1,121635628E1;-3,595216036E0
2,442918452E1;4,588237405E-1;-7,954340458E0;-2,190629244E0
2,452918452E1;1,006780148E0;-9,418149948E0;-2,701496840E0
2,462918452E1;-4,462614357E-1;-1,070070267E1;-1,838286042E0
2,472918452E1;-8,991031051E-1;-9,675378799E0;-1,890928149E0
2,482918452E1;-1,908276081E-1;-1,006540871E1;-1,978864312E0
2,492918452E1;-2,392822690E-2;-9,424730301E0;-2,207378864E0
2,502918452E1;-3,218346536E-1;-9,470791817E0;-2,727817774E0
2,512918452E1;-1,916650891E0;-1,048953629E1;-3,303291559E0
2,522918452E1;-2,048854351E0;-9,788438797E0;-2,457428932E0
2,532918452E1;-9,403793216E-1;-8,504690170E0;-3,113660574E0
2,542918452E1;-1,751546144E0;-8,581858635E0;-3,653840065E0
2,552918452E1;-3,262613773E0;-9,227322578E0;-3,647858143E0
2,562918452E1;-2,221735716E0;-9,312267303E0;-3,741178274E0
2,572918452E1;-1,995015860E0;-8,056035995E0;-3,272783279E0
2,582918452E1;9,062815905E-1;-9,081359863E0;-4,464408875E0
2,592918452E1;1,476371527E0;-8,454441071E0;-4,264608383E0
2,602918452E1;1,507478207E-1;-9,103493690E0;-3,759722471E0
2,612918452E1;-2,667997181E-1;-9,949954987E0;-5,224130154E0
2,622918452E1;9,834501147E-1;-8,926424980E0;-4,624728203E0
2,632918452E1;3,332005441E-1;-8,868398666E0;-4,951946259E0
2,642918452E1;2,470589429E-1;-8,307282448E0;-4,804787636E0
2,652918452E1;-8,733802438E-1;-8,029116631E0;-4,772484779E0
2,662918452E1;-4,965107143E-2;-7,758129120E0;-4,834698200E0
2,672918452E1;-4,695914388E-1;-8,818149567E0;-5,063810825E0
2,682918452E1;-8,255237937E-1;-8,679964066E0;-4,335196495E0
2,692918452E1;1,639083475E-1;-9,216554642E0;-4,597210407E0
2,702918452E1;8,434699476E-2;-8,878568649E0;-4,433900356E0
2,712918452E1;-7,238288224E-2;-8,785846710E0;-4,454239368E0
2,722918452E1;2,991028316E-2;-8,621339798E0;-4,168895245E0
2,732918452E1;-2,177468538E-1;-8,882756233E0;-3,766901016E0
2,742918452E1;2,267199457E-1;-9,495916367E0;-3,473181963E0
2,752918452E1;4,378865361E-1;-9,339784622E0;-3,552145243E0
2,762918452E1;6,364908218E-1;-9,501898766E0;-3,753740549E0
2,772918452E1;-5,682953820E-2;-9,185447693E0;-4,064807415E0
2,782918452E1;-1,633101404E-1;-8,949754715E0;-3,473780155E0
2,792918452E1;-8,374879137E-3;-9,013762474E0;-4,018147469E0
2,802918452E1;6,580262445E-3;-8,819346428E0;-3,955335855E0
2,812918452E1;6,221338734E-2;-9,016754150E0;-4,329214573E0
2,822918452E1;1,836491376E-1;-8,892925262E0;-4,369892120E0
2,832918452E1;-1,513460279E-1;-8,709874153E0;-4,269991875E0
2,842918452E1;1,286142170E-1;-8,756534576E0;-4,346562386E0
2,852918452E1;4,366901144E-2;-8,763712883E0;-4,341776848E0
2,862918452E1;-1,854437590E-2;-8,890532494E0;-4,174877167E0
2,872918452E1;-4,965107143E-2;-8,896514893E0;-4,243670940E0
2,882918452E1;1,351944804E-1;-8,822337151E0;-4,235296249E0
2,892918452E1;1,208375469E-1;-8,840283394E0;-4,218546391E0
2,902918452E1;2,566302419E-1;-8,885746956E0;-4,125226021E0
2,912918452E1;1,369891018E-1;-8,797810555E0;-3,952344894E0
2,922918452E1;1,776670814E-1;-8,900103569E0;-4,106681824E0
2,932918452E1;3,792623878E-1;-8,960522652E0;-4,316053867E0
2,942918452E1;2,985046208E-1;-8,842676163E0;-4,165306091E0
2,952918452E1;1,190429255E-1;-8,858229637E0;-4,198207378E0
2,962918452E1;6,819544733E-2;-8,799605370E0;-4,133601189E0
2,972918452E1;-2,273181453E-2;-9,016754150E0;-4,023531437E0
2,982918452E1;-9,272187948E-2;-8,863015175E0;-4,043870449E0
2,992918452E1;7,537391037E-2;-8,922835350E0;-4,046861172E0
3,002918452E1;-6,640082598E-2;-8,872586250E0;-4,071985722E0
3,012918452E1;4,468596280E-1;-8,646464348E0;-4,232903481E0
3,022918452E1;5,898307562E-1;-8,832506180E0;-4,584648132E0
3,032918452E1;3,224328458E-1;-8,733802795E0;-4,484747887E0
3,042918452E1;3,332005441E-1;-8,845068932E0;-4,314857483E0
3,052918452E1;5,168496966E-1;-8,801400185E0;-4,380660057E0
3,062918452E1;4,348955154E-1;-8,677571297E0;-4,647459984E0
3,072918452E1;5,353940725E-1;-8,731410027E0;-4,792823792E0
3,082918452E1;3,230310678E-1;-8,828917503E0;-5,117051125E0
3,092918452E1;1,161117196E0;-8,541778564E0;-5,097310543E0
3,102918452E1;1,944168359E-1;-8,682356834E0;-5,249254704E0
3,112918452E1;6,592226624E-1;-8,115856171E0;-5,489135265E0
3,122918452E1;5,982056633E-2;-7,782655716E0;-5,380859852E0
3,132918452E1;4,450650215E-1;-8,291728973E0;-3,937987804E0
3,142918452E1;-2,291127741E-1;-8,478966713E0;-5,000401020E0
3,152918452E1;1,489532113E0;-8,094919205E0;-5,361717224E0
3,162918452E1;1,580459356E0;-8,998209953E0;-4,953142643E0
3,172918452E1;1,226321578E0;-8,049455643E0;-3,748356581E0
3,182918452E1;3,183650494E0;-7,819744587E0;-4,730610371E0
3,192918452E1;1,414158225E0;-9,531808853E0;-3,652045488E0
3,202918452E1;2,442473650E0;-9,597013474E0;-5,511867046E0
3,212918452E1;4,561916351E0;-7,336394310E0;-4,146761417E0
3,222918452E1;6,104688644E0;-5,559723377E0;-5,556732178E0
3,232918452E1;5,870192051E0;-5,797809124E0;-6,385247231E0
3,242918452E1;5,964708805E0;-5,612365723E0;-5,651248932E0
3,252918452E1;5,963512421E0;-5,067998409E0;-5,549553871E0
3,262918452E1;5,827719688E0;-5,524429321E0;-6,567101955E0
3,272918452E1;3,897309780E0;-5,248656273E0;-6,148955822E0
3,282918452E1;5,438885689E0;-6,661019802E0;-7,427321434E0
3,292918452E1;3,796811342E0;-5,064409256E0;-5,895316601E0
3,302918452E1;3,521636724E0;-4,768895626E0;-6,776473522E0
3,312918452E1;3,881756544E0;-4,540979385E0;-6,746563435E0
3,322918452E1;5,937191010E0;-4,052245140E0;-6,163911343E0
3,332918452E1;5,793622017E0;-4,398007870E0;-5,806184292E0
3,342918452E1;7,369893551E0;-7,881359577E0;-5,219942570E0
3,352918452E1;7,220342159E0;-1,062353420E1;-6,269793510E0
3,362918452E1;2,635095835E0;-6,092724800E0;-4,192225456E0
3,372918452E1;2,771486759E0;-9,611968994E0;-3,930809498E0
3,382918452E1;4,756333351E0;-9,785448074E0;-4,128815651E0
3,392918452E1;6,382256031E0;-8,297710419E0;-4,398007870E0
3,402918452E1;4,745565414E0;-7,594220638E0;-4,713860512E0
3,412918452E1;4,442873478E0;-5,340181828E0;-3,798007727E0
3,422918452E1;4,423132420E0;-6,083153248E0;-5,721239090E0
3,432918452E1;3,183052301E0;-3,518047571E0;-5,152345181E0
3,442918452E1;3,270390272E0;-4,118047714E0;-5,764309883E0
3,452918452E1;5,341378212E0;-5,196014404E0;-4,865804672E0
3,462918452E1;6,209972858E0;-8,178069115E0;-5,438287735E0
3,472918452E1;5,356333256E0;-1,032622623E1;-5,078167915E0
3,482918452E1;4,834099770E0;-1,049013424E1;-5,243870735E0
3,492918452E1;6,001797199E0;-9,153144836E0;-3,941577196E0
3,502918452E1;7,866404533E0;-9,153144836E0;-6,877570629E0
3,512918452E1;4,475774765E0;-6,086742401E0;-3,990629911E0
3,522918452E1;4,654638290E0;-5,297111034E0;-5,657230854E0
3,532918452E1;1,901695848E0;-7,483552694E-1;-4,652245522E0
3,542918452E1;3,224926710E0;-2,488535643E0;-4,253840446E0
3,552918452E1;5,872584820E0;-7,982456207E0;-4,658227444E0
3,562918452E1;6,393621922E0;-1,210768223E1;-4,987240791E0
3,572918452E1;3,726821184E0;-9,378668785E0;-4,120440483E0
3,582918452E1;3,436691523E0;-8,446065903E0;-4,106083870E0
3,592918452E1;7,113263607E0;-1,006899738E1;-5,553143024E0
3,602918452E1;4,563711166E0;-6,934998035E0;-4,418346882E0
3,612918452E1;2,849851847E0;-2,998805046E0;-5,450251579E0
3,622918452E1;1,250848055E0;-1,532004714E0;-2,785843849E0
3,632918452E1;5,143372059E0;-2,709273338E0;-4,443471432E0
3,642918452E1;6,582056999E0;-9,793823242E0;-4,031906128E0
3,652918452E1;6,012565136E0;-9,620942116E0;-4,352544308E0
3,662918452E1;5,200799942E0;-1,068215847E1;-5,203791142E0
3,672918452E1;3,598206997E0;-8,650651932E0;-4,376472473E0
3,682918452E1;7,545167923E0;-8,888737679E0;-7,311269760E0
3,692918452E1;5,860022545E0;-7,617550850E0;-6,461219311E0
3,702918452E1;3,410968781E0;-4,559523582E0;-4,667798996E0
3,712918452E1;2,533999205E0;-3,593421459E0;-4,075575352E0
3,722918452E1;4,077968121E0;-3,558127165E0;-4,724030018E0
3,732918452E1;5,478367329E0;-5,106881618E0;-4,555934429E0
3,742918452E1;5,388038158E0;-1,025563812E1;-4,638486862E0
3,752918452E1;4,956732273E0;-1,010608673E1;-5,332405090E0
3,762918452E1;4,342973232E0;-9,355937004E0;-4,319643021E0
3,772918452E1;4,626522541E0;-8,837292671E0;-3,171686411E0
3,782918452E1;4,542175770E0;-8,231309891E0;-4,556532383E0
3,792918452E1;5,569892883E0;-6,477969170E0;-4,497908592E0
3,802918452E1;2,073380709E0;-3,274577856E0;-3,092125177E0
3,812918452E1;2,331805706E0;-1,630708575E0;-4,014558315E0
3,822918452E1;5,468796253E0;-6,324828625E0;-5,368297577E0
3,832918452E1;5,121836662E0;-5,961717606E0;-3,509672642E0
3,842918452E1;5,816951752E0;-1,253898907E1;-5,326423168E0
3,852918452E1;4,297509670E0;-8,673383713E0;-3,808775425E0
3,862918452E1;2,969492912E0;-7,512865067E0;-2,850450039E0
3,872918452E1;4,998606682E0;-8,201997757E0;-5,231906891E0
3,882918452E1;6,241079807E0;-8,154141426E0;-4,167698860E0
3,892918452E1;4,447659016E0;-5,402395248E0;-5,264808178E0
3,902918452E1;4,213162422E0;-4,817350388E0;-4,945964336E0
3,912918452E1;4,147359848E0;-2,087139606E0;-5,161318302E0
3,922918452E1;4,335794449E0;-4,933402061E0;-4,500899315E0
3,932918452E1;4,716851711E0;-8,300103188E0;-4,622334957E0
3,942918452E1;5,466403484E0;-1,084666538E1;-4,374678135E0
3,952918452E1;5,317450047E0;-9,605388641E0;-4,731806755E0
3,962918452E1;4,885545731E0;-1,025264645E1;-5,709873199E0
3,972918452E1;6,126224041E0;-7,655836105E0;-3,869792461E0
3,982918452E1;4,577469826E0;-6,977470875E0;-3,737588882E0
3,992918452E1;5,682355404E0;-5,605186939E0;-5,328815937E0
4,002918452E1;4,387240410E0;-4,889732838E0;-5,209175110E0
4,012918452E1;3,568894863E0;-2,265404940E0;-4,660022259E0
4,022918452E1;5,712863922E0;-2,909074068E0;-5,506483078E0
4,032918452E1;5,499304771E0;-8,860024452E0;-4,581058979E0
4,042918452E1;5,362913609E0;-8,805587769E0;-3,812962770E0
