"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
1,955354166E1;5,235272621E1;4,890130688E0;1,112148438E0;1,049999952E0;8,332032462E1;4,175019592E0;6,001116891E0
2,055353868E1;5,235272553E1;4,890148345E0;7,866479512E-1;1,049999952E0;8,542969966E1;4,175019511E0;6,001116899E0
2,155353546E1;5,235272712E1;4,890164842E0;5,667382823E-1;1,039999962E0;7,523438669E1;4,175019433E0;6,001116906E0
2,255353212E1;5,235272903E1;4,890181342E0;7,088891473E-1;9,599999785E-1;7,207032311E1;4,175019353E0;6,001116913E0
2,355352902E1;5,235272837E1;4,890199105E0;8,937036023E-1;9,700000286E-1;8,121094864E1;4,190032028E0;6,001088783E0
2,455352557E1;5,235272675E1;4,890222178E0;1,032680653E0;9,700000286E-1;8,472657372E1;4,240897284E0;6,000992705E0
2,555352139E1;5,235272543E1;4,890240836E0;1,598110340E0;9,700000286E-1;8,789063626E1;4,193069148E0;6,001083097E0
2,655351913E1;5,235270198E1;4,890259838E0;1,149863911E0;8,547780697E-1;8,549987850E1;7,357778229E0;1,175297055E0
2,755351472E1;5,235270840E1;4,890275172E0;1,374949051E0;8,271551087E-1;8,123212561E1;7,477494333E0;1,165183530E0
2,855351019E1;5,235271308E1;4,890277259E0;1,520331856E0;7,472264245E-1;NaN;7,521223046E0;1,148228883E0
2,955350757E1;5,235272887E1;4,890319379E0;1,586379823E0;1,086945423E0;8,201045191E1;7,435251041E0;1,251957900E0
3,055350435E1;5,235273409E1;4,890341699E0;1,440701049E0;1,082123664E0;8,404592217E1;7,099099617E0;1,462711670E0
3,155350029E1;5,235273477E1;4,890355396E0;1,394439812E0;1,110856358E0;7,647882135E1;7,122712219E0;1,480760889E0
3,255349541E1;5,235272963E1;4,890381467E0;1,447824514E0;9,972234085E-1;7,714656656E1;6,925462676E0;1,572965995E0
3,355349088E1;5,235272125E1;4,890356934E0;1,375758571E0;6,986109879E-1;NaN;7,027184831E0;1,413628535E0
3,455348742E1;5,235273441E1;4,890406102E0;1,517408859E0;1,143475343E0;6,630463014E1;7,563788112E0;1,001177171E0
3,555348396E1;5,235273900E1;4,890411841E0;1,425635647E0;1,034763363E0;6,636962288E1;8,141510160E0;1,000824099E0
3,655347919E1;5,235273464E1;4,890430746E0;1,325014886E0;9,962790662E-1;7,824706529E1;8,449009036E0;9,992081482E-1
3,755347490E1;5,235273435E1;4,890444602E0;1,319220234E0;9,627613537E-1;7,199263490E1;9,197948896E0;1,045650799E0
3,855347157E1;5,235273914E1;4,890444863E0;1,704726047E0;7,734748666E-1;7,672557092E1;9,286221144E0;1,244408038E0
3,955346823E1;5,235273654E1;4,890459324E0;1,281162492E0;7,814891863E-1;7,976008213E1;1,039849293E1;1,237706321E0
4,055346262E1;5,235274083E1;4,890484729E0;1,446295659E0;8,950180982E-1;7,991716504E1;9,737537720E0;1,239080553E0
4,155345881E1;5,235273285E1;4,890508703E0;1,526867754E0;1,038759247E0;8,457016814E1;9,921306745E0;1,226051428E0
4,255345488E1;5,235272318E1;4,890529346E0;1,170291904E0;1,000676194E0;8,947733663E1;8,678546523E0;1,214740285E0
4,355345142E1;5,235274010E1;4,890565421E0;1,686110073E0;1,050581456E0;8,021094132E1;8,184180109E0;1,210195573E0
4,455344808E1;5,235274626E1;4,890539226E0;4,642390832E-1;7,968516776E-1;7,487531184E1;7,707898040E0;1,203550101E0
4,555344307E1;5,235276021E1;4,890541234E0;1,518193499E0;7,671960381E-1;7,021405831E1;7,459432790E0;1,226910869E0
4,655343878E1;5,235278158E1;4,890554504E0;1,665090604E0;7,603146767E-1;6,294009579E1;7,504564033E0;1,308512610E0
4,755343449E1;5,235278207E1;4,890601337E0;1,746830849E0;1,230096926E0;6,830806441E1;7,469141788E0;1,318962718E0
4,855342960E1;5,235278140E1;4,890618629E0;1,099448208E0;1,274886368E0;7,057389023E1;7,545918862E0;1,336685910E0
4,955342519E1;5,235278133E1;4,890633303E0;1,619480639E0;1,329204787E0;7,066803720E1;7,187024538E0;1,533086749E0
5,055342138E1;5,235278126E1;4,890621818E0;1,409359369E0;1,220908079E0;7,137588081E1;7,005616874E0;1,579158884E0
5,155341709E1;5,235278629E1;4,890661080E0;1,365503354E0;1,437941731E0;7,320990231E1;6,962638114E0;1,594258804E0
5,255341315E1;5,235278556E1;4,890666141E0;4,035680797E-1;1,305443410E0;7,306292862E1;6,708129791E0;1,734671572E0
5,355340886E1;5,235279496E1;4,890704393E0;1,499537026E0;1,498666237E0;6,908314007E1;6,394741043E0;1,869592503E0
5,455340338E1;5,235280975E1;4,890714984E0;1,678822631E0;1,355873288E0;5,866491832E1;6,123372035E0;1,911318791E0
5,555340004E1;5,235281652E1;4,890727915E0;1,683242926E0;1,127951102E0;5,206011424E1;6,022392666E0;1,860947613E0
5,655339527E1;5,235282501E1;4,890733851E0;1,620928402E0;9,506440990E-1;4,479582216E1;6,070500047E0;1,779426469E0
5,755339098E1;5,235282810E1;4,890756387E0;1,473113325E0;8,993321208E-1;4,782085796E1;5,844595457E0;1,804408376E0
5,855338657E1;5,235283990E1;4,890756555E0;1,522481027E0;8,683627681E-1;3,477223775E1;5,766206354E0;1,805360908E0
5,955338275E1;5,235284523E1;4,890763779E0;1,451015071E0;7,895777975E-1;3,598778455E1;5,798853243E0;1,755306654E0
6,055337739E1;5,235285202E1;4,890775396E0;8,384886011E-1;6,185921468E-1;3,552496893E1;5,881141852E0;1,671693182E0
6,155337322E1;5,235287484E1;4,890791418E0;1,341112628E0;8,266800026E-1;3,165911200E1;5,852178988E0;1,705132235E0
6,255336857E1;5,235288598E1;4,890786395E0;1,666354752E0;1,009900528E0;2,848145150E1;5,897698094E0;1,665139745E0
6,355336523E1;5,235289805E1;4,890799627E0;1,199909450E0;1,191885554E0;3,137106908E1;5,980746190E0;1,584987412E0
6,455336058E1;5,235291427E1;4,890811325E0;8,645906430E-1;1,321167385E0;3,143491146E1;6,228080870E0;1,366847389E0
6,555335569E1;5,235291460E1;4,890803755E0;5,663753757E-1;1,224341606E0;3,247523068E1;6,280025134E0;1,272841449E0
6,655335581E1;5,235290795E1;4,890815203E0;1,424729556E0;1,037797425E0;4,032663028E1;6,116970891E0;1,474790414E0
6,755334699E1;5,235291395E1;4,890826034E0;1,354341602E0;1,032049717E0;4,323159518E1;6,164818596E0;1,522675446E0
6,855334318E1;5,235291344E1;4,890838261E0;1,341932794E0;9,399338450E-1;4,709784441E1;6,278711461E0;1,564246589E0
6,955333865E1;5,235291651E1;4,890868881E0;-3,683187151E-1;1,250444100E0;5,246819616E1;6,194887389E0;1,597398107E0
7,055333364E1;5,235290485E1;4,890879696E0;1,476550323E0;1,013115990E0;6,163343230E1;6,310183624E0;1,535906937E0
7,155332923E1;5,235291018E1;4,890879690E0;1,192029151E0;8,995238978E-1;5,963637893E1;6,460881079E0;1,499316751E0
7,255332792E1;5,235290019E1;4,890898066E0;1,421382723E0;1,018694245E0;6,123723695E1;6,508435154E0;1,525880487E0
7,355332303E1;5,235289535E1;4,890924918E0;1,410796971E0;1,142238897E0;6,214238450E1;6,399839686E0;1,493678433E0
7,455331564E1;5,235290315E1;4,890921238E0;1,358445785E0;8,108506490E-1;5,518541162E1;6,405863115E0;1,424064367E0
7,555331111E1;5,235291048E1;4,890937239E0;1,408301853E0;8,771727335E-1;5,433202069E1;6,399102965E0;1,518538260E0
7,655330718E1;5,235291432E1;4,890961986E0;1,283381306E0;8,900800656E-1;5,640668821E1;6,547760122E0;1,388490283E0
7,755330300E1;5,235293384E1;4,890957865E0;1,883256640E0;7,650972667E-1;4,211734610E1;6,596647755E0;1,449062463E0
7,855329752E1;5,235294146E1;4,890981269E0;1,531887888E0;8,373236366E-1;4,323337193E1;6,785583944E0;1,528885620E0
7,955329359E1;5,235294948E1;4,890987733E0;1,202978277E0;7,509381844E-1;4,091040839E1;7,181546365E0;1,485774549E0
8,055328906E1;5,235297045E1;4,890988804E0;1,290164894E0;9,212556585E-1;3,335721959E1;7,542939043E0;1,556441227E0
8,155328441E1;5,235297384E1;4,890987626E0;1,443429981E0;8,718555743E-1;2,905308158E1;7,960684891E0;1,594808282E0
8,255328000E1;5,235298873E1;4,890961599E0;1,453840754E0;8,664627273E-1;1,419298321E1;8,354140906E0;1,473778949E0
8,355327559E1;5,235299457E1;4,890969007E0;1,773153571E0;8,571756038E-1;1,531719807E1;8,923958960E0;1,159211625E0
8,455327129E1;5,235299657E1;4,890942441E0;3,178476393E-1;8,305802422E-1;3,551646642E2;8,580097608E0;1,159849028E0
8,555326676E1;5,235299250E1;4,890950949E0;1,451410122E0;7,275858501E-1;3,563167528E2;9,220459363E0;1,156328765E0
8,655326211E1;5,235299400E1;4,890951833E0;1,552897945E0;7,045865362E-1;3,545714692E2;9,844094904E0;1,150398641E0
8,755325770E1;5,235302371E1;4,890921333E0;1,515906400E0;1,126366968E0;3,506292411E2;9,574156997E0;1,143562740E0
8,855325365E1;5,235304673E1;4,890926324E0;1,040358780E0;1,365746524E0;3,527002424E2;9,470406653E0;1,162624548E0
8,955324888E1;5,235306130E1;4,890943621E0;1,552642614E0;1,462951114E0;3,546026645E2;9,261685408E0;1,180064072E0
9,055324471E1;5,235308929E1;4,890911137E0;1,772995187E0;1,628558282E0;3,503344657E2;9,650685885E0;1,321502812E0
9,155324018E1;5,235309934E1;4,890927380E0;1,555163211E0;1,521150444E0;3,533445436E2;9,684381297E0;1,272101559E0
9,255323482E1;5,235311796E1;4,890888215E0;1,321461806E0;1,501816363E0;3,475948825E2;9,569578070E0;1,249365515E0
9,355323160E1;5,235314453E1;4,890899657E0;8,128210343E-2;1,462476823E0;3,518102759E2;9,435271816E0;1,233234485E0
9,455322623E1;5,235315391E1;4,890888067E0;1,720792067E0;1,360743117E0;3,493714196E2;9,509021254E0;1,224516713E0
9,555322242E1;5,235316035E1;4,890885697E0;1,567325232E0;1,190554823E0;3,479119604E2;9,841208670E0;1,217874885E0
9,655321741E1;5,235316552E1;4,890872872E0;1,309970899E0;1,026427647E0;3,490000787E2;9,635112026E0;1,212160879E0
9,755321288E1;5,235317120E1;4,890848220E0;1,122963841E0;1,014845878E0;3,437852058E2;1,002721556E1;1,205161269E0
9,855320823E1;5,235317582E1;4,890838085E0;1,816871586E0;9,477801331E-1;3,410509102E2;1,041192146E1;1,196476604E0
9,955320394E1;5,235316853E1;4,890845825E0;1,825376932E0;6,362540592E-1;3,380039880E2;1,057277577E1;1,191737158E0
1,005531992E2;5,235317864E1;4,890832957E0;9,185756687E-1;8,381639808E-1;3,356171138E2;1,065843677E1;1,207408190E0
1,015531954E2;5,235319224E1;4,890843532E0;2,052896451E0;9,312436580E-1;3,403714585E2;9,932197415E0;1,185410872E0
1,025531902E2;5,235319489E1;4,890840375E0;1,696743124E0;7,736682915E-1;3,424304506E2;1,011288614E1;1,177567714E0
1,035531862E2;5,235320376E1;4,890851043E0;1,525754783E0;7,990168886E-1;3,453244451E2;1,029457563E1;1,171902723E0
1,045531814E2;5,235322192E1;4,890857101E0;1,005849214E0;8,571043340E-1;3,524558037E2;1,013534618E1;1,168978018E0
1,055531770E2;5,235325613E1;4,890911943E0;1,728341388E0;1,149744613E0;4,151090728E0;9,273266626E0;1,163364243E0
1,065531719E2;5,235325351E1;4,890892930E0;1,459207448E0;1,039472154E0;3,586000850E2;9,192326359E0;1,161321397E0
1,075531673E2;5,235326914E1;4,890886137E0;1,489217242E0;1,166430890E0;3,510651227E2;9,535308757E0;1,157412471E0
1,085531646E2;5,235327916E1;4,890883902E0;2,486258661E-1;1,252775413E0;3,501147404E2;9,933173305E0;1,153659115E0
1,095531595E2;5,235328575E1;4,890895631E0;1,596117333E0;1,120722751E0;3,521897540E2;1,017204577E1;1,152139013E0
1,105531547E2;5,235329032E1;4,890889176E0;1,298067748E0;1,032065668E0;3,505956155E2;9,902106036E0;1,146337701E0
1,115531497E2;5,235331181E1;4,890882573E0;1,520689731E0;1,005750464E0;3,551602016E2;9,418698371E0;1,142157361E0
1,125531462E2;5,235332352E1;4,890879870E0;1,049849645E0;9,153910716E-1;3,558735247E2;9,405542064E0;1,141103836E0
1,135531409E2;5,235332986E1;4,890870769E0;1,703867229E0;8,522068446E-1;3,542758758E2;9,478371805E0;1,119591808E0
1,145531362E2;5,235333284E1;4,890876571E0;2,039969649E0;8,356577452E-1;3,567249999E2;9,643369388E0;1,223166059E0
1,155531324E2;5,235335167E1;4,890878266E0;1,774700534E0;1,033262814E0;3,583565797E2;9,610214670E0;1,220772610E0
1,165531280E2;5,235335280E1;4,890860751E0;1,587959312E0;9,980219330E-1;3,543805254E2;9,259592412E0;1,609884694E0
1,175531232E2;5,235337190E1;4,890843679E0;1,679156953E-1;1,244399326E0;3,512159859E2;9,136581392E0;1,721257860E0
1,185531197E2;5,235338050E1;4,890849971E0;2,396300686E0;1,095366633E0;3,541651924E2;8,902404510E0;1,931012406E0
1,195531137E2;5,235340364E1;4,890832221E0;1,946611882E0;1,344732138E0;3,503041121E2;8,601619606E0;2,066220607E0
1,205531099E2;5,235341186E1;4,890819809E0;1,204338106E0;1,355240840E0;3,477171200E2;8,381393562E0;2,106585933E0
1,215531057E2;5,235341425E1;4,890811649E0;9,440958649E-1;1,171577287E0;3,436858819E2;8,413609199E0;2,062485102E0
1,225531014E2;5,235343225E1;4,890808962E0;1,909634118E0;1,244679011E0;3,460723355E2;8,467231981E0;1,823819695E0
1,235530962E2;5,235343811E1;4,890805577E0;1,633128871E0;1,003666598E0;3,450878690E2;8,281181663E0;1,736629073E0
1,245530920E2;5,235344431E1;4,890764186E0;1,254869881E0;9,941371522E-1;3,353636556E2;7,880132081E0;1,857757142E0
1,255534607E2;5,235344308E1;4,890770194E0;1,799169645E0;8,711932000E-1;3,360247426E2;7,835188631E0;1,715583709E0
1,265534652E2;5,235346453E1;4,890778526E0;1,880951973E0;1,066382653E0;3,433987035E2;7,821402933E0;1,567472345E0
1,275534635E2;5,235347697E1;4,890780424E0;1,355338836E0;1,152151543E0;3,451666426E2;7,634681633E0;1,417917305E0
1,285534664E2;5,235348218E1;4,890801796E0;1,341539533E0;1,120191248E0;3,478906253E2;7,706225542E0;1,176204251E0
1,295534699E2;5,235349162E1;4,890781082E0;2,084503662E0;1,158757169E0;3,406540653E2;7,545439430E0;1,173487557E0
1,305534687E2;5,235349828E1;4,890767254E0;1,899997166E0;1,162206135E0;3,365853498E2;7,743238414E0;1,169981162E0
1,315534714E2;5,235351846E1;4,890749956E0;4,203370018E-1;1,365503398E0;3,365487382E2;8,140703844E0;1,166304316E0
1,325534780E2;5,235353286E1;4,890723451E0;1,979478087E0;1,376012246E0;3,350602802E2;8,419041167E0;1,162295894E0
1,335534809E2;5,235355252E1;4,890709055E0;2,119791857E0;1,566443871E0;3,354442879E2;8,486512943E0;1,158902512E0
1,345534887E2;5,235356266E1;4,890696553E0;1,771646084E0;1,594481688E0;3,347890635E2;8,162634101E0;1,134372189E0
1,355534928E2;5,235354728E1;4,890720607E0;1,353659924E0;1,192906695E0;3,367682657E2;7,690565140E0;1,130123088E0
1,365534909E2;5,235355430E1;4,890720118E0;2,092417838E0;1,135798290E0;3,397370929E2;7,639991133E0;1,129323047E0
1,375534960E2;5,235355982E1;4,890725523E0;2,038311522E0;9,908759481E-1;3,425135791E2;8,045542713E0;1,145260618E0
1,385534954E2;5,235357440E1;4,890718437E0;4,202442588E-1;1,066636878E0;3,432843963E2;8,107273198E0;1,144578252E0
1,395534935E2;5,235358906E1;4,890712702E0;1,986368977E0;1,085210020E0;3,440855451E2;8,457603628E0;1,142388613E0
1,405534942E2;5,235358826E1;4,890711201E0;1,850206136E0;1,041415797E0;3,426889045E2;8,867098702E0;1,140406976E0
1,415534940E2;5,235360905E1;4,890704924E0;1,619994637E0;1,243549311E0;3,434974843E2;9,073194758E0;1,139141545E0
1,425534935E2;5,235361405E1;4,890703960E0;8,625317672E-1;1,186507789E0;3,429265381E2;9,568111319E0;1,135684555E0
1,435534937E2;5,235362466E1;4,890701763E0;4,230528558E-1;1,189705154E0;3,436132035E2;9,822478092E0;1,248887889E0
1,445534930E2;5,235365342E1;4,890697328E0;1,989625706E0;1,343876269E0;3,457895646E2;1,037196534E1;1,243946495E0
1,455534924E2;5,235367439E1;4,890679337E0;1,791080168E0;1,483227387E0;3,445859639E2;1,088304420E1;1,235798487E0
1,465534920E2;5,235366905E1;4,890677755E0;1,558017896E0;1,146727454E0;3,419804436E2;1,058264044E1;1,224746263E0
1,475534905E2;5,235368100E1;4,890685593E0;1,927551338E0;1,010536516E0;3,452581415E2;1,075139624E1;1,220768553E0
1,485534894E2;5,235368454E1;4,890683214E0;1,956751154E0;9,485938877E-1;3,452578462E2;1,116364900E1;1,213044550E0
1,495534874E2;5,235367608E1;4,890671702E0;1,758029133E0;8,386068287E-1;3,374865763E2;1,081787854E1;1,224443281E0
1,505534867E2;5,235368132E1;4,890676860E0;9,656105367E-1;8,372035395E-1;3,388912491E2;1,099892873E1;1,228129470E0
1,515534852E2;5,235369624E1;4,890699557E0;2,186897042E0;8,025407212E-1;3,452684926E2;1,086520247E1;1,208125057E0
1,525534825E2;5,235372295E1;4,890709113E0;1,933784327E0;9,620487203E-1;3,489496317E2;1,114335983E1;1,199654389E0
1,535534812E2;5,235372190E1;4,890711628E0;2,321372745E0;8,496749198E-1;3,488666599E2;1,118120638E1;1,190339009E0
1,545534810E2;5,235374044E1;4,890719166E0;9,379758984E-1;1,019297012E0;3,519329387E2;1,083175623E1;1,185420133E0
1,555534768E2;5,235374216E1;4,890720904E0;1,892770696E0;9,470884237E-1;3,518732271E2;1,094125575E1;1,179162793E0
1,565534738E2;5,235374922E1;4,890743430E0;1,881103545E0;9,289798341E-1;3,569717007E2;1,097177721E1;1,173724478E0
1,575534714E2;5,235375661E1;4,890744700E0;1,911682602E0;9,555723297E-1;3,576752416E2;1,114892970E1;1,171343072E0
1,585534686E2;5,235377255E1;4,890735754E0;1,343395781E0;1,049026646E0;3,563552914E2;1,152125463E1;1,166756960E0
1,595534663E2;5,235378660E1;4,890745017E0;1,822993911E0;1,098289593E0;3,587171388E2;1,200544233E1;1,161873562E0
1,605534636E2;5,235379638E1;4,890737357E0;1,804100660E0;1,220358232E0;3,571735041E2;1,271776269E1;1,158166312E0
1,615534638E2;5,235382359E1;4,890747646E0;7,328995075E-1;1,487795295E0;3,589901576E2;1,284512388E1;1,154913768E0
1,625534585E2;5,235383172E1;4,890735457E0;1,672440939E0;1,364213062E0;3,558218290E2;1,338956351E1;1,152247460E0
1,635534579E2;5,235384900E1;4,890729328E0;1,708540562E0;1,479343746E0;3,545039818E2;1,384426280E1;1,149971203E0
1,645534526E2;5,235387095E1;4,890739341E0;1,650856738E0;1,559169294E0;3,566144422E2;1,445539893E1;1,146238096E0
1,655534517E2;5,235388925E1;4,890731496E0;1,590640438E0;1,651155761E0;3,560927276E2;1,521087153E1;1,145091381E0
1,665534461E2;5,235389830E1;4,890716174E0;1,834473876E0;1,568814754E0;3,544577468E2;1,558070392E1;1,142108309E0
1,675534434E2;5,235391468E1;4,890747467E0;2,037580870E0;1,419101134E0;3,578369865E2;1,583734758E1;1,140285809E0
1,685534397E2;5,235392164E1;4,890760540E0;1,669752526E0;1,171184634E0;3,573793661E2;1,528891135E1;1,137587782E0
1,695534363E2;5,235392335E1;4,890736358E0;1,933032860E0;9,685624568E-1;3,588010610E2;1,514591116E1;1,136843781E0
1,705534334E2;5,235390665E1;4,890720383E0;2,018005007E0;6,520902245E-1;5,846080276E-1;1,299587423E1;1,242645222E0
1,715534325E2;5,235391283E1;4,890743199E0;1,686735510E0;7,248149640E-1;4,858755068E0;1,187291691E1;1,237017366E0
1,725534269E2;5,235392179E1;4,890752437E0;1,614731303E0;8,560665548E-1;7,388120130E0;1,128705753E1;1,197803222E0
1,735534222E2;5,235392990E1;4,890727873E0;2,199034331E0;8,749907527E-1;4,725441040E0;1,095064317E1;1,224825636E0
1,745534191E2;5,235393953E1;4,890724577E0;2,141861359E0;9,106852623E-1;2,987405654E0;1,085259458E1;1,217390574E0
1,755534160E2;5,235395587E1;4,890708827E0;2,439146006E0;9,468925556E-1;2,409668491E0;1,061747426E1;1,209217084E0
1,765534132E2;5,235395461E1;4,890696063E0;5,647001360E-1;8,596347116E-1;3,588931237E2;1,060823286E1;1,204708355E0
1,775534091E2;5,235396822E1;4,890679129E0;2,203686292E0;1,018749997E0;3,587032368E2;1,036577538E1;1,198785409E0
1,785534052E2;5,235398538E1;4,890672217E0;1,856997994E0;1,069748656E0;3,578321394E2;1,039529996E1;1,194484568E0
1,795534018E2;5,235399611E1;4,890665145E0;1,671066253E0;1,099500345E0;3,538141636E2;1,028931179E1;1,198206291E0
1,805533983E2;5,235400098E1;4,890650423E0;1,956248075E0;9,543428362E-1;3,489722317E2;1,010215851E1;1,356211951E0
1,815533954E2;5,235399560E1;4,890658920E0;1,912911179E0;8,052843639E-1;3,507854463E2;9,640730187E0;1,455639110E0
1,825533913E2;5,235399520E1;4,890665916E0;1,792060773E0;7,190100213E-1;3,521992831E2;9,423301661E0;1,345866851E0
1,835533875E2;5,235400920E1;4,890627631E0;7,406792985E-1;7,770981108E-1;3,450456541E2;8,919868907E0;1,318136431E0
1,845533844E2;5,235402247E1;4,890610611E0;1,472453441E0;9,701916918E-1;3,443251527E2;8,829301161E0;1,165440908E0
1,855533804E2;5,235402657E1;4,890646303E0;1,754469067E0;1,011165946E0;3,505309834E2;8,242391855E0;1,483188055E0
1,865533775E2;5,235404123E1;4,890603428E0;1,633660673E0;1,098555052E0;3,467839807E2;7,882599123E0;1,628195641E0
1,875533721E2;5,235404936E1;4,890604409E0;9,954038626E-1;1,130682010E0;3,461999521E2;7,615059345E0;1,639853117E0
1,885533693E2;5,235406207E1;4,890587019E0;1,691581652E0;1,138635063E0;3,444965811E2;7,453754968E0;1,551334736E0
1,895533645E2;5,235406979E1;4,890584683E0;1,786577291E0;1,084501630E0;3,457946839E2;7,251697408E0;1,420356922E0
1,905533619E2;5,235409861E1;4,890555132E0;1,772850561E0;1,380500553E0;3,451989873E2;7,297986927E0;1,145580554E0
1,915533580E2;5,235409950E1;4,890555693E0;2,055618042E0;1,195364550E0;3,454084335E2;7,553958628E0;1,143965565E0
1,925533533E2;5,235411149E1;4,890545588E0;1,808606787E0;1,250169028E0;3,455344703E2;7,752180904E0;1,141064563E0
1,935533500E2;5,235411112E1;4,890540399E0;1,632644681E0;1,056390679E0;3,380228512E2;7,493763052E0;1,138680449E0
1,945533463E2;5,235412201E1;4,890537539E0;1,345025010E0;1,061679731E0;3,385563756E2;7,653930063E0;1,135475510E0
1,955533431E2;5,235415093E1;4,890519379E0;2,216866019E0;1,351694437E0;3,388087724E2;7,832662695E0;1,134632935E0
1,965533390E2;5,235415038E1;4,890516778E0;2,720241326E0;1,075179702E0;3,373463735E2;7,886931645E0;1,243680363E0
1,975533353E2;5,235417524E1;4,890503694E0;1,700469039E0;1,272477240E0;3,376652846E2;7,812029992E0;1,239899447E0
1,985533304E2;5,235419001E1;4,890502087E0;2,277155589E0;1,227960922E0;3,396859961E2;7,935844060E0;1,231929606E0
1,995533278E2;5,235419473E1;4,890502790E0;1,240174680E0;1,135120730E0;3,400291531E2;7,903578329E0;1,221884023E0
2,005533233E2;5,235420565E1;4,890500842E0;1,987212420E0;1,141323093E0;3,426066638E2;7,940132357E0;1,219690174E0
2,015533202E2;5,235421183E1;4,890494069E0;1,757266786E0;1,054070566E0;3,415625426E2;8,289198826E0;1,214507321E0
2,025533153E2;5,235422160E1;4,890480024E0;1,547501932E0;1,110571595E0;3,382629590E2;8,738832312E0;1,213770817E0
2,035533125E2;5,235422624E1;4,890482986E0;2,087974327E0;9,879790425E-1;3,411688508E2;9,319166411E0;1,204665347E0
2,045533086E2;5,235422520E1;4,890483615E0;1,584947192E0;8,005932050E-1;3,409334942E2;9,556275249E0;1,196728058E0
2,055533046E2;5,235422908E1;4,890491677E0;2,005700414E0;7,076922340E-1;3,459580518E2;9,757769995E0;1,192831721E0
2,065533001E2;5,235423030E1;4,890495502E0;3,942084191E-1;7,110068259E-1;3,473288748E2;1,032830597E1;1,186357927E0
2,075532956E2;5,235423148E1;4,890506435E0;1,422474851E0;2,464554813E-1;3,473464689E2;1,116636553E1;1,195736749E0
2,085532924E2;5,235425422E1;4,890508038E0;9,749692502E-1;4,999048193E-1;3,473464756E2;1,225539906E1;1,212951670E0
2,095532885E2;5,235427505E1;4,890488740E0;1,509342418E0;5,656602492E-1;3,432477154E2;1,115991640E1;1,198070812E0
2,105532851E2;5,235429025E1;4,890474794E0;8,541271249E-1;7,452929542E-1;3,409760824E2;1,122102115E1;1,205675383E0
2,115532815E2;5,235427685E1;4,890481482E0;1,360334562E0;4,193124223E-1;3,390592999E2;1,122271135E1;1,194931972E0
2,125532774E2;5,235432269E1;4,890469770E0;1,597031255E0;9,508699456E-1;3,437963640E2;1,173278517E1;1,195908988E0
2,135532730E2;5,235434032E1;4,890450766E0;1,589157589E0;1,086010576E0;3,411306591E2;1,200002401E1;1,167188328E0
