"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
5,875545833E-2;-1,016930205E-1;1,219333913E0;-6,022515178E-2
1,592534583E-1;-6,081221223E-1;1,125469145E0;-2,486101609E-1
2,597514583E-1;3,264953658E-2;1,613433325E0;2,962415797E-1
3,602494583E-1;7,203886628E-1;-1,349573918E-1;8,777243721E-1
4,607474583E-1;1,052034695E0;2,204840012E0;3,407406449E-2
5,612454583E-1;4,080605158E-1;9,387954699E-1;2,933194921E0
6,617434583E-1;2,067512012E0;-1,293947893E-1;-2,461721644E0
7,622419167E-1;-1,026292766E0;-3,380177428E0;-6,820913299E0
8,627399167E-1;-1,577865881E0;-5,246659827E0;-2,824485242E0
9,632379167E-1;-1,917231846E-1;-6,453378958E0;1,886787148E0
1,063735917E0;3,190063689E0;-6,873139459E0;3,017445697E0
1,164233917E0;5,415336211E0;-1,107779564E0;5,030304662E0
1,264732917E0;1,342296064E1;4,001056713E0;2,833503402E0
1,365230917E0;-4,576534415E0;-4,762705083E0;4,542764990E0
1,465728917E0;-1,844169424E0;-3,495635086E-1;1,777261198E-2
1,566226917E0;1,370670379E0;-5,583763504E-1;-5,125224853E-1
1,666724917E0;-2,191321249E0;-1,746464497E0;1,768458361E0
1,767222417E0;7,061790517E-1;1,860720845E0;1,682061510E0
1,867720417E0;-1,397905540E-1;-1,328803731E0;4,060633993E0
1,968218417E0;1,303687308E0;1,466557115E0;3,929069887E0
2,068716417E0;-1,139316229E0;-6,092447877E-2;-1,630090873E0
2,169215417E0;1,070947879E0;-9,024154097E-1;8,227681464E-1
2,269713417E0;-6,050352675E-1;2,263723227E0;5,627335493E-1
2,370211417E0;-2,564067104E-1;6,024643564E-1;2,551671409E0
2,470709417E0;3,221822037E-1;9,976074958E-1;2,182781829E0
2,571207417E0;4,786483590E-1;-3,157387694E0;2,045285869E-1
2,671705417E0;-1,445174066E-1;-2,270412442E0;-1,915475050E0
2,772204917E0;2,740473032E0;1,645257965E0;-8,264592013E-1
2,872702917E0;2,907171303E-1;1,174721412E0;-6,684042844E-1
2,973200917E0;-1,954090939E0;1,790827323E0;1,658484367E0
3,073698917E0;1,051495435E0;1,246522881E0;1,214293613E0
3,174196917E0;1,613784742E0;-3,703967287E0;4,712999073E0
3,274694917E0;-8,067628554E-1;-2,185917252E0;-5,103093141E-1
3,375193917E0;5,426115261E-1;4,972893190E-1;1,478947949E-1
3,475691917E0;-3,821436095E-1;3,192911868E0;-6,035893607E-1
3,576189917E0;-8,494209979E-2;1,051559755E0;1,127268626E0
3,676687917E0;1,450706190E0;-1,429576984E0;3,436878463E0
3,777185583E0;-2,339664672E-1;-3,680925164E0;-3,265436053E-2
3,877684583E0;-1,809992741E0;-4,169387527E0;9,564819816E-1
3,978182583E0;1,681930532E0;5,436945181E0;-2,731029486E0
4,078680583E0;1,007267973E0;4,688087010E-1;8,031400667E-1
4,179178583E0;2,886741716E0;1,015802277E0;9,252938104E-1
4,279677583E0;1,541255587E0;7,245752692E-2;1,442152591E0
4,380175583E0;-7,599187642E-2;-2,411291163E0;-1,151896075E0
4,480673583E0;-4,090584309E0;1,024373710E0;-1,941803746E0
4,581171583E0;-4,121130163E0;5,141485959E0;-1,905843809E0
4,681670583E0;2,260195017E0;-1,101316636E0;2,751755819E0
4,782169167E0;-8,054042548E-1;5,979134685E-1;1,695117173E0
4,882667167E0;2,017359859E0;-2,000448250E0;1,858357986E0
4,983165167E0;-1,466210375E0;-1,902255957E0;-4,307369537E0
5,083664167E0;1,202240017E0;-2,118288356E-1;4,667140822E-1
5,184162167E0;-3,195001955E0;1,801107897E0;-7,761941966E-1
5,284660167E0;1,792094853E-1;2,417804376E0;5,361969844E-1
5,385159167E0;2,224566178E0;9,406018209E-1;7,188578618E-1
5,485657167E0;-4,044923402E0;-5,863768535E0;3,574069052E0
5,586155167E0;-1,490529091E0;5,337776989E-1;-1,453930053E0
5,686654167E0;-4,912001748E-1;-8,658960396E-1;3,857911026E-1
5,787151667E0;-1,543882741E-1;1,158005977E0;1,212655516E-1
5,887649667E0;-7,150983945E-1;-4,718849212E-1;1,997318966E0
5,988148667E0;8,126927360E-1;-3,809367442E-1;2,607909636E0
6,088646667E0;4,224632312E-1;4,297703505E-4;8,284905240E-2
6,189145667E0;-5,150966635E0;-1,357586065E0;-2,205431750E0
6,289643667E0;1,250143770E0;8,959928280E-1;-1,424462425E0
6,390141667E0;7,124214660E-1;6,530043556E0;6,100072646E-1
6,490640667E0;1,122218824E0;8,708123785E-1;9,929969662E-1
6,591138667E0;1,361485865E0;-4,026358200E0;1,534822773E0
6,691637667E0;-4,053073543E0;-3,128723474E0;1,853263891E0
6,792135417E0;-4,067066807E0;7,695017660E-1;-6,142955395E-1
6,892634417E0;-1,236922338E0;8,505172777E-1;1,533882394E0
6,993132417E0;1,641608133E0;1,772906776E0;2,798829706E-1
7,093630417E0;-6,364153370E-2;-1,231649319E0;1,472557089E0
7,194129417E0;3,245725820E-1;-2,245132005E-1;2,361014172E0
7,294627417E0;-9,474450367E-1;-4,108815050E-1;-1,524487088E0
7,395126417E0;-1,971579230E0;-6,733723127E0;-4,495584977E-1
7,495624417E0;2,983892035E0;2,225814559E0;-1,714769665E0
7,596123417E0;-1,957685223E0;1,174582833E0;-5,133493181E-1
7,696621417E0;2,063286522E0;8,410956591E-1;1,155479980E0
7,797121042E0;1,890328514E0;-8,904484981E-1;2,395138814E0
7,897619042E0;-1,869041726E0;3,040176748E0;-1,718161050E0
7,998118042E0;-1,870273588E0;2,197426912E0;1,634119897E-1
8,098616042E0;4,870490172E-1;2,130927113E0;1,464856160E-1
8,199115042E0;1,000980754E0;2,928846931E-1;7,756356414E-1
8,299613042E0;-1,390766090E0;9,289296091E-1;3,796851769E0
8,400112042E0;1,078656702E0;-6,189856642E-1;3,352588803E0
8,500610042E0;-9,281522217E-1;3,256055950E0;-3,025908372E0
8,601109042E0;3,581830939E0;-5,771394807E-1;-2,814794651E0
8,701608042E0;6,551478425E-1;2,257872503E0;9,741092902E-1
8,802105667E0;-5,286233783E-1;1,049724314E0;-1,271465934E0
8,902604667E0;3,342272852E0;-1,776222732E0;2,409022443E0
9,003102667E0;2,566583270E0;-6,984409050E0;-4,868415726E0
9,103601667E0;-1,189560988E0;-1,548068470E0;-4,277363380E0
9,204099667E0;-2,734674933E0;9,671353161E-1;1,454610815E0
9,304598667E0;2,002328568E0;1,766483610E0;1,954080999E-1
9,405097667E0;1,578103863E0;2,177590817E-1;1,685513706E0
9,505595667E0;2,123128389E-1;-1,179360593E0;2,718462943E0
9,606094667E0;-8,651953970E-1;-3,111304033E0;-8,823299316E-1
9,706592667E0;-1,463392894E0;-2,867369306E-1;-1,618825042E0
9,807091833E0;2,031505005E0;5,884982818E-1;-1,095643156E0
9,907590833E0;-1,639626950E0;3,314051558E0;6,743745840E-1
1,000808883E1;1,152171990E0;5,175937754E-1;2,936851770E-1
1,010858783E1;1,961389434E0;-9,764060766E-1;3,087205319E0
1,020908583E1;-3,675992745E0;2,233266250E0;-1,558942537E0
1,030958483E1;-2,765440058E0;9,155839241E-1;-6,010668719E-1
1,041008383E1;-3,820927387E-1;1,306698332E0;2,511016595E-1
1,051058183E1;1,179138253E0;1,090486423E0;4,330950773E-1
1,061108083E1;-6,385297633E-1;-3,117823094E-1;2,372718543E0
1,071157983E1;9,164875381E-1;-1,447718555E0;2,844859865E0
1,081207796E1;-2,283428636E0;2,671163646E0;-1,730390209E0
1,091257696E1;-1,421705024E0;-5,941562231E0;-2,894979858E0
1,101307596E1;1,140996426E0;1,702118044E0;-4,312094964E-2
1,111357396E1;7,699942477E-2;2,372561545E0;-4,285903823E-1
1,121407296E1;3,528234191E0;-6,337487143E-1;1,857007279E0
1,131457196E1;3,382452579E0;-1,089288329E0;1,351316096E0
1,141506996E1;-1,376365421E0;-1,924191787E0;9,939338364E-2
1,151556896E1;-2,946510785E0;9,118259186E-1;7,245388703E-1
1,161606796E1;-3,895166561E-1;2,663863982E0;4,738849613E-1
1,171656596E1;3,634676027E-1;-7,282940984E-2;1,418961656E0
1,181706492E1;2,410792395E-1;8,168677211E-2;4,301376725E0
1,191756392E1;1,348832052E0;-7,626681250E-1;1,680451187E0
1,201806192E1;-2,980962580E0;1,056393063E0;-3,346935714E0
1,211856092E1;3,739245878E0;-1,063888609E0;-3,499884843E0
1,221905992E1;-4,715943146E-1;2,640126625E0;5,227615446E-1
1,231955792E1;-4,953015581E-1;1,248712079E0;-3,985269596E-1
1,242005692E1;2,988570684E0;-2,586389544E0;1,578730100E0
1,252055592E1;-3,631039059E0;-1,474404663E-1;-1,141213943E0
1,262105392E1;-2,646359465E0;-5,757016504E-1;-1,692359772E0
1,272155292E1;-1,458344554E0;6,157123929E-1;6,868782699E-1
1,282205204E1;7,892324643E-1;2,161630842E0;8,109770899E-1
1,292255104E1;2,565347461E-1;-1,485381056E0;1,120921912E0
1,302304904E1;-8,653572187E-2;-1,851678711E-1;2,571011659E0
1,312354804E1;-9,867590104E-1;1,775597080E0;-2,658102136E0
1,322404704E1;-1,991907953E0;-5,806735379E0;-1,783568004E0
1,332454604E1;1,901363087E0;2,028288013E0;-8,785383046E-1
1,342504404E1;-4,229291081E-2;2,576884895E0;-5,375766349E-1
1,352554304E1;3,118833201E0;-1,228874230E-1;1,618285344E0
1,362604204E1;3,138806412E0;-1,872198345E0;1,312235060E0
1,372654004E1;-2,802932259E-1;-2,071967298E0;-3,499909401E-1
1,382703854E1;-3,702042384E0;2,366572827E0;1,064092677E0
1,392753754E1;4,258471611E-1;2,021485947E0;6,432521939E-2
1,402803654E1;1,010996012E0;1,216606772E-1;1,259163100E0
1,412853454E1;-6,551873843E-1;4,660236722E-1;3,824700011E0
1,422903354E1;1,316576618E0;-1,384213700E0;1,786272049E0
1,432953254E1;-2,062757934E0;1,595890508E0;-3,504011807E0
1,443003154E1;3,132364535E0;-5,120494455E-1;-3,018725653E0
1,453053054E1;3,416893557E-3;1,504916019E0;6,729618967E-1
1,463102854E1;-2,177506763E-1;1,563137330E0;2,873509248E-1
1,473152754E1;3,349204727E0;-2,405537503E0;8,104305214E-1
1,483202654E1;-6,069629118E0;-5,946280934E0;-2,575161721E0
1,493252554E1;-1,886269231E0;-2,145484926E0;-3,229221908E0
1,503302354E1;-3,292030360E0;1,392298061E0;1,603348632E0
1,513352254E1;1,672009123E0;2,098030093E0;-4,763771908E-1
1,523402154E1;-3,513548031E-2;-8,188967049E-2;1,333065474E0
1,533452054E1;-6,544852068E-1;-6,067410100E-1;3,804866548E0
1,543501954E1;1,511183211E0;-2,240474113E0;-5,237827608E-1
1,553551754E1;-2,246191959E0;7,943220270E-1;-3,493358181E0
1,563601654E1;3,942656477E0;-1,280627936E-1;-2,185652958E0
1,573651546E1;-7,985162348E-2;1,734376549E0;7,118365252E-1
1,583701446E1;3,511790212E-1;1,236415969E0;5,253530306E-1
1,593751246E1;2,903937793E0;-1,407073390E0;1,822975314E0
1,603801146E1;-6,354476813E0;-2,095929188E0;-2,091225688E0
1,613851046E1;-2,217943622E0;-6,374634504E-2;-3,631324403E0
1,623900946E1;-8,753620239E-1;8,123139095E-1;-8,446083739E-2
1,633950846E1;1,303438509E0;1,398280347E0;-2,048360042E-1
1,644000646E1;7,080628784E-1;-1,538852674E-1;1,475235260E0
1,654050546E1;-2,257820463E-1;-1,111421210E0;2,463058317E0
1,664100446E1;-9,084703477E-1;1,652202703E0;-1,896877396E0
1,674150367E1;-1,785016360E0;-6,153362415E0;-1,397396833E0
1,684200267E1;1,681544324E0;1,758208045E0;-1,727073376E0
1,694250067E1;-4,437430032E-1;2,169248595E0;-2,512197733E-2
1,704299967E1;3,392533472E0;-7,705343843E-2;9,650893754E-1
1,714349867E1;2,881587688E0;-6,389334404E-1;2,024734660E0
