"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
5,787151667E0;-1,839080048E1;4,998744965E1;8,538269043E0
5,887649667E0;-1,812703705E1;5,315469360E1;1,138774109E1
5,988148667E0;-1,126441193E1;7,083455658E1;1,296366882E1
6,088646667E0;-3,049156189E0;8,435218048E1;1,417918396E1
6,189145667E0;-4,662956238E0;7,304261017E1;8,084472656E0
6,289643667E0;4,631225586E0;7,731006622E1;9,288284302E0
6,390141667E0;-5,346740723E0;6,051801300E1;1,037261963E1
6,490640667E0;-8,658943176E0;4,191434479E1;1,009774780E1
6,591138667E0;-7,005516052E0;3,768480682E1;1,101898193E1
6,691637667E0;-9,494453430E0;3,874517059E1;1,026197815E1
6,792135417E0;-1,031157684E1;3,837933350E1;1,306665039E1
6,892634417E0;-8,871406555E0;3,677368927E1;1,189883423E1
6,993132417E0;-9,162940979E0;3,513515472E1;1,170887756E1
7,093630417E0;-1,210033417E1;3,415950012E1;1,362490845E1
7,194129417E0;-1,400131989E1;3,398632812E1;1,305384827E1
7,294627417E0;-1,267380524E1;3,329048920E1;1,171034241E1
7,395126417E0;-1,018650055E1;3,461972046E1;1,109283447E1
7,495624417E0;-1,235929108E1;3,619484711E1;1,062707520E1
7,596123417E0;-1,449779510E1;3,768811035E1;1,039552307E1
7,696621417E0;-1,406020355E1;3,958233643E1;1,116339111E1
7,797121042E0;-1,444985199E1;4,102418518E1;8,888488770E0
7,897619042E0;-2,010018158E1;4,415741730E1;5,323181152E0
7,998118042E0;-2,368151093E1;4,259131622E1;3,652496338E0
8,098616042E0;-2,100948334E1;4,122740173E1;7,056274414E-1
8,199115042E0;-1,944178009E1;4,010037994E1;-1,148086548E0
8,299613042E0;-2,312830353E1;4,027819824E1;-5,659362793E0
8,400112042E0;-2,272435760E1;3,964765167E1;-9,461532593E0
8,500610042E0;-1,762564850E1;3,858429718E1;-5,647872925E0
8,601109042E0;-1,595691681E1;4,050694275E1;-4,316253662E-1
8,701608042E0;-2,037297821E1;4,299698639E1;-1,356018066E0
8,802105667E0;-2,088072968E1;4,513299561E1;2,982788086E-1
8,902604667E0;-1,933887482E1;4,578684998E1;1,261199951E0
9,003102667E0;-2,091457367E1;4,786531067E1;-7,607421875E-1
9,103601667E0;-2,695226288E1;4,637900543E1;-3,529022217E0
9,204099667E0;-2,733194733E1;4,424326324E1;-3,293945312E0
9,304598667E0;-2,145392609E1;4,328449249E1;-6,343902588E0
9,405097667E0;-2,179003143E1;4,211964417E1;-6,169692993E0
9,505595667E0;-2,499933624E1;4,171102142E1;-9,313049316E0
9,606094667E0;-2,589461517E1;3,946907806E1;-1,245066833E1
9,706592667E0;-1,858832550E1;4,089891815E1;-5,367294312E0
9,807091833E0;-2,057718658E1;4,446279907E1;-2,533767700E0
9,907590833E0;-2,225983429E1;4,751684570E1;1,165222168E0
1,000808883E1;-2,128038788E1;4,626314545E1;1,622360229E0
1,010858783E1;-2,068025970E1;4,677569580E1;1,309478760E0
1,020908583E1;-2,619243622E1;4,899537659E1;-2,748321533E0
1,030958483E1;-2,862244415E1;4,631352234E1;-2,349060059E0
1,041008383E1;-2,652681732E1;4,313061523E1;-3,011322021E0
1,051058183E1;-2,368465424E1;4,001961517E1;-3,307983398E0
1,061108083E1;-2,503951263E1;3,885569000E1;-6,495223999E0
1,071157983E1;-2,657424164E1;3,972565460E1;-1,059948730E1
1,081207796E1;-2,318312836E1;3,660958099E1;-8,673171997E0
1,091257696E1;-1,750792694E1;3,878543854E1;2,407699585E0
1,101307596E1;-2,055968475E1;4,112136841E1;3,074829102E0
1,111357396E1;-2,105605316E1;4,468698883E1;4,160705566E0
1,121407296E1;-2,109769440E1;4,585755157E1;6,047775269E0
1,131457196E1;-2,265729523E1;4,965878296E1;6,310775757E0
1,141506996E1;-2,817057037E1;4,992024231E1;4,105667114E0
1,151556896E1;-2,843929291E1;5,004112244E1;7,174163818E0
1,161606796E1;-2,499156952E1;4,926992035E1;7,195800781E0
1,171656596E1;-2,347675323E1;4,733160400E1;9,626434326E0
1,181706492E1;-2,636710358E1;4,918557739E1;8,739883423E0
1,191756392E1;-2,551892853E1;4,838444519E1;7,830780029E0
1,201806192E1;-1,800789642E1;4,814833832E1;1,276676941E1
1,211856092E1;-1,585741425E1;5,147799683E1;1,473817444E1
1,221905992E1;-2,064272308E1;5,361528778E1;1,680929565E1
1,231955792E1;-2,041269684E1;5,613736725E1;1,713275146E1
1,242005692E1;-2,029148102E1;5,633860016E1;1,828619385E1
1,252055592E1;-2,559546661E1;5,808855438E1;1,734034729E1
1,262105392E1;-2,918254852E1;5,573281097E1;1,864210510E1
1,272155292E1;-2,609500885E1;5,307888031E1;1,868614197E1
1,282205204E1;-2,317704010E1;5,111843872E1;1,833522034E1
1,292255104E1;-2,469046783E1;4,922323608E1;1,884234619E1
1,302304904E1;-2,748833466E1;4,937771606E1;1,570069885E1
1,312354804E1;-2,254999542E1;4,685484314E1;1,473487854E1
1,322404704E1;-1,566773224E1;5,120343018E1;1,803286743E1
1,332454604E1;-2,036420441E1;5,333632660E1;1,790803528E1
1,342504404E1;-2,450710297E1;5,801267242E1;1,961788940E1
1,352554304E1;-2,060442352E1;5,858071136E1;1,979689026E1
1,362604204E1;-2,276483917E1;6,268018341E1;1,956321716E1
1,372654004E1;-3,099393463E1;6,111652374E1;1,829838562E1
1,382703854E1;-3,090761566E1;5,859867096E1;2,131756592E1
1,392753754E1;-2,658739471E1;5,661803436E1;1,802873230E1
1,402803654E1;-2,530438995E1;5,341360474E1;1,886930847E1
1,412853454E1;-3,017052460E1;5,299905396E1;1,713131714E1
1,422903354E1;-3,170403290E1;5,212685394E1;1,324908447E1
1,432953254E1;-2,328243256E1;5,225637054E1;1,537187195E1
1,443003154E1;-2,056679535E1;5,565584564E1;1,709642029E1
1,453053054E1;-2,645325470E1;5,874579620E1;1,861853027E1
1,463102854E1;-2,809082794E1;6,172911835E1;1,919534302E1
1,473152754E1;-2,771395111E1;6,342868805E1;2,069108582E1
1,483202654E1;-3,135266876E1;6,542639923E1;1,834661865E1
1,493252554E1;-3,729854584E1;6,111927032E1;1,816682434E1
1,503302354E1;-3,661840057E1;5,805384064E1;2,124060059E1
1,513352254E1;-3,413587189E1;5,678334808E1;1,838536072E1
1,523402154E1;-3,451316071E1;5,560565186E1;1,990675354E1
1,533452054E1;-3,840016937E1;5,575782776E1;1,652723694E1
1,543501954E1;-3,775308990E1;5,441545868E1;1,305047607E1
1,553551754E1;-2,929232025E1;5,803035736E1;1,675137329E1
1,563601654E1;-2,807769012E1;6,132347870E1;1,756082153E1
1,573651546E1;-3,201563263E1;6,391307831E1;1,942221069E1
1,583701446E1;-3,263663483E1;6,771605682E1;2,087872314E1
1,593751246E1;-3,243462372E1;6,993616486E1;2,250985718E1
1,603801146E1;-3,710674286E1;7,223444366E1;2,206933594E1
1,613851046E1;-4,132471466E1;6,821501923E1;2,409109497E1
1,623900946E1;-3,881430817E1;6,606891632E1;2,424813843E1
1,633950846E1;-3,633644867E1;6,353733063E1;2,253912354E1
1,644000646E1;-3,826343536E1;6,140520477E1;2,303536987E1
1,654050546E1;-4,056331635E1;5,887378693E1;2,042060852E1
1,664100446E1;-3,830031586E1;5,891681671E1;1,898027039E1
1,674150367E1;-3,303864288E1;6,507434845E1;2,027661133E1
1,684200267E1;-3,680321503E1;6,629454803E1;1,944648743E1
1,694250067E1;-3,905966949E1;6,799103546E1;1,786769104E1
1,704299967E1;-3,752854156E1;6,840584564E1;1,903131104E1
1,714349867E1;-3,912451935E1;7,046236420E1;2,065280151E1
1,724399767E1;-4,652323151E1;6,695287323E1;2,072337341E1
1,734449667E1;-4,510315704E1;6,331285858E1;2,542874146E1
1,744499467E1;-3,971326447E1;6,191471100E1;2,221873474E1
1,754549367E1;-3,789888763E1;5,766466522E1;2,183076477E1
1,764599267E1;-3,988092804E1;5,455096436E1;2,033387756E1
1,774649204E1;-3,976073456E1;5,320922852E1;1,475732422E1
1,784699104E1;-3,196622467E1;5,117490387E1;1,348297119E1
1,794749004E1;-2,578977203E1;5,335807800E1;1,700326538E1
1,804798804E1;-2,926856232E1;5,315972137E1;1,681636047E1
1,814848704E1;-3,002391815E1;5,404815674E1;1,635444641E1
1,824898604E1;-2,826276398E1;5,371971893E1;1,678367615E1
1,834948504E1;-3,022705841E1;5,455856323E1;1,577580261E1
1,844998404E1;-3,528672028E1;5,185979462E1;1,505848694E1
1,855048204E1;-3,474944305E1;4,878681183E1;1,735598755E1
1,865098104E1;-2,922974396E1;4,700047302E1;1,563916016E1
1,875147996E1;-2,683602142E1;4,447463226E1;1,621943665E1
1,885197896E1;-2,904082489E1;4,337275696E1;1,545623779E1
1,895247796E1;-2,851720428E1;4,310910034E1;1,099986267E1
1,905297696E1;-2,129326630E1;4,485839081E1;1,280375671E1
1,915347596E1;-1,841335297E1;4,779753113E1;1,311067200E1
1,925397396E1;-2,223264313E1;4,901672363E1;1,337034607E1
1,935447296E1;-2,232061005E1;5,051205444E1;1,315943909E1
1,945497196E1;-2,045435333E1;5,100705719E1;1,348493958E1
1,955547096E1;-2,265352631E1;5,291539764E1;1,289440918E1
1,965596996E1;-2,853125763E1;4,975779724E1;1,327290344E1
1,975646879E1;-2,694350433E1;4,733847046E1;1,516619873E1
1,985696679E1;-2,148484039E1;4,574542999E1;1,373939514E1
1,995746579E1;-2,090306854E1;4,432690430E1;1,566358948E1
2,005796479E1;-2,491834259E1;4,198680115E1;1,338668823E1
2,015846379E1;-2,622116852E1;4,042290497E1;9,016540527E0
2,025896279E1;-1,929767609E1;4,233445740E1;9,190551758E0
2,035946179E1;-1,632180023E1;4,565081787E1;1,080572510E1
2,045995979E1;-1,931749725E1;4,785458374E1;1,361358643E1
2,056045879E1;-1,880094147E1;4,993168640E1;1,406788635E1
2,066095779E1;-1,631314850E1;4,942726898E1;1,278994751E1
2,076145671E1;-1,727010345E1;5,113998413E1;1,263146973E1
2,086195571E1;-2,371332550E1;5,025612640E1;1,177409363E1
2,096245471E1;-2,417414093E1;4,823981476E1;1,357083130E1
2,106295371E1;-1,981656647E1;4,597736359E1;1,152281189E1
2,116345171E1;-1,825890350E1;4,412432861E1;1,225833130E1
2,126395071E1;-2,158834076E1;4,377659607E1;1,137077332E1
2,136444971E1;-2,278333282E1;4,237119293E1;7,360855103E0
2,146494871E1;-1,549846649E1;4,257311249E1;8,925415039E0
2,156544771E1;-1,110787201E1;4,541570282E1;1,010702515E1
2,166594671E1;-1,558563995E1;4,834274292E1;1,055917358E1
2,176644604E1;-1,693784332E1;5,116052246E1;1,148847961E1
2,186694404E1;-1,562924957E1;5,098969269E1;1,152604675E1
2,196744304E1;-1,679146576E1;5,295590973E1;1,086878967E1
2,206794204E1;-2,364598846E1;5,135849762E1;9,744064331E0
2,216844104E1;-2,488248444E1;4,945698547E1;1,278799438E1
2,226894004E1;-2,053893280E1;4,669042969E1;1,025624084E1
2,236943904E1;-1,935254669E1;4,437487793E1;1,000492859E1
2,246993804E1;-2,349083710E1;4,441921234E1;8,737152100E0
2,257043704E1;-2,541930389E1;4,335491943E1;6,225646973E0
2,267093504E1;-1,894188690E1;4,307672119E1;6,679046631E0
2,277143321E1;-1,466388702E1;4,555947876E1;8,424591064E0
2,287193221E1;-1,871939850E1;4,869382477E1;9,618850708E0
2,297243121E1;-2,087990570E1;5,200882721E1;1,033064270E1
2,307293021E1;-1,870261383E1;5,280658722E1;1,114643860E1
2,317342921E1;-2,027237701E1;5,509204865E1;9,487640381E0
2,327392821E1;-2,604810333E1;5,432270050E1;1,057160950E1
2,337442621E1;-2,626828766E1;5,204972839E1;1,365547180E1
2,347492521E1;-2,156623077E1;5,129193115E1;1,240917969E1
2,357542421E1;-2,011093903E1;4,973332214E1;1,329075623E1
2,367592321E1;-2,367183685E1;4,835190582E1;1,162120056E1
2,377642229E1;-2,477825165E1;4,736210632E1;1,014367676E1
2,387692129E1;-1,843802643E1;5,058646393E1;1,192861938E1
2,397742029E1;-1,614459991E1;5,288291168E1;1,152680969E1
2,407791829E1;-2,075527191E1;5,438780212E1;1,162431335E1
2,417841729E1;-2,222840118E1;5,659398651E1;1,065097046E1
2,427891629E1;-2,195796967E1;5,734152985E1;1,289219666E1
2,437941529E1;-2,348332977E1;5,900807953E1;1,148883057E1
2,447991429E1;-3,096735382E1;5,661185455E1;1,177967834E1
2,458041329E1;-3,143195343E1;5,393336487E1;1,536485291E1
2,468091229E1;-2,653928375E1;5,280704498E1;1,412568665E1
2,478141042E1;-2,546364594E1;5,039292145E1;1,465538025E1
2,488190942E1;-2,812818146E1;4,911347198E1;1,216381836E1
2,498240842E1;-3,109011078E1;4,931588745E1;8,576126099E0
2,508290742E1;-2,637267303E1;5,049509430E1;8,801864624E0
2,518340642E1;-2,136205292E1;5,356731415E1;1,140422058E1
2,528390542E1;-2,421802521E1;5,472772217E1;1,256382751E1
2,538440442E1;-2,504740143E1;5,709112549E1;1,229278564E1
2,548490242E1;-2,396111298E1;5,753176117E1;1,304151917E1
2,558540142E1;-2,390450287E1;6,057477570E1;1,282597351E1
2,568590042E1;-3,188684845E1;5,973748016E1;7,051513672E0
2,578639979E1;-3,235529327E1;5,636768341E1;1,099438477E1
2,588689879E1;-3,028281403E1;5,262545013E1;6,691177368E0
2,598739779E1;-2,812303925E1;4,777462006E1;6,458282471E0
2,608789679E1;-2,937601471E1;4,645146179E1;4,167892456E0
2,618839479E1;-3,072783661E1;4,802007294E1;-2,032470703E-2
2,628889379E1;-2,426439667E1;4,547875214E1;2,908248901E0
2,638939279E1;-1,786447906E1;4,937918091E1;1,093569946E1
2,648989179E1;-2,123418427E1;5,175294495E1;1,136297607E1
2,659039079E1;-2,232512665E1;5,503400421E1;1,171255493E1
2,669088979E1;-2,238736725E1;5,546203613E1;1,292141724E1
2,679138896E1;-2,438422394E1;5,932529449E1;1,180346680E1
2,689188696E1;-3,241088104E1;5,790595245E1;8,112762451E0
2,699238596E1;-3,329573822E1;5,514683533E1;1,000503540E1
2,709288496E1;-3,110410309E1;5,250814056E1;6,201416016E0
2,719338396E1;-3,098743439E1;4,848867035E1;5,839752197E0
2,729388296E1;-3,412912750E1;4,682019806E1;1,241470337E0
2,739438196E1;-3,594310760E1;4,800879669E1;-4,128982544E0
2,749488096E1;-3,106742096E1;4,735520172E1;-1,677719116E0
2,759537996E1;-2,504982758E1;5,076734161E1;7,865173340E0
2,769587796E1;-2,840760040E1;5,399591827E1;9,878601074E0
2,779637642E1;-2,714267731E1;5,658034515E1;1,024171448E1
2,789687542E1;-2,745374298E1;5,703213501E1;1,112315369E1
2,799737442E1;-2,977735138E1;6,117124176E1;1,095213318E1
2,809787342E1;-3,799279022E1;5,990692902E1;8,347808838E0
2,819837242E1;-3,614595795E1;5,621277618E1;8,987640381E0
2,829887142E1;-3,260536957E1;5,205451965E1;4,610549927E0
2,839936942E1;-3,322782135E1;4,745894623E1;5,309188843E0
2,849986842E1;-3,841210175E1;4,627742004E1;1,998931885E0
2,860036742E1;-4,051071930E1;4,652869415E1;-4,551422119E0
2,870086642E1;-2,986487579E1;4,577802277E1;1,211746216E0
2,880136508E1;-2,409853363E1;4,831082916E1;6,710586548E0
2,890186408E1;-2,764463043E1;5,212802887E1;9,942596436E0
2,900236308E1;-2,631597137E1;5,250712585E1;8,393234253E0
2,910286208E1;-2,675269318E1;5,217951965E1;1,012606812E1
2,920336008E1;-2,624779510E1;5,414619446E1;8,427520752E0
2,930385908E1;-3,569722748E1;5,249546051E1;6,512145996E0
2,940435808E1;-3,363297272E1;4,838678741E1;6,660400391E0
2,950485708E1;-3,028662872E1;4,594702911E1;4,643005371E0
2,960535608E1;-3,000403595E1;4,329866791E1;4,300460815E0
2,970585508E1;-3,442392731E1;4,305710602E1;-1,287384033E0
2,980635417E1;-3,531301117E1;4,352185822E1;-7,212341309E0
2,990685317E1;-2,579720306E1;4,491598511E1;-3,662109375E-2
3,000735117E1;-2,220453644E1;4,981851959E1;7,422607422E0
3,010785017E1;-2,718852997E1;5,379652405E1;9,246017456E0
3,020834917E1;-2,841851044E1;5,770034027E1;8,879852295E0
3,030884817E1;-2,858579254E1;5,955867767E1;1,224186707E1
3,040934717E1;-3,284145355E1;6,376645660E1;1,190510559E1
3,050984617E1;-4,156183624E1;6,093889618E1;1,136759949E1
3,061034517E1;-4,048671722E1;5,753133392E1;1,561364746E1
3,071084417E1;-3,549857330E1;5,470422363E1;1,220555115E1
3,081134271E1;-3,397873688E1;5,147534943E1;1,270797729E1
3,091184171E1;-3,787210846E1;5,140335846E1;1,185821533E1
3,101234071E1;-3,798113251E1;5,195384216E1;5,030624390E0
3,111283971E1;-2,619713593E1;5,197297668E1;8,639663696E0
3,121333871E1;-1,928223419E1;5,642726135E1;1,300784302E1
3,131383771E1;-2,504723358E1;6,003862762E1;1,565896606E1
3,141433671E1;-2,647200775E1;6,297689056E1;1,560691833E1
3,151483471E1;-2,415534210E1;6,300904083E1;1,596009827E1
3,161533371E1;-2,470462799E1;6,492946625E1;1,371055603E1
3,171583271E1;-3,343007660E1;6,332950592E1;9,169067383E0
3,181633179E1;-3,804619598E1;6,107625580E1;1,468714905E1
3,191683079E1;-3,268151093E1;5,874365997E1;1,154592896E1
3,201732979E1;-2,998203278E1;5,683223724E1;1,127798462E1
3,211782879E1;-3,389488983E1;5,556163788E1;9,331832886E0
3,221832679E1;-3,631063080E1;5,675251770E1;3,656417847E0
3,231882579E1;-2,829242706E1;5,499282074E1;1,955917358E0
3,241932479E1;-1,927690887E1;5,875022125E1;9,058685303E0
3,251982379E1;-2,679419708E1;6,343485260E1;1,092729187E1
3,262032279E1;-3,006302643E1;6,623989105E1;1,123245239E1
3,272082179E1;-2,874716949E1;6,618305206E1;1,189361572E1
3,282132042E1;-2,917574310E1;6,697212982E1;1,107824707E1
3,292181942E1;-3,577761078E1;6,690230560E1;7,779296875E0
3,302231742E1;-4,074706268E1;6,411821747E1;9,980178833E0
3,312281642E1;-3,929547882E1;6,341147614E1;1,070195007E1
3,322331542E1;-3,558618927E1;6,242322540E1;1,003413391E1
3,332381442E1;-3,684516144E1;6,070639801E1;8,523208618E0
3,342431342E1;-4,420919037E1;6,155269623E1;3,382553101E0
3,352481242E1;-4,097206879E1;5,920645905E1;2,003021240E-1
3,362531142E1;-2,957556915E1;6,126863861E1;7,272628784E0
3,372581042E1;-2,793286896E1;6,282521820E1;6,165527344E0
3,382630871E1;-3,168329620E1;6,554106903E1;7,769409180E0
3,392680771E1;-3,287923431E1;6,778730011E1;1,070330811E1
3,402730671E1;-3,109656525E1;6,843941498E1;1,010266113E1
3,412780571E1;-3,402634430E1;7,049413300E1;6,210266113E0
3,422830471E1;-3,956468964E1;6,623436737E1;8,514297485E0
3,432880371E1;-3,904732513E1;6,388793182E1;9,433105469E0
3,442930271E1;-3,609064484E1;6,073365021E1;6,725280762E0
3,452980071E1;-3,645037079E1;5,652436829E1;5,474426270E0
3,463029971E1;-3,834822845E1;5,538082123E1;1,880111694E0
3,473079871E1;-4,187090302E1;5,349524689E1;-1,682373047E0
3,483129742E1;-3,081023407E1;5,518502045E1;5,278839111E0
3,493179642E1;-2,617694855E1;5,880295563E1;8,598861694E0
3,503229542E1;-2,598799896E1;6,186380768E1;1,187500000E1
3,513279442E1;-2,563242340E1;6,279198456E1;1,429170227E1
3,523329242E1;-2,549576569E1;6,261199188E1;1,732173157E1
3,533379142E1;-2,565294647E1;6,172267914E1;1,707814026E1
3,543429042E1;-2,933599091E1;5,693089294E1;1,855216980E1
3,553478942E1;-2,981452179E1;5,125909424E1;2,246003723E1
3,563528842E1;-2,889946747E1;4,484092712E1;2,732218933E1
3,573578742E1;-2,436873627E1;4,093207550E1;2,749922180E1
3,583628704E1;-2,580965424E1;3,857421875E1;2,386666870E1
3,593678504E1;-1,779320526E1;3,564907074E1;1,472976685E1
3,603728404E1;-1,307468414E1;4,237715912E1;8,254150391E0
3,613778304E1;-1,307599640E1;5,088484192E1;1,134638977E1
3,623828204E1;-1,870259857E1;5,316122437E1;1,568635559E1
3,633878104E1;-1,792583466E1;5,514456940E1;1,801892090E1
3,643928004E1;-1,532953644E1;5,520056152E1;1,913323975E1
3,653977904E1;-1,474723053E1;5,795734406E1;1,762310791E1
3,664027704E1;-2,087593842E1;5,674646759E1;1,412710571E1
3,674077604E1;-2,319141388E1;5,420301056E1;1,524609375E1
3,684127479E1;-2,118126678E1;5,163033295E1;1,383219910E1
3,694177379E1;-1,943103790E1;4,846047974E1;1,571989441E1
3,704227279E1;-2,141771698E1;4,814781189E1;1,540995789E1
3,714277179E1;-2,608292389E1;4,702085114E1;1,212356567E1
3,724327079E1;-2,441564178E1;4,535398102E1;9,884933472E0
3,734376979E1;-1,907483673E1;4,887492371E1;1,439973450E1
3,744426879E1;-2,005736542E1;5,269631958E1;1,574015808E1
3,754476679E1;-2,293379974E1;5,569818878E1;1,460702515E1
3,764526579E1;-2,410123444E1;5,670913696E1;1,396138000E1
3,774576479E1;-2,425180817E1;5,657757568E1;1,473100281E1
3,784626321E1;-2,688408661E1;5,793125153E1;1,183250427E1
3,794676221E1;-2,905208588E1;5,772734833E1;1,414024353E1
3,804726121E1;-2,747727203E1;5,665345764E1;1,309608459E1
3,814776021E1;-2,716202545E1;5,314708710E1;1,333607483E1
3,824825921E1;-2,844306183E1;4,996305847E1;1,452284241E1
3,834875721E1;-3,093045807E1;4,894313049E1;1,037147522E1
3,844925621E1;-3,026692963E1;4,745423126E1;6,957336426E0
3,854975521E1;-2,183492279E1;5,157619476E1;1,311427307E1
3,865025421E1;-2,404412079E1;5,456223297E1;1,388508606E1
3,875075321E1;-2,631156158E1;5,704899597E1;1,558845520E1
3,885125208E1;-2,491863251E1;5,874042511E1;1,681629944E1
3,895175108E1;-2,409975433E1;6,068527985E1;1,770513916E1
3,905225008E1;-2,727913666E1;5,976738739E1;1,614077759E1
3,915274908E1;-2,677060699E1;5,711372375E1;1,848223877E1
3,925324708E1;-2,186849213E1;5,477095795E1;1,530924988E1
3,935374608E1;-2,146396637E1;5,107641602E1;1,413531494E1
3,945424508E1;-2,485805511E1;4,854977417E1;1,408663940E1
3,955474408E1;-2,981720734E1;4,533508301E1;1,111303711E1
3,965524308E1;-2,643737030E1;4,302954102E1;1,232519531E1
3,975574217E1;-1,830715179E1;4,930034637E1;1,724272156E1
3,985624117E1;-1,913198090E1;5,433419037E1;1,744711304E1
3,995674017E1;-2,210028839E1;5,861986542E1;1,810397339E1
4,005723917E1;-2,176953888E1;6,121645355E1;1,828756714E1
4,015773717E1;-2,370897675E1;6,419440460E1;1,769154358E1
4,025823617E1;-3,048802948E1;6,496445465E1;1,609306335E1
4,035873517E1;-3,215828705E1;6,171311188E1;1,916416931E1
4,045923417E1;-2,931072235E1;5,950244904E1;1,606448364E1
4,055973317E1;-2,941141510E1;5,632814789E1;1,480178833E1
4,066023217E1;-3,341240692E1;5,220582581E1;1,135993958E1
4,076073204E1;-3,399204254E1;5,001518250E1;5,009765625E0
4,086123104E1;-2,610898590E1;4,971749115E1;8,514038086E0
4,096173004E1;-1,734616852E1;5,484882355E1;1,573515320E1
4,106222804E1;-2,122556305E1;5,765889740E1;1,719627380E1
4,116272704E1;-2,300978851E1;6,040346527E1;1,847567749E1
4,126322604E1;-2,098439789E1;5,954160309E1;1,999766541E1
4,136372504E1;-2,212432098E1;6,092401886E1;1,995140076E1
4,146422404E1;-2,948334503E1;5,961339569E1;1,955317688E1
4,156472304E1;-3,216226959E1;5,699631500E1;2,175457764E1
4,166522204E1;-2,728400421E1;5,573964691E1;1,806263733E1
4,176572054E1;-2,790172577E1;5,280078888E1;1,576368713E1
4,186621954E1;-3,394319916E1;5,182628632E1;1,155918884E1
4,196671754E1;-3,811865997E1;5,096766663E1;7,220962524E0
4,206721654E1;-3,185559845E1;5,377739716E1;7,305389404E0
4,216771554E1;-2,330350494E1;5,861864471E1;1,515998840E1
