"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
1,547363554E2;5,235973844E1;4,890397013E0;1,130023842E0;3,953104152E0;2,775652044E2;6,036365723E0;2,538783982E0
1,557363529E2;5,235974386E1;4,890343363E0;1,479547679E0;3,862393903E0;2,775231145E2;6,318886233E0;2,352491436E0
1,567363491E2;5,235975364E1;4,890284037E0;2,122883932E0;3,816777434E0;2,789712315E2;6,609684199E0;2,093644398E0
1,577363458E2;5,235976998E1;4,890212418E0;1,869594174E0;3,979237689E0;2,811049787E2;7,219573088E0;1,629487157E0
1,587363436E2;5,235977211E1;4,890159710E0;1,834788223E0;3,878893608E0;2,793388630E2;8,091881048E0;1,127553778E0
1,597363410E2;5,235978743E1;4,890128526E0;1,713932269E0;3,446576562E0;2,847508038E2;8,541946931E0;1,099549588E0
1,607363384E2;5,235979859E1;4,890089216E0;1,902068564E0;3,311345149E0;2,883783539E2;9,629199024E0;1,121927290E0
1,617363366E2;5,235979012E1;4,890056697E0;1,248636176E0;3,066611982E0;2,833442030E2;9,988801242E0;1,095165526E0
1,627363348E2;5,235979726E1;4,890006505E0;1,251796456E0;3,133258124E0;2,840569166E2;1,050168999E1;1,105618031E0
1,637363313E2;5,235980396E1;4,889935221E0;2,071312820E0;3,275718505E0;2,823038150E2;1,137615307E1;1,158799383E0
1,647363294E2;5,235980262E1;4,889906384E0;1,808436897E0;3,173034334E0;2,803387675E2;1,208190819E1;1,156400663E0
1,657363282E2;5,235980737E1;4,889854880E0;1,762092597E0;3,208824477E0;2,815899633E2;1,269558108E1;1,155313814E0
1,667363255E2;5,235982866E1;4,889791000E0;1,147333950E0;3,377878577E0;2,879039339E2;1,283547002E1;1,152576484E0
1,677363238E2;5,235981704E1;4,889694051E0;1,097797380E0;3,665486708E0;2,845759754E2;1,241045713E1;1,148351733E0
1,687363222E2;5,235983090E1;4,889621091E0;1,572011569E0;3,732322903E0;2,871534470E2;1,263212568E1;1,147559114E0
1,697363200E2;5,235983245E1;4,889578463E0;1,666434518E0;3,591519849E0;2,876559928E2;1,319939658E1;1,145376897E0
1,707363187E2;5,235984499E1;4,889518774E0;1,754946969E0;3,679023783E0;2,879966430E2;1,317067211E1;1,227927657E0
1,717363169E2;5,235983595E1;4,889502663E0;1,285576158E0;3,280928553E0;2,858192426E2;1,333698302E1;1,251638745E0
1,727363151E2;5,235987813E1;4,889530240E0;1,153127589E0;2,956766996E0;3,025755213E2;1,124426980E1;1,247495130E0
1,737363182E2;5,235990024E1;4,889497855E0;1,548681281E0;2,992039099E0;3,058424232E2;1,063424583E1;1,207136029E0
