"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
2,892645371E1;-1,634117126E0;3,843544006E1;2,040225220E1
2,902695871E1;-4,075469971E-1;3,745189667E1;2,109938049E1
2,912746271E1;1,327346802E0;3,781500244E1;1,958534241E1
2,922796771E1;3,750106812E0;3,796599579E1;1,961947632E1
2,932847171E1;3,739234924E0;3,615471649E1;1,849670410E1
2,942897571E1;1,698287964E0;3,815638733E1;1,676400757E1
2,952948058E1;2,198341370E0;3,756240082E1;1,659999084E1
2,962998458E1;2,635818481E0;3,712876892E1;1,523794556E1
2,973048958E1;2,536590576E0;3,725589752E1;1,356637573E1
2,983099358E1;2,068183899E0;3,569216156E1;1,373326111E1
2,993149758E1;6,749343872E-1;3,412093353E1;1,473759460E1
3,003200258E1;7,363357544E-1;3,385700989E1;1,750872803E1
3,013250658E1;2,275680542E0;3,301856232E1;2,079574585E1
3,023301158E1;1,867256165E0;3,297319794E1;2,171791077E1
3,033351558E1;9,242630005E-1;3,382648468E1;2,287854004E1
3,043401958E1;1,856597900E0;3,235762787E1;2,199523926E1
3,053452429E1;1,275596619E0;3,513237000E1;2,099658203E1
3,063502829E1;7,788696289E-1;3,566915131E1;2,040101624E1
3,073553229E1;-8,180236816E-2;3,497440338E1;1,988894653E1
3,083603729E1;1,034011841E-1;3,519629669E1;1,957157898E1
3,093654129E1;1,108230591E0;3,303368378E1;1,940875244E1
3,103704629E1;1,143241882E0;3,426216125E1;1,821221924E1
3,113755029E1;2,654357910E0;3,508841705E1;1,981411743E1
3,123805429E1;3,716651917E0;3,405426025E1;1,997573853E1
3,133855929E1;4,925140381E0;3,391329956E1;2,109025574E1
3,143906396E1;5,729904175E0;3,314054108E1;2,242434692E1
3,153956796E1;5,706230164E0;3,319856262E1;2,044506836E1
3,164007296E1;5,141242981E0;3,419902039E1;2,129734802E1
3,174057696E1;4,422966003E0;3,307785797E1;2,185244751E1
3,184108096E1;3,203491211E0;3,301713562E1;2,151893616E1
3,194158596E1;2,088401794E0;3,397083282E1;2,113146973E1
3,204208996E1;2,299110413E0;3,298442841E1;1,910295105E1
3,214259396E1;4,873657227E-2;3,575701904E1;1,829895020E1
3,224309896E1;-1,615524292E-1;3,581526947E1;1,826449585E1
3,234360296E1;-4,020690918E-2;3,573560333E1;1,832759094E1
3,244410646E1;1,024772644E0;3,565378571E1;2,055032349E1
3,254461146E1;2,957542419E0;3,383332062E1;2,182888794E1
3,264511546E1;1,957557678E0;3,541609192E1;2,099444580E1
3,274561946E1;3,960372925E0;3,568868256E1;2,222348022E1
3,284612346E1;3,583007812E0;3,547065735E1;2,175871277E1
3,294662846E1;2,863937378E0;3,604166412E1;2,187695312E1
3,304713246E1;4,288703918E0;3,497225189E1;2,255427551E1
3,314763646E1;4,274169922E0;3,604419708E1;2,019401550E1
3,324814146E1;4,408699036E0;3,801548004E1;1,805122375E1
3,334864546E1;4,003608704E0;3,766748047E1;1,650714111E1
3,344915017E1;3,585433960E0;3,770388794E1;1,735478210E1
3,354965417E1;4,560676575E0;3,668319702E1;1,814633179E1
3,365015917E1;4,864143372E0;3,483229828E1;1,889895630E1
3,375066317E1;7,267570496E0;3,612136841E1;1,786723328E1
3,385116717E1;6,224266052E0;3,454279327E1;1,843713379E1
3,395167217E1;5,877319336E0;3,417055511E1;1,811572266E1
3,405217617E1;6,464797974E0;3,388539124E1;1,824066162E1
3,415268017E1;7,247344971E0;3,190636444E1;1,815277100E1
3,425318417E1;6,851722717E0;3,358267975E1;1,707473755E1
3,435368817E1;7,415275574E0;3,358772278E1;1,818524170E1
3,445419304E1;7,086242676E0;3,373294067E1;1,587321472E1
3,455469704E1;5,895500183E0;3,427709961E1;1,543783569E1
3,465520104E1;6,798065186E0;3,256387329E1;1,633634949E1
3,475570504E1;5,482971191E0;3,290567017E1;1,683535767E1
3,485621004E1;5,855773926E0;3,332071686E1;1,875593567E1
3,495671404E1;6,196624756E0;3,232472229E1;1,943783569E1
3,505721804E1;5,777862549E0;3,257762909E1;1,982530212E1
3,515772204E1;6,888999939E0;3,214437103E1;2,095939636E1
3,525822704E1;5,199653625E0;3,092693329E1;2,089811707E1
3,535873104E1;4,083534241E0;3,211763763E1;2,142463684E1
3,545923433E1;4,406288147E0;3,160372925E1;2,136541748E1
3,555973833E1;5,040481567E0;3,200176239E1;2,076751709E1
3,566024233E1;3,564399719E0;3,301541138E1;2,006793213E1
3,576074733E1;2,333435059E0;3,109696198E1;1,908570862E1
3,586125133E1;2,332099915E0;3,266878510E1;1,828981018E1
3,596175533E1;3,078750610E0;3,263880157E1;1,890286255E1
3,606225933E1;2,715705872E0;3,163967896E1;2,050109863E1
3,616276333E1;2,369262695E0;3,227417755E1;2,089913940E1
3,626326833E1;3,436737061E0;3,106947327E1;2,151020813E1
3,636377233E1;3,147789001E0;3,238882446E1;1,959104919E1
3,646427667E1;3,436103821E0;3,381472778E1;1,992825317E1
3,656478067E1;3,222404480E0;3,363113403E1;1,963905334E1
3,666528467E1;2,961051941E0;3,406184387E1;1,868347168E1
3,676578867E1;4,710617065E0;3,459883118E1;1,741316223E1
3,686629367E1;3,652557373E0;3,466632080E1;1,515165710E1
3,696679767E1;1,790313721E0;3,580420685E1;1,490087891E1
3,706730167E1;2,383193970E0;3,452975464E1;1,495959473E1
3,716780567E1;3,801002502E0;3,399478912E1;1,500744629E1
3,726830967E1;5,598915100E0;3,328605652E1;1,620567322E1
3,736881367E1;6,474411011E0;3,184767151E1;1,443809509E1
3,746931871E1;5,953056335E0;3,381378174E1;1,447593689E1
3,756982271E1;7,866279602E0;3,285001373E1;1,532550049E1
3,767032671E1;8,030197144E0;3,285473633E1;1,498754883E1
3,777083071E1;7,498336792E0;3,379226685E1;1,410946655E1
