"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2,371529367E1;-5,779481506E-1;-1,040650955E1;7,201524353E-1
2,381579867E1;4,520599365E-1;-1,090407486E1;1,664089508E0
2,391630367E1;6,935078430E-1;-8,239765320E0;1,580263824E0
2,401680767E1;1,373693390E0;-9,242230682E0;2,166744232E0
2,411731267E1;4,382885742E-1;-1,120719452E1;1,468146973E0
2,421781667E1;-1,006956024E0;-1,043330383E1;3,878434753E-1
2,431832167E1;-2,703378296E-1;-7,851772156E0;2,329156494E-1
2,441882667E1;-1,682501221E0;-1,203182968E1;4,740641785E-1
2,451933067E1;-8,577163696E-2;-9,147328033E0;1,241967316E0
2,461983567E1;-6,212081909E-2;-8,896150360E0;1,124611359E0
2,472033967E1;-4,417314148E-1;-1,292232788E1;1,996398468E0
2,482084467E1;-4,511618042E-1;-7,792196045E0;4,228706360E-1
2,492134967E1;-4,616400146E-1;-9,606872406E0;1,313069458E0
2,502185367E1;7,933502197E-2;-1,059945831E1;1,694326630E0
2,512235867E1;5,551954651E-1;-9,014254761E0;1,639839935E0
2,522286267E1;2,847079468E-1;-1,012389725E1;1,002914429E0
2,532336767E1;3,302133179E-1;-8,480315094E0;4,462220764E-1
2,542387167E1;-6,240522766E-1;-1,007390121E1;-2,627037048E-1
2,552437671E1;-3,356021118E-1;-1,192854446E1;-8,262817383E-2
2,562488171E1;4,119433594E-1;-7,598947906E0;-1,815724182E-1
2,572538571E1;-7,797285461E-1;-1,020068756E1;-3,802093506E-2
2,582589071E1;-6,747967529E-1;-9,580078125E0;1,125808868E0
2,592639471E1;8,652008057E-2;-1,154144943E1;1,647324371E0
2,602689971E1;-5,673202515E-2;-1,006806335E1;1,520538025E0
2,612740371E1;1,092727661E-2;-8,231233063E0;4,601431274E-1
2,622790871E1;-1,874102783E-1;-9,101373596E0;5,056484985E-1
2,632841271E1;1,581760712E0;-1,160132492E1;1,845212860E0
2,642891771E1;-2,363584900E-1;-8,177195435E0;1,000669098E0
